Date,fee_to_reward30wmaUSD
2019/06/23,3.576
2019/06/24,3.553
2019/06/25,3.629
2019/06/26,3.692
2019/06/27,3.776
2019/06/28,3.859
2019/06/29,3.827
2019/06/30,3.794
2019/07/01,3.893
2019/07/02,3.908
2019/07/03,3.85
2019/07/04,3.776
2019/07/05,3.766
2019/07/06,3.723
2019/07/07,3.614
2019/07/08,3.609
2019/07/09,3.568
2019/07/10,3.499
2019/07/11,3.584
2019/07/12,3.533
2019/07/13,3.44
2019/07/14,3.377
2019/07/15,3.368
2019/07/16,3.575
2019/07/17,3.657
2019/07/18,3.588
2019/07/19,3.616
2019/07/20,3.508
2019/07/21,3.404
2019/07/22,3.318
2019/07/23,3.246
2019/07/24,3.337
2019/07/25,3.425
2019/07/26,3.355
2019/07/27,3.28
2019/07/28,3.18
2019/07/29,3.126
2019/07/30,3.08
2019/07/31,3.054
2019/08/01,3.156
2019/08/02,3.166
2019/08/03,3.209
2019/08/04,3.12
2019/08/05,3.079
2019/08/06,3.054
2019/08/07,3.015
2019/08/08,2.987
2019/08/09,2.969
2019/08/10,2.909
2019/08/11,2.842
2019/08/12,2.814
2019/08/13,2.766
2019/08/14,2.755
2019/08/15,2.781
2019/08/16,2.763
2019/08/17,2.71
2019/08/18,2.662
2019/08/19,2.689
2019/08/20,2.718
2019/08/21,2.779
2019/08/22,2.814
2019/08/23,2.828
2019/08/24,2.824
2019/08/25,2.869
2019/08/26,2.962
2019/08/27,2.999
2019/08/28,3.033
2019/08/29,3.067
2019/08/30,3.095
2019/08/31,3.1
2019/09/01,3.107
2019/09/02,3.163
2019/09/03,3.22
2019/09/04,3.267
2019/09/05,3.361
2019/09/06,3.477
2019/09/07,3.57
2019/09/08,3.681
2019/09/09,3.83
2019/09/10,4.009
2019/09/11,4.159
2019/09/12,4.335
2019/09/13,4.473
2019/09/14,4.632
2019/09/15,4.794
2019/09/16,4.957
2019/09/17,5.199
2019/09/18,5.448
2019/09/19,5.76
2019/09/20,6.053
2019/09/21,6.217
2019/09/22,6.272
2019/09/23,6.476
2019/09/24,6.758
2019/09/25,7.029
2019/09/26,7.165
2019/09/27,7.302
2019/09/28,7.419
2019/09/29,7.492
2019/09/30,7.509
2019/10/01,7.306
2019/10/02,7.095
2019/10/03,6.95
2019/10/04,6.737
2019/10/05,6.497
2019/10/06,6.246
2019/10/07,6.023
2019/10/08,5.816
2019/10/09,5.654
2019/10/10,5.465
2019/10/11,5.27
2019/10/12,5.049
2019/10/13,4.829
2019/10/14,4.646
2019/10/15,4.475
2019/10/16,4.312
2019/10/17,4.146
2019/10/18,4.004
2019/10/19,3.852
2019/10/20,3.727
2019/10/21,3.626
2019/10/22,3.562
2019/10/23,3.547
2019/10/24,3.502
2019/10/25,3.485
2019/10/26,3.475
2019/10/27,3.429
2019/10/28,3.428
2019/10/29,3.447
2019/10/30,3.476
2019/10/31,3.5
2019/11/01,3.503
2019/11/02,3.465
2019/11/03,3.438
2019/11/04,3.444
2019/11/05,3.459
2019/11/06,3.453
2019/11/07,3.531
2019/11/08,3.54
2019/11/09,3.513
2019/11/10,3.486
2019/11/11,3.502
2019/11/12,3.507
2019/11/13,3.516
2019/11/14,3.519
2019/11/15,3.522
2019/11/16,3.478
2019/11/17,3.441
2019/11/18,3.45
2019/11/19,3.469
2019/11/20,3.482
2019/11/21,3.582
2019/11/22,3.849
2019/11/23,3.812
2019/11/24,3.775
2019/11/25,3.975
2019/11/26,4.075
2019/11/27,4.105
2019/11/28,4.135
2019/11/29,4.124
2019/11/30,4.08
2019/12/01,4.084
2019/12/02,4.087
2019/12/03,4.058
2019/12/04,4.054
2019/12/05,4.015
2019/12/06,3.955
2019/12/07,3.863
2019/12/08,3.756
2019/12/09,3.707
2019/12/10,3.671
2019/12/11,3.638
2019/12/12,3.605
2019/12/13,3.573
2019/12/14,3.526
2019/12/15,3.485
2019/12/16,3.509
2019/12/17,3.617
2019/12/18,3.673
2019/12/19,3.672
2019/12/20,3.676
2019/12/21,3.622
2019/12/22,3.565
2019/12/23,3.578
2019/12/24,3.555
2019/12/25,3.524
2019/12/26,3.506
2019/12/27,3.483
2019/12/28,3.436
2019/12/29,3.386
2019/12/30,3.372
2019/12/31,3.357
2020/01/01,3.316
2020/01/02,3.25
2020/01/03,3.189
2020/01/04,3.103
2020/01/05,3.018
2020/01/06,2.974
2020/01/07,2.928
2020/01/08,2.912
2020/01/09,2.863
2020/01/10,2.84
2020/01/11,2.78
2020/01/12,2.711
2020/01/13,2.668
2020/01/14,2.668
2020/01/15,2.655
2020/01/16,2.617
2020/01/17,2.595
2020/01/18,2.568
2020/01/19,2.535
2020/01/20,2.495
2020/01/21,2.447
2020/01/22,2.393
2020/01/23,2.343
2020/01/24,2.295
2020/01/25,2.223
2020/01/26,2.158
2020/01/27,2.114
2020/01/28,2.084
2020/01/29,2.06
2020/01/30,2.056
2020/01/31,2.053
2020/02/01,2.038
2020/02/02,2.021
2020/02/03,2.027
2020/02/04,2.046
2020/02/05,2.099
2020/02/06,2.166
2020/02/07,2.238
2020/02/08,2.271
2020/02/09,2.288
2020/02/10,2.316
2020/02/11,2.358
2020/02/12,2.463
2020/02/13,2.551
2020/02/14,2.629
2020/02/15,2.693
2020/02/16,2.77
2020/02/17,2.825
2020/02/18,2.865
2020/02/19,2.915
2020/02/20,2.965
2020/02/21,2.953
2020/02/22,2.922
2020/02/23,2.914
2020/02/24,2.926
2020/02/25,2.953
2020/02/26,3.052
2020/02/27,3.088
2020/02/28,3.1
2020/02/29,3.058
2020/03/01,3.024
2020/03/02,2.992
2020/03/03,2.967
2020/03/04,2.942
2020/03/05,2.944
2020/03/06,2.926
2020/03/07,2.895
2020/03/08,2.939
2020/03/09,3.05
2020/03/10,3.06
2020/03/11,3.097
2020/03/12,4.33
2020/03/13,5.362
2020/03/14,5.341
2020/03/15,5.291
2020/03/16,5.577
2020/03/17,5.607
2020/03/18,5.58
2020/03/19,5.65
2020/03/20,5.658
2020/03/21,5.58
2020/03/22,5.498
2020/03/23,5.444
2020/03/24,5.38
2020/03/25,5.304
2020/03/26,5.222
2020/03/27,5.122
2020/03/28,4.988
2020/03/29,4.833
2020/03/30,4.726
2020/03/31,4.635
2020/04/01,4.523
2020/04/02,4.435
2020/04/03,4.332
2020/04/04,4.177
2020/04/05,4.018
2020/04/06,3.973
2020/04/07,3.906
2020/04/08,3.812
2020/04/09,3.711
2020/04/10,3.62
2020/04/11,3.479
2020/04/12,3.366
2020/04/13,3.344
2020/04/14,3.339
2020/04/15,3.318
2020/04/16,3.389
2020/04/17,3.397
2020/04/18,3.425
2020/04/19,3.431
2020/04/20,3.498
2020/04/21,3.565
2020/04/22,3.627
2020/04/23,3.701
2020/04/24,3.765
2020/04/25,3.788
2020/04/26,3.834
2020/04/27,3.888
2020/04/28,3.918
2020/04/29,4.088
2020/04/30,4.365
2020/05/01,4.405
2020/05/02,4.378
2020/05/03,4.384
2020/05/04,4.441
2020/05/05,4.515
2020/05/06,4.653
2020/05/07,4.871
2020/05/08,5.068
2020/05/09,5.183
2020/05/10,5.539
2020/05/11,5.764
2020/05/12,6.041
2020/05/13,6.44
2020/05/14,6.949
2020/05/15,7.264
2020/05/16,7.448
2020/05/17,7.652
2020/05/18,8.033
2020/05/19,8.322
2020/05/20,8.684
2020/05/21,9.261
2020/05/22,9.548
2020/05/23,9.552
2020/05/24,9.699
2020/05/25,10
2020/05/26,10.294
2020/05/27,10.622
2020/05/28,10.926
2020/05/29,11.099
2020/05/30,11.237
2020/05/31,11.254
2020/06/01,11.342
2020/06/02,11.498
2020/06/03,11.493
2020/06/04,11.515
2020/06/05,11.544
2020/06/06,11.639
2020/06/07,11.793
2020/06/08,11.948
2020/06/09,12.045
2020/06/10,12.215
2020/06/11,12.37
2020/06/12,12.401
2020/06/13,12.269
2020/06/14,12.052
2020/06/15,12.222
2020/06/16,12.345
2020/06/17,12.5
2020/06/18,12.577
2020/06/19,12.724
2020/06/20,12.695
2020/06/21,12.678
2020/06/22,12.944
2020/06/23,13.296
2020/06/24,13.664
2020/06/25,13.913
2020/06/26,14.071
2020/06/27,14.187
2020/06/28,14.258
2020/06/29,14.424
2020/06/30,14.816
2020/07/01,15.1
2020/07/02,15.284
2020/07/03,15.481
2020/07/04,15.437
2020/07/05,15.334
2020/07/06,15.42
2020/07/07,15.507
2020/07/08,15.82
2020/07/09,16.028
2020/07/10,16.036
2020/07/11,15.93
2020/07/12,15.779
2020/07/13,16.054
2020/07/14,16.164
2020/07/15,16.41
2020/07/16,16.74
2020/07/17,17.084
2020/07/18,17.311
2020/07/19,17.63
2020/07/20,18.194
2020/07/21,18.784
2020/07/22,19.325
2020/07/23,19.995
2020/07/24,20.589
2020/07/25,21.294
2020/07/26,21.79
2020/07/27,22.643
2020/07/28,23.072
2020/07/29,23.52
2020/07/30,23.879
2020/07/31,24.349
2020/08/01,24.553
2020/08/02,24.925
2020/08/03,25.168
2020/08/04,25.206
2020/08/05,25.146
2020/08/06,25.158
2020/08/07,25.444
2020/08/08,25.597
2020/08/09,25.939
2020/08/10,26.789
2020/08/11,27.731
2020/08/12,29.436
2020/08/13,31.209
2020/08/14,32.625
2020/08/15,33.187
2020/08/16,33.514
2020/08/17,33.935
2020/08/18,34.533
2020/08/19,35.148
2020/08/20,35.541
2020/08/21,36.329
2020/08/22,36.452
2020/08/23,36.285
2020/08/24,36.33
2020/08/25,36.449
2020/08/26,36.343
2020/08/27,36.292
2020/08/28,36.175
2020/08/29,36.2
2020/08/30,37.23
2020/08/31,38.443
2020/09/01,40.445
2020/09/02,42.449
2020/09/03,44.096
2020/09/04,44.82
2020/09/05,45.7
2020/09/06,45.539
2020/09/07,45.175
2020/09/08,44.647
2020/09/09,44.317
2020/09/10,44.539
2020/09/11,44.511
2020/09/12,44.022
2020/09/13,43.734
2020/09/14,44.16
2020/09/15,44.465
2020/09/16,44.487
2020/09/17,46.145
2020/09/18,47.162
2020/09/19,47.265
2020/09/20,46.94
2020/09/21,46.918
2020/09/22,46.813
2020/09/23,46.417
2020/09/24,45.786
2020/09/25,45.051
2020/09/26,44.041
2020/09/27,43.052
2020/09/28,42.527
2020/09/29,42.289
2020/09/30,41.759
2020/10/01,40.981
2020/10/02,40.192
2020/10/03,39.181
2020/10/04,38.368
2020/10/05,37.705
2020/10/06,37.351
2020/10/07,36.701
2020/10/08,36.006
2020/10/09,35.273
2020/10/10,34.279
2020/10/11,33.087
2020/10/12,32.408
2020/10/13,31.769
2020/10/14,31.167
2020/10/15,30.622
2020/10/16,29.924
2020/10/17,28.677
2020/10/18,27.577
2020/10/19,26.919
2020/10/20,26.406
2020/10/21,26.24
2020/10/22,25.95
2020/10/23,25.551
2020/10/24,24.611
2020/10/25,23.747
2020/10/26,23.418
2020/10/27,22.853
2020/10/28,22.683
2020/10/29,22.636
2020/10/30,22.545
2020/10/31,22.026
2020/11/01,21.4
2020/11/02,21.387
2020/11/03,21.099
2020/11/04,20.652
2020/11/05,20.469
2020/11/06,20.548
2020/11/07,20.561
2020/11/08,20.017
2020/11/09,19.813
2020/11/10,19.781
2020/11/11,19.737
2020/11/12,19.792
2020/11/13,19.865
2020/11/14,19.465
2020/11/15,19.115
2020/11/16,19.096
2020/11/17,19.65
2020/11/18,20.256
2020/11/19,20.243
2020/11/20,20.602
2020/11/21,20.911
2020/11/22,21.22
2020/11/23,21.731
2020/11/24,22.441
2020/11/25,22.608
2020/11/26,23.579
2020/11/27,23.314
2020/11/28,22.738
2020/11/29,22.102
2020/11/30,22.518
2020/12/01,23.005
2020/12/02,22.756
2020/12/03,22.591
2020/12/04,22.565
2020/12/05,22.147
2020/12/06,21.725
2020/12/07,21.613
2020/12/08,21.815
2020/12/09,22.021
2020/12/10,22.039
2020/12/11,22.185
2020/12/12,21.879
2020/12/13,21.638
2020/12/14,21.796
2020/12/15,22.33
2020/12/16,22.781
2020/12/17,23.932
2020/12/18,24.177
2020/12/19,24.22
2020/12/20,23.916
2020/12/21,24.255
2020/12/22,24.426
2020/12/23,25.167
2020/12/24,25.575
2020/12/25,26.067
2020/12/26,26.183
2020/12/27,26.74
2020/12/28,27.455
2020/12/29,28.018
2020/12/30,28.765
2020/12/31,29.285
2021/01/01,29.276
2021/01/02,29.685
2021/01/03,30.663
2021/01/04,32.278
2021/01/05,33.082
2021/01/06,33.707
2021/01/07,34.37
2021/01/08,35.037
2021/01/09,35.129
2021/01/10,35.106
2021/01/11,36.298
2021/01/12,36.172
2021/01/13,35.727
2021/01/14,35.51
2021/01/15,35.357
2021/01/16,35.084
2021/01/17,34.554
2021/01/18,34.215
2021/01/19,34.292
2021/01/20,34.077
2021/01/21,34.31
2021/01/22,34.601
2021/01/23,34.318
2021/01/24,34.035
2021/01/25,34.142
2021/01/26,33.903
2021/01/27,33.833
2021/01/28,33.719
2021/01/29,34.154
2021/01/30,34.257
2021/01/31,34.596
2021/02/01,35.182
2021/02/02,35.915
2021/02/03,36.636
2021/02/04,37.804
2021/02/05,39.019
2021/02/06,39.716
2021/02/07,40.199
2021/02/08,40.996
2021/02/09,42.022
2021/02/10,42.912
2021/02/11,43.439
2021/02/12,43.986
2021/02/13,44.598
2021/02/14,44.819
2021/02/15,45.213
2021/02/16,45.6
2021/02/17,45.92
2021/02/18,46.337
2021/02/19,46.739
2021/02/20,47.203
2021/02/21,47.152
2021/02/22,47.763
2021/02/23,48.855
2021/02/24,49.115
2021/02/25,49.117
2021/02/26,49.012
2021/02/27,48.474
2021/02/28,47.874
2021/03/01,47.271
2021/03/02,46.735
2021/03/03,46.272
2021/03/04,45.629
2021/03/05,45.319
2021/03/06,44.519
2021/03/07,44.187
2021/03/08,43.932
2021/03/09,43.74
2021/03/10,43.475
2021/03/11,43.223
2021/03/12,43.381
2021/03/13,43.49
2021/03/14,43.456
2021/03/15,43.79
2021/03/16,44.08
2021/03/17,44.425
2021/03/18,44.657
2021/03/19,44.723
2021/03/20,44.592
2021/03/21,44.434
2021/03/22,44.729
2021/03/23,44.852
2021/03/24,45.058
2021/03/25,45.34
2021/03/26,45.324
2021/03/27,45.03
2021/03/28,44.788
2021/03/29,44.81
2021/03/30,44.989
2021/03/31,45.502
2021/04/01,45.933
2021/04/02,46.227
2021/04/03,46.163
2021/04/04,45.688
2021/04/05,45.588
2021/04/06,45.554
2021/04/07,45.518
2021/04/08,45.139
2021/04/09,44.729
2021/04/10,44.097
2021/04/11,43.236
2021/04/12,42.716
2021/04/13,42.335
2021/04/14,42.222
2021/04/15,41.666
2021/04/16,41.965
2021/04/17,42.041
2021/04/18,42.253
2021/04/19,42.691
2021/04/20,43.619
2021/04/21,43.993
2021/04/22,44.173
2021/04/23,44.119
2021/04/24,43.276
2021/04/25,42.2
2021/04/26,41.286
2021/04/27,40.462
2021/04/28,39.839
2021/04/29,39.18
2021/04/30,38.253
2021/05/01,37.251
2021/05/02,36.087
2021/05/03,35.464
2021/05/04,34.96
2021/05/05,34.305
2021/05/06,33.833
2021/05/07,33.422
2021/05/08,33.913
2021/05/09,34.439
2021/05/10,35.748
2021/05/11,37.466
2021/05/12,38.991
2021/05/13,39.746
2021/05/14,40.101
2021/05/15,39.987
2021/05/16,39.609
2021/05/17,39.499
2021/05/18,39.299
2021/05/19,40.452
2021/05/20,40.674
2021/05/21,40.66
2021/05/22,39.942
2021/05/23,40.13
2021/05/24,39.673
2021/05/25,38.917
2021/05/26,38.09
2021/05/27,37.034
2021/05/28,36.027
2021/05/29,34.822
2021/05/30,33.531
2021/05/31,32.372
2021/06/01,31.181
2021/06/02,30.031
2021/06/03,28.952
2021/06/04,27.742
2021/06/05,26.321
2021/06/06,24.823
2021/06/07,23.559
2021/06/08,22.571
2021/06/09,21.503
2021/06/10,20.426
2021/06/11,19.543
2021/06/12,18.616
2021/06/13,17.634
2021/06/14,16.895
2021/06/15,16.25
2021/06/16,15.63
2021/06/17,15.107
2021/06/18,14.634
2021/06/19,14.042
2021/06/20,13.579
2021/06/21,13.915
2021/06/22,14.594
2021/06/23,14.405
2021/06/24,14.173
2021/06/25,14.139
2021/06/26,13.801
2021/06/27,13.595
2021/06/28,13.555
2021/06/29,13.545
2021/06/30,13.688
2021/07/01,13.663
2021/07/02,13.46
2021/07/03,13.192
2021/07/04,12.88
2021/07/05,12.725
2021/07/06,13.44
2021/07/07,13.921
2021/07/08,14.308
2021/07/09,14.446
2021/07/10,14.225
2021/07/11,13.878
2021/07/12,14.021
2021/07/13,14.269
2021/07/14,14.836
2021/07/15,15.362
2021/07/16,15.798
2021/07/17,15.866
2021/07/18,15.882
2021/07/19,15.933
2021/07/20,16.099
2021/07/21,16.013
2021/07/22,16.133
2021/07/23,16.211
2021/07/24,16.056
2021/07/25,15.886
2021/07/26,16.282
2021/07/27,16.549
2021/07/28,16.913
2021/07/29,17.034
2021/07/30,17.309
2021/07/31,17.52
2021/08/01,17.749
2021/08/02,18.063
2021/08/03,18.48
2021/08/04,18.795
2021/08/05,19.37
2021/08/06,19.755
2021/08/07,20.169
2021/08/08,20.45
2021/08/09,20.859
2021/08/10,21.308
2021/08/11,21.855
2021/08/12,22.232
2021/08/13,22.586
2021/08/14,22.798
2021/08/15,22.98
2021/08/16,23.341
2021/08/17,23.617
2021/08/18,23.769
2021/08/19,23.784
2021/08/20,22.818
2021/08/21,21.797
2021/08/22,20.786
2021/08/23,19.917
2021/08/24,19.131
2021/08/25,18.38
2021/08/26,17.65
2021/08/27,16.965
2021/08/28,16.216
2021/08/29,15.53
2021/08/30,14.971
2021/08/31,14.427
2021/09/01,13.89
2021/09/02,13.313
2021/09/03,12.933
2021/09/04,12.501
2021/09/05,12.071
2021/09/06,11.662
2021/09/07,11.535
2021/09/08,11.329
2021/09/09,11.132
2021/09/10,10.824
2021/09/11,10.357
2021/09/12,9.888
2021/09/13,9.657
2021/09/14,9.365
2021/09/15,9.092
2021/09/16,8.923
2021/09/17,8.704
2021/09/18,8.432
2021/09/19,8.261
2021/09/20,8.245
2021/09/21,8.223
2021/09/22,8.074
2021/09/23,7.964
2021/09/24,7.833
2021/09/25,7.575
2021/09/26,7.493
2021/09/27,7.427
2021/09/28,7.346
2021/09/29,7.223
2021/09/30,7.217
2021/10/01,7.129
2021/10/02,6.965
2021/10/03,6.799
2021/10/04,6.785
2021/10/05,6.908
2021/10/06,7.047
2021/10/07,7.284
2021/10/08,7.342
2021/10/09,7.228
2021/10/10,7.182
2021/10/11,7.246
2021/10/12,7.252
2021/10/13,7.267
2021/10/14,7.391
2021/10/15,7.602
2021/10/16,7.514
2021/10/17,7.419
2021/10/18,7.432
2021/10/19,7.383
2021/10/20,7.33
2021/10/21,7.374
2021/10/22,7.356
2021/10/23,7.268
2021/10/24,7.227
2021/10/25,7.259
2021/10/26,7.362
2021/10/27,7.658
2021/10/28,7.947
2021/10/29,8.163
2021/10/30,8.361
2021/10/31,8.477
2021/11/01,8.59
2021/11/02,8.765
2021/11/03,8.924
2021/11/04,9.013
2021/11/05,9.057
2021/11/06,9.036
2021/11/07,8.943
2021/11/08,8.995
2021/11/09,9.11
2021/11/10,9.243
2021/11/11,9.355
2021/11/12,9.401
2021/11/13,9.374
2021/11/14,9.274
2021/11/15,9.332
2021/11/16,9.383
2021/11/17,9.34
2021/11/18,9.35
2021/11/19,9.269
2021/11/20,9.113
2021/11/21,8.987
2021/11/22,8.962
2021/11/23,8.944
2021/11/24,8.927
2021/11/25,8.887
2021/11/26,8.863
2021/11/27,8.789
2021/11/28,8.656
2021/11/29,8.592
2021/11/30,8.586
2021/12/01,8.545
2021/12/02,8.486
2021/12/03,8.4
2021/12/04,8.493
2021/12/05,8.358
2021/12/06,8.32
2021/12/07,8.218
2021/12/08,8.081
2021/12/09,7.957
2021/12/10,7.912
2021/12/11,7.729
2021/12/12,7.532
2021/12/13,7.459
2021/12/14,7.333
2021/12/15,7.242
2021/12/16,7.133
2021/12/17,7.049
2021/12/18,6.861
2021/12/19,6.73
2021/12/20,6.627
2021/12/21,6.49
2021/12/22,6.385
2021/12/23,6.301
2021/12/24,6.208
2021/12/25,6.086
2021/12/26,5.917
2021/12/27,5.835
2021/12/28,5.817
2021/12/29,5.848
2021/12/30,5.833
2021/12/31,5.777
2022/01/01,5.671
2022/01/02,5.621
2022/01/03,5.587
2022/01/04,5.633
2022/01/05,5.738
2022/01/06,5.797
2022/01/07,5.905
2022/01/08,5.898
2022/01/09,5.897
2022/01/10,6.036
2022/01/11,6.128
2022/01/12,6.257
2022/01/13,6.293
2022/01/14,6.343
2022/01/15,6.295
2022/01/16,6.25
2022/01/17,6.285
2022/01/18,6.282
2022/01/19,6.312
2022/01/20,6.348
2022/01/21,6.52
2022/01/22,6.662
2022/01/23,6.603
2022/01/24,6.669
2022/01/25,6.646
2022/01/26,6.654
2022/01/27,6.671
2022/01/28,6.644
2022/01/29,6.59
2022/01/30,6.547
2022/01/31,6.485
2022/02/01,6.465
2022/02/02,6.451
2022/02/03,6.405
2022/02/04,6.34
2022/02/05,6.293
2022/02/06,6.149
2022/02/07,6.122
2022/02/08,6.049
2022/02/09,5.994
2022/02/10,5.957
2022/02/11,5.883
2022/02/12,5.777
2022/02/13,5.645
2022/02/14,5.549
2022/02/15,5.497
2022/02/16,5.449
2022/02/17,5.404
2022/02/18,5.314
2022/02/19,5.22
2022/02/20,5.146
2022/02/21,5.084
2022/02/22,5.055
2022/02/23,5.024
2022/02/24,5.042
2022/02/25,4.979
2022/02/26,4.882
2022/02/27,4.781
2022/02/28,4.719
2022/03/01,4.668
2022/03/02,4.626
2022/03/03,4.587
2022/03/04,4.52
2022/03/05,4.427
2022/03/06,4.365
2022/03/07,4.341
2022/03/08,4.34
2022/03/09,4.28
2022/03/10,4.227
2022/03/11,4.17
2022/03/12,4.077
2022/03/13,4.008
2022/03/14,3.972
2022/03/15,3.933
2022/03/16,3.923
2022/03/17,3.969
2022/03/18,4.023
2022/03/19,3.98
2022/03/20,3.943
2022/03/21,3.924
2022/03/22,3.91
2022/03/23,3.876
2022/03/24,3.878
2022/03/25,3.86
2022/03/26,3.811
2022/03/27,3.854
2022/03/28,3.943
2022/03/29,3.982
2022/03/30,3.998
2022/03/31,4.015
2022/04/01,4.042
2022/04/02,4.085
2022/04/03,4.099
2022/04/04,4.16
2022/04/05,4.227
2022/04/06,4.252
2022/04/07,4.279
2022/04/08,4.278
2022/04/09,4.217
2022/04/10,4.188
2022/04/11,4.187
2022/04/12,4.166
2022/04/13,4.142
2022/04/14,4.162
2022/04/15,4.097
2022/04/16,4.066
2022/04/17,4.016
2022/04/18,4.01
2022/04/19,4.002
2022/04/20,4.033
2022/04/21,4.043
2022/04/22,4.043
2022/04/23,3.968
2022/04/24,3.905
2022/04/25,3.932
2022/04/26,3.9
2022/04/27,3.886
2022/04/28,3.882
2022/04/29,3.895
2022/04/30,3.892
2022/05/01,4.397
2022/05/02,4.369
2022/05/03,4.322
2022/05/04,4.298
2022/05/05,4.34
2022/05/06,4.326
2022/05/07,4.233
2022/05/08,4.163
2022/05/09,4.256
2022/05/10,4.352
2022/05/11,4.714
2022/05/12,5.192
2022/05/13,5.25
2022/05/14,5.245
2022/05/15,5.167
2022/05/16,5.097
2022/05/17,5.033
2022/05/18,4.953
2022/05/19,4.889
2022/05/20,4.808
2022/05/21,4.712
2022/05/22,4.594
2022/05/23,4.515
2022/05/24,4.433
2022/05/25,4.352
2022/05/26,4.326
2022/05/27,4.287
2022/05/28,4.166
2022/05/29,4.044
2022/05/30,3.984
2022/05/31,3.964
2022/06/01,3.928
2022/06/02,3.867
2022/06/03,3.827
2022/06/04,3.801
2022/06/05,3.755
2022/06/06,3.734
2022/06/07,3.741
2022/06/08,3.75
2022/06/09,3.737
2022/06/10,3.719
2022/06/11,3.711
2022/06/12,3.728
2022/06/13,4.055
2022/06/14,4.235
2022/06/15,4.413
2022/06/16,4.44
2022/06/17,4.459
2022/06/18,4.567
2022/06/19,4.608
2022/06/20,4.606
2022/06/21,4.624
2022/06/22,4.62
2022/06/23,4.632
2022/06/24,4.649
2022/06/25,4.595
2022/06/26,4.542
2022/06/27,4.518
2022/06/28,4.527
2022/06/29,4.586
2022/06/30,4.623
2022/07/01,4.578
2022/07/02,4.478
2022/07/03,4.382
2022/07/04,4.313
2022/07/05,4.259
2022/07/06,4.217
2022/07/07,4.173
2022/07/08,4.111
2022/07/09,4.047
2022/07/10,3.958
2022/07/11,3.917
2022/07/12,3.872
2022/07/13,3.853
2022/07/14,3.83
2022/07/15,3.804
2022/07/16,3.798
2022/07/17,3.757
2022/07/18,3.766
2022/07/19,3.795
2022/07/20,3.8
2022/07/21,3.789
2022/07/22,3.755
2022/07/23,3.695
2022/07/24,3.64
2022/07/25,3.632
2022/07/26,3.61
2022/07/27,3.629
2022/07/28,3.645
2022/07/29,3.642
2022/07/30,3.596
2022/07/31,3.549
2022/08/01,3.57
2022/08/02,3.56
2022/08/03,3.528
2022/08/04,3.486
2022/08/05,3.443
2022/08/06,3.376
2022/08/07,3.32
2022/08/08,3.312
2022/08/09,3.307
2022/08/10,3.344
2022/08/11,3.344
2022/08/12,3.322
2022/08/13,3.279
2022/08/14,3.245
2022/08/15,3.254
2022/08/16,3.214
2022/08/17,3.19
2022/08/18,3.15
2022/08/19,3.174
2022/08/20,3.138
2022/08/21,3.095
2022/08/22,3.096
2022/08/23,3.08
2022/08/24,3.065
2022/08/25,3.062
2022/08/26,3.075
2022/08/27,3.034
2022/08/28,2.996
2022/08/29,3
2022/08/30,3.032
2022/08/31,3.06
2022/09/01,3.058
2022/09/02,3.043
2022/09/03,2.986
2022/09/04,2.941
2022/09/05,2.924
2022/09/06,2.927
2022/09/07,2.965
2022/09/08,3.016
2022/09/09,3.028
2022/09/10,3.008
2022/09/11,2.994
2022/09/12,3.021
2022/09/13,3.098
2022/09/14,3.11
2022/09/15,3.17
2022/09/16,3.172
2022/09/17,3.125
2022/09/18,3.104
2022/09/19,3.109
2022/09/20,3.114
2022/09/21,3.159
2022/09/22,3.15
2022/09/23,3.148
2022/09/24,3.106
2022/09/25,3.075
2022/09/26,3.092
2022/09/27,3.1
2022/09/28,3.113
2022/09/29,3.114
2022/09/30,3.114
2022/10/01,3.073
2022/10/02,3.032
2022/10/03,3.014
2022/10/04,3.004
2022/10/05,3.015
2022/10/06,3.001
2022/10/07,2.987
2022/10/08,2.94
2022/10/09,2.9
2022/10/10,2.896
2022/10/11,2.874
2022/10/12,2.857
2022/10/13,2.873
2022/10/14,2.862
2022/10/15,2.823
2022/10/16,2.808
2022/10/17,2.852
2022/10/18,2.891
2022/10/19,2.917
2022/10/20,2.977
2022/10/21,3.04
2022/10/22,3.023
2022/10/23,3.016
2022/10/24,3.024
2022/10/25,3.051
2022/10/26,3.081
2022/10/27,3.086
2022/10/28,3.099
2022/10/29,3.108
2022/10/30,3.07
2022/10/31,3.098
2022/11/01,3.097
2022/11/02,3.128
2022/11/03,3.143
2022/11/04,3.17
2022/11/05,3.123
2022/11/06,3.09
2022/11/07,3.088
2022/11/08,3.287
2022/11/09,3.547
2022/11/10,3.744
2022/11/11,3.829
2022/11/12,3.816
2022/11/13,3.803
2022/11/14,3.824
2022/11/15,3.81
2022/11/16,3.769
2022/11/17,3.727
2022/11/18,3.659
2022/11/19,3.565
2022/11/20,3.506
2022/11/21,3.482
2022/11/22,3.466
2022/11/23,3.402
2022/11/24,3.331
2022/11/25,3.248
2022/11/26,3.161
2022/11/27,3.07
2022/11/28,3.022
2022/11/29,2.966
