Date,median_transaction_fee90smaUSD
2019/06/23,0.064
2019/06/24,0.064
2019/06/25,0.066
2019/06/26,0.067
2019/06/27,0.069
2019/06/28,0.071
2019/06/29,0.071
2019/06/30,0.073
2019/07/01,0.075
2019/07/02,0.075
2019/07/03,0.076
2019/07/04,0.076
2019/07/05,0.077
2019/07/06,0.078
2019/07/07,0.078
2019/07/08,0.079
2019/07/09,0.08
2019/07/10,0.08
2019/07/11,0.082
2019/07/12,0.082
2019/07/13,0.083
2019/07/14,0.083
2019/07/15,0.083
2019/07/16,0.085
2019/07/17,0.086
2019/07/18,0.086
2019/07/19,0.087
2019/07/20,0.088
2019/07/21,0.088
2019/07/22,0.088
2019/07/23,0.088
2019/07/24,0.09
2019/07/25,0.091
2019/07/26,0.091
2019/07/27,0.091
2019/07/28,0.092
2019/07/29,0.092
2019/07/30,0.092
2019/07/31,0.092
2019/08/01,0.094
2019/08/02,0.094
2019/08/03,0.096
2019/08/04,0.096
2019/08/05,0.096
2019/08/06,0.096
2019/08/07,0.096
2019/08/08,0.096
2019/08/09,0.097
2019/08/10,0.097
2019/08/11,0.096
2019/08/12,0.096
2019/08/13,0.096
2019/08/14,0.095
2019/08/15,0.094
2019/08/16,0.094
2019/08/17,0.093
2019/08/18,0.092
2019/08/19,0.092
2019/08/20,0.092
2019/08/21,0.092
2019/08/22,0.092
2019/08/23,0.092
2019/08/24,0.092
2019/08/25,0.092
2019/08/26,0.091
2019/08/27,0.091
2019/08/28,0.09
2019/08/29,0.09
2019/08/30,0.09
2019/08/31,0.09
2019/09/01,0.09
2019/09/02,0.089
2019/09/03,0.089
2019/09/04,0.089
2019/09/05,0.089
2019/09/06,0.088
2019/09/07,0.089
2019/09/08,0.088
2019/09/09,0.088
2019/09/10,0.089
2019/09/11,0.09
2019/09/12,0.09
2019/09/13,0.09
2019/09/14,0.091
2019/09/15,0.091
2019/09/16,0.092
2019/09/17,0.092
2019/09/18,0.092
2019/09/19,0.093
2019/09/20,0.095
2019/09/21,0.095
2019/09/22,0.096
2019/09/23,0.096
2019/09/24,0.096
2019/09/25,0.096
2019/09/26,0.095
2019/09/27,0.095
2019/09/28,0.095
2019/09/29,0.094
2019/09/30,0.094
2019/10/01,0.094
2019/10/02,0.094
2019/10/03,0.094
2019/10/04,0.093
2019/10/05,0.093
2019/10/06,0.092
2019/10/07,0.092
2019/10/08,0.092
2019/10/09,0.091
2019/10/10,0.091
2019/10/11,0.091
2019/10/12,0.091
2019/10/13,0.091
2019/10/14,0.09
2019/10/15,0.09
2019/10/16,0.09
2019/10/17,0.089
2019/10/18,0.089
2019/10/19,0.089
2019/10/20,0.089
2019/10/21,0.089
2019/10/22,0.088
2019/10/23,0.088
2019/10/24,0.088
2019/10/25,0.088
2019/10/26,0.089
2019/10/27,0.089
2019/10/28,0.089
2019/10/29,0.09
2019/10/30,0.089
2019/10/31,0.089
2019/11/01,0.088
2019/11/02,0.088
2019/11/03,0.088
2019/11/04,0.088
2019/11/05,0.089
2019/11/06,0.089
2019/11/07,0.089
2019/11/08,0.089
2019/11/09,0.09
2019/11/10,0.09
2019/11/11,0.09
2019/11/12,0.09
2019/11/13,0.091
2019/11/14,0.091
2019/11/15,0.091
2019/11/16,0.091
2019/11/17,0.091
2019/11/18,0.091
2019/11/19,0.091
2019/11/20,0.091
2019/11/21,0.091
2019/11/22,0.092
2019/11/23,0.091
2019/11/24,0.091
2019/11/25,0.091
2019/11/26,0.091
2019/11/27,0.091
2019/11/28,0.091
2019/11/29,0.091
2019/11/30,0.091
2019/12/01,0.091
2019/12/02,0.091
2019/12/03,0.09
2019/12/04,0.09
2019/12/05,0.09
2019/12/06,0.089
2019/12/07,0.088
2019/12/08,0.088
2019/12/09,0.087
2019/12/10,0.086
2019/12/11,0.085
2019/12/12,0.084
2019/12/13,0.083
2019/12/14,0.082
2019/12/15,0.081
2019/12/16,0.079
2019/12/17,0.078
2019/12/18,0.076
2019/12/19,0.075
2019/12/20,0.074
2019/12/21,0.073
2019/12/22,0.071
2019/12/23,0.07
2019/12/24,0.069
2019/12/25,0.068
2019/12/26,0.067
2019/12/27,0.066
2019/12/28,0.065
2019/12/29,0.064
2019/12/30,0.064
2019/12/31,0.063
2020/01/01,0.063
2020/01/02,0.062
2020/01/03,0.062
2020/01/04,0.061
2020/01/05,0.061
2020/01/06,0.061
2020/01/07,0.06
2020/01/08,0.06
2020/01/09,0.059
2020/01/10,0.059
2020/01/11,0.059
2020/01/12,0.058
2020/01/13,0.058
2020/01/14,0.058
2020/01/15,0.058
2020/01/16,0.057
2020/01/17,0.057
2020/01/18,0.057
2020/01/19,0.057
2020/01/20,0.056
2020/01/21,0.056
2020/01/22,0.055
2020/01/23,0.055
2020/01/24,0.054
2020/01/25,0.054
2020/01/26,0.053
2020/01/27,0.052
2020/01/28,0.052
2020/01/29,0.051
2020/01/30,0.051
2020/01/31,0.05
2020/02/01,0.05
2020/02/02,0.049
2020/02/03,0.049
2020/02/04,0.049
2020/02/05,0.049
2020/02/06,0.049
2020/02/07,0.049
2020/02/08,0.049
2020/02/09,0.049
2020/02/10,0.048
2020/02/11,0.048
2020/02/12,0.048
2020/02/13,0.049
2020/02/14,0.049
2020/02/15,0.049
2020/02/16,0.049
2020/02/17,0.049
2020/02/18,0.049
2020/02/19,0.049
2020/02/20,0.049
2020/02/21,0.049
2020/02/22,0.049
2020/02/23,0.049
2020/02/24,0.049
2020/02/25,0.049
2020/02/26,0.049
2020/02/27,0.05
2020/02/28,0.05
2020/02/29,0.049
2020/03/01,0.049
2020/03/02,0.049
2020/03/03,0.049
2020/03/04,0.049
2020/03/05,0.049
2020/03/06,0.05
2020/03/07,0.05
2020/03/08,0.05
2020/03/09,0.051
2020/03/10,0.051
2020/03/11,0.051
2020/03/12,0.054
2020/03/13,0.056
2020/03/14,0.056
2020/03/15,0.055
2020/03/16,0.056
2020/03/17,0.056
2020/03/18,0.056
2020/03/19,0.056
2020/03/20,0.056
2020/03/21,0.056
2020/03/22,0.056
2020/03/23,0.056
2020/03/24,0.056
2020/03/25,0.056
2020/03/26,0.056
2020/03/27,0.055
2020/03/28,0.055
2020/03/29,0.055
2020/03/30,0.055
2020/03/31,0.055
2020/04/01,0.055
2020/04/02,0.055
2020/04/03,0.056
2020/04/04,0.056
2020/04/05,0.056
2020/04/06,0.056
2020/04/07,0.056
2020/04/08,0.056
2020/04/09,0.056
2020/04/10,0.056
2020/04/11,0.056
2020/04/12,0.056
2020/04/13,0.056
2020/04/14,0.056
2020/04/15,0.056
2020/04/16,0.056
2020/04/17,0.057
2020/04/18,0.057
2020/04/19,0.057
2020/04/20,0.057
2020/04/21,0.057
2020/04/22,0.058
2020/04/23,0.058
2020/04/24,0.059
2020/04/25,0.059
2020/04/26,0.06
2020/04/27,0.06
2020/04/28,0.061
2020/04/29,0.061
2020/04/30,0.062
2020/05/01,0.063
2020/05/02,0.063
2020/05/03,0.064
2020/05/04,0.064
2020/05/05,0.064
2020/05/06,0.065
2020/05/07,0.065
2020/05/08,0.066
2020/05/09,0.066
2020/05/10,0.067
2020/05/11,0.068
2020/05/12,0.069
2020/05/13,0.07
2020/05/14,0.072
2020/05/15,0.073
2020/05/16,0.073
2020/05/17,0.074
2020/05/18,0.076
2020/05/19,0.077
2020/05/20,0.079
2020/05/21,0.082
2020/05/22,0.084
2020/05/23,0.085
2020/05/24,0.086
2020/05/25,0.088
2020/05/26,0.09
2020/05/27,0.092
2020/05/28,0.094
2020/05/29,0.096
2020/05/30,0.098
2020/05/31,0.1
2020/06/01,0.102
2020/06/02,0.104
2020/06/03,0.106
2020/06/04,0.108
2020/06/05,0.11
2020/06/06,0.112
2020/06/07,0.115
2020/06/08,0.118
2020/06/09,0.12
2020/06/10,0.121
2020/06/11,0.122
2020/06/12,0.124
2020/06/13,0.126
2020/06/14,0.127
2020/06/15,0.13
2020/06/16,0.133
2020/06/17,0.135
2020/06/18,0.138
2020/06/19,0.141
2020/06/20,0.143
2020/06/21,0.144
2020/06/22,0.147
2020/06/23,0.151
2020/06/24,0.154
2020/06/25,0.157
2020/06/26,0.159
2020/06/27,0.162
2020/06/28,0.164
2020/06/29,0.167
2020/06/30,0.17
2020/07/01,0.174
2020/07/02,0.176
2020/07/03,0.179
2020/07/04,0.182
2020/07/05,0.183
2020/07/06,0.186
2020/07/07,0.189
2020/07/08,0.193
2020/07/09,0.196
2020/07/10,0.199
2020/07/11,0.201
2020/07/12,0.204
2020/07/13,0.207
2020/07/14,0.21
2020/07/15,0.214
2020/07/16,0.218
2020/07/17,0.222
2020/07/18,0.225
2020/07/19,0.229
2020/07/20,0.234
2020/07/21,0.239
2020/07/22,0.244
2020/07/23,0.251
2020/07/24,0.257
2020/07/25,0.264
2020/07/26,0.27
2020/07/27,0.28
2020/07/28,0.286
2020/07/29,0.292
2020/07/30,0.299
2020/07/31,0.308
2020/08/01,0.315
2020/08/02,0.324
2020/08/03,0.332
2020/08/04,0.339
2020/08/05,0.344
2020/08/06,0.351
2020/08/07,0.36
2020/08/08,0.367
2020/08/09,0.376
2020/08/10,0.39
2020/08/11,0.406
2020/08/12,0.435
2020/08/13,0.47
2020/08/14,0.502
2020/08/15,0.519
2020/08/16,0.532
2020/08/17,0.547
2020/08/18,0.566
2020/08/19,0.583
2020/08/20,0.599
2020/08/21,0.62
2020/08/22,0.633
2020/08/23,0.642
2020/08/24,0.654
2020/08/25,0.667
2020/08/26,0.677
2020/08/27,0.688
2020/08/28,0.699
2020/08/29,0.712
2020/08/30,0.742
2020/08/31,0.778
2020/09/01,0.854
2020/09/02,0.945
2020/09/03,1.009
2020/09/04,1.042
2020/09/05,1.078
2020/09/06,1.092
2020/09/07,1.104
2020/09/08,1.115
2020/09/09,1.128
2020/09/10,1.151
2020/09/11,1.172
2020/09/12,1.186
2020/09/13,1.201
2020/09/14,1.227
2020/09/15,1.252
2020/09/16,1.272
2020/09/17,1.348
2020/09/18,1.394
2020/09/19,1.419
2020/09/20,1.435
2020/09/21,1.455
2020/09/22,1.473
2020/09/23,1.486
2020/09/24,1.497
2020/09/25,1.509
2020/09/26,1.518
2020/09/27,1.526
2020/09/28,1.538
2020/09/29,1.556
2020/09/30,1.568
2020/10/01,1.578
2020/10/02,1.588
2020/10/03,1.595
2020/10/04,1.602
2020/10/05,1.61
2020/10/06,1.619
2020/10/07,1.626
2020/10/08,1.633
2020/10/09,1.64
2020/10/10,1.646
2020/10/11,1.648
2020/10/12,1.655
2020/10/13,1.661
2020/10/14,1.666
2020/10/15,1.67
2020/10/16,1.675
2020/10/17,1.675
2020/10/18,1.673
2020/10/19,1.674
2020/10/20,1.676
2020/10/21,1.679
2020/10/22,1.681
2020/10/23,1.681
2020/10/24,1.678
2020/10/25,1.673
2020/10/26,1.673
2020/10/27,1.672
2020/10/28,1.672
2020/10/29,1.673
2020/10/30,1.674
2020/10/31,1.669
2020/11/01,1.664
2020/11/02,1.665
2020/11/03,1.664
2020/11/04,1.661
2020/11/05,1.658
2020/11/06,1.659
2020/11/07,1.657
2020/11/08,1.646
2020/11/09,1.636
2020/11/10,1.612
2020/11/11,1.583
2020/11/12,1.559
2020/11/13,1.549
2020/11/14,1.539
2020/11/15,1.526
2020/11/16,1.513
2020/11/17,1.505
2020/11/18,1.501
2020/11/19,1.486
2020/11/20,1.484
2020/11/21,1.485
2020/11/22,1.483
2020/11/23,1.484
2020/11/24,1.492
2020/11/25,1.492
2020/11/26,1.501
2020/11/27,1.493
2020/11/28,1.465
2020/11/29,1.432
2020/11/30,1.37
2020/12/01,1.294
2020/12/02,1.237
2020/12/03,1.212
2020/12/04,1.183
2020/12/05,1.173
2020/12/06,1.165
2020/12/07,1.162
2020/12/08,1.159
2020/12/09,1.146
2020/12/10,1.134
2020/12/11,1.131
2020/12/12,1.121
2020/12/13,1.1
2020/12/14,1.086
2020/12/15,1.08
2020/12/16,1.019
2020/12/17,1.002
2020/12/18,0.992
2020/12/19,0.988
2020/12/20,0.975
2020/12/21,0.972
2020/12/22,0.971
2020/12/23,0.981
2020/12/24,0.986
2020/12/25,0.996
2020/12/26,1.001
2020/12/27,1.007
2020/12/28,1.015
2020/12/29,1.025
2020/12/30,1.044
2020/12/31,1.061
2021/01/01,1.07
2021/01/02,1.089
2021/01/03,1.124
2021/01/04,1.204
2021/01/05,1.247
2021/01/06,1.287
2021/01/07,1.331
2021/01/08,1.381
2021/01/09,1.415
2021/01/10,1.445
2021/01/11,1.517
2021/01/12,1.542
2021/01/13,1.56
2021/01/14,1.588
2021/01/15,1.62
2021/01/16,1.65
2021/01/17,1.673
2021/01/18,1.698
2021/01/19,1.736
2021/01/20,1.766
2021/01/21,1.812
2021/01/22,1.862
2021/01/23,1.894
2021/01/24,1.925
2021/01/25,1.974
2021/01/26,2.006
2021/01/27,2.043
2021/01/28,2.079
2021/01/29,2.14
2021/01/30,2.19
2021/01/31,2.244
2021/02/01,2.309
2021/02/02,2.394
2021/02/03,2.486
2021/02/04,2.612
2021/02/05,2.758
2021/02/06,2.862
2021/02/07,2.945
2021/02/08,3.059
2021/02/09,3.194
2021/02/10,3.32
2021/02/11,3.424
2021/02/12,3.534
2021/02/13,3.657
2021/02/14,3.755
2021/02/15,3.855
2021/02/16,3.955
2021/02/17,4.061
2021/02/18,4.171
2021/02/19,4.288
2021/02/20,4.419
2021/02/21,4.507
2021/02/22,4.645
2021/02/23,4.845
2021/02/24,4.937
2021/02/25,5.026
2021/02/26,5.107
2021/02/27,5.164
2021/02/28,5.205
2021/03/01,5.249
2021/03/02,5.307
2021/03/03,5.371
2021/03/04,5.421
2021/03/05,5.489
2021/03/06,5.538
2021/03/07,5.613
2021/03/08,5.686
2021/03/09,5.766
2021/03/10,5.842
2021/03/11,5.913
2021/03/12,6.013
2021/03/13,6.111
2021/03/14,6.198
2021/03/15,6.303
2021/03/16,6.406
2021/03/17,6.498
2021/03/18,6.599
2021/03/19,6.685
2021/03/20,6.769
2021/03/21,6.842
2021/03/22,6.948
2021/03/23,7.024
2021/03/24,7.112
2021/03/25,7.195
2021/03/26,7.264
2021/03/27,7.316
2021/03/28,7.365
2021/03/29,7.436
2021/03/30,7.516
2021/03/31,7.629
2021/04/01,7.738
2021/04/02,7.842
2021/04/03,7.905
2021/04/04,7.895
2021/04/05,7.953
2021/04/06,8.016
2021/04/07,8.072
2021/04/08,8.104
2021/04/09,8.151
2021/04/10,8.184
2021/04/11,8.167
2021/04/12,8.213
2021/04/13,8.283
2021/04/14,8.358
2021/04/15,8.416
2021/04/16,8.539
2021/04/17,8.629
2021/04/18,8.72
2021/04/19,8.823
2021/04/20,8.976
2021/04/21,9.055
2021/04/22,9.122
2021/04/23,9.189
2021/04/24,9.205
2021/04/25,9.195
2021/04/26,9.211
2021/04/27,9.228
2021/04/28,9.258
2021/04/29,9.263
2021/04/30,9.268
2021/05/01,9.254
2021/05/02,9.227
2021/05/03,9.215
2021/05/04,9.199
2021/05/05,9.132
2021/05/06,9.06
2021/05/07,9.041
2021/05/08,9.128
2021/05/09,9.18
2021/05/10,9.379
2021/05/11,9.627
2021/05/12,9.936
2021/05/13,10.039
2021/05/14,10.094
2021/05/15,10.119
2021/05/16,10.116
2021/05/17,10.12
2021/05/18,10.118
2021/05/19,10.235
2021/05/20,10.217
2021/05/21,10.168
2021/05/22,10.115
2021/05/23,10.052
2021/05/24,9.9
2021/05/25,9.836
2021/05/26,9.792
2021/05/27,9.747
2021/05/28,9.726
2021/05/29,9.695
2021/05/30,9.655
2021/05/31,9.615
2021/06/01,9.57
2021/06/02,9.54
2021/06/03,9.5
2021/06/04,9.472
2021/06/05,9.408
2021/06/06,9.339
2021/06/07,9.271
2021/06/08,9.214
2021/06/09,9.156
2021/06/10,9.07
2021/06/11,8.988
2021/06/12,8.905
2021/06/13,8.798
2021/06/14,8.699
2021/06/15,8.599
2021/06/16,8.504
2021/06/17,8.424
2021/06/18,8.351
2021/06/19,8.276
2021/06/20,8.17
2021/06/21,8.105
2021/06/22,8.038
2021/06/23,7.953
2021/06/24,7.883
2021/06/25,7.828
2021/06/26,7.762
2021/06/27,7.676
2021/06/28,7.58
2021/06/29,7.459
2021/06/30,7.353
2021/07/01,7.24
2021/07/02,7.146
2021/07/03,7.076
2021/07/04,6.98
2021/07/05,6.882
2021/07/06,6.822
2021/07/07,6.773
2021/07/08,6.72
2021/07/09,6.674
2021/07/10,6.625
2021/07/11,6.558
2021/07/12,6.488
2021/07/13,6.404
2021/07/14,6.346
2021/07/15,6.223
2021/07/16,6.136
2021/07/17,6.033
2021/07/18,5.905
2021/07/19,5.735
2021/07/20,5.627
2021/07/21,5.525
2021/07/22,5.444
2021/07/23,5.408
2021/07/24,5.381
2021/07/25,5.346
2021/07/26,5.319
2021/07/27,5.271
2021/07/28,5.231
2021/07/29,5.203
2021/07/30,5.19
2021/07/31,5.181
2021/08/01,5.141
2021/08/02,5.098
2021/08/03,5.075
2021/08/04,5.038
2021/08/05,5.022
2021/08/06,4.912
2021/08/07,4.809
2021/08/08,4.53
2021/08/09,4.22
2021/08/10,3.878
2021/08/11,3.751
2021/08/12,3.644
2021/08/13,3.596
2021/08/14,3.563
2021/08/15,3.513
2021/08/16,3.484
2021/08/17,3.321
2021/08/18,3.279
2021/08/19,3.242
2021/08/20,3.258
2021/08/21,3.218
2021/08/22,3.217
2021/08/23,3.264
2021/08/24,3.341
2021/08/25,3.448
2021/08/26,3.545
2021/08/27,3.67
2021/08/28,3.769
2021/08/29,3.866
2021/08/30,3.989
2021/08/31,4.124
2021/09/01,4.282
2021/09/02,4.448
2021/09/03,4.7
2021/09/04,4.91
2021/09/05,5.095
2021/09/06,5.284
2021/09/07,5.49
2021/09/08,5.686
2021/09/09,5.877
2021/09/10,6.011
2021/09/11,6.096
2021/09/12,6.175
2021/09/13,6.279
2021/09/14,6.355
2021/09/15,6.438
2021/09/16,6.547
2021/09/17,6.656
2021/09/18,6.733
2021/09/19,6.787
2021/09/20,6.877
2021/09/21,6.99
2021/09/22,7.071
2021/09/23,7.159
2021/09/24,7.254
2021/09/25,7.312
2021/09/26,7.388
2021/09/27,7.49
2021/09/28,7.593
2021/09/29,7.684
2021/09/30,7.799
2021/10/01,7.911
2021/10/02,7.999
2021/10/03,8.087
2021/10/04,8.194
2021/10/05,8.336
2021/10/06,8.498
2021/10/07,8.69
2021/10/08,8.853
2021/10/09,8.974
2021/10/10,9.08
2021/10/11,9.232
2021/10/12,9.348
2021/10/13,9.483
2021/10/14,9.654
2021/10/15,9.852
2021/10/16,9.984
2021/10/17,10.099
2021/10/18,10.224
2021/10/19,10.334
2021/10/20,10.451
2021/10/21,10.595
2021/10/22,10.729
2021/10/23,10.829
2021/10/24,10.924
2021/10/25,11.071
2021/10/26,11.26
2021/10/27,11.514
2021/10/28,11.78
2021/10/29,12.057
2021/10/30,12.319
2021/10/31,12.572
2021/11/01,12.828
2021/11/02,13.117
2021/11/03,13.375
2021/11/04,13.601
2021/11/05,13.799
2021/11/06,13.956
2021/11/07,14.085
2021/11/08,14.263
2021/11/09,14.552
2021/11/10,14.806
2021/11/11,15.042
2021/11/12,15.264
2021/11/13,15.452
2021/11/14,15.591
2021/11/15,15.826
2021/11/16,16.033
2021/11/17,16.204
2021/11/18,16.407
2021/11/19,16.574
2021/11/20,16.728
2021/11/21,16.832
2021/11/22,16.981
2021/11/23,17.086
2021/11/24,17.192
2021/11/25,17.289
2021/11/26,17.387
2021/11/27,17.468
2021/11/28,17.526
2021/11/29,17.598
2021/11/30,17.657
2021/12/01,17.761
2021/12/02,17.713
2021/12/03,17.711
2021/12/04,17.75
2021/12/05,17.679
2021/12/06,17.646
2021/12/07,17.614
2021/12/08,17.548
2021/12/09,17.554
2021/12/10,17.595
2021/12/11,17.623
2021/12/12,17.607
2021/12/13,17.643
2021/12/14,17.67
2021/12/15,17.687
2021/12/16,17.72
2021/12/17,17.771
2021/12/18,17.798
2021/12/19,17.765
2021/12/20,17.744
2021/12/21,17.768
2021/12/22,17.79
2021/12/23,17.828
2021/12/24,17.891
2021/12/25,17.941
2021/12/26,17.928
2021/12/27,17.943
2021/12/28,18.009
2021/12/29,18.107
2021/12/30,18.166
2021/12/31,18.23
2022/01/01,18.276
2022/01/02,18.293
2022/01/03,18.296
2022/01/04,18.31
2022/01/05,18.324
2022/01/06,18.349
2022/01/07,18.425
2022/01/08,18.455
2022/01/09,18.492
2022/01/10,18.673
2022/01/11,18.771
2022/01/12,18.828
2022/01/13,18.851
2022/01/14,18.97
2022/01/15,19.033
2022/01/16,19.084
2022/01/17,19.16
2022/01/18,19.196
2022/01/19,19.201
2022/01/20,19.235
2022/01/21,19.34
2022/01/22,19.393
2022/01/23,19.36
2022/01/24,19.291
2022/01/25,19.154
2022/01/26,19.015
2022/01/27,18.879
2022/01/28,18.733
2022/01/29,18.575
2022/01/30,18.401
2022/01/31,18.199
2022/02/01,18.052
2022/02/02,17.938
2022/02/03,17.81
2022/02/04,17.728
2022/02/05,17.62
2022/02/06,17.461
2022/02/07,17.243
2022/02/08,17.042
2022/02/09,16.848
2022/02/10,16.676
2022/02/11,16.518
2022/02/12,16.383
2022/02/13,16.146
2022/02/14,15.95
2022/02/15,15.813
2022/02/16,15.654
2022/02/17,15.532
2022/02/18,15.451
2022/02/19,15.332
2022/02/20,15.123
2022/02/21,14.984
2022/02/22,14.843
2022/02/23,14.685
2022/02/24,14.559
2022/02/25,14.42
2022/02/26,14.266
2022/02/27,14.08
2022/02/28,13.906
2022/03/01,13.687
2022/03/02,13.53
2022/03/03,13.368
2022/03/04,13.174
2022/03/05,13.068
2022/03/06,12.912
2022/03/07,12.768
2022/03/08,12.659
2022/03/09,12.545
2022/03/10,12.444
2022/03/11,12.35
2022/03/12,12.265
2022/03/13,12.165
2022/03/14,12.067
2022/03/15,11.96
2022/03/16,11.847
2022/03/17,11.769
2022/03/18,11.714
2022/03/19,11.657
2022/03/20,11.58
2022/03/21,11.5
2022/03/22,11.421
2022/03/23,11.327
2022/03/24,11.259
2022/03/25,11.179
2022/03/26,11.114
2022/03/27,11.022
2022/03/28,10.922
2022/03/29,10.762
2022/03/30,10.655
2022/03/31,10.566
2022/04/01,10.513
2022/04/02,10.426
2022/04/03,10.324
2022/04/04,10.218
2022/04/05,10.1
2022/04/06,9.986
2022/04/07,9.866
2022/04/08,9.79
2022/04/09,9.626
2022/04/10,9.347
2022/04/11,9.145
2022/04/12,8.953
2022/04/13,8.782
2022/04/14,8.578
2022/04/15,8.436
2022/04/16,8.279
2022/04/17,8.113
2022/04/18,7.986
2022/04/19,7.87
2022/04/20,7.76
2022/04/21,7.626
2022/04/22,7.51
2022/04/23,7.418
2022/04/24,7.311
2022/04/25,7.232
2022/04/26,7.132
2022/04/27,7.02
2022/04/28,6.929
2022/04/29,6.858
2022/04/30,6.79
2022/05/01,6.758
2022/05/02,6.663
2022/05/03,6.57
2022/05/04,6.494
2022/05/05,6.43
2022/05/06,6.39
2022/05/07,6.336
2022/05/08,6.205
2022/05/09,6.132
2022/05/10,6.062
2022/05/11,6.053
2022/05/12,6.096
2022/05/13,6.07
2022/05/14,6.03
2022/05/15,5.974
2022/05/16,5.905
2022/05/17,5.826
2022/05/18,5.747
2022/05/19,5.64
2022/05/20,5.585
2022/05/21,5.538
2022/05/22,5.447
2022/05/23,5.372
2022/05/24,5.306
2022/05/25,5.245
2022/05/26,5.223
2022/05/27,5.205
2022/05/28,5.17
2022/05/29,5.111
2022/05/30,5.067
2022/05/31,5.04
2022/06/01,5.031
2022/06/02,5.037
2022/06/03,5.055
2022/06/04,5.064
2022/06/05,5.074
2022/06/06,5.083
2022/06/07,5.088
2022/06/08,5.117
2022/06/09,5.145
2022/06/10,5.166
2022/06/11,5.161
2022/06/12,5.15
2022/06/13,5.155
2022/06/14,5.14
2022/06/15,5.106
2022/06/16,5.067
2022/06/17,5.044
2022/06/18,5.031
2022/06/19,5.002
2022/06/20,4.966
2022/06/21,4.936
2022/06/22,4.89
2022/06/23,4.851
2022/06/24,4.829
2022/06/25,4.802
2022/06/26,4.75
2022/06/27,4.708
2022/06/28,4.656
2022/06/29,4.605
2022/06/30,4.534
2022/07/01,4.46
2022/07/02,4.384
2022/07/03,4.289
2022/07/04,4.188
2022/07/05,4.112
2022/07/06,4.037
2022/07/07,3.971
2022/07/08,3.934
2022/07/09,3.891
2022/07/10,3.836
2022/07/11,3.782
2022/07/12,3.723
2022/07/13,3.668
2022/07/14,3.624
2022/07/15,3.597
2022/07/16,3.569
2022/07/17,3.531
2022/07/18,3.498
2022/07/19,3.444
2022/07/20,3.374
2022/07/21,3.319
2022/07/22,3.283
2022/07/23,3.247
2022/07/24,3.186
2022/07/25,3.134
2022/07/26,3.082
2022/07/27,3.029
2022/07/28,2.982
2022/07/29,2.935
2022/07/30,2.84
2022/07/31,2.758
2022/08/01,2.683
2022/08/02,2.627
2022/08/03,2.562
2022/08/04,2.514
2022/08/05,2.483
2022/08/06,2.459
2022/08/07,2.409
2022/08/08,2.37
2022/08/09,2.268
2022/08/10,2.147
2022/08/11,2.108
2022/08/12,2.091
2022/08/13,2.078
2022/08/14,2.067
2022/08/15,2.054
2022/08/16,2.042
2022/08/17,2.029
2022/08/18,2.012
2022/08/19,2.007
2022/08/20,1.993
2022/08/21,1.972
2022/08/22,1.957
2022/08/23,1.936
2022/08/24,1.902
2022/08/25,1.876
2022/08/26,1.869
2022/08/27,1.858
2022/08/28,1.831
2022/08/29,1.8
2022/08/30,1.762
2022/08/31,1.719
2022/09/01,1.674
2022/09/02,1.634
2022/09/03,1.589
2022/09/04,1.545
2022/09/05,1.504
2022/09/06,1.447
2022/09/07,1.4
2022/09/08,1.371
2022/09/09,1.361
2022/09/10,1.345
2022/09/11,1.31
2022/09/12,1.295
2022/09/13,1.277
2022/09/14,1.264
2022/09/15,1.257
2022/09/16,1.244
2022/09/17,1.235
2022/09/18,1.226
2022/09/19,1.214
2022/09/20,1.204
2022/09/21,1.188
2022/09/22,1.173
2022/09/23,1.158
2022/09/24,1.139
2022/09/25,1.117
2022/09/26,1.1
2022/09/27,1.087
2022/09/28,1.073
2022/09/29,1.069
2022/09/30,1.071
2022/10/01,1.068
2022/10/02,1.06
2022/10/03,1.054
2022/10/04,1.048
2022/10/05,1.039
2022/10/06,1.03
2022/10/07,1.026
2022/10/08,1.025
2022/10/09,1.033
2022/10/10,1.048
2022/10/11,1.055
2022/10/12,1.055
2022/10/13,1.055
2022/10/14,1.059
2022/10/15,1.061
2022/10/16,1.054
2022/10/17,1.05
2022/10/18,1.05
2022/10/19,1.059
2022/10/20,1.068
2022/10/21,1.081
2022/10/22,1.087
2022/10/23,1.087
2022/10/24,1.091
2022/10/25,1.096
2022/10/26,1.096
2022/10/27,1.099
2022/10/28,1.106
2022/10/29,1.111
2022/10/30,1.111
2022/10/31,1.118
2022/11/01,1.122
2022/11/02,1.128
2022/11/03,1.135
2022/11/04,1.144
2022/11/05,1.149
2022/11/06,1.148
2022/11/07,1.148
2022/11/08,1.153
2022/11/09,1.158
2022/11/10,1.164
2022/11/11,1.169
2022/11/12,1.169
2022/11/13,1.161
2022/11/14,1.162
2022/11/15,1.163
2022/11/16,1.163
2022/11/17,1.159
2022/11/18,1.16
2022/11/19,1.163
2022/11/20,1.161
2022/11/21,1.159
2022/11/22,1.158
2022/11/23,1.155
2022/11/24,1.152
2022/11/25,1.152
2022/11/26,1.153
2022/11/27,1.148
2022/11/28,1.141
2022/11/29,1.131
