Date,median_transaction_fee7stdUSD
2019/07/26,0.104
2019/07/27,0.104
2019/07/28,0.107
2019/07/29,0.107
2019/07/30,0.109
2019/07/31,0.087
2019/08/01,0.083
2019/08/02,0.084
2019/08/03,0.106
2019/08/04,0.105
2019/08/05,0.103
2019/08/06,0.101
2019/08/07,0.101
2019/08/08,0.082
2019/08/09,0.082
2019/08/10,0.012
2019/08/11,0.011
2019/08/12,0.011
2019/08/13,0.013
2019/08/14,0.014
2019/08/15,0.018
2019/08/16,0.018
2019/08/17,0.02
2019/08/18,0.02
2019/08/19,0.027
2019/08/20,0.031
2019/08/21,0.034
2019/08/22,0.037
2019/08/23,0.035
2019/08/24,0.025
2019/08/25,0.006
2019/08/26,0.009
2019/08/27,0.009
2019/08/28,0.01
2019/08/29,0.009
2019/08/30,0.01
2019/08/31,0.011
2019/09/01,0.012
2019/09/02,0.008
2019/09/03,0.009
2019/09/04,0.009
2019/09/05,0.013
2019/09/06,0.021
2019/09/07,0.021
2019/09/08,0.022
2019/09/09,0.025
2019/09/10,0.032
2019/09/11,0.027
2019/09/12,0.027
2019/09/13,0.028
2019/09/14,0.024
2019/09/15,0.022
2019/09/16,0.018
2019/09/17,0.031
2019/09/18,0.034
2019/09/19,0.044
2019/09/20,0.043
2019/09/21,0.039
2019/09/22,0.042
2019/09/23,0.039
2019/09/24,0.039
2019/09/25,0.039
2019/09/26,0.037
2019/09/27,0.033
2019/09/28,0.039
2019/09/29,0.04
2019/09/30,0.036
2019/10/01,0.046
2019/10/02,0.046
2019/10/03,0.046
2019/10/04,0.041
2019/10/05,0.04
2019/10/06,0.03
2019/10/07,0.015
2019/10/08,0.016
2019/10/09,0.017
2019/10/10,0.016
2019/10/11,0.014
2019/10/12,0.015
2019/10/13,0.013
2019/10/14,0.013
2019/10/15,0.012
2019/10/16,0.01
2019/10/17,0.012
2019/10/18,0.014
2019/10/19,0.015
2019/10/20,0.015
2019/10/21,0.012
2019/10/22,0.017
2019/10/23,0.02
2019/10/24,0.019
2019/10/25,0.017
2019/10/26,0.012
2019/10/27,0.012
2019/10/28,0.009
2019/10/29,0.01
2019/10/30,0.011
2019/10/31,0.009
2019/11/01,0.008
2019/11/02,0.012
2019/11/03,0.014
2019/11/04,0.014
2019/11/05,0.012
2019/11/06,0.01
2019/11/07,0.013
2019/11/08,0.013
2019/11/09,0.013
2019/11/10,0.014
2019/11/11,0.013
2019/11/12,0.013
2019/11/13,0.013
2019/11/14,0.007
2019/11/15,0.007
2019/11/16,0.012
2019/11/17,0.011
2019/11/18,0.011
2019/11/19,0.011
2019/11/20,0.011
2019/11/21,0.014
2019/11/22,0.022
2019/11/23,0.023
2019/11/24,0.026
2019/11/25,0.027
2019/11/26,0.027
2019/11/27,0.029
2019/11/28,0.028
2019/11/29,0.018
2019/11/30,0.019
2019/12/01,0.017
2019/12/02,0.01
2019/12/03,0.008
2019/12/04,0.008
2019/12/05,0.01
2019/12/06,0.011
2019/12/07,0.015
2019/12/08,0.02
2019/12/09,0.019
2019/12/10,0.017
2019/12/11,0.014
2019/12/12,0.013
2019/12/13,0.01
2019/12/14,0.01
2019/12/15,0.007
2019/12/16,0.007
2019/12/17,0.009
2019/12/18,0.009
2019/12/19,0.008
2019/12/20,0.008
2019/12/21,0.01
2019/12/22,0.013
2019/12/23,0.012
2019/12/24,0.01
2019/12/25,0.009
2019/12/26,0.008
2019/12/27,0.006
2019/12/28,0.006
2019/12/29,0.006
2019/12/30,0.003
2019/12/31,0.003
2020/01/01,0.003
2020/01/02,0.004
2020/01/03,0.005
2020/01/04,0.008
2020/01/05,0.009
2020/01/06,0.009
2020/01/07,0.008
2020/01/08,0.009
2020/01/09,0.009
2020/01/10,0.012
2020/01/11,0.01
2020/01/12,0.007
2020/01/13,0.007
2020/01/14,0.007
2020/01/15,0.008
2020/01/16,0.009
2020/01/17,0.009
2020/01/18,0.009
2020/01/19,0.009
2020/01/20,0.009
2020/01/21,0.01
2020/01/22,0.009
2020/01/23,0.012
2020/01/24,0.012
2020/01/25,0.01
2020/01/26,0.009
2020/01/27,0.007
2020/01/28,0.005
2020/01/29,0.003
2020/01/30,0.006
2020/01/31,0.006
2020/02/01,0.006
2020/02/02,0.005
2020/02/03,0.006
2020/02/04,0.017
2020/02/05,0.023
2020/02/06,0.033
2020/02/07,0.037
2020/02/08,0.032
2020/02/09,0.024
2020/02/10,0.016
2020/02/11,0.016
2020/02/12,0.02
2020/02/13,0.026
2020/02/14,0.028
2020/02/15,0.03
2020/02/16,0.027
2020/02/17,0.022
2020/02/18,0.013
2020/02/19,0.013
2020/02/20,0.011
2020/02/21,0.021
2020/02/22,0.023
2020/02/23,0.024
2020/02/24,0.023
2020/02/25,0.023
2020/02/26,0.024
2020/02/27,0.023
2020/02/28,0.022
2020/02/29,0.025
2020/03/01,0.024
2020/03/02,0.024
2020/03/03,0.022
2020/03/04,0.011
2020/03/05,0.014
2020/03/06,0.015
2020/03/07,0.013
2020/03/08,0.014
2020/03/09,0.015
2020/03/10,0.015
2020/03/11,0.013
2020/03/12,0.147
2020/03/13,0.161
2020/03/14,0.164
2020/03/15,0.17
2020/03/16,0.17
2020/03/17,0.172
2020/03/18,0.178
2020/03/19,0.111
2020/03/20,0.029
2020/03/21,0.031
2020/03/22,0.033
2020/03/23,0.015
2020/03/24,0.014
2020/03/25,0.013
2020/03/26,0.011
2020/03/27,0.005
2020/03/28,0.007
2020/03/29,0.009
2020/03/30,0.009
2020/03/31,0.009
2020/04/01,0.008
2020/04/02,0.012
2020/04/03,0.014
2020/04/04,0.013
2020/04/05,0.011
2020/04/06,0.016
2020/04/07,0.021
2020/04/08,0.02
2020/04/09,0.02
2020/04/10,0.02
2020/04/11,0.02
2020/04/12,0.02
2020/04/13,0.018
2020/04/14,0.012
2020/04/15,0.012
2020/04/16,0.02
2020/04/17,0.02
2020/04/18,0.019
2020/04/19,0.016
2020/04/20,0.017
2020/04/21,0.017
2020/04/22,0.014
2020/04/23,0.015
2020/04/24,0.013
2020/04/25,0.011
2020/04/26,0.006
2020/04/27,0.007
2020/04/28,0.007
2020/04/29,0.021
2020/04/30,0.053
2020/05/01,0.052
2020/05/02,0.051
2020/05/03,0.051
2020/05/04,0.05
2020/05/05,0.048
2020/05/06,0.049
2020/05/07,0.039
2020/05/08,0.049
2020/05/09,0.041
2020/05/10,0.043
2020/05/11,0.036
2020/05/12,0.033
2020/05/13,0.045
2020/05/14,0.086
2020/05/15,0.087
2020/05/16,0.077
2020/05/17,0.076
2020/05/18,0.077
2020/05/19,0.071
2020/05/20,0.074
2020/05/21,0.105
2020/05/22,0.103
2020/05/23,0.1
2020/05/24,0.094
2020/05/25,0.096
2020/05/26,0.095
2020/05/27,0.097
2020/05/28,0.075
2020/05/29,0.075
2020/05/30,0.04
2020/05/31,0.026
2020/06/01,0.024
2020/06/02,0.028
2020/06/03,0.029
2020/06/04,0.025
2020/06/05,0.025
2020/06/06,0.044
2020/06/07,0.072
2020/06/08,0.079
2020/06/09,0.078
2020/06/10,0.068
2020/06/11,0.055
2020/06/12,0.051
2020/06/13,0.077
2020/06/14,0.093
2020/06/15,0.085
2020/06/16,0.086
2020/06/17,0.083
2020/06/18,0.076
2020/06/19,0.078
2020/06/20,0.078
2020/06/21,0.067
2020/06/22,0.068
2020/06/23,0.087
2020/06/24,0.097
2020/06/25,0.096
2020/06/26,0.097
2020/06/27,0.089
2020/06/28,0.077
2020/06/29,0.078
2020/06/30,0.096
2020/07/01,0.097
2020/07/02,0.097
2020/07/03,0.095
2020/07/04,0.097
2020/07/05,0.098
2020/07/06,0.096
2020/07/07,0.07
2020/07/08,0.1
2020/07/09,0.108
2020/07/10,0.108
2020/07/11,0.104
2020/07/12,0.101
2020/07/13,0.11
2020/07/14,0.11
2020/07/15,0.1
2020/07/16,0.114
2020/07/17,0.128
2020/07/18,0.108
2020/07/19,0.052
2020/07/20,0.096
2020/07/21,0.135
2020/07/22,0.139
2020/07/23,0.188
2020/07/24,0.198
2020/07/25,0.19
2020/07/26,0.142
2020/07/27,0.241
2020/07/28,0.227
2020/07/29,0.189
2020/07/30,0.185
2020/07/31,0.179
2020/08/01,0.177
2020/08/02,0.2
2020/08/03,0.166
2020/08/04,0.153
2020/08/05,0.169
2020/08/06,0.162
2020/08/07,0.184
2020/08/08,0.176
2020/08/09,0.195
2020/08/10,0.475
2020/08/11,0.65
2020/08/12,1.402
2020/08/13,1.885
2020/08/14,1.934
2020/08/15,1.715
2020/08/16,1.552
2020/08/17,1.505
2020/08/18,1.443
2020/08/19,1.365
2020/08/20,0.939
2020/08/21,0.411
2020/08/22,0.484
2020/08/23,0.656
2020/08/24,0.7
2020/08/25,0.662
2020/08/26,0.642
2020/08/27,0.637
2020/08/28,0.261
2020/08/29,0.266
2020/08/30,1.191
2020/08/31,1.771
2020/09/01,4.021
2020/09/02,5.483
2020/09/03,5.275
2020/09/04,4.739
2020/09/05,4.079
2020/09/06,4.56
2020/09/07,5.099
2020/09/08,5.039
2020/09/09,3.272
2020/09/10,1.772
2020/09/11,1.529
2020/09/12,0.758
2020/09/13,0.756
2020/09/14,0.993
2020/09/15,0.939
2020/09/16,0.826
2020/09/17,3.625
2020/09/18,3.718
2020/09/19,3.526
2020/09/20,3.502
2020/09/21,3.57
2020/09/22,3.655
2020/09/23,3.774
2020/09/24,1.913
2020/09/25,0.815
2020/09/26,0.742
2020/09/27,0.806
2020/09/28,0.574
2020/09/29,0.548
2020/09/30,0.536
2020/10/01,0.541
2020/10/02,0.56
2020/10/03,0.632
2020/10/04,0.669
2020/10/05,0.658
2020/10/06,0.371
2020/10/07,0.279
2020/10/08,0.257
2020/10/09,0.237
2020/10/10,0.267
2020/10/11,0.386
2020/10/12,0.366
2020/10/13,0.257
2020/10/14,0.245
2020/10/15,0.237
2020/10/16,0.223
2020/10/17,0.362
2020/10/18,0.429
2020/10/19,0.405
2020/10/20,0.362
2020/10/21,0.381
2020/10/22,0.383
2020/10/23,0.381
2020/10/24,0.378
2020/10/25,0.36
2020/10/26,0.36
2020/10/27,0.371
2020/10/28,0.312
2020/10/29,0.32
2020/10/30,0.332
2020/10/31,0.309
2020/11/01,0.324
2020/11/02,0.331
2020/11/03,0.325
2020/11/04,0.34
2020/11/05,0.281
2020/11/06,0.329
2020/11/07,0.338
2020/11/08,0.325
2020/11/09,0.311
2020/11/10,0.32
2020/11/11,0.284
2020/11/12,0.282
2020/11/13,0.268
2020/11/14,0.304
2020/11/15,0.281
2020/11/16,0.278
2020/11/17,0.443
2020/11/18,0.577
2020/11/19,0.579
2020/11/20,0.625
2020/11/21,0.562
2020/11/22,0.426
2020/11/23,0.432
2020/11/24,0.676
2020/11/25,0.677
2020/11/26,0.707
2020/11/27,0.878
2020/11/28,1.089
2020/11/29,1.236
2020/11/30,1.234
2020/12/01,1.164
2020/12/02,1.179
2020/12/03,0.906
2020/12/04,0.881
2020/12/05,0.816
2020/12/06,0.742
2020/12/07,0.636
2020/12/08,0.36
2020/12/09,0.421
2020/12/10,0.425
2020/12/11,0.441
2020/12/12,0.41
2020/12/13,0.351
2020/12/14,0.368
2020/12/15,0.536
2020/12/16,0.642
2020/12/17,1.297
2020/12/18,1.278
2020/12/19,1.139
2020/12/20,1.083
2020/12/21,1.038
2020/12/22,1.054
2020/12/23,1.114
2020/12/24,0.678
2020/12/25,0.729
2020/12/26,0.722
2020/12/27,0.533
2020/12/28,0.752
2020/12/29,0.681
2020/12/30,0.93
2020/12/31,0.92
2021/01/01,0.99
2021/01/02,0.766
2021/01/03,1.413
2021/01/04,4.282
2021/01/05,4.227
2021/01/06,4.169
2021/01/07,4
2021/01/08,3.311
2021/01/09,2.943
2021/01/10,3.074
2021/01/11,2.365
2021/01/12,2.657
2021/01/13,3.071
2021/01/14,3.112
2021/01/15,2.997
2021/01/16,3.033
2021/01/17,3.133
2021/01/18,0.592
2021/01/19,1.129
2021/01/20,0.988
2021/01/21,1.451
2021/01/22,1.695
2021/01/23,1.661
2021/01/24,1.406
2021/01/25,1.336
2021/01/26,1.388
2021/01/27,1.312
2021/01/28,1.2
2021/01/29,1.751
2021/01/30,1.622
2021/01/31,1.605
2021/02/01,1.975
2021/02/02,2.647
2021/02/03,3.172
2021/02/04,4.696
2021/02/05,6.302
2021/02/06,5.543
2021/02/07,4.844
2021/02/08,4.096
2021/02/09,4.036
2021/02/10,3.695
2021/02/11,3.727
2021/02/12,2.957
2021/02/13,2.903
2021/02/14,2.194
2021/02/15,2.302
2021/02/16,1.677
2021/02/17,1.085
2021/02/18,1.196
2021/02/19,1.452
2021/02/20,2.132
2021/02/21,2.186
2021/02/22,3.206
2021/02/23,6.095
2021/02/24,6.093
2021/02/25,6.664
2021/02/26,7.424
2021/02/27,8.491
2021/02/28,9.329
2021/03/01,9.061
2021/03/02,3.559
2021/03/03,2.353
2021/03/04,1.584
2021/03/05,1.048
2021/03/06,1.202
2021/03/07,1.628
2021/03/08,1.873
2021/03/09,2.243
2021/03/10,2.337
2021/03/11,2.058
2021/03/12,2.589
2021/03/13,1.708
2021/03/14,1.656
2021/03/15,2.221
2021/03/16,2.493
2021/03/17,2.359
2021/03/18,1.496
2021/03/19,1.653
2021/03/20,2.009
2021/03/21,2.318
2021/03/22,2.304
2021/03/23,2.224
2021/03/24,1.911
2021/03/25,1.68
2021/03/26,2.025
2021/03/27,2.634
2021/03/28,2.92
2021/03/29,2.237
2021/03/30,2.554
2021/03/31,3.907
2021/04/01,4.325
2021/04/02,4.459
2021/04/03,3.657
2021/04/04,3.344
2021/04/05,3.127
2021/04/06,3.119
2021/04/07,2.563
2021/04/08,2.621
2021/04/09,2.151
2021/04/10,2.667
2021/04/11,3.25
2021/04/12,3.018
2021/04/13,2.502
2021/04/14,2.578
2021/04/15,2.609
2021/04/16,5.18
2021/04/17,4.996
2021/04/18,4.213
2021/04/19,4.128
2021/04/20,5.57
2021/04/21,5.305
2021/04/22,4.42
2021/04/23,4.872
2021/04/24,6.981
2021/04/25,8.656
2021/04/26,8.883
2021/04/27,5.939
2021/04/28,4.68
2021/04/29,3.155
2021/04/30,1.727
2021/05/01,1.882
2021/05/02,1.918
2021/05/03,2.217
2021/05/04,2.522
2021/05/05,2.454
2021/05/06,2.684
2021/05/07,2.957
2021/05/08,6.912
2021/05/09,7.786
2021/05/10,16.364
2021/05/11,21.231
2021/05/12,23.541
2021/05/13,20.767
2021/05/14,17.864
2021/05/15,19.184
2021/05/16,20.97
2021/05/17,21.393
2021/05/18,18.661
2021/05/19,9.111
2021/05/20,8.313
2021/05/21,8.233
2021/05/22,9.647
2021/05/23,9.735
2021/05/24,10.387
2021/05/25,11.006
2021/05/26,4.337
2021/05/27,3.763
2021/05/28,3.21
2021/05/29,3.696
2021/05/30,2.259
2021/05/31,1.97
2021/06/01,1.749
2021/06/02,1.188
2021/06/03,1
2021/06/04,0.646
2021/06/05,0.816
2021/06/06,1.016
2021/06/07,1.02
2021/06/08,1.038
2021/06/09,0.939
2021/06/10,0.734
2021/06/11,0.683
2021/06/12,0.758
2021/06/13,0.838
2021/06/14,0.823
2021/06/15,0.63
2021/06/16,0.533
2021/06/17,0.537
2021/06/18,0.478
2021/06/19,0.56
2021/06/20,0.541
2021/06/21,1.077
2021/06/22,1.63
2021/06/23,1.671
2021/06/24,1.755
2021/06/25,1.779
2021/06/26,1.859
2021/06/27,1.944
2021/06/28,1.699
2021/06/29,0.554
2021/06/30,0.639
2021/07/01,0.654
2021/07/02,0.65
2021/07/03,0.589
2021/07/04,0.488
2021/07/05,0.498
2021/07/06,2.148
2021/07/07,2.46
2021/07/08,2.502
2021/07/09,2.381
2021/07/10,2.327
2021/07/11,2.329
2021/07/12,2.151
2021/07/13,1.55
2021/07/14,1.364
2021/07/15,1.366
2021/07/16,1.42
2021/07/17,1.267
2021/07/18,0.933
2021/07/19,1.019
2021/07/20,1.046
2021/07/21,0.969
2021/07/22,0.679
2021/07/23,0.292
2021/07/24,0.39
2021/07/25,0.387
2021/07/26,1.068
2021/07/27,1.098
2021/07/28,1.172
2021/07/29,1.209
2021/07/30,1.246
2021/07/31,0.989
2021/08/01,0.637
2021/08/02,0.725
2021/08/03,0.859
2021/08/04,0.971
2021/08/05,2.188
2021/08/06,2.447
2021/08/07,2.539
2021/08/08,2.271
2021/08/09,1.988
2021/08/10,1.743
2021/08/11,1.573
2021/08/12,1.574
2021/08/13,1.508
2021/08/14,1.465
2021/08/15,1.242
2021/08/16,1.23
2021/08/17,1.238
2021/08/18,0.964
2021/08/19,1.48
2021/08/20,1.369
2021/08/21,1.575
2021/08/22,1.678
2021/08/23,2.412
2021/08/24,4.468
2021/08/25,6.254
2021/08/26,6.509
2021/08/27,6.76
2021/08/28,5.445
2021/08/29,3.062
2021/08/30,2.166
2021/08/31,2.74
2021/09/01,4.12
2021/09/02,4.826
2021/09/03,8.696
2021/09/04,8.239
2021/09/05,6.723
2021/09/06,5.585
2021/09/07,4.625
2021/09/08,4.12
2021/09/09,3.553
2021/09/10,4.421
2021/09/11,8.041
2021/09/12,9.682
2021/09/13,9.562
2021/09/14,8.853
2021/09/15,7.194
2021/09/16,3.47
2021/09/17,2.377
2021/09/18,2.595
2021/09/19,2.886
2021/09/20,2.991
2021/09/21,3.104
2021/09/22,3.288
2021/09/23,3.071
2021/09/24,2.894
2021/09/25,3.691
2021/09/26,3.637
2021/09/27,3.384
2021/09/28,3.141
2021/09/29,3.133
2021/09/30,3.542
2021/10/01,3.701
2021/10/02,2.325
2021/10/03,1.914
2021/10/04,3.194
2021/10/05,4.986
2021/10/06,6.217
2021/10/07,7.719
2021/10/08,7.495
2021/10/09,6.502
2021/10/10,5.325
2021/10/11,5.233
2021/10/12,5.392
2021/10/13,5.03
2021/10/14,4.335
2021/10/15,5.565
2021/10/16,5.131
2021/10/17,4.936
2021/10/18,5.138
2021/10/19,5.658
2021/10/20,5.879
2021/10/21,5.06
2021/10/22,1.958
2021/10/23,2.456
2021/10/24,2.531
2021/10/25,3.282
2021/10/26,5.584
2021/10/27,9.545
2021/10/28,12.222
2021/10/29,13.476
2021/10/30,11.949
2021/10/31,8.62
2021/11/01,5.113
2021/11/02,2.715
2021/11/03,2.73
2021/11/04,2.926
2021/11/05,3.845
2021/11/06,6.499
2021/11/07,8.581
2021/11/08,8.497
2021/11/09,10.316
2021/11/10,10.325
2021/11/11,10.598
2021/11/12,10.588
2021/11/13,9.749
2021/11/14,8.966
2021/11/15,8.532
2021/11/16,6.365
2021/11/17,6.415
2021/11/18,5.512
2021/11/19,5.482
2021/11/20,6.09
2021/11/21,6.616
2021/11/22,5.294
2021/11/23,4.756
2021/11/24,4.712
2021/11/25,4.304
2021/11/26,4.393
2021/11/27,4.591
2021/11/28,4.37
2021/11/29,3.269
2021/11/30,3.226
2021/12/01,5.277
2021/12/02,5.258
2021/12/03,5.181
2021/12/04,4.702
2021/12/05,7.455
2021/12/06,7.742
2021/12/07,7.934
2021/12/08,6.494
2021/12/09,6.495
2021/12/10,6.444
2021/12/11,4.176
2021/12/12,5.128
2021/12/13,3.968
2021/12/14,2.541
2021/12/15,2.483
2021/12/16,2.376
2021/12/17,2.414
2021/12/18,2.709
2021/12/19,3.311
2021/12/20,3.588
2021/12/21,3.605
2021/12/22,3.33
2021/12/23,2.824
2021/12/24,2.519
2021/12/25,2.803
2021/12/26,2.346
2021/12/27,2.111
2021/12/28,3.356
2021/12/29,6.474
2021/12/30,6.693
2021/12/31,6.398
2022/01/01,6.316
2022/01/02,4.817
2022/01/03,4.12
2022/01/04,4.5
2022/01/05,4.641
2022/01/06,4.771
2022/01/07,4.618
2022/01/08,4.058
2022/01/09,3.851
2022/01/10,8.721
2022/01/11,9.036
2022/01/12,9.211
2022/01/13,8.901
2022/01/14,8.766
2022/01/15,7.14
2022/01/16,7.659
2022/01/17,5.523
2022/01/18,6.044
2022/01/19,6.117
2022/01/20,5.746
2022/01/21,3.161
2022/01/22,3.18
2022/01/23,4.47
2022/01/24,4.557
2022/01/25,4.876
2022/01/26,4.905
2022/01/27,4.804
2022/01/28,2.567
2022/01/29,2.266
2022/01/30,2.673
2022/01/31,2.868
2022/02/01,3.639
2022/02/02,3.934
2022/02/03,3.732
2022/02/04,3.794
2022/02/05,5.036
2022/02/06,5.793
2022/02/07,5.979
2022/02/08,5.164
2022/02/09,4.074
2022/02/10,3.917
2022/02/11,4.055
2022/02/12,4.316
2022/02/13,5.001
2022/02/14,3.918
2022/02/15,3.407
2022/02/16,3.011
2022/02/17,2.165
2022/02/18,3.301
2022/02/19,3.345
2022/02/20,3.566
2022/02/21,3.514
2022/02/22,3.461
2022/02/23,3.432
2022/02/24,3.443
2022/02/25,2.864
2022/02/26,3.572
2022/02/27,3.972
2022/02/28,3.248
2022/03/01,2.686
2022/03/02,2.296
2022/03/03,1.63
2022/03/04,1.777
2022/03/05,2.197
2022/03/06,2.487
2022/03/07,2.406
2022/03/08,1.948
2022/03/09,1.388
2022/03/10,0.855
2022/03/11,0.524
2022/03/12,1.033
2022/03/13,1.043
2022/03/14,0.99
2022/03/15,0.965
2022/03/16,0.908
2022/03/17,2.079
2022/03/18,2.425
2022/03/19,2.097
2022/03/20,2.081
2022/03/21,2.003
2022/03/22,1.941
2022/03/23,1.91
2022/03/24,1.856
2022/03/25,1.913
2022/03/26,1.859
2022/03/27,1.452
2022/03/28,1.876
2022/03/29,1.979
2022/03/30,2.117
2022/03/31,2.303
2022/04/01,2.995
2022/04/02,2.515
2022/04/03,1.456
2022/04/04,1.993
2022/04/05,2.352
2022/04/06,2.114
2022/04/07,1.79
2022/04/08,1.895
2022/04/09,3.157
2022/04/10,3.902
2022/04/11,3.766
2022/04/12,2.741
2022/04/13,2.384
2022/04/14,1.836
2022/04/15,1.258
2022/04/16,1.739
2022/04/17,2.216
2022/04/18,2.24
2022/04/19,2.048
2022/04/20,2.22
2022/04/21,3.086
2022/04/22,3.154
2022/04/23,3.044
2022/04/24,2.852
2022/04/25,2.741
2022/04/26,2.619
2022/04/27,2.522
2022/04/28,1.619
2022/04/29,1.516
2022/04/30,1.26
2022/05/01,2.511
2022/05/02,2.803
2022/05/03,2.809
2022/05/04,2.748
2022/05/05,2.634
2022/05/06,2.847
2022/05/07,3.416
2022/05/08,3.542
2022/05/09,3.009
2022/05/10,2.345
2022/05/11,4.635
2022/05/12,6.911
2022/05/13,6.859
2022/05/14,7.063
2022/05/15,7.272
2022/05/16,7.85
2022/05/17,8.115
2022/05/18,7.235
2022/05/19,2.284
2022/05/20,0.719
2022/05/21,0.642
2022/05/22,0.658
2022/05/23,0.642
2022/05/24,0.481
2022/05/25,0.647
2022/05/26,1.329
2022/05/27,1.431
2022/05/28,1.51
2022/05/29,1.627
2022/05/30,1.639
2022/05/31,1.799
2022/06/01,2.225
2022/06/02,2.72
2022/06/03,3.073
2022/06/04,2.594
2022/06/05,1.614
2022/06/06,1.05
2022/06/07,0.823
2022/06/08,1.241
2022/06/09,1.281
2022/06/10,1.357
2022/06/11,2.156
2022/06/12,2.706
2022/06/13,2.705
2022/06/14,2.912
2022/06/15,2.298
2022/06/16,1.606
2022/06/17,1.382
2022/06/18,1.489
2022/06/19,1.74
2022/06/20,1.146
2022/06/21,1.008
2022/06/22,0.518
2022/06/23,0.584
2022/06/24,0.638
2022/06/25,0.665
2022/06/26,0.54
2022/06/27,0.503
2022/06/28,0.488
2022/06/29,0.364
2022/06/30,0.361
2022/07/01,0.742
2022/07/02,1.245
2022/07/03,1.432
2022/07/04,1.339
2022/07/05,1.203
2022/07/06,0.925
2022/07/07,0.678
2022/07/08,0.703
2022/07/09,0.592
2022/07/10,0.57
2022/07/11,0.553
2022/07/12,0.566
2022/07/13,0.556
2022/07/14,0.396
2022/07/15,0.37
2022/07/16,0.379
2022/07/17,0.326
2022/07/18,0.538
2022/07/19,0.682
2022/07/20,0.73
2022/07/21,0.748
2022/07/22,0.808
2022/07/23,0.855
2022/07/24,0.944
2022/07/25,0.875
2022/07/26,0.671
2022/07/27,0.289
2022/07/28,0.417
2022/07/29,0.42
2022/07/30,0.475
2022/07/31,0.529
2022/08/01,0.53
2022/08/02,0.531
2022/08/03,0.533
2022/08/04,0.301
2022/08/05,0.262
2022/08/06,0.261
2022/08/07,0.231
2022/08/08,0.419
2022/08/09,0.556
2022/08/10,0.851
2022/08/11,1.007
2022/08/12,0.991
2022/08/13,0.875
2022/08/14,0.728
2022/08/15,0.732
2022/08/16,0.784
2022/08/17,0.741
2022/08/18,0.508
2022/08/19,0.465
2022/08/20,0.535
2022/08/21,0.689
2022/08/22,0.486
2022/08/23,0.478
2022/08/24,0.474
2022/08/25,0.474
2022/08/26,0.354
2022/08/27,0.406
2022/08/28,0.379
2022/08/29,0.393
2022/08/30,0.52
2022/08/31,0.699
2022/09/01,0.75
2022/09/02,0.753
2022/09/03,0.777
2022/09/04,0.806
2022/09/05,0.833
2022/09/06,0.789
2022/09/07,0.7
2022/09/08,0.783
2022/09/09,0.883
2022/09/10,0.8
2022/09/11,0.692
2022/09/12,0.62
2022/09/13,0.616
2022/09/14,0.651
2022/09/15,0.522
2022/09/16,0.423
2022/09/17,0.574
2022/09/18,0.637
2022/09/19,0.525
2022/09/20,0.405
2022/09/21,0.38
2022/09/22,0.237
2022/09/23,0.24
2022/09/24,0.24
2022/09/25,0.235
2022/09/26,0.25
2022/09/27,0.472
2022/09/28,0.515
2022/09/29,0.536
2022/09/30,0.518
2022/10/01,0.443
2022/10/02,0.506
2022/10/03,0.503
2022/10/04,0.426
2022/10/05,0.411
2022/10/06,0.393
2022/10/07,0.378
2022/10/08,0.365
2022/10/09,0.956
2022/10/10,1.397
2022/10/11,1.439
2022/10/12,1.392
2022/10/13,1.265
2022/10/14,1.07
2022/10/15,0.888
2022/10/16,0.863
2022/10/17,0.438
2022/10/18,0.409
2022/10/19,0.588
2022/10/20,0.642
2022/10/21,0.617
2022/10/22,0.6
2022/10/23,0.667
2022/10/24,0.711
2022/10/25,0.698
2022/10/26,0.595
2022/10/27,0.503
2022/10/28,0.268
2022/10/29,0.305
2022/10/30,0.438
2022/10/31,0.487
2022/11/01,0.46
2022/11/02,0.432
2022/11/03,0.523
2022/11/04,0.558
2022/11/05,0.552
2022/11/06,0.407
2022/11/07,0.386
2022/11/08,0.753
2022/11/09,0.997
2022/11/10,1.025
2022/11/11,1.041
2022/11/12,1.077
2022/11/13,1.118
2022/11/14,1.169
2022/11/15,1.063
2022/11/16,0.666
2022/11/17,0.267
2022/11/18,0.188
2022/11/19,0.246
2022/11/20,0.289
2022/11/21,0.278
2022/11/22,0.214
2022/11/23,0.146
2022/11/24,0.096
2022/11/25,0.138
2022/11/26,0.161
2022/11/27,0.17
2022/11/28,0.166
2022/11/29,0.117
