Date,fee_to_reward90stdUSD
2019/06/24,3.834
2019/06/25,3.838
2019/06/26,3.838
2019/06/27,3.844
2019/06/28,3.844
2019/06/29,3.837
2019/06/30,3.837
2019/07/01,3.847
2019/07/02,3.846
2019/07/03,3.85
2019/07/04,3.851
2019/07/05,3.838
2019/07/06,3.83
2019/07/07,3.846
2019/07/08,3.838
2019/07/09,3.842
2019/07/10,3.601
2019/07/11,3.429
2019/07/12,3.355
2019/07/13,3.308
2019/07/14,3.195
2019/07/15,2.936
2019/07/16,2.653
2019/07/17,2.105
2019/07/18,2.033
2019/07/19,2.017
2019/07/20,2.022
2019/07/21,2.036
2019/07/22,2.046
2019/07/23,2.049
2019/07/24,2.056
2019/07/25,2.074
2019/07/26,2.056
2019/07/27,2.045
2019/07/28,2.054
2019/07/29,2.05
2019/07/30,2.045
2019/07/31,2.044
2019/08/01,2.052
2019/08/02,2.032
2019/08/03,2.015
2019/08/04,2.039
2019/08/05,2.049
2019/08/06,2.049
2019/08/07,2.051
2019/08/08,2.054
2019/08/09,2.048
2019/08/10,2.055
2019/08/11,2.077
2019/08/12,2.086
2019/08/13,2.09
2019/08/14,2.022
2019/08/15,1.996
2019/08/16,2.001
2019/08/17,2.023
2019/08/18,2.039
2019/08/19,2.039
2019/08/20,2.029
2019/08/21,2.029
2019/08/22,2.023
2019/08/23,2.023
2019/08/24,2.018
2019/08/25,2.011
2019/08/26,2.013
2019/08/27,2.005
2019/08/28,1.983
2019/08/29,1.975
2019/08/30,1.968
2019/08/31,1.967
2019/09/01,1.967
2019/09/02,1.968
2019/09/03,1.971
2019/09/04,1.973
2019/09/05,1.988
2019/09/06,1.988
2019/09/07,1.998
2019/09/08,1.996
2019/09/09,2.047
2019/09/10,2.127
2019/09/11,2.184
2019/09/12,2.272
2019/09/13,2.324
2019/09/14,2.395
2019/09/15,2.461
2019/09/16,2.546
2019/09/17,2.713
2019/09/18,2.871
2019/09/19,3.116
2019/09/20,3.327
2019/09/21,3.413
2019/09/22,3.441
2019/09/23,3.568
2019/09/24,3.776
2019/09/25,3.97
2019/09/26,4.05
2019/09/27,4.137
2019/09/28,4.212
2019/09/29,4.263
2019/09/30,4.297
2019/10/01,4.29
2019/10/02,4.28
2019/10/03,4.278
2019/10/04,4.275
2019/10/05,4.258
2019/10/06,4.269
2019/10/07,4.268
2019/10/08,4.259
2019/10/09,4.258
2019/10/10,4.25
2019/10/11,4.232
2019/10/12,4.23
2019/10/13,4.241
2019/10/14,4.216
2019/10/15,4.219
2019/10/16,4.211
2019/10/17,4.219
2019/10/18,4.198
2019/10/19,4.179
2019/10/20,4.164
2019/10/21,4.15
2019/10/22,4.15
2019/10/23,4.148
2019/10/24,4.132
2019/10/25,4.112
2019/10/26,4.08
2019/10/27,4.068
2019/10/28,4.052
2019/10/29,4.041
2019/10/30,4.041
2019/10/31,4.037
2019/11/01,4.04
2019/11/02,4.018
2019/11/03,4.011
2019/11/04,4.002
2019/11/05,3.988
2019/11/06,3.979
2019/11/07,3.966
2019/11/08,3.943
2019/11/09,3.922
2019/11/10,3.914
2019/11/11,3.892
2019/11/12,3.883
2019/11/13,3.88
2019/11/14,3.866
2019/11/15,3.836
2019/11/16,3.817
2019/11/17,3.821
2019/11/18,3.816
2019/11/19,3.816
2019/11/20,3.812
2019/11/21,3.804
2019/11/22,3.845
2019/11/23,3.85
2019/11/24,3.861
2019/11/25,3.882
2019/11/26,3.877
2019/11/27,3.871
2019/11/28,3.863
2019/11/29,3.854
2019/11/30,3.852
2019/12/01,3.851
2019/12/02,3.85
2019/12/03,3.854
2019/12/04,3.857
2019/12/05,3.867
2019/12/06,3.882
2019/12/07,3.906
2019/12/08,3.931
2019/12/09,3.927
2019/12/10,3.924
2019/12/11,3.909
2019/12/12,3.903
2019/12/13,3.887
2019/12/14,3.869
2019/12/15,3.844
2019/12/16,3.76
2019/12/17,3.666
2019/12/18,3.491
2019/12/19,3.307
2019/12/20,3.22
2019/12/21,3.198
2019/12/22,3.062
2019/12/23,2.793
2019/12/24,2.483
2019/12/25,2.32
2019/12/26,2.122
2019/12/27,1.916
2019/12/28,1.743
2019/12/29,1.618
2019/12/30,1.62
2019/12/31,1.621
2020/01/01,1.62
2020/01/02,1.64
2020/01/03,1.653
2020/01/04,1.678
2020/01/05,1.71
2020/01/06,1.722
2020/01/07,1.733
2020/01/08,1.737
2020/01/09,1.75
2020/01/10,1.749
2020/01/11,1.761
2020/01/12,1.785
2020/01/13,1.797
2020/01/14,1.799
2020/01/15,1.801
2020/01/16,1.813
2020/01/17,1.819
2020/01/18,1.831
2020/01/19,1.847
2020/01/20,1.866
2020/01/21,1.878
2020/01/22,1.904
2020/01/23,1.925
2020/01/24,1.948
2020/01/25,1.989
2020/01/26,2.024
2020/01/27,2.045
2020/01/28,2.059
2020/01/29,2.072
2020/01/30,2.082
2020/01/31,2.091
2020/02/01,2.106
2020/02/02,2.12
2020/02/03,2.125
2020/02/04,2.129
2020/02/05,2.104
2020/02/06,2.102
2020/02/07,2.103
2020/02/08,2.104
2020/02/09,2.103
2020/02/10,2.102
2020/02/11,2.099
2020/02/12,2.104
2020/02/13,2.106
2020/02/14,2.108
2020/02/15,2.11
2020/02/16,2.109
2020/02/17,2.104
2020/02/18,2.099
2020/02/19,2.052
2020/02/20,1.793
2020/02/21,1.797
2020/02/22,1.805
2020/02/23,1.615
2020/02/24,1.531
2020/02/25,1.502
2020/02/26,1.501
2020/02/27,1.495
2020/02/28,1.495
2020/02/29,1.483
2020/03/01,1.468
2020/03/02,1.464
2020/03/03,1.448
2020/03/04,1.444
2020/03/05,1.445
2020/03/06,1.443
2020/03/07,1.438
2020/03/08,1.449
2020/03/09,1.502
2020/03/10,1.501
2020/03/11,1.509
2020/03/12,4.343
2020/03/13,5.581
2020/03/14,5.583
2020/03/15,5.581
2020/03/16,5.681
2020/03/17,5.683
2020/03/18,5.685
2020/03/19,5.705
2020/03/20,5.713
2020/03/21,5.713
2020/03/22,5.712
2020/03/23,5.713
2020/03/24,5.714
2020/03/25,5.714
2020/03/26,5.714
2020/03/27,5.713
2020/03/28,5.713
2020/03/29,5.716
2020/03/30,5.716
2020/03/31,5.714
2020/04/01,5.71
2020/04/02,5.707
2020/04/03,5.699
2020/04/04,5.693
2020/04/05,5.693
2020/04/06,5.692
2020/04/07,5.692
2020/04/08,5.688
2020/04/09,5.687
2020/04/10,5.681
2020/04/11,5.675
2020/04/12,5.674
2020/04/13,5.673
2020/04/14,5.671
2020/04/15,5.667
2020/04/16,5.668
2020/04/17,5.663
2020/04/18,5.658
2020/04/19,5.649
2020/04/20,5.642
2020/04/21,5.632
2020/04/22,5.621
2020/04/23,5.611
2020/04/24,5.592
2020/04/25,5.57
2020/04/26,5.554
2020/04/27,5.541
2020/04/28,5.527
2020/04/29,5.54
2020/04/30,5.598
2020/05/01,5.584
2020/05/02,5.568
2020/05/03,5.556
2020/05/04,5.55
2020/05/05,5.551
2020/05/06,5.569
2020/05/07,5.617
2020/05/08,5.651
2020/05/09,5.658
2020/05/10,5.782
2020/05/11,5.836
2020/05/12,5.926
2020/05/13,6.104
2020/05/14,6.378
2020/05/15,6.5
2020/05/16,6.556
2020/05/17,6.62
2020/05/18,6.793
2020/05/19,6.909
2020/05/20,7.079
2020/05/21,7.424
2020/05/22,7.529
2020/05/23,7.523
2020/05/24,7.57
2020/05/25,7.706
2020/05/26,7.855
2020/05/27,8.021
2020/05/28,8.171
2020/05/29,8.232
2020/05/30,8.28
2020/05/31,8.28
2020/06/01,8.309
2020/06/02,8.372
2020/06/03,8.379
2020/06/04,8.39
2020/06/05,8.4
2020/06/06,8.459
2020/06/07,8.562
2020/06/08,8.643
2020/06/09,8.705
2020/06/10,8.241
2020/06/11,7.941
2020/06/12,7.999
2020/06/13,7.986
2020/06/14,7.985
2020/06/15,8.119
2020/06/16,8.211
2020/06/17,8.342
2020/06/18,8.417
2020/06/19,8.501
2020/06/20,8.5
2020/06/21,8.505
2020/06/22,8.647
2020/06/23,8.849
2020/06/24,9.057
2020/06/25,9.169
2020/06/26,9.208
2020/06/27,9.209
2020/06/28,9.204
2020/06/29,9.246
2020/06/30,9.419
2020/07/01,9.527
2020/07/02,9.566
2020/07/03,9.585
2020/07/04,9.496
2020/07/05,9.443
2020/07/06,9.438
2020/07/07,9.417
2020/07/08,9.508
2020/07/09,9.536
2020/07/10,9.441
2020/07/11,9.299
2020/07/12,9.173
2020/07/13,9.212
2020/07/14,9.152
2020/07/15,9.207
2020/07/16,9.277
2020/07/17,9.361
2020/07/18,9.347
2020/07/19,9.422
2020/07/20,9.69
2020/07/21,9.978
2020/07/22,10.226
2020/07/23,10.58
2020/07/24,10.825
2020/07/25,11.174
2020/07/26,11.334
2020/07/27,11.809
2020/07/28,11.974
2020/07/29,12.201
2020/07/30,12.256
2020/07/31,12.338
2020/08/01,12.265
2020/08/02,12.316
2020/08/03,12.296
2020/08/04,12.215
2020/08/05,12.139
2020/08/06,12.078
2020/08/07,12.112
2020/08/08,12.183
2020/08/09,12.313
2020/08/10,12.919
2020/08/11,13.672
2020/08/12,15.452
2020/08/13,17.152
2020/08/14,18.264
2020/08/15,18.57
2020/08/16,18.791
2020/08/17,19.044
2020/08/18,19.443
2020/08/19,19.905
2020/08/20,20.16
2020/08/21,20.58
2020/08/22,20.645
2020/08/23,20.65
2020/08/24,20.727
2020/08/25,20.843
2020/08/26,20.87
2020/08/27,20.87
2020/08/28,20.836
2020/08/29,20.796
2020/08/30,21.412
2020/08/31,22.21
2020/09/01,23.792
2020/09/02,25.328
2020/09/03,26.445
2020/09/04,26.826
2020/09/05,27.344
2020/09/06,27.336
2020/09/07,27.253
2020/09/08,27.156
2020/09/09,27.097
2020/09/10,27.187
2020/09/11,27.086
2020/09/12,26.791
2020/09/13,26.685
2020/09/14,26.803
2020/09/15,26.869
2020/09/16,26.787
2020/09/17,27.778
2020/09/18,28.146
2020/09/19,28.018
2020/09/20,27.881
2020/09/21,27.844
2020/09/22,27.789
2020/09/23,27.625
2020/09/24,27.39
2020/09/25,27.124
2020/09/26,26.835
2020/09/27,26.585
2020/09/28,26.43
2020/09/29,26.278
2020/09/30,26.032
2020/10/01,25.782
2020/10/02,25.413
2020/10/03,25.047
2020/10/04,24.758
2020/10/05,24.451
2020/10/06,24.23
2020/10/07,23.989
2020/10/08,23.652
2020/10/09,23.247
2020/10/10,22.885
2020/10/11,22.881
2020/10/12,22.62
2020/10/13,22.433
2020/10/14,22.285
2020/10/15,22.147
2020/10/16,22.02
2020/10/17,22.244
2020/10/18,22.546
2020/10/19,22.673
2020/10/20,22.755
2020/10/21,22.773
2020/10/22,22.826
2020/10/23,22.962
2020/10/24,23.358
2020/10/25,23.788
2020/10/26,23.897
2020/10/27,24.129
2020/10/28,24.188
2020/10/29,24.246
2020/10/30,24.269
2020/10/31,24.534
2020/11/01,24.848
2020/11/02,24.847
2020/11/03,24.929
2020/11/04,25.126
2020/11/05,25.285
2020/11/06,25.335
2020/11/07,25.451
2020/11/08,25.841
2020/11/09,26.047
2020/11/10,25.914
2020/11/11,25.69
2020/11/12,25.559
2020/11/13,25.649
2020/11/14,25.947
2020/11/15,26.212
2020/11/16,26.304
2020/11/17,26.249
2020/11/18,26.222
2020/11/19,26.198
2020/11/20,26.217
2020/11/21,26.254
2020/11/22,26.283
2020/11/23,26.278
2020/11/24,26.278
2020/11/25,26.321
2020/11/26,26.343
2020/11/27,26.481
2020/11/28,26.43
2020/11/29,26.262
2020/11/30,25.068
2020/12/01,23.682
2020/12/02,22.596
2020/12/03,22.164
2020/12/04,21.49
2020/12/05,21.505
2020/12/06,21.573
2020/12/07,21.576
2020/12/08,21.462
2020/12/09,21.064
2020/12/10,20.806
2020/12/11,20.726
2020/12/12,20.668
2020/12/13,20.18
2020/12/14,19.675
2020/12/15,19.352
2020/12/16,17.077
2020/12/17,15.79
2020/12/18,15.141
2020/12/19,14.796
2020/12/20,14.227
2020/12/21,13.669
2020/12/22,13.289
2020/12/23,13.259
2020/12/24,13.144
2020/12/25,13.176
2020/12/26,13.112
2020/12/27,12.918
2020/12/28,12.569
2020/12/29,12.422
2020/12/30,12.602
2020/12/31,12.685
2021/01/01,12.678
2021/01/02,12.78
2021/01/03,13.279
2021/01/04,14.43
2021/01/05,14.836
2021/01/06,15.15
2021/01/07,15.518
2021/01/08,15.909
2021/01/09,15.962
2021/01/10,16.019
2021/01/11,16.894
2021/01/12,16.937
2021/01/13,16.935
2021/01/14,16.968
2021/01/15,16.877
2021/01/16,16.767
2021/01/17,16.739
2021/01/18,16.732
2021/01/19,16.833
2021/01/20,16.862
2021/01/21,17.023
2021/01/22,17.022
2021/01/23,16.834
2021/01/24,16.817
2021/01/25,16.824
2021/01/26,16.831
2021/01/27,16.884
2021/01/28,16.912
2021/01/29,17.02
2021/01/30,16.889
2021/01/31,17.063
2021/02/01,17.303
2021/02/02,17.559
2021/02/03,17.885
2021/02/04,18.599
2021/02/05,19.309
2021/02/06,19.352
2021/02/07,19.416
2021/02/08,19.713
2021/02/09,20.167
2021/02/10,20.55
2021/02/11,20.694
2021/02/12,20.62
2021/02/13,20.59
2021/02/14,20.535
2021/02/15,20.726
2021/02/16,20.933
2021/02/17,20.952
2021/02/18,21.148
2021/02/19,21.323
2021/02/20,21.535
2021/02/21,21.583
2021/02/22,21.958
2021/02/23,22.582
2021/02/24,22.805
2021/02/25,22.635
2021/02/26,22.219
2021/02/27,21.625
2021/02/28,21.552
2021/03/01,21.5
2021/03/02,21.154
2021/03/03,20.844
2021/03/04,20.583
2021/03/05,20.097
2021/03/06,19.553
2021/03/07,19.201
2021/03/08,19.016
2021/03/09,18.842
2021/03/10,18.554
2021/03/11,18.326
2021/03/12,17.868
2021/03/13,17.401
2021/03/14,17.15
2021/03/15,17.189
2021/03/16,17.181
2021/03/17,17.319
2021/03/18,17.211
2021/03/19,16.922
2021/03/20,16.312
2021/03/21,16.12
2021/03/22,15.918
2021/03/23,15.908
2021/03/24,15.799
2021/03/25,15.736
2021/03/26,15.388
2021/03/27,15.27
2021/03/28,15.214
2021/03/29,15.12
2021/03/30,15.114
2021/03/31,15.153
2021/04/01,14.866
2021/04/02,14.787
2021/04/03,14.788
2021/04/04,14.673
2021/04/05,14.672
2021/04/06,14.663
2021/04/07,14.664
2021/04/08,14.676
2021/04/09,14.552
2021/04/10,14.438
2021/04/11,14.526
2021/04/12,14.386
2021/04/13,14.017
2021/04/14,13.769
2021/04/15,13.65
2021/04/16,13.39
2021/04/17,12.838
2021/04/18,12.437
2021/04/19,12.363
2021/04/20,12.393
2021/04/21,12.373
2021/04/22,12.334
2021/04/23,11.97
2021/04/24,11.943
2021/04/25,12.405
2021/04/26,12.547
2021/04/27,12.738
2021/04/28,12.77
2021/04/29,13.044
2021/04/30,13.458
2021/05/01,14.038
2021/05/02,14.815
2021/05/03,15.119
2021/05/04,15.354
2021/05/05,15.534
2021/05/06,15.56
2021/05/07,15.74
2021/05/08,15.736
2021/05/09,15.671
2021/05/10,15.783
2021/05/11,16.278
2021/05/12,16.752
2021/05/13,16.806
2021/05/14,16.759
2021/05/15,16.79
2021/05/16,16.87
2021/05/17,16.872
2021/05/18,16.901
2021/05/19,17.1
2021/05/20,17.036
2021/05/21,16.96
2021/05/22,17.264
2021/05/23,17.084
2021/05/24,16.715
2021/05/25,16.949
2021/05/26,17.277
2021/05/27,17.771
2021/05/28,18.242
2021/05/29,18.862
2021/05/30,19.546
2021/05/31,20.11
2021/06/01,20.682
2021/06/02,21.201
2021/06/03,21.658
2021/06/04,22.197
2021/06/05,22.899
2021/06/06,23.651
2021/06/07,24.209
2021/06/08,24.612
2021/06/09,25.083
2021/06/10,25.515
2021/06/11,25.881
2021/06/12,26.347
2021/06/13,26.769
2021/06/14,27.067
2021/06/15,27.288
2021/06/16,27.534
2021/06/17,27.785
2021/06/18,28.068
2021/06/19,28.455
2021/06/20,28.651
2021/06/21,28.594
2021/06/22,28.429
2021/06/23,28.492
2021/06/24,28.685
2021/06/25,28.858
2021/06/26,29.158
2021/06/27,29.322
2021/06/28,29.348
2021/06/29,29.189
2021/06/30,28.98
2021/07/01,28.864
2021/07/02,28.945
2021/07/03,29.16
2021/07/04,29.279
2021/07/05,29.283
2021/07/06,29.059
2021/07/07,28.971
2021/07/08,28.9
2021/07/09,28.932
2021/07/10,29.112
2021/07/11,29.277
2021/07/12,29.239
2021/07/13,29.078
2021/07/14,29.011
2021/07/15,28.618
2021/07/16,28.332
2021/07/17,28.018
2021/07/18,27.558
2021/07/19,26.669
2021/07/20,26.116
2021/07/21,25.706
2021/07/22,25.375
2021/07/23,25.353
2021/07/24,25.422
2021/07/25,25.473
2021/07/26,25.426
2021/07/27,25.34
2021/07/28,25.262
2021/07/29,25.255
2021/07/30,25.248
2021/07/31,25.252
2021/08/01,25.21
2021/08/02,25.146
2021/08/03,25.118
2021/08/04,25.057
2021/08/05,25.016
2021/08/06,24.571
2021/08/07,24.084
2021/08/08,22.862
2021/08/09,20.971
2021/08/10,19.064
2021/08/11,17.992
2021/08/12,17.223
2021/08/13,16.834
2021/08/14,16.579
2021/08/15,16.142
2021/08/16,15.821
2021/08/17,13.739
2021/08/18,12.835
2021/08/19,12.157
2021/08/20,12.236
2021/08/21,11.552
2021/08/22,11.505
2021/08/23,11.551
2021/08/24,11.581
2021/08/25,11.668
2021/08/26,11.745
2021/08/27,11.841
2021/08/28,11.977
2021/08/29,12.088
2021/08/30,12.157
2021/08/31,12.225
2021/09/01,12.291
2021/09/02,12.385
2021/09/03,12.393
2021/09/04,12.39
2021/09/05,12.446
2021/09/06,12.52
2021/09/07,12.526
2021/09/08,12.535
2021/09/09,12.561
2021/09/10,12.605
2021/09/11,12.695
2021/09/12,12.854
2021/09/13,12.926
2021/09/14,13.034
2021/09/15,13.154
2021/09/16,13.246
2021/09/17,13.327
2021/09/18,13.47
2021/09/19,13.544
2021/09/20,13.385
2021/09/21,13.454
2021/09/22,13.56
2021/09/23,13.662
2021/09/24,13.728
2021/09/25,13.876
2021/09/26,13.966
2021/09/27,14.05
2021/09/28,14.135
2021/09/29,14.236
2021/09/30,14.278
2021/10/01,14.331
2021/10/02,14.4
2021/10/03,14.505
2021/10/04,14.425
2021/10/05,14.385
2021/10/06,14.36
2021/10/07,14.364
2021/10/08,14.392
2021/10/09,14.452
2021/10/10,14.525
2021/10/11,14.547
2021/10/12,14.471
2021/10/13,14.392
2021/10/14,14.309
2021/10/15,14.304
2021/10/16,14.37
2021/10/17,14.431
2021/10/18,14.43
2021/10/19,14.481
2021/10/20,14.5
2021/10/21,14.507
2021/10/22,14.55
2021/10/23,14.61
2021/10/24,14.527
2021/10/25,14.463
2021/10/26,14.332
2021/10/27,14.271
2021/10/28,14.148
2021/10/29,14.044
2021/10/30,13.924
2021/10/31,13.753
2021/11/01,13.496
2021/11/02,13.27
2021/11/03,12.819
2021/11/04,12.494
2021/11/05,12.126
2021/11/06,11.84
2021/11/07,11.428
2021/11/08,10.898
2021/11/09,10.166
2021/11/10,9.545
2021/11/11,8.874
2021/11/12,8.308
2021/11/13,7.722
2021/11/14,6.781
2021/11/15,5.785
2021/11/16,4.794
2021/11/17,3.828
2021/11/18,3.823
2021/11/19,3.79
2021/11/20,3.761
2021/11/21,3.765
2021/11/22,3.766
2021/11/23,3.765
2021/11/24,3.766
2021/11/25,3.762
2021/11/26,3.764
2021/11/27,3.764
2021/11/28,3.754
2021/11/29,3.737
2021/11/30,3.725
2021/12/01,3.723
2021/12/02,3.667
2021/12/03,3.648
2021/12/04,3.658
2021/12/05,3.664
2021/12/06,3.499
2021/12/07,3.421
2021/12/08,3.361
2021/12/09,3.365
2021/12/10,3.342
2021/12/11,3.343
2021/12/12,3.4
2021/12/13,3.402
2021/12/14,3.419
2021/12/15,3.434
2021/12/16,3.441
2021/12/17,3.397
2021/12/18,3.442
2021/12/19,3.484
2021/12/20,3.514
2021/12/21,3.547
2021/12/22,3.574
2021/12/23,3.59
2021/12/24,3.554
2021/12/25,3.602
2021/12/26,3.684
2021/12/27,3.718
2021/12/28,3.719
2021/12/29,3.724
2021/12/30,3.731
2021/12/31,3.729
2022/01/01,3.751
2022/01/02,3.784
2022/01/03,3.796
2022/01/04,3.781
2022/01/05,3.707
2022/01/06,3.709
2022/01/07,3.682
2022/01/08,3.693
2022/01/09,3.711
2022/01/10,3.711
2022/01/11,3.711
2022/01/12,3.7
2022/01/13,3.657
2022/01/14,3.644
2022/01/15,3.655
2022/01/16,3.685
2022/01/17,3.685
2022/01/18,3.692
2022/01/19,3.697
2022/01/20,3.7
2022/01/21,3.693
2022/01/22,3.693
2022/01/23,3.719
2022/01/24,3.708
2022/01/25,3.599
2022/01/26,3.471
2022/01/27,3.385
2022/01/28,3.308
2022/01/29,3.283
2022/01/30,3.251
2022/01/31,3.17
2022/02/01,3.077
2022/02/02,3.022
2022/02/03,2.996
2022/02/04,3
2022/02/05,3.011
2022/02/06,3.027
2022/02/07,2.948
2022/02/08,2.853
2022/02/09,2.759
2022/02/10,2.704
2022/02/11,2.698
2022/02/12,2.733
2022/02/13,2.71
2022/02/14,2.664
2022/02/15,2.65
2022/02/16,2.599
2022/02/17,2.593
2022/02/18,2.623
2022/02/19,2.651
2022/02/20,2.626
2022/02/21,2.586
2022/02/22,2.528
2022/02/23,2.481
2022/02/24,2.408
2022/02/25,2.397
2022/02/26,2.436
2022/02/27,2.451
2022/02/28,2.406
2022/03/01,2.38
2022/03/02,2.363
2022/03/03,2.361
2022/03/04,2.218
2022/03/05,2.268
2022/03/06,2.254
2022/03/07,2.256
2022/03/08,2.26
2022/03/09,2.288
2022/03/10,2.279
2022/03/11,2.316
2022/03/12,2.375
2022/03/13,2.404
2022/03/14,2.43
2022/03/15,2.45
2022/03/16,2.463
2022/03/17,2.457
2022/03/18,2.453
2022/03/19,2.484
2022/03/20,2.51
2022/03/21,2.53
2022/03/22,2.547
2022/03/23,2.572
2022/03/24,2.584
2022/03/25,2.603
2022/03/26,2.628
2022/03/27,2.632
2022/03/28,2.624
2022/03/29,2.602
2022/03/30,2.602
2022/03/31,2.609
2022/04/01,2.611
2022/04/02,2.613
2022/04/03,2.619
2022/04/04,2.601
2022/04/05,2.551
2022/04/06,2.529
2022/04/07,2.477
2022/04/08,2.479
2022/04/09,2.503
2022/04/10,2.436
2022/04/11,2.39
2022/04/12,2.311
2022/04/13,2.292
2022/04/14,2.255
2022/04/15,2.278
2022/04/16,2.286
2022/04/17,2.274
2022/04/18,2.263
2022/04/19,2.235
2022/04/20,2.194
2022/04/21,2.01
2022/04/22,1.838
2022/04/23,1.857
2022/04/24,1.78
2022/04/25,1.748
2022/04/26,1.696
2022/04/27,1.623
2022/04/28,1.583
2022/04/29,1.558
2022/04/30,1.527
2022/05/01,2.181
2022/05/02,2.149
2022/05/03,2.114
2022/05/04,2.09
2022/05/05,2.076
2022/05/06,2.053
2022/05/07,2.079
2022/05/08,2.064
2022/05/09,2.07
2022/05/10,2.073
2022/05/11,2.361
2022/05/12,2.836
2022/05/13,2.847
2022/05/14,2.847
2022/05/15,2.852
2022/05/16,2.851
2022/05/17,2.848
2022/05/18,2.848
2022/05/19,2.85
2022/05/20,2.855
2022/05/21,2.864
2022/05/22,2.879
2022/05/23,2.88
2022/05/24,2.882
2022/05/25,2.872
2022/05/26,2.872
2022/05/27,2.871
2022/05/28,2.884
2022/05/29,2.901
2022/05/30,2.904
2022/05/31,2.904
2022/06/01,2.905
2022/06/02,2.91
2022/06/03,2.907
2022/06/04,2.906
2022/06/05,2.909
2022/06/06,2.908
2022/06/07,2.907
2022/06/08,2.906
2022/06/09,2.904
2022/06/10,2.893
2022/06/11,2.887
2022/06/12,2.886
2022/06/13,3.038
2022/06/14,3.078
2022/06/15,3.116
2022/06/16,3.112
2022/06/17,3.108
2022/06/18,3.119
2022/06/19,3.118
2022/06/20,3.117
2022/06/21,3.113
2022/06/22,3.112
2022/06/23,3.11
2022/06/24,3.101
2022/06/25,3.105
2022/06/26,3.104
2022/06/27,3.105
2022/06/28,3.105
2022/06/29,3.112
2022/06/30,3.116
2022/07/01,3.117
2022/07/02,3.13
2022/07/03,3.139
2022/07/04,3.14
2022/07/05,3.143
2022/07/06,3.144
2022/07/07,3.145
2022/07/08,3.14
2022/07/09,3.142
2022/07/10,3.153
2022/07/11,3.153
2022/07/12,3.154
2022/07/13,3.154
2022/07/14,3.147
2022/07/15,3.146
2022/07/16,3.141
2022/07/17,3.146
2022/07/18,3.145
2022/07/19,3.145
2022/07/20,3.145
2022/07/21,3.147
2022/07/22,3.141
2022/07/23,3.145
2022/07/24,3.156
2022/07/25,3.156
2022/07/26,3.16
2022/07/27,3.16
2022/07/28,3.16
2022/07/29,3.162
2022/07/30,2.731
2022/07/31,2.743
2022/08/01,2.74
2022/08/02,2.744
2022/08/03,2.747
2022/08/04,2.758
2022/08/05,2.753
2022/08/06,2.764
2022/08/07,2.764
2022/08/08,2.748
2022/08/09,2.462
2022/08/10,1.815
2022/08/11,1.781
2022/08/12,1.779
2022/08/13,1.791
2022/08/14,1.801
2022/08/15,1.802
2022/08/16,1.814
2022/08/17,1.822
2022/08/18,1.835
2022/08/19,1.831
2022/08/20,1.834
2022/08/21,1.851
2022/08/22,1.852
2022/08/23,1.858
2022/08/24,1.864
2022/08/25,1.867
2022/08/26,1.857
2022/08/27,1.862
2022/08/28,1.88
2022/08/29,1.882
2022/08/30,1.882
2022/08/31,1.88
2022/09/01,1.886
2022/09/02,1.894
2022/09/03,1.921
2022/09/04,1.942
2022/09/05,1.946
2022/09/06,1.944
2022/09/07,1.942
2022/09/08,1.941
2022/09/09,1.943
2022/09/10,1.951
2022/09/11,1.628
2022/09/12,1.494
2022/09/13,1.346
2022/09/14,1.331
2022/09/15,1.323
2022/09/16,1.236
2022/09/17,1.224
2022/09/18,1.221
2022/09/19,1.201
2022/09/20,1.19
2022/09/21,1.169
2022/09/22,1.143
2022/09/23,1.144
2022/09/24,1.158
2022/09/25,1.16
2022/09/26,1.133
2022/09/27,1.047
2022/09/28,0.977
2022/09/29,0.97
2022/09/30,0.968
2022/10/01,0.982
2022/10/02,0.996
2022/10/03,0.996
2022/10/04,0.99
2022/10/05,0.983
2022/10/06,0.983
2022/10/07,0.984
2022/10/08,0.999
2022/10/09,1.005
2022/10/10,1.001
2022/10/11,0.987
2022/10/12,0.98
2022/10/13,0.972
2022/10/14,0.961
2022/10/15,0.973
2022/10/16,0.954
2022/10/17,0.92
2022/10/18,0.906
2022/10/19,0.897
2022/10/20,0.911
2022/10/21,0.928
2022/10/22,0.93
2022/10/23,0.925
2022/10/24,0.923
2022/10/25,0.903
2022/10/26,0.886
2022/10/27,0.877
2022/10/28,0.878
2022/10/29,0.877
2022/10/30,0.87
2022/10/31,0.869
2022/11/01,0.869
2022/11/02,0.874
2022/11/03,0.875
2022/11/04,0.872
2022/11/05,0.88
2022/11/06,0.885
2022/11/07,0.882
2022/11/08,1.077
2022/11/09,1.381
2022/11/10,1.543
2022/11/11,1.577
2022/11/12,1.577
2022/11/13,1.575
2022/11/14,1.579
2022/11/15,1.579
2022/11/16,1.576
2022/11/17,1.574
2022/11/18,1.577
2022/11/19,1.588
2022/11/20,1.593
2022/11/21,1.592
2022/11/22,1.592
2022/11/23,1.598
2022/11/24,1.607
2022/11/25,1.616
2022/11/26,1.627
2022/11/27,1.647
2022/11/28,1.649
2022/11/29,1.654
