Date,transactionfees7wmaUSD
2019/06/23,0.168
2019/06/24,0.17
2019/06/25,0.188
2019/06/26,0.212
2019/06/27,0.237
2019/06/28,0.241
2019/06/29,0.236
2019/06/30,0.232
2019/07/01,0.234
2019/07/02,0.22
2019/07/03,0.202
2019/07/04,0.185
2019/07/05,0.18
2019/07/06,0.177
2019/07/07,0.167
2019/07/08,0.173
2019/07/09,0.175
2019/07/10,0.171
2019/07/11,0.18
2019/07/12,0.175
2019/07/13,0.167
2019/07/14,0.166
2019/07/15,0.161
2019/07/16,0.175
2019/07/17,0.178
2019/07/18,0.165
2019/07/19,0.165
2019/07/20,0.152
2019/07/21,0.141
2019/07/22,0.13
2019/07/23,0.124
2019/07/24,0.133
2019/07/25,0.143
2019/07/26,0.139
2019/07/27,0.137
2019/07/28,0.127
2019/07/29,0.122
2019/07/30,0.117
2019/07/31,0.117
2019/08/01,0.129
2019/08/02,0.134
2019/08/03,0.143
2019/08/04,0.136
2019/08/05,0.132
2019/08/06,0.13
2019/08/07,0.124
2019/08/08,0.123
2019/08/09,0.121
2019/08/10,0.117
2019/08/11,0.114
2019/08/12,0.113
2019/08/13,0.117
2019/08/14,0.117
2019/08/15,0.121
2019/08/16,0.116
2019/08/17,0.108
2019/08/18,0.102
2019/08/19,0.106
2019/08/20,0.11
2019/08/21,0.119
2019/08/22,0.122
2019/08/23,0.123
2019/08/24,0.122
2019/08/25,0.127
2019/08/26,0.135
2019/08/27,0.133
2019/08/28,0.133
2019/08/29,0.13
2019/08/30,0.128
2019/08/31,0.123
2019/09/01,0.119
2019/09/02,0.12
2019/09/03,0.123
2019/09/04,0.125
2019/09/05,0.133
2019/09/06,0.143
2019/09/07,0.153
2019/09/08,0.166
2019/09/09,0.177
2019/09/10,0.196
2019/09/11,0.206
2019/09/12,0.217
2019/09/13,0.229
2019/09/14,0.244
2019/09/15,0.259
2019/09/16,0.264
2019/09/17,0.291
2019/09/18,0.32
2019/09/19,0.358
2019/09/20,0.388
2019/09/21,0.404
2019/09/22,0.392
2019/09/23,0.404
2019/09/24,0.408
2019/09/25,0.406
2019/09/26,0.381
2019/09/27,0.365
2019/09/28,0.358
2019/09/29,0.348
2019/09/30,0.32
2019/10/01,0.27
2019/10/02,0.229
2019/10/03,0.209
2019/10/04,0.184
2019/10/05,0.161
2019/10/06,0.143
2019/10/07,0.134
2019/10/08,0.129
2019/10/09,0.13
2019/10/10,0.13
2019/10/11,0.128
2019/10/12,0.125
2019/10/13,0.124
2019/10/14,0.124
2019/10/15,0.124
2019/10/16,0.121
2019/10/17,0.117
2019/10/18,0.115
2019/10/19,0.113
2019/10/20,0.115
2019/10/21,0.116
2019/10/22,0.119
2019/10/23,0.128
2019/10/24,0.128
2019/10/25,0.129
2019/10/26,0.133
2019/10/27,0.132
2019/10/28,0.133
2019/10/29,0.136
2019/10/30,0.139
2019/10/31,0.138
2019/11/01,0.136
2019/11/02,0.132
2019/11/03,0.132
2019/11/04,0.131
2019/11/05,0.13
2019/11/06,0.128
2019/11/07,0.133
2019/11/08,0.133
2019/11/09,0.132
2019/11/10,0.13
2019/11/11,0.131
2019/11/12,0.13
2019/11/13,0.129
2019/11/14,0.131
2019/11/15,0.13
2019/11/16,0.127
2019/11/17,0.126
2019/11/18,0.133
2019/11/19,0.131
2019/11/20,0.131
2019/11/21,0.141
2019/11/22,0.168
2019/11/23,0.155
2019/11/24,0.145
2019/11/25,0.154
2019/11/26,0.153
2019/11/27,0.145
2019/11/28,0.14
2019/11/29,0.129
2019/11/30,0.124
2019/12/01,0.121
2019/12/02,0.116
2019/12/03,0.112
2019/12/04,0.111
2019/12/05,0.107
2019/12/06,0.105
2019/12/07,0.102
2019/12/08,0.098
2019/12/09,0.095
2019/12/10,0.095
2019/12/11,0.096
2019/12/12,0.095
2019/12/13,0.095
2019/12/14,0.094
2019/12/15,0.094
2019/12/16,0.098
2019/12/17,0.108
2019/12/18,0.109
2019/12/19,0.105
2019/12/20,0.102
2019/12/21,0.097
2019/12/22,0.091
2019/12/23,0.089
2019/12/24,0.085
2019/12/25,0.083
2019/12/26,0.082
2019/12/27,0.08
2019/12/28,0.079
2019/12/29,0.079
2019/12/30,0.079
2019/12/31,0.082
2020/01/01,0.083
2020/01/02,0.081
2020/01/03,0.08
2020/01/04,0.077
2020/01/05,0.074
2020/01/06,0.076
2020/01/07,0.076
2020/01/08,0.08
2020/01/09,0.08
2020/01/10,0.084
2020/01/11,0.085
2020/01/12,0.084
2020/01/13,0.085
2020/01/14,0.093
2020/01/15,0.094
2020/01/16,0.092
2020/01/17,0.092
2020/01/18,0.093
2020/01/19,0.093
2020/01/20,0.09
2020/01/21,0.087
2020/01/22,0.086
2020/01/23,0.083
2020/01/24,0.082
2020/01/25,0.078
2020/01/26,0.077
2020/01/27,0.078
2020/01/28,0.079
2020/01/29,0.081
2020/01/30,0.086
2020/01/31,0.089
2020/02/01,0.091
2020/02/02,0.093
2020/02/03,0.095
2020/02/04,0.104
2020/02/05,0.114
2020/02/06,0.13
2020/02/07,0.143
2020/02/08,0.144
2020/02/09,0.144
2020/02/10,0.142
2020/02/11,0.14
2020/02/12,0.152
2020/02/13,0.161
2020/02/14,0.169
2020/02/15,0.179
2020/02/16,0.196
2020/02/17,0.195
2020/02/18,0.19
2020/02/19,0.191
2020/02/20,0.191
2020/02/21,0.176
2020/02/22,0.163
2020/02/23,0.159
2020/02/24,0.158
2020/02/25,0.163
2020/02/26,0.192
2020/02/27,0.191
2020/02/28,0.185
2020/02/29,0.17
2020/03/01,0.157
2020/03/02,0.144
2020/03/03,0.135
2020/03/04,0.127
2020/03/05,0.129
2020/03/06,0.131
2020/03/07,0.135
2020/03/08,0.16
2020/03/09,0.171
2020/03/10,0.163
2020/03/11,0.164
2020/03/12,0.385
2020/03/13,0.492
2020/03/14,0.426
2020/03/15,0.359
2020/03/16,0.324
2020/03/17,0.264
2020/03/18,0.199
2020/03/19,0.146
2020/03/20,0.124
2020/03/21,0.112
2020/03/22,0.104
2020/03/23,0.098
2020/03/24,0.097
2020/03/25,0.096
2020/03/26,0.094
2020/03/27,0.093
2020/03/28,0.09
2020/03/29,0.085
2020/03/30,0.084
2020/03/31,0.084
2020/04/01,0.085
2020/04/02,0.089
2020/04/03,0.091
2020/04/04,0.09
2020/04/05,0.089
2020/04/06,0.099
2020/04/07,0.106
2020/04/08,0.107
2020/04/09,0.11
2020/04/10,0.112
2020/04/11,0.108
2020/04/12,0.103
2020/04/13,0.101
2020/04/14,0.1
2020/04/15,0.099
2020/04/16,0.11
2020/04/17,0.112
2020/04/18,0.119
2020/04/19,0.123
2020/04/20,0.129
2020/04/21,0.135
2020/04/22,0.14
2020/04/23,0.144
2020/04/24,0.146
2020/04/25,0.145
2020/04/26,0.148
2020/04/27,0.149
2020/04/28,0.147
2020/04/29,0.166
2020/04/30,0.203
2020/05/01,0.201
2020/05/02,0.191
2020/05/03,0.186
2020/05/04,0.188
2020/05/05,0.191
2020/05/06,0.199
2020/05/07,0.217
2020/05/08,0.236
2020/05/09,0.239
2020/05/10,0.274
2020/05/11,0.28
2020/05/12,0.292
2020/05/13,0.327
2020/05/14,0.388
2020/05/15,0.397
2020/05/16,0.386
2020/05/17,0.386
2020/05/18,0.416
2020/05/19,0.426
2020/05/20,0.448
2020/05/21,0.504
2020/05/22,0.497
2020/05/23,0.455
2020/05/24,0.441
2020/05/25,0.446
2020/05/26,0.449
2020/05/27,0.465
2020/05/28,0.479
2020/05/29,0.48
2020/05/30,0.492
2020/05/31,0.482
2020/06/01,0.475
2020/06/02,0.484
2020/06/03,0.47
2020/06/04,0.464
2020/06/05,0.47
2020/06/06,0.484
2020/06/07,0.509
2020/06/08,0.529
2020/06/09,0.543
2020/06/10,1.264
2020/06/11,2.035
2020/06/12,1.808
2020/06/13,1.556
2020/06/14,1.295
2020/06/15,1.097
2020/06/16,0.888
2020/06/17,0.69
2020/06/18,0.572
2020/06/19,0.585
2020/06/20,0.565
2020/06/21,0.541
2020/06/22,0.554
2020/06/23,0.586
2020/06/24,0.626
2020/06/25,0.643
2020/06/26,0.644
2020/06/27,0.633
2020/06/28,0.613
2020/06/29,0.598
2020/06/30,0.625
2020/07/01,0.644
2020/07/02,0.647
2020/07/03,0.659
2020/07/04,0.636
2020/07/05,0.614
2020/07/06,0.613
2020/07/07,0.609
2020/07/08,0.654
2020/07/09,0.682
2020/07/10,0.667
2020/07/11,0.645
2020/07/12,0.612
2020/07/13,0.643
2020/07/14,0.643
2020/07/15,0.672
2020/07/16,0.721
2020/07/17,0.769
2020/07/18,0.792
2020/07/19,0.821
2020/07/20,0.888
2020/07/21,0.967
2020/07/22,1.021
2020/07/23,1.131
2020/07/24,1.21
2020/07/25,1.31
2020/07/26,1.379
2020/07/27,1.528
2020/07/28,1.524
2020/07/29,1.548
2020/07/30,1.533
2020/07/31,1.566
2020/08/01,1.545
2020/08/02,1.648
2020/08/03,1.672
2020/08/04,1.637
2020/08/05,1.573
2020/08/06,1.541
2020/08/07,1.587
2020/08/08,1.606
2020/08/09,1.682
2020/08/10,1.989
2020/08/11,2.313
2020/08/12,3.184
2020/08/13,4.186
2020/08/14,4.815
2020/08/15,4.727
2020/08/16,4.407
2020/08/17,4.105
2020/08/18,3.903
2020/08/19,3.697
2020/08/20,3.441
2020/08/21,3.529
2020/08/22,3.374
2020/08/23,3.11
2020/08/24,2.966
2020/08/25,2.893
2020/08/26,2.718
2020/08/27,2.615
2020/08/28,2.538
2020/08/29,2.589
2020/08/30,3.444
2020/08/31,4.314
2020/09/01,6.71
2020/09/02,9.073
2020/09/03,10.192
2020/09/04,9.689
2020/09/05,9.416
2020/09/06,7.918
2020/09/07,6.387
2020/09/08,4.944
2020/09/09,3.972
2020/09/10,3.79
2020/09/11,3.698
2020/09/12,3.441
2020/09/13,3.443
2020/09/14,3.942
2020/09/15,4.277
2020/09/16,4.296
2020/09/17,6.154
2020/09/18,6.766
2020/09/19,6.527
2020/09/20,5.906
2020/09/21,5.475
2020/09/22,4.976
2020/09/23,4.339
2020/09/24,3.608
2020/09/25,3.19
2020/09/26,2.87
2020/09/27,2.663
2020/09/28,2.668
2020/09/29,2.883
2020/09/30,2.913
2020/10/01,2.879
2020/10/02,2.772
2020/10/03,2.591
2020/10/04,2.435
2020/10/05,2.321
2020/10/06,2.352
2020/10/07,2.25
2020/10/08,2.183
2020/10/09,2.123
2020/10/10,1.993
2020/10/11,1.804
2020/10/12,1.789
2020/10/13,1.789
2020/10/14,1.848
2020/10/15,1.829
2020/10/16,1.757
2020/10/17,1.55
2020/10/18,1.4
2020/10/19,1.353
2020/10/20,1.357
2020/10/21,1.469
2020/10/22,1.525
2020/10/23,1.571
2020/10/24,1.443
2020/10/25,1.333
2020/10/26,1.384
2020/10/27,1.31
2020/10/28,1.376
2020/10/29,1.479
2020/10/30,1.527
2020/10/31,1.443
2020/11/01,1.313
2020/11/02,1.333
2020/11/03,1.274
2020/11/04,1.166
2020/11/05,1.187
2020/11/06,1.307
2020/11/07,1.429
2020/11/08,1.333
2020/11/09,1.313
2020/11/10,1.356
2020/11/11,1.419
2020/11/12,1.5
2020/11/13,1.544
2020/11/14,1.478
2020/11/15,1.403
2020/11/16,1.41
2020/11/17,1.635
2020/11/18,1.917
2020/11/19,1.889
2020/11/20,2
2020/11/21,2.113
2020/11/22,2.202
2020/11/23,2.373
2020/11/24,2.669
2020/11/25,2.607
2020/11/26,3.244
2020/11/27,2.883
2020/11/28,2.48
2020/11/29,2.09
2020/11/30,2.227
2020/12/01,2.444
2020/12/02,2.261
2020/12/03,2.134
2020/12/04,2.161
2020/12/05,2.018
2020/12/06,1.875
2020/12/07,1.817
2020/12/08,1.927
2020/12/09,2.07
2020/12/10,2.125
2020/12/11,2.21
2020/12/12,2.094
2020/12/13,2
2020/12/14,2.037
2020/12/15,2.292
2020/12/16,2.499
2020/12/17,3.256
2020/12/18,3.314
2020/12/19,3.287
2020/12/20,3.043
2020/12/21,3.112
2020/12/22,2.997
2020/12/23,3.292
2020/12/24,3.304
2020/12/25,3.486
2020/12/26,3.398
2020/12/27,3.647
2020/12/28,4.035
2020/12/29,4.187
2020/12/30,4.522
2020/12/31,4.71
2021/01/01,4.45
2021/01/02,4.648
2021/01/03,5.742
2021/01/04,8.395
2021/01/05,8.969
2021/01/06,9.242
2021/01/07,9.728
2021/01/08,10.143
2021/01/09,9.49
2021/01/10,8.855
2021/01/11,10.526
2021/01/12,9.624
2021/01/13,8.518
2021/01/14,7.87
2021/01/15,7.556
2021/01/16,7.154
2021/01/17,6.489
2021/01/18,6.047
2021/01/19,6.701
2021/01/20,6.926
2021/01/21,7.827
2021/01/22,8.62
2021/01/23,8.402
2021/01/24,8.33
2021/01/25,8.79
2021/01/26,8.457
2021/01/27,8.486
2021/01/28,8.31
2021/01/29,9.066
2021/01/30,9.333
2021/01/31,9.845
2021/02/01,10.564
2021/02/02,11.915
2021/02/03,13.284
2021/02/04,16.177
2021/02/05,18.892
2021/02/06,19.688
2021/02/07,19.407
2021/02/08,20.193
2021/02/09,21.337
2021/02/10,21.766
2021/02/11,21.026
2021/02/12,20.608
2021/02/13,20.8
2021/02/14,20.056
2021/02/15,20.101
2021/02/16,19.844
2021/02/17,19.782
2021/02/18,20.16
2021/02/19,20.625
2021/02/20,21.466
2021/02/21,20.757
2021/02/22,23.296
2021/02/23,27.312
2021/02/24,26.291
2021/02/25,24.337
2021/02/26,22.064
2021/02/27,19.146
2021/02/28,16.531
2021/03/01,14.271
2021/03/02,12.861
2021/03/03,12.546
2021/03/04,12.07
2021/03/05,12.376
2021/03/06,12.016
2021/03/07,12.713
2021/03/08,13.466
2021/03/09,14.161
2021/03/10,14.674
2021/03/11,14.906
2021/03/12,15.877
2021/03/13,16.732
2021/03/14,17.085
2021/03/15,18.08
2021/03/16,18.836
2021/03/17,19.787
2021/03/18,20.072
2021/03/19,19.586
2021/03/20,18.818
2021/03/21,18.034
2021/03/22,18.359
2021/03/23,17.887
2021/03/24,17.779
2021/03/25,17.594
2021/03/26,16.994
2021/03/27,15.951
2021/03/28,15.231
2021/03/29,15.262
2021/03/30,15.978
2021/03/31,17.72
2021/04/01,19.046
2021/04/02,20.142
2021/04/03,20.299
2021/04/04,19.278
2021/04/05,19.095
2021/04/06,18.992
2021/04/07,18.761
2021/04/08,17.737
2021/04/09,16.887
2021/04/10,15.807
2021/04/11,14.54
2021/04/12,13.999
2021/04/13,14.068
2021/04/14,15.015
2021/04/15,15.416
2021/04/16,17.843
2021/04/17,18.688
2021/04/18,19.896
2021/04/19,21.033
2021/04/20,23.682
2021/04/21,23.772
2021/04/22,23.309
2021/04/23,21.767
2021/04/24,18.816
2021/04/25,15.709
2021/04/26,13.41
2021/04/27,11.843
2021/04/28,11.487
2021/04/29,11.256
2021/04/30,10.859
2021/05/01,10.686
2021/05/02,10.06
2021/05/03,10.731
2021/05/04,11.494
2021/05/05,11.742
2021/05/06,12.408
2021/05/07,13.116
2021/05/08,17.047
2021/05/09,20.217
2021/05/10,29.107
2021/05/11,39.654
2021/05/12,49.462
2021/05/13,49.643
2021/05/14,46.908
2021/05/15,41.551
2021/05/16,35.46
2021/05/17,29.855
2021/05/18,25.12
2021/05/19,31.953
2021/05/20,29.956
2021/05/21,28.135
2021/05/22,23.852
2021/05/23,23.313
2021/05/24,19.861
2021/05/25,16.291
2021/05/26,13.108
2021/05/27,11.236
2021/05/28,9.797
2021/05/29,8.439
2021/05/30,7.016
2021/05/31,6.482
2021/06/01,6.113
2021/06/02,5.946
2021/06/03,5.987
2021/06/04,5.821
2021/06/05,5.434
2021/06/06,4.977
2021/06/07,4.817
2021/06/08,4.978
2021/06/09,4.936
2021/06/10,4.741
2021/06/11,4.731
2021/06/12,4.572
2021/06/13,4.201
2021/06/14,4.095
2021/06/15,4.061
2021/06/16,4.005
2021/06/17,4.027
2021/06/18,4.032
2021/06/19,3.831
2021/06/20,3.75
2021/06/21,4.5
2021/06/22,5.837
2021/06/23,5.46
2021/06/24,4.987
2021/06/25,4.728
2021/06/26,4.104
2021/06/27,3.976
2021/06/28,3.597
2021/06/29,3.494
2021/06/30,3.999
2021/07/01,4.023
2021/07/02,3.812
2021/07/03,3.632
2021/07/04,3.353
2021/07/05,3.321
2021/07/06,4.461
2021/07/07,5.089
2021/07/08,5.489
2021/07/09,5.455
2021/07/10,4.979
2021/07/11,4.348
2021/07/12,4.303
2021/07/13,4.266
2021/07/14,4.842
2021/07/15,5.29
2021/07/16,5.673
2021/07/17,5.511
2021/07/18,5.288
2021/07/19,5.004
2021/07/20,4.829
2021/07/21,4.49
2021/07/22,4.583
2021/07/23,4.986
2021/07/24,4.778
2021/07/25,4.566
2021/07/26,5.205
2021/07/27,6.01
2021/07/28,6.914
2021/07/29,6.732
2021/07/30,6.855
2021/07/31,7.731
2021/08/01,7.943
2021/08/02,8.089
2021/08/03,8.622
2021/08/04,8.768
2021/08/05,10.381
2021/08/06,11.084
2021/08/07,11.901
2021/08/08,12.749
2021/08/09,13.849
2021/08/10,15.575
2021/08/11,16.422
2021/08/12,16.791
2021/08/13,17.427
2021/08/14,17.541
2021/08/15,18.691
2021/08/16,18.068
2021/08/17,17.155
2021/08/18,16.139
2021/08/19,15.69
2021/08/20,14.579
2021/08/21,13.424
2021/08/22,12.438
2021/08/23,13.56
2021/08/24,15.946
2021/08/25,19.063
2021/08/26,21.52
2021/08/27,26.501
2021/08/28,28.152
2021/08/29,29.707
2021/08/30,31.136
2021/08/31,33.08
2021/09/01,36.168
2021/09/02,36.331
2021/09/03,40.459
2021/09/04,41.378
2021/09/05,41.607
2021/09/06,41.48
2021/09/07,46.052
2021/09/08,47.006
2021/09/09,47.787
2021/09/10,43.415
2021/09/11,36.94
2021/09/12,31.426
2021/09/13,27.743
2021/09/14,24.893
2021/09/15,22.71
2021/09/16,23.13
2021/09/17,23.194
2021/09/18,21.981
2021/09/19,21.896
2021/09/20,22.498
2021/09/21,23.492
2021/09/22,22.24
2021/09/23,22.753
2021/09/24,22.093
2021/09/25,19.896
2021/09/26,19.667
2021/09/27,25.979
2021/09/28,26.102
2021/09/29,25.558
2021/09/30,27.353
2021/10/01,26.972
2021/10/02,25.513
2021/10/03,23.564
2021/10/04,24.714
2021/10/05,28.107
2021/10/06,31.322
2021/10/07,33.857
2021/10/08,35.481
2021/10/09,33.553
2021/10/10,32.138
2021/10/11,32.095
2021/10/12,30.305
2021/10/13,29.693
2021/10/14,32.193
2021/10/15,35.801
2021/10/16,34.823
2021/10/17,32.994
2021/10/18,35.183
2021/10/19,32.528
2021/10/20,30.511
2021/10/21,30.379
2021/10/22,29.689
2021/10/23,27.824
2021/10/24,26.805
2021/10/25,27.814
2021/10/26,31.006
2021/10/27,36.359
2021/10/28,41.117
2021/10/29,45.337
2021/10/30,48.326
2021/10/31,49.721
2021/11/01,50.844
2021/11/02,52.4
2021/11/03,52.668
2021/11/04,51.688
2021/11/05,50.247
2021/11/06,47.926
2021/11/07,44.645
2021/11/08,44.241
2021/11/09,48.259
2021/11/10,50.785
2021/11/11,52.785
2021/11/12,53.475
2021/11/13,52.623
2021/11/14,50.088
2021/11/15,51.046
2021/11/16,49.762
2021/11/17,47.419
2021/11/18,46.933
2021/11/19,45.077
2021/11/20,43.305
2021/11/21,41.34
2021/11/22,43.09
2021/11/23,43.637
2021/11/24,43.247
2021/11/25,42.959
2021/11/26,41.659
2021/11/27,41.511
2021/11/28,41.265
2021/11/29,41.212
2021/11/30,43.988
2021/12/01,46.454
2021/12/02,45.879
2021/12/03,44.819
2021/12/04,45.349
2021/12/05,41.676
2021/12/06,39.638
2021/12/07,37.312
2021/12/08,34.052
2021/12/09,32.193
2021/12/10,31.357
2021/12/11,29.472
2021/12/12,27.505
2021/12/13,27.196
2021/12/14,26.38
2021/12/15,26.65
2021/12/16,28.968
2021/12/17,29.653
2021/12/18,28.328
2021/12/19,26.991
2021/12/20,25.93
2021/12/21,24.964
2021/12/22,24.751
2021/12/23,25.021
2021/12/24,24.571
2021/12/25,24.234
2021/12/26,23.028
2021/12/27,23.667
2021/12/28,25.841
2021/12/29,29.029
2021/12/30,30.362
2021/12/31,30.577
2022/01/01,29.885
2022/01/02,31.004
2022/01/03,31.499
2022/01/04,33.781
2022/01/05,36.518
2022/01/06,37.433
2022/01/07,38.907
2022/01/08,37.703
2022/01/09,39.131
2022/01/10,42.538
2022/01/11,43.465
2022/01/12,45.441
2022/01/13,45.343
2022/01/14,46.934
2022/01/15,45.157
2022/01/16,43.033
2022/01/17,41.544
2022/01/18,38.978
2022/01/19,36.653
2022/01/20,36.776
2022/01/21,37.93
2022/01/22,36.9
2022/01/23,34.647
2022/01/24,33.008
2022/01/25,31.662
2022/01/26,30.961
2022/01/27,30.851
2022/01/28,30.191
2022/01/29,29.097
2022/01/30,28.852
2022/01/31,28.081
2022/02/01,29.874
2022/02/02,31.314
2022/02/03,30.845
2022/02/04,29.857
2022/02/05,30.804
2022/02/06,27.996
2022/02/07,28.304
2022/02/08,26.733
2022/02/09,25.897
2022/02/10,26.502
2022/02/11,24.741
2022/02/12,22.685
2022/02/13,20.582
2022/02/14,18.853
2022/02/15,18.632
2022/02/16,18.96
2022/02/17,19.143
2022/02/18,19.97
2022/02/19,19.508
2022/02/20,18.503
2022/02/21,19.173
2022/02/22,19.307
2022/02/23,20.173
2022/02/24,19.866
2022/02/25,18.731
2022/02/26,17.331
2022/02/27,15.603
2022/02/28,15.751
2022/03/01,15.352
2022/03/02,14.764
2022/03/03,14.191
2022/03/04,13.519
2022/03/05,12.397
2022/03/06,12.01
2022/03/07,11.096
2022/03/08,10.66
2022/03/09,10.135
2022/03/10,9.368
2022/03/11,8.81
2022/03/12,7.985
2022/03/13,7.962
2022/03/14,7.897
2022/03/15,7.95
2022/03/16,8.304
2022/03/17,10.587
2022/03/18,12.038
2022/03/19,11.542
2022/03/20,10.689
2022/03/21,10.243
2022/03/22,10.292
2022/03/23,10.097
2022/03/24,10.778
2022/03/25,11.404
2022/03/26,11.14
2022/03/27,12.87
2022/03/28,16.404
2022/03/29,16.366
2022/03/30,16.63
2022/03/31,16.582
2022/04/01,17.447
2022/04/02,18.241
2022/04/03,18.534
2022/04/04,19.023
2022/04/05,25.396
2022/04/06,24.323
2022/04/07,23.929
2022/04/08,22.391
2022/04/09,19.486
2022/04/10,17.369
2022/04/11,15.619
2022/04/12,14.071
2022/04/13,13.75
2022/04/14,13.625
2022/04/15,13.041
2022/04/16,12.52
2022/04/17,11.498
2022/04/18,11.041
2022/04/19,10.857
2022/04/20,12.639
2022/04/21,13.886
2022/04/22,14.483
2022/04/23,13.621
2022/04/24,12.788
2022/04/25,13.034
2022/04/26,12.792
2022/04/27,12.687
2022/04/28,12.849
2022/04/29,12.973
2022/04/30,12.751
2022/05/01,58.775
2022/05/02,53.348
2022/05/03,47.464
2022/05/04,40.647
2022/05/05,34.484
2022/05/06,27.642
2022/05/07,19.601
2022/05/08,11.223
2022/05/09,11.259
2022/05/10,11.17
2022/05/11,15.066
2022/05/12,19.432
2022/05/13,18.464
2022/05/14,16.256
2022/05/15,13.61
2022/05/16,11.011
2022/05/17,9.119
2022/05/18,7.007
2022/05/19,5.72
2022/05/20,5.453
2022/05/21,5.118
2022/05/22,4.945
2022/05/23,4.953
2022/05/24,5.008
2022/05/25,5.363
2022/05/26,6.154
2022/05/27,6.484
2022/05/28,5.936
2022/05/29,5.431
2022/05/30,5.552
2022/05/31,6.344
2022/06/01,7.167
2022/06/02,7.971
2022/06/03,8.714
2022/06/04,9.199
2022/06/05,9.456
2022/06/06,9.431
2022/06/07,9.42
2022/06/08,9.957
2022/06/09,10.372
2022/06/10,10.054
2022/06/11,9.03
2022/06/12,7.93
2022/06/13,8.275
2022/06/14,7.691
2022/06/15,7.259
2022/06/16,6.362
2022/06/17,5.646
2022/06/18,5.341
2022/06/19,4.622
2022/06/20,3.961
2022/06/21,3.823
2022/06/22,3.639
2022/06/23,3.939
2022/06/24,4.076
2022/06/25,4.1
2022/06/26,4.216
2022/06/27,4.532
2022/06/28,4.676
2022/06/29,4.94
2022/06/30,4.923
2022/07/01,4.541
2022/07/02,3.811
2022/07/03,3.231
2022/07/04,2.874
2022/07/05,2.779
2022/07/06,2.804
2022/07/07,3.072
2022/07/08,3.144
2022/07/09,3.198
2022/07/10,2.988
2022/07/11,3.034
2022/07/12,2.901
2022/07/13,2.883
2022/07/14,3.026
2022/07/15,3.149
2022/07/16,3.074
2022/07/17,3.01
2022/07/18,3.294
2022/07/19,3.65
2022/07/20,3.876
2022/07/21,3.732
2022/07/22,3.461
2022/07/23,3.131
2022/07/24,2.753
2022/07/25,2.621
2022/07/26,2.408
2022/07/27,2.488
2022/07/28,2.828
2022/07/29,2.869
2022/07/30,2.635
2022/07/31,2.4
2022/08/01,2.496
2022/08/02,2.428
2022/08/03,2.279
2022/08/04,2.11
2022/08/05,2.165
2022/08/06,2.052
2022/08/07,1.956
2022/08/08,2.198
2022/08/09,2.488
2022/08/10,3.115
2022/08/11,3.557
2022/08/12,3.633
2022/08/13,3.414
2022/08/14,3.208
2022/08/15,3.345
2022/08/16,3.103
2022/08/17,2.898
2022/08/18,2.741
2022/08/19,2.845
2022/08/20,2.648
2022/08/21,2.327
2022/08/22,2.299
2022/08/23,2.297
2022/08/24,2.288
2022/08/25,2.395
2022/08/26,2.448
2022/08/27,2.256
2022/08/28,2.087
2022/08/29,2.165
2022/08/30,2.423
2022/08/31,2.764
2022/09/01,2.92
2022/09/02,2.853
2022/09/03,2.564
2022/09/04,2.289
2022/09/05,2.119
2022/09/06,2.199
2022/09/07,2.428
2022/09/08,2.771
2022/09/09,3.061
2022/09/10,3.004
2022/09/11,2.836
2022/09/12,2.908
2022/09/13,2.977
2022/09/14,2.764
2022/09/15,2.743
2022/09/16,2.442
2022/09/17,2.077
2022/09/18,1.861
2022/09/19,1.73
2022/09/20,1.705
2022/09/21,1.815
2022/09/22,1.772
2022/09/23,1.747
2022/09/24,1.606
2022/09/25,1.519
2022/09/26,1.589
2022/09/27,1.816
2022/09/28,1.978
2022/09/29,2.095
2022/09/30,2.18
2022/10/01,2.03
2022/10/02,1.775
2022/10/03,1.757
2022/10/04,1.801
2022/10/05,1.918
2022/10/06,1.914
2022/10/07,1.877
2022/10/08,2.082
2022/10/09,2.635
2022/10/10,3.227
2022/10/11,3.425
2022/10/12,3.398
2022/10/13,3.438
2022/10/14,3.304
2022/10/15,3.089
2022/10/16,2.84
2022/10/17,2.907
2022/10/18,3.102
2022/10/19,3.343
2022/10/20,3.628
2022/10/21,3.88
2022/10/22,3.774
2022/10/23,3.463
2022/10/24,3.343
2022/10/25,3.332
2022/10/26,3.292
2022/10/27,3.144
2022/10/28,3.108
2022/10/29,3.02
2022/10/30,2.742
2022/10/31,2.956
2022/11/01,2.891
2022/11/02,2.99
2022/11/03,3.378
2022/11/04,3.537
2022/11/05,3.416
2022/11/06,3.264
2022/11/07,3.233
2022/11/08,4.279
2022/11/09,4.998
2022/11/10,5.21
2022/11/11,4.996
2022/11/12,4.524
2022/11/13,3.953
2022/11/14,3.473
2022/11/15,3.057
2022/11/16,2.744
2022/11/17,2.558
2022/11/18,2.455
2022/11/19,2.347
2022/11/20,2.269
2022/11/21,2.196
2022/11/22,2.201
2022/11/23,2.158
2022/11/24,2.094
2022/11/25,1.989
2022/11/26,1.926
2022/11/27,1.883
2022/11/28,1.883
2022/11/29,1.839
