Date,fee_to_reward7momUSD
2019/05/02,0.544
2019/05/03,-0.18
2019/05/04,0.304
2019/05/05,0.293
2019/05/06,0.616
2019/05/07,0.957
2019/05/08,0.431
2019/05/09,-0.075
2019/05/10,0.337
2019/05/11,0.368
2019/05/12,0.28
2019/05/13,0.356
2019/05/14,0.358
2019/05/15,1.691
2019/05/16,3.366
2019/05/17,1.998
2019/05/18,1.309
2019/05/19,0.79
2019/05/20,0.803
2019/05/21,-0.381
2019/05/22,-0.115
2019/05/23,-2.257
2019/05/24,-0.877
2019/05/25,-0.773
2019/05/26,-0.819
2019/05/27,0.283
2019/05/28,0.871
2019/05/29,-0.126
2019/05/30,0.976
2019/05/31,0.12
2019/06/01,1.018
2019/06/02,0.441
2019/06/03,-0.542
2019/06/04,-0.412
2019/06/05,-0.678
2019/06/06,-1.409
2019/06/07,-1.038
2019/06/08,0.841
2019/06/09,-0.469
2019/06/10,1.389
2019/06/11,0.384
2019/06/12,-0.828
2019/06/13,-0.644
2019/06/14,0.335
2019/06/15,-0.512
2019/06/16,0.219
2019/06/17,-0.203
2019/06/18,-0.815
2019/06/19,1.198
2019/06/20,2.494
2019/06/21,-0.634
2019/06/22,-1.769
2019/06/23,0.074
2019/06/24,-1.557
2019/06/25,1.574
2019/06/26,0.797
2019/06/27,-0.156
2019/06/28,2.212
2019/06/29,0.687
2019/06/30,0.486
2019/07/01,1.975
2019/07/02,-0.836
2019/07/03,-1.791
2019/07/04,-2.422
2019/07/05,-1.484
2019/07/06,-0.23
2019/07/07,-1.2
2019/07/08,-1.632
2019/07/09,-0.985
2019/07/10,-0.304
2019/07/11,2.272
2019/07/12,-0.743
2019/07/13,-0.914
2019/07/14,0.587
2019/07/15,-0.181
2019/07/16,3.74
2019/07/17,2.346
2019/07/18,-2.288
2019/07/19,1.252
2019/07/20,-0.165
2019/07/21,-0.688
2019/07/22,-1.233
2019/07/23,-4.354
2019/07/24,-0.042
2019/07/25,2.306
2019/07/26,-1.607
2019/07/27,0.316
2019/07/28,-0.084
2019/07/29,0.235
2019/07/30,0.16
2019/07/31,-2.075
2019/08/01,-0.174
2019/08/02,0.849
2019/08/03,1.544
2019/08/04,-0.003
2019/08/05,0.102
2019/08/06,0.222
2019/08/07,-0.26
2019/08/08,-2.017
2019/08/09,-0.473
2019/08/10,-1.641
2019/08/11,0.167
2019/08/12,0.063
2019/08/13,-0.473
2019/08/14,0.297
2019/08/15,0.692
2019/08/16,-0.225
2019/08/17,-0.221
2019/08/18,0.04
2019/08/19,0.56
2019/08/20,0.924
2019/08/21,0.904
2019/08/22,-0.005
2019/08/23,0.504
2019/08/24,0.78
2019/08/25,1.417
2019/08/26,1.092
2019/08/27,0.214
2019/08/28,-0.305
2019/08/29,0.077
2019/08/30,0.298
2019/08/31,0.307
2019/09/01,-0.402
2019/09/02,-0.45
2019/09/03,0.393
2019/09/04,0.275
2019/09/05,1.023
2019/09/06,1.488
2019/09/07,1.536
2019/09/08,1.911
2019/09/09,1.82
2019/09/10,2.381
2019/09/11,2.154
2019/09/12,1.913
2019/09/13,1.05
2019/09/14,1.769
2019/09/15,1.55
2019/09/16,1.061
2019/09/17,1.848
2019/09/18,2.475
2019/09/19,3.094
2019/09/20,3.471
2019/09/21,1.243
2019/09/22,-0.453
2019/09/23,1.798
2019/09/24,1.813
2019/09/25,1.572
2019/09/26,-1.502
2019/09/27,-1.234
2019/09/28,0.409
2019/09/29,1.423
2019/09/30,-1.697
2019/10/01,-6.383
2019/10/02,-6.566
2019/10/03,-3.62
2019/10/04,-4.845
2019/10/05,-5.124
2019/10/06,-4.798
2019/10/07,-3.728
2019/10/08,-0.236
2019/10/09,0.515
2019/10/10,-0.96
2019/10/11,-0.131
2019/10/12,-0.174
2019/10/13,-0.064
2019/10/14,0.041
2019/10/15,-0.084
2019/10/16,-0.713
2019/10/17,-0.406
2019/10/18,0.008
2019/10/19,0.159
2019/10/20,0.456
2019/10/21,0.166
2019/10/22,0.511
2019/10/23,1.19
2019/10/24,0.728
2019/10/25,0.769
2019/10/26,0.997
2019/10/27,0.117
2019/10/28,0.484
2019/10/29,0.219
2019/10/30,-0.419
2019/10/31,0.02
2019/11/01,-0.554
2019/11/02,-1.075
2019/11/03,-0.271
2019/11/04,-0.322
2019/11/05,-0.305
2019/11/06,-0.642
2019/11/07,0.834
2019/11/08,0.131
2019/11/09,0.195
2019/11/10,0.061
2019/11/11,0.228
2019/11/12,-0.068
2019/11/13,0.305
2019/11/14,-1.064
2019/11/15,-0.042
2019/11/16,-0.183
2019/11/17,-0.063
2019/11/18,-0.026
2019/11/19,0.297
2019/11/20,0.13
2019/11/21,1.578
2019/11/22,4.205
2019/11/23,0.318
2019/11/24,0.189
2019/11/25,3.14
2019/11/26,1.507
2019/11/27,0.558
2019/11/28,-0.804
2019/11/29,-4.038
2019/11/30,0.03
2019/12/01,0.775
2019/12/02,-2.849
2019/12/03,-1.896
2019/12/04,-0.447
2019/12/05,-0.996
2019/12/06,-0.718
2019/12/07,-0.696
2019/12/08,-1.73
2019/12/09,-0.887
2019/12/10,-0.207
2019/12/11,-0.562
2019/12/12,-0.044
2019/12/13,0.297
2019/12/14,0.553
2019/12/15,0.932
2019/12/16,1.076
2019/12/17,2.223
2019/12/18,1.449
2019/12/19,0.604
2019/12/20,0.668
2019/12/21,0.037
2019/12/22,-0.154
2019/12/23,-0.22
2019/12/24,-2.108
2019/12/25,-1.503
2019/12/26,-0.571
2019/12/27,-0.781
2019/12/28,-0.326
2019/12/29,-0.284
2019/12/30,-0.709
2019/12/31,-0.167
2020/01/01,-0.498
2020/01/02,-0.997
2020/01/03,-0.814
2020/01/04,-0.837
2020/01/05,-0.775
2020/01/06,-0.703
2020/01/07,-0.727
2020/01/08,0.197
2020/01/09,0.094
2020/01/10,0.441
2020/01/11,0.273
2020/01/12,0.132
2020/01/13,-0.081
2020/01/14,0.568
2020/01/15,-0.108
2020/01/16,-0.009
2020/01/17,-0.252
2020/01/18,0.199
2020/01/19,0.22
2020/01/20,-0.31
2020/01/21,-1.095
2020/01/22,-1.029
2020/01/23,-0.613
2020/01/24,-0.778
2020/01/25,-1.028
2020/01/26,-0.857
2020/01/27,-0.434
2020/01/28,-0.073
2020/01/29,0.098
2020/01/30,0.392
2020/01/31,0.376
2020/02/01,0.588
2020/02/02,0.522
2020/02/03,0.598
2020/02/04,0.602
2020/02/05,1.107
2020/02/06,1.067
2020/02/07,1.204
2020/02/08,0.799
2020/02/09,0.601
2020/02/10,0.439
2020/02/11,0.456
2020/02/12,0.903
2020/02/13,0.467
2020/02/14,0.212
2020/02/15,0.646
2020/02/16,1.102
2020/02/17,0.621
2020/02/18,0.187
2020/02/19,-0.616
2020/02/20,-0.373
2020/02/21,-1.156
2020/02/22,-1.252
2020/02/23,-1.101
2020/02/24,-0.453
2020/02/25,0.033
2020/02/26,1.01
2020/02/27,0.06
2020/02/28,0.698
2020/02/29,0.145
2020/03/01,-0.087
2020/03/02,-0.39
2020/03/03,-0.539
2020/03/04,-1.691
2020/03/05,-0.352
2020/03/06,-0.349
2020/03/07,0.259
2020/03/08,1.26
2020/03/09,2.263
2020/03/10,0.631
2020/03/11,1.07
2020/03/12,19.206
2020/03/13,17.006
2020/03/14,1.441
2020/03/15,-0.139
2020/03/16,4.012
2020/03/17,1.749
2020/03/18,0.444
2020/03/19,-16.612
2020/03/20,-14.976
2020/03/21,-0.497
2020/03/22,-0.109
2020/03/23,-4.845
2020/03/24,-1.164
2020/03/25,-0.451
2020/03/26,-2.049
2020/03/27,-1.454
2020/03/28,-0.704
2020/03/29,-1.007
2020/03/30,-0.755
2020/03/31,-0.377
2020/04/01,-0.538
2020/04/02,-0.064
2020/04/03,-0.003
2020/04/04,-0.237
2020/04/05,0.034
2020/04/06,1.09
2020/04/07,0.518
2020/04/08,0.399
2020/04/09,-0.16
2020/04/10,0.226
2020/04/11,0.202
2020/04/12,0.088
2020/04/13,-0.845
2020/04/14,-0.328
2020/04/15,-0.141
2020/04/16,1.254
2020/04/17,0.096
2020/04/18,1.183
2020/04/19,0.979
2020/04/20,1.065
2020/04/21,0.849
2020/04/22,1.03
2020/04/23,0.013
2020/04/24,0.861
2020/04/25,-0.04
2020/04/26,0.748
2020/04/27,-0.039
2020/04/28,-0.367
2020/04/29,1.913
2020/04/30,3.454
2020/05/01,0.069
2020/05/02,-0.315
2020/05/03,-0.181
2020/05/04,0.508
2020/05/05,1.159
2020/05/06,0.01
2020/05/07,-0.448
2020/05/08,2.869
2020/05/09,2.731
2020/05/10,6.051
2020/05/11,3.419
2020/05/12,4.052
2020/05/13,5.103
2020/05/14,5.768
2020/05/15,3.29
2020/05/16,2.638
2020/05/17,-0.736
2020/05/18,3.989
2020/05/19,1.886
2020/05/20,1.131
2020/05/21,2.773
2020/05/22,1.347
2020/05/23,-1.01
2020/05/24,0.859
2020/05/25,0.528
2020/05/26,1.846
2020/05/27,1.283
2020/05/28,-2.37
2020/05/29,0.011
2020/05/30,3.814
2020/05/31,-0.282
2020/06/01,-1.589
2020/06/02,-0.448
2020/06/03,-3.492
2020/06/04,-2.842
2020/06/05,-0.821
2020/06/06,0.718
2020/06/07,3.545
2020/06/08,2.474
2020/06/09,0.506
2020/06/10,3.972
2020/06/11,3.323
2020/06/12,1.28
2020/06/13,-2.428
2020/06/14,-4.898
2020/06/15,0.811
2020/06/16,0.909
2020/06/17,0.311
2020/06/18,-0.758
2020/06/19,2.13
2020/06/20,2.002
2020/06/21,3.445
2020/06/22,1.908
2020/06/23,4.078
2020/06/24,3.942
2020/06/25,3.402
2020/06/26,0.98
2020/06/27,3.034
2020/06/28,2.32
2020/06/29,-0.491
2020/06/30,1.512
2020/07/01,-0.328
2020/07/02,-0.017
2020/07/03,1.628
2020/07/04,-1.299
2020/07/05,-1.446
2020/07/06,-0.035
2020/07/07,-3.516
2020/07/08,1.393
2020/07/09,1.301
2020/07/10,-1.985
2020/07/11,-0.205
2020/07/12,-0.122
2020/07/13,3.529
2020/07/14,1.134
2020/07/15,-0.056
2020/07/16,2.855
2020/07/17,6.223
2020/07/18,6.377
2020/07/19,8.751
2020/07/20,6.15
2020/07/21,9.249
2020/07/22,6.59
2020/07/23,7.433
2020/07/24,6.163
2020/07/25,9.754
2020/07/26,5.305
2020/07/27,7.184
2020/07/28,0.352
2020/07/29,1.343
2020/07/30,-1.98
2020/07/31,0.789
2020/08/01,-4.995
2020/08/02,0.67
2020/08/03,-6.886
2020/08/04,-3.687
2020/08/05,-5.57
2020/08/06,-3.264
2020/08/07,-0.714
2020/08/08,1.249
2020/08/09,1.596
2020/08/10,11.58
2020/08/11,16.582
2020/08/12,30.476
2020/08/13,31.322
2020/08/14,22.542
2020/08/15,12.121
2020/08/16,5.864
2020/08/17,-0.579
2020/08/18,0.514
2020/08/19,-11.327
2020/08/20,-16.388
2020/08/21,-5.607
2020/08/22,-3.07
2020/08/23,-4.293
2020/08/24,-2.793
2020/08/25,-4.804
2020/08/26,-8.907
2020/08/27,-5.159
2020/08/28,-12.462
2020/08/29,-0.426
2020/08/30,19.716
2020/08/31,19.878
2020/09/01,31.788
2020/09/02,36.34
2020/09/03,31.416
2020/09/04,19.28
2020/09/05,20.331
2020/09/06,-10.604
2020/09/07,-16.892
2020/09/08,-32.279
2020/09/09,-30.369
2020/09/10,-17.688
2020/09/11,-8.385
2020/09/12,-19.239
2020/09/13,-1.696
2020/09/14,11.72
2020/09/15,12.364
2020/09/16,5.147
2020/09/17,22.126
2020/09/18,16.781
2020/09/19,10.701
2020/09/20,1.873
2020/09/21,-4.268
2020/09/22,-3.711
2020/09/23,-3.819
2020/09/24,-32.86
2020/09/25,-25.458
2020/09/26,-16.118
2020/09/27,-9.517
2020/09/28,-6.926
2020/09/29,-1.408
2020/09/30,-2.136
2020/10/01,-3.048
2020/10/02,-2.795
2020/10/03,-3.262
2020/10/04,-1.677
2020/10/05,-7.249
2020/10/06,-7.817
2020/10/07,-7.774
2020/10/08,-4.361
2020/10/09,-3.819
2020/10/10,-3.546
2020/10/11,-9.219
2020/10/12,-3.609
2020/10/13,-7.267
2020/10/14,-2.288
2020/10/15,-1.17
2020/10/16,-3.402
2020/10/17,-8.147
2020/10/18,-3.829
2020/10/19,-5.612
2020/10/20,-4.517
2020/10/21,0.072
2020/10/22,-2.585
2020/10/23,-1.88
2020/10/24,-1.697
2020/10/25,-1.725
2020/10/26,0.491
2020/10/27,-4.86
2020/10/28,-3.973
2020/10/29,-0.034
2020/10/30,1.01
2020/10/31,2.879
2020/11/01,0.23
2020/11/02,1.534
2020/11/03,1.102
2020/11/04,-7.396
2020/11/05,-5.206
2020/11/06,-0.381
2020/11/07,5.463
2020/11/08,-1.172
2020/11/09,-5.318
2020/11/10,1.552
2020/11/11,4.197
2020/11/12,1.871
2020/11/13,-1.577
2020/11/14,-7.858
2020/11/15,1.302
2020/11/16,1.345
2020/11/17,7.847
2020/11/18,9.244
2020/11/19,-1.386
2020/11/20,4.207
2020/11/21,10.882
2020/11/22,10.578
2020/11/23,8.98
2020/11/24,3.562
2020/11/25,-5.499
2020/11/26,16.355
2020/11/27,-7.871
2020/11/28,-12.023
2020/11/29,-13.366
2020/11/30,-0.663
2020/12/01,-2.786
2020/12/02,-5.874
2020/12/03,-17.251
2020/12/04,3.418
2020/12/05,2.543
2020/12/06,3.661
2020/12/07,-7.718
2020/12/08,-4.369
2020/12/09,6.99
2020/12/10,3.177
2020/12/11,3.075
2020/12/12,2.08
2020/12/13,3.176
2020/12/14,4.714
2020/12/15,6.086
2020/12/16,4.906
2020/12/17,18.769
2020/12/18,3.128
2020/12/19,6.8
2020/12/20,0.661
2020/12/21,4.354
2020/12/22,-4.303
2020/12/23,5.304
2020/12/24,-10.806
2020/12/25,4.054
2020/12/26,1.669
2020/12/27,13.405
2020/12/28,6.587
2020/12/29,7.451
2020/12/30,2.177
2020/12/31,3.904
2021/01/01,-5.39
2021/01/02,6.956
2021/01/03,9.748
2021/01/04,17.364
2021/01/05,7.663
2021/01/06,2.16
2021/01/07,6.594
2021/01/08,15.239
2021/01/09,0.108
2021/01/10,-10.597
2021/01/11,-2.095
2021/01/12,-10.079
2021/01/13,-12.712
2021/01/14,-10.327
2021/01/15,-9.953
2021/01/16,-3.401
2021/01/17,-6.346
2021/01/18,-22.506
2021/01/19,3.367
2021/01/20,3.894
2021/01/21,7.268
2021/01/22,7.566
2021/01/23,0.623
2021/01/24,4.974
2021/01/25,8.085
2021/01/26,-3.505
2021/01/27,3.072
2021/01/28,-4.668
2021/01/29,2.548
2021/01/30,6.281
2021/01/31,10.061
2021/02/01,8.327
2021/02/02,16.013
2021/02/03,13.446
2021/02/04,20.913
2021/02/05,13.555
2021/02/06,11.07
2021/02/07,4.224
2021/02/08,4.918
2021/02/09,6.352
2021/02/10,4.98
2021/02/11,-7.346
2021/02/12,-7.647
2021/02/13,1.539
2021/02/14,-0.799
2021/02/15,-2.689
2021/02/16,-6.315
2021/02/17,-5.249
2021/02/18,2.462
2021/02/19,1.871
2021/02/20,1.776
2021/02/21,-0.331
2021/02/22,6.99
2021/02/23,14.75
2021/02/24,3.217
2021/02/25,-2.43
2021/02/26,-3.826
2021/02/27,-11.724
2021/02/28,-4.952
2021/03/01,-15.515
2021/03/02,-22.642
2021/03/03,-9.698
2021/03/04,-9.114
2021/03/05,-3.116
2021/03/06,-4.553
2021/03/07,2.817
2021/03/08,3.699
2021/03/09,3.387
2021/03/10,1.089
2021/03/11,3.97
2021/03/12,5.07
2021/03/13,11.912
2021/03/14,3.081
2021/03/15,7.96
2021/03/16,6.503
2021/03/17,8.719
2021/03/18,7.177
2021/03/19,-1.314
2021/03/20,-3.495
2021/03/21,-1.867
2021/03/22,-0.699
2021/03/23,-2.756
2021/03/24,-2.385
2021/03/25,0.215
2021/03/26,-2.316
2021/03/27,-3.75
2021/03/28,-2.569
2021/03/29,-5.458
2021/03/30,-0.155
2021/03/31,3.908
2021/04/01,2.083
2021/04/02,5.409
2021/04/03,4.7
2021/04/04,-2.057
2021/04/05,-0.275
2021/04/06,-1.537
2021/04/07,-6.916
2021/04/08,-11.29
2021/04/09,-10.139
2021/04/10,-8.42
2021/04/11,-5.997
2021/04/12,-6.898
2021/04/13,-6.416
2021/04/14,-2.51
2021/04/15,-4.438
2021/04/16,8.938
2021/04/17,8.934
2021/04/18,14.644
2021/04/19,13.403
2021/04/20,19.419
2021/04/21,7.344
2021/04/22,11.516
2021/04/23,-4.908
2021/04/24,-13.775
2021/04/25,-19.938
2021/04/26,-21.536
2021/04/27,-28.322
2021/04/28,-17.464
2021/04/29,-15.44
2021/04/30,-16.453
2021/05/01,-6.071
2021/05/02,-5.245
2021/05/03,0.27
2021/05/04,0.566
2021/05/05,-4.785
2021/05/06,-1.548
2021/05/07,3.542
2021/05/08,19.033
2021/05/09,23.107
2021/05/10,27.963
2021/05/11,33.685
2021/05/12,34.333
2021/05/13,20.938
2021/05/14,14.722
2021/05/15,-5.952
2021/05/16,-10.659
2021/05/17,-19.27
2021/05/18,-27.964
2021/05/19,-5.418
2021/05/20,-8.528
2021/05/21,-6.94
2021/05/22,-11.051
2021/05/23,6.34
2021/05/24,-7.447
2021/05/25,-10.473
2021/05/26,-32.226
2021/05/27,-21.696
2021/05/28,-17.063
2021/05/29,-9.203
2021/05/30,-24.376
2021/05/31,-12.591
2021/06/01,-8.673
2021/06/02,-7.039
2021/06/03,-2.656
2021/06/04,-5.545
2021/06/05,-5.761
2021/06/06,-5.78
2021/06/07,-4.504
2021/06/08,-0.497
2021/06/09,-3.186
2021/06/10,-5.46
2021/06/11,-1.71
2021/06/12,-0.327
2021/06/13,-0.694
2021/06/14,-1.083
2021/06/15,-3.737
2021/06/16,-1.875
2021/06/17,0.358
2021/06/18,-0.942
2021/06/19,-1.954
2021/06/20,1.117
2021/06/21,10.003
2021/06/22,14.563
2021/06/23,1
2021/06/24,-0.89
2021/06/25,1.729
2021/06/26,-0.019
2021/06/27,0.761
2021/06/28,-8.45
2021/06/29,-13.3
2021/06/30,2.924
2021/07/01,1.474
2021/07/02,-4.001
2021/07/03,-0.199
2021/07/04,-2.849
2021/07/05,-2.884
2021/07/06,10.227
2021/07/07,4.753
2021/07/08,6.224
2021/07/09,5.335
2021/07/10,1.056
2021/07/11,0.019
2021/07/12,5.218
2021/07/13,-6.438
2021/07/14,1.945
2021/07/15,2.858
2021/07/16,5.537
2021/07/17,5.664
2021/07/18,6.968
2021/07/19,0.199
2021/07/20,0.41
2021/07/21,-8.469
2021/07/22,-5.244
2021/07/23,-5.153
2021/07/24,-3.293
2021/07/25,-2.766
2021/07/26,5.285
2021/07/27,1.688
2021/07/28,7.136
2021/07/29,0.695
2021/07/30,4.188
2021/07/31,6.878
2021/08/01,7.541
2021/08/02,0.48
2021/08/03,4.11
2021/08/04,1.228
2021/08/05,9.181
2021/08/06,3.822
2021/08/07,5.219
2021/08/08,2.844
2021/08/09,3.438
2021/08/10,2.536
2021/08/11,5.725
2021/08/12,-0.922
2021/08/13,1.837
2021/08/14,-0.82
2021/08/15,0.667
2021/08/16,1.29
2021/08/17,-0.793
2021/08/18,-4.481
2021/08/19,-4.148
2021/08/20,-19.127
2021/08/21,-18.14
2021/08/22,-17.961
2021/08/23,-18.95
2021/08/24,-16.864
2021/08/25,-14.895
2021/08/26,-13.094
2021/08/27,2.309
2021/08/28,2.012
2021/08/29,2.879
2021/08/30,2.599
2021/08/31,1.389
2021/09/01,0.765
2021/09/02,-0.17
2021/09/03,2.029
2021/09/04,2.254
2021/09/05,1.079
2021/09/06,-0.654
2021/09/07,3.288
2021/09/08,1.978
2021/09/09,2.675
2021/09/10,-2.088
2021/09/11,-4.022
2021/09/12,-4.171
2021/09/13,-1.02
2021/09/14,-6.333
2021/09/15,-5.065
2021/09/16,-3.789
2021/09/17,-2.937
2021/09/18,-1.25
2021/09/19,0.443
2021/09/20,-0.193
2021/09/21,1.265
2021/09/22,-0.355
2021/09/23,-0.755
2021/09/24,0.229
2021/09/25,-0.389
2021/09/26,1.166
2021/09/27,-1.009
2021/09/28,-1.256
2021/09/29,-0.073
2021/09/30,1.043
2021/10/01,0.094
2021/10/02,0.841
2021/10/03,-1.849
2021/10/04,0.104
2021/10/05,2.393
2021/10/06,3.336
2021/10/07,3.193
2021/10/08,1.663
2021/10/09,0.17
2021/10/10,1.178
2021/10/11,0.621
2021/10/12,-2.234
2021/10/13,-2.275
2021/10/14,-2.164
2021/10/15,2.113
2021/10/16,0.394
2021/10/17,-0.659
2021/10/18,-0.586
2021/10/19,-0.646
2021/10/20,-0.862
2021/10/21,-1.093
2021/10/22,-3.473
2021/10/23,-0.027
2021/10/24,0.84
2021/10/25,0.311
2021/10/26,2.408
2021/10/27,5.475
2021/10/28,4.099
2021/10/29,4.114
2021/10/30,5.039
2021/10/31,3.188
2021/11/01,2.104
2021/11/02,2.02
2021/11/03,-1.105
2021/11/04,-2.097
2021/11/05,-1.845
2021/11/06,-2.724
2021/11/07,-2.775
2021/11/08,-0.632
2021/11/09,-0.652
2021/11/10,-0.156
2021/11/11,0.55
2021/11/12,0.323
2021/11/13,0.296
2021/11/14,0.345
2021/11/15,0.519
2021/11/16,-0.598
2021/11/17,-2.309
2021/11/18,-1.229
2021/11/19,-1.636
2021/11/20,-1.685
2021/11/21,-0.113
2021/11/22,-0.898
2021/11/23,-0.684
2021/11/24,0.713
2021/11/25,-0.434
2021/11/26,1.131
2021/11/27,1.353
2021/11/28,-0.095
2021/11/29,-0.735
2021/11/30,-0.135
2021/12/01,-0.813
2021/12/02,-0.848
2021/12/03,-1.579
2021/12/04,1.938
2021/12/05,-0.548
2021/12/06,-0.069
2021/12/07,-1.881
2021/12/08,-1.839
2021/12/09,-1.381
2021/12/10,0.2
2021/12/11,-4.671
2021/12/12,-1.55
2021/12/13,-1.169
2021/12/14,-1.064
2021/12/15,-0.019
2021/12/16,-0.535
2021/12/17,-1.352
2021/12/18,-0.8
2021/12/19,0.319
2021/12/20,-1.124
2021/12/21,-0.775
2021/12/22,-0.867
2021/12/23,-0.252
2021/12/24,-0.775
2021/12/25,0.336
2021/12/26,-1.227
2021/12/27,-0.406
2021/12/28,1.044
2021/12/29,1.355
2021/12/30,0.381
2021/12/31,-0.078
2022/01/01,-0.394
2022/01/02,1.223
2022/01/03,0.211
2022/01/04,0.401
2022/01/05,0.589
2022/01/06,0.617
2022/01/07,2.083
2022/01/08,1.214
2022/01/09,0.501
2022/01/10,2.47
2022/01/11,0.712
2022/01/12,0.456
2022/01/13,-0.199
2022/01/14,-0.735
2022/01/15,-0.493
2022/01/16,-0.526
2022/01/17,-1.444
2022/01/18,-1.307
2022/01/19,-1.439
2022/01/20,0.086
2022/01/21,2.013
2022/01/22,3.167
2022/01/23,0.112
2022/01/24,0.824
2022/01/25,0.06
2022/01/26,0.085
2022/01/27,0.124
2022/01/28,-2.675
2022/01/29,-2.776
2022/01/30,0.414
2022/01/31,-1.794
2022/02/01,0.176
2022/02/02,-0.246
2022/02/03,-0.891
2022/02/04,-0.556
2022/02/05,0.117
2022/02/06,-1.585
2022/02/07,0.405
2022/02/08,-0.972
2022/02/09,-0.851
2022/02/10,-0.194
2022/02/11,-0.496
2022/02/12,-1.293
2022/02/13,-0.242
2022/02/14,-1.475
2022/02/15,-0.133
2022/02/16,-0.303
2022/02/17,-0.515
2022/02/18,-0.604
2022/02/19,-0.153
2022/02/20,0.561
2022/02/21,0.131
2022/02/22,-0.119
2022/02/23,-0.256
2022/02/24,0.446
2022/02/25,-0.103
2022/02/26,-0.574
2022/02/27,-0.967
2022/02/28,-0.499
2022/03/01,-0.757
2022/03/02,-0.63
2022/03/03,-1.297
2022/03/04,-0.53
2022/03/05,-0.418
2022/03/06,0.135
2022/03/07,0.151
2022/03/08,0.334
2022/03/09,-0.646
2022/03/10,-0.628
2022/03/11,-0.248
2022/03/12,-0.381
2022/03/13,-0.476
2022/03/14,-0.572
2022/03/15,-0.944
2022/03/16,0.394
2022/03/17,1.212
2022/03/18,1.454
2022/03/19,0.548
2022/03/20,0.312
2022/03/21,0.108
2022/03/22,0.251
2022/03/23,-0.526
2022/03/24,-0.857
2022/03/25,-1.323
2022/03/26,-0.319
2022/03/27,0.976
2022/03/28,1.462
2022/03/29,0.651
2022/03/30,0.682
2022/03/31,0.169
2022/04/01,0.672
2022/04/02,1.439
2022/04/03,-0.348
2022/04/04,-0.328
2022/04/05,0.55
2022/04/06,0.247
2022/04/07,0.3
2022/04/08,-0.309
2022/04/09,-1.477
2022/04/10,-0.561
2022/04/11,-0.864
2022/04/12,-1.281
2022/04/13,-0.691
2022/04/14,-0.06
2022/04/15,-0.914
2022/04/16,0.513
2022/04/17,-0.311
2022/04/18,-0.11
2022/04/19,0.133
2022/04/20,0.783
2022/04/21,-0.219
2022/04/22,0.96
2022/04/23,-0.706
2022/04/24,-0.211
2022/04/25,0.537
2022/04/26,-0.318
2022/04/27,-0.682
2022/04/28,-0.27
2022/04/29,0.107
2022/04/30,1.013
2022/05/01,8.719
2022/05/02,-0.664
2022/05/03,-0.103
2022/05/04,-0.037
2022/05/05,0.851
2022/05/06,-0.284
2022/05/07,-1.272
2022/05/08,-8.813
2022/05/09,1.664
2022/05/10,2.096
2022/05/11,5.969
2022/05/12,6.979
2022/05/13,1.611
2022/05/14,1.925
2022/05/15,0.494
2022/05/16,-1.835
2022/05/17,-1.871
2022/05/18,-6.302
2022/05/19,-8.066
2022/05/20,-2.089
2022/05/21,-1.428
2022/05/22,-0.69
2022/05/23,-0.283
2022/05/24,-0.375
2022/05/25,-0.132
2022/05/26,0.459
2022/05/27,0.53
2022/05/28,-0.451
2022/05/29,-0.133
2022/05/30,0.214
2022/05/31,0.835
2022/06/01,0.336
2022/06/02,-0.892
2022/06/03,-0.367
2022/06/04,1.087
2022/06/05,0.807
2022/06/06,0.27
2022/06/07,0.142
2022/06/08,0.703
2022/06/09,0.743
2022/06/10,0.278
2022/06/11,0.025
2022/06/12,0.486
2022/06/13,4.886
2022/06/14,2.256
2022/06/15,2.259
2022/06/16,0.395
2022/06/17,0.423
2022/06/18,1.864
2022/06/19,0.785
2022/06/20,-4.598
2022/06/21,-2.106
2022/06/22,-2.48
2022/06/23,0.042
2022/06/24,0.257
2022/06/25,-2.204
2022/06/26,-1.238
2022/06/27,-0.194
2022/06/28,0.01
2022/06/29,1.155
2022/06/30,0.579
2022/07/01,-0.764
2022/07/02,-0.551
2022/07/03,-0.515
2022/07/04,-0.539
2022/07/05,-0.864
2022/07/06,-1.518
2022/07/07,-1.26
2022/07/08,-0.32
2022/07/09,0.462
2022/07/10,0.009
2022/07/11,0.333
2022/07/12,0.036
2022/07/13,0.244
2022/07/14,0.056
2022/07/15,0.213
2022/07/16,0.487
2022/07/17,0.343
2022/07/18,0.371
2022/07/19,0.691
2022/07/20,-0.083
2022/07/21,-0.136
2022/07/22,-0.376
2022/07/23,-1.003
2022/07/24,-0.427
2022/07/25,-0.505
2022/07/26,-0.972
2022/07/27,0.05
2022/07/28,0.265
2022/07/29,0.32
2022/07/30,0.036
2022/07/31,-0.072
2022/08/01,0.279
2022/08/02,0.042
2022/08/03,-0.92
2022/08/04,-1.045
2022/08/05,-0.754
2022/08/06,-0.447
2022/08/07,-0.238
2022/08/08,-0.537
2022/08/09,-0.055
2022/08/10,0.95
2022/08/11,0.549
2022/08/12,0.238
2022/08/13,0.275
2022/08/14,0.266
2022/08/15,0.166
2022/08/16,-0.625
2022/08/17,-1.077
2022/08/18,-0.788
2022/08/19,0.485
2022/08/20,-0.085
2022/08/21,-0.338
2022/08/22,-0.318
2022/08/23,0.202
2022/08/24,-0.022
2022/08/25,0.44
2022/08/26,-0.268
2022/08/27,-0.176
2022/08/28,-0.047
2022/08/29,-0.085
