Date,transactionfees90momUSD
2019/05/11,0.006
2019/05/12,0.007
2019/05/13,0.033
2019/05/14,0.043
2019/05/15,0.08
2019/05/16,0.155
2019/05/17,0.121
2019/05/18,0.08
2019/05/19,0.027
2019/05/20,-1.07
2019/05/21,0.017
2019/05/22,0.066
2019/05/23,0.039
2019/05/24,0.042
2019/05/25,0
2019/05/26,-0.008
2019/05/27,0.046
2019/05/28,0.057
2019/05/29,0.051
2019/05/30,0.116
2019/05/31,0.093
2019/06/01,0.078
2019/06/02,0.039
2019/06/03,0.063
2019/06/04,0.05
2019/06/05,0.059
2019/06/06,0.046
2019/06/07,0.06
2019/06/08,0.091
2019/06/09,0.029
2019/06/10,0.106
2019/06/11,0.076
2019/06/12,0.039
2019/06/13,0.055
2019/06/14,0.082
2019/06/15,0.097
2019/06/16,-0.505
2019/06/17,0.113
2019/06/18,0.067
2019/06/19,0.045
2019/06/20,0.112
2019/06/21,0.066
2019/06/22,0.069
2019/06/23,0.071
2019/06/24,0.085
2019/06/25,0.131
2019/06/26,0.184
2019/06/27,0.189
2019/06/28,0.145
2019/06/29,0.114
2019/06/30,0.11
2019/07/01,0.126
2019/07/02,0.035
2019/07/03,0.043
2019/07/04,0.046
2019/07/05,0.075
2019/07/06,0.073
2019/07/07,0.026
2019/07/08,0.095
2019/07/09,0.034
2019/07/10,0.047
2019/07/11,0.11
2019/07/12,0.07
2019/07/13,0.05
2019/07/14,0.072
2019/07/15,0.049
2019/07/16,0.116
2019/07/17,0.072
2019/07/18,0.031
2019/07/19,0.088
2019/07/20,0.029
2019/07/21,0.032
2019/07/22,0.017
2019/07/23,0.031
2019/07/24,0.093
2019/07/25,0.073
2019/07/26,0.048
2019/07/27,0.05
2019/07/28,0.019
2019/07/29,0.034
2019/07/30,0.032
2019/07/31,-0.071
2019/08/01,0.079
2019/08/02,0.058
2019/08/03,0.081
2019/08/04,0.008
2019/08/05,-0.008
2019/08/06,0.027
2019/08/07,0.022
2019/08/08,0.025
2019/08/09,0.03
2019/08/10,0.009
2019/08/11,-0.016
2019/08/12,-0.019
2019/08/13,-0.049
2019/08/14,-0.145
2019/08/15,-0.085
2019/08/16,-0.083
2019/08/17,-0.08
2019/08/18,-0.076
2019/08/19,-0.019
2019/08/20,-0.059
2019/08/21,-0.014
2019/08/22,-0.039
2019/08/23,-0.013
2019/08/24,-0.01
2019/08/25,-0.033
2019/08/26,-0.018
2019/08/27,-0.064
2019/08/28,-0.084
2019/08/29,-0.063
2019/08/30,-0.049
2019/08/31,-0.016
2019/09/01,-0.044
2019/09/02,-0.019
2019/09/03,-0.026
2019/09/04,-0.012
2019/09/05,0.005
2019/09/06,-0.014
2019/09/07,0.057
2019/09/08,0.004
2019/09/09,0.042
2019/09/10,0.127
2019/09/11,0.084
2019/09/12,0.08
2019/09/13,0.067
2019/09/14,0.161
2019/09/15,0.081
2019/09/16,0.114
2019/09/17,0.192
2019/09/18,0.177
2019/09/19,0.295
2019/09/20,0.29
2019/09/21,0.257
2019/09/22,0.145
2019/09/23,0.187
2019/09/24,0.137
2019/09/25,0.11
2019/09/26,0.082
2019/09/27,0.132
2019/09/28,0.136
2019/09/29,0.085
2019/09/30,0.07
2019/10/01,-0.021
2019/10/02,-0.012
2019/10/03,0.008
2019/10/04,-0.03
2019/10/05,-0.022
2019/10/06,-0.084
2019/10/07,-0.056
2019/10/08,-0.035
2019/10/09,-0.064
2019/10/10,-0.024
2019/10/11,-0.018
2019/10/12,-0.053
2019/10/13,-0.03
2019/10/14,-0.096
2019/10/15,-0.06
2019/10/16,-0.008
2019/10/17,-0.054
2019/10/18,-0.003
2019/10/19,-0.01
2019/10/20,0.016
2019/10/21,-0.003
2019/10/22,-0.042
2019/10/23,-0.016
2019/10/24,-0.003
2019/10/25,0.005
2019/10/26,0.047
2019/10/27,0.018
2019/10/28,0.025
2019/10/29,0.018
2019/10/30,-0.027
2019/10/31,-0.008
2019/11/01,-0.036
2019/11/02,0.021
2019/11/03,0.014
2019/11/04,0.008
2019/11/05,0.016
2019/11/06,0
2019/11/07,0.024
2019/11/08,0.027
2019/11/09,0.023
2019/11/10,0.011
2019/11/11,0
2019/11/12,0.01
2019/11/13,-0.003
2019/11/14,0.039
2019/11/15,0.046
2019/11/16,0.027
2019/11/17,-0.002
2019/11/18,0.027
2019/11/19,-0.019
2019/11/20,0.005
2019/11/21,0.05
2019/11/22,0.133
2019/11/23,-0.04
2019/11/24,-0.053
2019/11/25,0.06
2019/11/26,0.018
2019/11/27,0.001
2019/11/28,0.016
2019/11/29,-0.003
2019/11/30,-0.007
2019/12/01,-0.009
2019/12/02,-0.021
2019/12/03,-0.026
2019/12/04,-0.045
2019/12/05,-0.065
2019/12/06,-0.076
2019/12/07,-0.1
2019/12/08,-0.108
2019/12/09,-0.15
2019/12/10,-0.122
2019/12/11,-0.138
2019/12/12,-0.156
2019/12/13,-0.186
2019/12/14,-0.199
2019/12/15,-0.171
2019/12/16,-0.252
2019/12/17,-0.255
2019/12/18,-0.339
2019/12/19,-0.356
2019/12/20,-0.328
2019/12/21,-0.246
2019/12/22,-0.349
2019/12/23,-0.326
2019/12/24,-0.326
2019/12/25,-0.229
2019/12/26,-0.253
2019/12/27,-0.27
2019/12/28,-0.249
2019/12/29,-0.176
2019/12/30,-0.061
2019/12/31,-0.048
2020/01/01,-0.1
2020/01/02,-0.073
2020/01/03,-0.049
2020/01/04,-0.052
2020/01/05,-0.052
2020/01/06,-0.036
2020/01/07,-0.063
2020/01/08,-0.043
2020/01/09,-0.047
2020/01/10,-0.018
2020/01/11,-0.039
2020/01/12,-0.046
2020/01/13,-0.036
2020/01/14,0
2020/01/15,-0.012
2020/01/16,-0.029
2020/01/17,-0.015
2020/01/18,-0.031
2020/01/19,-0.029
2020/01/20,-0.046
2020/01/21,-0.071
2020/01/22,-0.036
2020/01/23,-0.053
2020/01/24,-0.061
2020/01/25,-0.056
2020/01/26,-0.062
2020/01/27,-0.063
2020/01/28,-0.06
2020/01/29,-0.045
2020/01/30,-0.03
2020/01/31,-0.028
2020/02/01,-0.04
2020/02/02,-0.034
2020/02/03,-0.03
2020/02/04,0.002
2020/02/05,-0.005
2020/02/06,0.035
2020/02/07,0.044
2020/02/08,0.009
2020/02/09,0.002
2020/02/10,0.004
2020/02/11,0.006
2020/02/12,0.053
2020/02/13,0.062
2020/02/14,0.069
2020/02/15,0.074
2020/02/16,0.082
2020/02/17,0.051
2020/02/18,0.036
2020/02/19,0.025
2020/02/20,-0.049
2020/02/21,0.032
2020/02/22,0.026
2020/02/23,-0.023
2020/02/24,0.011
2020/02/25,0.061
2020/02/26,0.148
2020/02/27,0.066
2020/02/28,0.046
2020/02/29,0
2020/03/01,0.011
2020/03/02,0.011
2020/03/03,0.02
2020/03/04,0.028
2020/03/05,0.041
2020/03/06,0.045
2020/03/07,0.052
2020/03/08,0.14
2020/03/09,0.094
2020/03/10,0.025
2020/03/11,0.067
2020/03/12,0.949
2020/03/13,0.631
2020/03/14,0.015
2020/03/15,-0.013
2020/03/16,0.076
2020/03/17,0.007
2020/03/18,0.002
2020/03/19,0.036
2020/03/20,0.039
2020/03/21,0.001
2020/03/22,-0.003
2020/03/23,0.014
2020/03/24,0.017
2020/03/25,0.019
2020/03/26,0.015
2020/03/27,0.014
2020/03/28,-0.003
2020/03/29,-0.006
2020/03/30,-0.007
2020/03/31,0.006
2020/04/01,0.014
2020/04/02,0.023
2020/04/03,0.03
2020/04/04,0.013
2020/04/05,0
2020/04/06,0.051
2020/04/07,0.034
2020/04/08,0.027
2020/04/09,0.02
2020/04/10,0.03
2020/04/11,0.013
2020/04/12,-0.001
2020/04/13,-0.014
2020/04/14,0.006
2020/04/15,0.018
2020/04/16,0.052
2020/04/17,0.02
2020/04/18,0.043
2020/04/19,0.044
2020/04/20,0.061
2020/04/21,0.064
2020/04/22,0.072
2020/04/23,0.074
2020/04/24,0.077
2020/04/25,0.064
2020/04/26,0.071
2020/04/27,0.066
2020/04/28,0.053
2020/04/29,0.129
2020/04/30,0.209
2020/05/01,0.083
2020/05/02,0.046
2020/05/03,0.064
2020/05/04,0.068
2020/05/05,0.063
2020/05/06,0.066
2020/05/07,0.103
2020/05/08,0.14
2020/05/09,0.09
2020/05/10,0.236
2020/05/11,0.139
2020/05/12,0.125
2020/05/13,0.23
2020/05/14,0.365
2020/05/15,0.184
2020/05/16,0.08
2020/05/17,0.2
2020/05/18,0.331
2020/05/19,0.253
2020/05/20,0.32
2020/05/21,0.53
2020/05/22,0.297
2020/05/23,0.134
2020/05/24,0.247
2020/05/25,0.302
2020/05/26,0.191
2020/05/27,0.359
2020/05/28,0.371
2020/05/29,0.338
2020/05/30,0.38
2020/05/31,0.323
2020/06/01,0.334
2020/06/02,0.392
2020/06/03,0.293
2020/06/04,0.315
2020/06/05,0.349
2020/06/06,0.297
2020/06/07,0.382
2020/06/08,0.448
2020/06/09,0.407
2020/06/10,2.356
2020/06/11,3.305
2020/06/12,0.433
2020/06/13,0.355
2020/06/14,0.193
2020/06/15,0.517
2020/06/16,0.505
2020/06/17,0.516
2020/06/18,0.448
2020/06/19,0.523
2020/06/20,0.388
2020/06/21,0.371
2020/06/22,0.523
2020/06/23,0.597
2020/06/24,0.651
2020/06/25,0.572
2020/06/26,0.535
2020/06/27,0.491
2020/06/28,0.462
2020/06/29,0.486
2020/06/30,0.65
2020/07/01,0.608
2020/07/02,0.546
2020/07/03,0.592
2020/07/04,0.46
2020/07/05,0.416
2020/07/06,0.502
2020/07/07,0.518
2020/07/08,0.691
2020/07/09,0.635
2020/07/10,0.503
2020/07/11,0.465
2020/07/12,0.407
2020/07/13,0.659
2020/07/14,0.558
2020/07/15,0.632
2020/07/16,0.738
2020/07/17,0.732
2020/07/18,0.677
2020/07/19,0.72
2020/07/20,0.918
2020/07/21,1.01
2020/07/22,0.971
2020/07/23,1.255
2020/07/24,1.217
2020/07/25,1.356
2020/07/26,1.334
2020/07/27,1.758
2020/07/28,1.177
2020/07/29,1.245
2020/07/30,1.283
2020/07/31,1.51
2020/08/01,1.316
2020/08/02,1.78
2020/08/03,1.521
2020/08/04,1.234
2020/08/05,1.084
2020/08/06,1.187
2020/08/07,1.547
2020/08/08,1.315
2020/08/09,1.665
2020/08/10,2.544
2020/08/11,2.665
2020/08/12,4.956
2020/08/13,6.241
2020/08/14,5.549
2020/08/15,3.209
2020/08/16,2.432
2020/08/17,2.695
2020/08/18,3.069
2020/08/19,2.976
2020/08/20,2.742
2020/08/21,3.76
2020/08/22,2.416
2020/08/23,1.795
2020/08/24,2.195
2020/08/25,2.348
2020/08/26,1.85
2020/08/27,2.026
2020/08/28,1.986
2020/08/29,2.332
2020/08/30,5.524
2020/08/31,6.053
2020/09/01,12.801
2020/09/02,14.127
2020/09/03,10.857
2020/09/04,5.6
2020/09/05,6.993
2020/09/06,2.781
2020/09/07,2.278
2020/09/08,-0.733
2020/09/09,-0.988
2020/09/10,4.009
2020/09/11,3.482
2020/09/12,2.563
2020/09/13,2.712
2020/09/14,4.737
2020/09/15,4.388
2020/09/16,3.536
2020/09/17,11.01
2020/09/18,7.166
2020/09/19,4.297
2020/09/20,2.871
2020/09/21,3.575
2020/09/22,3.107
2020/09/23,2.465
2020/09/24,1.998
2020/09/25,2.013
2020/09/26,1.704
2020/09/27,1.766
2020/09/28,2.285
2020/09/29,2.978
2020/09/30,2.28
2020/10/01,1.96
2020/10/02,1.806
2020/10/03,1.475
2020/10/04,1.458
2020/10/05,1.596
2020/10/06,1.878
2020/10/07,1.263
2020/10/08,1.423
2020/10/09,1.405
2020/10/10,1.11
2020/10/11,0.571
2020/10/12,1.259
2020/10/13,1.157
2020/10/14,1.21
2020/10/15,0.893
2020/10/16,0.708
2020/10/17,0.042
2020/10/18,-0.035
2020/10/19,0.242
2020/10/20,0.406
2020/10/21,0.501
2020/10/22,0.304
2020/10/23,0.094
2020/10/24,-0.564
2020/10/25,-0.901
2020/10/26,0.23
2020/10/27,-0.382
2020/10/28,0.22
2020/10/29,0.135
2020/10/30,0.113
2020/10/31,-0.913
2020/11/01,-0.83
2020/11/02,0.018
2020/11/03,-0.217
2020/11/04,-0.514
2020/11/05,-0.413
2020/11/06,0.01
2020/11/07,-0.227
2020/11/08,-1.924
2020/11/09,-1.839
2020/11/10,-4.044
2020/11/11,-5.037
2020/11/12,-4.115
2020/11/13,-1.924
2020/11/14,-1.714
2020/11/15,-2.036
2020/11/16,-2.121
2020/11/17,-1.277
2020/11/18,-0.452
2020/11/19,-2.412
2020/11/20,-0.639
2020/11/21,-0.014
2020/11/22,-0.351
2020/11/23,-0.06
2020/11/24,1.141
2020/11/25,-0.233
2020/11/26,2.489
2020/11/27,-1.315
2020/11/28,-4.798
2020/11/29,-5.486
2020/11/30,-10.212
2020/12/01,-11.217
2020/12/02,-9.603
2020/12/03,-4.23
2020/12/04,-5.495
2020/12/05,-1.872
2020/12/06,-1.321
2020/12/07,-0.741
2020/12/08,-0.596
2020/12/09,-2.11
2020/12/10,-1.748
2020/12/11,-0.616
2020/12/12,-1.754
2020/12/13,-3.643
2020/12/14,-2.795
2020/12/15,-0.952
2020/12/16,-8.546
2020/12/17,-2.29
2020/12/18,-1.75
2020/12/19,-0.732
2020/12/20,-2.207
2020/12/21,-0.484
2020/12/22,-0.334
2020/12/23,1.771
2020/12/24,0.859
2020/12/25,1.596
2020/12/26,0.541
2020/12/27,1.227
2020/12/28,1.43
2020/12/29,1.502
2020/12/30,2.753
2020/12/31,2.596
2021/01/01,1.344
2021/01/02,3.045
2021/01/03,6.819
2021/01/04,13.273
2021/01/05,7.178
2021/01/06,6.646
2021/01/07,8.027
2021/01/08,8.801
2021/01/09,5.823
2021/01/10,5.605
2021/01/11,14.593
2021/01/12,4.249
2021/01/13,3.33
2021/01/14,4.899
2021/01/15,6.328
2021/01/16,5.4
2021/01/17,3.87
2021/01/18,4.309
2021/01/19,6.797
2021/01/20,5.669
2021/01/21,8.742
2021/01/22,9.557
2021/01/23,5.903
2021/01/24,5.917
2021/01/25,8.836
2021/01/26,5.748
2021/01/27,6.9
2021/01/28,6.477
2021/01/29,10.407
2021/01/30,8.758
2021/01/31,9.545
2021/02/01,11.209
2021/02/02,14.27
2021/02/03,15.044
2021/02/04,21.909
2021/02/05,23.392
2021/02/06,18.444
2021/02/07,15.211
2021/02/08,20.042
2021/02/09,22.655
2021/02/10,20.923
2021/02/11,17.227
2021/02/12,18.29
2021/02/13,20.04
2021/02/14,16.196
2021/02/15,18.619
2021/02/16,16.979
2021/02/17,18.189
2021/02/18,19.001
2021/02/19,19.597
2021/02/20,21.383
2021/02/21,15.048
2021/02/22,27.371
2021/02/23,35.963
2021/02/24,15.733
2021/02/25,15.644
2021/02/26,14.055
2021/02/27,10.63
2021/02/28,8.197
2021/03/01,8.32
2021/03/02,10.597
2021/03/03,11.129
2021/03/04,9.217
2021/03/05,12.102
2021/03/06,9.156
2021/03/07,12.84
2021/03/08,13.051
2021/03/09,13.366
2021/03/10,13.381
2021/03/11,12.461
2021/03/12,16.682
2021/03/13,16.79
2021/03/14,15.344
2021/03/15,17.405
2021/03/16,17.253
2021/03/17,16.396
2021/03/18,16.951
2021/03/19,14.855
2021/03/20,14.331
2021/03/21,12.664
2021/03/22,17.454
2021/03/23,12.633
2021/03/24,14.56
2021/03/25,13.313
2021/03/26,12.209
2021/03/27,8.712
2021/03/28,8.645
2021/03/29,12.02
2021/03/30,13.253
2021/03/31,18.029
2021/04/01,18.659
2021/04/02,16.665
2021/04/03,9.964
2021/04/04,-0.805
2021/04/05,9.511
2021/04/06,10.68
2021/04/07,8.947
2021/04/08,4.761
2021/04/09,7.746
2021/04/10,5.477
2021/04/11,-5.138
2021/04/12,7.443
2021/04/13,10.403
2021/04/14,12.041
2021/04/15,8.967
2021/04/16,18.021
2021/04/17,14.215
2021/04/18,16.019
2021/04/19,14.377
2021/04/20,23.126
2021/04/21,12.011
2021/04/22,10.226
2021/04/23,10.129
2021/04/24,2.787
2021/04/25,-1.6
2021/04/26,2.283
2021/04/27,2.043
2021/04/28,4.69
2021/04/29,0.419
2021/04/30,0.308
2021/05/01,-1.178
2021/05/02,-4.384
2021/05/03,-2.123
2021/05/04,-2.457
2021/05/05,-11.255
2021/05/06,-11.148
2021/05/07,-4.96
2021/05/08,11.493
2021/05/09,5.985
2021/05/10,28.918
2021/05/11,42.841
2021/05/12,51.034
2021/05/13,20.133
2021/05/14,10.5
2021/05/15,5.957
2021/05/16,-0.916
2021/05/17,1.246
2021/05/18,-0.007
2021/05/19,38.383
2021/05/20,0.909
2021/05/21,-2.637
2021/05/22,-8.164
2021/05/23,-8.197
2021/05/24,-26.797
2021/05/25,-11.123
2021/05/26,-7.435
2021/05/27,-7.458
2021/05/28,-4.346
2021/05/29,-5.473
2021/05/30,-6.771
2021/05/31,-6.411
2021/06/01,-7.216
2021/06/02,-5.211
2021/06/03,-7.187
2021/06/04,-5.309
2021/06/05,-10.565
2021/06/06,-11.791
2021/06/07,-11.093
2021/06/08,-9.741
2021/06/09,-9.796
2021/06/10,-14.019
2021/06/11,-13.792
2021/06/12,-13.589
2021/06/13,-17.441
2021/06/14,-16.226
2021/06/15,-17.459
2021/06/16,-15.979
2021/06/17,-13.469
2021/06/18,-12.329
2021/06/19,-12.879
2021/06/20,-16.739
2021/06/21,-10.123
2021/06/22,-8.359
2021/06/23,-13.609
2021/06/24,-11.991
2021/06/25,-9.157
2021/06/26,-11.449
2021/06/27,-12.272
2021/06/28,-15.373
2021/06/29,-19.123
2021/06/30,-16.569
2021/07/01,-17.988
2021/07/02,-16.038
2021/07/03,-12.182
2021/07/04,-16.032
2021/07/05,-15.903
2021/07/06,-10.778
2021/07/07,-8.46
2021/07/08,-8.914
2021/07/09,-8.431
2021/07/10,-8.366
2021/07/11,-11.34
2021/07/12,-10.768
2021/07/13,-13.515
2021/07/14,-9.27
2021/07/15,-18.004
2021/07/16,-13.235
2021/07/17,-17.546
2021/07/18,-18.825
2021/07/19,-26.184
2021/07/20,-17.713
2021/07/21,-16.76
2021/07/22,-11.783
2021/07/23,-4.023
2021/07/24,-4.521
2021/07/25,-5.908
2021/07/26,-3.591
2021/07/27,-4.54
2021/07/28,-2.767
2021/07/29,-4.443
2021/07/30,-3.075
2021/07/31,1.891
2021/08/01,-5.043
2021/08/02,-5.549
2021/08/03,-2.219
2021/08/04,-5.113
2021/08/05,0.261
2021/08/06,-15.605
2021/08/07,-13.895
2021/08/08,-38.905
2021/08/09,-49.367
2021/08/10,-50.159
2021/08/11,-22.019
2021/08/12,-14.686
2021/08/13,-5.259
2021/08/14,-2.939
2021/08/15,0.831
2021/08/16,-4.064
2021/08/17,-45.027
2021/08/18,-9.388
2021/08/19,-6.013
2021/08/20,2.42
2021/08/21,-11.63
2021/08/22,-0.544
2021/08/23,8.158
2021/08/24,13.416
2021/08/25,19.442
2021/08/26,19.195
2021/08/27,32.562
2021/08/28,23.81
2021/08/29,24.934
2021/08/30,27.407
2021/08/31,31.41
2021/09/01,37.728
2021/09/02,29.462
2021/09/03,47.681
2021/09/04,37.277
2021/09/05,35.259
2021/09/06,34.021
2021/09/07,54.577
2021/09/08,44.022
2021/09/09,43.491
2021/09/10,25.484
2021/09/11,14.742
2021/09/12,14.312
2021/09/13,18.356
2021/09/14,19.536
2021/09/15,16.885
2021/09/16,23.489
2021/09/17,20.032
2021/09/18,13.667
2021/09/19,14.7
2021/09/20,15.155
2021/09/21,23.118
2021/09/22,15.033
2021/09/23,20.977
2021/09/24,17.381
2021/09/25,8.873
2021/09/26,17.059
2021/09/27,42.458
2021/09/28,19.177
2021/09/29,17.861
2021/09/30,28.569
2021/10/01,20.82
2021/10/02,17.396
2021/10/03,15.665
2021/10/04,23.174
2021/10/05,31.439
2021/10/06,33.396
2021/10/07,34.627
2021/10/08,33.617
2021/10/09,21.855
2021/10/10,22.204
2021/10/11,28.591
2021/10/12,19.924
2021/10/13,23.504
2021/10/14,34.802
2021/10/15,41.435
2021/10/16,24.454
2021/10/17,21.666
2021/10/18,37.222
2021/10/19,19.737
2021/10/20,20.535
2021/10/21,26.411
2021/10/22,25.422
2021/10/23,18.451
2021/10/24,17.577
2021/10/25,24.438
2021/10/26,30.949
2021/10/27,45.539
2021/10/28,45.508
2021/10/29,43.069
2021/10/30,43.33
2021/10/31,40.772
2021/11/01,41.441
2021/11/02,47.16
2021/11/03,38.448
2021/11/04,36.088
2021/11/05,32.44
2021/11/06,27.279
2021/11/07,20.136
2021/11/08,26.191
2021/11/09,45.221
2021/11/10,40.885
2021/11/11,38.064
2021/11/12,35.19
2021/11/13,25.272
2021/11/14,25.345
2021/11/15,41.227
2021/11/16,34.815
2021/11/17,26.818
2021/11/18,34.895
2021/11/19,29.132
2021/11/20,27.929
2021/11/21,19.102
2021/11/22,28.015
2021/11/23,18.392
2021/11/24,14.941
2021/11/25,3.55
2021/11/26,8.349
2021/11/27,10.372
2021/11/28,7.974
2021/11/29,5.1
2021/11/30,8.56
2021/12/01,17.619
2021/12/02,-10.026
2021/12/03,-1.06
2021/12/04,6.704
2021/12/05,-9.203
2021/12/06,-23.911
2021/12/07,-14.735
2021/12/08,-21.11
2021/12/09,-0.429
2021/12/10,13.456
2021/12/11,7.478
2021/12/12,-0.056
2021/12/13,4.549
2021/12/14,3.919
2021/12/15,0.514
2021/12/16,13.219
2021/12/17,13.746
2021/12/18,1.238
2021/12/19,-2.453
2021/12/20,-3.258
2021/12/21,4.992
2021/12/22,1.094
2021/12/23,7.801
2021/12/24,10.298
2021/12/25,2.384
2021/12/26,-27.089
2021/12/27,1.52
2021/12/28,11.015
2021/12/29,6.576
2021/12/30,8.642
2021/12/31,8.606
2022/01/01,6.69
2022/01/02,2.158
2022/01/03,-5.131
2022/01/04,1.771
2022/01/05,4.996
2022/01/06,1.126
2022/01/07,16.5
2022/01/08,4.855
2022/01/09,9.638
2022/01/10,25.609
2022/01/11,15.371
2022/01/12,9.061
2022/01/13,-3.088
2022/01/14,21.411
2022/01/15,12.047
2022/01/16,-4.387
2022/01/17,15.522
2022/01/18,7.224
2022/01/19,-0.515
2022/01/20,10.139
2022/01/21,20.857
2022/01/22,8.651
2022/01/23,-4.834
2022/01/24,-11.177
2022/01/25,-22.463
2022/01/26,-21.741
2022/01/27,-20.253
2022/01/28,-21.879
2022/01/29,-23.341
2022/01/30,-23.427
2022/01/31,-29.922
2022/02/01,-17.189
2022/02/02,-12.858
2022/02/03,-17.378
2022/02/04,-15.521
2022/02/05,-3.037
2022/02/06,-26.664
2022/02/07,-32.348
2022/02/08,-34.245
2022/02/09,-31.641
2022/02/10,-23.313
2022/02/11,-27.46
2022/02/12,-23.617
2022/02/13,-40.713
2022/02/14,-32.259
2022/02/15,-21.973
2022/02/16,-25.455
2022/02/17,-19.669
2022/02/18,-16.914
2022/02/19,-19.786
2022/02/20,-36.272
2022/02/21,-24.125
2022/02/22,-21.362
2022/02/23,-18.753
2022/02/24,-18.439
2022/02/25,-26.185
2022/02/26,-28.176
2022/02/27,-31.459
2022/02/28,-34.582
2022/03/01,-37.024
2022/03/02,-27.854
2022/03/03,-27.16
2022/03/04,-35.153
2022/03/05,-21.427
2022/03/06,-24.061
2022/03/07,-23.962
2022/03/08,-16.793
2022/03/09,-19.864
2022/03/10,-23.787
2022/03/11,-18.268
2022/03/12,-16.601
2022/03/13,-19.335
2022/03/14,-16.793
2022/03/15,-19.646
2022/03/16,-27.038
2022/03/17,-13.817
2022/03/18,-7.688
2022/03/19,-13.907
2022/03/20,-16.055
2022/03/21,-14.341
2022/03/22,-15.022
2022/03/23,-17.271
2022/03/24,-9.491
2022/03/25,-9.542
2022/03/26,-9.897
2022/03/27,-8.723
2022/03/28,-6.599
2022/03/29,-23.843
2022/03/30,-16.467
2022/03/31,-13.135
2022/04/01,-6.371
2022/04/02,-13.447
2022/04/03,-13.465
2022/04/04,-20.504
2022/04/05,-0.774
2022/04/06,-19.975
2022/04/07,-20
2022/04/08,-14.839
2022/04/09,-32.045
2022/04/10,-39.47
2022/04/11,-31.796
2022/04/12,-36.796
2022/04/13,-28.733
2022/04/14,-35.963
2022/04/15,-26.604
2022/04/16,-26.649
2022/04/17,-30.417
2022/04/18,-22.557
2022/04/19,-21.111
2022/04/20,-20.797
2022/04/21,-25.931
2022/04/22,-18.358
2022/04/23,-18.123
2022/04/24,-19.246
2022/04/25,-14.508
2022/04/26,-17.89
2022/04/27,-19.247
2022/04/28,-15.753
2022/04/29,-12.718
2022/04/30,-16.688
2022/05/01,170.6
2022/05/02,-18.339
2022/05/03,-19.301
2022/05/04,-15.598
2022/05/05,-10.388
2022/05/06,-20.072
2022/05/07,-10.902
2022/05/08,-23.888
2022/05/09,-10.499
2022/05/10,-12.817
2022/05/11,-1.717
2022/05/12,11.609
2022/05/13,-5.402
2022/05/14,-8.078
2022/05/15,-10.925
2022/05/16,-14.916
2022/05/17,-14.917
2022/05/18,-15.513
2022/05/19,-16.762
2022/05/20,-11.578
2022/05/21,-10.563
2022/05/22,-16.969
2022/05/23,-14.964
2022/05/24,-17.707
2022/05/25,-12.218
2022/05/26,-6.692
2022/05/27,-6.036
2022/05/28,-7.446
2022/05/29,-14.33
2022/05/30,-9.264
2022/05/31,-5.008
2022/06/01,-3.127
2022/06/02,-1.512
2022/06/03,0.789
2022/06/04,-2.216
2022/06/05,-0.265
2022/06/06,-1.302
2022/06/07,0.25
2022/06/08,4.162
2022/06/09,3.879
2022/06/10,2.788
2022/06/11,-2.962
2022/06/12,-3.208
2022/06/13,1.687
2022/06/14,-2.813
2022/06/15,-10.356
2022/06/16,-10.957
2022/06/17,-4.571
2022/06/18,-2.549
2022/06/19,-5.774
2022/06/20,-7.889
2022/06/21,-6.183
2022/06/22,-10.357
2022/06/23,-8.205
2022/06/24,-4.896
2022/06/25,-13.378
2022/06/26,-21.769
2022/06/27,-8.965
2022/06/28,-11.018
2022/06/29,-9.977
2022/06/30,-14.701
2022/07/01,-16.807
2022/07/02,-17.892
2022/07/03,-18.72
2022/07/04,-40.934
2022/07/05,-14.666
2022/07/06,-17.422
2022/07/07,-12.941
2022/07/08,-8.002
2022/07/09,-9.968
2022/07/10,-11.363
2022/07/11,-10.094
2022/07/12,-11.32
2022/07/13,-11.156
2022/07/14,-7.785
2022/07/15,-7.377
2022/07/16,-6.079
2022/07/17,-7.74
2022/07/18,-6.922
2022/07/19,-14.043
2022/07/20,-12.81
2022/07/21,-11.93
2022/07/22,-7.197
2022/07/23,-7.517
2022/07/24,-12.231
2022/07/25,-9.937
2022/07/26,-11.242
2022/07/27,-10.738
2022/07/28,-9.251
2022/07/29,-8.679
2022/07/30,-194.974
2022/07/31,-15.952
2022/08/01,-13.332
2022/08/02,-10.744
2022/08/03,-13.61
2022/08/04,-11.383
2022/08/05,-6
2022/08/06,-4.941
2022/08/07,-11.376
2022/08/08,-8.876
2022/08/09,-23.984
2022/08/10,-26.41
2022/08/11,-7.64
2022/08/12,-3.615
2022/08/13,-2.695
2022/08/14,-2.513
2022/08/15,-2.705
2022/08/16,-2.457
2022/08/17,-2.535
2022/08/18,-3.012
2022/08/19,-1.034
2022/08/20,-2.517
2022/08/21,-3.712
2022/08/22,-2.901
2022/08/23,-4.026
2022/08/24,-6.015
2022/08/25,-4.207
2022/08/26,-1.086
2022/08/27,-2.242
2022/08/28,-4.615
2022/08/29,-6.439
2022/08/30,-6.349
2022/08/31,-6.275
2022/09/01,-6.81
2022/09/02,-7.035
2022/09/03,-7.868
2022/09/04,-7.485
2022/09/05,-7.53
2022/09/06,-8.877
2022/09/07,-8.155
2022/09/08,-5.037
2022/09/09,-2.171
2022/09/10,-2.56
2022/09/11,-8.029
2022/09/12,-3.423
2022/09/13,-3.461
2022/09/14,-1.958
2022/09/15,-1.025
