Date,median_transaction_fee90momUSD
2019/05/28,0.056
2019/05/29,0.04
2019/05/30,0.084
2019/05/31,0.072
2019/06/01,0.054
2019/06/02,0.025
2019/06/03,0.042
2019/06/04,0.046
2019/06/05,0.054
2019/06/06,0.041
2019/06/07,0.053
2019/06/08,0.136
2019/06/09,0.022
2019/06/10,0.154
2019/06/11,0.075
2019/06/12,0.014
2019/06/13,0.031
2019/06/14,0.057
2019/06/15,0.097
2019/06/16,0.027
2019/06/17,0.139
2019/06/18,0.035
2019/06/19,0.076
2019/06/20,0.176
2019/06/21,0.045
2019/06/22,0.05
2019/06/23,0.055
2019/06/24,0.068
2019/06/25,0.164
2019/06/26,0.112
2019/06/27,0.114
2019/06/28,0.162
2019/06/29,0.087
2019/06/30,0.099
2019/07/01,0.179
2019/07/02,0.055
2019/07/03,0.039
2019/07/04,0.03
2019/07/05,0.095
2019/07/06,0.086
2019/07/07,0.021
2019/07/08,0.104
2019/07/09,0.043
2019/07/10,0.027
2019/07/11,0.158
2019/07/12,0.026
2019/07/13,0.03
2019/07/14,0.033
2019/07/15,0.051
2019/07/16,0.132
2019/07/17,0.091
2019/07/18,0.023
2019/07/19,0.115
2019/07/20,0.018
2019/07/21,0.015
2019/07/22,0.01
2019/07/23,0.019
2019/07/24,0.126
2019/07/25,0.132
2019/07/26,0.024
2019/07/27,0.018
2019/07/28,0.011
2019/07/29,0.017
2019/07/30,0.016
2019/07/31,0.016
2019/08/01,0.128
2019/08/02,0.057
2019/08/03,0.135
2019/08/04,0.007
2019/08/05,0.001
2019/08/06,0.016
2019/08/07,0.012
2019/08/08,0.02
2019/08/09,0.016
2019/08/10,0.002
2019/08/11,-0.004
2019/08/12,-0.015
2019/08/13,-0.054
2019/08/14,-0.094
2019/08/15,-0.046
2019/08/16,-0.047
2019/08/17,-0.058
2019/08/18,-0.064
2019/08/19,0.011
2019/08/20,-0.042
2019/08/21,-0.01
2019/08/22,-0.023
2019/08/23,0.013
2019/08/24,0.018
2019/08/25,-0.033
2019/08/26,-0.029
2019/08/27,-0.029
2019/08/28,-0.055
2019/08/29,-0.037
2019/08/30,-0.019
2019/08/31,0.006
2019/09/01,-0.017
2019/09/02,-0.01
2019/09/03,-0.021
2019/09/04,0
2019/09/05,0.001
2019/09/06,-0.069
2019/09/07,0.042
2019/09/08,-0.077
2019/09/09,0.007
2019/09/10,0.089
2019/09/11,0.056
2019/09/12,0.045
2019/09/13,0.011
2019/09/14,0.081
2019/09/15,-0.04
2019/09/16,0.08
2019/09/17,0.058
2019/09/18,-0.026
2019/09/19,0.124
2019/09/20,0.105
2019/09/21,0.068
2019/09/22,0.035
2019/09/23,-0.023
2019/09/24,0.024
2019/09/25,0.009
2019/09/26,-0.064
2019/09/27,0.018
2019/09/28,-0.011
2019/09/29,-0.094
2019/09/30,-0.009
2019/10/01,-0.01
2019/10/02,0.009
2019/10/03,-0.042
2019/10/04,-0.036
2019/10/05,0.008
2019/10/06,-0.081
2019/10/07,-0.008
2019/10/08,0
2019/10/09,-0.117
2019/10/10,0.016
2019/10/11,0.012
2019/10/12,-0.003
2019/10/13,-0.01
2019/10/14,-0.09
2019/10/15,-0.057
2019/10/16,0.006
2019/10/17,-0.078
2019/10/18,0.01
2019/10/19,0.007
2019/10/20,0.026
2019/10/21,0.009
2019/10/22,-0.078
2019/10/23,-0.087
2019/10/24,0.023
2019/10/25,0.029
2019/10/26,0.045
2019/10/27,0.029
2019/10/28,0.038
2019/10/29,0.034
2019/10/30,-0.078
2019/10/31,-0.012
2019/11/01,-0.093
2019/11/02,0.026
2019/11/03,0.015
2019/11/04,0.023
2019/11/05,0.027
2019/11/06,0.008
2019/11/07,0.029
2019/11/08,0.025
2019/11/09,0.023
2019/11/10,0.015
2019/11/11,0.031
2019/11/12,0.03
2019/11/13,0.007
2019/11/14,0.027
2019/11/15,0.034
2019/11/16,0.017
2019/11/17,-0.002
2019/11/18,-0.004
2019/11/19,-0.004
2019/11/20,-0.005
2019/11/21,0.008
2019/11/22,0.026
2019/11/23,-0.016
2019/11/24,-0.029
2019/11/25,0.009
2019/11/26,0.001
2019/11/27,-0.008
2019/11/28,-0.006
2019/11/29,-0.007
2019/11/30,-0.01
2019/12/01,-0.01
2019/12/02,-0.013
2019/12/03,-0.02
2019/12/04,-0.026
2019/12/05,-0.048
2019/12/06,-0.04
2019/12/07,-0.062
2019/12/08,-0.078
2019/12/09,-0.092
2019/12/10,-0.069
2019/12/11,-0.088
2019/12/12,-0.088
2019/12/13,-0.092
2019/12/14,-0.096
2019/12/15,-0.096
2019/12/16,-0.116
2019/12/17,-0.123
2019/12/18,-0.143
2019/12/19,-0.134
2019/12/20,-0.105
2019/12/21,-0.093
2019/12/22,-0.136
2019/12/23,-0.119
2019/12/24,-0.117
2019/12/25,-0.092
2019/12/26,-0.096
2019/12/27,-0.079
2019/12/28,-0.087
2019/12/29,-0.073
2019/12/30,-0.036
2019/12/31,-0.034
2020/01/01,-0.047
2020/01/02,-0.048
2020/01/03,-0.034
2020/01/04,-0.032
2020/01/05,-0.044
2020/01/06,-0.031
2020/01/07,-0.05
2020/01/08,-0.035
2020/01/09,-0.034
2020/01/10,-0.018
2020/01/11,-0.032
2020/01/12,-0.032
2020/01/13,-0.035
2020/01/14,-0.019
2020/01/15,-0.012
2020/01/16,-0.024
2020/01/17,-0.011
2020/01/18,-0.028
2020/01/19,-0.024
2020/01/20,-0.044
2020/01/21,-0.047
2020/01/22,-0.036
2020/01/23,-0.047
2020/01/24,-0.055
2020/01/25,-0.045
2020/01/26,-0.055
2020/01/27,-0.058
2020/01/28,-0.055
2020/01/29,-0.048
2020/01/30,-0.04
2020/01/31,-0.034
2020/02/01,-0.036
2020/02/02,-0.045
2020/02/03,-0.04
2020/02/04,-0.012
2020/02/05,-0.024
2020/02/06,0.007
2020/02/07,0.01
2020/02/08,-0.003
2020/02/09,-0.014
2020/02/10,-0.017
2020/02/11,-0.019
2020/02/12,0.01
2020/02/13,0.022
2020/02/14,0.029
2020/02/15,0.021
2020/02/16,0.013
2020/02/17,0.006
2020/02/18,-0.003
2020/02/19,0
2020/02/20,-0.015
2020/02/21,-0.001
2020/02/22,-0.001
2020/02/23,0.001
2020/02/24,0.006
2020/02/25,0.01
2020/02/26,0.019
2020/02/27,0.008
2020/02/28,0.003
2020/02/29,-0.02
2020/03/01,-0.007
2020/03/02,-0.006
2020/03/03,-0.001
2020/03/04,0.008
2020/03/05,0.016
2020/03/06,0.023
2020/03/07,0.032
2020/03/08,0.034
2020/03/09,0.034
2020/03/10,0.014
2020/03/11,0.023
2020/03/12,0.231
2020/03/13,0.16
2020/03/14,0
2020/03/15,-0.015
2020/03/16,0.028
2020/03/17,-0.004
2020/03/18,-0.012
2020/03/19,0.003
2020/03/20,0.01
2020/03/21,-0.003
2020/03/22,-0.012
2020/03/23,-0.003
2020/03/24,0.002
2020/03/25,0.005
2020/03/26,-0.004
2020/03/27,-0.005
2020/03/28,-0.007
2020/03/29,-0.012
2020/03/30,-0.006
2020/03/31,0.002
2020/04/01,0.005
2020/04/02,0.012
2020/04/03,0.018
2020/04/04,0.007
2020/04/05,-0.006
2020/04/06,0.024
2020/04/07,0.02
2020/04/08,0.008
2020/04/09,0.007
2020/04/10,0.008
2020/04/11,-0.009
2020/04/12,-0.004
2020/04/13,-0.003
2020/04/14,-0.003
2020/04/15,0.008
2020/04/16,0.02
2020/04/17,0.005
2020/04/18,0.013
2020/04/19,0.014
2020/04/20,0.03
2020/04/21,0.03
2020/04/22,0.039
2020/04/23,0.042
2020/04/24,0.04
2020/04/25,0.034
2020/04/26,0.043
2020/04/27,0.042
2020/04/28,0.034
2020/04/29,0.06
2020/04/30,0.107
2020/05/01,0.05
2020/05/02,0.03
2020/05/03,0.032
2020/05/04,0.027
2020/05/05,0.029
2020/05/06,0.027
2020/05/07,0.047
2020/05/08,0.071
2020/05/09,0.048
2020/05/10,0.09
2020/05/11,0.061
2020/05/12,0.063
2020/05/13,0.087
2020/05/14,0.158
2020/05/15,0.091
2020/05/16,0.057
2020/05/17,0.089
2020/05/18,0.165
2020/05/19,0.132
2020/05/20,0.152
2020/05/21,0.259
2020/05/22,0.178
2020/05/23,0.061
2020/05/24,0.116
2020/05/25,0.178
2020/05/26,0.152
2020/05/27,0.188
2020/05/28,0.198
2020/05/29,0.184
2020/05/30,0.183
2020/05/31,0.168
2020/06/01,0.184
2020/06/02,0.203
2020/06/03,0.156
2020/06/04,0.174
2020/06/05,0.182
2020/06/06,0.219
2020/06/07,0.258
2020/06/08,0.264
2020/06/09,0.212
2020/06/10,0.03
2020/06/11,0.097
2020/06/12,0.205
2020/06/13,0.178
2020/06/14,0.102
2020/06/15,0.243
2020/06/16,0.253
2020/06/17,0.243
2020/06/18,0.213
2020/06/19,0.243
2020/06/20,0.183
2020/06/21,0.171
2020/06/22,0.258
2020/06/23,0.3
2020/06/24,0.298
2020/06/25,0.254
2020/06/26,0.231
2020/06/27,0.217
2020/06/28,0.201
2020/06/29,0.226
2020/06/30,0.339
2020/07/01,0.289
2020/07/02,0.248
2020/07/03,0.272
2020/07/04,0.207
2020/07/05,0.172
2020/07/06,0.23
2020/07/07,0.257
2020/07/08,0.344
2020/07/09,0.303
2020/07/10,0.259
2020/07/11,0.22
2020/07/12,0.197
2020/07/13,0.328
2020/07/14,0.287
2020/07/15,0.3
2020/07/16,0.35
2020/07/17,0.362
2020/07/18,0.319
2020/07/19,0.321
2020/07/20,0.428
2020/07/21,0.494
2020/07/22,0.454
2020/07/23,0.58
2020/07/24,0.557
2020/07/25,0.615
2020/07/26,0.608
2020/07/27,0.859
2020/07/28,0.564
2020/07/29,0.573
2020/07/30,0.604
2020/07/31,0.749
2020/08/01,0.629
2020/08/02,0.814
2020/08/03,0.742
2020/08/04,0.605
2020/08/05,0.53
2020/08/06,0.589
2020/08/07,0.783
2020/08/08,0.676
2020/08/09,0.829
2020/08/10,1.267
2020/08/11,1.393
2020/08/12,2.638
2020/08/13,3.169
2020/08/14,2.819
2020/08/15,1.546
2020/08/16,1.192
2020/08/17,1.374
2020/08/18,1.657
2020/08/19,1.558
2020/08/20,1.392
2020/08/21,1.943
2020/08/22,1.189
2020/08/23,0.784
2020/08/24,1.06
2020/08/25,1.196
2020/08/26,0.903
2020/08/27,0.984
2020/08/28,0.953
2020/08/29,1.181
2020/08/30,2.722
2020/08/31,3.194
2020/09/01,6.848
2020/09/02,8.241
2020/09/03,5.774
2020/09/04,2.934
2020/09/05,3.258
2020/09/06,1.248
2020/09/07,1.107
2020/09/08,0.925
2020/09/09,1.172
2020/09/10,2.098
2020/09/11,1.868
2020/09/12,1.261
2020/09/13,1.336
2020/09/14,2.386
2020/09/15,2.195
2020/09/16,1.869
2020/09/17,6.85
2020/09/18,4.144
2020/09/19,2.207
2020/09/20,1.423
2020/09/21,1.819
2020/09/22,1.593
2020/09/23,1.224
2020/09/24,0.984
2020/09/25,1.05
2020/09/26,0.803
2020/09/27,0.778
2020/09/28,1.083
2020/09/29,1.543
2020/09/30,1.131
2020/10/01,0.899
2020/10/02,0.888
2020/10/03,0.601
2020/10/04,0.614
2020/10/05,0.768
2020/10/06,0.821
2020/10/07,0.599
2020/10/08,0.615
2020/10/09,0.688
2020/10/10,0.517
2020/10/11,0.197
2020/10/12,0.576
2020/10/13,0.534
2020/10/14,0.48
2020/10/15,0.407
2020/10/16,0.364
2020/10/17,0.007
2020/10/18,-0.109
2020/10/19,0.043
2020/10/20,0.154
2020/10/21,0.279
2020/10/22,0.214
2020/10/23,0.031
2020/10/24,-0.277
2020/10/25,-0.496
2020/10/26,0.058
2020/10/27,-0.171
2020/10/28,0.068
2020/10/29,0.041
2020/10/30,0.08
2020/10/31,-0.436
2020/11/01,-0.438
2020/11/02,0.053
2020/11/03,-0.066
2020/11/04,-0.267
2020/11/05,-0.268
2020/11/06,0.059
2020/11/07,-0.142
2020/11/08,-0.985
2020/11/09,-0.944
2020/11/10,-2.128
2020/11/11,-2.573
2020/11/12,-2.17
2020/11/13,-0.878
2020/11/14,-0.957
2020/11/15,-1.11
2020/11/16,-1.211
2020/11/17,-0.7
2020/11/18,-0.357
2020/11/19,-1.345
2020/11/20,-0.243
2020/11/21,0.085
2020/11/22,-0.131
2020/11/23,0.083
2020/11/24,0.745
2020/11/25,-0.011
2020/11/26,0.821
2020/11/27,-0.733
2020/11/28,-2.514
2020/11/29,-3.006
2020/11/30,-5.554
2020/12/01,-6.81
2020/12/02,-5.169
2020/12/03,-2.283
2020/12/04,-2.542
2020/12/05,-0.909
2020/12/06,-0.728
2020/12/07,-0.312
2020/12/08,-0.285
2020/12/09,-1.13
2020/12/10,-1.051
2020/12/11,-0.302
2020/12/12,-0.883
2020/12/13,-1.867
2020/12/14,-1.275
2020/12/15,-0.525
2020/12/16,-5.512
2020/12/17,-1.555
2020/12/18,-0.891
2020/12/19,-0.317
2020/12/20,-1.196
2020/12/21,-0.248
2020/12/22,-0.115
2020/12/23,0.9
2020/12/24,0.469
2020/12/25,0.903
2020/12/26,0.404
2020/12/27,0.587
2020/12/28,0.677
2020/12/29,0.924
2020/12/30,1.726
2020/12/31,1.492
2021/01/01,0.848
2021/01/02,1.657
2021/01/03,3.123
2021/01/04,7.284
2021/01/05,3.792
2021/01/06,3.649
2021/01/07,3.936
2021/01/08,4.518
2021/01/09,3.023
2021/01/10,2.7
2021/01/11,6.476
2021/01/12,2.266
2021/01/13,1.62
2021/01/14,2.538
2021/01/15,2.858
2021/01/16,2.744
2021/01/17,2.033
2021/01/18,2.305
2021/01/19,3.413
2021/01/20,2.704
2021/01/21,4.114
2021/01/22,4.468
2021/01/23,2.882
2021/01/24,2.81
2021/01/25,4.415
2021/01/26,2.855
2021/01/27,3.306
2021/01/28,3.279
2021/01/29,5.522
2021/01/30,4.491
2021/01/31,4.877
2021/02/01,5.794
2021/02/02,7.701
2021/02/03,8.246
2021/02/04,11.357
2021/02/05,13.133
2021/02/06,9.321
2021/02/07,7.464
2021/02/08,10.268
2021/02/09,12.158
2021/02/10,11.372
2021/02/11,9.32
2021/02/12,9.966
2021/02/13,11.01
2021/02/14,8.858
2021/02/15,8.945
2021/02/16,9
2021/02/17,9.558
2021/02/18,9.967
2021/02/19,10.526
2021/02/20,11.773
2021/02/21,7.856
2021/02/22,12.487
2021/02/23,17.954
2021/02/24,8.298
2021/02/25,8.021
2021/02/26,7.28
2021/02/27,5.129
2021/02/28,3.709
2021/03/01,3.984
2021/03/02,5.212
2021/03/03,5.699
2021/03/04,4.572
2021/03/05,6.056
2021/03/06,4.393
2021/03/07,6.771
2021/03/08,6.579
2021/03/09,7.199
2021/03/10,6.813
2021/03/11,6.462
2021/03/12,9
2021/03/13,8.802
2021/03/14,7.834
2021/03/15,9.422
2021/03/16,9.306
2021/03/17,8.254
2021/03/18,9.046
2021/03/19,7.786
2021/03/20,7.567
2021/03/21,6.514
2021/03/22,9.579
2021/03/23,6.82
2021/03/24,7.96
2021/03/25,7.453
2021/03/26,6.231
2021/03/27,4.62
2021/03/28,4.409
2021/03/29,6.467
2021/03/30,7.193
2021/03/31,10.122
2021/04/01,9.864
2021/04/02,9.287
2021/04/03,5.704
2021/04/04,-0.902
2021/04/05,5.237
2021/04/06,5.693
2021/04/07,5.031
2021/04/08,2.833
2021/04/09,4.297
2021/04/10,2.91
2021/04/11,-1.504
2021/04/12,4.169
2021/04/13,6.257
2021/04/14,6.788
2021/04/15,5.165
2021/04/16,11.08
2021/04/17,8.138
2021/04/18,8.202
2021/04/19,9.229
2021/04/20,13.806
2021/04/21,7.064
2021/04/22,6.066
2021/04/23,5.971
2021/04/24,1.521
2021/04/25,-0.927
2021/04/26,1.385
2021/04/27,1.566
2021/04/28,2.685
2021/04/29,0.507
2021/04/30,0.437
2021/05/01,-1.268
2021/05/02,-2.438
2021/05/03,-1.075
2021/05/04,-1.491
2021/05/05,-5.959
2021/05/06,-6.481
2021/05/07,-1.73
2021/05/08,7.826
2021/05/09,4.645
2021/05/10,17.973
2021/05/11,22.326
2021/05/12,27.728
2021/05/13,9.302
2021/05/14,5
2021/05/15,2.227
2021/05/16,-0.318
2021/05/17,0.405
2021/05/18,-0.163
2021/05/19,10.524
2021/05/20,-1.639
2021/05/21,-4.413
2021/05/22,-4.778
2021/05/23,-5.644
2021/05/24,-13.725
2021/05/25,-5.696
2021/05/26,-4.028
2021/05/27,-4.034
2021/05/28,-1.885
2021/05/29,-2.76
2021/05/30,-3.607
2021/05/31,-3.594
2021/06/01,-4.097
2021/06/02,-2.641
2021/06/03,-3.629
2021/06/04,-2.517
2021/06/05,-5.805
2021/06/06,-6.201
2021/06/07,-6.112
2021/06/08,-5.136
2021/06/09,-5.231
2021/06/10,-7.7
2021/06/11,-7.403
2021/06/12,-7.411
2021/06/13,-9.641
2021/06/14,-8.962
2021/06/15,-8.948
2021/06/16,-8.615
2021/06/17,-7.122
2021/06/18,-6.615
2021/06/19,-6.786
2021/06/20,-9.545
2021/06/21,-5.812
2021/06/22,-5.983
2021/06/23,-7.732
2021/06/24,-6.244
2021/06/25,-5.002
2021/06/26,-5.876
2021/06/27,-7.759
2021/06/28,-8.622
2021/06/29,-10.89
2021/06/30,-9.602
2021/07/01,-10.111
2021/07/02,-8.45
2021/07/03,-6.316
2021/07/04,-8.674
2021/07/05,-8.829
2021/07/06,-5.382
2021/07/07,-4.443
2021/07/08,-4.767
2021/07/09,-4.106
2021/07/10,-4.398
2021/07/11,-6.016
2021/07/12,-6.318
2021/07/13,-7.551
2021/07/14,-5.193
2021/07/15,-11.08
2021/07/16,-7.882
2021/07/17,-9.217
2021/07/18,-11.533
2021/07/19,-15.348
2021/07/20,-9.695
2021/07/21,-9.206
2021/07/22,-7.223
2021/07/23,-3.239
2021/07/24,-2.43
2021/07/25,-3.211
2021/07/26,-2.431
2021/07/27,-4.303
2021/07/28,-3.598
2021/07/29,-2.529
2021/07/30,-1.119
2021/07/31,-0.84
2021/08/01,-3.647
2021/08/02,-3.81
2021/08/03,-2.12
2021/08/04,-3.26
2021/08/05,-1.477
2021/08/06,-9.937
2021/08/07,-9.198
2021/08/08,-25.196
2021/08/09,-27.828
2021/08/10,-30.839
2021/08/11,-11.414
2021/08/12,-9.609
2021/08/13,-4.336
2021/08/14,-2.962
2021/08/15,-4.457
2021/08/16,-2.621
2021/08/17,-14.683
2021/08/18,-3.814
2021/08/19,-3.273
2021/08/20,1.404
2021/08/21,-3.602
2021/08/22,-0.086
2021/08/23,4.207
2021/08/24,6.905
2021/08/25,9.636
2021/08/26,8.724
2021/08/27,11.273
2021/08/28,8.917
2021/08/29,8.767
2021/08/30,11.054
2021/08/31,12.154
2021/09/01,14.184
2021/09/02,14.922
2021/09/03,22.743
2021/09/04,18.917
2021/09/05,16.653
2021/09/06,16.994
2021/09/07,18.499
2021/09/08,17.618
2021/09/09,17.191
2021/09/10,12.129
2021/09/11,7.584
2021/09/12,7.167
2021/09/13,9.354
2021/09/14,6.84
2021/09/15,7.495
2021/09/16,9.791
2021/09/17,9.802
2021/09/18,6.877
2021/09/19,4.934
2021/09/20,8.037
2021/09/21,10.217
2021/09/22,7.251
2021/09/23,7.97
2021/09/24,8.482
2021/09/25,5.226
2021/09/26,6.872
2021/09/27,9.143
2021/09/28,9.33
2021/09/29,8.202
2021/09/30,10.332
2021/10/01,10.036
2021/10/02,7.955
2021/10/03,7.876
2021/10/04,9.641
2021/10/05,12.774
2021/10/06,14.631
2021/10/07,17.29
2021/10/08,14.625
2021/10/09,10.888
2021/10/10,9.519
2021/10/11,13.725
2021/10/12,10.406
2021/10/13,12.163
2021/10/14,15.414
2021/10/15,17.833
2021/10/16,11.824
2021/10/17,10.405
2021/10/18,11.195
2021/10/19,9.904
2021/10/20,10.529
2021/10/21,12.997
2021/10/22,12.025
2021/10/23,9.035
2021/10/24,8.55
2021/10/25,13.215
2021/10/26,16.977
2021/10/27,22.858
2021/10/28,23.994
2021/10/29,24.879
2021/10/30,23.616
2021/10/31,22.748
2021/11/01,23.04
2021/11/02,26.055
2021/11/03,23.198
2021/11/04,20.383
2021/11/05,17.782
2021/11/06,14.148
2021/11/07,11.614
2021/11/08,16.035
2021/11/09,25.955
2021/11/10,22.894
2021/11/11,21.198
2021/11/12,20.036
2021/11/13,16.92
2021/11/14,12.52
2021/11/15,21.071
2021/11/16,18.698
2021/11/17,15.361
2021/11/18,18.238
2021/11/19,15.067
2021/11/20,13.862
2021/11/21,9.393
2021/11/22,13.394
2021/11/23,9.418
2021/11/24,9.535
2021/11/25,8.779
2021/11/26,8.761
2021/11/27,7.328
2021/11/28,5.242
2021/11/29,6.451
2021/11/30,5.346
2021/12/01,9.294
2021/12/02,-4.257
2021/12/03,-0.191
2021/12/04,3.456
2021/12/05,-6.343
2021/12/06,-2.955
2021/12/07,-2.944
2021/12/08,-5.931
2021/12/09,0.583
2021/12/10,3.658
2021/12/11,2.489
2021/12/12,-1.404
2021/12/13,3.2
2021/12/14,2.505
2021/12/15,1.52
2021/12/16,2.908
2021/12/17,4.63
2021/12/18,2.388
2021/12/19,-2.941
2021/12/20,-1.913
2021/12/21,2.224
2021/12/22,1.991
2021/12/23,3.387
2021/12/24,5.64
2021/12/25,4.506
2021/12/26,-1.142
2021/12/27,1.337
2021/12/28,5.913
2021/12/29,8.881
2021/12/30,5.269
2021/12/31,5.739
2022/01/01,4.131
2022/01/02,1.567
2022/01/03,0.279
2022/01/04,1.237
2022/01/05,1.24
2022/01/06,2.295
2022/01/07,6.814
2022/01/08,2.683
2022/01/09,3.376
2022/01/10,16.295
2022/01/11,8.781
2022/01/12,5.18
2022/01/13,2
2022/01/14,10.766
2022/01/15,5.662
2022/01/16,4.602
2022/01/17,6.794
2022/01/18,3.302
2022/01/19,0.418
2022/01/20,3.079
2022/01/21,9.453
2022/01/22,4.767
2022/01/23,-3.027
2022/01/24,-6.193
2022/01/25,-12.276
2022/01/26,-12.534
2022/01/27,-12.291
2022/01/28,-13.055
2022/01/29,-14.246
2022/01/30,-15.685
2022/01/31,-18.181
2022/02/01,-13.193
2022/02/02,-10.33
2022/02/03,-11.434
2022/02/04,-7.442
2022/02/05,-9.669
2022/02/06,-14.38
2022/02/07,-19.602
2022/02/08,-18.07
2022/02/09,-17.458
2022/02/10,-15.522
2022/02/11,-14.14
2022/02/12,-12.208
2022/02/13,-21.318
2022/02/14,-17.681
2022/02/15,-12.32
2022/02/16,-14.273
2022/02/17,-10.95
2022/02/18,-7.353
2022/02/19,-10.641
2022/02/20,-18.852
2022/02/21,-12.514
2022/02/22,-12.713
2022/02/23,-14.158
2022/02/24,-11.366
2022/02/25,-12.511
2022/02/26,-13.869
2022/02/27,-16.764
2022/02/28,-15.602
2022/03/01,-19.753
2022/03/02,-14.102
2022/03/03,-14.625
2022/03/04,-17.474
2022/03/05,-9.502
2022/03/06,-14.052
2022/03/07,-12.949
2022/03/08,-9.774
2022/03/09,-10.302
2022/03/10,-9.088
2022/03/11,-8.441
2022/03/12,-7.664
2022/03/13,-9.034
2022/03/14,-8.751
2022/03/15,-9.663
2022/03/16,-10.203
2022/03/17,-7.027
2022/03/18,-4.946
2022/03/19,-5.109
2022/03/20,-6.956
2022/03/21,-7.155
2022/03/22,-7.077
2022/03/23,-8.491
2022/03/24,-6.135
2022/03/25,-7.194
2022/03/26,-5.813
2022/03/27,-8.279
2022/03/28,-9.043
2022/03/29,-14.372
2022/03/30,-9.615
2022/03/31,-8.014
2022/04/01,-4.78
2022/04/02,-7.821
2022/04/03,-9.215
2022/04/04,-9.575
2022/04/05,-10.623
2022/04/06,-10.171
2022/04/07,-10.827
2022/04/08,-6.884
2022/04/09,-14.721
2022/04/10,-25.137
2022/04/11,-18.188
2022/04/12,-17.214
2022/04/13,-15.395
2022/04/14,-18.416
2022/04/15,-12.757
2022/04/16,-14.133
2022/04/17,-14.918
2022/04/18,-11.411
2022/04/19,-10.449
2022/04/20,-9.908
2022/04/21,-12.105
2022/04/22,-10.412
2022/04/23,-8.32
2022/04/24,-9.586
2022/04/25,-7.121
2022/04/26,-9.041
2022/04/27,-10.016
2022/04/28,-8.18
2022/04/29,-6.388
2022/04/30,-6.203
2022/05/01,-2.824
2022/05/02,-8.532
2022/05/03,-8.416
2022/05/04,-6.829
2022/05/05,-5.751
2022/05/06,-3.589
2022/05/07,-4.84
2022/05/08,-11.818
2022/05/09,-6.56
2022/05/10,-6.313
2022/05/11,-0.769
2022/05/12,3.828
2022/05/13,-2.298
2022/05/14,-3.66
2022/05/15,-5.032
2022/05/16,-6.229
2022/05/17,-7.11
2022/05/18,-7.049
2022/05/19,-9.658
2022/05/20,-4.926
2022/05/21,-4.24
2022/05/22,-8.172
2022/05/23,-6.798
2022/05/24,-5.948
2022/05/25,-5.467
2022/05/26,-1.995
2022/05/27,-1.588
2022/05/28,-3.171
2022/05/29,-5.35
2022/05/30,-3.949
2022/05/31,-2.366
2022/06/01,-0.842
2022/06/02,0.573
2022/06/03,1.621
2022/06/04,0.767
2022/06/05,0.896
2022/06/06,0.789
2022/06/07,0.448
2022/06/08,2.667
2022/06/09,2.514
2022/06/10,1.848
2022/06/11,-0.413
2022/06/12,-1.041
2022/06/13,0.453
2022/06/14,-1.328
2022/06/15,-3.046
2022/06/16,-3.551
2022/06/17,-2.006
2022/06/18,-1.232
2022/06/19,-2.569
2022/06/20,-3.229
2022/06/21,-2.681
2022/06/22,-4.132
2022/06/23,-3.553
2022/06/24,-2.021
2022/06/25,-2.359
2022/06/26,-4.703
2022/06/27,-3.785
2022/06/28,-4.692
2022/06/29,-4.599
2022/06/30,-6.405
2022/07/01,-6.62
2022/07/02,-6.806
2022/07/03,-8.545
2022/07/04,-9.174
2022/07/05,-6.795
2022/07/06,-6.742
2022/07/07,-5.926
2022/07/08,-3.391
2022/07/09,-3.807
2022/07/10,-4.958
2022/07/11,-4.913
2022/07/12,-5.276
2022/07/13,-4.956
2022/07/14,-3.935
2022/07/15,-2.432
2022/07/16,-2.556
2022/07/17,-3.398
2022/07/18,-2.942
2022/07/19,-4.849
2022/07/20,-6.314
2022/07/21,-4.959
2022/07/22,-3.26
2022/07/23,-3.269
2022/07/24,-5.483
2022/07/25,-4.616
2022/07/26,-4.698
2022/07/27,-4.792
2022/07/28,-4.213
2022/07/29,-4.214
2022/07/30,-8.579
2022/07/31,-7.397
2022/08/01,-6.735
2022/08/02,-5.08
2022/08/03,-5.84
2022/08/04,-4.249
2022/08/05,-2.84
2022/08/06,-2.19
2022/08/07,-4.449
2022/08/08,-3.537
2022/08/09,-9.177
2022/08/10,-10.912
2022/08/11,-3.492
2022/08/12,-1.504
2022/08/13,-1.16
2022/08/14,-1.008
2022/08/15,-1.168
2022/08/16,-1.093
2022/08/17,-1.126
2022/08/18,-1.564
2022/08/19,-0.481
2022/08/20,-1.263
2022/08/21,-1.885
2022/08/22,-1.366
2022/08/23,-1.865
2022/08/24,-3.083
2022/08/25,-2.304
2022/08/26,-0.599
2022/08/27,-1.034
2022/08/28,-2.437
2022/08/29,-2.795
2022/08/30,-3.415
2022/08/31,-3.868
2022/09/01,-4.011
2022/09/02,-3.609
2022/09/03,-4.096
2022/09/04,-3.942
2022/09/05,-3.684
2022/09/06,-5.075
2022/09/07,-4.259
2022/09/08,-2.581
2022/09/09,-0.942
2022/09/10,-1.409
2022/09/11,-3.19
2022/09/12,-1.298
2022/09/13,-1.698
2022/09/14,-1.1
2022/09/15,-0.678
2022/09/16,-1.167
2022/09/17,-0.781
2022/09/18,-0.823
2022/09/19,-1.108
2022/09/20,-0.912
2022/09/21,-1.394
2022/09/22,-1.33
2022/09/23,-1.396
2022/09/24,-1.702
2022/09/25,-1.985
2022/09/26,-1.527
2022/09/27,-1.189
2022/09/28,-1.258
2022/09/29,-0.337
2022/09/30,0.228
