Date,fee_to_reward14momUSD
2019/05/05,0.066
2019/05/06,0.271
2019/05/07,0.625
2019/05/08,0.218
2019/05/09,0.469
2019/05/10,0.157
2019/05/11,0.673
2019/05/12,0.573
2019/05/13,0.972
2019/05/14,1.315
2019/05/15,2.122
2019/05/16,3.291
2019/05/17,2.334
2019/05/18,1.677
2019/05/19,1.07
2019/05/20,1.159
2019/05/21,-0.022
2019/05/22,1.576
2019/05/23,1.109
2019/05/24,1.12
2019/05/25,0.536
2019/05/26,-0.028
2019/05/27,1.087
2019/05/28,0.491
2019/05/29,-0.241
2019/05/30,-1.282
2019/05/31,-0.757
2019/06/01,0.245
2019/06/02,-0.377
2019/06/03,-0.259
2019/06/04,0.459
2019/06/05,-0.805
2019/06/06,-0.433
2019/06/07,-0.918
2019/06/08,1.859
2019/06/09,-0.027
2019/06/10,0.847
2019/06/11,-0.028
2019/06/12,-1.506
2019/06/13,-2.054
2019/06/14,-0.703
2019/06/15,0.329
2019/06/16,-0.25
2019/06/17,1.186
2019/06/18,-0.431
2019/06/19,0.37
2019/06/20,1.85
2019/06/21,-0.299
2019/06/22,-2.281
2019/06/23,0.293
2019/06/24,-1.76
2019/06/25,0.758
2019/06/26,1.995
2019/06/27,2.338
2019/06/28,1.579
2019/06/29,-1.083
2019/06/30,0.56
2019/07/01,0.418
2019/07/02,0.738
2019/07/03,-0.995
2019/07/04,-2.578
2019/07/05,0.728
2019/07/06,0.456
2019/07/07,-0.714
2019/07/08,0.343
2019/07/09,-1.82
2019/07/10,-2.095
2019/07/11,-0.15
2019/07/12,-2.227
2019/07/13,-1.144
2019/07/14,-0.613
2019/07/15,-1.812
2019/07/16,2.755
2019/07/17,2.042
2019/07/18,-0.016
2019/07/19,0.509
2019/07/20,-1.079
2019/07/21,-0.101
2019/07/22,-1.414
2019/07/23,-0.614
2019/07/24,2.304
2019/07/25,0.019
2019/07/26,-0.355
2019/07/27,0.151
2019/07/28,-0.771
2019/07/29,-0.998
2019/07/30,-4.195
2019/07/31,-2.117
2019/08/01,2.132
2019/08/02,-0.758
2019/08/03,1.859
2019/08/04,-0.086
2019/08/05,0.337
2019/08/06,0.381
2019/08/07,-2.335
2019/08/08,-2.192
2019/08/09,0.376
2019/08/10,-0.097
2019/08/11,0.164
2019/08/12,0.165
2019/08/13,-0.251
2019/08/14,0.036
2019/08/15,-1.325
2019/08/16,-0.698
2019/08/17,-1.861
2019/08/18,0.207
2019/08/19,0.623
2019/08/20,0.452
2019/08/21,1.201
2019/08/22,0.687
2019/08/23,0.279
2019/08/24,0.559
2019/08/25,1.457
2019/08/26,1.652
2019/08/27,1.138
2019/08/28,0.599
2019/08/29,0.072
2019/08/30,0.802
2019/08/31,1.086
2019/09/01,1.014
2019/09/02,0.642
2019/09/03,0.607
2019/09/04,-0.03
2019/09/05,1.099
2019/09/06,1.786
2019/09/07,1.842
2019/09/08,1.509
2019/09/09,1.369
2019/09/10,2.774
2019/09/11,2.429
2019/09/12,2.936
2019/09/13,2.539
2019/09/14,3.305
2019/09/15,3.462
2019/09/16,2.881
2019/09/17,4.229
2019/09/18,4.63
2019/09/19,5.008
2019/09/20,4.521
2019/09/21,3.012
2019/09/22,1.097
2019/09/23,2.859
2019/09/24,3.661
2019/09/25,4.048
2019/09/26,1.592
2019/09/27,2.237
2019/09/28,1.651
2019/09/29,0.97
2019/09/30,0.101
2019/10/01,-4.57
2019/10/02,-4.993
2019/10/03,-5.123
2019/10/04,-6.079
2019/10/05,-4.716
2019/10/06,-3.375
2019/10/07,-5.425
2019/10/08,-6.62
2019/10/09,-6.05
2019/10/10,-4.581
2019/10/11,-4.976
2019/10/12,-5.299
2019/10/13,-4.862
2019/10/14,-3.688
2019/10/15,-0.321
2019/10/16,-0.197
2019/10/17,-1.366
2019/10/18,-0.124
2019/10/19,-0.015
2019/10/20,0.392
2019/10/21,0.207
2019/10/22,0.426
2019/10/23,0.477
2019/10/24,0.322
2019/10/25,0.777
2019/10/26,1.156
2019/10/27,0.573
2019/10/28,0.65
2019/10/29,0.729
2019/10/30,0.771
2019/10/31,0.748
2019/11/01,0.215
2019/11/02,-0.078
2019/11/03,-0.154
2019/11/04,0.162
2019/11/05,-0.086
2019/11/06,-1.061
2019/11/07,0.854
2019/11/08,-0.423
2019/11/09,-0.881
2019/11/10,-0.21
2019/11/11,-0.094
2019/11/12,-0.373
2019/11/13,-0.337
2019/11/14,-0.23
2019/11/15,0.089
2019/11/16,0.012
2019/11/17,-0.002
2019/11/18,0.202
2019/11/19,0.229
2019/11/20,0.435
2019/11/21,0.515
2019/11/22,4.163
2019/11/23,0.135
2019/11/24,0.126
2019/11/25,3.115
2019/11/26,1.804
2019/11/27,0.688
2019/11/28,0.774
2019/11/29,0.167
2019/11/30,0.348
2019/12/01,0.965
2019/12/02,0.291
2019/12/03,-0.389
2019/12/04,0.111
2019/12/05,-1.8
2019/12/06,-4.756
2019/12/07,-0.665
2019/12/08,-0.955
2019/12/09,-3.737
2019/12/10,-2.103
2019/12/11,-1.01
2019/12/12,-1.041
2019/12/13,-0.421
2019/12/14,-0.143
2019/12/15,-0.798
2019/12/16,0.189
2019/12/17,2.016
2019/12/18,0.887
2019/12/19,0.56
2019/12/20,0.965
2019/12/21,0.59
2019/12/22,0.778
2019/12/23,0.856
2019/12/24,0.115
2019/12/25,-0.053
2019/12/26,0.033
2019/12/27,-0.112
2019/12/28,-0.288
2019/12/29,-0.438
2019/12/30,-0.929
2019/12/31,-2.275
2020/01/01,-2.001
2020/01/02,-1.568
2020/01/03,-1.594
2020/01/04,-1.163
2020/01/05,-1.059
2020/01/06,-1.412
2020/01/07,-0.894
2020/01/08,-0.301
2020/01/09,-0.903
2020/01/10,-0.373
2020/01/11,-0.564
2020/01/12,-0.643
2020/01/13,-0.784
2020/01/14,-0.158
2020/01/15,0.09
2020/01/16,0.085
2020/01/17,0.189
2020/01/18,0.472
2020/01/19,0.352
2020/01/20,-0.391
2020/01/21,-0.527
2020/01/22,-1.137
2020/01/23,-0.622
2020/01/24,-1.03
2020/01/25,-0.829
2020/01/26,-0.637
2020/01/27,-0.744
2020/01/28,-1.168
2020/01/29,-0.931
2020/01/30,-0.221
2020/01/31,-0.402
2020/02/01,-0.44
2020/02/02,-0.334
2020/02/03,0.163
2020/02/04,0.529
2020/02/05,1.205
2020/02/06,1.458
2020/02/07,1.58
2020/02/08,1.387
2020/02/09,1.123
2020/02/10,1.037
2020/02/11,1.057
2020/02/12,2.01
2020/02/13,1.534
2020/02/14,1.416
2020/02/15,1.444
2020/02/16,1.703
2020/02/17,1.06
2020/02/18,0.643
2020/02/19,0.287
2020/02/20,0.094
2020/02/21,-0.944
2020/02/22,-0.606
2020/02/23,0.001
2020/02/24,0.168
2020/02/25,0.22
2020/02/26,0.394
2020/02/27,-0.314
2020/02/28,-0.458
2020/02/29,-1.107
2020/03/01,-1.188
2020/03/02,-0.842
2020/03/03,-0.506
2020/03/04,-0.681
2020/03/05,-0.292
2020/03/06,0.349
2020/03/07,0.404
2020/03/08,1.173
2020/03/09,1.874
2020/03/10,0.091
2020/03/11,-0.621
2020/03/12,18.855
2020/03/13,16.658
2020/03/14,1.699
2020/03/15,1.121
2020/03/16,6.275
2020/03/17,2.379
2020/03/18,1.514
2020/03/19,2.595
2020/03/20,2.03
2020/03/21,0.944
2020/03/22,-0.247
2020/03/23,-0.833
2020/03/24,0.585
2020/03/25,-0.008
2020/03/26,-18.66
2020/03/27,-16.43
2020/03/28,-1.202
2020/03/29,-1.115
2020/03/30,-5.601
2020/03/31,-1.541
2020/04/01,-0.989
2020/04/02,-2.113
2020/04/03,-1.456
2020/04/04,-0.941
2020/04/05,-0.973
2020/04/06,0.335
2020/04/07,0.141
2020/04/08,-0.139
2020/04/09,-0.224
2020/04/10,0.223
2020/04/11,-0.035
2020/04/12,0.121
2020/04/13,0.245
2020/04/14,0.19
2020/04/15,0.257
2020/04/16,1.094
2020/04/17,0.321
2020/04/18,1.385
2020/04/19,1.067
2020/04/20,0.22
2020/04/21,0.522
2020/04/22,0.889
2020/04/23,1.267
2020/04/24,0.957
2020/04/25,1.143
2020/04/26,1.727
2020/04/27,1.026
2020/04/28,0.482
2020/04/29,2.943
2020/04/30,3.467
2020/05/01,0.93
2020/05/02,-0.355
2020/05/03,0.567
2020/05/04,0.47
2020/05/05,0.792
2020/05/06,1.923
2020/05/07,3.005
2020/05/08,2.937
2020/05/09,2.417
2020/05/10,5.87
2020/05/11,3.927
2020/05/12,5.211
2020/05/13,5.113
2020/05/14,5.32
2020/05/15,6.158
2020/05/16,5.37
2020/05/17,5.315
2020/05/18,7.408
2020/05/19,5.938
2020/05/20,6.234
2020/05/21,8.541
2020/05/22,4.637
2020/05/23,1.628
2020/05/24,0.123
2020/05/25,4.518
2020/05/26,3.732
2020/05/27,2.414
2020/05/28,0.404
2020/05/29,1.358
2020/05/30,2.804
2020/05/31,0.577
2020/06/01,-1.06
2020/06/02,1.398
2020/06/03,-2.209
2020/06/04,-5.211
2020/06/05,-0.811
2020/06/06,4.532
2020/06/07,3.263
2020/06/08,0.885
2020/06/09,0.059
2020/06/10,0.48
2020/06/11,0.482
2020/06/12,0.459
2020/06/13,-1.71
2020/06/14,-1.353
2020/06/15,3.285
2020/06/16,1.416
2020/06/17,4.283
2020/06/18,2.566
2020/06/19,3.41
2020/06/20,-0.426
2020/06/21,-1.453
2020/06/22,2.719
2020/06/23,4.988
2020/06/24,4.253
2020/06/25,2.645
2020/06/26,3.11
2020/06/27,5.036
2020/06/28,5.765
2020/06/29,1.417
2020/06/30,5.59
2020/07/01,3.614
2020/07/02,3.386
2020/07/03,2.608
2020/07/04,1.735
2020/07/05,0.874
2020/07/06,-0.526
2020/07/07,-2.004
2020/07/08,1.065
2020/07/09,1.284
2020/07/10,-0.357
2020/07/11,-1.504
2020/07/12,-1.568
2020/07/13,3.495
2020/07/14,-2.381
2020/07/15,1.337
2020/07/16,4.156
2020/07/17,4.238
2020/07/18,6.173
2020/07/19,8.629
2020/07/20,9.679
2020/07/21,10.383
2020/07/22,6.533
2020/07/23,10.288
2020/07/24,12.386
2020/07/25,16.131
2020/07/26,14.056
2020/07/27,13.334
2020/07/28,9.6
2020/07/29,7.932
2020/07/30,5.453
2020/07/31,6.952
2020/08/01,4.759
2020/08/02,5.975
2020/08/03,0.298
2020/08/04,-3.335
2020/08/05,-4.227
2020/08/06,-5.243
2020/08/07,0.075
2020/08/08,-3.746
2020/08/09,2.267
2020/08/10,4.694
2020/08/11,12.895
2020/08/12,24.907
2020/08/13,28.059
2020/08/14,21.829
2020/08/15,13.37
2020/08/16,7.46
2020/08/17,11.001
2020/08/18,17.095
2020/08/19,19.15
2020/08/20,14.935
2020/08/21,16.935
2020/08/22,9.051
2020/08/23,1.571
2020/08/24,-3.372
2020/08/25,-4.29
2020/08/26,-20.234
2020/08/27,-21.546
2020/08/28,-18.069
2020/08/29,-3.496
2020/08/30,15.423
2020/08/31,17.085
2020/09/01,26.984
2020/09/02,27.433
2020/09/03,26.258
2020/09/04,6.819
2020/09/05,19.905
2020/09/06,9.112
2020/09/07,2.986
2020/09/08,-0.492
2020/09/09,5.971
2020/09/10,13.728
2020/09/11,10.895
2020/09/12,1.092
2020/09/13,-12.299
2020/09/14,-5.171
2020/09/15,-19.916
2020/09/16,-25.222
2020/09/17,4.437
2020/09/18,8.396
2020/09/19,-8.538
2020/09/20,0.177
2020/09/21,7.453
2020/09/22,8.653
2020/09/23,1.328
2020/09/24,-10.735
2020/09/25,-8.677
2020/09/26,-5.417
2020/09/27,-7.645
2020/09/28,-11.194
2020/09/29,-5.12
2020/09/30,-5.954
2020/10/01,-35.908
2020/10/02,-28.254
2020/10/03,-19.38
2020/10/04,-11.194
2020/10/05,-14.176
2020/10/06,-9.226
2020/10/07,-9.91
2020/10/08,-7.409
2020/10/09,-6.614
2020/10/10,-6.808
2020/10/11,-10.895
2020/10/12,-10.858
2020/10/13,-15.085
2020/10/14,-10.062
2020/10/15,-5.531
2020/10/16,-7.222
2020/10/17,-11.693
2020/10/18,-13.048
2020/10/19,-9.221
2020/10/20,-11.785
2020/10/21,-2.217
2020/10/22,-3.755
2020/10/23,-5.282
2020/10/24,-9.844
2020/10/25,-5.554
2020/10/26,-5.121
2020/10/27,-9.377
2020/10/28,-3.901
2020/10/29,-2.619
2020/10/30,-0.869
2020/10/31,1.182
2020/11/01,-1.495
2020/11/02,2.026
2020/11/03,-3.758
2020/11/04,-11.369
2020/11/05,-5.241
2020/11/06,0.629
2020/11/07,8.342
2020/11/08,-0.942
2020/11/09,-3.784
2020/11/10,2.654
2020/11/11,-3.199
2020/11/12,-3.335
2020/11/13,-1.958
2020/11/14,-2.395
2020/11/15,0.13
2020/11/16,-3.973
2020/11/17,9.399
2020/11/18,13.441
2020/11/19,0.485
2020/11/20,2.63
2020/11/21,3.025
2020/11/22,11.88
2020/11/23,10.325
2020/11/24,11.409
2020/11/25,3.745
2020/11/26,14.969
2020/11/27,-3.664
2020/11/28,-1.141
2020/11/29,-2.788
2020/11/30,8.317
2020/12/01,0.775
2020/12/02,-11.373
2020/12/03,-0.896
2020/12/04,-4.454
2020/12/05,-9.48
2020/12/06,-9.705
2020/12/07,-8.381
2020/12/08,-7.156
2020/12/09,1.115
2020/12/10,-14.074
2020/12/11,6.493
2020/12/12,4.623
2020/12/13,6.837
2020/12/14,-3.004
2020/12/15,1.717
2020/12/16,11.896
2020/12/17,21.946
2020/12/18,6.203
2020/12/19,8.88
2020/12/20,3.837
2020/12/21,9.068
2020/12/22,1.783
2020/12/23,10.21
2020/12/24,7.963
2020/12/25,7.182
2020/12/26,8.469
2020/12/27,14.066
2020/12/28,10.941
2020/12/29,3.148
2020/12/30,7.481
2020/12/31,-6.901
2021/01/01,-1.336
2021/01/02,8.625
2021/01/03,23.153
2021/01/04,23.951
2021/01/05,15.114
2021/01/06,4.337
2021/01/07,10.498
2021/01/08,9.849
2021/01/09,7.064
2021/01/10,-0.849
2021/01/11,15.269
2021/01/12,-2.416
2021/01/13,-10.551
2021/01/14,-3.734
2021/01/15,5.286
2021/01/16,-3.292
2021/01/17,-16.943
2021/01/18,-24.601
2021/01/19,-6.712
2021/01/20,-8.817
2021/01/21,-3.059
2021/01/22,-2.386
2021/01/23,-2.778
2021/01/24,-1.373
2021/01/25,-14.421
2021/01/26,-0.138
2021/01/27,6.967
2021/01/28,2.601
2021/01/29,10.115
2021/01/30,6.904
2021/01/31,15.035
2021/02/01,16.413
2021/02/02,12.508
2021/02/03,16.519
2021/02/04,16.245
2021/02/05,16.103
2021/02/06,17.351
2021/02/07,14.284
2021/02/08,13.246
2021/02/09,22.365
2021/02/10,18.426
2021/02/11,13.567
2021/02/12,5.908
2021/02/13,12.609
2021/02/14,3.424
2021/02/15,2.229
2021/02/16,0.037
2021/02/17,-0.27
2021/02/18,-4.885
2021/02/19,-5.776
2021/02/20,3.315
2021/02/21,-1.131
2021/02/22,4.3
2021/02/23,8.435
2021/02/24,-2.032
2021/02/25,0.032
2021/02/26,-1.955
2021/02/27,-9.948
2021/02/28,-5.284
2021/03/01,-8.526
2021/03/02,-7.892
2021/03/03,-6.481
2021/03/04,-11.544
2021/03/05,-6.943
2021/03/06,-16.277
2021/03/07,-2.135
2021/03/08,-11.817
2021/03/09,-19.254
2021/03/10,-8.608
2021/03/11,-5.144
2021/03/12,1.954
2021/03/13,7.359
2021/03/14,5.898
2021/03/15,11.659
2021/03/16,9.89
2021/03/17,9.809
2021/03/18,11.147
2021/03/19,3.756
2021/03/20,8.417
2021/03/21,1.214
2021/03/22,7.261
2021/03/23,3.746
2021/03/24,6.335
2021/03/25,7.391
2021/03/26,-3.63
2021/03/27,-7.245
2021/03/28,-4.436
2021/03/29,-6.157
2021/03/30,-2.911
2021/03/31,1.524
2021/04/01,2.297
2021/04/02,3.093
2021/04/03,0.95
2021/04/04,-4.626
2021/04/05,-5.733
2021/04/06,-1.692
2021/04/07,-3.007
2021/04/08,-9.207
2021/04/09,-4.73
2021/04/10,-3.72
2021/04/11,-8.054
2021/04/12,-7.173
2021/04/13,-7.953
2021/04/14,-9.426
2021/04/15,-15.728
2021/04/16,-1.201
2021/04/17,0.515
2021/04/18,8.647
2021/04/19,6.505
2021/04/20,13.003
2021/04/21,4.834
2021/04/22,7.078
2021/04/23,4.03
2021/04/24,-4.84
2021/04/25,-5.295
2021/04/26,-8.132
2021/04/27,-8.903
2021/04/28,-10.12
2021/04/29,-3.924
2021/04/30,-21.361
2021/05/01,-19.845
2021/05/02,-25.183
2021/05/03,-21.266
2021/05/04,-27.756
2021/05/05,-22.249
2021/05/06,-16.988
2021/05/07,-12.911
2021/05/08,12.962
2021/05/09,17.862
2021/05/10,28.233
2021/05/11,34.251
2021/05/12,29.548
2021/05/13,19.391
2021/05/14,18.264
2021/05/15,13.081
2021/05/16,12.448
2021/05/17,8.693
2021/05/18,5.721
2021/05/19,28.915
2021/05/20,12.41
2021/05/21,7.783
2021/05/22,-17.003
2021/05/23,-4.319
2021/05/24,-26.717
2021/05/25,-38.436
2021/05/26,-37.644
2021/05/27,-30.224
2021/05/28,-24.003
2021/05/29,-20.254
2021/05/30,-18.037
2021/05/31,-20.039
2021/06/01,-19.145
2021/06/02,-39.265
2021/06/03,-24.352
2021/06/04,-22.608
2021/06/05,-14.965
2021/06/06,-30.156
2021/06/07,-17.095
2021/06/08,-9.17
2021/06/09,-10.225
2021/06/10,-8.117
2021/06/11,-7.255
2021/06/12,-6.088
2021/06/13,-6.474
2021/06/14,-5.586
2021/06/15,-4.234
2021/06/16,-5.061
2021/06/17,-5.103
2021/06/18,-2.652
2021/06/19,-2.281
2021/06/20,0.423
2021/06/21,8.92
2021/06/22,10.826
2021/06/23,-0.875
2021/06/24,-0.532
2021/06/25,0.787
2021/06/26,-1.973
2021/06/27,1.878
2021/06/28,1.553
2021/06/29,1.262
2021/06/30,3.924
2021/07/01,0.584
2021/07/02,-2.272
2021/07/03,-0.218
2021/07/04,-2.088
2021/07/05,-11.334
2021/07/06,-3.073
2021/07/07,7.677
2021/07/08,7.698
2021/07/09,1.334
2021/07/10,0.858
2021/07/11,-2.83
2021/07/12,2.335
2021/07/13,3.789
2021/07/14,6.698
2021/07/15,9.082
2021/07/16,10.872
2021/07/17,6.721
2021/07/18,6.987
2021/07/19,5.418
2021/07/20,-6.028
2021/07/21,-6.524
2021/07/22,-2.386
2021/07/23,0.383
2021/07/24,2.371
2021/07/25,4.202
2021/07/26,5.484
2021/07/27,2.099
2021/07/28,-1.333
2021/07/29,-4.549
2021/07/30,-0.966
2021/07/31,3.586
2021/08/01,4.775
2021/08/02,5.764
2021/08/03,5.798
2021/08/04,8.364
2021/08/05,9.876
2021/08/06,8.01
2021/08/07,12.097
2021/08/08,10.385
2021/08/09,3.917
2021/08/10,6.646
2021/08/11,6.953
2021/08/12,8.259
2021/08/13,5.659
2021/08/14,4.399
2021/08/15,3.511
2021/08/16,4.728
2021/08/17,1.743
2021/08/18,1.244
2021/08/19,-5.069
2021/08/20,-17.29
2021/08/21,-18.96
2021/08/22,-17.293
2021/08/23,-17.66
2021/08/24,-17.657
2021/08/25,-19.376
2021/08/26,-17.242
2021/08/27,-16.818
2021/08/28,-16.128
2021/08/29,-15.082
2021/08/30,-16.351
2021/08/31,-15.475
2021/09/01,-14.13
2021/09/02,-13.264
2021/09/03,4.338
2021/09/04,4.266
2021/09/05,3.957
2021/09/06,1.945
2021/09/07,4.677
2021/09/08,2.742
2021/09/09,2.505
2021/09/10,-0.059
2021/09/11,-1.768
2021/09/12,-3.092
2021/09/13,-1.674
2021/09/14,-3.045
2021/09/15,-3.087
2021/09/16,-1.115
2021/09/17,-5.024
2021/09/18,-5.272
2021/09/19,-3.728
2021/09/20,-1.213
2021/09/21,-5.068
2021/09/22,-5.42
2021/09/23,-4.545
2021/09/24,-2.708
2021/09/25,-1.639
2021/09/26,1.609
2021/09/27,-1.202
2021/09/28,0.009
2021/09/29,-0.429
2021/09/30,0.288
2021/10/01,0.323
2021/10/02,0.452
2021/10/03,-0.683
2021/10/04,-0.905
2021/10/05,1.136
2021/10/06,3.262
2021/10/07,4.235
2021/10/08,1.757
2021/10/09,1.011
2021/10/10,-0.671
2021/10/11,0.725
2021/10/12,0.158
2021/10/13,1.061
2021/10/14,1.029
2021/10/15,3.776
2021/10/16,0.564
2021/10/17,0.518
2021/10/18,0.035
2021/10/19,-2.881
2021/10/20,-3.137
2021/10/21,-3.257
2021/10/22,-1.36
2021/10/23,0.366
2021/10/24,0.181
2021/10/25,-0.275
2021/10/26,1.761
2021/10/27,4.612
2021/10/28,3.006
2021/10/29,0.641
2021/10/30,5.011
2021/10/31,4.028
2021/11/01,2.415
2021/11/02,4.428
2021/11/03,4.369
2021/11/04,2.002
2021/11/05,2.269
2021/11/06,2.315
2021/11/07,0.412
2021/11/08,1.471
2021/11/09,1.369
2021/11/10,-1.261
2021/11/11,-1.547
2021/11/12,-1.523
2021/11/13,-2.428
2021/11/14,-2.43
2021/11/15,-0.114
2021/11/16,-1.249
2021/11/17,-2.465
2021/11/18,-0.679
2021/11/19,-1.314
2021/11/20,-1.389
2021/11/21,0.232
2021/11/22,-0.38
2021/11/23,-1.281
2021/11/24,-1.596
2021/11/25,-1.664
2021/11/26,-0.505
2021/11/27,-0.333
2021/11/28,-0.208
2021/11/29,-1.633
2021/11/30,-0.819
2021/12/01,-0.1
2021/12/02,-1.283
2021/12/03,-0.448
2021/12/04,3.291
2021/12/05,-0.643
2021/12/06,-0.804
2021/12/07,-2.016
2021/12/08,-2.652
2021/12/09,-2.23
2021/12/10,-1.38
2021/12/11,-2.733
2021/12/12,-2.097
2021/12/13,-1.238
2021/12/14,-2.946
2021/12/15,-1.858
2021/12/16,-1.916
2021/12/17,-1.152
2021/12/18,-5.471
2021/12/19,-1.231
2021/12/20,-2.293
2021/12/21,-1.839
2021/12/22,-0.887
2021/12/23,-0.787
2021/12/24,-2.127
2021/12/25,-0.464
2021/12/26,-0.908
2021/12/27,-1.53
2021/12/28,0.269
2021/12/29,0.487
2021/12/30,0.13
2021/12/31,-0.854
2022/01/01,-0.058
2022/01/02,-0.004
2022/01/03,-0.196
2022/01/04,1.445
2022/01/05,1.944
2022/01/06,0.998
2022/01/07,2.005
2022/01/08,0.82
2022/01/09,1.724
2022/01/10,2.681
2022/01/11,1.113
2022/01/12,1.045
2022/01/13,0.417
2022/01/14,1.348
2022/01/15,0.721
2022/01/16,-0.025
2022/01/17,1.027
2022/01/18,-0.595
2022/01/19,-0.983
2022/01/20,-0.113
2022/01/21,1.278
2022/01/22,2.674
2022/01/23,-0.413
2022/01/24,-0.619
2022/01/25,-1.247
2022/01/26,-1.354
2022/01/27,0.21
2022/01/28,-0.662
2022/01/29,0.391
2022/01/30,0.526
2022/01/31,-0.97
2022/02/01,0.236
2022/02/02,-0.161
2022/02/03,-0.767
2022/02/04,-3.231
2022/02/05,-2.659
2022/02/06,-1.171
2022/02/07,-1.389
2022/02/08,-0.796
2022/02/09,-1.097
2022/02/10,-1.085
2022/02/11,-1.052
2022/02/12,-1.177
2022/02/13,-1.827
2022/02/14,-1.069
2022/02/15,-1.105
2022/02/16,-1.155
2022/02/17,-0.709
2022/02/18,-1.1
2022/02/19,-1.446
2022/02/20,0.32
2022/02/21,-1.344
2022/02/22,-0.252
2022/02/23,-0.559
2022/02/24,-0.069
2022/02/25,-0.706
2022/02/26,-0.727
2022/02/27,-0.406
2022/02/28,-0.368
2022/03/01,-0.876
2022/03/02,-0.886
2022/03/03,-0.851
2022/03/04,-0.633
2022/03/05,-0.992
2022/03/06,-0.833
2022/03/07,-0.347
2022/03/08,-0.423
2022/03/09,-1.276
2022/03/10,-1.925
2022/03/11,-0.779
2022/03/12,-0.799
2022/03/13,-0.342
2022/03/14,-0.421
2022/03/15,-0.61
2022/03/16,-0.252
2022/03/17,0.584
2022/03/18,1.205
2022/03/19,0.167
2022/03/20,-0.164
2022/03/21,-0.464
2022/03/22,-0.693
2022/03/23,-0.133
2022/03/24,0.355
2022/03/25,0.13
2022/03/26,0.228
2022/03/27,1.288
2022/03/28,1.57
2022/03/29,0.902
2022/03/30,0.156
2022/03/31,-0.688
2022/04/01,-0.652
2022/04/02,1.12
2022/04/03,0.628
2022/04/04,1.134
2022/04/05,1.202
2022/04/06,0.929
2022/04/07,0.468
2022/04/08,0.363
2022/04/09,-0.037
2022/04/10,-0.91
2022/04/11,-1.192
2022/04/12,-0.731
2022/04/13,-0.444
2022/04/14,0.24
2022/04/15,-1.223
2022/04/16,-0.963
2022/04/17,-0.872
2022/04/18,-0.974
2022/04/19,-1.149
2022/04/20,0.092
2022/04/21,-0.279
2022/04/22,0.046
2022/04/23,-0.193
2022/04/24,-0.522
2022/04/25,0.427
2022/04/26,-0.186
2022/04/27,0.101
2022/04/28,-0.489
2022/04/29,1.067
2022/04/30,0.306
2022/05/01,8.508
2022/05/02,-0.127
2022/05/03,-0.422
2022/05/04,-0.719
2022/05/05,0.581
2022/05/06,-0.177
2022/05/07,-0.26
2022/05/08,-0.094
2022/05/09,1
2022/05/10,1.993
2022/05/11,5.932
2022/05/12,7.83
2022/05/13,1.327
2022/05/14,0.653
2022/05/15,-8.319
2022/05/16,-0.171
2022/05/17,0.225
2022/05/18,-0.333
2022/05/19,-1.087
2022/05/20,-0.477
2022/05/21,0.497
2022/05/22,-0.195
2022/05/23,-2.118
2022/05/24,-2.246
2022/05/25,-6.434
2022/05/26,-7.606
2022/05/27,-1.559
2022/05/28,-1.88
2022/05/29,-0.823
2022/05/30,-0.069
2022/05/31,0.461
2022/06/01,0.204
2022/06/02,-0.433
2022/06/03,0.163
2022/06/04,0.635
2022/06/05,0.675
2022/06/06,0.484
2022/06/07,0.977
2022/06/08,1.039
2022/06/09,-0.149
2022/06/10,-0.088
2022/06/11,1.111
2022/06/12,1.293
2022/06/13,5.156
2022/06/14,2.398
2022/06/15,2.962
2022/06/16,1.138
2022/06/17,0.701
2022/06/18,1.889
2022/06/19,1.271
2022/06/20,0.288
2022/06/21,0.15
2022/06/22,-0.222
2022/06/23,0.436
2022/06/24,0.68
2022/06/25,-0.34
2022/06/26,-0.453
2022/06/27,-4.792
2022/06/28,-2.096
2022/06/29,-1.325
2022/06/30,0.62
2022/07/01,-0.506
2022/07/02,-2.755
2022/07/03,-1.753
2022/07/04,-0.733
2022/07/05,-0.854
2022/07/06,-0.363
2022/07/07,-0.681
2022/07/08,-1.083
2022/07/09,-0.088
2022/07/10,-0.507
2022/07/11,-0.206
2022/07/12,-0.829
2022/07/13,-1.274
2022/07/14,-1.204
2022/07/15,-0.107
2022/07/16,0.95
2022/07/17,0.352
2022/07/18,0.705
2022/07/19,0.727
2022/07/20,0.161
2022/07/21,-0.08
2022/07/22,-0.163
2022/07/23,-0.516
2022/07/24,-0.084
2022/07/25,-0.133
2022/07/26,-0.281
2022/07/27,-0.033
2022/07/28,0.129
2022/07/29,-0.056
2022/07/30,-0.967
2022/07/31,-0.499
2022/08/01,-0.225
2022/08/02,-0.93
2022/08/03,-0.87
2022/08/04,-0.78
2022/08/05,-0.434
2022/08/06,-0.41
2022/08/07,-0.31
2022/08/08,-0.258
2022/08/09,-0.013
2022/08/10,0.029
2022/08/11,-0.496
2022/08/12,-0.515
2022/08/13,-0.172
2022/08/14,0.028
2022/08/15,-0.371
2022/08/16,-0.68
2022/08/17,-0.127
2022/08/18,-0.239
2022/08/19,0.724
2022/08/20,0.19
2022/08/21,-0.072
2022/08/22,-0.152
2022/08/23,-0.423
2022/08/24,-1.1
2022/08/25,-0.349
2022/08/26,0.217
2022/08/27,-0.262
2022/08/28,-0.384
2022/08/29,-0.403
2022/08/30,0.822
2022/08/31,0.528
2022/09/01,0.345
