Date,transactionfees7emaUSD
2019/06/24,0.169
2019/06/25,0.187
2019/06/26,0.21
2019/06/27,0.231
2019/06/28,0.23
2019/06/29,0.223
2019/06/30,0.22
2019/07/01,0.225
2019/07/02,0.215
2019/07/03,0.202
2019/07/04,0.189
2019/07/05,0.186
2019/07/06,0.184
2019/07/07,0.175
2019/07/08,0.182
2019/07/09,0.181
2019/07/10,0.174
2019/07/11,0.182
2019/07/12,0.176
2019/07/13,0.168
2019/07/14,0.167
2019/07/15,0.163
2019/07/16,0.178
2019/07/17,0.179
2019/07/18,0.165
2019/07/19,0.164
2019/07/20,0.151
2019/07/21,0.143
2019/07/22,0.135
2019/07/23,0.132
2019/07/24,0.141
2019/07/25,0.148
2019/07/26,0.142
2019/07/27,0.137
2019/07/28,0.127
2019/07/29,0.122
2019/07/30,0.119
2019/07/31,0.122
2019/08/01,0.134
2019/08/02,0.136
2019/08/03,0.143
2019/08/04,0.132
2019/08/05,0.129
2019/08/06,0.128
2019/08/07,0.124
2019/08/08,0.125
2019/08/09,0.124
2019/08/10,0.12
2019/08/11,0.116
2019/08/12,0.115
2019/08/13,0.119
2019/08/14,0.119
2019/08/15,0.122
2019/08/16,0.116
2019/08/17,0.108
2019/08/18,0.103
2019/08/19,0.109
2019/08/20,0.113
2019/08/21,0.121
2019/08/22,0.122
2019/08/23,0.122
2019/08/24,0.118
2019/08/25,0.124
2019/08/26,0.133
2019/08/27,0.131
2019/08/28,0.131
2019/08/29,0.128
2019/08/30,0.126
2019/08/31,0.122
2019/09/01,0.12
2019/09/02,0.122
2019/09/03,0.124
2019/09/04,0.127
2019/09/05,0.133
2019/09/06,0.141
2019/09/07,0.149
2019/09/08,0.161
2019/09/09,0.17
2019/09/10,0.188
2019/09/11,0.196
2019/09/12,0.206
2019/09/13,0.218
2019/09/14,0.233
2019/09/15,0.247
2019/09/16,0.252
2019/09/17,0.28
2019/09/18,0.307
2019/09/19,0.342
2019/09/20,0.368
2019/09/21,0.381
2019/09/22,0.367
2019/09/23,0.383
2019/09/24,0.391
2019/09/25,0.395
2019/09/26,0.373
2019/09/27,0.363
2019/09/28,0.359
2019/09/29,0.351
2019/09/30,0.327
2019/10/01,0.281
2019/10/02,0.245
2019/10/03,0.23
2019/10/04,0.209
2019/10/05,0.188
2019/10/06,0.171
2019/10/07,0.159
2019/10/08,0.149
2019/10/09,0.147
2019/10/10,0.144
2019/10/11,0.139
2019/10/12,0.132
2019/10/13,0.13
2019/10/14,0.129
2019/10/15,0.127
2019/10/16,0.125
2019/10/17,0.12
2019/10/18,0.118
2019/10/19,0.115
2019/10/20,0.118
2019/10/21,0.118
2019/10/22,0.121
2019/10/23,0.129
2019/10/24,0.127
2019/10/25,0.127
2019/10/26,0.131
2019/10/27,0.13
2019/10/28,0.131
2019/10/29,0.135
2019/10/30,0.138
2019/10/31,0.136
2019/11/01,0.134
2019/11/02,0.131
2019/11/03,0.131
2019/11/04,0.132
2019/11/05,0.131
2019/11/06,0.13
2019/11/07,0.134
2019/11/08,0.134
2019/11/09,0.132
2019/11/10,0.13
2019/11/11,0.131
2019/11/12,0.13
2019/11/13,0.13
2019/11/14,0.131
2019/11/15,0.131
2019/11/16,0.127
2019/11/17,0.126
2019/11/18,0.133
2019/11/19,0.131
2019/11/20,0.131
2019/11/21,0.141
2019/11/22,0.166
2019/11/23,0.15
2019/11/24,0.139
2019/11/25,0.151
2019/11/26,0.15
2019/11/27,0.143
2019/11/28,0.141
2019/11/29,0.132
2019/11/30,0.126
2019/12/01,0.124
2019/12/02,0.121
2019/12/03,0.117
2019/12/04,0.115
2019/12/05,0.111
2019/12/06,0.108
2019/12/07,0.105
2019/12/08,0.101
2019/12/09,0.098
2019/12/10,0.098
2019/12/11,0.099
2019/12/12,0.098
2019/12/13,0.097
2019/12/14,0.095
2019/12/15,0.095
2019/12/16,0.099
2019/12/17,0.108
2019/12/18,0.108
2019/12/19,0.103
2019/12/20,0.1
2019/12/21,0.095
2019/12/22,0.091
2019/12/23,0.091
2019/12/24,0.088
2019/12/25,0.086
2019/12/26,0.084
2019/12/27,0.083
2019/12/28,0.081
2019/12/29,0.081
2019/12/30,0.081
2019/12/31,0.083
2020/01/01,0.083
2020/01/02,0.081
2020/01/03,0.08
2020/01/04,0.077
2020/01/05,0.075
2020/01/06,0.077
2020/01/07,0.077
2020/01/08,0.081
2020/01/09,0.08
2020/01/10,0.084
2020/01/11,0.083
2020/01/12,0.083
2020/01/13,0.084
2020/01/14,0.092
2020/01/15,0.093
2020/01/16,0.09
2020/01/17,0.09
2020/01/18,0.092
2020/01/19,0.091
2020/01/20,0.089
2020/01/21,0.087
2020/01/22,0.086
2020/01/23,0.084
2020/01/24,0.083
2020/01/25,0.08
2020/01/26,0.078
2020/01/27,0.08
2020/01/28,0.081
2020/01/29,0.082
2020/01/30,0.086
2020/01/31,0.088
2020/02/01,0.089
2020/02/02,0.091
2020/02/03,0.093
2020/02/04,0.102
2020/02/05,0.112
2020/02/06,0.126
2020/02/07,0.137
2020/02/08,0.136
2020/02/09,0.136
2020/02/10,0.134
2020/02/11,0.135
2020/02/12,0.149
2020/02/13,0.159
2020/02/14,0.165
2020/02/15,0.173
2020/02/16,0.189
2020/02/17,0.186
2020/02/18,0.181
2020/02/19,0.185
2020/02/20,0.187
2020/02/21,0.174
2020/02/22,0.163
2020/02/23,0.163
2020/02/24,0.162
2020/02/25,0.167
2020/02/26,0.196
2020/02/27,0.19
2020/02/28,0.181
2020/02/29,0.165
2020/03/01,0.154
2020/03/02,0.145
2020/03/03,0.141
2020/03/04,0.138
2020/03/05,0.138
2020/03/06,0.138
2020/03/07,0.139
2020/03/08,0.162
2020/03/09,0.169
2020/03/10,0.158
2020/03/11,0.159
2020/03/12,0.38
2020/03/13,0.465
2020/03/14,0.376
2020/03/15,0.307
2020/03/16,0.283
2020/03/17,0.241
2020/03/18,0.203
2020/03/19,0.184
2020/03/20,0.168
2020/03/21,0.146
2020/03/22,0.131
2020/03/23,0.122
2020/03/24,0.116
2020/03/25,0.111
2020/03/26,0.107
2020/03/27,0.103
2020/03/28,0.096
2020/03/29,0.091
2020/03/30,0.089
2020/03/31,0.089
2020/04/01,0.089
2020/04/02,0.092
2020/04/03,0.093
2020/04/04,0.09
2020/04/05,0.088
2020/04/06,0.099
2020/04/07,0.106
2020/04/08,0.105
2020/04/09,0.108
2020/04/10,0.109
2020/04/11,0.105
2020/04/12,0.1
2020/04/13,0.101
2020/04/14,0.101
2020/04/15,0.1
2020/04/16,0.112
2020/04/17,0.112
2020/04/18,0.117
2020/04/19,0.12
2020/04/20,0.125
2020/04/21,0.131
2020/04/22,0.135
2020/04/23,0.14
2020/04/24,0.142
2020/04/25,0.141
2020/04/26,0.144
2020/04/27,0.146
2020/04/28,0.144
2020/04/29,0.165
2020/04/30,0.2
2020/05/01,0.193
2020/05/02,0.181
2020/05/03,0.176
2020/05/04,0.181
2020/05/05,0.187
2020/05/06,0.199
2020/05/07,0.218
2020/05/08,0.232
2020/05/09,0.23
2020/05/10,0.264
2020/05/11,0.267
2020/05/12,0.279
2020/05/13,0.314
2020/05/14,0.373
2020/05/15,0.375
2020/05/16,0.36
2020/05/17,0.364
2020/05/18,0.398
2020/05/19,0.41
2020/05/20,0.436
2020/05/21,0.493
2020/05/22,0.477
2020/05/23,0.432
2020/05/24,0.425
2020/05/25,0.44
2020/05/26,0.448
2020/05/27,0.469
2020/05/28,0.483
2020/05/29,0.476
2020/05/30,0.482
2020/05/31,0.472
2020/06/01,0.469
2020/06/02,0.482
2020/06/03,0.469
2020/06/04,0.466
2020/06/05,0.472
2020/06/06,0.486
2020/06/07,0.508
2020/06/08,0.524
2020/06/09,0.535
2020/06/10,1.251
2020/06/11,1.945
2020/06/12,1.594
2020/06/13,1.309
2020/06/14,1.083
2020/06/15,0.97
2020/06/16,0.876
2020/06/17,0.818
2020/06/18,0.756
2020/06/19,0.717
2020/06/20,0.657
2020/06/21,0.609
2020/06/22,0.612
2020/06/23,0.633
2020/06/24,0.66
2020/06/25,0.661
2020/06/26,0.649
2020/06/27,0.628
2020/06/28,0.607
2020/06/29,0.599
2020/06/30,0.634
2020/07/01,0.653
2020/07/02,0.65
2020/07/03,0.656
2020/07/04,0.628
2020/07/05,0.607
2020/07/06,0.613
2020/07/07,0.615
2020/07/08,0.663
2020/07/09,0.684
2020/07/10,0.662
2020/07/11,0.634
2020/07/12,0.603
2020/07/13,0.643
2020/07/14,0.646
2020/07/15,0.679
2020/07/16,0.722
2020/07/17,0.758
2020/07/18,0.769
2020/07/19,0.792
2020/07/20,0.861
2020/07/21,0.935
2020/07/22,0.983
2020/07/23,1.087
2020/07/24,1.154
2020/07/25,1.243
2020/07/26,1.304
2020/07/27,1.452
2020/07/28,1.44
2020/07/29,1.467
2020/07/30,1.465
2020/07/31,1.512
2020/08/01,1.504
2020/08/02,1.622
2020/08/03,1.648
2020/08/04,1.603
2020/08/05,1.542
2020/08/06,1.521
2020/08/07,1.584
2020/08/08,1.608
2020/08/09,1.691
2020/08/10,1.983
2020/08/11,2.258
2020/08/12,3.071
2020/08/13,3.959
2020/08/14,4.435
2020/08/15,4.223
2020/08/16,3.9
2020/08/17,3.71
2020/08/18,3.678
2020/08/19,3.669
2020/08/20,3.544
2020/08/21,3.672
2020/08/22,3.46
2020/08/23,3.165
2020/08/24,3.04
2020/08/25,3
2020/08/26,2.844
2020/08/27,2.753
2020/08/28,2.687
2020/08/29,2.708
2020/08/30,3.527
2020/08/31,4.289
2020/09/01,6.525
2020/09/02,8.539
2020/09/03,9.242
2020/09/04,8.463
2020/09/05,8.239
2020/09/06,7.018
2020/09/07,5.975
2020/09/08,5.148
2020/09/09,4.62
2020/09/10,4.603
2020/09/11,4.436
2020/09/12,4.069
2020/09/13,3.888
2020/09/14,4.249
2020/09/15,4.445
2020/09/16,4.359
2020/09/17,6.173
2020/09/18,6.54
2020/09/19,6.095
2020/09/20,5.444
2020/09/21,5.151
2020/09/22,4.826
2020/09/23,4.401
2020/09/24,3.954
2020/09/25,3.61
2020/09/26,3.269
2020/09/27,3.038
2020/09/28,3.034
2020/09/29,3.197
2020/09/30,3.128
2020/10/01,3.005
2020/10/02,2.841
2020/10/03,2.636
2020/10/04,2.498
2020/10/05,2.428
2020/10/06,2.492
2020/10/07,2.372
2020/10/08,2.283
2020/10/09,2.202
2020/10/10,2.056
2020/10/11,1.875
2020/10/12,1.885
2020/10/13,1.898
2020/10/14,1.939
2020/10/15,1.893
2020/10/16,1.798
2020/10/17,1.575
2020/10/18,1.438
2020/10/19,1.429
2020/10/20,1.455
2020/10/21,1.567
2020/10/22,1.59
2020/10/23,1.593
2020/10/24,1.425
2020/10/25,1.318
2020/10/26,1.397
2020/10/27,1.339
2020/10/28,1.424
2020/10/29,1.515
2020/10/30,1.534
2020/10/31,1.416
2020/11/01,1.286
2020/11/02,1.336
2020/11/03,1.287
2020/11/04,1.202
2020/11/05,1.241
2020/11/06,1.354
2020/11/07,1.444
2020/11/08,1.316
2020/11/09,1.299
2020/11/10,1.34
2020/11/11,1.401
2020/11/12,1.489
2020/11/13,1.532
2020/11/14,1.453
2020/11/15,1.366
2020/11/16,1.39
2020/11/17,1.633
2020/11/18,1.905
2020/11/19,1.839
2020/11/20,1.925
2020/11/21,2.01
2020/11/22,2.087
2020/11/23,2.27
2020/11/24,2.581
2020/11/25,2.498
2020/11/26,3.118
2020/11/27,2.703
2020/11/28,2.324
2020/11/29,2.015
2020/11/30,2.266
2020/12/01,2.541
2020/12/02,2.342
2020/12/03,2.231
2020/12/04,2.191
2020/12/05,2.014
2020/12/06,1.892
2020/12/07,1.9
2020/12/08,2.035
2020/12/09,2.137
2020/12/10,2.15
2020/12/11,2.2
2020/12/12,2.048
2020/12/13,1.958
2020/12/14,2.028
2020/12/15,2.309
2020/12/16,2.498
2020/12/17,3.211
2020/12/18,3.161
2020/12/19,3.061
2020/12/20,2.812
2020/12/21,2.95
2020/12/22,2.911
2020/12/23,3.279
2020/12/24,3.318
2020/12/25,3.45
2020/12/26,3.308
2020/12/27,3.544
2020/12/28,3.937
2020/12/29,4.059
2020/12/30,4.391
2020/12/31,4.53
2021/01/01,4.238
2021/01/02,4.462
2021/01/03,5.605
2021/01/04,8.193
2021/01/05,8.442
2021/01/06,8.498
2021/01/07,8.869
2021/01/08,9.257
2021/01/09,8.732
2021/01/10,8.429
2021/01/11,10.453
2021/01/12,9.418
2021/01/13,8.335
2021/01/14,7.854
2021/01/15,7.699
2021/01/16,7.381
2021/01/17,6.853
2021/01/18,6.6
2021/01/19,7.125
2021/01/20,7.176
2021/01/21,7.968
2021/01/22,8.596
2021/01/23,8.172
2021/01/24,8.016
2021/01/25,8.513
2021/01/26,8.241
2021/01/27,8.353
2021/01/28,8.282
2021/01/29,9.079
2021/01/30,9.222
2021/01/31,9.674
2021/02/01,10.343
2021/02/02,11.562
2021/02/03,12.772
2021/02/04,15.479
2021/02/05,17.886
2021/02/06,18.259
2021/02/07,17.808
2021/02/08,18.732
2021/02/09,20.11
2021/02/10,20.751
2021/02/11,20.285
2021/02/12,20.09
2021/02/13,20.354
2021/02/14,19.68
2021/02/15,20.006
2021/02/16,19.929
2021/02/17,19.905
2021/02/18,20.224
2021/02/19,20.634
2021/02/20,21.4
2021/02/21,20.517
2021/02/22,23.11
2021/02/23,26.885
2021/02/24,25.341
2021/02/25,23.281
2021/02/26,21.272
2021/02/27,18.883
2021/02/28,16.966
2021/03/01,15.646
2021/03/02,14.82
2021/03/03,14.372
2021/03/04,13.601
2021/03/05,13.597
2021/03/06,12.868
2021/03/07,13.342
2021/03/08,13.88
2021/03/09,14.362
2021/03/10,14.664
2021/03/11,14.701
2021/03/12,15.594
2021/03/13,16.315
2021/03/14,16.632
2021/03/15,17.613
2021/03/16,18.289
2021/03/17,19.154
2021/03/18,19.356
2021/03/19,18.921
2021/03/20,18.289
2021/03/21,17.724
2021/03/22,18.355
2021/03/23,18.02
2021/03/24,18.014
2021/03/25,17.8
2021/03/26,17.123
2021/03/27,16.083
2021/03/28,15.502
2021/03/29,15.738
2021/03/30,16.464
2021/03/31,18.091
2021/04/01,19.074
2021/04/02,19.755
2021/04/03,19.566
2021/04/04,18.463
2021/04/05,18.522
2021/04/06,18.728
2021/04/07,18.778
2021/04/08,17.879
2021/04/09,17.135
2021/04/10,16.1
2021/04/11,14.923
2021/04/12,14.631
2021/04/13,14.846
2021/04/14,15.747
2021/04/15,15.86
2021/04/16,18.008
2021/04/17,18.377
2021/04/18,19.248
2021/04/19,20.205
2021/04/20,22.767
2021/04/21,22.665
2021/04/22,22.175
2021/04/23,20.888
2021/04/24,18.25
2021/04/25,15.789
2021/04/26,14.269
2021/04/27,13.385
2021/04/28,13.228
2021/04/29,12.893
2021/04/30,12.16
2021/05/01,11.583
2021/05/02,10.679
2021/05/03,11.283
2021/05/04,11.948
2021/05/05,12.047
2021/05/06,12.525
2021/05/07,12.998
2021/05/08,16.736
2021/05/09,19.425
2021/05/10,27.858
2021/05/11,37.272
2021/05/12,45.435
2021/05/13,43.986
2021/05/14,40.901
2021/05/15,36.579
2021/05/16,32.451
2021/05/17,29.574
2021/05/18,27.137
2021/05/19,35.244
2021/05/20,32.126
2021/05/21,29.36
2021/05/22,24.446
2021/05/23,24.007
2021/05/24,20.859
2021/05/25,18.041
2021/05/26,15.947
2021/05/27,13.906
2021/05/28,12.273
2021/05/29,10.64
2021/05/30,9.209
2021/05/31,8.39
2021/06/01,7.745
2021/06/02,7.328
2021/06/03,7.095
2021/06/04,6.665
2021/06/05,6.049
2021/06/06,5.462
2021/06/07,5.275
2021/06/08,5.413
2021/06/09,5.314
2021/06/10,5.049
2021/06/11,4.958
2021/06/12,4.717
2021/06/13,4.317
2021/06/14,4.261
2021/06/15,4.267
2021/06/16,4.196
2021/06/17,4.184
2021/06/18,4.154
2021/06/19,3.903
2021/06/20,3.805
2021/06/21,4.576
2021/06/22,5.842
2021/06/23,5.268
2021/06/24,4.726
2021/06/25,4.496
2021/06/26,3.95
2021/06/27,4.006
2021/06/28,3.821
2021/06/29,3.829
2021/06/30,4.235
2021/07/01,4.128
2021/07/02,3.837
2021/07/03,3.62
2021/07/04,3.382
2021/07/05,3.397
2021/07/06,4.586
2021/07/07,5.12
2021/07/08,5.337
2021/07/09,5.144
2021/07/10,4.614
2021/07/11,4.064
2021/07/12,4.229
2021/07/13,4.405
2021/07/14,5.037
2021/07/15,5.389
2021/07/16,5.604
2021/07/17,5.282
2021/07/18,5.024
2021/07/19,4.836
2021/07/20,4.788
2021/07/21,4.577
2021/07/22,4.744
2021/07/23,5.137
2021/07/24,4.823
2021/07/25,4.568
2021/07/26,5.211
2021/07/27,5.963
2021/07/28,6.752
2021/07/29,6.444
2021/07/30,6.527
2021/07/31,7.36
2021/08/01,7.532
2021/08/02,7.748
2021/08/03,8.343
2021/08/04,8.468
2021/08/05,10.021
2021/08/06,10.602
2021/08/07,11.35
2021/08/08,12.076
2021/08/09,13.094
2021/08/10,14.761
2021/08/11,15.476
2021/08/12,15.847
2021/08/13,16.474
2021/08/14,16.637
2021/08/15,17.922
2021/08/16,17.382
2021/08/17,16.671
2021/08/18,15.849
2021/08/19,15.649
2021/08/20,14.768
2021/08/21,13.841
2021/08/22,13.099
2021/08/23,14.26
2021/08/24,16.466
2021/08/25,19.156
2021/08/26,21.008
2021/08/27,25.333
2021/08/28,26.181
2021/08/29,27.352
2021/08/30,28.818
2021/08/31,30.986
2021/09/01,34.27
2021/09/02,34.412
2021/09/03,38.779
2021/09/04,39.329
2021/09/05,39.49
2021/09/06,39.58
2021/09/07,44.583
2021/09/08,45.506
2021/09/09,46.174
2021/09/10,42
2021/09/11,35.964
2021/09/12,31.574
2021/09/13,29.342
2021/09/14,27.886
2021/09/15,26.173
2021/09/16,26.518
2021/09/17,25.684
2021/09/18,23.557
2021/09/19,23.066
2021/09/20,23.498
2021/09/21,24.29
2021/09/22,22.751
2021/09/23,23.259
2021/09/24,22.367
2021/09/25,20.037
2021/09/26,20.109
2021/09/27,26.659
2021/09/28,26.152
2021/09/29,25.031
2021/09/30,26.657
2021/10/01,25.94
2021/10/02,24.471
2021/10/03,23.13
2021/10/04,25.179
2021/10/05,28.425
2021/10/06,31.164
2021/10/07,33.172
2021/10/08,34.039
2021/10/09,31.596
2021/10/10,30.429
2021/10/11,31.203
2021/10/12,30.116
2021/10/13,30.075
2021/10/14,32.819
2021/10/15,36.051
2021/10/16,34.215
2021/10/17,32.145
2021/10/18,34.576
2021/10/19,31.852
2021/10/20,30.335
2021/10/21,30.932
2021/10/22,30.525
2021/10/23,28.457
2021/10/24,27.522
2021/10/25,28.805
2021/10/26,31.622
2021/10/27,36.481
2021/10/28,40.432
2021/10/29,43.556
2021/10/30,45.512
2021/10/31,46.426
2021/11/01,47.711
2021/11/02,49.784
2021/11/03,50.62
2021/11/04,50.073
2021/11/05,49.064
2021/11/06,47.181
2021/11/07,44.457
2021/11/08,44.831
2021/11/09,49.333
2021/11/10,51.462
2021/11/11,52.701
2021/11/12,52.605
2021/11/13,51.216
2021/11/14,48.688
2021/11/15,50.458
2021/11/16,49.893
2021/11/17,47.887
2021/11/18,47.67
2021/11/19,45.8
2021/11/20,44.05
2021/11/21,42.249
2021/11/22,44.461
2021/11/23,44.751
2021/11/24,43.939
2021/11/25,43.419
2021/11/26,41.833
2021/11/27,41.683
2021/11/28,41.561
2021/11/29,41.818
2021/11/30,44.534
2021/12/01,46.514
2021/12/02,45.349
2021/12/03,43.991
2021/12/04,44.663
2021/12/05,41.159
2021/12/06,39.79
2021/12/07,38.228
2021/12/08,35.438
2021/12/09,33.84
2021/12/10,33.209
2021/12/11,31.377
2021/12/12,29.18
2021/12/13,28.902
2021/12/14,27.914
2021/12/15,27.953
2021/12/16,30.065
2021/12/17,30.279
2021/12/18,28.417
2021/12/19,26.898
2021/12/20,26.025
2021/12/21,25.3
2021/12/22,25.444
2021/12/23,25.957
2021/12/24,25.303
2021/12/25,24.655
2021/12/26,23.296
2021/12/27,24.01
2021/12/28,26.179
2021/12/29,29.161
2021/12/30,29.979
2021/12/31,29.652
2022/01/01,28.688
2022/01/02,29.887
2022/01/03,30.673
2022/01/04,33.293
2022/01/05,36.017
2022/01/06,36.455
2022/01/07,37.533
2022/01/08,36.095
2022/01/09,37.863
2022/01/10,41.513
2022/01/11,42.465
2022/01/12,44.377
2022/01/13,43.948
2022/01/14,45.49
2022/01/15,43.613
2022/01/16,42.08
2022/01/17,41.361
2022/01/18,39.272
2022/01/19,37.507
2022/01/20,37.991
2022/01/21,39.27
2022/01/22,37.795
2022/01/23,35.301
2022/01/24,33.7
2022/01/25,32.423
2022/01/26,31.954
2022/01/27,32.134
2022/01/28,31.476
2022/01/29,30.063
2022/01/30,29.582
2022/01/31,28.708
2022/02/01,30.515
2022/02/02,31.78
2022/02/03,30.999
2022/02/04,29.752
2022/02/05,30.626
2022/02/06,27.792
2022/02/07,28.467
2022/02/08,27.251
2022/02/09,26.633
2022/02/10,27.226
2022/02/11,25.316
2022/02/12,23.359
2022/02/13,21.283
2022/02/14,19.947
2022/02/15,19.934
2022/02/16,20.342
2022/02/17,20.387
2022/02/18,20.762
2022/02/19,19.836
2022/02/20,18.584
2022/02/21,19.311
2022/02/22,19.519
2022/02/23,20.415
2022/02/24,19.97
2022/02/25,18.741
2022/02/26,17.309
2022/02/27,15.764
2022/02/28,16.349
2022/03/01,16.119
2022/03/02,15.59
2022/03/03,14.882
2022/03/04,14.043
2022/03/05,12.837
2022/03/06,12.533
2022/03/07,11.794
2022/03/08,11.415
2022/03/09,10.857
2022/03/10,10.025
2022/03/11,9.422
2022/03/12,8.563
2022/03/13,8.606
2022/03/14,8.494
2022/03/15,8.476
2022/03/16,8.698
2022/03/17,10.8
2022/03/18,11.885
2022/03/19,11.022
2022/03/20,10.105
2022/03/21,9.775
2022/03/22,10.045
2022/03/23,10.089
2022/03/24,11.03
2022/03/25,11.565
2022/03/26,11.004
2022/03/27,12.611
2022/03/28,15.979
2022/03/29,15.551
2022/03/30,15.654
2022/03/31,15.624
2022/04/01,16.575
2022/04/02,17.441
2022/04/03,17.972
2022/04/04,18.642
2022/04/05,24.835
2022/04/06,23.074
2022/04/07,22.498
2022/04/08,21.109
2022/04/09,18.612
2022/04/10,17.207
2022/04/11,16.287
2022/04/12,15.544
2022/04/13,15.14
2022/04/14,14.894
2022/04/15,14.015
2022/04/16,13.219
2022/04/17,12.111
2022/04/18,11.695
2022/04/19,11.546
2022/04/20,13.321
2022/04/21,14.285
2022/04/22,14.467
2022/04/23,13.274
2022/04/24,12.368
2022/04/25,12.797
2022/04/26,12.762
2022/04/27,12.928
2022/04/28,13.133
2022/04/29,13.127
2022/04/30,12.708
2022/05/01,58.702
2022/05/02,48.426
2022/05/03,40.388
2022/05/04,33.556
2022/05/05,29.073
2022/05/06,25.098
2022/05/07,20.921
2022/05/08,17.341
2022/05/09,16.282
2022/05/10,15.202
2022/05/11,18.223
2022/05/12,21.467
2022/05/13,19.122
2022/05/14,16.085
2022/05/15,13.318
2022/05/16,11.233
2022/05/17,10.087
2022/05/18,8.817
2022/05/19,7.894
2022/05/20,7.291
2022/05/21,6.534
2022/05/22,6.031
2022/05/23,5.819
2022/05/24,5.713
2022/05/25,5.889
2022/05/26,6.507
2022/05/27,6.625
2022/05/28,5.89
2022/05/29,5.36
2022/05/30,5.562
2022/05/31,6.42
2022/06/01,7.222
2022/06/02,7.921
2022/06/03,8.442
2022/06/04,8.683
2022/06/05,8.841
2022/06/06,8.874
2022/06/07,9.014
2022/06/08,9.683
2022/06/09,10.135
2022/06/10,9.795
2022/06/11,8.789
2022/06/12,7.83
2022/06/13,8.399
2022/06/14,7.937
2022/06/15,7.64
2022/06/16,6.776
2022/06/17,6.048
2022/06/18,5.737
2022/06/19,5.056
2022/06/20,4.533
2022/06/21,4.41
2022/06/22,4.181
2022/06/23,4.377
2022/06/24,4.389
2022/06/25,4.305
2022/06/26,4.308
2022/06/27,4.556
2022/06/28,4.654
2022/06/29,4.88
2022/06/30,4.841
2022/07/01,4.439
2022/07/02,3.747
2022/07/03,3.293
2022/07/04,3.09
2022/07/05,3.099
2022/07/06,3.161
2022/07/07,3.371
2022/07/08,3.308
2022/07/09,3.237
2022/07/10,2.969
2022/07/11,3.032
2022/07/12,2.926
2022/07/13,2.944
2022/07/14,3.106
2022/07/15,3.193
2022/07/16,3.072
2022/07/17,2.981
2022/07/18,3.28
2022/07/19,3.611
2022/07/20,3.8
2022/07/21,3.62
2022/07/22,3.34
2022/07/23,3.038
2022/07/24,2.742
2022/07/25,2.736
2022/07/26,2.598
2022/07/27,2.701
2022/07/28,2.99
2022/07/29,2.936
2022/07/30,2.629
2022/07/31,2.384
2022/08/01,2.523
2022/08/02,2.471
2022/08/03,2.357
2022/08/04,2.215
2022/08/05,2.259
2022/08/06,2.11
2022/08/07,2.014
2022/08/08,2.282
2022/08/09,2.537
2022/08/10,3.099
2022/08/11,3.437
2022/08/12,3.417
2022/08/13,3.143
2022/08/14,2.974
2022/08/15,3.216
2022/08/16,3.05
2022/08/17,2.935
2022/08/18,2.818
2022/08/19,2.921
2022/08/20,2.693
2022/08/21,2.386
2022/08/22,2.414
2022/08/23,2.408
2022/08/24,2.392
2022/08/25,2.487
2022/08/26,2.515
2022/08/27,2.269
2022/08/28,2.089
2022/08/29,2.206
2022/08/30,2.475
2022/08/31,2.791
2022/09/01,2.893
2022/09/02,2.762
2022/09/03,2.433
2022/09/04,2.197
2022/09/05,2.124
2022/09/06,2.296
2022/09/07,2.556
2022/09/08,2.851
2022/09/09,3.039
2022/09/10,2.877
2022/09/11,2.678
2022/09/12,2.79
2022/09/13,2.915
2022/09/14,2.743
2022/09/15,2.766
2022/09/16,2.473
2022/09/17,2.116
2022/09/18,1.949
2022/09/19,1.887
2022/09/20,1.895
2022/09/21,1.988
2022/09/22,1.905
2022/09/23,1.819
2022/09/24,1.637
2022/09/25,1.557
2022/09/26,1.649
2022/09/27,1.883
2022/09/28,2.017
2022/09/29,2.078
2022/09/30,2.114
2022/10/01,1.929
2022/10/02,1.695
2022/10/03,1.746
2022/10/04,1.844
2022/10/05,1.975
2022/10/06,1.951
2022/10/07,1.886
2022/10/08,2.06
2022/10/09,2.582
2022/10/10,3.125
2022/10/11,3.241
2022/10/12,3.153
2022/10/13,3.174
2022/10/14,3.065
2022/10/15,2.938
2022/10/16,2.808
2022/10/17,2.965
2022/10/18,3.165
2022/10/19,3.365
2022/10/20,3.599
2022/10/21,3.779
2022/10/22,3.613
2022/10/23,3.304
2022/10/24,3.26
2022/10/25,3.326
2022/10/26,3.337
2022/10/27,3.217
2022/10/28,3.187
2022/10/29,3.069
2022/10/30,2.776
2022/10/31,3.032
2022/11/01,2.968
2022/11/02,3.057
2022/11/03,3.412
2022/11/04,3.507
2022/11/05,3.323
2022/11/06,3.156
2022/11/07,3.178
2022/11/08,4.252
2022/11/09,4.899
2022/11/10,5.003
2022/11/11,4.684
2022/11/12,4.185
2022/11/13,3.708
2022/11/14,3.429
2022/11/15,3.259
2022/11/16,3.067
2022/11/17,2.894
2022/11/18,2.742
2022/11/19,2.573
2022/11/20,2.453
2022/11/21,2.362
2022/11/22,2.352
2022/11/23,2.283
2022/11/24,2.195
2022/11/25,2.072
2022/11/26,2.001
2022/11/27,1.958
2022/11/28,1.959
2022/11/29,1.911
