Date,fee_to_reward90varUSD
2019/06/24,3.675
2019/06/25,3.683
2019/06/26,3.682
2019/06/27,3.695
2019/06/28,3.693
2019/06/29,3.68
2019/06/30,3.681
2019/07/01,3.7
2019/07/02,3.697
2019/07/03,3.706
2019/07/04,3.708
2019/07/05,3.683
2019/07/06,3.666
2019/07/07,3.698
2019/07/08,3.683
2019/07/09,3.69
2019/07/10,3.242
2019/07/11,2.939
2019/07/12,2.815
2019/07/13,2.736
2019/07/14,2.552
2019/07/15,2.155
2019/07/16,1.76
2019/07/17,1.108
2019/07/18,1.033
2019/07/19,1.017
2019/07/20,1.022
2019/07/21,1.037
2019/07/22,1.046
2019/07/23,1.049
2019/07/24,1.057
2019/07/25,1.075
2019/07/26,1.057
2019/07/27,1.045
2019/07/28,1.055
2019/07/29,1.051
2019/07/30,1.046
2019/07/31,1.044
2019/08/01,1.053
2019/08/02,1.032
2019/08/03,1.015
2019/08/04,1.04
2019/08/05,1.049
2019/08/06,1.049
2019/08/07,1.051
2019/08/08,1.055
2019/08/09,1.048
2019/08/10,1.056
2019/08/11,1.079
2019/08/12,1.087
2019/08/13,1.093
2019/08/14,1.022
2019/08/15,0.996
2019/08/16,1.001
2019/08/17,1.023
2019/08/18,1.039
2019/08/19,1.039
2019/08/20,1.029
2019/08/21,1.029
2019/08/22,1.024
2019/08/23,1.023
2019/08/24,1.018
2019/08/25,1.011
2019/08/26,1.014
2019/08/27,1.005
2019/08/28,0.983
2019/08/29,0.975
2019/08/30,0.969
2019/08/31,0.968
2019/09/01,0.967
2019/09/02,0.968
2019/09/03,0.971
2019/09/04,0.973
2019/09/05,0.988
2019/09/06,0.988
2019/09/07,0.998
2019/09/08,0.996
2019/09/09,1.047
2019/09/10,1.131
2019/09/11,1.193
2019/09/12,1.29
2019/09/13,1.35
2019/09/14,1.434
2019/09/15,1.514
2019/09/16,1.621
2019/09/17,1.84
2019/09/18,2.06
2019/09/19,2.427
2019/09/20,2.767
2019/09/21,2.912
2019/09/22,2.961
2019/09/23,3.183
2019/09/24,3.564
2019/09/25,3.94
2019/09/26,4.101
2019/09/27,4.279
2019/09/28,4.436
2019/09/29,4.544
2019/09/30,4.615
2019/10/01,4.601
2019/10/02,4.58
2019/10/03,4.574
2019/10/04,4.568
2019/10/05,4.532
2019/10/06,4.555
2019/10/07,4.554
2019/10/08,4.534
2019/10/09,4.532
2019/10/10,4.516
2019/10/11,4.478
2019/10/12,4.474
2019/10/13,4.496
2019/10/14,4.444
2019/10/15,4.451
2019/10/16,4.434
2019/10/17,4.45
2019/10/18,4.405
2019/10/19,4.366
2019/10/20,4.334
2019/10/21,4.306
2019/10/22,4.306
2019/10/23,4.301
2019/10/24,4.268
2019/10/25,4.227
2019/10/26,4.162
2019/10/27,4.137
2019/10/28,4.105
2019/10/29,4.082
2019/10/30,4.082
2019/10/31,4.074
2019/11/01,4.08
2019/11/02,4.037
2019/11/03,4.023
2019/11/04,4.005
2019/11/05,3.975
2019/11/06,3.958
2019/11/07,3.932
2019/11/08,3.887
2019/11/09,3.845
2019/11/10,3.83
2019/11/11,3.787
2019/11/12,3.768
2019/11/13,3.764
2019/11/14,3.736
2019/11/15,3.678
2019/11/16,3.643
2019/11/17,3.65
2019/11/18,3.641
2019/11/19,3.64
2019/11/20,3.633
2019/11/21,3.617
2019/11/22,3.696
2019/11/23,3.705
2019/11/24,3.727
2019/11/25,3.767
2019/11/26,3.758
2019/11/27,3.745
2019/11/28,3.731
2019/11/29,3.713
2019/11/30,3.71
2019/12/01,3.708
2019/12/02,3.706
2019/12/03,3.713
2019/12/04,3.72
2019/12/05,3.738
2019/12/06,3.767
2019/12/07,3.813
2019/12/08,3.863
2019/12/09,3.854
2019/12/10,3.849
2019/12/11,3.821
2019/12/12,3.808
2019/12/13,3.776
2019/12/14,3.742
2019/12/15,3.695
2019/12/16,3.534
2019/12/17,3.36
2019/12/18,3.047
2019/12/19,2.734
2019/12/20,2.593
2019/12/21,2.557
2019/12/22,2.344
2019/12/23,1.95
2019/12/24,1.541
2019/12/25,1.346
2019/12/26,1.126
2019/12/27,0.918
2019/12/28,0.76
2019/12/29,0.654
2019/12/30,0.656
2019/12/31,0.657
2020/01/01,0.656
2020/01/02,0.672
2020/01/03,0.683
2020/01/04,0.704
2020/01/05,0.731
2020/01/06,0.741
2020/01/07,0.751
2020/01/08,0.754
2020/01/09,0.766
2020/01/10,0.765
2020/01/11,0.775
2020/01/12,0.796
2020/01/13,0.808
2020/01/14,0.809
2020/01/15,0.811
2020/01/16,0.822
2020/01/17,0.828
2020/01/18,0.838
2020/01/19,0.853
2020/01/20,0.87
2020/01/21,0.882
2020/01/22,0.906
2020/01/23,0.927
2020/01/24,0.948
2020/01/25,0.989
2020/01/26,1.024
2020/01/27,1.046
2020/01/28,1.06
2020/01/29,1.074
2020/01/30,1.083
2020/01/31,1.093
2020/02/01,1.108
2020/02/02,1.124
2020/02/03,1.129
2020/02/04,1.133
2020/02/05,1.107
2020/02/06,1.104
2020/02/07,1.105
2020/02/08,1.106
2020/02/09,1.106
2020/02/10,1.105
2020/02/11,1.101
2020/02/12,1.107
2020/02/13,1.109
2020/02/14,1.111
2020/02/15,1.113
2020/02/16,1.112
2020/02/17,1.106
2020/02/18,1.101
2020/02/19,1.053
2020/02/20,0.804
2020/02/21,0.807
2020/02/22,0.814
2020/02/23,0.652
2020/02/24,0.586
2020/02/25,0.564
2020/02/26,0.564
2020/02/27,0.559
2020/02/28,0.558
2020/02/29,0.55
2020/03/01,0.538
2020/03/02,0.536
2020/03/03,0.524
2020/03/04,0.521
2020/03/05,0.522
2020/03/06,0.521
2020/03/07,0.517
2020/03/08,0.525
2020/03/09,0.564
2020/03/10,0.563
2020/03/11,0.569
2020/03/12,4.715
2020/03/13,7.787
2020/03/14,7.793
2020/03/15,7.786
2020/03/16,8.067
2020/03/17,8.075
2020/03/18,8.079
2020/03/19,8.136
2020/03/20,8.16
2020/03/21,8.159
2020/03/22,8.156
2020/03/23,8.159
2020/03/24,8.162
2020/03/25,8.163
2020/03/26,8.164
2020/03/27,8.16
2020/03/28,8.158
2020/03/29,8.167
2020/03/30,8.167
2020/03/31,8.164
2020/04/01,8.152
2020/04/02,8.142
2020/04/03,8.118
2020/04/04,8.101
2020/04/05,8.102
2020/04/06,8.1
2020/04/07,8.1
2020/04/08,8.089
2020/04/09,8.085
2020/04/10,8.068
2020/04/11,8.051
2020/04/12,8.047
2020/04/13,8.045
2020/04/14,8.041
2020/04/15,8.028
2020/04/16,8.032
2020/04/17,8.019
2020/04/18,8.002
2020/04/19,7.979
2020/04/20,7.957
2020/04/21,7.93
2020/04/22,7.899
2020/04/23,7.87
2020/04/24,7.818
2020/04/25,7.758
2020/04/26,7.712
2020/04/27,7.675
2020/04/28,7.636
2020/04/29,7.674
2020/04/30,7.836
2020/05/01,7.796
2020/05/02,7.75
2020/05/03,7.717
2020/05/04,7.699
2020/05/05,7.704
2020/05/06,7.754
2020/05/07,7.887
2020/05/08,7.985
2020/05/09,8.002
2020/05/10,8.359
2020/05/11,8.514
2020/05/12,8.779
2020/05/13,9.313
2020/05/14,10.17
2020/05/15,10.562
2020/05/16,10.745
2020/05/17,10.957
2020/05/18,11.537
2020/05/19,11.935
2020/05/20,12.527
2020/05/21,13.78
2020/05/22,14.172
2020/05/23,14.149
2020/05/24,14.325
2020/05/25,14.846
2020/05/26,15.425
2020/05/27,16.084
2020/05/28,16.69
2020/05/29,16.943
2020/05/30,17.141
2020/05/31,17.141
2020/06/01,17.259
2020/06/02,17.521
2020/06/03,17.552
2020/06/04,17.599
2020/06/05,17.64
2020/06/06,17.89
2020/06/07,18.328
2020/06/08,18.675
2020/06/09,18.943
2020/06/10,16.977
2020/06/11,15.764
2020/06/12,15.994
2020/06/13,15.943
2020/06/14,15.94
2020/06/15,16.478
2020/06/16,16.857
2020/06/17,17.397
2020/06/18,17.711
2020/06/19,18.067
2020/06/20,18.061
2020/06/21,18.085
2020/06/22,18.692
2020/06/23,19.574
2020/06/24,20.509
2020/06/25,21.019
2020/06/26,21.198
2020/06/27,21.202
2020/06/28,21.178
2020/06/29,21.372
2020/06/30,22.178
2020/07/01,22.689
2020/07/02,22.879
2020/07/03,22.967
2020/07/04,22.545
2020/07/05,22.291
2020/07/06,22.269
2020/07/07,22.171
2020/07/08,22.603
2020/07/09,22.732
2020/07/10,22.281
2020/07/11,21.617
2020/07/12,21.034
2020/07/13,21.215
2020/07/14,20.942
2020/07/15,21.194
2020/07/16,21.516
2020/07/17,21.908
2020/07/18,21.843
2020/07/19,22.192
2020/07/20,23.473
2020/07/21,24.888
2020/07/22,26.141
2020/07/23,27.986
2020/07/24,29.295
2020/07/25,31.216
2020/07/26,32.113
2020/07/27,34.862
2020/07/28,35.846
2020/07/29,37.219
2020/07/30,37.555
2020/07/31,38.055
2020/08/01,37.607
2020/08/02,37.92
2020/08/03,37.795
2020/08/04,37.299
2020/08/05,36.841
2020/08/06,36.472
2020/08/07,36.673
2020/08/08,37.106
2020/08/09,37.903
2020/08/10,41.726
2020/08/11,46.732
2020/08/12,59.69
2020/08/13,73.546
2020/08/14,83.389
2020/08/15,86.216
2020/08/16,88.274
2020/08/17,90.67
2020/08/18,94.507
2020/08/19,99.048
2020/08/20,101.607
2020/08/21,105.884
2020/08/22,106.552
2020/08/23,106.604
2020/08/24,107.401
2020/08/25,108.612
2020/08/26,108.887
2020/08/27,108.893
2020/08/28,108.532
2020/08/29,108.122
2020/08/30,114.621
2020/08/31,123.324
2020/09/01,141.52
2020/09/02,160.377
2020/09/03,174.834
2020/09/04,179.908
2020/09/05,186.922
2020/09/06,186.819
2020/09/07,185.676
2020/09/08,184.367
2020/09/09,183.567
2020/09/10,184.781
2020/09/11,183.419
2020/09/12,179.442
2020/09/13,178.024
2020/09/14,179.603
2020/09/15,180.487
2020/09/16,179.381
2020/09/17,192.902
2020/09/18,198.056
2020/09/19,196.254
2020/09/20,194.332
2020/09/21,193.822
2020/09/22,193.051
2020/09/23,190.785
2020/09/24,187.557
2020/09/25,183.925
2020/09/26,180.025
2020/09/27,176.691
2020/09/28,174.635
2020/09/29,172.638
2020/09/30,169.421
2020/10/01,166.182
2020/10/02,161.454
2020/10/03,156.832
2020/10/04,153.236
2020/10/05,149.468
2020/10/06,146.775
2020/10/07,143.871
2020/10/08,139.855
2020/10/09,135.104
2020/10/10,130.933
2020/10/11,130.882
2020/10/12,127.921
2020/10/13,125.809
2020/10/14,124.16
2020/10/15,122.62
2020/10/16,121.218
2020/10/17,123.701
2020/10/18,127.077
2020/10/19,128.519
2020/10/20,129.453
2020/10/21,129.655
2020/10/22,130.26
2020/10/23,131.81
2020/10/24,136.397
2020/10/25,141.473
2020/10/26,142.762
2020/10/27,145.548
2020/10/28,146.267
2020/10/29,146.964
2020/10/30,147.245
2020/10/31,150.485
2020/11/01,154.354
2020/11/02,154.338
2020/11/03,155.359
2020/11/04,157.824
2020/11/05,159.837
2020/11/06,160.464
2020/11/07,161.933
2020/11/08,166.942
2020/11/09,169.609
2020/11/10,167.887
2020/11/11,164.999
2020/11/12,163.31
2020/11/13,164.47
2020/11/14,168.31
2020/11/15,171.763
2020/11/16,172.978
2020/11/17,172.254
2020/11/18,171.902
2020/11/19,171.586
2020/11/20,171.837
2020/11/21,172.312
2020/11/22,172.702
2020/11/23,172.634
2020/11/24,172.628
2020/11/25,173.193
2020/11/26,173.484
2020/11/27,175.306
2020/11/28,174.639
2020/11/29,172.417
2020/11/30,157.096
2020/12/01,140.208
2020/12/02,127.643
2020/12/03,122.813
2020/12/04,115.459
2020/12/05,115.615
2020/12/06,116.344
2020/12/07,116.383
2020/12/08,115.158
2020/12/09,110.922
2020/12/10,108.219
2020/12/11,107.387
2020/12/12,106.787
2020/12/13,101.807
2020/12/14,96.776
2020/12/15,93.624
2020/12/16,72.907
2020/12/17,62.334
2020/12/18,57.313
2020/12/19,54.73
2020/12/20,50.601
2020/12/21,46.707
2020/12/22,44.146
2020/12/23,43.951
2020/12/24,43.19
2020/12/25,43.4
2020/12/26,42.979
2020/12/27,41.718
2020/12/28,39.495
2020/12/29,38.576
2020/12/30,39.704
2020/12/31,40.229
2021/01/01,40.183
2021/01/02,40.831
2021/01/03,44.086
2021/01/04,52.058
2021/01/05,55.028
2021/01/06,57.383
2021/01/07,60.201
2021/01/08,63.277
2021/01/09,63.696
2021/01/10,64.15
2021/01/11,71.349
2021/01/12,71.717
2021/01/13,71.695
2021/01/14,71.974
2021/01/15,71.205
2021/01/16,70.284
2021/01/17,70.047
2021/01/18,69.988
2021/01/19,70.838
2021/01/20,71.078
2021/01/21,72.449
2021/01/22,72.441
2021/01/23,70.849
2021/01/24,70.704
2021/01/25,70.76
2021/01/26,70.817
2021/01/27,71.265
2021/01/28,71.505
2021/01/29,72.422
2021/01/30,71.311
2021/01/31,72.79
2021/02/01,74.851
2021/02/02,77.08
2021/02/03,79.964
2021/02/04,86.483
2021/02/05,93.207
2021/02/06,93.628
2021/02/07,94.249
2021/02/08,97.151
2021/02/09,101.681
2021/02/10,105.581
2021/02/11,107.056
2021/02/12,106.298
2021/02/13,105.987
2021/02/14,105.418
2021/02/15,107.392
2021/02/16,109.545
2021/02/17,109.752
2021/02/18,111.814
2021/02/19,113.666
2021/02/20,115.936
2021/02/21,116.457
2021/02/22,120.542
2021/02/23,127.488
2021/02/24,130.015
2021/02/25,128.085
2021/02/26,123.419
2021/02/27,116.914
2021/02/28,116.126
2021/03/01,115.566
2021/03/02,111.877
2021/03/03,108.615
2021/03/04,105.912
2021/03/05,100.972
2021/03/06,95.584
2021/03/07,92.174
2021/03/08,90.398
2021/03/09,88.754
2021/03/10,86.06
2021/03/11,83.961
2021/03/12,79.812
2021/03/13,75.702
2021/03/14,73.534
2021/03/15,73.862
2021/03/16,73.798
2021/03/17,74.986
2021/03/18,74.058
2021/03/19,71.593
2021/03/20,66.521
2021/03/21,64.965
2021/03/22,63.343
2021/03/23,63.268
2021/03/24,62.4
2021/03/25,61.904
2021/03/26,59.2
2021/03/27,58.291
2021/03/28,57.865
2021/03/29,57.151
2021/03/30,57.106
2021/03/31,57.406
2021/04/01,55.251
2021/04/02,54.661
2021/04/03,54.673
2021/04/04,53.823
2021/04/05,53.815
2021/04/06,53.753
2021/04/07,53.761
2021/04/08,53.845
2021/04/09,52.937
2021/04/10,52.117
2021/04/11,52.751
2021/04/12,51.737
2021/04/13,49.12
2021/04/14,47.398
2021/04/15,46.58
2021/04/16,44.824
2021/04/17,41.207
2021/04/18,38.672
2021/04/19,38.209
2021/04/20,38.394
2021/04/21,38.273
2021/04/22,38.031
2021/04/23,35.822
2021/04/24,35.66
2021/04/25,38.471
2021/04/26,39.36
2021/04/27,40.567
2021/04/28,40.769
2021/04/29,42.539
2021/04/30,45.278
2021/05/01,49.268
2021/05/02,54.87
2021/05/03,57.149
2021/05/04,58.934
2021/05/05,60.325
2021/05/06,60.525
2021/05/07,61.936
2021/05/08,61.907
2021/05/09,61.397
2021/05/10,62.277
2021/05/11,66.247
2021/05/12,70.155
2021/05/13,70.614
2021/05/14,70.214
2021/05/15,70.474
2021/05/16,71.146
2021/05/17,71.169
2021/05/18,71.408
2021/05/19,73.104
2021/05/20,72.557
2021/05/21,71.912
2021/05/22,74.508
2021/05/23,72.968
2021/05/24,69.849
2021/05/25,71.814
2021/05/26,74.626
2021/05/27,78.948
2021/05/28,83.195
2021/05/29,88.943
2021/05/30,95.508
2021/05/31,101.101
2021/06/01,106.935
2021/06/02,112.373
2021/06/03,117.264
2021/06/04,123.174
2021/06/05,131.093
2021/06/06,139.837
2021/06/07,146.513
2021/06/08,151.437
2021/06/09,157.286
2021/06/10,162.751
2021/06/11,167.453
2021/06/12,173.54
2021/06/13,179.147
2021/06/14,183.151
2021/06/15,186.161
2021/06/16,189.524
2021/06/17,192.999
2021/06/18,196.955
2021/06/19,202.427
2021/06/20,205.219
2021/06/21,204.398
2021/06/22,202.059
2021/06/23,202.942
2021/06/24,205.7
2021/06/25,208.193
2021/06/26,212.548
2021/06/27,214.948
2021/06/28,215.333
2021/06/29,212.995
2021/06/30,209.955
2021/07/01,208.284
2021/07/02,209.449
2021/07/03,212.576
2021/07/04,214.317
2021/07/05,214.368
2021/07/06,211.105
2021/07/07,209.826
2021/07/08,208.804
2021/07/09,209.269
2021/07/10,211.882
2021/07/11,214.278
2021/07/12,213.731
2021/07/13,211.388
2021/07/14,210.415
2021/07/15,204.75
2021/07/16,200.67
2021/07/17,196.255
2021/07/18,189.861
2021/07/19,177.805
2021/07/20,170.516
2021/07/21,165.202
2021/07/22,160.978
2021/07/23,160.699
2021/07/24,161.575
2021/07/25,162.216
2021/07/26,161.624
2021/07/27,160.525
2021/07/28,159.54
2021/07/29,159.448
2021/07/30,159.371
2021/07/31,159.421
2021/08/01,158.889
2021/08/02,158.08
2021/08/03,157.731
2021/08/04,156.967
2021/08/05,156.452
2021/08/06,150.935
2021/08/07,145.01
2021/08/08,130.669
2021/08/09,109.949
2021/08/10,90.861
2021/08/11,80.93
2021/08/12,74.157
2021/08/13,70.845
2021/08/14,68.713
2021/08/15,65.143
2021/08/16,62.573
2021/08/17,47.189
2021/08/18,41.184
2021/08/19,36.949
2021/08/20,37.431
2021/08/21,33.364
2021/08/22,33.092
2021/08/23,33.357
2021/08/24,33.528
2021/08/25,34.037
2021/08/26,34.484
2021/08/27,35.055
2021/08/28,35.863
2021/08/29,36.53
2021/08/30,36.949
2021/08/31,37.361
2021/09/01,37.769
2021/09/02,38.348
2021/09/03,38.396
2021/09/04,38.377
2021/09/05,38.726
2021/09/06,39.187
2021/09/07,39.223
2021/09/08,39.281
2021/09/09,39.447
2021/09/10,39.719
2021/09/11,40.29
2021/09/12,41.303
2021/09/13,41.772
2021/09/14,42.471
2021/09/15,43.26
2021/09/16,43.861
2021/09/17,44.403
2021/09/18,45.359
2021/09/19,45.857
2021/09/20,44.788
2021/09/21,45.254
2021/09/22,45.969
2021/09/23,46.664
2021/09/24,47.111
2021/09/25,48.135
2021/09/26,48.76
2021/09/27,49.35
2021/09/28,49.947
2021/09/29,50.669
2021/09/30,50.963
2021/10/01,51.342
2021/10/02,51.84
2021/10/03,52.596
2021/10/04,52.023
2021/10/05,51.73
2021/10/06,51.556
2021/10/07,51.581
2021/10/08,51.784
2021/10/09,52.213
2021/10/10,52.745
2021/10/11,52.907
2021/10/12,52.356
2021/10/13,51.781
2021/10/14,51.186
2021/10/15,51.152
2021/10/16,51.625
2021/10/17,52.06
2021/10/18,52.055
2021/10/19,52.426
2021/10/20,52.564
2021/10/21,52.61
2021/10/22,52.922
2021/10/23,53.363
2021/10/24,52.76
2021/10/25,52.295
2021/10/26,51.349
2021/10/27,50.914
2021/10/28,50.043
2021/10/29,49.311
2021/10/30,48.473
2021/10/31,47.285
2021/11/01,45.537
2021/11/02,44.022
2021/11/03,41.079
2021/11/04,39.027
2021/11/05,36.761
2021/11/06,35.045
2021/11/07,32.649
2021/11/08,29.693
2021/11/09,25.835
2021/11/10,22.778
2021/11/11,19.685
2021/11/12,17.254
2021/11/13,14.907
2021/11/14,11.497
2021/11/15,8.367
2021/11/16,5.746
2021/11/17,3.664
2021/11/18,3.654
2021/11/19,3.59
2021/11/20,3.537
2021/11/21,3.544
2021/11/22,3.545
2021/11/23,3.544
2021/11/24,3.547
2021/11/25,3.538
2021/11/26,3.541
2021/11/27,3.541
2021/11/28,3.523
2021/11/29,3.49
2021/11/30,3.469
2021/12/01,3.466
2021/12/02,3.362
2021/12/03,3.328
2021/12/04,3.345
2021/12/05,3.357
2021/12/06,3.062
2021/12/07,2.926
2021/12/08,2.824
2021/12/09,2.83
2021/12/10,2.793
2021/12/11,2.795
2021/12/12,2.89
2021/12/13,2.894
2021/12/14,2.923
2021/12/15,2.948
2021/12/16,2.959
2021/12/17,2.886
2021/12/18,2.962
2021/12/19,3.035
2021/12/20,3.088
2021/12/21,3.145
2021/12/22,3.194
2021/12/23,3.223
2021/12/24,3.158
2021/12/25,3.244
2021/12/26,3.393
2021/12/27,3.455
2021/12/28,3.459
2021/12/29,3.466
2021/12/30,3.481
2021/12/31,3.476
2022/01/01,3.517
2022/01/02,3.58
2022/01/03,3.603
2022/01/04,3.574
2022/01/05,3.436
2022/01/06,3.438
2022/01/07,3.39
2022/01/08,3.41
2022/01/09,3.443
2022/01/10,3.443
2022/01/11,3.443
2022/01/12,3.423
2022/01/13,3.344
2022/01/14,3.32
2022/01/15,3.34
2022/01/16,3.395
2022/01/17,3.394
2022/01/18,3.408
2022/01/19,3.418
2022/01/20,3.422
2022/01/21,3.41
2022/01/22,3.409
2022/01/23,3.459
2022/01/24,3.437
2022/01/25,3.238
2022/01/26,3.011
2022/01/27,2.864
2022/01/28,2.735
2022/01/29,2.694
2022/01/30,2.641
2022/01/31,2.513
2022/02/01,2.366
2022/02/02,2.282
2022/02/03,2.244
2022/02/04,2.251
2022/02/05,2.266
2022/02/06,2.291
2022/02/07,2.173
2022/02/08,2.035
2022/02/09,1.903
2022/02/10,1.827
2022/02/11,1.82
2022/02/12,1.867
2022/02/13,1.836
2022/02/14,1.774
2022/02/15,1.756
2022/02/16,1.688
2022/02/17,1.681
2022/02/18,1.72
2022/02/19,1.757
2022/02/20,1.724
2022/02/21,1.672
2022/02/22,1.598
2022/02/23,1.539
2022/02/24,1.45
2022/02/25,1.437
2022/02/26,1.483
2022/02/27,1.502
2022/02/28,1.448
2022/03/01,1.417
2022/03/02,1.397
2022/03/03,1.393
2022/03/04,1.23
2022/03/05,1.286
2022/03/06,1.27
2022/03/07,1.272
2022/03/08,1.277
2022/03/09,1.308
2022/03/10,1.299
2022/03/11,1.341
2022/03/12,1.41
2022/03/13,1.445
2022/03/14,1.477
2022/03/15,1.501
2022/03/16,1.516
2022/03/17,1.509
2022/03/18,1.504
2022/03/19,1.542
2022/03/20,1.575
2022/03/21,1.601
2022/03/22,1.622
2022/03/23,1.654
2022/03/24,1.669
2022/03/25,1.694
2022/03/26,1.726
2022/03/27,1.731
2022/03/28,1.721
2022/03/29,1.693
2022/03/30,1.693
2022/03/31,1.701
2022/04/01,1.704
2022/04/02,1.707
2022/04/03,1.715
2022/04/04,1.691
2022/04/05,1.627
2022/04/06,1.599
2022/04/07,1.533
2022/04/08,1.537
2022/04/09,1.566
2022/04/10,1.484
2022/04/11,1.428
2022/04/12,1.335
2022/04/13,1.314
2022/04/14,1.271
2022/04/15,1.297
2022/04/16,1.306
2022/04/17,1.293
2022/04/18,1.28
2022/04/19,1.248
2022/04/20,1.204
2022/04/21,1.01
2022/04/22,0.844
2022/04/23,0.862
2022/04/24,0.792
2022/04/25,0.764
2022/04/26,0.719
2022/04/27,0.659
2022/04/28,0.626
2022/04/29,0.607
2022/04/30,0.583
2022/05/01,1.189
2022/05/02,1.154
2022/05/03,1.117
2022/05/04,1.092
2022/05/05,1.077
2022/05/06,1.054
2022/05/07,1.081
2022/05/08,1.065
2022/05/09,1.071
2022/05/10,1.074
2022/05/11,1.394
2022/05/12,2.011
2022/05/13,2.026
2022/05/14,2.026
2022/05/15,2.034
2022/05/16,2.032
2022/05/17,2.028
2022/05/18,2.027
2022/05/19,2.031
2022/05/20,2.038
2022/05/21,2.05
2022/05/22,2.072
2022/05/23,2.074
2022/05/24,2.077
2022/05/25,2.062
2022/05/26,2.062
2022/05/27,2.061
2022/05/28,2.08
2022/05/29,2.104
2022/05/30,2.108
2022/05/31,2.108
2022/06/01,2.11
2022/06/02,2.116
2022/06/03,2.112
2022/06/04,2.111
2022/06/05,2.116
2022/06/06,2.115
2022/06/07,2.113
2022/06/08,2.111
2022/06/09,2.108
2022/06/10,2.092
2022/06/11,2.084
2022/06/12,2.082
2022/06/13,2.307
2022/06/14,2.368
2022/06/15,2.427
2022/06/16,2.421
2022/06/17,2.415
2022/06/18,2.432
2022/06/19,2.431
2022/06/20,2.429
2022/06/21,2.422
2022/06/22,2.422
2022/06/23,2.418
2022/06/24,2.403
2022/06/25,2.411
2022/06/26,2.409
2022/06/27,2.41
2022/06/28,2.41
2022/06/29,2.421
2022/06/30,2.427
2022/07/01,2.429
2022/07/02,2.449
2022/07/03,2.463
2022/07/04,2.465
2022/07/05,2.469
2022/07/06,2.471
2022/07/07,2.473
2022/07/08,2.465
2022/07/09,2.469
2022/07/10,2.485
2022/07/11,2.486
2022/07/12,2.487
2022/07/13,2.487
2022/07/14,2.475
2022/07/15,2.475
2022/07/16,2.466
2022/07/17,2.474
2022/07/18,2.473
2022/07/19,2.472
2022/07/20,2.473
2022/07/21,2.476
2022/07/22,2.467
2022/07/23,2.472
2022/07/24,2.49
2022/07/25,2.49
2022/07/26,2.497
2022/07/27,2.496
2022/07/28,2.497
2022/07/29,2.5
2022/07/30,1.865
2022/07/31,1.881
2022/08/01,1.878
2022/08/02,1.882
2022/08/03,1.887
2022/08/04,1.901
2022/08/05,1.895
2022/08/06,1.91
2022/08/07,1.91
2022/08/08,1.888
2022/08/09,1.516
2022/08/10,0.824
2022/08/11,0.793
2022/08/12,0.791
2022/08/13,0.802
2022/08/14,0.811
2022/08/15,0.812
2022/08/16,0.823
2022/08/17,0.83
2022/08/18,0.842
2022/08/19,0.838
2022/08/20,0.841
2022/08/21,0.856
2022/08/22,0.858
2022/08/23,0.863
2022/08/24,0.868
2022/08/25,0.872
2022/08/26,0.862
2022/08/27,0.867
2022/08/28,0.883
2022/08/29,0.885
2022/08/30,0.885
2022/08/31,0.884
2022/09/01,0.889
2022/09/02,0.897
2022/09/03,0.923
2022/09/04,0.942
2022/09/05,0.947
2022/09/06,0.944
2022/09/07,0.943
2022/09/08,0.942
2022/09/09,0.943
2022/09/10,0.951
2022/09/11,0.662
2022/09/12,0.558
2022/09/13,0.453
2022/09/14,0.443
2022/09/15,0.438
2022/09/16,0.382
2022/09/17,0.374
2022/09/18,0.373
2022/09/19,0.36
2022/09/20,0.354
2022/09/21,0.342
2022/09/22,0.327
2022/09/23,0.327
2022/09/24,0.335
2022/09/25,0.337
2022/09/26,0.321
2022/09/27,0.274
2022/09/28,0.239
2022/09/29,0.235
2022/09/30,0.234
2022/10/01,0.241
2022/10/02,0.248
2022/10/03,0.248
2022/10/04,0.245
2022/10/05,0.241
2022/10/06,0.242
2022/10/07,0.242
2022/10/08,0.249
2022/10/09,0.253
2022/10/10,0.25
2022/10/11,0.244
2022/10/12,0.24
2022/10/13,0.236
2022/10/14,0.231
2022/10/15,0.237
2022/10/16,0.227
2022/10/17,0.212
2022/10/18,0.205
2022/10/19,0.201
2022/10/20,0.207
2022/10/21,0.215
2022/10/22,0.216
2022/10/23,0.214
2022/10/24,0.213
2022/10/25,0.204
2022/10/26,0.196
2022/10/27,0.192
2022/10/28,0.193
2022/10/29,0.192
2022/10/30,0.189
2022/10/31,0.189
2022/11/01,0.189
2022/11/02,0.191
2022/11/03,0.191
2022/11/04,0.19
2022/11/05,0.194
2022/11/06,0.196
2022/11/07,0.195
2022/11/08,0.29
2022/11/09,0.477
2022/11/10,0.595
2022/11/11,0.622
2022/11/12,0.621
2022/11/13,0.62
2022/11/14,0.623
2022/11/15,0.623
2022/11/16,0.621
2022/11/17,0.62
2022/11/18,0.622
2022/11/19,0.63
2022/11/20,0.634
2022/11/21,0.634
2022/11/22,0.633
2022/11/23,0.639
2022/11/24,0.645
2022/11/25,0.653
2022/11/26,0.662
2022/11/27,0.678
2022/11/28,0.68
2022/11/29,0.684
