Date,fee_to_reward7smaUSD
2019/06/23,3.62
2019/06/24,3.397
2019/06/25,3.622
2019/06/26,3.736
2019/06/27,3.714
2019/06/28,4.03
2019/06/29,4.128
2019/06/30,4.197
2019/07/01,4.479
2019/07/02,4.36
2019/07/03,4.104
2019/07/04,3.758
2019/07/05,3.546
2019/07/06,3.513
2019/07/07,3.342
2019/07/08,3.109
2019/07/09,2.968
2019/07/10,2.925
2019/07/11,3.249
2019/07/12,3.143
2019/07/13,3.012
2019/07/14,3.096
2019/07/15,3.071
2019/07/16,3.605
2019/07/17,3.94
2019/07/18,3.613
2019/07/19,3.792
2019/07/20,3.768
2019/07/21,3.67
2019/07/22,3.494
2019/07/23,2.872
2019/07/24,2.866
2019/07/25,3.195
2019/07/26,2.966
2019/07/27,3.011
2019/07/28,2.999
2019/07/29,3.033
2019/07/30,3.055
2019/07/31,2.759
2019/08/01,2.734
2019/08/02,2.855
2019/08/03,3.076
2019/08/04,3.076
2019/08/05,3.09
2019/08/06,3.122
2019/08/07,3.085
2019/08/08,2.796
2019/08/09,2.729
2019/08/10,2.494
2019/08/11,2.518
2019/08/12,2.527
2019/08/13,2.46
2019/08/14,2.502
2019/08/15,2.601
2019/08/16,2.569
2019/08/17,2.537
2019/08/18,2.543
2019/08/19,2.623
2019/08/20,2.755
2019/08/21,2.884
2019/08/22,2.883
2019/08/23,2.955
2019/08/24,3.067
2019/08/25,3.269
2019/08/26,3.425
2019/08/27,3.456
2019/08/28,3.412
2019/08/29,3.423
2019/08/30,3.466
2019/08/31,3.509
2019/09/01,3.452
2019/09/02,3.388
2019/09/03,3.444
2019/09/04,3.483
2019/09/05,3.629
2019/09/06,3.842
2019/09/07,4.061
2019/09/08,4.334
2019/09/09,4.594
2019/09/10,4.934
2019/09/11,5.242
2019/09/12,5.515
2019/09/13,5.665
2019/09/14,5.918
2019/09/15,6.14
2019/09/16,6.291
2019/09/17,6.555
2019/09/18,6.909
2019/09/19,7.351
2019/09/20,7.847
2019/09/21,8.024
2019/09/22,7.96
2019/09/23,8.217
2019/09/24,8.476
2019/09/25,8.7
2019/09/26,8.486
2019/09/27,8.309
2019/09/28,8.368
2019/09/29,8.571
2019/09/30,8.328
2019/10/01,7.417
2019/10/02,6.479
2019/10/03,5.961
2019/10/04,5.269
2019/10/05,4.537
2019/10/06,3.852
2019/10/07,3.319
2019/10/08,3.286
2019/10/09,3.359
2019/10/10,3.222
2019/10/11,3.203
2019/10/12,3.178
2019/10/13,3.169
2019/10/14,3.175
2019/10/15,3.163
2019/10/16,3.061
2019/10/17,3.003
2019/10/18,3.004
2019/10/19,3.027
2019/10/20,3.092
2019/10/21,3.116
2019/10/22,3.189
2019/10/23,3.359
2019/10/24,3.463
2019/10/25,3.572
2019/10/26,3.715
2019/10/27,3.732
2019/10/28,3.801
2019/10/29,3.832
2019/10/30,3.772
2019/10/31,3.775
2019/11/01,3.696
2019/11/02,3.542
2019/11/03,3.504
2019/11/04,3.458
2019/11/05,3.414
2019/11/06,3.322
2019/11/07,3.441
2019/11/08,3.46
2019/11/09,3.488
2019/11/10,3.497
2019/11/11,3.529
2019/11/12,3.519
2019/11/13,3.563
2019/11/14,3.411
2019/11/15,3.405
2019/11/16,3.379
2019/11/17,3.37
2019/11/18,3.366
2019/11/19,3.409
2019/11/20,3.427
2019/11/21,3.653
2019/11/22,4.253
2019/11/23,4.299
2019/11/24,4.326
2019/11/25,4.774
2019/11/26,4.99
2019/11/27,5.069
2019/11/28,4.955
2019/11/29,4.378
2019/11/30,4.382
2019/12/01,4.493
2019/12/02,4.086
2019/12/03,3.815
2019/12/04,3.751
2019/12/05,3.609
2019/12/06,3.506
2019/12/07,3.407
2019/12/08,3.16
2019/12/09,3.033
2019/12/10,3.003
2019/12/11,2.923
2019/12/12,2.917
2019/12/13,2.959
2019/12/14,3.038
2019/12/15,3.171
2019/12/16,3.325
2019/12/17,3.643
2019/12/18,3.85
2019/12/19,3.936
2019/12/20,4.031
2019/12/21,4.037
2019/12/22,4.015
2019/12/23,3.983
2019/12/24,3.682
2019/12/25,3.467
2019/12/26,3.386
2019/12/27,3.274
2019/12/28,3.228
2019/12/29,3.187
2019/12/30,3.086
2019/12/31,3.062
2020/01/01,2.991
2020/01/02,2.848
2020/01/03,2.732
2020/01/04,2.613
2020/01/05,2.502
2020/01/06,2.402
2020/01/07,2.298
2020/01/08,2.326
2020/01/09,2.339
2020/01/10,2.402
2020/01/11,2.441
2020/01/12,2.46
2020/01/13,2.449
2020/01/14,2.53
2020/01/15,2.514
2020/01/16,2.513
2020/01/17,2.477
2020/01/18,2.506
2020/01/19,2.537
2020/01/20,2.493
2020/01/21,2.336
2020/01/22,2.189
2020/01/23,2.102
2020/01/24,1.99
2020/01/25,1.844
2020/01/26,1.721
2020/01/27,1.659
2020/01/28,1.649
2020/01/29,1.663
2020/01/30,1.719
2020/01/31,1.772
2020/02/01,1.856
2020/02/02,1.931
2020/02/03,2.016
2020/02/04,2.102
2020/02/05,2.26
2020/02/06,2.413
2020/02/07,2.585
2020/02/08,2.699
2020/02/09,2.785
2020/02/10,2.848
2020/02/11,2.913
2020/02/12,3.042
2020/02/13,3.108
2020/02/14,3.139
2020/02/15,3.231
2020/02/16,3.388
2020/02/17,3.477
2020/02/18,3.504
2020/02/19,3.416
2020/02/20,3.362
2020/02/21,3.197
2020/02/22,3.018
2020/02/23,2.861
2020/02/24,2.796
2020/02/25,2.801
2020/02/26,2.945
2020/02/27,2.954
2020/02/28,3.053
2020/02/29,3.074
2020/03/01,3.062
2020/03/02,3.006
2020/03/03,2.929
2020/03/04,2.687
2020/03/05,2.637
2020/03/06,2.587
2020/03/07,2.624
2020/03/08,2.804
2020/03/09,3.128
2020/03/10,3.218
2020/03/11,3.371
2020/03/12,6.114
2020/03/13,8.544
2020/03/14,8.75
2020/03/15,8.73
2020/03/16,9.303
2020/03/17,9.553
2020/03/18,9.616
2020/03/19,7.243
2020/03/20,5.104
2020/03/21,5.033
2020/03/22,5.017
2020/03/23,4.325
2020/03/24,4.159
2020/03/25,4.094
2020/03/26,3.802
2020/03/27,3.594
2020/03/28,3.493
2020/03/29,3.349
2020/03/30,3.242
2020/03/31,3.188
2020/04/01,3.111
2020/04/02,3.102
2020/04/03,3.101
2020/04/04,3.068
2020/04/05,3.072
2020/04/06,3.228
2020/04/07,3.302
2020/04/08,3.359
2020/04/09,3.336
2020/04/10,3.368
2020/04/11,3.397
2020/04/12,3.41
2020/04/13,3.289
2020/04/14,3.242
2020/04/15,3.222
2020/04/16,3.401
2020/04/17,3.415
2020/04/18,3.584
2020/04/19,3.724
2020/04/20,3.876
2020/04/21,3.997
2020/04/22,4.144
2020/04/23,4.146
2020/04/24,4.269
2020/04/25,4.264
2020/04/26,4.371
2020/04/27,4.365
2020/04/28,4.313
2020/04/29,4.586
2020/04/30,5.079
2020/05/01,5.089
2020/05/02,5.044
2020/05/03,5.018
2020/05/04,5.091
2020/05/05,5.257
2020/05/06,5.258
2020/05/07,5.194
2020/05/08,5.604
2020/05/09,5.994
2020/05/10,6.858
2020/05/11,7.347
2020/05/12,7.926
2020/05/13,8.655
2020/05/14,9.479
2020/05/15,9.949
2020/05/16,10.325
2020/05/17,10.22
2020/05/18,10.79
2020/05/19,11.06
2020/05/20,11.221
2020/05/21,11.617
2020/05/22,11.81
2020/05/23,11.665
2020/05/24,11.788
2020/05/25,11.864
2020/05/26,12.127
2020/05/27,12.311
2020/05/28,11.972
2020/05/29,11.974
2020/05/30,12.518
2020/05/31,12.478
2020/06/01,12.251
2020/06/02,12.187
2020/06/03,11.688
2020/06/04,11.282
2020/06/05,11.165
2020/06/06,11.268
2020/06/07,11.774
2020/06/08,12.128
2020/06/09,12.2
2020/06/10,12.767
2020/06/11,13.242
2020/06/12,13.425
2020/06/13,13.078
2020/06/14,12.378
2020/06/15,12.494
2020/06/16,12.624
2020/06/17,12.669
2020/06/18,12.56
2020/06/19,12.865
2020/06/20,13.151
2020/06/21,13.643
2020/06/22,13.915
2020/06/23,14.498
2020/06/24,15.061
2020/06/25,15.547
2020/06/26,15.687
2020/06/27,16.121
2020/06/28,16.452
2020/06/29,16.382
2020/06/30,16.598
2020/07/01,16.551
2020/07/02,16.549
2020/07/03,16.781
2020/07/04,16.596
2020/07/05,16.389
2020/07/06,16.384
2020/07/07,15.882
2020/07/08,16.081
2020/07/09,16.267
2020/07/10,15.983
2020/07/11,15.954
2020/07/12,15.936
2020/07/13,16.441
2020/07/14,16.603
2020/07/15,16.595
2020/07/16,17.002
2020/07/17,17.891
2020/07/18,18.803
2020/07/19,20.053
2020/07/20,20.931
2020/07/21,22.252
2020/07/22,23.194
2020/07/23,24.256
2020/07/24,25.136
2020/07/25,26.529
2020/07/26,27.287
2020/07/27,28.314
2020/07/28,28.364
2020/07/29,28.556
2020/07/30,28.273
2020/07/31,28.386
2020/08/01,27.672
2020/08/02,27.768
2020/08/03,26.784
2020/08/04,26.257
2020/08/05,25.462
2020/08/06,24.995
2020/08/07,24.894
2020/08/08,25.072
2020/08/09,25.3
2020/08/10,26.954
2020/08/11,29.323
2020/08/12,33.677
2020/08/13,38.151
2020/08/14,41.372
2020/08/15,43.103
2020/08/16,43.941
2020/08/17,43.858
2020/08/18,43.932
2020/08/19,42.314
2020/08/20,39.973
2020/08/21,39.172
2020/08/22,38.733
2020/08/23,38.12
2020/08/24,37.721
2020/08/25,37.034
2020/08/26,35.762
2020/08/27,35.025
2020/08/28,33.245
2020/08/29,33.184
2020/08/30,36.001
2020/08/31,38.84
2020/09/01,43.381
2020/09/02,48.573
2020/09/03,53.061
2020/09/04,55.815
2020/09/05,58.72
2020/09/06,57.205
2020/09/07,54.792
2020/09/08,50.18
2020/09/09,45.842
2020/09/10,43.315
2020/09/11,42.117
2020/09/12,39.369
2020/09/13,39.127
2020/09/14,40.801
2020/09/15,42.567
2020/09/16,43.302
2020/09/17,46.463
2020/09/18,48.861
2020/09/19,50.389
2020/09/20,50.657
2020/09/21,50.047
2020/09/22,49.517
2020/09/23,48.971
2020/09/24,44.277
2020/09/25,40.64
2020/09/26,38.338
2020/09/27,36.978
2020/09/28,35.989
2020/09/29,35.787
2020/09/30,35.482
2020/10/01,35.047
2020/10/02,34.648
2020/10/03,34.182
2020/10/04,33.942
2020/10/05,32.906
2020/10/06,31.79
2020/10/07,30.679
2020/10/08,30.056
2020/10/09,29.51
2020/10/10,29.004
2020/10/11,27.687
2020/10/12,27.171
2020/10/13,26.133
2020/10/14,25.806
2020/10/15,25.639
2020/10/16,25.153
2020/10/17,23.989
2020/10/18,23.442
2020/10/19,22.641
2020/10/20,21.995
2020/10/21,22.006
2020/10/22,21.636
2020/10/23,21.368
2020/10/24,21.125
2020/10/25,20.879
2020/10/26,20.949
2020/10/27,20.255
2020/10/28,19.687
2020/10/29,19.682
2020/10/30,19.827
2020/10/31,20.238
2020/11/01,20.271
2020/11/02,20.49
2020/11/03,20.647
2020/11/04,19.591
2020/11/05,18.847
2020/11/06,18.792
2020/11/07,19.573
2020/11/08,19.405
2020/11/09,18.646
2020/11/10,18.867
2020/11/11,19.467
2020/11/12,19.734
2020/11/13,19.509
2020/11/14,18.386
2020/11/15,18.572
2020/11/16,18.765
2020/11/17,19.886
2020/11/18,21.206
2020/11/19,21.008
2020/11/20,21.609
2020/11/21,23.164
2020/11/22,24.675
2020/11/23,25.958
2020/11/24,26.467
2020/11/25,25.681
2020/11/26,28.018
2020/11/27,26.893
2020/11/28,25.175
2020/11/29,23.266
2020/11/30,23.171
2020/12/01,22.773
2020/12/02,21.934
2020/12/03,19.47
2020/12/04,19.958
2020/12/05,20.321
2020/12/06,20.844
2020/12/07,19.742
2020/12/08,19.117
2020/12/09,20.116
2020/12/10,20.57
2020/12/11,21.009
2020/12/12,21.306
2020/12/13,21.76
2020/12/14,22.434
2020/12/15,23.303
2020/12/16,24.004
2020/12/17,26.685
2020/12/18,27.132
2020/12/19,28.103
2020/12/20,28.198
2020/12/21,28.82
2020/12/22,28.205
2020/12/23,28.963
2020/12/24,27.419
2020/12/25,27.998
2020/12/26,28.237
2020/12/27,30.152
2020/12/28,31.093
2020/12/29,32.157
2020/12/30,32.468
2020/12/31,33.026
2021/01/01,32.256
2021/01/02,33.249
2021/01/03,34.642
2021/01/04,37.123
2021/01/05,38.217
2021/01/06,38.526
2021/01/07,39.468
2021/01/08,41.645
2021/01/09,41.66
2021/01/10,40.146
2021/01/11,39.847
2021/01/12,38.407
2021/01/13,36.591
2021/01/14,35.116
2021/01/15,33.694
2021/01/16,33.208
2021/01/17,32.302
2021/01/18,29.087
2021/01/19,29.568
2021/01/20,30.124
2021/01/21,31.162
2021/01/22,32.243
2021/01/23,32.332
2021/01/24,33.043
2021/01/25,34.198
2021/01/26,33.697
2021/01/27,34.136
2021/01/28,33.469
2021/01/29,33.833
2021/01/30,34.73
2021/01/31,36.168
2021/02/01,37.357
2021/02/02,39.645
2021/02/03,41.566
2021/02/04,44.553
2021/02/05,46.49
2021/02/06,48.071
2021/02/07,48.675
2021/02/08,49.377
2021/02/09,50.285
2021/02/10,50.996
2021/02/11,49.947
2021/02/12,48.854
2021/02/13,49.074
2021/02/14,48.96
2021/02/15,48.576
2021/02/16,47.673
2021/02/17,46.923
2021/02/18,47.275
2021/02/19,47.542
2021/02/20,47.796
2021/02/21,47.749
2021/02/22,48.748
2021/02/23,50.855
2021/02/24,51.314
2021/02/25,50.967
2021/02/26,50.42
2021/02/27,48.746
2021/02/28,48.038
2021/03/01,45.822
2021/03/02,42.587
2021/03/03,41.202
2021/03/04,39.9
2021/03/05,39.455
2021/03/06,38.804
2021/03/07,39.207
2021/03/08,39.735
2021/03/09,40.219
2021/03/10,40.374
2021/03/11,40.942
2021/03/12,41.666
2021/03/13,43.368
2021/03/14,43.808
2021/03/15,44.945
2021/03/16,45.874
2021/03/17,47.12
2021/03/18,48.145
2021/03/19,47.957
2021/03/20,47.458
2021/03/21,47.191
2021/03/22,47.091
2021/03/23,46.698
2021/03/24,46.357
2021/03/25,46.387
2021/03/26,46.057
2021/03/27,45.521
2021/03/28,45.154
2021/03/29,44.374
2021/03/30,44.352
2021/03/31,44.91
2021/04/01,45.208
2021/04/02,45.981
2021/04/03,46.652
2021/04/04,46.358
2021/04/05,46.319
2021/04/06,46.099
2021/04/07,45.111
2021/04/08,43.498
2021/04/09,42.05
2021/04/10,40.847
2021/04/11,39.991
2021/04/12,39.005
2021/04/13,38.089
2021/04/14,37.73
2021/04/15,37.096
2021/04/16,38.373
2021/04/17,39.649
2021/04/18,41.741
2021/04/19,43.656
2021/04/20,46.43
2021/04/21,47.479
2021/04/22,49.124
2021/04/23,48.423
2021/04/24,46.455
2021/04/25,43.607
2021/04/26,40.531
2021/04/27,36.485
2021/04/28,33.99
2021/04/29,31.784
2021/04/30,29.434
2021/05/01,28.566
2021/05/02,27.817
2021/05/03,27.856
2021/05/04,27.936
2021/05/05,27.253
2021/05/06,27.032
2021/05/07,27.538
2021/05/08,30.257
2021/05/09,33.558
2021/05/10,37.552
2021/05/11,42.365
2021/05/12,47.269
2021/05/13,50.26
2021/05/14,52.364
2021/05/15,51.513
2021/05/16,49.991
2021/05/17,47.238
2021/05/18,43.243
2021/05/19,42.469
2021/05/20,41.251
2021/05/21,40.259
2021/05/22,38.681
2021/05/23,39.586
2021/05/24,38.522
2021/05/25,37.026
2021/05/26,32.423
2021/05/27,29.323
2021/05/28,26.886
2021/05/29,25.571
2021/05/30,22.089
2021/05/31,20.29
2021/06/01,19.051
2021/06/02,18.045
2021/06/03,17.666
2021/06/04,16.874
2021/06/05,16.051
2021/06/06,15.225
2021/06/07,14.581
2021/06/08,14.51
2021/06/09,14.055
2021/06/10,13.275
2021/06/11,13.031
2021/06/12,12.984
2021/06/13,12.885
2021/06/14,12.73
2021/06/15,12.196
2021/06/16,11.929
2021/06/17,11.98
2021/06/18,11.845
2021/06/19,11.566
2021/06/20,11.726
2021/06/21,13.154
2021/06/22,15.235
2021/06/23,15.378
2021/06/24,15.251
2021/06/25,15.498
2021/06/26,15.495
2021/06/27,15.604
2021/06/28,14.397
2021/06/29,12.497
2021/06/30,12.914
2021/07/01,13.125
2021/07/02,12.553
2021/07/03,12.525
2021/07/04,12.118
2021/07/05,11.706
2021/07/06,13.167
2021/07/07,13.846
2021/07/08,14.735
2021/07/09,15.497
2021/07/10,15.648
2021/07/11,15.651
2021/07/12,16.396
2021/07/13,15.477
2021/07/14,15.754
2021/07/15,16.163
2021/07/16,16.954
2021/07/17,17.763
2021/07/18,18.758
2021/07/19,18.787
2021/07/20,18.845
2021/07/21,17.635
2021/07/22,16.886
2021/07/23,16.15
2021/07/24,15.68
2021/07/25,15.285
2021/07/26,16.04
2021/07/27,16.281
2021/07/28,17.3
2021/07/29,17.399
2021/07/30,17.998
2021/07/31,18.98
2021/08/01,20.058
2021/08/02,20.126
2021/08/03,20.713
2021/08/04,20.889
2021/08/05,22.2
2021/08/06,22.746
2021/08/07,23.492
2021/08/08,23.898
2021/08/09,24.389
2021/08/10,24.751
2021/08/11,25.569
2021/08/12,25.438
2021/08/13,25.7
2021/08/14,25.583
2021/08/15,25.678
2021/08/16,25.863
2021/08/17,25.749
2021/08/18,25.109
2021/08/19,24.517
2021/08/20,21.784
2021/08/21,19.193
2021/08/22,16.627
2021/08/23,13.92
2021/08/24,11.511
2021/08/25,9.383
2021/08/26,7.512
2021/08/27,7.842
2021/08/28,8.13
2021/08/29,8.541
2021/08/30,8.912
2021/08/31,9.111
2021/09/01,9.22
2021/09/02,9.196
2021/09/03,9.485
2021/09/04,9.807
2021/09/05,9.962
2021/09/06,9.868
2021/09/07,10.338
2021/09/08,10.62
2021/09/09,11.002
2021/09/10,10.704
2021/09/11,10.13
2021/09/12,9.534
2021/09/13,9.388
2021/09/14,8.483
2021/09/15,7.76
2021/09/16,7.218
2021/09/17,6.799
2021/09/18,6.62
2021/09/19,6.684
2021/09/20,6.656
2021/09/21,6.837
2021/09/22,6.786
2021/09/23,6.678
2021/09/24,6.711
2021/09/25,6.655
2021/09/26,6.822
2021/09/27,6.678
2021/09/28,6.498
2021/09/29,6.488
2021/09/30,6.637
2021/10/01,6.65
2021/10/02,6.77
2021/10/03,6.506
2021/10/04,6.521
2021/10/05,6.863
2021/10/06,7.339
2021/10/07,7.795
2021/10/08,8.033
2021/10/09,8.057
2021/10/10,8.226
2021/10/11,8.314
2021/10/12,7.995
2021/10/13,7.67
2021/10/14,7.361
2021/10/15,7.663
2021/10/16,7.719
2021/10/17,7.625
2021/10/18,7.541
2021/10/19,7.449
2021/10/20,7.326
2021/10/21,7.169
2021/10/22,6.673
2021/10/23,6.669
2021/10/24,6.789
2021/10/25,6.834
2021/10/26,7.178
2021/10/27,7.96
2021/10/28,8.546
2021/10/29,9.133
2021/10/30,9.853
2021/10/31,10.309
2021/11/01,10.609
2021/11/02,10.898
2021/11/03,10.74
2021/11/04,10.44
2021/11/05,10.177
2021/11/06,9.787
2021/11/07,9.391
2021/11/08,9.301
2021/11/09,9.208
2021/11/10,9.185
2021/11/11,9.264
2021/11/12,9.31
2021/11/13,9.352
2021/11/14,9.401
2021/11/15,9.476
2021/11/16,9.39
2021/11/17,9.06
2021/11/18,8.885
2021/11/19,8.651
2021/11/20,8.41
2021/11/21,8.394
2021/11/22,8.266
2021/11/23,8.168
2021/11/24,8.27
2021/11/25,8.208
2021/11/26,8.369
2021/11/27,8.563
2021/11/28,8.549
2021/11/29,8.444
2021/11/30,8.425
2021/12/01,8.309
2021/12/02,8.188
2021/12/03,7.962
2021/12/04,8.239
2021/12/05,8.161
2021/12/06,8.151
2021/12/07,7.882
2021/12/08,7.619
2021/12/09,7.422
2021/12/10,7.45
2021/12/11,6.783
2021/12/12,6.562
2021/12/13,6.395
2021/12/14,6.243
2021/12/15,6.24
2021/12/16,6.163
2021/12/17,5.97
2021/12/18,5.856
2021/12/19,5.902
2021/12/20,5.741
2021/12/21,5.63
2021/12/22,5.506
2021/12/23,5.471
2021/12/24,5.36
2021/12/25,5.408
2021/12/26,5.233
2021/12/27,5.174
2021/12/28,5.324
2021/12/29,5.517
2021/12/30,5.572
2021/12/31,5.56
2022/01/01,5.504
2022/01/02,5.679
2022/01/03,5.709
2022/01/04,5.766
2022/01/05,5.85
2022/01/06,5.938
2022/01/07,6.236
2022/01/08,6.409
2022/01/09,6.481
2022/01/10,6.834
2022/01/11,6.936
2022/01/12,7.001
2022/01/13,6.972
2022/01/14,6.867
2022/01/15,6.797
2022/01/16,6.722
2022/01/17,6.516
2022/01/18,6.329
2022/01/19,6.123
2022/01/20,6.136
2022/01/21,6.423
2022/01/22,6.876
2022/01/23,6.892
2022/01/24,7.009
2022/01/25,7.018
2022/01/26,7.03
2022/01/27,7.048
2022/01/28,6.666
2022/01/29,6.269
2022/01/30,6.328
2022/01/31,6.072
2022/02/01,6.097
2022/02/02,6.062
2022/02/03,5.935
2022/02/04,5.855
2022/02/05,5.872
2022/02/06,5.646
2022/02/07,5.703
2022/02/08,5.565
2022/02/09,5.443
2022/02/10,5.415
2022/02/11,5.344
2022/02/12,5.16
2022/02/13,5.125
2022/02/14,4.914
2022/02/15,4.895
2022/02/16,4.852
2022/02/17,4.778
2022/02/18,4.692
2022/02/19,4.67
2022/02/20,4.751
2022/02/21,4.769
2022/02/22,4.752
2022/02/23,4.716
2022/02/24,4.779
2022/02/25,4.765
2022/02/26,4.683
2022/02/27,4.545
2022/02/28,4.473
2022/03/01,4.365
2022/03/02,4.275
2022/03/03,4.09
2022/03/04,4.014
2022/03/05,3.954
2022/03/06,3.974
2022/03/07,3.995
2022/03/08,4.043
2022/03/09,3.951
2022/03/10,3.861
2022/03/11,3.826
2022/03/12,3.771
2022/03/13,3.703
2022/03/14,3.621
2022/03/15,3.486
2022/03/16,3.543
2022/03/17,3.716
2022/03/18,3.923
2022/03/19,4.002
2022/03/20,4.046
2022/03/21,4.062
2022/03/22,4.098
2022/03/23,4.022
2022/03/24,3.9
2022/03/25,3.711
2022/03/26,3.665
2022/03/27,3.805
2022/03/28,4.014
2022/03/29,4.107
2022/03/30,4.204
2022/03/31,4.228
2022/04/01,4.324
2022/04/02,4.53
2022/04/03,4.48
2022/04/04,4.433
2022/04/05,4.512
2022/04/06,4.547
2022/04/07,4.59
2022/04/08,4.546
2022/04/09,4.335
2022/04/10,4.255
2022/04/11,4.131
2022/04/12,3.948
2022/04/13,3.849
2022/04/14,3.841
2022/04/15,3.71
2022/04/16,3.784
2022/04/17,3.739
2022/04/18,3.723
2022/04/19,3.742
2022/04/20,3.854
2022/04/21,3.823
2022/04/22,3.96
2022/04/23,3.859
2022/04/24,3.829
2022/04/25,3.906
2022/04/26,3.86
2022/04/27,3.763
2022/04/28,3.724
2022/04/29,3.74
2022/04/30,3.884
2022/05/01,5.13
2022/05/02,5.035
2022/05/03,5.02
2022/05/04,5.015
2022/05/05,5.137
2022/05/06,5.096
2022/05/07,4.914
2022/05/08,3.655
2022/05/09,3.893
2022/05/10,4.192
2022/05/11,5.045
2022/05/12,6.042
2022/05/13,6.272
2022/05/14,6.547
2022/05/15,6.618
2022/05/16,6.356
2022/05/17,6.088
2022/05/18,5.188
2022/05/19,4.036
2022/05/20,3.737
2022/05/21,3.533
2022/05/22,3.435
2022/05/23,3.394
2022/05/24,3.341
2022/05/25,3.322
2022/05/26,3.388
2022/05/27,3.463
2022/05/28,3.399
2022/05/29,3.38
2022/05/30,3.41
2022/05/31,3.53
2022/06/01,3.578
2022/06/02,3.45
2022/06/03,3.398
2022/06/04,3.553
2022/06/05,3.669
2022/06/06,3.707
2022/06/07,3.727
2022/06/08,3.828
2022/06/09,3.934
2022/06/10,3.974
2022/06/11,3.977
2022/06/12,4.047
2022/06/13,4.745
2022/06/14,5.067
2022/06/15,5.39
2022/06/16,5.446
2022/06/17,5.507
2022/06/18,5.773
2022/06/19,5.885
2022/06/20,5.228
2022/06/21,4.927
2022/06/22,4.573
2022/06/23,4.579
2022/06/24,4.616
2022/06/25,4.301
2022/06/26,4.124
2022/06/27,4.096
2022/06/28,4.098
2022/06/29,4.263
2022/06/30,4.345
2022/07/01,4.236
2022/07/02,4.158
2022/07/03,4.084
2022/07/04,4.007
2022/07/05,3.884
2022/07/06,3.667
2022/07/07,3.487
2022/07/08,3.441
2022/07/09,3.507
2022/07/10,3.508
2022/07/11,3.556
2022/07/12,3.561
2022/07/13,3.596
2022/07/14,3.604
2022/07/15,3.634
2022/07/16,3.704
2022/07/17,3.753
2022/07/18,3.806
2022/07/19,3.905
2022/07/20,3.893
2022/07/21,3.873
2022/07/22,3.82
2022/07/23,3.676
2022/07/24,3.615
2022/07/25,3.543
2022/07/26,3.404
2022/07/27,3.412
2022/07/28,3.45
2022/07/29,3.495
2022/07/30,3.5
2022/07/31,3.49
2022/08/01,3.53
2022/08/02,3.536
2022/08/03,3.405
2022/08/04,3.255
2022/08/05,3.148
2022/08/06,3.084
2022/08/07,3.05
2022/08/08,2.973
2022/08/09,2.965
2022/08/10,3.101
2022/08/11,3.179
2022/08/12,3.213
2022/08/13,3.253
2022/08/14,3.291
2022/08/15,3.314
2022/08/16,3.225
2022/08/17,3.071
2022/08/18,2.959
2022/08/19,3.028
2022/08/20,3.016
2022/08/21,2.967
2022/08/22,2.922
2022/08/23,2.951
2022/08/24,2.948
2022/08/25,3.011
2022/08/26,2.972
2022/08/27,2.947
2022/08/28,2.94
2022/08/29,2.928
2022/08/30,3.017
2022/08/31,3.095
2022/09/01,3.082
2022/09/02,3.006
2022/09/03,2.957
2022/09/04,2.933
2022/09/05,2.88
2022/09/06,2.806
2022/09/07,2.822
2022/09/08,2.934
2022/09/09,2.993
2022/09/10,3.071
2022/09/11,3.135
2022/09/12,3.229
2022/09/13,3.394
2022/09/14,3.341
2022/09/15,3.36
2022/09/16,3.341
2022/09/17,3.292
2022/09/18,3.288
2022/09/19,3.248
2022/09/20,3.097
2022/09/21,3.171
2022/09/22,3.028
2022/09/23,3.024
2022/09/24,3.037
2022/09/25,3.015
2022/09/26,3.043
2022/09/27,3.053
2022/09/28,2.985
2022/09/29,3.011
2022/09/30,3.014
2022/10/01,3.012
2022/10/02,2.987
2022/10/03,2.912
2022/10/04,2.869
2022/10/05,2.863
2022/10/06,2.828
2022/10/07,2.798
2022/10/08,2.786
2022/10/09,2.781
2022/10/10,2.805
2022/10/11,2.771
2022/10/12,2.696
2022/10/13,2.746
2022/10/14,2.73
2022/10/15,2.727
2022/10/16,2.763
2022/10/17,2.847
2022/10/18,2.969
2022/10/19,3.054
2022/10/20,3.144
2022/10/21,3.31
2022/10/22,3.363
2022/10/23,3.391
2022/10/24,3.325
2022/10/25,3.307
2022/10/26,3.326
2022/10/27,3.215
2022/10/28,3.109
2022/10/29,3.17
2022/10/30,3.108
2022/10/31,3.155
2022/11/01,3.098
2022/11/02,3.104
2022/11/03,3.13
2022/11/04,3.172
2022/11/05,3.057
2022/11/06,3.076
2022/11/07,3.018
2022/11/08,3.469
2022/11/09,3.999
2022/11/10,4.444
2022/11/11,4.626
2022/11/12,4.766
2022/11/13,4.878
2022/11/14,5.002
2022/11/15,4.603
2022/11/16,4
2022/11/17,3.508
2022/11/18,3.187
2022/11/19,3.014
2022/11/20,2.906
2022/11/21,2.792
2022/11/22,2.771
2022/11/23,2.699
2022/11/24,2.613
2022/11/25,2.557
2022/11/26,2.546
2022/11/27,2.453
2022/11/28,2.38
2022/11/29,2.264
