Date,fee_to_reward14smaUSD
2019/06/24,3.469
2019/06/25,3.523
2019/06/26,3.666
2019/06/27,3.833
2019/06/28,3.946
2019/06/29,3.868
2019/06/30,3.908
2019/07/01,3.938
2019/07/02,3.991
2019/07/03,3.92
2019/07/04,3.736
2019/07/05,3.788
2019/07/06,3.82
2019/07/07,3.769
2019/07/08,3.794
2019/07/09,3.664
2019/07/10,3.514
2019/07/11,3.504
2019/07/12,3.345
2019/07/13,3.263
2019/07/14,3.219
2019/07/15,3.09
2019/07/16,3.286
2019/07/17,3.432
2019/07/18,3.431
2019/07/19,3.467
2019/07/20,3.39
2019/07/21,3.383
2019/07/22,3.282
2019/07/23,3.238
2019/07/24,3.403
2019/07/25,3.404
2019/07/26,3.379
2019/07/27,3.39
2019/07/28,3.335
2019/07/29,3.263
2019/07/30,2.964
2019/07/31,2.812
2019/08/01,2.965
2019/08/02,2.911
2019/08/03,3.043
2019/08/04,3.037
2019/08/05,3.061
2019/08/06,3.089
2019/08/07,2.922
2019/08/08,2.765
2019/08/09,2.792
2019/08/10,2.785
2019/08/11,2.797
2019/08/12,2.809
2019/08/13,2.791
2019/08/14,2.793
2019/08/15,2.699
2019/08/16,2.649
2019/08/17,2.516
2019/08/18,2.531
2019/08/19,2.575
2019/08/20,2.607
2019/08/21,2.693
2019/08/22,2.742
2019/08/23,2.762
2019/08/24,2.802
2019/08/25,2.906
2019/08/26,3.024
2019/08/27,3.105
2019/08/28,3.148
2019/08/29,3.153
2019/08/30,3.211
2019/08/31,3.288
2019/09/01,3.361
2019/09/02,3.406
2019/09/03,3.45
2019/09/04,3.448
2019/09/05,3.526
2019/09/06,3.654
2019/09/07,3.785
2019/09/08,3.893
2019/09/09,3.991
2019/09/10,4.189
2019/09/11,4.363
2019/09/12,4.572
2019/09/13,4.754
2019/09/14,4.99
2019/09/15,5.237
2019/09/16,5.443
2019/09/17,5.745
2019/09/18,6.076
2019/09/19,6.433
2019/09/20,6.756
2019/09/21,6.971
2019/09/22,7.05
2019/09/23,7.254
2019/09/24,7.515
2019/09/25,7.805
2019/09/26,7.918
2019/09/27,8.078
2019/09/28,8.196
2019/09/29,8.265
2019/09/30,8.272
2019/10/01,7.946
2019/10/02,7.589
2019/10/03,7.223
2019/10/04,6.789
2019/10/05,6.452
2019/10/06,6.211
2019/10/07,5.824
2019/10/08,5.351
2019/10/09,4.919
2019/10/10,4.592
2019/10/11,4.236
2019/10/12,3.858
2019/10/13,3.511
2019/10/14,3.247
2019/10/15,3.224
2019/10/16,3.21
2019/10/17,3.113
2019/10/18,3.104
2019/10/19,3.103
2019/10/20,3.131
2019/10/21,3.145
2019/10/22,3.176
2019/10/23,3.21
2019/10/24,3.233
2019/10/25,3.288
2019/10/26,3.371
2019/10/27,3.412
2019/10/28,3.458
2019/10/29,3.51
2019/10/30,3.565
2019/10/31,3.619
2019/11/01,3.634
2019/11/02,3.629
2019/11/03,3.618
2019/11/04,3.629
2019/11/05,3.623
2019/11/06,3.547
2019/11/07,3.608
2019/11/08,3.578
2019/11/09,3.515
2019/11/10,3.5
2019/11/11,3.493
2019/11/12,3.467
2019/11/13,3.443
2019/11/14,3.426
2019/11/15,3.433
2019/11/16,3.433
2019/11/17,3.433
2019/11/18,3.448
2019/11/19,3.464
2019/11/20,3.495
2019/11/21,3.532
2019/11/22,3.829
2019/11/23,3.839
2019/11/24,3.848
2019/11/25,4.07
2019/11/26,4.199
2019/11/27,4.248
2019/11/28,4.304
2019/11/29,4.316
2019/11/30,4.34
2019/12/01,4.409
2019/12/02,4.43
2019/12/03,4.402
2019/12/04,4.41
2019/12/05,4.282
2019/12/06,3.942
2019/12/07,3.894
2019/12/08,3.826
2019/12/09,3.559
2019/12/10,3.409
2019/12/11,3.337
2019/12/12,3.263
2019/12/13,3.233
2019/12/14,3.222
2019/12/15,3.165
2019/12/16,3.179
2019/12/17,3.323
2019/12/18,3.386
2019/12/19,3.426
2019/12/20,3.495
2019/12/21,3.537
2019/12/22,3.593
2019/12/23,3.654
2019/12/24,3.662
2019/12/25,3.659
2019/12/26,3.661
2019/12/27,3.653
2019/12/28,3.632
2019/12/29,3.601
2019/12/30,3.535
2019/12/31,3.372
2020/01/01,3.229
2020/01/02,3.117
2020/01/03,3.003
2020/01/04,2.92
2020/01/05,2.845
2020/01/06,2.744
2020/01/07,2.68
2020/01/08,2.658
2020/01/09,2.594
2020/01/10,2.567
2020/01/11,2.527
2020/01/12,2.481
2020/01/13,2.425
2020/01/14,2.414
2020/01/15,2.42
2020/01/16,2.426
2020/01/17,2.44
2020/01/18,2.473
2020/01/19,2.499
2020/01/20,2.471
2020/01/21,2.433
2020/01/22,2.352
2020/01/23,2.307
2020/01/24,2.234
2020/01/25,2.175
2020/01/26,2.129
2020/01/27,2.076
2020/01/28,1.992
2020/01/29,1.926
2020/01/30,1.91
2020/01/31,1.881
2020/02/01,1.85
2020/02/02,1.826
2020/02/03,1.838
2020/02/04,1.876
2020/02/05,1.962
2020/02/06,2.066
2020/02/07,2.179
2020/02/08,2.278
2020/02/09,2.358
2020/02/10,2.432
2020/02/11,2.508
2020/02/12,2.651
2020/02/13,2.761
2020/02/14,2.862
2020/02/15,2.965
2020/02/16,3.087
2020/02/17,3.162
2020/02/18,3.208
2020/02/19,3.229
2020/02/20,3.235
2020/02/21,3.168
2020/02/22,3.125
2020/02/23,3.125
2020/02/24,3.137
2020/02/25,3.152
2020/02/26,3.18
2020/02/27,3.158
2020/02/28,3.125
2020/02/29,3.046
2020/03/01,2.961
2020/03/02,2.901
2020/03/03,2.865
2020/03/04,2.816
2020/03/05,2.795
2020/03/06,2.82
2020/03/07,2.849
2020/03/08,2.933
2020/03/09,3.067
2020/03/10,3.073
2020/03/11,3.029
2020/03/12,4.376
2020/03/13,5.566
2020/03/14,5.687
2020/03/15,5.767
2020/03/16,6.215
2020/03/17,6.385
2020/03/18,6.493
2020/03/19,6.679
2020/03/20,6.824
2020/03/21,6.891
2020/03/22,6.874
2020/03/23,6.814
2020/03/24,6.856
2020/03/25,6.855
2020/03/26,5.522
2020/03/27,4.349
2020/03/28,4.263
2020/03/29,4.183
2020/03/30,3.783
2020/03/31,3.673
2020/04/01,3.603
2020/04/02,3.452
2020/04/03,3.348
2020/04/04,3.28
2020/04/05,3.211
2020/04/06,3.235
2020/04/07,3.245
2020/04/08,3.235
2020/04/09,3.219
2020/04/10,3.235
2020/04/11,3.232
2020/04/12,3.241
2020/04/13,3.259
2020/04/14,3.272
2020/04/15,3.291
2020/04/16,3.369
2020/04/17,3.392
2020/04/18,3.491
2020/04/19,3.567
2020/04/20,3.583
2020/04/21,3.62
2020/04/22,3.683
2020/04/23,3.774
2020/04/24,3.842
2020/04/25,3.924
2020/04/26,4.047
2020/04/27,4.121
2020/04/28,4.155
2020/04/29,4.365
2020/04/30,4.613
2020/05/01,4.679
2020/05/02,4.654
2020/05/03,4.694
2020/05/04,4.728
2020/05/05,4.785
2020/05/06,4.922
2020/05/07,5.137
2020/05/08,5.346
2020/05/09,5.519
2020/05/10,5.938
2020/05/11,6.219
2020/05/12,6.591
2020/05/13,6.956
2020/05/14,7.336
2020/05/15,7.776
2020/05/16,8.16
2020/05/17,8.539
2020/05/18,9.068
2020/05/19,9.493
2020/05/20,9.938
2020/05/21,10.548
2020/05/22,10.879
2020/05/23,10.995
2020/05/24,11.004
2020/05/25,11.327
2020/05/26,11.593
2020/05/27,11.766
2020/05/28,11.795
2020/05/29,11.892
2020/05/30,12.092
2020/05/31,12.133
2020/06/01,12.057
2020/06/02,12.157
2020/06/03,11.999
2020/06/04,11.627
2020/06/05,11.569
2020/06/06,11.893
2020/06/07,12.126
2020/06/08,12.189
2020/06/09,12.194
2020/06/10,12.228
2020/06/11,12.262
2020/06/12,12.295
2020/06/13,12.173
2020/06/14,12.076
2020/06/15,12.311
2020/06/16,12.412
2020/06/17,12.718
2020/06/18,12.901
2020/06/19,13.145
2020/06/20,13.114
2020/06/21,13.011
2020/06/22,13.205
2020/06/23,13.561
2020/06/24,13.865
2020/06/25,14.054
2020/06/26,14.276
2020/06/27,14.636
2020/06/28,15.047
2020/06/29,15.149
2020/06/30,15.548
2020/07/01,15.806
2020/07/02,16.048
2020/07/03,16.234
2020/07/04,16.358
2020/07/05,16.42
2020/07/06,16.383
2020/07/07,16.24
2020/07/08,16.316
2020/07/09,16.408
2020/07/10,16.382
2020/07/11,16.275
2020/07/12,16.163
2020/07/13,16.412
2020/07/14,16.242
2020/07/15,16.338
2020/07/16,16.635
2020/07/17,16.937
2020/07/18,17.378
2020/07/19,17.995
2020/07/20,18.686
2020/07/21,19.428
2020/07/22,19.894
2020/07/23,20.629
2020/07/24,21.514
2020/07/25,22.666
2020/07/26,23.67
2020/07/27,24.622
2020/07/28,25.308
2020/07/29,25.875
2020/07/30,26.264
2020/07/31,26.761
2020/08/01,27.101
2020/08/02,27.528
2020/08/03,27.549
2020/08/04,27.311
2020/08/05,27.009
2020/08/06,26.634
2020/08/07,26.64
2020/08/08,26.372
2020/08/09,26.534
2020/08/10,26.869
2020/08/11,27.79
2020/08/12,29.569
2020/08/13,31.573
2020/08/14,33.133
2020/08/15,34.088
2020/08/16,34.621
2020/08/17,35.406
2020/08/18,36.627
2020/08/19,37.995
2020/08/20,39.062
2020/08/21,40.272
2020/08/22,40.918
2020/08/23,41.03
2020/08/24,40.79
2020/08/25,40.483
2020/08/26,39.038
2020/08/27,37.499
2020/08/28,36.208
2020/08/29,35.958
2020/08/30,37.06
2020/08/31,38.281
2020/09/01,40.208
2020/09/02,42.167
2020/09/03,44.043
2020/09/04,44.53
2020/09/05,45.952
2020/09/06,46.603
2020/09/07,46.816
2020/09/08,46.781
2020/09/09,47.207
2020/09/10,48.188
2020/09/11,48.966
2020/09/12,49.044
2020/09/13,48.166
2020/09/14,47.796
2020/09/15,46.374
2020/09/16,44.572
2020/09/17,44.889
2020/09/18,45.489
2020/09/19,44.879
2020/09/20,44.892
2020/09/21,45.424
2020/09/22,46.042
2020/09/23,46.137
2020/09/24,45.37
2020/09/25,44.75
2020/09/26,44.363
2020/09/27,43.817
2020/09/28,43.018
2020/09/29,42.652
2020/09/30,42.227
2020/10/01,39.662
2020/10/02,37.644
2020/10/03,36.26
2020/10/04,35.46
2020/10/05,34.447
2020/10/06,33.788
2020/10/07,33.081
2020/10/08,32.551
2020/10/09,32.079
2020/10/10,31.593
2020/10/11,30.814
2020/10/12,30.039
2020/10/13,28.961
2020/10/14,28.243
2020/10/15,27.848
2020/10/16,27.332
2020/10/17,26.497
2020/10/18,25.565
2020/10/19,24.906
2020/10/20,24.064
2020/10/21,23.906
2020/10/22,23.638
2020/10/23,23.26
2020/10/24,22.557
2020/10/25,22.161
2020/10/26,21.795
2020/10/27,21.125
2020/10/28,20.846
2020/10/29,20.659
2020/10/30,20.597
2020/10/31,20.682
2020/11/01,20.575
2020/11/02,20.719
2020/11/03,20.451
2020/11/04,19.639
2020/11/05,19.265
2020/11/06,19.309
2020/11/07,19.905
2020/11/08,19.838
2020/11/09,19.568
2020/11/10,19.757
2020/11/11,19.529
2020/11/12,19.291
2020/11/13,19.151
2020/11/14,18.98
2020/11/15,18.989
2020/11/16,18.705
2020/11/17,19.377
2020/11/18,20.337
2020/11/19,20.371
2020/11/20,20.559
2020/11/21,20.775
2020/11/22,21.624
2020/11/23,22.361
2020/11/24,23.176
2020/11/25,23.444
2020/11/26,24.513
2020/11/27,24.251
2020/11/28,24.17
2020/11/29,23.971
2020/11/30,24.565
2020/12/01,24.62
2020/12/02,23.808
2020/12/03,23.744
2020/12/04,23.426
2020/12/05,22.748
2020/12/06,22.055
2020/12/07,21.456
2020/12/08,20.945
2020/12/09,21.025
2020/12/10,20.02
2020/12/11,20.483
2020/12/12,20.814
2020/12/13,21.302
2020/12/14,21.088
2020/12/15,21.21
2020/12/16,22.06
2020/12/17,23.627
2020/12/18,24.071
2020/12/19,24.705
2020/12/20,24.979
2020/12/21,25.627
2020/12/22,25.754
2020/12/23,26.483
2020/12/24,27.052
2020/12/25,27.565
2020/12/26,28.17
2020/12/27,29.175
2020/12/28,29.956
2020/12/29,30.181
2020/12/30,30.715
2020/12/31,30.222
2021/01/01,30.127
2021/01/02,30.743
2021/01/03,32.397
2021/01/04,34.108
2021/01/05,35.187
2021/01/06,35.497
2021/01/07,36.247
2021/01/08,36.95
2021/01/09,37.455
2021/01/10,37.394
2021/01/11,38.485
2021/01/12,38.312
2021/01/13,37.559
2021/01/14,37.292
2021/01/15,37.669
2021/01/16,37.434
2021/01/17,36.224
2021/01/18,34.467
2021/01/19,33.987
2021/01/20,33.358
2021/01/21,33.139
2021/01/22,32.969
2021/01/23,32.77
2021/01/24,32.672
2021/01/25,31.642
2021/01/26,31.632
2021/01/27,32.13
2021/01/28,32.316
2021/01/29,33.038
2021/01/30,33.531
2021/01/31,34.605
2021/02/01,35.778
2021/02/02,36.671
2021/02/03,37.851
2021/02/04,39.011
2021/02/05,40.161
2021/02/06,41.401
2021/02/07,42.421
2021/02/08,43.367
2021/02/09,44.965
2021/02/10,46.281
2021/02/11,47.25
2021/02/12,47.672
2021/02/13,48.573
2021/02/14,48.817
2021/02/15,48.976
2021/02/16,48.979
2021/02/17,48.96
2021/02/18,48.611
2021/02/19,48.198
2021/02/20,48.435
2021/02/21,48.354
2021/02/22,48.662
2021/02/23,49.264
2021/02/24,49.119
2021/02/25,49.121
2021/02/26,48.981
2021/02/27,48.271
2021/02/28,47.894
2021/03/01,47.285
2021/03/02,46.721
2021/03/03,46.258
2021/03/04,45.433
2021/03/05,44.938
2021/03/06,43.775
2021/03/07,43.622
2021/03/08,42.778
2021/03/09,41.403
2021/03/10,40.788
2021/03/11,40.421
2021/03/12,40.56
2021/03/13,41.086
2021/03/14,41.507
2021/03/15,42.34
2021/03/16,43.046
2021/03/17,43.747
2021/03/18,44.543
2021/03/19,44.812
2021/03/20,45.413
2021/03/21,45.499
2021/03/22,46.018
2021/03/23,46.286
2021/03/24,46.738
2021/03/25,47.266
2021/03/26,47.007
2021/03/27,46.489
2021/03/28,46.173
2021/03/29,45.733
2021/03/30,45.525
2021/03/31,45.634
2021/04/01,45.798
2021/04/02,46.019
2021/04/03,46.086
2021/04/04,45.756
2021/04/05,45.347
2021/04/06,45.226
2021/04/07,45.011
2021/04/08,44.353
2021/04/09,44.015
2021/04/10,43.75
2021/04/11,43.174
2021/04/12,42.662
2021/04/13,42.094
2021/04/14,41.421
2021/04/15,40.297
2021/04/16,40.211
2021/04/17,40.248
2021/04/18,40.866
2021/04/19,41.331
2021/04/20,42.259
2021/04/21,42.605
2021/04/22,43.11
2021/04/23,43.398
2021/04/24,43.052
2021/04/25,42.674
2021/04/26,42.093
2021/04/27,41.457
2021/04/28,40.734
2021/04/29,40.454
2021/04/30,38.928
2021/05/01,37.511
2021/05/02,35.712
2021/05/03,34.193
2021/05/04,32.21
2021/05/05,30.621
2021/05/06,29.408
2021/05/07,28.486
2021/05/08,29.412
2021/05/09,30.687
2021/05/10,32.704
2021/05/11,35.15
2021/05/12,37.261
2021/05/13,38.646
2021/05/14,39.951
2021/05/15,40.885
2021/05/16,41.774
2021/05/17,42.395
2021/05/18,42.804
2021/05/19,44.869
2021/05/20,45.756
2021/05/21,46.311
2021/05/22,45.097
2021/05/23,44.788
2021/05/24,42.88
2021/05/25,40.135
2021/05/26,37.446
2021/05/27,35.287
2021/05/28,33.572
2021/05/29,32.126
2021/05/30,30.837
2021/05/31,29.406
2021/06/01,28.039
2021/06/02,25.234
2021/06/03,23.494
2021/06/04,21.88
2021/06/05,20.811
2021/06/06,18.657
2021/06/07,17.436
2021/06/08,16.781
2021/06/09,16.05
2021/06/10,15.47
2021/06/11,14.952
2021/06/12,14.517
2021/06/13,14.055
2021/06/14,13.656
2021/06/15,13.353
2021/06/16,12.992
2021/06/17,12.627
2021/06/18,12.438
2021/06/19,12.275
2021/06/20,12.305
2021/06/21,12.942
2021/06/22,13.716
2021/06/23,13.653
2021/06/24,13.615
2021/06/25,13.671
2021/06/26,13.53
2021/06/27,13.665
2021/06/28,13.776
2021/06/29,13.866
2021/06/30,14.146
2021/07/01,14.188
2021/07/02,14.025
2021/07/03,14.01
2021/07/04,13.861
2021/07/05,13.051
2021/07/06,12.832
2021/07/07,13.38
2021/07/08,13.93
2021/07/09,14.025
2021/07/10,14.086
2021/07/11,13.884
2021/07/12,14.051
2021/07/13,14.322
2021/07/14,14.8
2021/07/15,15.449
2021/07/16,16.225
2021/07/17,16.705
2021/07/18,17.204
2021/07/19,17.591
2021/07/20,17.161
2021/07/21,16.695
2021/07/22,16.524
2021/07/23,16.552
2021/07/24,16.721
2021/07/25,17.021
2021/07/26,17.413
2021/07/27,17.563
2021/07/28,17.468
2021/07/29,17.143
2021/07/30,17.074
2021/07/31,17.33
2021/08/01,17.671
2021/08/02,18.083
2021/08/03,18.497
2021/08/04,19.094
2021/08/05,19.8
2021/08/06,20.372
2021/08/07,21.236
2021/08/08,21.978
2021/08/09,22.258
2021/08/10,22.732
2021/08/11,23.229
2021/08/12,23.819
2021/08/13,24.223
2021/08/14,24.537
2021/08/15,24.788
2021/08/16,25.126
2021/08/17,25.25
2021/08/18,25.339
2021/08/19,24.977
2021/08/20,23.742
2021/08/21,22.388
2021/08/22,21.153
2021/08/23,19.891
2021/08/24,18.63
2021/08/25,17.246
2021/08/26,16.014
2021/08/27,14.813
2021/08/28,13.661
2021/08/29,12.584
2021/08/30,11.416
2021/08/31,10.311
2021/09/01,9.301
2021/09/02,8.354
2021/09/03,8.664
2021/09/04,8.969
2021/09/05,9.251
2021/09/06,9.39
2021/09/07,9.724
2021/09/08,9.92
2021/09/09,10.099
2021/09/10,10.095
2021/09/11,9.969
2021/09/12,9.748
2021/09/13,9.628
2021/09/14,9.411
2021/09/15,9.19
2021/09/16,9.11
2021/09/17,8.752
2021/09/18,8.375
2021/09/19,8.109
2021/09/20,8.022
2021/09/21,7.66
2021/09/22,7.273
2021/09/23,6.948
2021/09/24,6.755
2021/09/25,6.638
2021/09/26,6.753
2021/09/27,6.667
2021/09/28,6.668
2021/09/29,6.637
2021/09/30,6.657
2021/10/01,6.681
2021/10/02,6.713
2021/10/03,6.664
2021/10/04,6.599
2021/10/05,6.681
2021/10/06,6.914
2021/10/07,7.216
2021/10/08,7.342
2021/10/09,7.414
2021/10/10,7.366
2021/10/11,7.418
2021/10/12,7.429
2021/10/13,7.505
2021/10/14,7.578
2021/10/15,7.848
2021/10/16,7.888
2021/10/17,7.925
2021/10/18,7.928
2021/10/19,7.722
2021/10/20,7.498
2021/10/21,7.265
2021/10/22,7.168
2021/10/23,7.194
2021/10/24,7.207
2021/10/25,7.188
2021/10/26,7.313
2021/10/27,7.643
2021/10/28,7.858
2021/10/29,7.903
2021/10/30,8.261
2021/10/31,8.549
2021/11/01,8.722
2021/11/02,9.038
2021/11/03,9.35
2021/11/04,9.493
2021/11/05,9.655
2021/11/06,9.82
2021/11/07,9.85
2021/11/08,9.955
2021/11/09,10.053
2021/11/10,9.963
2021/11/11,9.852
2021/11/12,9.743
2021/11/13,9.57
2021/11/14,9.396
2021/11/15,9.388
2021/11/16,9.299
2021/11/17,9.123
2021/11/18,9.074
2021/11/19,8.98
2021/11/20,8.881
2021/11/21,8.898
2021/11/22,8.871
2021/11/23,8.779
2021/11/24,8.665
2021/11/25,8.546
2021/11/26,8.51
2021/11/27,8.486
2021/11/28,8.472
2021/11/29,8.355
2021/11/30,8.296
2021/12/01,8.289
2021/12/02,8.198
2021/12/03,8.166
2021/12/04,8.401
2021/12/05,8.355
2021/12/06,8.297
2021/12/07,8.153
2021/12/08,7.964
2021/12/09,7.805
2021/12/10,7.706
2021/12/11,7.511
2021/12/12,7.361
2021/12/13,7.273
2021/12/14,7.062
2021/12/15,6.93
2021/12/16,6.793
2021/12/17,6.71
2021/12/18,6.32
2021/12/19,6.232
2021/12/20,6.068
2021/12/21,5.937
2021/12/22,5.873
2021/12/23,5.817
2021/12/24,5.665
2021/12/25,5.632
2021/12/26,5.567
2021/12/27,5.458
2021/12/28,5.477
2021/12/29,5.512
2021/12/30,5.521
2021/12/31,5.46
2022/01/01,5.456
2022/01/02,5.456
2022/01/03,5.442
2022/01/04,5.545
2022/01/05,5.684
2022/01/06,5.755
2022/01/07,5.898
2022/01/08,5.957
2022/01/09,6.08
2022/01/10,6.271
2022/01/11,6.351
2022/01/12,6.426
2022/01/13,6.455
2022/01/14,6.552
2022/01/15,6.603
2022/01/16,6.601
2022/01/17,6.675
2022/01/18,6.632
2022/01/19,6.562
2022/01/20,6.554
2022/01/21,6.645
2022/01/22,6.836
2022/01/23,6.807
2022/01/24,6.763
2022/01/25,6.673
2022/01/26,6.577
2022/01/27,6.592
2022/01/28,6.544
2022/01/29,6.572
2022/01/30,6.61
2022/01/31,6.541
2022/02/01,6.558
2022/02/02,6.546
2022/02/03,6.491
2022/02/04,6.26
2022/02/05,6.071
2022/02/06,5.987
2022/02/07,5.888
2022/02/08,5.831
2022/02/09,5.752
2022/02/10,5.675
2022/02/11,5.6
2022/02/12,5.516
2022/02/13,5.385
2022/02/14,5.309
2022/02/15,5.23
2022/02/16,5.147
2022/02/17,5.097
2022/02/18,5.018
2022/02/19,4.915
2022/02/20,4.938
2022/02/21,4.842
2022/02/22,4.824
2022/02/23,4.784
2022/02/24,4.779
2022/02/25,4.729
2022/02/26,4.677
2022/02/27,4.648
2022/02/28,4.621
2022/03/01,4.559
2022/03/02,4.495
2022/03/03,4.435
2022/03/04,4.389
2022/03/05,4.319
2022/03/06,4.259
2022/03/07,4.234
2022/03/08,4.204
2022/03/09,4.113
2022/03/10,3.975
2022/03/11,3.92
2022/03/12,3.863
2022/03/13,3.838
2022/03/14,3.808
2022/03/15,3.765
2022/03/16,3.747
2022/03/17,3.788
2022/03/18,3.875
2022/03/19,3.886
2022/03/20,3.875
2022/03/21,3.842
2022/03/22,3.792
2022/03/23,3.783
2022/03/24,3.808
2022/03/25,3.817
2022/03/26,3.834
2022/03/27,3.926
2022/03/28,4.038
2022/03/29,4.102
2022/03/30,4.113
2022/03/31,4.064
2022/04/01,4.018
2022/04/02,4.098
2022/04/03,4.142
2022/04/04,4.223
2022/04/05,4.309
2022/04/06,4.376
2022/04/07,4.409
2022/04/08,4.435
2022/04/09,4.432
2022/04/10,4.367
2022/04/11,4.282
2022/04/12,4.23
2022/04/13,4.198
2022/04/14,4.215
2022/04/15,4.128
2022/04/16,4.059
2022/04/17,3.997
2022/04/18,3.927
2022/04/19,3.845
2022/04/20,3.852
2022/04/21,3.832
2022/04/22,3.835
2022/04/23,3.821
2022/04/24,3.784
2022/04/25,3.815
2022/04/26,3.801
2022/04/27,3.809
2022/04/28,3.774
2022/04/29,3.85
2022/04/30,3.872
2022/05/01,4.479
2022/05/02,4.47
2022/05/03,4.44
2022/05/04,4.389
2022/05/05,4.43
2022/05/06,4.418
2022/05/07,4.399
2022/05/08,4.392
2022/05/09,4.464
2022/05/10,4.606
2022/05/11,5.03
2022/05/12,5.589
2022/05/13,5.684
2022/05/14,5.731
2022/05/15,5.136
2022/05/16,5.124
2022/05/17,5.14
2022/05/18,5.117
2022/05/19,5.039
2022/05/20,5.005
2022/05/21,5.04
2022/05/22,5.026
2022/05/23,4.875
2022/05/24,4.715
2022/05/25,4.255
2022/05/26,3.712
2022/05/27,3.6
2022/05/28,3.466
2022/05/29,3.407
2022/05/30,3.402
2022/05/31,3.435
2022/06/01,3.45
2022/06/02,3.419
2022/06/03,3.431
2022/06/04,3.476
2022/06/05,3.524
2022/06/06,3.559
2022/06/07,3.629
2022/06/08,3.703
2022/06/09,3.692
2022/06/10,3.686
2022/06/11,3.765
2022/06/12,3.858
2022/06/13,4.226
2022/06/14,4.397
2022/06/15,4.609
2022/06/16,4.69
2022/06/17,4.74
2022/06/18,4.875
2022/06/19,4.966
2022/06/20,4.986
2022/06/21,4.997
2022/06/22,4.981
2022/06/23,5.012
2022/06/24,5.061
2022/06/25,5.037
2022/06/26,5.004
2022/06/27,4.662
2022/06/28,4.512
2022/06/29,4.418
2022/06/30,4.462
2022/07/01,4.426
2022/07/02,4.229
2022/07/03,4.104
2022/07/04,4.052
2022/07/05,3.991
2022/07/06,3.965
2022/07/07,3.916
2022/07/08,3.839
2022/07/09,3.832
2022/07/10,3.796
2022/07/11,3.781
2022/07/12,3.722
2022/07/13,3.631
2022/07/14,3.545
2022/07/15,3.538
2022/07/16,3.605
2022/07/17,3.631
2022/07/18,3.681
2022/07/19,3.733
2022/07/20,3.744
2022/07/21,3.739
2022/07/22,3.727
2022/07/23,3.69
2022/07/24,3.684
2022/07/25,3.675
2022/07/26,3.655
2022/07/27,3.652
2022/07/28,3.661
2022/07/29,3.658
2022/07/30,3.588
2022/07/31,3.553
2022/08/01,3.537
2022/08/02,3.47
2022/08/03,3.408
2022/08/04,3.352
2022/08/05,3.321
2022/08/06,3.292
2022/08/07,3.27
2022/08/08,3.252
2022/08/09,3.251
2022/08/10,3.253
2022/08/11,3.217
2022/08/12,3.181
2022/08/13,3.168
2022/08/14,3.17
2022/08/15,3.144
2022/08/16,3.095
2022/08/17,3.086
2022/08/18,3.069
2022/08/19,3.121
2022/08/20,3.134
2022/08/21,3.129
2022/08/22,3.118
2022/08/23,3.088
2022/08/24,3.009
2022/08/25,2.985
2022/08/26,3
2022/08/27,2.981
2022/08/28,2.954
2022/08/29,2.925
2022/08/30,2.984
2022/08/31,3.022
2022/09/01,3.046
2022/09/02,2.989
2022/09/03,2.952
2022/09/04,2.937
2022/09/05,2.904
2022/09/06,2.911
2022/09/07,2.958
2022/09/08,3.008
2022/09/09,3
2022/09/10,3.014
2022/09/11,3.034
2022/09/12,3.054
2022/09/13,3.1
2022/09/14,3.081
2022/09/15,3.147
2022/09/16,3.167
2022/09/17,3.181
2022/09/18,3.211
2022/09/19,3.238
2022/09/20,3.245
2022/09/21,3.256
2022/09/22,3.194
2022/09/23,3.182
2022/09/24,3.165
2022/09/25,3.151
2022/09/26,3.145
2022/09/27,3.075
2022/09/28,3.078
2022/09/29,3.019
2022/09/30,3.019
2022/10/01,3.025
2022/10/02,3.001
2022/10/03,2.978
2022/10/04,2.961
2022/10/05,2.924
2022/10/06,2.919
2022/10/07,2.906
2022/10/08,2.899
2022/10/09,2.884
2022/10/10,2.859
2022/10/11,2.82
2022/10/12,2.78
2022/10/13,2.787
2022/10/14,2.764
2022/10/15,2.756
2022/10/16,2.772
2022/10/17,2.826
2022/10/18,2.87
2022/10/19,2.875
2022/10/20,2.945
2022/10/21,3.02
2022/10/22,3.045
2022/10/23,3.077
2022/10/24,3.086
2022/10/25,3.138
2022/10/26,3.19
2022/10/27,3.18
2022/10/28,3.21
2022/10/29,3.267
2022/10/30,3.249
2022/10/31,3.24
2022/11/01,3.203
2022/11/02,3.215
2022/11/03,3.173
2022/11/04,3.141
2022/11/05,3.114
2022/11/06,3.092
2022/11/07,3.087
2022/11/08,3.284
2022/11/09,3.551
2022/11/10,3.787
2022/11/11,3.899
2022/11/12,3.911
2022/11/13,3.977
2022/11/14,4.01
2022/11/15,4.036
2022/11/16,3.999
2022/11/17,3.976
2022/11/18,3.906
2022/11/19,3.89
2022/11/20,3.892
2022/11/21,3.897
2022/11/22,3.687
2022/11/23,3.349
2022/11/24,3.061
2022/11/25,2.872
2022/11/26,2.78
2022/11/27,2.68
2022/11/28,2.586
2022/11/29,2.518
