Date,fee_to_reward90trxUSD
2019/06/13,0.303
2019/06/14,0.301
2019/06/15,0.299
2019/06/16,0.297
2019/06/17,0.295
2019/06/18,0.293
2019/06/19,0.291
2019/06/20,0.289
2019/06/21,0.288
2019/06/22,0.285
2019/06/23,0.283
2019/06/24,0.28
2019/06/25,0.278
2019/06/26,0.276
2019/06/27,0.274
2019/06/28,0.273
2019/06/29,0.272
2019/06/30,0.27
2019/07/01,0.269
2019/07/02,0.268
2019/07/03,0.267
2019/07/04,0.265
2019/07/05,0.263
2019/07/06,0.261
2019/07/07,0.258
2019/07/08,0.256
2019/07/09,0.253
2019/07/10,0.249
2019/07/11,0.246
2019/07/12,0.243
2019/07/13,0.24
2019/07/14,0.236
2019/07/15,0.232
2019/07/16,0.229
2019/07/17,0.227
2019/07/18,0.225
2019/07/19,0.222
2019/07/20,0.219
2019/07/21,0.216
2019/07/22,0.212
2019/07/23,0.208
2019/07/24,0.204
2019/07/25,0.201
2019/07/26,0.198
2019/07/27,0.194
2019/07/28,0.19
2019/07/29,0.185
2019/07/30,0.18
2019/07/31,0.176
2019/08/01,0.172
2019/08/02,0.167
2019/08/03,0.164
2019/08/04,0.159
2019/08/05,0.155
2019/08/06,0.15
2019/08/07,0.146
2019/08/08,0.141
2019/08/09,0.136
2019/08/10,0.131
2019/08/11,0.126
2019/08/12,0.121
2019/08/13,0.116
2019/08/14,0.11
2019/08/15,0.105
2019/08/16,0.1
2019/08/17,0.095
2019/08/18,0.089
2019/08/19,0.084
2019/08/20,0.079
2019/08/21,0.074
2019/08/22,0.07
2019/08/23,0.066
2019/08/24,0.062
2019/08/25,0.058
2019/08/26,0.054
2019/08/27,0.051
2019/08/28,0.048
2019/08/29,0.045
2019/08/30,0.042
2019/08/31,0.04
2019/09/01,0.037
2019/09/02,0.035
2019/09/03,0.033
2019/09/04,0.031
2019/09/05,0.029
2019/09/06,0.029
2019/09/07,0.028
2019/09/08,0.029
2019/09/09,0.03
2019/09/10,0.031
2019/09/11,0.034
2019/09/12,0.037
2019/09/13,0.041
2019/09/14,0.045
2019/09/15,0.051
2019/09/16,0.056
2019/09/17,0.063
2019/09/18,0.071
2019/09/19,0.081
2019/09/20,0.091
2019/09/21,0.103
2019/09/22,0.114
2019/09/23,0.126
2019/09/24,0.139
2019/09/25,0.153
2019/09/26,0.167
2019/09/27,0.182
2019/09/28,0.196
2019/09/29,0.211
2019/09/30,0.226
2019/10/01,0.239
2019/10/02,0.251
2019/10/03,0.262
2019/10/04,0.272
2019/10/05,0.28
2019/10/06,0.287
2019/10/07,0.293
2019/10/08,0.298
2019/10/09,0.303
2019/10/10,0.306
2019/10/11,0.309
2019/10/12,0.311
2019/10/13,0.312
2019/10/14,0.312
2019/10/15,0.312
2019/10/16,0.311
2019/10/17,0.309
2019/10/18,0.307
2019/10/19,0.304
2019/10/20,0.301
2019/10/21,0.298
2019/10/22,0.294
2019/10/23,0.291
2019/10/24,0.287
2019/10/25,0.283
2019/10/26,0.279
2019/10/27,0.275
2019/10/28,0.271
2019/10/29,0.266
2019/10/30,0.262
2019/10/31,0.258
2019/11/01,0.253
2019/11/02,0.248
2019/11/03,0.243
2019/11/04,0.237
2019/11/05,0.232
2019/11/06,0.227
2019/11/07,0.222
2019/11/08,0.216
2019/11/09,0.211
2019/11/10,0.206
2019/11/11,0.2
2019/11/12,0.195
2019/11/13,0.189
2019/11/14,0.184
2019/11/15,0.178
2019/11/16,0.173
2019/11/17,0.167
2019/11/18,0.161
2019/11/19,0.156
2019/11/20,0.151
2019/11/21,0.146
2019/11/22,0.142
2019/11/23,0.138
2019/11/24,0.134
2019/11/25,0.131
2019/11/26,0.129
2019/11/27,0.126
2019/11/28,0.124
2019/11/29,0.121
2019/11/30,0.118
2019/12/01,0.116
2019/12/02,0.113
2019/12/03,0.11
2019/12/04,0.107
2019/12/05,0.105
2019/12/06,0.101
2019/12/07,0.098
2019/12/08,0.094
2019/12/09,0.09
2019/12/10,0.086
2019/12/11,0.082
2019/12/12,0.078
2019/12/13,0.074
2019/12/14,0.07
2019/12/15,0.066
2019/12/16,0.062
2019/12/17,0.058
2019/12/18,0.055
2019/12/19,0.052
2019/12/20,0.05
2019/12/21,0.047
2019/12/22,0.044
2019/12/23,0.041
2019/12/24,0.038
2019/12/25,0.035
2019/12/26,0.032
2019/12/27,0.028
2019/12/28,0.025
2019/12/29,0.022
2019/12/30,0.018
2019/12/31,0.015
2020/01/01,0.011
2020/01/02,0.007
2020/01/03,0.003
2020/01/04,-0.001
2020/01/05,-0.006
2020/01/06,-0.01
2020/01/07,-0.015
2020/01/08,-0.02
2020/01/09,-0.024
2020/01/10,-0.029
2020/01/11,-0.034
2020/01/12,-0.039
2020/01/13,-0.044
2020/01/14,-0.049
2020/01/15,-0.054
2020/01/16,-0.059
2020/01/17,-0.064
2020/01/18,-0.069
2020/01/19,-0.074
2020/01/20,-0.079
2020/01/21,-0.084
2020/01/22,-0.089
2020/01/23,-0.095
2020/01/24,-0.1
2020/01/25,-0.106
2020/01/26,-0.112
2020/01/27,-0.118
2020/01/28,-0.124
2020/01/29,-0.13
2020/01/30,-0.136
2020/01/31,-0.142
2020/02/01,-0.148
2020/02/02,-0.154
2020/02/03,-0.16
2020/02/04,-0.166
2020/02/05,-0.171
2020/02/06,-0.176
2020/02/07,-0.18
2020/02/08,-0.185
2020/02/09,-0.189
2020/02/10,-0.193
2020/02/11,-0.197
2020/02/12,-0.2
2020/02/13,-0.203
2020/02/14,-0.205
2020/02/15,-0.208
2020/02/16,-0.209
2020/02/17,-0.211
2020/02/18,-0.212
2020/02/19,-0.213
2020/02/20,-0.214
2020/02/21,-0.215
2020/02/22,-0.217
2020/02/23,-0.218
2020/02/24,-0.219
2020/02/25,-0.219
2020/02/26,-0.22
2020/02/27,-0.22
2020/02/28,-0.22
2020/02/29,-0.22
2020/03/01,-0.22
2020/03/02,-0.22
2020/03/03,-0.221
2020/03/04,-0.221
2020/03/05,-0.221
2020/03/06,-0.221
2020/03/07,-0.221
2020/03/08,-0.221
2020/03/09,-0.22
2020/03/10,-0.219
2020/03/11,-0.218
2020/03/12,-0.211
2020/03/13,-0.199
2020/03/14,-0.188
2020/03/15,-0.177
2020/03/16,-0.165
2020/03/17,-0.153
2020/03/18,-0.141
2020/03/19,-0.129
2020/03/20,-0.118
2020/03/21,-0.107
2020/03/22,-0.096
2020/03/23,-0.086
2020/03/24,-0.076
2020/03/25,-0.067
2020/03/26,-0.058
2020/03/27,-0.05
2020/03/28,-0.043
2020/03/29,-0.036
2020/03/30,-0.029
2020/03/31,-0.024
2020/04/01,-0.018
2020/04/02,-0.013
2020/04/03,-0.008
2020/04/04,-0.004
2020/04/05,0
2020/04/06,0.003
2020/04/07,0.007
2020/04/08,0.01
2020/04/09,0.013
2020/04/10,0.016
2020/04/11,0.019
2020/04/12,0.02
2020/04/13,0.022
2020/04/14,0.024
2020/04/15,0.025
2020/04/16,0.027
2020/04/17,0.029
2020/04/18,0.03
2020/04/19,0.031
2020/04/20,0.033
2020/04/21,0.035
2020/04/22,0.037
2020/04/23,0.038
2020/04/24,0.041
2020/04/25,0.043
2020/04/26,0.045
2020/04/27,0.047
2020/04/28,0.049
2020/04/29,0.052
2020/04/30,0.055
2020/05/01,0.059
2020/05/02,0.063
2020/05/03,0.066
2020/05/04,0.07
2020/05/05,0.073
2020/05/06,0.077
2020/05/07,0.082
2020/05/08,0.088
2020/05/09,0.094
2020/05/10,0.101
2020/05/11,0.11
2020/05/12,0.119
2020/05/13,0.13
2020/05/14,0.143
2020/05/15,0.156
2020/05/16,0.171
2020/05/17,0.185
2020/05/18,0.201
2020/05/19,0.218
2020/05/20,0.236
2020/05/21,0.256
2020/05/22,0.277
2020/05/23,0.297
2020/05/24,0.317
2020/05/25,0.337
2020/05/26,0.359
2020/05/27,0.381
2020/05/28,0.404
2020/05/29,0.426
2020/05/30,0.449
2020/05/31,0.471
2020/06/01,0.492
2020/06/02,0.513
2020/06/03,0.534
2020/06/04,0.554
2020/06/05,0.574
2020/06/06,0.593
2020/06/07,0.612
2020/06/08,0.631
2020/06/09,0.65
2020/06/10,0.669
2020/06/11,0.688
2020/06/12,0.707
2020/06/13,0.724
2020/06/14,0.739
2020/06/15,0.754
2020/06/16,0.769
2020/06/17,0.784
2020/06/18,0.799
2020/06/19,0.813
2020/06/20,0.827
2020/06/21,0.839
2020/06/22,0.852
2020/06/23,0.865
2020/06/24,0.879
2020/06/25,0.892
2020/06/26,0.906
2020/06/27,0.918
2020/06/28,0.93
2020/06/29,0.942
2020/06/30,0.954
2020/07/01,0.966
2020/07/02,0.977
2020/07/03,0.988
2020/07/04,0.998
2020/07/05,1.007
2020/07/06,1.015
2020/07/07,1.023
2020/07/08,1.03
2020/07/09,1.038
2020/07/10,1.044
2020/07/11,1.05
2020/07/12,1.054
2020/07/13,1.059
2020/07/14,1.063
2020/07/15,1.067
2020/07/16,1.071
2020/07/17,1.076
2020/07/18,1.08
2020/07/19,1.085
2020/07/20,1.091
2020/07/21,1.097
2020/07/22,1.104
2020/07/23,1.112
2020/07/24,1.121
2020/07/25,1.131
2020/07/26,1.14
2020/07/27,1.151
2020/07/28,1.162
2020/07/29,1.172
2020/07/30,1.183
2020/07/31,1.193
2020/08/01,1.202
2020/08/02,1.211
2020/08/03,1.22
2020/08/04,1.227
2020/08/05,1.233
2020/08/06,1.238
2020/08/07,1.243
2020/08/08,1.247
2020/08/09,1.251
2020/08/10,1.256
2020/08/11,1.263
2020/08/12,1.272
2020/08/13,1.284
2020/08/14,1.297
2020/08/15,1.31
2020/08/16,1.323
2020/08/17,1.335
2020/08/18,1.346
2020/08/19,1.358
2020/08/20,1.368
2020/08/21,1.379
2020/08/22,1.389
2020/08/23,1.397
2020/08/24,1.404
2020/08/25,1.41
2020/08/26,1.414
2020/08/27,1.417
2020/08/28,1.419
2020/08/29,1.42
2020/08/30,1.422
2020/08/31,1.425
2020/09/01,1.431
2020/09/02,1.438
2020/09/03,1.447
2020/09/04,1.456
2020/09/05,1.464
2020/09/06,1.471
2020/09/07,1.476
2020/09/08,1.479
2020/09/09,1.481
2020/09/10,1.482
2020/09/11,1.482
2020/09/12,1.481
2020/09/13,1.478
2020/09/14,1.475
2020/09/15,1.472
2020/09/16,1.468
2020/09/17,1.466
2020/09/18,1.464
2020/09/19,1.462
2020/09/20,1.458
2020/09/21,1.453
2020/09/22,1.448
2020/09/23,1.442
2020/09/24,1.434
2020/09/25,1.425
2020/09/26,1.415
2020/09/27,1.404
2020/09/28,1.391
2020/09/29,1.379
2020/09/30,1.366
2020/10/01,1.353
2020/10/02,1.338
2020/10/03,1.323
2020/10/04,1.307
2020/10/05,1.29
2020/10/06,1.273
2020/10/07,1.256
2020/10/08,1.238
2020/10/09,1.219
2020/10/10,1.201
2020/10/11,1.181
2020/10/12,1.161
2020/10/13,1.141
2020/10/14,1.121
2020/10/15,1.101
2020/10/16,1.08
2020/10/17,1.059
2020/10/18,1.038
2020/10/19,1.016
2020/10/20,0.995
2020/10/21,0.973
2020/10/22,0.952
2020/10/23,0.931
2020/10/24,0.91
2020/10/25,0.888
2020/10/26,0.867
2020/10/27,0.845
2020/10/28,0.824
2020/10/29,0.803
2020/10/30,0.783
2020/10/31,0.763
2020/11/01,0.742
2020/11/02,0.722
2020/11/03,0.702
2020/11/04,0.682
2020/11/05,0.663
2020/11/06,0.644
2020/11/07,0.625
2020/11/08,0.606
2020/11/09,0.588
2020/11/10,0.569
2020/11/11,0.551
2020/11/12,0.534
2020/11/13,0.517
2020/11/14,0.5
2020/11/15,0.483
2020/11/16,0.466
2020/11/17,0.45
2020/11/18,0.435
2020/11/19,0.42
2020/11/20,0.405
2020/11/21,0.391
2020/11/22,0.378
2020/11/23,0.365
2020/11/24,0.352
2020/11/25,0.34
2020/11/26,0.329
2020/11/27,0.318
2020/11/28,0.307
2020/11/29,0.296
2020/11/30,0.285
2020/12/01,0.274
2020/12/02,0.264
2020/12/03,0.254
2020/12/04,0.244
2020/12/05,0.233
2020/12/06,0.223
2020/12/07,0.213
2020/12/08,0.203
2020/12/09,0.194
2020/12/10,0.185
2020/12/11,0.176
2020/12/12,0.168
2020/12/13,0.159
2020/12/14,0.151
2020/12/15,0.143
2020/12/16,0.136
2020/12/17,0.129
2020/12/18,0.124
2020/12/19,0.118
2020/12/20,0.112
2020/12/21,0.107
2020/12/22,0.101
2020/12/23,0.097
2020/12/24,0.093
2020/12/25,0.089
2020/12/26,0.085
2020/12/27,0.082
2020/12/28,0.079
2020/12/29,0.077
2020/12/30,0.075
2020/12/31,0.074
2021/01/01,0.073
2021/01/02,0.072
2021/01/03,0.071
2021/01/04,0.072
2021/01/05,0.073
2021/01/06,0.075
2021/01/07,0.077
2021/01/08,0.079
2021/01/09,0.081
2021/01/10,0.084
2021/01/11,0.087
2021/01/12,0.09
2021/01/13,0.093
2021/01/14,0.095
2021/01/15,0.098
2021/01/16,0.1
2021/01/17,0.102
2021/01/18,0.104
2021/01/19,0.106
2021/01/20,0.108
2021/01/21,0.11
2021/01/22,0.112
2021/01/23,0.114
2021/01/24,0.116
2021/01/25,0.118
2021/01/26,0.12
2021/01/27,0.122
2021/01/28,0.124
2021/01/29,0.127
2021/01/30,0.129
2021/01/31,0.132
2021/02/01,0.134
2021/02/02,0.138
2021/02/03,0.142
2021/02/04,0.146
2021/02/05,0.151
2021/02/06,0.156
2021/02/07,0.162
2021/02/08,0.167
2021/02/09,0.174
2021/02/10,0.18
2021/02/11,0.187
2021/02/12,0.193
2021/02/13,0.2
2021/02/14,0.207
2021/02/15,0.213
2021/02/16,0.22
2021/02/17,0.226
2021/02/18,0.233
2021/02/19,0.24
2021/02/20,0.247
2021/02/21,0.253
2021/02/22,0.26
2021/02/23,0.267
2021/02/24,0.274
2021/02/25,0.281
2021/02/26,0.287
2021/02/27,0.293
2021/02/28,0.299
2021/03/01,0.304
2021/03/02,0.309
2021/03/03,0.313
2021/03/04,0.317
2021/03/05,0.32
2021/03/06,0.323
2021/03/07,0.326
2021/03/08,0.329
2021/03/09,0.331
2021/03/10,0.333
2021/03/11,0.335
2021/03/12,0.337
2021/03/13,0.338
2021/03/14,0.34
2021/03/15,0.342
2021/03/16,0.343
2021/03/17,0.345
2021/03/18,0.347
2021/03/19,0.349
2021/03/20,0.35
2021/03/21,0.351
2021/03/22,0.353
2021/03/23,0.354
2021/03/24,0.355
2021/03/25,0.356
2021/03/26,0.357
2021/03/27,0.358
2021/03/28,0.358
2021/03/29,0.358
2021/03/30,0.358
2021/03/31,0.358
2021/04/01,0.358
2021/04/02,0.358
2021/04/03,0.358
2021/04/04,0.358
2021/04/05,0.358
2021/04/06,0.357
2021/04/07,0.356
2021/04/08,0.355
2021/04/09,0.354
2021/04/10,0.353
2021/04/11,0.35
2021/04/12,0.348
2021/04/13,0.345
2021/04/14,0.343
2021/04/15,0.34
2021/04/16,0.337
2021/04/17,0.334
2021/04/18,0.332
2021/04/19,0.329
2021/04/20,0.327
2021/04/21,0.325
2021/04/22,0.324
2021/04/23,0.322
2021/04/24,0.319
2021/04/25,0.316
2021/04/26,0.313
2021/04/27,0.309
2021/04/28,0.305
2021/04/29,0.301
2021/04/30,0.296
2021/05/01,0.291
2021/05/02,0.285
2021/05/03,0.279
2021/05/04,0.273
2021/05/05,0.267
2021/05/06,0.26
2021/05/07,0.254
2021/05/08,0.248
2021/05/09,0.242
2021/05/10,0.237
2021/05/11,0.232
2021/05/12,0.229
2021/05/13,0.225
2021/05/14,0.222
2021/05/15,0.219
2021/05/16,0.216
2021/05/17,0.213
2021/05/18,0.209
2021/05/19,0.206
2021/05/20,0.203
2021/05/21,0.201
2021/05/22,0.197
2021/05/23,0.194
2021/05/24,0.191
2021/05/25,0.187
2021/05/26,0.182
2021/05/27,0.178
2021/05/28,0.173
2021/05/29,0.167
2021/05/30,0.161
2021/05/31,0.155
2021/06/01,0.148
2021/06/02,0.141
2021/06/03,0.134
2021/06/04,0.126
2021/06/05,0.118
2021/06/06,0.109
2021/06/07,0.1
2021/06/08,0.092
2021/06/09,0.082
2021/06/10,0.073
2021/06/11,0.064
2021/06/12,0.054
2021/06/13,0.044
2021/06/14,0.034
2021/06/15,0.024
2021/06/16,0.014
2021/06/17,0.003
2021/06/18,-0.007
2021/06/19,-0.017
2021/06/20,-0.028
2021/06/21,-0.038
2021/06/22,-0.048
2021/06/23,-0.058
2021/06/24,-0.068
2021/06/25,-0.077
2021/06/26,-0.087
2021/06/27,-0.097
2021/06/28,-0.107
2021/06/29,-0.117
2021/06/30,-0.126
2021/07/01,-0.136
2021/07/02,-0.145
2021/07/03,-0.155
2021/07/04,-0.164
2021/07/05,-0.174
2021/07/06,-0.183
2021/07/07,-0.191
2021/07/08,-0.2
2021/07/09,-0.208
2021/07/10,-0.217
2021/07/11,-0.225
2021/07/12,-0.233
2021/07/13,-0.241
2021/07/14,-0.249
2021/07/15,-0.256
2021/07/16,-0.263
2021/07/17,-0.27
2021/07/18,-0.276
2021/07/19,-0.283
2021/07/20,-0.289
2021/07/21,-0.295
2021/07/22,-0.301
2021/07/23,-0.307
2021/07/24,-0.313
2021/07/25,-0.319
2021/07/26,-0.324
2021/07/27,-0.33
2021/07/28,-0.335
2021/07/29,-0.339
2021/07/30,-0.344
2021/07/31,-0.348
2021/08/01,-0.352
2021/08/02,-0.356
2021/08/03,-0.36
2021/08/04,-0.363
2021/08/05,-0.366
2021/08/06,-0.368
2021/08/07,-0.371
2021/08/08,-0.372
2021/08/09,-0.374
2021/08/10,-0.376
2021/08/11,-0.376
2021/08/12,-0.377
2021/08/13,-0.378
2021/08/14,-0.378
2021/08/15,-0.378
2021/08/16,-0.377
2021/08/17,-0.377
2021/08/18,-0.376
2021/08/19,-0.376
2021/08/20,-0.375
2021/08/21,-0.375
2021/08/22,-0.376
2021/08/23,-0.377
2021/08/24,-0.378
2021/08/25,-0.379
2021/08/26,-0.381
2021/08/27,-0.383
2021/08/28,-0.385
2021/08/29,-0.387
2021/08/30,-0.389
2021/08/31,-0.392
2021/09/01,-0.394
2021/09/02,-0.397
2021/09/03,-0.4
2021/09/04,-0.403
2021/09/05,-0.406
2021/09/06,-0.409
2021/09/07,-0.412
2021/09/08,-0.415
2021/09/09,-0.418
2021/09/10,-0.421
2021/09/11,-0.424
2021/09/12,-0.427
2021/09/13,-0.431
2021/09/14,-0.434
2021/09/15,-0.438
2021/09/16,-0.442
2021/09/17,-0.446
2021/09/18,-0.45
2021/09/19,-0.454
2021/09/20,-0.458
2021/09/21,-0.462
2021/09/22,-0.467
2021/09/23,-0.471
2021/09/24,-0.475
2021/09/25,-0.48
2021/09/26,-0.484
2021/09/27,-0.489
2021/09/28,-0.493
2021/09/29,-0.498
2021/09/30,-0.502
2021/10/01,-0.507
2021/10/02,-0.511
2021/10/03,-0.516
2021/10/04,-0.52
2021/10/05,-0.525
2021/10/06,-0.529
2021/10/07,-0.533
2021/10/08,-0.537
2021/10/09,-0.541
2021/10/10,-0.545
2021/10/11,-0.549
2021/10/12,-0.553
2021/10/13,-0.556
2021/10/14,-0.56
2021/10/15,-0.564
2021/10/16,-0.567
2021/10/17,-0.571
2021/10/18,-0.574
2021/10/19,-0.578
2021/10/20,-0.581
2021/10/21,-0.585
2021/10/22,-0.588
2021/10/23,-0.591
2021/10/24,-0.594
2021/10/25,-0.598
2021/10/26,-0.601
2021/10/27,-0.603
2021/10/28,-0.606
2021/10/29,-0.608
2021/10/30,-0.61
2021/10/31,-0.612
2021/11/01,-0.614
2021/11/02,-0.615
2021/11/03,-0.617
2021/11/04,-0.618
2021/11/05,-0.619
2021/11/06,-0.62
2021/11/07,-0.621
2021/11/08,-0.622
2021/11/09,-0.623
2021/11/10,-0.623
2021/11/11,-0.624
2021/11/12,-0.624
2021/11/13,-0.624
2021/11/14,-0.625
2021/11/15,-0.625
2021/11/16,-0.625
2021/11/17,-0.625
2021/11/18,-0.625
2021/11/19,-0.624
2021/11/20,-0.624
2021/11/21,-0.624
2021/11/22,-0.624
2021/11/23,-0.624
2021/11/24,-0.624
2021/11/25,-0.623
2021/11/26,-0.623
2021/11/27,-0.622
2021/11/28,-0.621
2021/11/29,-0.621
2021/11/30,-0.62
2021/12/01,-0.62
2021/12/02,-0.619
2021/12/03,-0.618
2021/12/04,-0.617
2021/12/05,-0.616
2021/12/06,-0.616
2021/12/07,-0.615
2021/12/08,-0.614
2021/12/09,-0.613
2021/12/10,-0.612
2021/12/11,-0.612
2021/12/12,-0.611
2021/12/13,-0.611
2021/12/14,-0.61
2021/12/15,-0.61
2021/12/16,-0.61
2021/12/17,-0.609
2021/12/18,-0.609
2021/12/19,-0.609
2021/12/20,-0.609
2021/12/21,-0.609
2021/12/22,-0.609
2021/12/23,-0.609
2021/12/24,-0.609
2021/12/25,-0.609
2021/12/26,-0.609
2021/12/27,-0.61
2021/12/28,-0.61
2021/12/29,-0.61
2021/12/30,-0.61
2021/12/31,-0.61
2022/01/01,-0.611
2022/01/02,-0.611
2022/01/03,-0.611
2022/01/04,-0.612
2022/01/05,-0.612
2022/01/06,-0.612
2022/01/07,-0.612
2022/01/08,-0.611
2022/01/09,-0.611
2022/01/10,-0.611
2022/01/11,-0.61
2022/01/12,-0.61
2022/01/13,-0.609
2022/01/14,-0.608
2022/01/15,-0.608
2022/01/16,-0.607
2022/01/17,-0.606
2022/01/18,-0.606
2022/01/19,-0.605
2022/01/20,-0.604
2022/01/21,-0.603
2022/01/22,-0.601
2022/01/23,-0.6
2022/01/24,-0.599
2022/01/25,-0.597
2022/01/26,-0.596
2022/01/27,-0.594
2022/01/28,-0.593
2022/01/29,-0.591
2022/01/30,-0.59
2022/01/31,-0.588
2022/02/01,-0.587
2022/02/02,-0.585
2022/02/03,-0.584
2022/02/04,-0.582
2022/02/05,-0.581
2022/02/06,-0.58
2022/02/07,-0.578
2022/02/08,-0.577
2022/02/09,-0.575
2022/02/10,-0.574
2022/02/11,-0.573
2022/02/12,-0.572
2022/02/13,-0.571
2022/02/14,-0.57
2022/02/15,-0.569
2022/02/16,-0.568
2022/02/17,-0.567
2022/02/18,-0.566
2022/02/19,-0.565
2022/02/20,-0.564
2022/02/21,-0.564
2022/02/22,-0.563
2022/02/23,-0.562
2022/02/24,-0.561
2022/02/25,-0.561
2022/02/26,-0.56
2022/02/27,-0.56
2022/02/28,-0.559
2022/03/01,-0.559
2022/03/02,-0.559
2022/03/03,-0.558
2022/03/04,-0.558
2022/03/05,-0.558
2022/03/06,-0.558
2022/03/07,-0.558
2022/03/08,-0.558
2022/03/09,-0.558
2022/03/10,-0.558
2022/03/11,-0.558
2022/03/12,-0.559
2022/03/13,-0.559
2022/03/14,-0.56
2022/03/15,-0.56
2022/03/16,-0.56
2022/03/17,-0.561
2022/03/18,-0.561
2022/03/19,-0.561
2022/03/20,-0.562
2022/03/21,-0.562
2022/03/22,-0.562
2022/03/23,-0.563
2022/03/24,-0.563
2022/03/25,-0.563
2022/03/26,-0.564
2022/03/27,-0.564
2022/03/28,-0.564
2022/03/29,-0.564
2022/03/30,-0.564
2022/03/31,-0.564
2022/04/01,-0.564
2022/04/02,-0.564
2022/04/03,-0.564
2022/04/04,-0.563
2022/04/05,-0.563
2022/04/06,-0.562
2022/04/07,-0.561
2022/04/08,-0.561
2022/04/09,-0.56
2022/04/10,-0.559
2022/04/11,-0.559
2022/04/12,-0.558
2022/04/13,-0.558
2022/04/14,-0.557
2022/04/15,-0.556
2022/04/16,-0.556
2022/04/17,-0.555
2022/04/18,-0.555
2022/04/19,-0.554
2022/04/20,-0.553
2022/04/21,-0.552
2022/04/22,-0.552
2022/04/23,-0.551
2022/04/24,-0.55
2022/04/25,-0.549
2022/04/26,-0.549
2022/04/27,-0.548
2022/04/28,-0.547
2022/04/29,-0.546
2022/04/30,-0.545
2022/05/01,-0.543
2022/05/02,-0.541
2022/05/03,-0.539
2022/05/04,-0.537
2022/05/05,-0.535
2022/05/06,-0.532
2022/05/07,-0.531
2022/05/08,-0.529
2022/05/09,-0.527
2022/05/10,-0.524
2022/05/11,-0.521
2022/05/12,-0.517
2022/05/13,-0.513
2022/05/14,-0.508
2022/05/15,-0.504
2022/05/16,-0.5
2022/05/17,-0.496
2022/05/18,-0.493
2022/05/19,-0.489
2022/05/20,-0.486
2022/05/21,-0.482
2022/05/22,-0.479
2022/05/23,-0.477
2022/05/24,-0.474
2022/05/25,-0.471
2022/05/26,-0.469
2022/05/27,-0.466
2022/05/28,-0.464
2022/05/29,-0.462
2022/05/30,-0.46
2022/05/31,-0.457
2022/06/01,-0.455
2022/06/02,-0.453
2022/06/03,-0.451
2022/06/04,-0.45
2022/06/05,-0.448
2022/06/06,-0.446
2022/06/07,-0.444
2022/06/08,-0.442
2022/06/09,-0.44
2022/06/10,-0.438
2022/06/11,-0.436
2022/06/12,-0.434
2022/06/13,-0.431
2022/06/14,-0.427
2022/06/15,-0.424
2022/06/16,-0.42
2022/06/17,-0.416
2022/06/18,-0.412
2022/06/19,-0.408
2022/06/20,-0.404
2022/06/21,-0.4
2022/06/22,-0.397
2022/06/23,-0.393
2022/06/24,-0.389
2022/06/25,-0.385
2022/06/26,-0.381
2022/06/27,-0.378
2022/06/28,-0.374
2022/06/29,-0.371
2022/06/30,-0.367
2022/07/01,-0.363
2022/07/02,-0.36
2022/07/03,-0.357
2022/07/04,-0.354
2022/07/05,-0.351
2022/07/06,-0.348
2022/07/07,-0.345
2022/07/08,-0.343
2022/07/09,-0.34
2022/07/10,-0.338
2022/07/11,-0.336
2022/07/12,-0.334
2022/07/13,-0.332
2022/07/14,-0.33
2022/07/15,-0.328
2022/07/16,-0.326
2022/07/17,-0.324
2022/07/18,-0.322
2022/07/19,-0.32
2022/07/20,-0.318
2022/07/21,-0.316
2022/07/22,-0.314
2022/07/23,-0.313
2022/07/24,-0.311
2022/07/25,-0.31
2022/07/26,-0.308
2022/07/27,-0.307
2022/07/28,-0.306
2022/07/29,-0.304
2022/07/30,-0.303
2022/07/31,-0.302
2022/08/01,-0.301
2022/08/02,-0.3
2022/08/03,-0.299
2022/08/04,-0.298
2022/08/05,-0.297
2022/08/06,-0.297
2022/08/07,-0.297
2022/08/08,-0.296
2022/08/09,-0.296
2022/08/10,-0.296
2022/08/11,-0.295
2022/08/12,-0.295
2022/08/13,-0.295
2022/08/14,-0.295
2022/08/15,-0.295
2022/08/16,-0.294
2022/08/17,-0.294
2022/08/18,-0.295
2022/08/19,-0.295
2022/08/20,-0.295
2022/08/21,-0.295
2022/08/22,-0.295
2022/08/23,-0.296
2022/08/24,-0.296
2022/08/25,-0.296
2022/08/26,-0.297
2022/08/27,-0.297
2022/08/28,-0.298
2022/08/29,-0.298
2022/08/30,-0.298
2022/08/31,-0.299
2022/09/01,-0.299
2022/09/02,-0.299
2022/09/03,-0.3
2022/09/04,-0.3
2022/09/05,-0.301
2022/09/06,-0.302
2022/09/07,-0.302
2022/09/08,-0.302
2022/09/09,-0.302
2022/09/10,-0.303
2022/09/11,-0.303
2022/09/12,-0.303
2022/09/13,-0.303
2022/09/14,-0.303
2022/09/15,-0.302
2022/09/16,-0.302
2022/09/17,-0.301
2022/09/18,-0.301
2022/09/19,-0.301
2022/09/20,-0.301
2022/09/21,-0.3
2022/09/22,-0.3
2022/09/23,-0.299
2022/09/24,-0.299
2022/09/25,-0.299
2022/09/26,-0.298
2022/09/27,-0.298
2022/09/28,-0.297
2022/09/29,-0.297
2022/09/30,-0.296
2022/10/01,-0.296
2022/10/02,-0.295
2022/10/03,-0.295
2022/10/04,-0.295
2022/10/05,-0.294
2022/10/06,-0.294
2022/10/07,-0.293
2022/10/08,-0.293
2022/10/09,-0.293
2022/10/10,-0.293
2022/10/11,-0.293
2022/10/12,-0.293
2022/10/13,-0.292
