Date,hashrate90mom
2016/08/18,1697007323329
2016/08/19,1622726534175
2016/08/20,1775313202669
2016/08/21,1811308668189
2016/08/22,1793284385866
2016/08/23,1853135565779
2016/08/24,1807299401953
2016/08/25,1901374054321
2016/08/26,1989092383418
2016/08/27,1965212092908
2016/08/28,1908490658562
2016/08/29,1883028135566
2016/08/30,1935445119307
2016/08/31,1972103100738
2016/09/01,1851259266812
2016/09/02,1942349227585
2016/09/03,1737956994970
2016/09/04,1484929135736
2016/09/05,1650477561662
2016/09/06,1587893288404
2016/09/07,1552201378870
2016/09/08,1712055690812
2016/09/09,1609726093810
2016/09/10,1631497725133
2016/09/11,1699065074979
2016/09/12,1648347342671
2016/09/13,1650607116667
2016/09/14,1833776509748
2016/09/15,1681888487801
2016/09/16,1741479618810
2016/09/17,1851618923073
2016/09/18,1224813890786
2016/09/19,1399546527510
2016/09/20,1833753486084
2016/09/21,1924941713448
2016/09/22,1419370281521
2016/09/23,1995526830614
2016/09/24,1896566283127
2016/09/25,2045842185807
2016/09/26,1644688338174
2016/09/27,2068089820389
2016/09/28,2104653380847
2016/09/29,2147891093444
2016/09/30,1965143223157
2016/10/01,2085985557850
2016/10/02,2276782862344
2016/10/03,2141183277778
2016/10/04,2280310991448
2016/10/05,2257468172606
2016/10/06,2287574521419
2016/10/07,2063364371465
2016/10/08,2304664266787
2016/10/09,2357797639551
2016/10/10,2401544110613
2016/10/11,2419147407796
2016/10/12,2225800185817
2016/10/13,2552182136072
2016/10/14,2795767436938
2016/10/15,2856299899695
2016/10/16,2921591784273
2016/10/17,2609294401942
2016/10/18,2964119603096
2016/10/19,2783296927441
2016/10/20,3206960317800
2016/10/21,3137072939483
2016/10/22,3270095834103
2016/10/23,3205417076451
2016/10/24,3564919409139
2016/10/25,3842781026715
2016/10/26,3666102807219
2016/10/27,3617102376503
2016/10/28,3389274365636
2016/10/29,1813847093487
2016/10/30,1733809945745
2016/10/31,2433808591346
2016/11/01,1649708062143
2016/11/02,808094895004
2016/11/03,497063999311
2016/11/04,239414018260
2016/11/05,-130956462177
2016/11/06,-266262294398
2016/11/07,247189399877
2016/11/08,684012199981
2016/11/09,460575611910
2016/11/10,68442937572
2016/11/11,-8053976630
2016/11/12,66611865091
2016/11/13,425581260911
2016/11/14,499957339005
2016/11/15,538677955554
2016/11/16,333466716925
2016/11/17,171701591751
2016/11/18,383992389023
2016/11/19,621678498040
2016/11/20,1098088235368
2016/11/21,1344752974642
2016/11/22,986587481216
2016/11/23,824593187139
2016/11/24,48768317712
2016/11/25,57500623177
2016/11/26,187031927725
2016/11/27,238700462424
2016/11/28,438234808927
2016/11/29,239584823508
2016/11/30,-55008073529
2016/12/01,-70897932634
2016/12/02,277194461057
2016/12/03,687172966453
2016/12/04,435434152876
2016/12/05,343996535348
2016/12/06,174967041427
2016/12/07,361409997774
2016/12/08,617948159516
2016/12/09,701936183524
2016/12/10,626314249815
2016/12/11,807526682931
2016/12/12,605155864308
2016/12/13,618118534357
2016/12/14,593849874649
2016/12/15,592598122977
2016/12/16,584117365353
2016/12/17,1331025299710
2016/12/18,1440502814069
2016/12/19,839728229482
2016/12/20,830017770789
2016/12/21,1290036632721
2016/12/22,508897681623
2016/12/23,35969096235
2016/12/24,-539207239173
2016/12/25,79011467847
2016/12/26,-35719374697
2016/12/27,-298513491635
2016/12/28,-476091986101
2016/12/29,-325941324923
2016/12/30,-537442728849
2016/12/31,-652148205031
2017/01/01,-512243814253
2017/01/02,-637023168061
2017/01/03,-594562435836
2017/01/04,-29591504523
2017/01/05,330056980531
2017/01/06,92605891489
2017/01/07,212949309581
2017/01/08,196582390599
2017/01/09,344482355545
2017/01/10,585698852742
2017/01/11,402670192154
2017/01/12,208703989235
2017/01/13,266868870343
2017/01/14,96528770029
2017/01/15,618133228833
2017/01/16,345164361859
2017/01/17,272993986948
2017/01/18,-47480995475
2017/01/19,353583396893
2017/01/20,71172015368
2017/01/21,485882891389
2017/01/22,371589793979
2017/01/23,415399953595
2017/01/24,227633857679
2017/01/25,390448098905
2017/01/26,919931247083
2017/01/27,2309000252384
2017/01/28,2511754077643
2017/01/29,1946413129038
2017/01/30,3078693319586
2017/01/31,3594976961007
2017/02/01,3697387443345
2017/02/02,4243443379081
2017/02/03,4344786565059
2017/02/04,4557398384686
2017/02/05,4174301711312
2017/02/06,3749179953869
2017/02/07,3865058387586
2017/02/08,4386436902581
2017/02/09,4474680188471
2017/02/10,4661489626205
2017/02/11,4338077852735
2017/02/12,4270102246574
2017/02/13,4367207257517
2017/02/14,4581945937148
2017/02/15,4833076832136
2017/02/16,4440965421632
2017/02/17,4332900049889
2017/02/18,3921716514912
2017/02/19,3752046626822
2017/02/20,4162949531765
2017/02/21,4444840974407
2017/02/22,4931340589210
2017/02/23,4951956458062
2017/02/24,4938930380990
2017/02/25,5264624013038
2017/02/26,5495291729977
2017/02/27,5626757111044
2017/02/28,6369418944299
2017/03/01,5924461443162
2017/03/02,6029498878889
2017/03/03,6176136141038
2017/03/04,6090203949823
2017/03/05,6759472418286
2017/03/06,6834398412440
2017/03/07,6629201027724
2017/03/08,6782260812080
2017/03/09,6678550300773
2017/03/10,6582144116859
2017/03/11,6665506866650
2017/03/12,6937378529309
2017/03/13,7267242113209
2017/03/14,7121511057078
2017/03/15,7532729403540
2017/03/16,7502689150880
2017/03/17,8150393873927
2017/03/18,8101645164357
2017/03/19,7326992553680
2017/03/20,8114398585436
2017/03/21,7864678197525
2017/03/22,8435895247223
2017/03/23,9403043319264
2017/03/24,9662429160736
2017/03/25,9498940473175
2017/03/26,10075147790736
2017/03/27,10947930468559
2017/03/28,10552739753178
2017/03/29,11255693391132
2017/03/30,11291333265719
2017/03/31,11685252803188
2017/04/01,11378880388933
2017/04/02,11340390139593
2017/04/03,10578994380793
2017/04/04,10988438503398
2017/04/05,11345263054572
2017/04/06,11183743947974
2017/04/07,11226936586225
2017/04/08,11291652225038
2017/04/09,10725651873036
2017/04/10,10789186685014
2017/04/11,11313452337383
2017/04/12,11126376415832
2017/04/13,10633785170322
2017/04/14,12249174525660
2017/04/15,11517487484541
2017/04/16,11859392558624
2017/04/17,12231410457820
2017/04/18,12705145345266
2017/04/19,11968069403581
2017/04/20,12449845008360
2017/04/21,12760684508559
2017/04/22,12816595052093
2017/04/23,13156258391909
2017/04/24,12544147788560
2017/04/25,13435807213096
2017/04/26,12926157241443
2017/04/27,13372635234638
2017/04/28,14674127641759
2017/04/29,15350427996237
2017/04/30,14595948914821
2017/05/01,14865488706813
2017/05/02,15020518013663
2017/05/03,15206059786163
2017/05/04,14996945120757
2017/05/05,16036874215135
2017/05/06,15639719653178
2017/05/07,15985522071891
2017/05/08,15616293441832
2017/05/09,16622218753990
2017/05/10,16404590374826
2017/05/11,16577406445504
2017/05/12,17420554259287
2017/05/13,16658855733835
2017/05/14,17360708510615
2017/05/15,18182610940384
2017/05/16,18558952307331
2017/05/17,17129820570085
2017/05/18,17926244464208
2017/05/19,18907691730980
2017/05/20,19530769661530
2017/05/21,20381150564848
2017/05/22,21035705100403
2017/05/23,20013072291869
2017/05/24,20729812965598
2017/05/25,20835495269683
2017/05/26,20590800542576
2017/05/27,21108051871003
2017/05/28,20860562217663
2017/05/29,22439537995171
2017/05/30,25071270247559
2017/05/31,23935793379170
2017/06/01,25458654572004
2017/06/02,24653633004773
2017/06/03,25226126923527
2017/06/04,26170472487243
2017/06/05,27165230142037
2017/06/06,27263111371187
2017/06/07,28874681995689
2017/06/08,29207011825056
2017/06/09,28889886765619
2017/06/10,31028365529550
2017/06/11,31589006467772
2017/06/12,31714319897264
2017/06/13,32892133716129
2017/06/14,33859132346006
2017/06/15,34002040252984
2017/06/16,34667014741801
2017/06/17,37071575190777
2017/06/18,37132693934265
2017/06/19,38009055548703
2017/06/20,38703249124982
2017/06/21,38672353835756
2017/06/22,39404834809006
2017/06/23,38898149222944
2017/06/24,39470959827492
2017/06/25,39501312357752
2017/06/26,41958317930905
2017/06/27,41179794489437
2017/06/28,42754653301546
2017/06/29,43898212895249
2017/06/30,44307660726595
2017/07/01,45245102081994
2017/07/02,46536643015338
2017/07/03,47410268611023
2017/07/04,48469967386093
2017/07/05,46853181553551
2017/07/06,47721906057219
2017/07/07,48733709890966
2017/07/08,49469073802750
2017/07/09,49971796599983
2017/07/10,50435144449131
2017/07/11,50078006071032
2017/07/12,48732518423534
2017/07/13,47733490231729
2017/07/14,46898658694503
2017/07/15,49010343696477
2017/07/16,50325289500091
2017/07/17,46401163090580
2017/07/18,48326053480055
2017/07/19,50887465862852
2017/07/20,52623009788338
2017/07/21,52276816966995
2017/07/22,51580071145095
2017/07/23,55021463046747
2017/07/24,52032039864229
2017/07/25,55869593617053
2017/07/26,55228389944280
2017/07/27,52652658506723
2017/07/28,54069905705432
2017/07/29,53648725498306
2017/07/30,55831832771307
2017/07/31,57624323417516
2017/08/01,57213803962336
2017/08/02,56401314367932
2017/08/03,52213519356752
2017/08/04,55338935741119
2017/08/05,54107906343293
2017/08/06,55534826918765
2017/08/07,56735329488964
2017/08/08,57946889817387
2017/08/09,59153157089217
2017/08/10,56725512831771
2017/08/11,58561560890839
2017/08/12,60407331436297
2017/08/13,59820783582885
2017/08/14,61351487836084
2017/08/15,64072753071862
2017/08/16,63508375193246
2017/08/17,63717213436465
2017/08/18,62166659983815
2017/08/19,64924988091060
2017/08/20,61892511975058
2017/08/21,65522313988797
2017/08/22,64980815284202
2017/08/23,67136399598411
2017/08/24,66030097476981
2017/08/25,63152058860720
2017/08/26,64028640491789
2017/08/27,61464028954160
2017/08/28,56303286325750
2017/08/29,63914323214034
2017/08/30,62420774405746
2017/08/31,61652574390205
2017/09/01,61569574205251
2017/09/02,60502907206686
2017/09/03,59146515633364
2017/09/04,60163756604976
2017/09/05,58996788653968
2017/09/06,57755917108991
2017/09/07,59995876433332
2017/09/08,62776602298200
2017/09/09,59031398547267
2017/09/10,57509547236597
2017/09/11,55975506079716
2017/09/12,60415192294316
2017/09/13,55021448860889
2017/09/14,56227660214412
2017/09/15,58252008543132
2017/09/16,55175977097571
2017/09/17,55461334663149
2017/09/18,52193021723206
2017/09/19,54535699186437
2017/09/20,52677420117666
2017/09/21,55028483176386
2017/09/22,52703325565627
2017/09/23,47544283774868
2017/09/24,48309487045657
2017/09/25,43216202242111
2017/09/26,43046463136016
2017/09/27,44125045261878
2017/09/28,40215369421081
2017/09/29,35177416677742
2017/09/30,34149091537970
2017/10/01,36852069428895
2017/10/02,34914283375565
2017/10/03,36505602419127
2017/10/04,38300370076580
2017/10/05,40642048284469
2017/10/06,35335004019090
2017/10/07,32616026898996
2017/10/08,34950785129960
2017/10/09,36046957884173
2017/10/10,39170217017236
2017/10/11,41710487039117
2017/10/12,39287961335012
2017/10/13,41484944651701
2017/10/14,34888749442230
2017/10/15,41898096247841
2017/10/16,43326697209492
2017/10/17,43282891967672
2017/10/18,40331438049670
2017/10/19,44812211284206
2017/10/20,44269522922305
2017/10/21,40978572192104
2017/10/22,45282501715071
2017/10/23,40584088072267
2017/10/24,44797565264597
2017/10/25,43067881912131
2017/10/26,37236329617415
2017/10/27,-76587712193575
2017/10/28,-79036254012639
2017/10/29,-80870476773081
2017/10/30,-80827530505399
2017/10/31,-79669656055409
2017/11/01,44303217282116
2017/11/02,35806542709983
2017/11/03,34951212577154
2017/11/04,31926539631176
2017/11/05,34716075821691
2017/11/06,31288546247575
2017/11/07,28965339947848
2017/11/08,32704760036568
2017/11/09,29502227732775
2017/11/10,28473213226228
2017/11/11,28081991234485
2017/11/12,28673619268254
2017/11/13,26623514489260
2017/11/14,23471672781859
2017/11/15,22809712249898
2017/11/16,19900788781764
2017/11/17,17183677797092
2017/11/18,18244005424311
2017/11/19,17220947317790
2017/11/20,24233451300598
2017/11/21,20499370563281
2017/11/22,21154864512363
2017/11/23,26850551533202
2017/11/24,28840000706966
2017/11/25,29836710260992
2017/11/26,32587948811935
2017/11/27,24201460704714
2017/11/28,21706727142011
2017/11/29,25462802739364
2017/11/30,25852773311730
2017/12/01,26622808896255
2017/12/02,27167526583098
2017/12/03,21864931829335
2017/12/04,25379176839150
2017/12/05,23853385151231
2017/12/06,21868365215471
2017/12/07,18440491135783
2017/12/08,23262710832486
2017/12/09,25815449231820
2017/12/10,24211955402587
2017/12/11,20252453050124
2017/12/12,25438225350372
2017/12/13,28444823304136
2017/12/14,28374618910032
2017/12/15,36554127715229
2017/12/16,33940538290236
2017/12/17,37110583808460
2017/12/18,38739085186062
2017/12/19,37325086150793
2017/12/20,34415286694848
2017/12/21,35523554510250
2017/12/22,39284701720719
2017/12/23,42813616115515
2017/12/24,47381324149145
2017/12/25,47658436847354
2017/12/26,45812869243672
2017/12/27,50665164478757
2017/12/28,58864214168368
2017/12/29,56396167916857
2017/12/30,52867264435469
2017/12/31,55435376653526
2018/01/01,58077911183913
2018/01/02,54796742423723
2018/01/03,51019462631112
2018/01/04,59737555762419
2018/01/05,65695526181911
2018/01/06,59020965839544
2018/01/07,64259301327256
2018/01/08,62607837700591
2018/01/09,61497638132601
2018/01/10,68830643767351
2018/01/11,69618774236690
2018/01/12,75247811072114
2018/01/13,72475285650087
2018/01/14,73637644559118
2018/01/15,67101388453493
2018/01/16,73376486704433
2018/01/17,72978989716528
2018/01/18,72146902011123
2018/01/19,72134807172554
2018/01/20,77734717654095
2018/01/21,74735680305655
2018/01/22,75377782739389
2018/01/23,77888472269914
2018/01/24,86908139789558
2018/01/25,2.0345712789507E+14
2018/01/26,2.0346878945857E+14
2018/01/27,2.0203418351656E+14
2018/01/28,204763715588173
2018/01/29,2.1305400122351E+14
2018/01/30,89443878622434
2018/01/31,1.0032118658924E+14
2018/02/01,1.0702425161051E+14
2018/02/02,1.1239169114997E+14
2018/02/03,1.0668420879634E+14
2018/02/04,1.0896078794972E+14
2018/02/05,1.1540510746354E+14
2018/02/06,1.1048636772402E+14
2018/02/07,1.1787632107788E+14
2018/02/08,1.1375473383241E+14
2018/02/09,1.1712907735494E+14
2018/02/10,1.161398767422E+14
2018/02/11,1.1898665332019E+14
2018/02/12,1.2638004823509E+14
2018/02/13,1.2725638136998E+14
2018/02/14,1.246079266281E+14
2018/02/15,1.2582490727095E+14
2018/02/16,1.3154663625065E+14
2018/02/17,1.3059645714744E+14
2018/02/18,1.2334683493071E+14
2018/02/19,1.2407147171248E+14
2018/02/20,1.2124365773588E+14
2018/02/21,1.1947338417726E+14
2018/02/22,1.1879205334176E+14
2018/02/23,1.2062139016711E+14
2018/02/24,1.1931134967647E+14
2018/02/25,1.2681691736648E+14
2018/02/26,1.2609935209623E+14
2018/02/27,1.1988562850520E+14
2018/02/28,1.2722296655406E+14
2018/03/01,1.277075765537E+14
2018/03/02,1.2937074889552E+14
2018/03/03,1.3850969377214E+14
2018/03/04,1.2764190902155E+14
2018/03/05,1.3103193021973E+14
2018/03/06,1.3145549255589E+14
2018/03/07,1.3824959479084E+14
2018/03/08,1.3522205088307E+14
2018/03/09,1.2821271452842E+14
2018/03/10,1.324079116614E+14
2018/03/11,1.2958511428609E+14
2018/03/12,1.3073996489391E+14
2018/03/13,1.251022877512E+14
2018/03/14,1.1885804768768E+14
2018/03/15,1.1583444954394E+14
2018/03/16,1.2675648358617E+14
2018/03/17,1.2402090559528E+14
2018/03/18,1.1741712115696E+14
2018/03/19,1.2109198195556E+14
2018/03/20,1.2329759251202E+14
2018/03/21,1.19698764E+14
2018/03/22,119855110459067
2018/03/23,1.147733845118E+14
2018/03/24,1.1365184265571E+14
2018/03/25,1.1317212161119E+14
2018/03/26,1.1949335874267E+14
2018/03/27,1.1225467541442E+14
2018/03/28,1.077649233251E+14
2018/03/29,1.061359271266E+14
2018/03/30,1.0809570540372E+14
2018/03/31,1.0227692137187E+14
2018/04/01,1.0018068204948E+14
2018/04/02,1.0068769571179E+14
2018/04/03,95095735235997
2018/04/04,93642575999913
2018/04/05,91376488662472
2018/04/06,1.0113408643283E+14
2018/04/07,90852195489234
2018/04/08,89245829049559
2018/04/09,78843259779479
2018/04/10,81647123978128
2018/04/11,73754648690147
2018/04/12,71741419233726
2018/04/13,73741930684647
2018/04/14,69742966595511
2018/04/15,73517630967433
2018/04/16,68875128838064
2018/04/17,64750678849944
2018/04/18,59905149775979
2018/04/19,67704202110302
2018/04/20,53622344152842
2018/04/21,67356914289134
2018/04/22,59626162842323
2018/04/23,64240578449469
2018/04/24,53918224305731
2018/04/25,54358861266095
2018/04/26,63890191274367
2018/04/27,55845615501881
2018/04/28,49472451871954
2018/04/29,52564572986858
2018/04/30,53719837658814
2018/05/01,40580420331731
2018/05/02,41017941649926
2018/05/03,38630728778382
2018/05/04,42228640645863
2018/05/05,46779132393035
2018/05/06,41467040038650
2018/05/07,49864244756896
2018/05/08,41685098969853
2018/05/09,40575616928240
2018/05/10,37196933361236
2018/05/11,38556634689725
2018/05/12,42419496048164
2018/05/13,37259013312506
2018/05/14,30383683132081
2018/05/15,33168623759035
2018/05/16,31380562298412
2018/05/17,29573873252955
2018/05/18,26988384438094
2018/05/19,28343758976527
2018/05/20,32928860715623
2018/05/21,38601521091280
2018/05/22,33387852463728
2018/05/23,30652875575828
2018/05/24,18418347484567
2018/05/25,21969405566241
2018/05/26,20546850913365
2018/05/27,16899745175834
2018/05/28,25722192820594
2018/05/29,16041809098252
2018/05/30,12665936334833
2018/05/31,17243419089178
2018/06/01,767882619841
2018/06/02,14577202761925
2018/06/03,11646973392660
2018/06/04,12293349616807
2018/06/05,3183412544163
2018/06/06,2486989892031
2018/06/07,10975989414704
2018/06/08,9705988900308
2018/06/09,22296662059928
2018/06/10,9913772442620
2018/06/11,15025470445054
2018/06/12,21373126970021
2018/06/13,10709418243528
2018/06/14,1084907577281
2018/06/15,2092822195143
2018/06/16,6966117575789
2018/06/17,3800916746750
2018/06/18,12765470117990
2018/06/19,18818782043781
2018/06/20,16026032504953
2018/06/21,18451855425712
2018/06/22,22006313436891
2018/06/23,16772877387343
2018/06/24,10679521591111
2018/06/25,17918525948299
2018/06/26,15712296948590
2018/06/27,28337667071873
2018/06/28,16566832748943
2018/06/29,17947165174104
2018/06/30,28123675376426
2018/07/01,16443561879635
2018/07/02,27168977926399
2018/07/03,29155983681839
2018/07/04,25210049855596
2018/07/05,28070789824635
2018/07/06,27755944707700
2018/07/07,32956212053891
2018/07/08,35572399944872
2018/07/09,36773131792492
2018/07/10,31986073469050
2018/07/11,25509936506035
2018/07/12,25944769675847
2018/07/13,22888388457362
2018/07/14,23395811463980
2018/07/15,24146666422992
2018/07/16,24722131162193
2018/07/17,37245051881878
2018/07/18,27667175194943
2018/07/19,30621560744636
2018/07/20,16398430881152
2018/07/21,8676526579748
2018/07/22,17077762848677
2018/07/23,31787276111157
2018/07/24,24771547925459
2018/07/25,22564543499257
2018/07/26,29566939418185
2018/07/27,32707541064264
2018/07/28,22650648680723
2018/07/29,25368157583193
2018/07/30,32589504978868
2018/07/31,28334281048012
2018/08/01,24155387693000
2018/08/02,26739428831295
2018/08/03,15335808805425
2018/08/04,22107829126848
2018/08/05,16545261541116
2018/08/06,19645715831356
2018/08/07,21870476005374
2018/08/08,24943947737590
2018/08/09,22944694298373
2018/08/10,13274834979790
2018/08/11,15019885987573
2018/08/12,12391521933379
2018/08/13,15761732113672
2018/08/14,16693148554795
2018/08/15,10796366885867
2018/08/16,8448048964116
2018/08/17,13030112539589
2018/08/18,4637794648975
2018/08/19,3738402795436
2018/08/20,8803338104351
2018/08/21,11880433709946
2018/08/22,25379325043220
2018/08/23,12664745595340
2018/08/24,12190626933664
2018/08/25,19163609371702
2018/08/26,19785550340708
2018/08/27,17212875402907
2018/08/28,17023044653578
2018/08/29,5779734826089
2018/08/30,18432321466773
2018/08/31,12276198041037
2018/09/01,11417330457815
2018/09/02,7459243826405
2018/09/03,8303796559316
2018/09/04,11739611849796
2018/09/05,9508620692335
2018/09/06,8088276072110
2018/09/07,-7925737892059
2018/09/08,1590160992004
2018/09/09,-16428725476118
2018/09/10,-17122851971292
2018/09/11,-14683747731865
2018/09/12,-17246214228343
2018/09/13,-22728480692613
2018/09/14,-18177118044314
2018/09/15,-15208777919562
2018/09/16,-26555396549186
2018/09/17,-28186831165987
2018/09/18,-25510298812712
2018/09/19,-25061845048502
2018/09/20,-27917220906902
2018/09/21,-25200978792066
2018/09/22,-18772609591463
2018/09/23,-22337273688209
2018/09/24,-18369730633034
2018/09/25,-28754389487442
2018/09/26,-12680480098125
2018/09/27,-11671168405464
2018/09/28,-23277651812278
2018/09/29,-16271733813278
2018/09/30,-17256959170942
2018/10/01,-26316851238991
2018/10/02,-23487271801478
2018/10/03,-34171053658655
2018/10/04,-26261466754958
2018/10/05,-30989144921204
2018/10/06,-23367173711530
2018/10/07,-28919585407562
2018/10/08,-19381168005381
2018/10/09,-14091990947951
2018/10/10,-16983900067637
2018/10/11,-18433062706225
2018/10/12,-19230804744111
2018/10/13,-23275245234641
2018/10/14,-21229648772435
2018/10/15,-29578777095031
2018/10/16,-26926158051987
2018/10/17,-24921822922907
2018/10/18,-15821601512861
2018/10/19,-8340178699133
2018/10/20,-23888212436058
2018/10/21,-36493199021248
2018/10/22,-34191841920841
2018/10/23,-38627801152642
2018/10/24,-34819372198040
2018/10/25,-38410164943522
2018/10/26,-40836779853628
2018/10/27,-40394864855949
2018/10/28,-41802997016663
2018/10/29,-45320841259745
2018/10/30,-40939465343373
2018/10/31,-41796062550208
2018/11/01,-41663576757653
2018/11/02,-54624554668823
2018/11/03,-54931441897475
2018/11/04,-51149849117438
2018/11/05,-51569023484889
2018/11/06,-54387723946605
2018/11/07,-53574424490509
2018/11/08,-47811339652203
2018/11/09,-54068403626164
2018/11/10,-43844382311061
2018/11/11,-38740659304766
2018/11/12,-46359614275001
2018/11/13,-41388721926886
2018/11/14,-36322797561687
2018/11/15,-43430451299573
2018/11/16,-34585712317261
2018/11/17,-45224677456759
2018/11/18,-46448036143293
2018/11/19,-51499610332605
2018/11/20,-59443100694918
