Date,median_transaction_fee14momUSD
2022/10/12,0.386
2022/10/13,0.47
2022/10/14,0.33
2022/10/15,0.704
2022/10/16,0.806
2022/10/17,0.725
2022/10/18,0.879
2022/10/19,1.129
2022/10/20,1.205
2022/10/21,1.315
2022/10/22,0.557
2022/10/23,-1.087
2022/10/24,-1.157
2022/10/25,-0.359
2022/10/26,0.086
2022/10/27,-0.124
2022/10/28,0.068
2022/10/29,-0.177
2022/10/30,-0.38
2022/10/31,-0.037
2022/11/01,-0.656
2022/11/02,-0.739
2022/11/03,-0.27
2022/11/04,-0.39
2022/11/05,-0.192
2022/11/06,0.092
2022/11/07,0.156
2022/11/08,0.816
2022/11/09,1.062
2022/11/10,0.739
2022/11/11,0.113
2022/11/12,-0.073
2022/11/13,0.212
2022/11/14,-0.383
2022/11/15,0.004
2022/11/16,-0.191
2022/11/17,-0.606
2022/11/18,-0.664
2022/11/19,-0.314
2022/11/20,-0.328
2022/11/21,-0.675
2022/11/22,-1.432
2022/11/23,-1.673
2022/11/24,-1.3
2022/11/25,-0.766
2022/11/26,-0.374
2022/11/27,-0.342
2022/11/28,-0.437
2022/11/29,-0.411
