Date,transactionfees3wmaUSD
2019/06/24,0.171
2019/06/25,0.208
2019/06/26,0.25
2019/06/27,0.281
2019/06/28,0.259
2019/06/29,0.225
2019/06/30,0.21
2019/07/01,0.224
2019/07/02,0.208
2019/07/03,0.184
2019/07/04,0.16
2019/07/05,0.165
2019/07/06,0.172
2019/07/07,0.162
2019/07/08,0.18
2019/07/09,0.181
2019/07/10,0.17
2019/07/11,0.184
2019/07/12,0.174
2019/07/13,0.159
2019/07/14,0.157
2019/07/15,0.155
2019/07/16,0.189
2019/07/17,0.191
2019/07/18,0.16
2019/07/19,0.153
2019/07/20,0.131
2019/07/21,0.123
2019/07/22,0.113
2019/07/23,0.117
2019/07/24,0.144
2019/07/25,0.162
2019/07/26,0.146
2019/07/27,0.131
2019/07/28,0.109
2019/07/29,0.107
2019/07/30,0.108
2019/07/31,0.119
2019/08/01,0.148
2019/08/02,0.149
2019/08/03,0.157
2019/08/04,0.129
2019/08/05,0.12
2019/08/06,0.119
2019/08/07,0.118
2019/08/08,0.122
2019/08/09,0.122
2019/08/10,0.115
2019/08/11,0.108
2019/08/12,0.109
2019/08/13,0.121
2019/08/14,0.121
2019/08/15,0.127
2019/08/16,0.113
2019/08/17,0.096
2019/08/18,0.088
2019/08/19,0.106
2019/08/20,0.12
2019/08/21,0.135
2019/08/22,0.132
2019/08/23,0.126
2019/08/24,0.116
2019/08/25,0.128
2019/08/26,0.146
2019/08/27,0.139
2019/08/28,0.133
2019/08/29,0.125
2019/08/30,0.121
2019/08/31,0.115
2019/09/01,0.113
2019/09/02,0.121
2019/09/03,0.128
2019/09/04,0.132
2019/09/05,0.143
2019/09/06,0.156
2019/09/07,0.167
2019/09/08,0.183
2019/09/09,0.193
2019/09/10,0.219
2019/09/11,0.223
2019/09/12,0.232
2019/09/13,0.242
2019/09/14,0.263
2019/09/15,0.279
2019/09/16,0.276
2019/09/17,0.319
2019/09/18,0.36
2019/09/19,0.414
2019/09/20,0.436
2019/09/21,0.433
2019/09/22,0.378
2019/09/23,0.393
2019/09/24,0.405
2019/09/25,0.413
2019/09/26,0.359
2019/09/27,0.337
2019/09/28,0.336
2019/09/29,0.334
2019/09/30,0.295
2019/10/01,0.211
2019/10/02,0.158
2019/10/03,0.162
2019/10/04,0.158
2019/10/05,0.143
2019/10/06,0.126
2019/10/07,0.122
2019/10/08,0.12
2019/10/09,0.131
2019/10/10,0.134
2019/10/11,0.131
2019/10/12,0.12
2019/10/13,0.119
2019/10/14,0.122
2019/10/15,0.124
2019/10/16,0.12
2019/10/17,0.113
2019/10/18,0.11
2019/10/19,0.108
2019/10/20,0.117
2019/10/21,0.12
2019/10/22,0.125
2019/10/23,0.139
2019/10/24,0.132
2019/10/25,0.13
2019/10/26,0.134
2019/10/27,0.132
2019/10/28,0.134
2019/10/29,0.139
2019/10/30,0.144
2019/10/31,0.139
2019/11/01,0.132
2019/11/02,0.126
2019/11/03,0.128
2019/11/04,0.131
2019/11/05,0.131
2019/11/06,0.128
2019/11/07,0.136
2019/11/08,0.136
2019/11/09,0.132
2019/11/10,0.127
2019/11/11,0.129
2019/11/12,0.128
2019/11/13,0.129
2019/11/14,0.133
2019/11/15,0.131
2019/11/16,0.124
2019/11/17,0.122
2019/11/18,0.138
2019/11/19,0.134
2019/11/20,0.132
2019/11/21,0.149
2019/11/22,0.2
2019/11/23,0.16
2019/11/24,0.128
2019/11/25,0.145
2019/11/26,0.153
2019/11/27,0.141
2019/11/28,0.132
2019/11/29,0.118
2019/11/30,0.111
2019/12/01,0.113
2019/12/02,0.113
2019/12/03,0.11
2019/12/04,0.108
2019/12/05,0.104
2019/12/06,0.1
2019/12/07,0.097
2019/12/08,0.093
2019/12/09,0.091
2019/12/10,0.094
2019/12/11,0.098
2019/12/12,0.097
2019/12/13,0.095
2019/12/14,0.091
2019/12/15,0.093
2019/12/16,0.102
2019/12/17,0.12
2019/12/18,0.117
2019/12/19,0.103
2019/12/20,0.094
2019/12/21,0.086
2019/12/22,0.082
2019/12/23,0.085
2019/12/24,0.083
2019/12/25,0.082
2019/12/26,0.08
2019/12/27,0.078
2019/12/28,0.077
2019/12/29,0.079
2019/12/30,0.08
2019/12/31,0.085
2020/01/01,0.085
2020/01/02,0.08
2020/01/03,0.077
2020/01/04,0.071
2020/01/05,0.07
2020/01/06,0.076
2020/01/07,0.078
2020/01/08,0.086
2020/01/09,0.083
2020/01/10,0.089
2020/01/11,0.086
2020/01/12,0.083
2020/01/13,0.084
2020/01/14,0.101
2020/01/15,0.102
2020/01/16,0.092
2020/01/17,0.089
2020/01/18,0.092
2020/01/19,0.092
2020/01/20,0.087
2020/01/21,0.084
2020/01/22,0.083
2020/01/23,0.079
2020/01/24,0.08
2020/01/25,0.075
2020/01/26,0.074
2020/01/27,0.078
2020/01/28,0.083
2020/01/29,0.085
2020/01/30,0.091
2020/01/31,0.094
2020/02/01,0.094
2020/02/02,0.096
2020/02/03,0.098
2020/02/04,0.113
2020/02/05,0.129
2020/02/06,0.152
2020/02/07,0.165
2020/02/08,0.152
2020/02/09,0.14
2020/02/10,0.132
2020/02/11,0.134
2020/02/12,0.162
2020/02/13,0.181
2020/02/14,0.187
2020/02/15,0.192
2020/02/16,0.215
2020/02/17,0.2
2020/02/18,0.181
2020/02/19,0.183
2020/02/20,0.189
2020/02/21,0.164
2020/02/22,0.143
2020/02/23,0.147
2020/02/24,0.155
2020/02/25,0.171
2020/02/26,0.229
2020/02/27,0.211
2020/02/28,0.181
2020/02/29,0.139
2020/03/01,0.125
2020/03/02,0.119
2020/03/03,0.123
2020/03/04,0.126
2020/03/05,0.133
2020/03/06,0.138
2020/03/07,0.141
2020/03/08,0.186
2020/03/09,0.196
2020/03/10,0.165
2020/03/11,0.154
2020/03/12,0.596
2020/03/13,0.734
2020/03/14,0.469
2020/03/15,0.206
2020/03/16,0.156
2020/03/17,0.144
2020/03/18,0.119
2020/03/19,0.113
2020/03/20,0.118
2020/03/21,0.101
2020/03/22,0.09
2020/03/23,0.089
2020/03/24,0.095
2020/03/25,0.097
2020/03/26,0.095
2020/03/27,0.092
2020/03/28,0.084
2020/03/29,0.078
2020/03/30,0.079
2020/03/31,0.085
2020/04/01,0.088
2020/04/02,0.095
2020/04/03,0.096
2020/04/04,0.09
2020/04/05,0.085
2020/04/06,0.106
2020/04/07,0.12
2020/04/08,0.116
2020/04/09,0.113
2020/04/10,0.112
2020/04/11,0.103
2020/04/12,0.093
2020/04/13,0.096
2020/04/14,0.1
2020/04/15,0.1
2020/04/16,0.122
2020/04/17,0.122
2020/04/18,0.129
2020/04/19,0.126
2020/04/20,0.136
2020/04/21,0.142
2020/04/22,0.147
2020/04/23,0.151
2020/04/24,0.15
2020/04/25,0.144
2020/04/26,0.148
2020/04/27,0.15
2020/04/28,0.146
2020/04/29,0.185
2020/04/30,0.25
2020/05/01,0.226
2020/05/02,0.181
2020/05/03,0.158
2020/05/04,0.176
2020/05/05,0.194
2020/05/06,0.218
2020/05/07,0.249
2020/05/08,0.267
2020/05/09,0.249
2020/05/10,0.303
2020/05/11,0.297
2020/05/12,0.31
2020/05/13,0.361
2020/05/14,0.468
2020/05/15,0.444
2020/05/16,0.377
2020/05/17,0.357
2020/05/18,0.427
2020/05/19,0.453
2020/05/20,0.489
2020/05/21,0.578
2020/05/22,0.522
2020/05/23,0.401
2020/05/24,0.373
2020/05/25,0.427
2020/05/26,0.466
2020/05/27,0.504
2020/05/28,0.518
2020/05/29,0.492
2020/05/30,0.49
2020/05/31,0.463
2020/06/01,0.461
2020/06/02,0.487
2020/06/03,0.466
2020/06/04,0.458
2020/06/05,0.469
2020/06/06,0.503
2020/06/07,0.545
2020/06/08,0.566
2020/06/09,0.571
2020/06/10,1.984
2020/06/11,3.24
2020/06/12,2.18
2020/06/13,1.079
2020/06/14,0.444
2020/06/15,0.526
2020/06/16,0.576
2020/06/17,0.626
2020/06/18,0.598
2020/06/19,0.598
2020/06/20,0.533
2020/06/21,0.491
2020/06/22,0.545
2020/06/23,0.632
2020/06/24,0.707
2020/06/25,0.695
2020/06/26,0.651
2020/06/27,0.597
2020/06/28,0.562
2020/06/29,0.564
2020/06/30,0.652
2020/07/01,0.696
2020/07/02,0.68
2020/07/03,0.669
2020/07/04,0.603
2020/07/05,0.566
2020/07/06,0.587
2020/07/07,0.612
2020/07/08,0.715
2020/07/09,0.746
2020/07/10,0.681
2020/07/11,0.599
2020/07/12,0.538
2020/07/13,0.643
2020/07/14,0.667
2020/07/15,0.734
2020/07/16,0.795
2020/07/17,0.846
2020/07/18,0.832
2020/07/19,0.843
2020/07/20,0.954
2020/07/21,1.077
2020/07/22,1.126
2020/07/23,1.269
2020/07/24,1.332
2020/07/25,1.44
2020/07/26,1.472
2020/07/27,1.695
2020/07/28,1.582
2020/07/29,1.558
2020/07/30,1.479
2020/07/31,1.571
2020/08/01,1.534
2020/08/02,1.756
2020/08/03,1.767
2020/08/04,1.638
2020/08/05,1.456
2020/08/06,1.428
2020/08/07,1.599
2020/08/08,1.674
2020/08/09,1.825
2020/08/10,2.356
2020/08/11,2.819
2020/08/12,4.258
2020/08/13,5.661
2020/08/14,6.058
2020/08/15,4.852
2020/08/16,3.637
2020/08/17,3.146
2020/08/18,3.327
2020/08/19,3.538
2020/08/20,3.396
2020/08/21,3.691
2020/08/22,3.291
2020/08/23,2.756
2020/08/24,2.564
2020/08/25,2.709
2020/08/26,2.591
2020/08/27,2.513
2020/08/28,2.466
2020/08/29,2.628
2020/08/30,4.331
2020/08/31,5.744
2020/09/01,9.805
2020/09/02,12.798
2020/09/03,12.74
2020/09/04,9.277
2020/09/05,7.717
2020/09/06,5.22
2020/09/07,3.803
2020/09/08,2.841
2020/09/09,2.881
2020/09/10,3.733
2020/09/11,3.992
2020/09/12,3.554
2020/09/13,3.317
2020/09/14,4.275
2020/09/15,4.851
2020/09/16,4.618
2020/09/17,8.013
2020/09/18,8.375
2020/09/19,6.863
2020/09/20,4.607
2020/09/21,4.093
2020/09/22,3.93
2020/09/23,3.559
2020/09/24,2.99
2020/09/25,2.681
2020/09/26,2.419
2020/09/27,2.35
2020/09/28,2.667
2020/09/29,3.241
2020/09/30,3.194
2020/10/01,2.906
2020/10/02,2.54
2020/10/03,2.232
2020/10/04,2.108
2020/10/05,2.141
2020/10/06,2.429
2020/10/07,2.269
2020/10/08,2.127
2020/10/09,1.986
2020/10/10,1.799
2020/10/11,1.532
2020/10/12,1.672
2020/10/13,1.828
2020/10/14,1.995
2020/10/15,1.889
2020/10/16,1.685
2020/10/17,1.249
2020/10/18,1.068
2020/10/19,1.194
2020/10/20,1.404
2020/10/21,1.696
2020/10/22,1.719
2020/10/23,1.672
2020/10/24,1.272
2020/10/25,1.073
2020/10/26,1.302
2020/10/27,1.294
2020/10/28,1.5
2020/10/29,1.649
2020/10/30,1.672
2020/10/31,1.36
2020/11/01,1.067
2020/11/02,1.218
2020/11/03,1.215
2020/11/04,1.102
2020/11/05,1.185
2020/11/06,1.456
2020/11/07,1.647
2020/11/08,1.32
2020/11/09,1.22
2020/11/10,1.303
2020/11/11,1.489
2020/11/12,1.648
2020/11/13,1.679
2020/11/14,1.453
2020/11/15,1.236
2020/11/16,1.302
2020/11/17,1.853
2020/11/18,2.391
2020/11/19,2.122
2020/11/20,2.093
2020/11/21,2.134
2020/11/22,2.278
2020/11/23,2.56
2020/11/24,3.084
2020/11/25,2.766
2020/11/26,3.823
2020/11/27,2.762
2020/11/28,1.909
2020/11/29,1.182
2020/11/30,2.07
2020/12/01,2.871
2020/12/02,2.498
2020/12/03,2.091
2020/12/04,1.96
2020/12/05,1.748
2020/12/06,1.602
2020/12/07,1.718
2020/12/08,2.116
2020/12/09,2.356
2020/12/10,2.315
2020/12/11,2.312
2020/12/12,1.943
2020/12/13,1.766
2020/12/14,1.947
2020/12/15,2.603
2020/12/16,2.957
2020/12/17,4.223
2020/12/18,3.8
2020/12/19,3.276
2020/12/20,2.454
2020/12/21,2.831
2020/12/22,2.863
2020/12/23,3.683
2020/12/24,3.645
2020/12/25,3.798
2020/12/26,3.296
2020/12/27,3.727
2020/12/28,4.456
2020/12/29,4.626
2020/12/30,5.021
2020/12/31,5.006
2021/01/01,4.228
2021/01/02,4.511
2021/01/03,6.79
2021/01/04,11.846
2021/01/05,11.419
2021/01/06,10.055
2021/01/07,9.412
2021/01/08,9.983
2021/01/09,8.715
2021/01/10,7.882
2021/01/11,11.963
2021/01/12,9.919
2021/01/13,7.402
2021/01/14,5.953
2021/01/15,6.601
2021/01/16,6.694
2021/01/17,5.983
2021/01/18,5.749
2021/01/19,7.175
2021/01/20,7.537
2021/01/21,9.066
2021/01/22,9.909
2021/01/23,8.667
2021/01/24,7.821
2021/01/25,8.668
2021/01/26,8.306
2021/01/27,8.487
2021/01/28,8.168
2021/01/29,9.872
2021/01/30,9.994
2021/01/31,10.644
2021/02/01,11.461
2021/02/02,13.564
2021/02/03,15.332
2021/02/04,19.803
2021/02/05,23.153
2021/02/06,21.991
2021/02/07,18.872
2021/02/08,19.468
2021/02/09,22.032
2021/02/10,23.001
2021/02/11,21.042
2021/02/12,19.828
2021/02/13,20.224
2021/02/14,19.129
2021/02/15,19.901
2021/02/16,19.786
2021/02/17,19.979
2021/02/18,20.486
2021/02/19,21.298
2021/02/20,22.668
2021/02/21,20.478
2021/02/22,25.349
2021/02/23,32.38
2021/02/24,28.239
2021/02/25,21.822
2021/02/26,16.773
2021/02/27,13.79
2021/02/28,12.055
2021/03/01,11.535
2021/03/02,11.936
2021/03/03,12.575
2021/03/04,12.044
2021/03/05,12.726
2021/03/06,11.751
2021/03/07,13.207
2021/03/08,14.448
2021/03/09,15.529
2021/03/10,15.636
2021/03/11,15.231
2021/03/12,16.668
2021/03/13,17.799
2021/03/14,17.996
2021/03/15,19.219
2021/03/16,19.942
2021/03/17,21.073
2021/03/18,20.617
2021/03/19,19.087
2021/03/20,17.396
2021/03/21,16.416
2021/03/22,18.199
2021/03/23,17.928
2021/03/24,18.045
2021/03/25,17.413
2021/03/26,16.264
2021/03/27,14.371
2021/03/28,13.717
2021/03/29,14.97
2021/03/30,17.096
2021/03/31,20.441
2021/04/01,21.776
2021/04/02,22.068
2021/04/03,20.436
2021/04/04,17.542
2021/04/05,17.567
2021/04/06,18.431
2021/04/07,19.03
2021/04/08,17.125
2021/04/09,15.666
2021/04/10,13.996
2021/04/11,12.511
2021/04/12,12.84
2021/04/13,14.228
2021/04/14,16.681
2021/04/15,16.832
2021/04/16,20.701
2021/04/17,20.593
2021/04/18,21.5
2021/04/19,22.073
2021/04/20,26.563
2021/04/21,25.176
2021/04/22,22.88
2021/04/23,19.142
2021/04/24,14.295
2021/04/25,10.485
2021/04/26,9.379
2021/04/27,10.003
2021/04/28,11.574
2021/04/29,11.986
2021/04/30,11.069
2021/05/01,10.228
2021/05/02,8.927
2021/05/03,10.844
2021/05/04,12.665
2021/05/05,13.003
2021/05/06,13.418
2021/05/07,13.919
2021/05/08,21.107
2021/05/09,25.465
2021/05/10,40.401
2021/05/11,55.059
2021/05/12,65.659
2021/05/13,54.046
2021/05/14,40.69
2021/05/15,28.962
2021/05/16,23.178
2021/05/17,21.097
2021/05/18,20.238
2021/05/19,39.882
2021/05/20,34.546
2021/05/21,28.05
2021/05/22,15.668
2021/05/23,18.09
2021/05/24,14.888
2021/05/25,12.379
2021/05/26,9.931
2021/05/27,8.712
2021/05/28,7.891
2021/05/29,6.626
2021/05/30,5.601
2021/05/31,5.561
2021/06/01,5.702
2021/06/02,5.965
2021/06/03,6.193
2021/06/04,5.832
2021/06/05,4.957
2021/06/06,4.146
2021/06/07,4.292
2021/06/08,5.103
2021/06/09,5.237
2021/06/10,4.77
2021/06/11,4.597
2021/06/12,4.267
2021/06/13,3.67
2021/06/14,3.75
2021/06/15,4.027
2021/06/16,4.103
2021/06/17,4.116
2021/06/18,4.079
2021/06/19,3.621
2021/06/20,3.482
2021/06/21,5.14
2021/06/22,7.701
2021/06/23,6.135
2021/06/24,4.34
2021/06/25,3.528
2021/06/26,2.941
2021/06/27,3.491
2021/06/28,3.41
2021/06/29,3.71
2021/06/30,4.555
2021/07/01,4.364
2021/07/02,3.66
2021/07/03,3.108
2021/07/04,2.818
2021/07/05,3.105
2021/07/06,5.668
2021/07/07,6.652
2021/07/08,6.593
2021/07/09,5.399
2021/07/10,4.032
2021/07/11,2.976
2021/07/12,3.67
2021/07/13,4.444
2021/07/14,5.897
2021/07/15,6.356
2021/07/16,6.429
2021/07/17,5.315
2021/07/18,4.606
2021/07/19,4.271
2021/07/20,4.454
2021/07/21,4.232
2021/07/22,4.712
2021/07/23,5.563
2021/07/24,4.92
2021/07/25,4.247
2021/07/26,5.484
2021/07/27,7.122
2021/07/28,8.49
2021/07/29,7.169
2021/07/30,6.748
2021/07/31,8.107
2021/08/01,8.441
2021/08/02,8.524
2021/08/03,9.203
2021/08/04,9.197
2021/08/05,11.976
2021/08/06,12.54
2021/08/07,13.359
2021/08/08,13.716
2021/08/09,15.091
2021/08/10,17.64
2021/08/11,18.089
2021/08/12,17.647
2021/08/13,17.768
2021/08/14,17.508
2021/08/15,19.656
2021/08/16,17.993
2021/08/17,16.153
2021/08/18,14.165
2021/08/19,14.41
2021/08/20,13.309
2021/08/21,12.079
2021/08/22,11.143
2021/08/23,14.339
2021/08/24,19.268
2021/08/25,24.265
2021/08/26,26.205
2021/08/27,32.546
2021/08/28,31.559
2021/08/29,31.392
2021/08/30,31.685
2021/08/31,34.961
2021/09/01,40.095
2021/09/02,38.374
2021/09/03,44.906
2021/09/04,43.589
2021/09/05,42.294
2021/09/06,40.079
2021/09/07,49.742
2021/09/08,50.644
2021/09/09,50.113
2021/09/10,38.844
2021/09/11,26.784
2021/09/12,20.068
2021/09/13,20.433
2021/09/14,22.375
2021/09/15,22.13
2021/09/16,24.708
2021/09/17,24.282
2021/09/18,20.908
2021/09/19,20.384
2021/09/20,22.456
2021/09/21,25.196
2021/09/22,22.088
2021/09/23,22.88
2021/09/24,21.13
2021/09/25,17.217
2021/09/26,17.794
2021/09/27,32.104
2021/09/28,31.14
2021/09/29,26.763
2021/09/30,27.094
2021/10/01,26.017
2021/10/02,23.217
2021/10/03,20.207
2021/10/04,25.377
2021/10/05,32.707
2021/10/06,37.633
2021/10/07,39.084
2021/10/08,37.949
2021/10/09,30.88
2021/10/10,27.66
2021/10/11,29.784
2021/10/12,29.091
2021/10/13,29.515
2021/10/14,34.985
2021/10/15,41.55
2021/10/16,36.445
2021/10/17,30.161
2021/10/18,34.363
2021/10/19,30.119
2021/10/20,27.763
2021/10/21,28.904
2021/10/22,29.858
2021/10/23,26.348
2021/10/24,24.66
2021/10/25,28.275
2021/10/26,35.04
2021/10/27,44.328
2021/10/28,49.84
2021/10/29,52.401
2021/10/30,52.047
2021/10/31,50.532
2021/11/01,50.736
2021/11/02,53.386
2021/11/03,53.826
2021/11/04,51.26
2021/11/05,48.017
2021/11/06,44.184
2021/11/07,39.659
2021/11/08,41.994
2021/11/09,52.785
2021/11/10,57.529
2021/11/11,57.965
2021/11/12,54.606
2021/11/13,50.366
2021/11/14,44.955
2021/11/15,49.426
2021/11/16,49.539
2021/11/17,46.295
2021/11/18,45.498
2021/11/19,42.747
2021/11/20,40.634
2021/11/21,38.054
2021/11/22,44.297
2021/11/23,45.983
2021/11/24,44.476
2021/11/25,42.367
2021/11/26,39.407
2021/11/27,39.952
2021/11/28,40.52
2021/11/29,41.898
2021/11/30,47.403
2021/12/01,50.887
2021/12/02,47.193
2021/12/03,42.653
2021/12/04,43.621
2021/12/05,37.536
2021/12/06,35.836
2021/12/07,33.772
2021/12/08,30.661
2021/12/09,29.137
2021/12/10,29.851
2021/12/11,28.221
2021/12/12,25.14
2021/12/13,25.877
2021/12/14,25.596
2021/12/15,27.029
2021/12/16,31.716
2021/12/17,32.273
2021/12/18,27.789
2021/12/19,23.934
2021/12/20,22.956
2021/12/21,23.089
2021/12/22,24.548
2021/12/23,26.227
2021/12/24,25.149
2021/12/25,23.718
2021/12/26,21.071
2021/12/27,23.268
2021/12/28,28.263
2021/12/29,34.307
2021/12/30,34.366
2021/12/31,31.497
2022/01/01,27.861
2022/01/02,30.12
2022/01/03,31.976
2022/01/04,37.168
2022/01/05,41.318
2022/01/06,40.472
2022/01/07,40.338
2022/01/08,35.775
2022/01/09,38.971
2022/01/10,45.917
2022/01/11,47.343
2022/01/12,48.907
2022/01/13,45.588
2022/01/14,47.631
2022/01/15,42.807
2022/01/16,39.753
2022/01/17,38.426
2022/01/18,35.817
2022/01/19,33.641
2022/01/20,35.959
2022/01/21,40.071
2022/01/22,37.628
2022/01/23,32.218
2022/01/24,29.282
2022/01/25,28.565
2022/01/26,29.619
2022/01/27,31.284
2022/01/28,30.733
2022/01/29,28.192
2022/01/30,27.595
2022/01/31,26.726
2022/02/01,31.354
2022/02/02,34.114
2022/02/03,32.177
2022/02/04,28.487
2022/02/05,30.07
2022/02/06,25.063
2022/02/07,27.217
2022/02/08,25.18
2022/02/09,25.339
2022/02/10,26.695
2022/02/11,23.592
2022/02/12,20.108
2022/02/13,16.621
2022/02/14,15.903
2022/02/15,17.77
2022/02/16,20.07
2022/02/17,20.765
2022/02/18,21.378
2022/02/19,19.245
2022/02/20,16.747
2022/02/21,18.532
2022/02/22,19.708
2022/02/23,21.849
2022/02/24,20.376
2022/02/25,17.588
2022/02/26,14.631
2022/02/27,12.412
2022/02/28,14.93
2022/03/01,15.604
2022/03/02,15.161
2022/03/03,13.617
2022/03/04,12.349
2022/03/05,10.578
2022/03/06,10.805
2022/03/07,10.2
2022/03/08,10.268
2022/03/09,9.614
2022/03/10,8.538
2022/03/11,7.847
2022/03/12,6.786
2022/03/13,7.632
2022/03/14,7.988
2022/03/15,8.386
2022/03/16,8.849
2022/03/17,13.077
2022/03/18,14.833
2022/03/19,12.115
2022/03/20,9.011
2022/03/21,8.249
2022/03/22,9.581
2022/03/23,10.194
2022/03/24,12.143
2022/03/25,12.905
2022/03/26,11.36
2022/03/27,14.017
2022/03/28,20.406
2022/03/29,18.732
2022/03/30,17.085
2022/03/31,15.467
2022/04/01,17.552
2022/04/02,19.084
2022/04/03,19.7
2022/04/04,20.187
2022/04/05,31.852
2022/04/06,26.809
2022/04/07,23.551
2022/04/08,18.36
2022/04/09,14.669
2022/04/10,13.028
2022/04/11,12.948
2022/04/12,13.332
2022/04/13,13.657
2022/04/14,13.939
2022/04/15,12.728
2022/04/16,11.567
2022/04/17,9.9
2022/04/18,9.958
2022/04/19,10.497
2022/04/20,14.764
2022/04/21,16.654
2022/04/22,16.339
2022/04/23,12.715
2022/04/24,10.559
2022/04/25,11.875
2022/04/26,12.631
2022/04/27,13.279
2022/04/28,13.459
2022/04/29,13.375
2022/04/30,12.386
2022/05/01,104.343
2022/05/02,76.269
2022/05/03,46.784
2022/05/04,14.888
2022/05/05,14.877
2022/05/06,13.971
2022/05/07,11.189
2022/05/08,8.294
2022/05/09,10.151
2022/05/10,11.449
2022/05/11,19.815
2022/05/12,26.688
2022/05/13,20.991
2022/05/14,12.716
2022/05/15,6.847
2022/05/16,5.324
2022/05/17,5.819
2022/05/18,5.55
2022/05/19,5.339
2022/05/20,5.283
2022/05/21,4.813
2022/05/22,4.597
2022/05/23,4.809
2022/05/24,5.179
2022/05/25,5.871
2022/05/26,7.219
2022/05/27,7.346
2022/05/28,5.562
2022/05/29,4.277
2022/05/30,4.955
2022/05/31,7.181
2022/06/01,8.841
2022/06/02,9.716
2022/06/03,9.947
2022/06/04,9.707
2022/06/05,9.46
2022/06/06,9.159
2022/06/07,9.261
2022/06/08,10.485
2022/06/09,11.215
2022/06/10,10.166
2022/06/11,7.727
2022/06/12,5.861
2022/06/13,7.667
2022/06/14,7.47
2022/06/15,7.243
2022/06/16,5.434
2022/06/17,4.451
2022/06/18,4.387
2022/06/19,3.751
2022/06/20,3.287
2022/06/21,3.511
2022/06/22,3.589
2022/06/23,4.32
2022/06/24,4.451
2022/06/25,4.329
2022/06/26,4.246
2022/06/27,4.764
2022/06/28,4.96
2022/06/29,5.312
2022/06/30,5.04
2022/07/01,4.117
2022/07/02,2.701
2022/07/03,2.062
2022/07/04,2.163
2022/07/05,2.711
2022/07/06,3.129
2022/07/07,3.637
2022/07/08,3.451
2022/07/09,3.219
2022/07/10,2.61
2022/07/11,2.836
2022/07/12,2.739
2022/07/13,2.906
2022/07/14,3.231
2022/07/15,3.424
2022/07/16,3.104
2022/07/17,2.832
2022/07/18,3.442
2022/07/19,4.145
2022/07/20,4.414
2022/07/21,3.764
2022/07/22,3.005
2022/07/23,2.413
2022/07/24,2.055
2022/07/25,2.332
2022/07/26,2.307
2022/07/27,2.687
2022/07/28,3.296
2022/07/29,3.174
2022/07/30,2.421
2022/07/31,1.855
2022/08/01,2.305
2022/08/02,2.413
2022/08/03,2.269
2022/08/04,1.953
2022/08/05,2.127
2022/08/06,1.926
2022/08/07,1.815
2022/08/08,2.395
2022/08/09,2.967
2022/08/10,4.009
2022/08/11,4.37
2022/08/12,3.961
2022/08/13,3.021
2022/08/14,2.566
2022/08/15,3.18
2022/08/16,3.001
2022/08/17,2.802
2022/08/18,2.523
2022/08/19,2.869
2022/08/20,2.492
2022/08/21,1.941
2022/08/22,2.072
2022/08/23,2.273
2022/08/24,2.386
2022/08/25,2.567
2022/08/26,2.614
2022/08/27,2.093
2022/08/28,1.719
2022/08/29,2.049
2022/08/30,2.751
2022/08/31,3.39
2022/09/01,3.393
2022/09/02,2.874
2022/09/03,2.046
2022/09/04,1.622
2022/09/05,1.689
2022/09/06,2.289
2022/09/07,2.924
2022/09/08,3.45
2022/09/09,3.603
2022/09/10,3.018
2022/09/11,2.437
2022/09/12,2.656
2022/09/13,3.033
2022/09/14,2.73
2022/09/15,2.709
2022/09/16,2.113
2022/09/17,1.526
2022/09/18,1.339
2022/09/19,1.508
2022/09/20,1.768
2022/09/21,2.056
2022/09/22,1.903
2022/09/23,1.71
2022/09/24,1.343
2022/09/25,1.283
2022/09/26,1.583
2022/09/27,2.153
2022/09/28,2.392
2022/09/29,2.368
2022/09/30,2.267
2022/10/01,1.804
2022/10/02,1.325
2022/10/03,1.509
2022/10/04,1.867
2022/10/05,2.214
2022/10/06,2.086
2022/10/07,1.866
2022/10/08,2.168
2022/10/09,3.217
2022/10/10,4.19
2022/10/11,4.07
2022/10/12,3.434
2022/10/13,3.18
2022/10/14,2.929
2022/10/15,2.731
2022/10/16,2.519
2022/10/17,2.951
2022/10/18,3.43
2022/10/19,3.811
2022/10/20,4.1
2022/10/21,4.254
2022/10/22,3.713
2022/10/23,2.945
2022/10/24,2.875
2022/10/25,3.201
2022/10/26,3.381
2022/10/27,3.14
2022/10/28,3.062
2022/10/29,2.865
2022/10/30,2.369
2022/10/31,2.985
2022/11/01,2.972
2022/11/02,3.221
2022/11/03,3.809
2022/11/04,3.942
2022/11/05,3.395
2022/11/06,2.883
2022/11/07,2.97
2022/11/08,5.261
2022/11/09,6.451
2022/11/10,6.182
2022/11/11,4.775
2022/11/12,3.472
2022/11/13,2.657
2022/11/14,2.503
2022/11/15,2.619
2022/11/16,2.594
2022/11/17,2.477
2022/11/18,2.35
2022/11/19,2.191
2022/11/20,2.116
2022/11/21,2.086
2022/11/22,2.207
2022/11/23,2.16
2022/11/24,2.044
2022/11/25,1.841
2022/11/26,1.783
2022/11/27,1.794
2022/11/28,1.889
2022/11/29,1.842
