Date,transactionfees7smaUSD
2019/06/24,0.17
2019/06/25,0.182
2019/06/26,0.198
2019/06/27,0.209
2019/06/28,0.22
2019/06/29,0.227
2019/06/30,0.234
2019/07/01,0.242
2019/07/02,0.234
2019/07/03,0.218
2019/07/04,0.197
2019/07/05,0.19
2019/07/06,0.186
2019/07/07,0.177
2019/07/08,0.172
2019/07/09,0.171
2019/07/10,0.169
2019/07/11,0.177
2019/07/12,0.175
2019/07/13,0.17
2019/07/14,0.172
2019/07/15,0.165
2019/07/16,0.171
2019/07/17,0.176
2019/07/18,0.164
2019/07/19,0.164
2019/07/20,0.16
2019/07/21,0.153
2019/07/22,0.147
2019/07/23,0.133
2019/07/24,0.131
2019/07/25,0.138
2019/07/26,0.132
2019/07/27,0.134
2019/07/28,0.13
2019/07/29,0.13
2019/07/30,0.129
2019/07/31,0.123
2019/08/01,0.123
2019/08/02,0.126
2019/08/03,0.131
2019/08/04,0.132
2019/08/05,0.134
2019/08/06,0.136
2019/08/07,0.133
2019/08/08,0.127
2019/08/09,0.124
2019/08/10,0.116
2019/08/11,0.116
2019/08/12,0.116
2019/08/13,0.117
2019/08/14,0.117
2019/08/15,0.118
2019/08/16,0.115
2019/08/17,0.111
2019/08/18,0.109
2019/08/19,0.111
2019/08/20,0.11
2019/08/21,0.114
2019/08/22,0.113
2019/08/23,0.116
2019/08/24,0.12
2019/08/25,0.128
2019/08/26,0.132
2019/08/27,0.132
2019/08/28,0.13
2019/08/29,0.13
2019/08/30,0.129
2019/08/31,0.13
2019/09/01,0.125
2019/09/02,0.121
2019/09/03,0.122
2019/09/04,0.122
2019/09/05,0.127
2019/09/06,0.134
2019/09/07,0.143
2019/09/08,0.154
2019/09/09,0.164
2019/09/10,0.18
2019/09/11,0.192
2019/09/12,0.204
2019/09/13,0.217
2019/09/14,0.232
2019/09/15,0.245
2019/09/16,0.255
2019/09/17,0.272
2019/09/18,0.297
2019/09/19,0.326
2019/09/20,0.354
2019/09/21,0.374
2019/09/22,0.38
2019/09/23,0.403
2019/09/24,0.41
2019/09/25,0.413
2019/09/26,0.393
2019/09/27,0.377
2019/09/28,0.367
2019/09/29,0.366
2019/09/30,0.342
2019/10/01,0.303
2019/10/02,0.264
2019/10/03,0.246
2019/10/04,0.22
2019/10/05,0.188
2019/10/06,0.159
2019/10/07,0.14
2019/10/08,0.136
2019/10/09,0.137
2019/10/10,0.13
2019/10/11,0.127
2019/10/12,0.125
2019/10/13,0.125
2019/10/14,0.126
2019/10/15,0.126
2019/10/16,0.123
2019/10/17,0.119
2019/10/18,0.117
2019/10/19,0.116
2019/10/20,0.117
2019/10/21,0.116
2019/10/22,0.116
2019/10/23,0.122
2019/10/24,0.123
2019/10/25,0.126
2019/10/26,0.131
2019/10/27,0.131
2019/10/28,0.133
2019/10/29,0.136
2019/10/30,0.135
2019/10/31,0.137
2019/11/01,0.136
2019/11/02,0.134
2019/11/03,0.134
2019/11/04,0.134
2019/11/05,0.132
2019/11/06,0.129
2019/11/07,0.131
2019/11/08,0.132
2019/11/09,0.132
2019/11/10,0.131
2019/11/11,0.131
2019/11/12,0.131
2019/11/13,0.131
2019/11/14,0.13
2019/11/15,0.129
2019/11/16,0.128
2019/11/17,0.128
2019/11/18,0.131
2019/11/19,0.13
2019/11/20,0.13
2019/11/21,0.135
2019/11/22,0.152
2019/11/23,0.15
2019/11/24,0.147
2019/11/25,0.151
2019/11/26,0.155
2019/11/27,0.154
2019/11/28,0.148
2019/11/29,0.129
2019/11/30,0.13
2019/12/01,0.132
2019/12/02,0.121
2019/12/03,0.115
2019/12/04,0.113
2019/12/05,0.108
2019/12/06,0.107
2019/12/07,0.105
2019/12/08,0.101
2019/12/09,0.098
2019/12/10,0.097
2019/12/11,0.096
2019/12/12,0.095
2019/12/13,0.095
2019/12/14,0.094
2019/12/15,0.094
2019/12/16,0.097
2019/12/17,0.103
2019/12/18,0.104
2019/12/19,0.103
2019/12/20,0.103
2019/12/21,0.102
2019/12/22,0.099
2019/12/23,0.096
2019/12/24,0.088
2019/12/25,0.084
2019/12/26,0.083
2019/12/27,0.081
2019/12/28,0.08
2019/12/29,0.08
2019/12/30,0.079
2019/12/31,0.08
2020/01/01,0.081
2020/01/02,0.08
2020/01/03,0.08
2020/01/04,0.079
2020/01/05,0.078
2020/01/06,0.078
2020/01/07,0.076
2020/01/08,0.077
2020/01/09,0.078
2020/01/10,0.08
2020/01/11,0.083
2020/01/12,0.084
2020/01/13,0.085
2020/01/14,0.09
2020/01/15,0.091
2020/01/16,0.091
2020/01/17,0.091
2020/01/18,0.093
2020/01/19,0.094
2020/01/20,0.093
2020/01/21,0.088
2020/01/22,0.086
2020/01/23,0.086
2020/01/24,0.084
2020/01/25,0.081
2020/01/26,0.078
2020/01/27,0.079
2020/01/28,0.079
2020/01/29,0.079
2020/01/30,0.082
2020/01/31,0.084
2020/02/01,0.087
2020/02/02,0.091
2020/02/03,0.093
2020/02/04,0.099
2020/02/05,0.107
2020/02/06,0.117
2020/02/07,0.128
2020/02/08,0.134
2020/02/09,0.139
2020/02/10,0.144
2020/02/11,0.145
2020/02/12,0.152
2020/02/13,0.155
2020/02/14,0.157
2020/02/15,0.166
2020/02/16,0.181
2020/02/17,0.187
2020/02/18,0.192
2020/02/19,0.192
2020/02/20,0.193
2020/02/21,0.186
2020/02/22,0.176
2020/02/23,0.165
2020/02/24,0.163
2020/02/25,0.165
2020/02/26,0.178
2020/02/27,0.175
2020/02/28,0.178
2020/02/29,0.176
2020/03/01,0.17
2020/03/02,0.164
2020/03/03,0.156
2020/03/04,0.134
2020/03/05,0.129
2020/03/06,0.127
2020/03/07,0.131
2020/03/08,0.146
2020/03/09,0.157
2020/03/10,0.157
2020/03/11,0.161
2020/03/12,0.29
2020/03/13,0.373
2020/03/14,0.369
2020/03/15,0.35
2020/03/16,0.353
2020/03/17,0.351
2020/03/18,0.341
2020/03/19,0.21
2020/03/20,0.125
2020/03/21,0.12
2020/03/22,0.119
2020/03/23,0.102
2020/03/24,0.1
2020/03/25,0.101
2020/03/26,0.096
2020/03/27,0.091
2020/03/28,0.091
2020/03/29,0.089
2020/03/30,0.087
2020/03/31,0.087
2020/04/01,0.085
2020/04/02,0.086
2020/04/03,0.087
2020/04/04,0.088
2020/04/05,0.089
2020/04/06,0.096
2020/04/07,0.101
2020/04/08,0.103
2020/04/09,0.105
2020/04/10,0.107
2020/04/11,0.109
2020/04/12,0.11
2020/04/13,0.106
2020/04/14,0.102
2020/04/15,0.101
2020/04/16,0.106
2020/04/17,0.106
2020/04/18,0.112
2020/04/19,0.117
2020/04/20,0.123
2020/04/21,0.13
2020/04/22,0.137
2020/04/23,0.138
2020/04/24,0.143
2020/04/25,0.143
2020/04/26,0.147
2020/04/27,0.149
2020/04/28,0.148
2020/04/29,0.159
2020/04/30,0.18
2020/05/01,0.184
2020/05/02,0.185
2020/05/03,0.186
2020/05/04,0.192
2020/05/05,0.202
2020/05/06,0.203
2020/05/07,0.198
2020/05/08,0.213
2020/05/09,0.224
2020/05/10,0.253
2020/05/11,0.264
2020/05/12,0.28
2020/05/13,0.307
2020/05/14,0.346
2020/05/15,0.362
2020/05/16,0.375
2020/05/17,0.376
2020/05/18,0.408
2020/05/19,0.427
2020/05/20,0.44
2020/05/21,0.457
2020/05/22,0.463
2020/05/23,0.46
2020/05/24,0.465
2020/05/25,0.463
2020/05/26,0.467
2020/05/27,0.469
2020/05/28,0.449
2020/05/29,0.453
2020/05/30,0.482
2020/05/31,0.487
2020/06/01,0.484
2020/06/02,0.491
2020/06/03,0.476
2020/06/04,0.467
2020/06/05,0.471
2020/06/06,0.475
2020/06/07,0.494
2020/06/08,0.51
2020/06/09,0.517
2020/06/10,0.941
2020/06/11,1.451
2020/06/12,1.459
2020/06/13,1.448
2020/06/14,1.424
2020/06/15,1.432
2020/06/16,1.436
2020/06/17,1.042
2020/06/18,0.549
2020/06/19,0.557
2020/06/20,0.56
2020/06/21,0.569
2020/06/22,0.567
2020/06/23,0.582
2020/06/24,0.596
2020/06/25,0.609
2020/06/26,0.611
2020/06/27,0.624
2020/06/28,0.635
2020/06/29,0.628
2020/06/30,0.635
2020/07/01,0.63
2020/07/02,0.627
2020/07/03,0.636
2020/07/04,0.632
2020/07/05,0.633
2020/07/06,0.64
2020/07/07,0.624
2020/07/08,0.637
2020/07/09,0.652
2020/07/10,0.641
2020/07/11,0.642
2020/07/12,0.637
2020/07/13,0.656
2020/07/14,0.661
2020/07/15,0.657
2020/07/16,0.672
2020/07/17,0.71
2020/07/18,0.746
2020/07/19,0.797
2020/07/20,0.84
2020/07/21,0.912
2020/07/22,0.961
2020/07/23,1.04
2020/07/24,1.11
2020/07/25,1.211
2020/07/26,1.3
2020/07/27,1.419
2020/07/28,1.454
2020/07/29,1.515
2020/07/30,1.523
2020/07/31,1.565
2020/08/01,1.561
2020/08/02,1.631
2020/08/03,1.606
2020/08/04,1.615
2020/08/05,1.588
2020/08/06,1.589
2020/08/07,1.605
2020/08/08,1.634
2020/08/09,1.629
2020/08/10,1.791
2020/08/11,2.022
2020/08/12,2.615
2020/08/13,3.352
2020/08/14,3.937
2020/08/15,4.209
2020/08/16,4.351
2020/08/17,4.391
2020/08/18,4.462
2020/08/19,4.196
2020/08/20,3.702
2020/08/21,3.444
2020/08/22,3.335
2020/08/23,3.242
2020/08/24,3.174
2020/08/25,3.074
2020/08/26,2.893
2020/08/27,2.794
2020/08/28,2.57
2020/08/29,2.563
2020/08/30,3.093
2020/08/31,3.65
2020/09/01,5.129
2020/09/02,6.874
2020/09/03,8.14
2020/09/04,8.66
2020/09/05,9.345
2020/09/06,8.969
2020/09/07,8.437
2020/09/08,6.927
2020/09/09,5.278
2020/09/10,4.307
2020/09/11,3.994
2020/09/12,3.337
2020/09/13,3.336
2020/09/14,3.691
2020/09/15,4.029
2020/09/16,4.181
2020/09/17,5.19
2020/09/18,5.719
2020/09/19,5.975
2020/09/20,5.996
2020/09/21,5.845
2020/09/22,5.676
2020/09/23,5.536
2020/09/24,4.25
2020/09/25,3.527
2020/09/26,3.168
2020/09/27,3.004
2020/09/28,2.826
2020/09/29,2.802
2020/09/30,2.773
2020/10/01,2.776
2020/10/02,2.744
2020/10/03,2.711
2020/10/04,2.675
2020/10/05,2.56
2020/10/06,2.416
2020/10/07,2.286
2020/10/08,2.198
2020/10/09,2.142
2020/10/10,2.085
2020/10/11,1.977
2020/10/12,1.934
2020/10/13,1.827
2020/10/14,1.834
2020/10/15,1.797
2020/10/16,1.733
2020/10/17,1.631
2020/10/18,1.588
2020/10/19,1.514
2020/10/20,1.457
2020/10/21,1.434
2020/10/22,1.42
2020/10/23,1.433
2020/10/24,1.435
2020/10/25,1.431
2020/10/26,1.464
2020/10/27,1.412
2020/10/28,1.38
2020/10/29,1.399
2020/10/30,1.397
2020/10/31,1.417
2020/11/01,1.402
2020/11/02,1.381
2020/11/03,1.378
2020/11/04,1.273
2020/11/05,1.212
2020/11/06,1.226
2020/11/07,1.319
2020/11/08,1.324
2020/11/09,1.29
2020/11/10,1.336
2020/11/11,1.427
2020/11/12,1.484
2020/11/13,1.479
2020/11/14,1.408
2020/11/15,1.433
2020/11/16,1.464
2020/11/17,1.592
2020/11/18,1.754
2020/11/19,1.739
2020/11/20,1.813
2020/11/21,1.963
2020/11/22,2.136
2020/11/23,2.33
2020/11/24,2.495
2020/11/25,2.428
2020/11/26,2.904
2020/11/27,2.8
2020/11/28,2.646
2020/11/29,2.47
2020/11/30,2.499
2020/12/01,2.478
2020/12/02,2.406
2020/12/03,1.966
2020/12/04,2.054
2020/12/05,2.096
2020/12/06,2.158
2020/12/07,2.002
2020/12/08,1.87
2020/12/09,1.969
2020/12/10,2.011
2020/12/11,2.051
2020/12/12,2.066
2020/12/13,2.089
2020/12/14,2.134
2020/12/15,2.236
2020/12/16,2.325
2020/12/17,2.777
2020/12/18,2.871
2020/12/19,3.038
2020/12/20,3.092
2020/12/21,3.253
2020/12/22,3.202
2020/12/23,3.39
2020/12/24,3.116
2020/12/25,3.235
2020/12/26,3.253
2020/12/27,3.565
2020/12/28,3.815
2020/12/29,4.048
2020/12/30,4.192
2020/12/31,4.407
2021/01/01,4.339
2021/01/02,4.66
2021/01/03,5.344
2021/01/04,6.892
2021/01/05,7.573
2021/01/06,8.041
2021/01/07,8.761
2021/01/08,9.769
2021/01/09,10.058
2021/01/10,9.841
2021/01/11,9.923
2021/01/12,9.512
2021/01/13,9.001
2021/01/14,8.49
2021/01/15,8.035
2021/01/16,7.931
2021/01/17,7.61
2021/01/18,6.083
2021/01/19,6.424
2021/01/20,6.744
2021/01/21,7.307
2021/01/22,7.77
2021/01/23,7.837
2021/01/24,8.163
2021/01/25,8.758
2021/01/26,8.576
2021/01/27,8.77
2021/01/28,8.445
2021/01/29,8.586
2021/01/30,8.98
2021/01/31,9.477
2021/02/01,9.812
2021/02/02,10.925
2021/02/03,12.027
2021/02/04,14.246
2021/02/05,16.194
2021/02/06,17.583
2021/02/07,18.359
2021/02/08,19.666
2021/02/09,20.956
2021/02/10,21.852
2021/02/11,21.178
2021/02/12,20.378
2021/02/13,20.631
2021/02/14,20.803
2021/02/15,20.728
2021/02/16,20.079
2021/02/17,19.673
2021/02/18,20.001
2021/02/19,20.338
2021/02/20,20.702
2021/02/21,20.732
2021/02/22,22.147
2021/02/23,24.792
2021/02/24,24.917
2021/02/25,24.334
2021/02/26,23.388
2021/02/27,21.677
2021/02/28,20.726
2021/03/01,17.984
2021/03/02,14.288
2021/03/03,13.19
2021/03/04,12.36
2021/03/05,12.123
2021/03/06,11.975
2021/03/07,12.482
2021/03/08,13.026
2021/03/09,13.521
2021/03/10,13.884
2021/03/11,14.388
2021/03/12,15.057
2021/03/13,16.171
2021/03/14,16.574
2021/03/15,17.297
2021/03/16,17.941
2021/03/17,18.824
2021/03/18,19.56
2021/03/19,19.466
2021/03/20,19.168
2021/03/21,18.947
2021/03/22,18.902
2021/03/23,18.43
2021/03/24,17.895
2021/03/25,17.494
2021/03/26,17.133
2021/03/27,16.643
2021/03/28,16.319
2021/03/29,15.776
2021/03/30,16.008
2021/03/31,16.719
2021/04/01,17.414
2021/04/02,18.372
2021/04/03,19.234
2021/04/04,19.433
2021/04/05,19.755
2021/04/06,19.856
2021/04/07,19.278
2021/04/08,18.301
2021/04/09,17.316
2021/04/10,16.458
2021/04/11,15.921
2021/04/12,15.214
2021/04/13,14.664
2021/04/14,14.595
2021/04/15,14.741
2021/04/16,16.105
2021/04/17,17.032
2021/04/18,18.527
2021/04/19,19.859
2021/04/20,21.997
2021/04/21,22.555
2021/04/22,23.198
2021/04/23,22.138
2021/04/24,20.831
2021/04/25,18.909
2021/04/26,16.999
2021/04/27,14.182
2021/04/28,12.81
2021/04/29,11.551
2021/04/30,10.541
2021/05/01,10.472
2021/05/02,10.41
2021/05/03,10.893
2021/05/04,11.352
2021/05/05,11.293
2021/05/06,11.589
2021/05/07,12.225
2021/05/08,14.811
2021/05/09,17.6
2021/05/10,23.323
2021/05/11,30.691
2021/05/12,38.916
2021/05/13,42.585
2021/05/14,45.046
2021/05/15,44.427
2021/05/16,43.366
2021/05/17,38.764
2021/05/18,32.237
2021/05/19,30.757
2021/05/20,28.348
2021/05/21,26.836
2021/05/22,24.849
2021/05/23,25.224
2021/05/24,23.862
2021/05/25,22.399
2021/05/26,15.271
2021/05/27,13.13
2021/05/28,11.174
2021/05/29,10.608
2021/05/30,8.069
2021/05/31,7.285
2021/06/01,6.746
2021/06/02,6.234
2021/06/03,6.035
2021/06/04,5.75
2021/06/05,5.529
2021/06/06,5.356
2021/06/07,5.182
2021/06/08,5.185
2021/06/09,5.033
2021/06/10,4.727
2021/06/11,4.629
2021/06/12,4.599
2021/06/13,4.515
2021/06/14,4.426
2021/06/15,4.206
2021/06/16,4.059
2021/06/17,4.044
2021/06/18,3.955
2021/06/19,3.835
2021/06/20,3.891
2021/06/21,4.29
2021/06/22,5.055
2021/06/23,4.993
2021/06/24,4.843
2021/06/25,4.806
2021/06/26,4.686
2021/06/27,4.781
2021/06/28,4.264
2021/06/29,3.437
2021/06/30,3.709
2021/07/01,3.81
2021/07/02,3.69
2021/07/03,3.784
2021/07/04,3.569
2021/07/05,3.594
2021/07/06,4.208
2021/07/07,4.389
2021/07/08,4.701
2021/07/09,4.93
2021/07/10,4.937
2021/07/11,4.901
2021/07/12,5.084
2021/07/13,4.625
2021/07/14,4.654
2021/07/15,4.72
2021/07/16,4.96
2021/07/17,5.145
2021/07/18,5.407
2021/07/19,5.343
2021/07/20,5.301
2021/07/21,4.875
2021/07/22,4.703
2021/07/23,4.712
2021/07/24,4.651
2021/07/25,4.586
2021/07/26,4.996
2021/07/27,5.507
2021/07/28,6.246
2021/07/29,6.285
2021/07/30,6.351
2021/07/31,7.205
2021/08/01,7.812
2021/08/02,7.991
2021/08/03,8.264
2021/08/04,8.224
2021/08/05,9.533
2021/08/06,10.328
2021/08/07,10.862
2021/08/08,11.749
2021/08/09,12.856
2021/08/10,14.233
2021/08/11,15.486
2021/08/12,15.812
2021/08/13,16.671
2021/08/14,17.175
2021/08/15,18.25
2021/08/16,18.195
2021/08/17,17.448
2021/08/18,16.843
2021/08/19,16.57
2021/08/20,15.68
2021/08/21,14.813
2021/08/22,13.256
2021/08/23,13.539
2021/08/24,14.759
2021/08/25,16.737
2021/08/26,18.382
2021/08/27,22.122
2021/08/28,24.646
2021/08/29,27.502
2021/08/30,29.713
2021/08/31,31.771
2021/09/01,34.185
2021/09/02,35.366
2021/09/03,37.305
2021/09/04,39.056
2021/09/05,40.357
2021/09/06,41.304
2021/09/07,44.462
2021/09/08,45.055
2021/09/09,46.961
2021/09/10,43.761
2021/09/11,40.458
2021/09/12,37.376
2021/09/13,34.918
2021/09/14,29.765
2021/09/15,25.873
2021/09/16,22.927
2021/09/17,22.028
2021/09/18,21.93
2021/09/19,22.385
2021/09/20,22.693
2021/09/21,23.142
2021/09/22,22.728
2021/09/23,22.332
2021/09/24,21.834
2021/09/25,21.243
2021/09/26,21.063
2021/09/27,24.137
2021/09/28,23.846
2021/09/29,24.351
2021/09/30,25.315
2021/10/01,25.901
2021/10/02,26.903
2021/10/03,26.729
2021/10/04,24.589
2021/10/05,26.521
2021/10/06,29.052
2021/10/07,30.147
2021/10/08,31.982
2021/10/09,32.583
2021/10/10,33.7
2021/10/11,34.014
2021/10/12,32.399
2021/10/13,31.052
2021/10/14,31.317
2021/10/15,32.618
2021/10/16,33.252
2021/10/17,33.111
2021/10/18,34.302
2021/10/19,33.849
2021/10/20,33.253
2021/10/21,32.064
2021/10/22,29.715
2021/10/23,28.793
2021/10/24,28.619
2021/10/25,27.303
2021/10/26,29.644
2021/10/27,33.255
2021/10/28,36.049
2021/10/29,39.424
2021/10/30,43.585
2021/10/31,47.078
2021/11/01,49.779
2021/11/02,52.055
2021/11/03,52.351
2021/11/04,51.801
2021/11/05,50.816
2021/11/06,49.41
2021/11/07,47.569
2021/11/08,46.767
2021/11/09,47.744
2021/11/10,48.418
2021/11/11,49.559
2021/11/12,50.456
2021/11/13,51.244
2021/11/14,51.933
2021/11/15,53.335
2021/11/16,51.243
2021/11/17,48.96
2021/11/18,47.617
2021/11/19,45.885
2021/11/20,44.707
2021/11/21,44.098
2021/11/22,43.431
2021/11/23,43.063
2021/11/24,43.011
2021/11/25,42.274
2021/11/26,41.828
2021/11/27,42.176
2021/11/28,42.797
2021/11/29,41.582
2021/11/30,42.591
2021/12/01,44.155
2021/12/02,44.155
2021/12/03,44.561
2021/12/04,45.339
2021/12/05,43.832
2021/12/06,42.846
2021/12/07,40.111
2021/12/08,36.484
2021/12/09,34.655
2021/12/10,33.426
2021/12/11,30.455
2021/12/12,29.303
2021/12/13,28.216
2021/12/14,26.989
2021/12/15,27.131
2021/12/16,28.182
2021/12/17,28.126
2021/12/18,27.69
2021/12/19,27.655
2021/12/20,26.989
2021/12/21,26.728
2021/12/22,26.415
2021/12/23,25.142
2021/12/24,24.06
2021/12/25,24.043
2021/12/26,23.597
2021/12/27,23.989
2021/12/28,25.354
2021/12/29,27.102
2021/12/30,27.807
2021/12/31,28.568
2022/01/01,29.009
2022/01/02,31.047
2022/01/03,32.029
2022/01/04,33.24
2022/01/05,34.108
2022/01/06,34.87
2022/01/07,36.599
2022/01/08,37.454
2022/01/09,38.837
2022/01/10,41.613
2022/01/11,42.208
2022/01/12,43.054
2022/01/13,43.754
2022/01/14,45.089
2022/01/15,45.975
2022/01/16,45.163
2022/01/17,43.268
2022/01/18,41.509
2022/01/19,38.951
2022/01/20,38.492
2022/01/21,37.491
2022/01/22,36.831
2022/01/23,35.452
2022/01/24,33.979
2022/01/25,33.349
2022/01/26,33.111
2022/01/27,32.144
2022/01/28,30.2
2022/01/29,29.122
2022/01/30,29.168
2022/01/31,28.766
2022/02/01,29.815
2022/02/02,30.534
2022/02/03,29.96
2022/02/04,29.462
2022/02/05,30.522
2022/02/06,29.257
2022/02/07,29.887
2022/02/08,28.125
2022/02/09,26.583
2022/02/10,26.632
2022/02/11,25.715
2022/02/12,23.463
2022/02/13,22.858
2022/02/14,20.779
2022/02/15,20.25
2022/02/16,19.791
2022/02/17,18.579
2022/02/18,18.907
2022/02/19,18.846
2022/02/20,18.813
2022/02/21,19.607
2022/02/22,19.642
2022/02/23,19.862
2022/02/24,19.593
2022/02/25,18.616
2022/02/26,18.039
2022/02/27,17.51
2022/02/28,17.026
2022/03/01,16.353
2022/03/02,15.052
2022/03/03,14.213
2022/03/04,13.709
2022/03/05,13.166
2022/03/06,13.237
2022/03/07,12.019
2022/03/08,11.283
2022/03/09,10.595
2022/03/10,9.847
2022/03/11,9.289
2022/03/12,8.827
2022/03/13,8.415
2022/03/14,8.211
2022/03/15,7.947
2022/03/16,7.972
2022/03/17,9.341
2022/03/18,10.416
2022/03/19,10.765
2022/03/20,10.568
2022/03/21,10.658
2022/03/22,11.005
2022/03/23,11.128
2022/03/24,10.663
2022/03/25,10.381
2022/03/26,10.509
2022/03/27,11.948
2022/03/28,14.419
2022/03/29,14.907
2022/03/30,15.727
2022/03/31,15.967
2022/04/01,16.861
2022/04/02,18.392
2022/04/03,18.697
2022/04/04,17.921
2022/04/05,22.085
2022/04/06,22.346
2022/04/07,23.094
2022/04/08,22.739
2022/04/09,21.465
2022/04/10,20.526
2022/04/11,19.508
2022/04/12,15.208
2022/04/13,14.657
2022/04/14,13.712
2022/04/15,12.917
2022/04/16,12.875
2022/04/17,12.274
2022/04/18,11.835
2022/04/19,11.518
2022/04/20,12.192
2022/04/21,12.624
2022/04/22,13.143
2022/04/23,12.981
2022/04/24,13.104
2022/04/25,13.624
2022/04/26,13.846
2022/04/27,13.1
2022/04/28,12.61
2022/04/29,12.338
2022/04/30,12.589
2022/05/01,39.308
2022/05/02,39.81
2022/05/03,40.327
2022/05/04,40.275
2022/05/05,40.543
2022/05/06,40.552
2022/05/07,40.115
2022/05/08,12.96
2022/05/09,12.318
2022/05/10,11.702
2022/05/11,13.734
2022/05/12,15.959
2022/05/13,15.804
2022/05/14,15.602
2022/05/15,15.375
2022/05/16,14.215
2022/05/17,13.455
2022/05/18,10.273
2022/05/19,6.548
2022/05/20,5.604
2022/05/21,5.217
2022/05/22,5.147
2022/05/23,5.175
2022/05/24,4.997
2022/05/25,5.198
2022/05/26,5.66
2022/05/27,5.875
2022/05/28,5.792
2022/05/29,5.684
2022/05/30,5.825
2022/05/31,6.339
2022/06/01,6.798
2022/06/02,7.034
2022/06/03,7.467
2022/06/04,8.284
2022/06/05,9.076
2022/06/06,9.477
2022/06/07,9.54
2022/06/08,9.834
2022/06/09,10.045
2022/06/10,9.869
2022/06/11,9.35
2022/06/12,8.727
2022/06/13,8.889
2022/06/14,8.477
2022/06/15,7.771
2022/06/16,6.727
2022/06/17,6.025
2022/06/18,5.887
2022/06/19,5.61
2022/06/20,4.59
2022/06/21,4.231
2022/06/22,3.766
2022/06/23,3.878
2022/06/24,3.958
2022/06/25,3.851
2022/06/26,4.037
2022/06/27,4.371
2022/06/28,4.5
2022/06/29,4.795
2022/06/30,4.761
2022/07/01,4.59
2022/07/02,4.25
2022/07/03,3.909
2022/07/04,3.507
2022/07/05,3.246
2022/07/06,2.93
2022/07/07,2.827
2022/07/08,2.811
2022/07/09,3.004
2022/07/10,3.037
2022/07/11,3.143
2022/07/12,3.069
2022/07/13,3.02
2022/07/14,2.961
2022/07/15,3.009
2022/07/16,2.964
2022/07/17,3.042
2022/07/18,3.178
2022/07/19,3.463
2022/07/20,3.659
2022/07/21,3.585
2022/07/22,3.449
2022/07/23,3.367
2022/07/24,3.245
2022/07/25,3.036
2022/07/26,2.691
2022/07/27,2.497
2022/07/28,2.608
2022/07/29,2.647
2022/07/30,2.586
2022/07/31,2.557
2022/08/01,2.589
2022/08/02,2.608
2022/08/03,2.465
2022/08/04,2.17
2022/08/05,2.115
2022/08/06,2.109
2022/08/07,2.12
2022/08/08,2.14
2022/08/09,2.281
2022/08/10,2.678
2022/08/11,3.057
2022/08/12,3.196
2022/08/13,3.29
2022/08/14,3.396
2022/08/15,3.518
2022/08/16,3.411
2022/08/17,3.097
2022/08/18,2.814
2022/08/19,2.795
2022/08/20,2.751
2022/08/21,2.608
2022/08/22,2.401
2022/08/23,2.379
2022/08/24,2.344
2022/08/25,2.387
2022/08/26,2.297
2022/08/27,2.229
2022/08/28,2.241
2022/08/29,2.249
2022/08/30,2.376
2022/08/31,2.575
2022/09/01,2.636
2022/09/02,2.604
2022/09/03,2.592
2022/09/04,2.583
2022/09/05,2.49
2022/09/06,2.423
2022/09/07,2.365
2022/09/08,2.442
2022/09/09,2.618
2022/09/10,2.753
2022/09/11,2.838
2022/09/12,3.012
2022/09/13,3.08
2022/09/14,2.922
2022/09/15,2.793
2022/09/16,2.506
2022/09/17,2.314
2022/09/18,2.224
2022/09/19,2.02
2022/09/20,1.824
2022/09/21,1.83
2022/09/22,1.661
2022/09/23,1.657
2022/09/24,1.663
2022/09/25,1.644
2022/09/26,1.676
2022/09/27,1.771
2022/09/28,1.793
2022/09/29,1.88
2022/09/30,1.974
2022/10/01,2.014
2022/10/02,1.968
2022/10/03,1.965
2022/10/04,1.901
2022/10/05,1.894
2022/10/06,1.839
2022/10/07,1.763
2022/10/08,1.936
2022/10/09,2.387
2022/10/10,2.794
2022/10/11,3.002
2022/10/12,3.076
2022/10/13,3.27
2022/10/14,3.42
2022/10/15,3.416
2022/10/16,3.169
2022/10/17,2.981
2022/10/18,3.006
2022/10/19,3.16
2022/10/20,3.312
2022/10/21,3.538
2022/10/22,3.617
2022/10/23,3.611
2022/10/24,3.567
2022/10/25,3.533
2022/10/26,3.447
2022/10/27,3.241
2022/10/28,3.067
2022/10/29,3.009
2022/10/30,2.941
2022/10/31,3.037
2022/11/01,2.93
2022/11/02,2.924
2022/11/03,3.155
2022/11/04,3.254
2022/11/05,3.262
2022/11/06,3.371
2022/11/07,3.291
2022/11/08,3.962
2022/11/09,4.464
2022/11/10,4.584
2022/11/11,4.575
2022/11/12,4.563
2022/11/13,4.509
2022/11/14,4.416
2022/11/15,3.741
2022/11/16,3.12
2022/11/17,2.7
2022/11/18,2.494
2022/11/19,2.406
2022/11/20,2.379
2022/11/21,2.307
2022/11/22,2.246
2022/11/23,2.187
2022/11/24,2.123
2022/11/25,2.04
2022/11/26,2
2022/11/27,1.962
2022/11/28,1.945
2022/11/29,1.865
