Date,transactionfees3smaUSD
2019/06/24,0.167
2019/06/25,0.195
2019/06/26,0.234
2019/06/27,0.272
2019/06/28,0.267
2019/06/29,0.241
2019/06/30,0.213
2019/07/01,0.217
2019/07/02,0.212
2019/07/03,0.197
2019/07/04,0.166
2019/07/05,0.163
2019/07/06,0.168
2019/07/07,0.167
2019/07/08,0.176
2019/07/09,0.176
2019/07/10,0.178
2019/07/11,0.179
2019/07/12,0.173
2019/07/13,0.169
2019/07/14,0.156
2019/07/15,0.153
2019/07/16,0.18
2019/07/17,0.186
2019/07/18,0.176
2019/07/19,0.156
2019/07/20,0.132
2019/07/21,0.13
2019/07/22,0.113
2019/07/23,0.117
2019/07/24,0.134
2019/07/25,0.154
2019/07/26,0.154
2019/07/27,0.138
2019/07/28,0.114
2019/07/29,0.109
2019/07/30,0.105
2019/07/31,0.116
2019/08/01,0.137
2019/08/02,0.147
2019/08/03,0.159
2019/08/04,0.135
2019/08/05,0.128
2019/08/06,0.115
2019/08/07,0.119
2019/08/08,0.122
2019/08/09,0.12
2019/08/10,0.118
2019/08/11,0.111
2019/08/12,0.108
2019/08/13,0.117
2019/08/14,0.121
2019/08/15,0.127
2019/08/16,0.116
2019/08/17,0.104
2019/08/18,0.09
2019/08/19,0.099
2019/08/20,0.114
2019/08/21,0.132
2019/08/22,0.132
2019/08/23,0.13
2019/08/24,0.118
2019/08/25,0.124
2019/08/26,0.137
2019/08/27,0.142
2019/08/28,0.138
2019/08/29,0.125
2019/08/30,0.123
2019/08/31,0.117
2019/09/01,0.114
2019/09/02,0.118
2019/09/03,0.125
2019/09/04,0.131
2019/09/05,0.14
2019/09/06,0.151
2019/09/07,0.164
2019/09/08,0.178
2019/09/09,0.189
2019/09/10,0.211
2019/09/11,0.219
2019/09/12,0.233
2019/09/13,0.236
2019/09/14,0.256
2019/09/15,0.273
2019/09/16,0.278
2019/09/17,0.306
2019/09/18,0.34
2019/09/19,0.4
2019/09/20,0.427
2019/09/21,0.437
2019/09/22,0.397
2019/09/23,0.392
2019/09/24,0.39
2019/09/25,0.417
2019/09/26,0.377
2019/09/27,0.349
2019/09/28,0.33
2019/09/29,0.335
2019/09/30,0.31
2019/10/01,0.241
2019/10/02,0.178
2019/10/03,0.154
2019/10/04,0.156
2019/10/05,0.153
2019/10/06,0.131
2019/10/07,0.122
2019/10/08,0.12
2019/10/09,0.127
2019/10/10,0.132
2019/10/11,0.134
2019/10/12,0.124
2019/10/13,0.119
2019/10/14,0.12
2019/10/15,0.124
2019/10/16,0.122
2019/10/17,0.116
2019/10/18,0.111
2019/10/19,0.109
2019/10/20,0.114
2019/10/21,0.118
2019/10/22,0.124
2019/10/23,0.134
2019/10/24,0.134
2019/10/25,0.134
2019/10/26,0.13
2019/10/27,0.132
2019/10/28,0.135
2019/10/29,0.136
2019/10/30,0.143
2019/10/31,0.141
2019/11/01,0.135
2019/11/02,0.127
2019/11/03,0.127
2019/11/04,0.129
2019/11/05,0.131
2019/11/06,0.129
2019/11/07,0.133
2019/11/08,0.135
2019/11/09,0.135
2019/11/10,0.128
2019/11/11,0.128
2019/11/12,0.128
2019/11/13,0.129
2019/11/14,0.131
2019/11/15,0.132
2019/11/16,0.127
2019/11/17,0.123
2019/11/18,0.131
2019/11/19,0.134
2019/11/20,0.136
2019/11/21,0.142
2019/11/22,0.181
2019/11/23,0.172
2019/11/24,0.15
2019/11/25,0.131
2019/11/26,0.146
2019/11/27,0.151
2019/11/28,0.135
2019/11/29,0.121
2019/11/30,0.116
2019/12/01,0.111
2019/12/02,0.112
2019/12/03,0.112
2019/12/04,0.109
2019/12/05,0.105
2019/12/06,0.102
2019/12/07,0.097
2019/12/08,0.094
2019/12/09,0.092
2019/12/10,0.093
2019/12/11,0.096
2019/12/12,0.098
2019/12/13,0.096
2019/12/14,0.092
2019/12/15,0.093
2019/12/16,0.099
2019/12/17,0.114
2019/12/18,0.118
2019/12/19,0.11
2019/12/20,0.096
2019/12/21,0.087
2019/12/22,0.084
2019/12/23,0.083
2019/12/24,0.083
2019/12/25,0.083
2019/12/26,0.08
2019/12/27,0.079
2019/12/28,0.078
2019/12/29,0.078
2019/12/30,0.079
2019/12/31,0.083
2020/01/01,0.085
2020/01/02,0.083
2020/01/03,0.079
2020/01/04,0.073
2020/01/05,0.071
2020/01/06,0.073
2020/01/07,0.077
2020/01/08,0.084
2020/01/09,0.083
2020/01/10,0.089
2020/01/11,0.085
2020/01/12,0.086
2020/01/13,0.083
2020/01/14,0.095
2020/01/15,0.1
2020/01/16,0.098
2020/01/17,0.09
2020/01/18,0.089
2020/01/19,0.092
2020/01/20,0.089
2020/01/21,0.085
2020/01/22,0.083
2020/01/23,0.08
2020/01/24,0.08
2020/01/25,0.076
2020/01/26,0.075
2020/01/27,0.076
2020/01/28,0.081
2020/01/29,0.085
2020/01/30,0.09
2020/01/31,0.093
2020/02/01,0.095
2020/02/02,0.095
2020/02/03,0.096
2020/02/04,0.108
2020/02/05,0.122
2020/02/06,0.145
2020/02/07,0.16
2020/02/08,0.158
2020/02/09,0.146
2020/02/10,0.133
2020/02/11,0.133
2020/02/12,0.152
2020/02/13,0.172
2020/02/14,0.188
2020/02/15,0.191
2020/02/16,0.206
2020/02/17,0.203
2020/02/18,0.193
2020/02/19,0.179
2020/02/20,0.185
2020/02/21,0.174
2020/02/22,0.153
2020/02/23,0.142
2020/02/24,0.151
2020/02/25,0.168
2020/02/26,0.208
2020/02/27,0.213
2020/02/28,0.203
2020/02/29,0.148
2020/03/01,0.131
2020/03/02,0.119
2020/03/03,0.122
2020/03/04,0.124
2020/03/05,0.132
2020/03/06,0.136
2020/03/07,0.14
2020/03/08,0.171
2020/03/09,0.188
2020/03/10,0.182
2020/03/11,0.159
2020/03/12,0.443
2020/03/13,0.641
2020/03/14,0.624
2020/03/15,0.31
2020/03/16,0.14
2020/03/17,0.141
2020/03/18,0.139
2020/03/19,0.111
2020/03/20,0.113
2020/03/21,0.109
2020/03/22,0.096
2020/03/23,0.087
2020/03/24,0.093
2020/03/25,0.097
2020/03/26,0.096
2020/03/27,0.093
2020/03/28,0.087
2020/03/29,0.081
2020/03/30,0.078
2020/03/31,0.082
2020/04/01,0.087
2020/04/02,0.093
2020/04/03,0.095
2020/04/04,0.093
2020/04/05,0.087
2020/04/06,0.098
2020/04/07,0.113
2020/04/08,0.12
2020/04/09,0.115
2020/04/10,0.111
2020/04/11,0.107
2020/04/12,0.097
2020/04/13,0.094
2020/04/14,0.097
2020/04/15,0.101
2020/04/16,0.115
2020/04/17,0.119
2020/04/18,0.131
2020/04/19,0.125
2020/04/20,0.134
2020/04/21,0.139
2020/04/22,0.146
2020/04/23,0.15
2020/04/24,0.15
2020/04/25,0.147
2020/04/26,0.147
2020/04/27,0.148
2020/04/28,0.148
2020/04/29,0.172
2020/04/30,0.223
2020/05/01,0.235
2020/05/02,0.208
2020/05/03,0.16
2020/05/04,0.167
2020/05/05,0.187
2020/05/06,0.211
2020/05/07,0.238
2020/05/08,0.261
2020/05/09,0.257
2020/05/10,0.288
2020/05/11,0.288
2020/05/12,0.319
2020/05/13,0.337
2020/05/14,0.428
2020/05/15,0.451
2020/05/16,0.416
2020/05/17,0.358
2020/05/18,0.397
2020/05/19,0.441
2020/05/20,0.486
2020/05/21,0.542
2020/05/22,0.536
2020/05/23,0.463
2020/05/24,0.377
2020/05/25,0.395
2020/05/26,0.455
2020/05/27,0.497
2020/05/28,0.509
2020/05/29,0.504
2020/05/30,0.494
2020/05/31,0.466
2020/06/01,0.468
2020/06/02,0.474
2020/06/03,0.471
2020/06/04,0.469
2020/06/05,0.459
2020/06/06,0.491
2020/06/07,0.531
2020/06/08,0.558
2020/06/09,0.572
2020/06/10,1.513
2020/06/11,2.664
2020/06/12,2.656
2020/06/13,1.674
2020/06/14,0.467
2020/06/15,0.496
2020/06/16,0.544
2020/06/17,0.624
2020/06/18,0.602
2020/06/19,0.605
2020/06/20,0.549
2020/06/21,0.514
2020/06/22,0.52
2020/06/23,0.594
2020/06/24,0.686
2020/06/25,0.7
2020/06/26,0.673
2020/06/27,0.613
2020/06/28,0.574
2020/06/29,0.562
2020/06/30,0.619
2020/07/01,0.674
2020/07/02,0.696
2020/07/03,0.675
2020/07/04,0.62
2020/07/05,0.587
2020/07/06,0.572
2020/07/07,0.599
2020/07/08,0.686
2020/07/09,0.725
2020/07/10,0.716
2020/07/11,0.631
2020/07/12,0.552
2020/07/13,0.608
2020/07/14,0.643
2020/07/15,0.732
2020/07/16,0.762
2020/07/17,0.831
2020/07/18,0.84
2020/07/19,0.843
2020/07/20,0.91
2020/07/21,1.028
2020/07/22,1.116
2020/07/23,1.228
2020/07/24,1.294
2020/07/25,1.422
2020/07/26,1.45
2020/07/27,1.631
2020/07/28,1.595
2020/07/29,1.616
2020/07/30,1.47
2020/07/31,1.554
2020/08/01,1.53
2020/08/02,1.703
2020/08/03,1.726
2020/08/04,1.723
2020/08/05,1.517
2020/08/06,1.429
2020/08/07,1.53
2020/08/08,1.638
2020/08/09,1.797
2020/08/10,2.16
2020/08/11,2.628
2020/08/12,3.817
2020/08/13,5.072
2020/08/14,5.999
2020/08/15,5.358
2020/08/16,4.127
2020/08/17,3.219
2020/08/18,3.218
2020/08/19,3.455
2020/08/20,3.464
2020/08/21,3.622
2020/08/22,3.349
2020/08/23,3.052
2020/08/24,2.59
2020/08/25,2.609
2020/08/26,2.64
2020/08/27,2.579
2020/08/28,2.448
2020/08/29,2.58
2020/08/30,3.748
2020/08/31,5.11
2020/09/01,8.597
2020/09/02,11.463
2020/09/03,13.055
2020/09/04,10.686
2020/09/05,8.348
2020/09/06,5.683
2020/09/07,4.589
2020/09/08,2.955
2020/09/09,2.85
2020/09/10,3.418
2020/09/11,3.842
2020/09/12,3.819
2020/09/13,3.416
2020/09/14,3.881
2020/09/15,4.569
2020/09/16,4.823
2020/09/17,6.916
2020/09/18,7.786
2020/09/19,8.005
2020/09/20,5.298
2020/09/21,4.174
2020/09/22,3.871
2020/09/23,3.749
2020/09/24,3.196
2020/09/25,2.772
2020/09/26,2.479
2020/09/27,2.39
2020/09/28,2.538
2020/09/29,3.017
2020/09/30,3.211
2020/10/01,3.081
2020/10/02,2.635
2020/10/03,2.334
2020/10/04,2.152
2020/10/05,2.108
2020/10/06,2.33
2020/10/07,2.304
2020/10/08,2.237
2020/10/09,1.995
2020/10/10,1.865
2020/10/11,1.637
2020/10/12,1.622
2020/10/13,1.727
2020/10/14,1.971
2020/10/15,1.918
2020/10/16,1.777
2020/10/17,1.391
2020/10/18,1.149
2020/10/19,1.111
2020/10/20,1.32
2020/10/21,1.612
2020/10/22,1.698
2020/10/23,1.722
2020/10/24,1.395
2020/10/25,1.174
2020/10/26,1.184
2020/10/27,1.266
2020/10/28,1.493
2020/10/29,1.545
2020/10/30,1.686
2020/10/31,1.481
2020/11/01,1.183
2020/11/02,1.148
2020/11/03,1.174
2020/11/04,1.191
2020/11/05,1.149
2020/11/06,1.332
2020/11/07,1.587
2020/11/08,1.446
2020/11/09,1.298
2020/11/10,1.214
2020/11/11,1.432
2020/11/12,1.6
2020/11/13,1.666
2020/11/14,1.543
2020/11/15,1.328
2020/11/16,1.261
2020/11/17,1.644
2020/11/18,2.181
2020/11/19,2.242
2020/11/20,2.182
2020/11/21,2.031
2020/11/22,2.255
2020/11/23,2.467
2020/11/24,2.884
2020/11/25,2.861
2020/11/26,3.58
2020/11/27,2.894
2020/11/28,2.54
2020/11/29,1.244
2020/11/30,1.765
2020/12/01,2.491
2020/12/02,2.711
2020/12/03,2.336
2020/12/04,1.905
2020/12/05,1.817
2020/12/06,1.693
2020/12/07,1.644
2020/12/08,1.964
2020/12/09,2.269
2020/12/10,2.357
2020/12/11,2.327
2020/12/12,2.043
2020/12/13,1.877
2020/12/14,1.839
2020/12/15,2.36
2020/12/16,2.818
2020/12/17,3.856
2020/12/18,3.809
2020/12/19,3.708
2020/12/20,2.612
2020/12/21,2.73
2020/12/22,2.741
2020/12/23,3.514
2020/12/24,3.538
2020/12/25,3.888
2020/12/26,3.388
2020/12/27,3.659
2020/12/28,4.084
2020/12/29,4.597
2020/12/30,4.976
2020/12/31,4.919
2021/01/01,4.566
2021/01/02,4.48
2021/01/03,5.844
2021/01/04,10.042
2021/01/05,11.394
2021/01/06,11.27
2021/01/07,9.279
2021/01/08,9.69
2021/01/09,9.187
2021/01/10,8.365
2021/01/11,10.401
2021/01/12,10.12
2021/01/13,9.309
2021/01/14,5.936
2021/01/15,6.244
2021/01/16,6.691
2021/01/17,6.311
2021/01/18,5.847
2021/01/19,6.604
2021/01/20,7.29
2021/01/21,8.791
2021/01/22,9.384
2021/01/23,9.241
2021/01/24,8.309
2021/01/25,8.151
2021/01/26,8.326
2021/01/27,8.706
2021/01/28,8.061
2021/01/29,9.409
2021/01/30,9.73
2021/01/31,10.717
2021/02/01,11.011
2021/02/02,12.866
2021/02/03,14.657
2021/02/04,18.406
2021/02/05,21.702
2021/02/06,22.695
2021/02/07,20.314
2021/02/08,19.113
2021/02/09,20.734
2021/02/10,22.807
2021/02/11,21.934
2021/02/12,20.356
2021/02/13,19.847
2021/02/14,19.437
2021/02/15,19.929
2021/02/16,19.446
2021/02/17,20.171
2021/02/18,20.238
2021/02/19,20.959
2021/02/20,22.249
2021/02/21,21.143
2021/02/22,24.151
2021/02/23,28.989
2021/02/24,29.936
2021/02/25,25.341
2021/02/26,17.684
2021/02/27,14.687
2021/02/28,12.726
2021/03/01,11.54
2021/03/02,11.749
2021/03/03,12.352
2021/03/04,12.219
2021/03/05,12.633
2021/03/06,11.852
2021/03/07,13.01
2021/03/08,13.646
2021/03/09,15.355
2021/03/10,15.623
2021/03/11,15.397
2021/03/12,16.218
2021/03/13,17.188
2021/03/14,18.111
2021/03/15,18.872
2021/03/16,19.486
2021/03/17,20.874
2021/03/18,20.676
2021/03/19,19.775
2021/03/20,17.991
2021/03/21,16.68
2021/03/22,17.557
2021/03/23,17.764
2021/03/24,18.42
2021/03/25,17.389
2021/03/26,16.749
2021/03/27,15.07
2021/03/28,13.939
2021/03/29,14.389
2021/03/30,16.282
2021/03/31,19.353
2021/04/01,21.213
2021/04/02,22.264
2021/04/03,20.94
2021/04/04,18.65
2021/04/05,17.617
2021/04/06,17.732
2021/04/07,18.992
2021/04/08,17.819
2021/04/09,16.338
2021/04/10,14.36
2021/04/11,13.096
2021/04/12,12.714
2021/04/13,13.545
2021/04/14,15.899
2021/04/15,16.714
2021/04/16,19.701
2021/04/17,20.045
2021/04/18,21.932
2021/04/19,21.474
2021/04/20,25.13
2021/04/21,25.296
2021/04/22,24.505
2021/04/23,20.03
2021/04/24,16.023
2021/04/25,11.923
2021/04/26,9.483
2021/04/27,9.615
2021/04/28,11.066
2021/04/29,11.793
2021/04/30,11.536
2021/05/01,10.567
2021/05/02,9.26
2021/05/03,10.304
2021/05/04,11.668
2021/05/05,13.128
2021/05/06,13.416
2021/05/07,13.574
2021/05/08,18.775
2021/05/09,23.286
2021/05/10,36.2
2021/05/11,48.721
2021/05/12,62.865
2021/05/13,58.359
2021/05/14,47.069
2021/05/15,31.633
2021/05/16,25.109
2021/05/17,21.541
2021/05/18,20.278
2021/05/19,33.445
2021/05/20,34.054
2021/05/21,34.467
2021/05/22,17.846
2021/05/23,17.819
2021/05/24,14.603
2021/05/25,14.563
2021/05/26,10.222
2021/05/27,9.012
2021/05/28,8.274
2021/05/29,6.966
2021/05/30,6.01
2021/05/31,5.53
2021/06/01,5.552
2021/06/02,5.94
2021/06/03,6.095
2021/06/04,5.949
2021/06/05,5.323
2021/06/06,4.425
2021/06/07,4.206
2021/06/08,4.748
2021/06/09,5.187
2021/06/10,5.032
2021/06/11,4.652
2021/06/12,4.311
2021/06/13,3.932
2021/06/14,3.734
2021/06/15,3.832
2021/06/16,4.121
2021/06/17,4.139
2021/06/18,4.065
2021/06/19,3.787
2021/06/20,3.575
2021/06/21,4.517
2021/06/22,6.679
2021/06/23,6.692
2021/06/24,5.429
2021/06/25,3.485
2021/06/26,3.073
2021/06/27,3.43
2021/06/28,3.251
2021/06/29,3.764
2021/06/30,4.191
2021/07/01,4.371
2021/07/02,4.075
2021/07/03,3.247
2021/07/04,2.867
2021/07/05,3.027
2021/07/06,4.754
2021/07/07,6.106
2021/07/08,6.954
2021/07/09,5.759
2021/07/10,4.526
2021/07/11,3.335
2021/07/12,3.387
2021/07/13,4.024
2021/07/14,5.529
2021/07/15,6.104
2021/07/16,6.542
2021/07/17,5.67
2021/07/18,4.939
2021/07/19,4.279
2021/07/20,4.389
2021/07/21,4.286
2021/07/22,4.612
2021/07/23,5.168
2021/07/24,5.147
2021/07/25,4.666
2021/07/26,4.941
2021/07/27,6.386
2021/07/28,8.16
2021/07/29,7.619
2021/07/30,7.139
2021/07/31,7.384
2021/08/01,8.229
2021/08/02,8.768
2021/08/03,8.857
2021/08/04,9.122
2021/08/05,11.217
2021/08/06,11.956
2021/08/07,13.54
2021/08/08,13.398
2021/08/09,14.666
2021/08/10,16.721
2021/08/11,17.843
2021/08/12,18.114
2021/08/13,17.645
2021/08/14,17.481
2021/08/15,19.086
2021/08/16,18.221
2021/08/17,17.359
2021/08/18,14.561
2021/08/19,14.325
2021/08/20,13.519
2021/08/21,12.745
2021/08/22,11.352
2021/08/23,13.225
2021/08/24,17.233
2021/08/25,22.684
2021/08/26,25.625
2021/08/27,30.699
2021/08/28,31.199
2021/08/29,32.632
2021/08/30,30.936
2021/08/31,33.857
2021/09/01,38.277
2021/09/02,38.816
2021/09/03,43.613
2021/09/04,42.565
2021/09/05,44.278
2021/09/06,40.267
2021/09/07,46.472
2021/09/08,49.239
2021/09/09,52.016
2021/09/10,41.977
2021/09/11,31.838
2021/09/12,21.913
2021/09/13,19.635
2021/09/14,21.522
2021/09/15,22.398
2021/09/16,24.035
2021/09/17,23.923
2021/09/18,22.638
2021/09/19,20.65
2021/09/20,21.187
2021/09/21,24.35
2021/09/22,23.198
2021/09/23,23.194
2021/09/24,20.87
2021/09/25,19.173
2021/09/26,17.688
2021/09/27,26.56
2021/09/28,30.422
2021/09/29,30.87
2021/09/30,25.944
2021/10/01,25.664
2021/10/02,25.129
2021/10/03,20.987
2021/10/04,23.499
2021/10/05,29.532
2021/10/06,36.291
2021/10/07,38.912
2021/10/08,38.406
2021/10/09,33.368
2021/10/10,29.279
2021/10/11,28.241
2021/10/12,29.103
2021/10/13,30.111
2021/10/14,32.619
2021/10/15,38.917
2021/10/16,38.502
2021/10/17,33.464
2021/10/18,32.169
2021/10/19,30.495
2021/10/20,30.443
2021/10/21,27.396
2021/10/22,29.27
2021/10/23,28.094
2021/10/24,25.425
2021/10/25,26.542
2021/10/26,32.481
2021/10/27,41.261
2021/10/28,47.805
2021/10/29,52.09
2021/10/30,52.198
2021/10/31,51.158
2021/11/01,50.705
2021/11/02,52.246
2021/11/03,53.566
2021/11/04,52.522
2021/11/05,49.199
2021/11/06,45.334
2021/11/07,41.284
2021/11/08,41.257
2021/11/09,48.359
2021/11/10,55.547
2021/11/11,59.035
2021/11/12,55.528
2021/11/13,51.928
2021/11/14,46.824
2021/11/15,47.973
2021/11/16,48.357
2021/11/17,48.611
2021/11/18,45.695
2021/11/19,43.026
2021/11/20,42.003
2021/11/21,38.612
2021/11/22,42.248
2021/11/23,44.521
2021/11/24,46.074
2021/11/25,42.994
2021/11/26,40.146
2021/11/27,40.056
2021/11/28,39.834
2021/11/29,41.672
2021/11/30,45.488
2021/12/01,49.242
2021/12/02,48.998
2021/12/03,44.742
2021/12/04,42.817
2021/12/05,39.081
2021/12/06,37.669
2021/12/07,33.29
2021/12/08,32.097
2021/12/09,29.886
2021/12/10,29.144
2021/12/11,28.748
2021/12/12,26.595
2021/12/13,25.513
2021/12/14,25.202
2021/12/15,27.029
2021/12/16,29.807
2021/12/17,31.797
2021/12/18,30.051
2021/12/19,25.364
2021/12/20,22.859
2021/12/21,22.958
2021/12/22,24.137
2021/12/23,25.499
2021/12/24,25.571
2021/12/25,24.516
2021/12/26,21.758
2021/12/27,22.694
2021/12/28,26.019
2021/12/29,32.315
2021/12/30,34.408
2021/12/31,33.07
2022/01/01,28.967
2022/01/02,29.317
2022/01/03,30.771
2022/01/04,35.89
2022/01/05,39.458
2022/01/06,41.037
2022/01/07,40.908
2022/01/08,36.773
2022/01/09,38.572
2022/01/10,42.47
2022/01/11,46.983
2022/01/12,49.299
2022/01/13,46.032
2022/01/14,47.63
2022/01/15,43.587
2022/01/16,41.859
2022/01/17,38.222
2022/01/18,36.563
2022/01/19,34.807
2022/01/20,34.886
2022/01/21,38.254
2022/01/22,38.64
2022/01/23,34.766
2022/01/24,30.028
2022/01/25,28.436
2022/01/26,29.344
2022/01/27,30.604
2022/01/28,30.907
2022/01/29,29.334
2022/01/30,27.822
2022/01/31,26.683
2022/02/01,30.054
2022/02/02,32.532
2022/02/03,33.39
2022/02/04,30.081
2022/02/05,29.305
2022/02/06,26.183
2022/02/07,27.676
2022/02/08,24.461
2022/02/09,26.291
2022/02/10,25.795
2022/02/11,24.457
2022/02/12,22.027
2022/02/13,17.377
2022/02/14,16.161
2022/02/15,16.963
2022/02/16,19.133
2022/02/17,20.66
2022/02/18,21.324
2022/02/19,19.822
2022/02/20,17.924
2022/02/21,17.793
2022/02/22,18.821
2022/02/23,21.58
2022/02/24,20.628
2022/02/25,18.93
2022/02/26,15.568
2022/02/27,13.066
2022/02/28,14.082
2022/03/01,14.887
2022/03/02,15.845
2022/03/03,14.063
2022/03/04,12.762
2022/03/05,11.168
2022/03/06,10.789
2022/03/07,10.14
2022/03/08,10.492
2022/03/09,9.68
2022/03/10,8.996
2022/03/11,8.109
2022/03/12,7.043
2022/03/13,7.445
2022/03/14,7.626
2022/03/15,8.438
2022/03/16,8.648
2022/03/17,11.63
2022/03/18,13.87
2022/03/19,13.56
2022/03/20,10.309
2022/03/21,8.191
2022/03/22,8.997
2022/03/23,9.954
2022/03/24,11.643
2022/03/25,12.415
2022/03/26,12.115
2022/03/27,13.307
2022/03/28,17.613
2022/03/29,19.26
2022/03/30,18.772
2022/03/31,15.255
2022/04/01,16.976
2022/04/02,18.333
2022/04/03,19.676
2022/04/04,20.085
2022/04/05,27.877
2022/04/06,27.286
2022/04/07,27.325
2022/04/08,18.501
2022/04/09,16.277
2022/04/10,13.686
2022/04/11,12.547
2022/04/12,13.279
2022/04/13,13.59
2022/04/14,13.799
2022/04/15,13.153
2022/04/16,12.121
2022/04/17,10.332
2022/04/18,10.022
2022/04/19,10.111
2022/04/20,13.397
2022/04/21,15.641
2022/04/22,16.945
2022/04/23,13.962
2022/04/24,11.452
2022/04/25,11.144
2022/04/26,12.13
2022/04/27,13.389
2022/04/28,13.277
2022/04/29,13.428
2022/04/30,12.769
2022/05/01,73.747
2022/05/02,75.245
2022/05/03,76.852
2022/05/04,15.644
2022/05/05,14.986
2022/05/06,13.952
2022/05/07,12.395
2022/05/08,9.389
2022/05/09,9.365
2022/05/10,10.556
2022/05/11,17.451
2022/05/12,23.482
2022/05/13,23.524
2022/05/14,16.753
2022/05/15,8.026
2022/05/16,5.657
2022/05/17,5.547
2022/05/18,5.545
2022/05/19,5.593
2022/05/20,5.205
2022/05/21,4.956
2022/05/22,4.756
2022/05/23,4.656
2022/05/24,5.034
2022/05/25,5.665
2022/05/26,6.725
2022/05/27,7.252
2022/05/28,6.341
2022/05/29,4.812
2022/05/30,4.541
2022/05/31,6.311
2022/06/01,8.264
2022/06/02,9.546
2022/06/03,9.884
2022/06/04,9.809
2022/06/05,9.576
2022/06/06,9.231
2022/06/07,9.241
2022/06/08,10.032
2022/06/09,10.872
2022/06/10,10.652
2022/06/11,8.68
2022/06/12,6.499
2022/06/13,6.944
2022/06/14,7.203
2022/06/15,7.803
2022/06/16,5.828
2022/06/17,4.932
2022/06/18,4.284
2022/06/19,3.893
2022/06/20,3.594
2022/06/21,3.339
2022/06/22,3.5
2022/06/23,4.167
2022/06/24,4.295
2022/06/25,4.481
2022/06/26,4.265
2022/06/27,4.556
2022/06/28,4.855
2022/06/29,5.269
2022/06/30,5.077
2022/07/01,4.505
2022/07/02,3.21
2022/07/03,2.278
2022/07/04,2.028
2022/07/05,2.512
2022/07/06,2.984
2022/07/07,3.491
2022/07/08,3.489
2022/07/09,3.382
2022/07/10,2.769
2022/07/11,2.804
2022/07/12,2.665
2022/07/13,2.943
2022/07/14,3.067
2022/07/15,3.348
2022/07/16,3.252
2022/07/17,2.957
2022/07/18,3.198
2022/07/19,3.829
2022/07/20,4.382
2022/07/21,4.017
2022/07/22,3.317
2022/07/23,2.571
2022/07/24,2.162
2022/07/25,2.234
2022/07/26,2.252
2022/07/27,2.638
2022/07/28,3.017
2022/07/29,3.213
2022/07/30,2.779
2022/07/31,2.043
2022/08/01,2.099
2022/08/02,2.301
2022/08/03,2.424
2022/08/04,2.04
2022/08/05,2.064
2022/08/06,1.947
2022/08/07,1.926
2022/08/08,2.158
2022/08/09,2.705
2022/08/10,3.725
2022/08/11,4.179
2022/08/12,4.198
2022/08/13,3.376
2022/08/14,2.715
2022/08/15,2.909
2022/08/16,2.987
2022/08/17,3.028
2022/08/18,2.537
2022/08/19,2.762
2022/08/20,2.569
2022/08/21,2.235
2022/08/22,1.99
2022/08/23,2.119
2022/08/24,2.411
2022/08/25,2.503
2022/08/26,2.571
2022/08/27,2.3
2022/08/28,1.893
2022/08/29,1.879
2022/08/30,2.463
2022/08/31,3.192
2022/09/01,3.407
2022/09/02,3.102
2022/09/03,2.338
2022/09/04,1.768
2022/09/05,1.613
2022/09/06,2.068
2022/09/07,2.685
2022/09/08,3.296
2022/09/09,3.559
2022/09/10,3.243
2022/09/11,2.691
2022/09/12,2.533
2022/09/13,2.832
2022/09/14,2.881
2022/09/15,2.784
2022/09/16,2.219
2022/09/17,1.825
2022/09/18,1.362
2022/09/19,1.399
2022/09/20,1.69
2022/09/21,1.962
2022/09/22,1.947
2022/09/23,1.827
2022/09/24,1.436
2022/09/25,1.323
2022/09/26,1.444
2022/09/27,1.942
2022/09/28,2.309
2022/09/29,2.422
2022/09/30,2.3
2022/10/01,1.952
2022/10/02,1.529
2022/10/03,1.422
2022/10/04,1.676
2022/10/05,2.135
2022/10/06,2.129
2022/10/07,1.979
2022/10/08,2.051
2022/10/09,2.807
2022/10/10,3.828
2022/10/11,4.163
2022/10/12,3.744
2022/10/13,3.239
2022/10/14,2.955
2022/10/15,2.844
2022/10/16,2.571
2022/10/17,2.805
2022/10/18,3.206
2022/10/19,3.722
2022/10/20,4.011
2022/10/21,4.196
2022/10/22,3.911
2022/10/23,3.269
2022/10/24,2.873
2022/10/25,3.009
2022/10/26,3.341
2022/10/27,3.251
2022/10/28,3.108
2022/10/29,2.889
2022/10/30,2.569
2022/10/31,2.804
2022/11/01,2.825
2022/11/02,3.3
2022/11/03,3.526
2022/11/04,3.864
2022/11/05,3.679
2022/11/06,3.072
2022/11/07,2.89
2022/11/08,4.458
2022/11/09,5.853
2022/11/10,6.542
2022/11/11,5.293
2022/11/12,3.909
2022/11/13,2.898
2022/11/14,2.519
2022/11/15,2.54
2022/11/16,2.611
2022/11/17,2.539
2022/11/18,2.384
2022/11/19,2.242
2022/11/20,2.148
2022/11/21,2.082
2022/11/22,2.168
2022/11/23,2.163
2022/11/24,2.11
2022/11/25,1.903
2022/11/26,1.807
2022/11/27,1.773
2022/11/28,1.859
2022/11/29,1.853
