Date,median_transaction_fee30momUSD
2019/05/25,0.027
2019/05/26,0.016
2019/05/27,0.081
2019/05/28,0.087
2019/05/29,0.077
2019/05/30,0.099
2019/05/31,0.08
2019/06/01,0.054
2019/06/02,0.024
2019/06/03,0.048
2019/06/04,0.054
2019/06/05,0.062
2019/06/06,0.026
2019/06/07,0.045
2019/06/08,0.128
2019/06/09,0.012
2019/06/10,0.141
2019/06/11,0.06
2019/06/12,-0.009
2019/06/13,-0.005
2019/06/14,-0.008
2019/06/15,-0.017
2019/06/16,-0.058
2019/06/17,0.09
2019/06/18,-0.029
2019/06/19,0.008
2019/06/20,0.143
2019/06/21,-0.044
2019/06/22,-0.011
2019/06/23,-0.017
2019/06/24,0.037
2019/06/25,0.143
2019/06/26,0.036
2019/06/27,0.033
2019/06/28,0.088
2019/06/29,-0.011
2019/06/30,0.021
2019/07/01,0.133
2019/07/02,0.061
2019/07/03,0.003
2019/07/04,-0.022
2019/07/05,0.03
2019/07/06,0.041
2019/07/07,-0.021
2019/07/08,-0.026
2019/07/09,0.028
2019/07/10,-0.113
2019/07/11,0.098
2019/07/12,0.021
2019/07/13,-0.001
2019/07/14,-0.021
2019/07/15,-0.039
2019/07/16,0.11
2019/07/17,-0.051
2019/07/18,-0.005
2019/07/19,0.026
2019/07/20,-0.157
2019/07/21,-0.023
2019/07/22,-0.032
2019/07/23,-0.028
2019/07/24,0.062
2019/07/25,-0.028
2019/07/26,-0.093
2019/07/27,-0.102
2019/07/28,-0.154
2019/07/29,-0.071
2019/07/30,-0.085
2019/07/31,-0.17
2019/08/01,0.043
2019/08/02,0.006
2019/08/03,0.103
2019/08/04,-0.085
2019/08/05,-0.066
2019/08/06,-0.007
2019/08/07,-0.09
2019/08/08,-0.02
2019/08/09,-0.013
2019/08/10,-0.157
2019/08/11,-0.016
2019/08/12,-0.009
2019/08/13,-0.025
2019/08/14,-0.039
2019/08/15,-0.098
2019/08/16,-0.086
2019/08/17,-0.024
2019/08/18,-0.099
2019/08/19,0.024
2019/08/20,0.025
2019/08/21,0.032
2019/08/22,0.022
2019/08/23,-0.085
2019/08/24,-0.098
2019/08/25,0.024
2019/08/26,0.04
2019/08/27,0.037
2019/08/28,0.026
2019/08/29,0.027
2019/08/30,0.019
2019/08/31,-0.098
2019/09/01,-0.026
2019/09/02,-0.091
2019/09/03,0.034
2019/09/04,0.025
2019/09/05,0.03
2019/09/06,0.047
2019/09/07,0.034
2019/09/08,0.048
2019/09/09,0.065
2019/09/10,0.085
2019/09/11,0.065
2019/09/12,0.092
2019/09/13,0.088
2019/09/14,0.069
2019/09/15,0.097
2019/09/16,0.109
2019/09/17,0.13
2019/09/18,0.107
2019/09/19,0.121
2019/09/20,0.104
2019/09/21,0.074
2019/09/22,0.059
2019/09/23,0.103
2019/09/24,0.092
2019/09/25,0.071
2019/09/26,0.053
2019/09/27,0.062
2019/09/28,0.047
2019/09/29,0.057
2019/09/30,0.046
2019/10/01,0.01
2019/10/02,-0.003
2019/10/03,0.009
2019/10/04,0.005
2019/10/05,-0.015
2019/10/06,-0.038
2019/10/07,-0.022
2019/10/08,-0.035
2019/10/09,-0.026
2019/10/10,-0.052
2019/10/11,-0.045
2019/10/12,-0.069
2019/10/13,-0.06
2019/10/14,-0.061
2019/10/15,-0.068
2019/10/16,-0.079
2019/10/17,-0.11
2019/10/18,-0.121
2019/10/19,-0.139
2019/10/20,-0.11
2019/10/21,-0.087
2019/10/22,-0.051
2019/10/23,-0.091
2019/10/24,-0.093
2019/10/25,-0.082
2019/10/26,-0.045
2019/10/27,-0.059
2019/10/28,-0.037
2019/10/29,-0.042
2019/10/30,-0.026
2019/10/31,0.004
2019/11/01,0.002
2019/11/02,-0.016
2019/11/03,-0.015
2019/11/04,0.008
2019/11/05,0.018
2019/11/06,-0.004
2019/11/07,0.016
2019/11/08,-0.015
2019/11/09,-0.009
2019/11/10,-0.005
2019/11/11,0.009
2019/11/12,0.001
2019/11/13,-0.001
2019/11/14,-0.002
2019/11/15,0.004
2019/11/16,-0.003
2019/11/17,0.013
2019/11/18,0.014
2019/11/19,0.002
2019/11/20,0.008
2019/11/21,0.001
2019/11/22,0.015
2019/11/23,-0.015
2019/11/24,-0.018
2019/11/25,0.001
2019/11/26,-0.002
2019/11/27,-0.019
2019/11/28,-0.021
2019/11/29,-0.027
2019/11/30,-0.024
2019/12/01,-0.009
2019/12/02,-0.006
2019/12/03,-0.01
2019/12/04,-0.019
2019/12/05,-0.028
2019/12/06,-0.014
2019/12/07,-0.043
2019/12/08,-0.038
2019/12/09,-0.03
2019/12/10,-0.02
2019/12/11,-0.028
2019/12/12,-0.029
2019/12/13,-0.03
2019/12/14,-0.026
2019/12/15,-0.021
2019/12/16,-0.003
2019/12/17,-0.015
2019/12/18,-0.018
2019/12/19,-0.026
2019/12/20,-0.026
2019/12/21,-0.042
2019/12/22,-0.059
2019/12/23,-0.011
2019/12/24,-0.016
2019/12/25,-0.047
2019/12/26,-0.035
2019/12/27,-0.024
2019/12/28,-0.024
2019/12/29,-0.02
2019/12/30,-0.016
2019/12/31,-0.027
2020/01/01,-0.025
2020/01/02,-0.023
2020/01/03,-0.023
2020/01/04,-0.022
2020/01/05,-0.026
2020/01/06,-0.005
2020/01/07,0.003
2020/01/08,0.004
2020/01/09,-0.009
2020/01/10,0.001
2020/01/11,-0.004
2020/01/12,-0.001
2020/01/13,-0.007
2020/01/14,-0.003
2020/01/15,-0.007
2020/01/16,-0.022
2020/01/17,-0.007
2020/01/18,-0.004
2020/01/19,-0.006
2020/01/20,-0.002
2020/01/21,-0.002
2020/01/22,-0.01
2020/01/23,-0.012
2020/01/24,-0.009
2020/01/25,-0.008
2020/01/26,-0.012
2020/01/27,-0.013
2020/01/28,-0.008
2020/01/29,-0.008
2020/01/30,-0.004
2020/01/31,-0.003
2020/02/01,-0.003
2020/02/02,-0.003
2020/02/03,0.011
2020/02/04,0.029
2020/02/05,0.023
2020/02/06,0.042
2020/02/07,0.036
2020/02/08,0.025
2020/02/09,0.013
2020/02/10,0.017
2020/02/11,0.013
2020/02/12,0.043
2020/02/13,0.046
2020/02/14,0.038
2020/02/15,0.057
2020/02/16,0.037
2020/02/17,0.035
2020/02/18,0.03
2020/02/19,0.044
2020/02/20,0.046
2020/02/21,0.02
2020/02/22,0.028
2020/02/23,0.057
2020/02/24,0.048
2020/02/25,0.045
2020/02/26,0.056
2020/02/27,0.036
2020/02/28,0.027
2020/02/29,0.011
2020/03/01,0.021
2020/03/02,0.02
2020/03/03,0.025
2020/03/04,0.019
2020/03/05,0.013
2020/03/06,0.005
2020/03/07,-0.013
2020/03/08,-0.007
2020/03/09,0.018
2020/03/10,0
2020/03/11,0.01
2020/03/12,0.219
2020/03/13,0.124
2020/03/14,-0.043
2020/03/15,-0.046
2020/03/16,-0.007
2020/03/17,-0.035
2020/03/18,-0.044
2020/03/19,-0.02
2020/03/20,-0.032
2020/03/21,-0.047
2020/03/22,-0.022
2020/03/23,-0.018
2020/03/24,-0.046
2020/03/25,-0.036
2020/03/26,-0.037
2020/03/27,-0.048
2020/03/28,-0.035
2020/03/29,-0.031
2020/03/30,-0.013
2020/03/31,-0.016
2020/04/01,-0.011
2020/04/02,-0.01
2020/04/03,-0.012
2020/04/04,-0.035
2020/04/05,-0.034
2020/04/06,-0.005
2020/04/07,-0.01
2020/04/08,-0.035
2020/04/09,-0.007
2020/04/10,-0.019
2020/04/11,-0.241
2020/04/12,-0.172
2020/04/13,-0.006
2020/04/14,0.005
2020/04/15,-0.042
2020/04/16,0.017
2020/04/17,0.014
2020/04/18,0.004
2020/04/19,0.002
2020/04/20,0.031
2020/04/21,0.032
2020/04/22,0.03
2020/04/23,0.031
2020/04/24,0.027
2020/04/25,0.025
2020/04/26,0.035
2020/04/27,0.041
2020/04/28,0.039
2020/04/29,0.062
2020/04/30,0.102
2020/05/01,0.042
2020/05/02,0.015
2020/05/03,0.024
2020/05/04,0.049
2020/05/05,0.058
2020/05/06,0.045
2020/05/07,0.063
2020/05/08,0.088
2020/05/09,0.054
2020/05/10,0.099
2020/05/11,0.083
2020/05/12,0.11
2020/05/13,0.136
2020/05/14,0.2
2020/05/15,0.141
2020/05/16,0.074
2020/05/17,0.119
2020/05/18,0.182
2020/05/19,0.162
2020/05/20,0.169
2020/05/21,0.248
2020/05/22,0.166
2020/05/23,0.076
2020/05/24,0.125
2020/05/25,0.19
2020/05/26,0.165
2020/05/27,0.182
2020/05/28,0.19
2020/05/29,0.135
2020/05/30,0.096
2020/05/31,0.137
2020/06/01,0.18
2020/06/02,0.191
2020/06/03,0.143
2020/06/04,0.15
2020/06/05,0.142
2020/06/06,0.166
2020/06/07,0.205
2020/06/08,0.216
2020/06/09,0.133
2020/06/10,0.189
2020/06/11,0.158
2020/06/12,0.075
2020/06/13,-0.027
2020/06/14,0.003
2020/06/15,0.151
2020/06/16,0.12
2020/06/17,0.057
2020/06/18,0.048
2020/06/19,0.044
2020/06/20,-0.097
2020/06/21,-0.024
2020/06/22,0.151
2020/06/23,0.147
2020/06/24,0.083
2020/06/25,0.054
2020/06/26,0.008
2020/06/27,-0.012
2020/06/28,0.003
2020/06/29,0.028
2020/06/30,0.16
2020/07/01,0.095
2020/07/02,0.033
2020/07/03,0.081
2020/07/04,-0.001
2020/07/05,-0.015
2020/07/06,0
2020/07/07,-0.036
2020/07/08,0.074
2020/07/09,0.072
2020/07/10,-0.012
2020/07/11,-0.048
2020/07/12,-0.014
2020/07/13,0.155
2020/07/14,0.143
2020/07/15,0.074
2020/07/16,0.111
2020/07/17,0.122
2020/07/18,0.109
2020/07/19,0.108
2020/07/20,0.277
2020/07/21,0.353
2020/07/22,0.227
2020/07/23,0.307
2020/07/24,0.284
2020/07/25,0.397
2020/07/26,0.418
2020/07/27,0.681
2020/07/28,0.426
2020/07/29,0.449
2020/07/30,0.307
2020/07/31,0.474
2020/08/01,0.404
2020/08/02,0.591
2020/08/03,0.593
2020/08/04,0.478
2020/08/05,0.363
2020/08/06,0.419
2020/08/07,0.493
2020/08/08,0.471
2020/08/09,0.653
2020/08/10,1.157
2020/08/11,1.332
2020/08/12,2.51
2020/08/13,3.023
2020/08/14,2.594
2020/08/15,1.315
2020/08/16,1.012
2020/08/17,1.217
2020/08/18,1.505
2020/08/19,1.379
2020/08/20,1.064
2020/08/21,1.565
2020/08/22,0.734
2020/08/23,0.417
2020/08/24,0.61
2020/08/25,0.77
2020/08/26,0.234
2020/08/27,0.555
2020/08/28,0.476
2020/08/29,0.714
2020/08/30,2.153
2020/08/31,2.756
2020/09/01,6.176
2020/09/02,7.649
2020/09/03,5.31
2020/09/04,2.57
2020/09/05,2.874
2020/09/06,0.681
2020/09/07,0.564
2020/09/08,0.284
2020/09/09,0.063
2020/09/10,0.78
2020/09/11,-0.796
2020/09/12,-1.904
2020/09/13,-1.332
2020/09/14,0.96
2020/09/15,1.06
2020/09/16,0.543
2020/09/17,5.236
2020/09/18,2.489
2020/09/19,0.79
2020/09/20,-0.369
2020/09/21,0.778
2020/09/22,0.893
2020/09/23,0.218
2020/09/24,-0.205
2020/09/25,0.135
2020/09/26,-0.177
2020/09/27,-0.147
2020/09/28,0.063
2020/09/29,-1.083
2020/09/30,-2.029
2020/10/01,-5.868
2020/10/02,-7.354
2020/10/03,-5.188
2020/10/04,-2.32
2020/10/05,-2.525
2020/10/06,-0.353
2020/10/07,-0.436
2020/10/08,-0.322
2020/10/09,-0.532
2020/10/10,-1.595
2020/10/11,-1.517
2020/10/12,-0.543
2020/10/13,-0.728
2020/10/14,-1.795
2020/10/15,-1.665
2020/10/16,-1.396
2020/10/17,-6.734
2020/10/18,-3.977
2020/10/19,-1.811
2020/10/20,-1.042
2020/10/21,-1.232
2020/10/22,-1.096
2020/10/23,-0.796
2020/10/24,-0.843
2020/10/25,-0.864
2020/10/26,-0.32
2020/10/27,-0.5
2020/10/28,-0.708
2020/10/29,-1.028
2020/10/30,-0.647
2020/10/31,-0.744
2020/11/01,-0.733
2020/11/02,-0.07
2020/11/03,-0.316
2020/11/04,-0.616
2020/11/05,-0.595
2020/11/06,-0.068
2020/11/07,-0.104
2020/11/08,-0.516
2020/11/09,-0.129
2020/11/10,0.185
2020/11/11,-0.126
2020/11/12,-0.111
2020/11/13,-0.043
2020/11/14,-0.351
2020/11/15,-0.257
2020/11/16,0.288
2020/11/17,0.788
2020/11/18,0.663
2020/11/19,0.066
2020/11/20,0.212
2020/11/21,0.288
2020/11/22,0.448
2020/11/23,1.131
2020/11/24,1.474
2020/11/25,0.487
2020/11/26,1.468
2020/11/27,-0.087
2020/11/28,-0.403
2020/11/29,-0.329
2020/11/30,1.058
2020/12/01,1.277
2020/12/02,0.088
2020/12/03,0.353
2020/12/04,0.599
2020/12/05,0.039
2020/12/06,-0.224
2020/12/07,0.113
2020/12/08,0.763
2020/12/09,0.594
2020/12/10,0.281
2020/12/11,0.367
2020/12/12,-0.044
2020/12/13,-0.029
2020/12/14,0.742
2020/12/15,1.129
2020/12/16,0.935
2020/12/17,1.634
2020/12/18,0.257
2020/12/19,0.658
2020/12/20,-0.175
2020/12/21,0.56
2020/12/22,0.234
2020/12/23,0.612
2020/12/24,-0.141
2020/12/25,0.737
2020/12/26,-0.563
2020/12/27,1.382
2020/12/28,2.108
2020/12/29,1.9
2020/12/30,1.411
2020/12/31,0.948
2021/01/01,0.83
2021/01/02,1.62
2021/01/03,3.139
2021/01/04,7.84
2021/01/05,4.085
2021/01/06,3.64
2021/01/07,3.689
2021/01/08,4.053
2021/01/09,2.557
2021/01/10,2.458
2021/01/11,6.632
2021/01/12,2.338
2021/01/13,1.23
2021/01/14,1.666
2021/01/15,1.635
2021/01/16,0.322
2021/01/17,1.113
2021/01/18,1.581
2021/01/19,3.376
2021/01/20,1.856
2021/01/21,3.432
2021/01/22,2.725
2021/01/23,1.549
2021/01/24,1.587
2021/01/25,3.511
2021/01/26,1.56
2021/01/27,1.601
2021/01/28,1.707
2021/01/29,3.053
2021/01/30,2.266
2021/01/31,3.959
2021/02/01,3.82
2021/02/02,3.963
2021/02/03,0.366
2021/02/04,7.496
2021/02/05,9.38
2021/02/06,4.869
2021/02/07,2.817
2021/02/08,7.43
2021/02/09,9.332
2021/02/10,4.785
2021/02/11,7.011
2021/02/12,7.995
2021/02/13,8.215
2021/02/14,6.287
2021/02/15,6.989
2021/02/16,7.63
2021/02/17,7.319
2021/02/18,6.766
2021/02/19,8.11
2021/02/20,8.107
2021/02/21,4.519
2021/02/22,11.08
2021/02/23,15.631
2021/02/24,5.35
2021/02/25,5.079
2021/02/26,3.57
2021/02/27,1.521
2021/02/28,-0.755
2021/03/01,0.769
2021/03/02,0.423
2021/03/03,0.258
2021/03/04,-2.53
2021/03/05,-2.15
2021/03/06,-7.187
2021/03/07,-6.249
2021/03/08,-1.979
2021/03/09,0.329
2021/03/10,-3.174
2021/03/11,-5.329
2021/03/12,-2.417
2021/03/13,-0.547
2021/03/14,-1.39
2021/03/15,-0.458
2021/03/16,1.383
2021/03/17,0.942
2021/03/18,0.303
2021/03/19,-1.114
2021/03/20,-2.575
2021/03/21,-3.452
2021/03/22,-1.96
2021/03/23,-0.424
2021/03/24,-4.668
2021/03/25,-9.764
2021/03/26,-2.63
2021/03/27,-2.019
2021/03/28,-0.762
2021/03/29,3.239
2021/03/30,4.895
2021/03/31,7.086
2021/04/01,5.482
2021/04/02,5.208
2021/04/03,4.27
2021/04/04,0.882
2021/04/05,4.928
2021/04/06,2.561
2021/04/07,2.141
2021/04/08,-0.313
2021/04/09,0.041
2021/04/10,-1.093
2021/04/11,-3.872
2021/04/12,-2.295
2021/04/13,-0.347
2021/04/14,-0.968
2021/04/15,-2.506
2021/04/16,3.148
2021/04/17,0.205
2021/04/18,1.997
2021/04/19,5.037
2021/04/20,9.148
2021/04/21,0.918
2021/04/22,1.971
2021/04/23,-0.44
2021/04/24,-4.346
2021/04/25,-3.647
2021/04/26,-1.675
2021/04/27,-1.242
2021/04/28,-2.074
2021/04/29,-3.633
2021/04/30,-7.418
2021/05/01,-7.173
2021/05/02,-7.904
2021/05/03,-2.815
2021/05/04,-0.222
2021/05/05,-3.699
2021/05/06,-2.794
2021/05/07,-1.892
2021/05/08,7.809
2021/05/09,7.779
2021/05/10,24.395
2021/05/11,28.615
2021/05/12,30.57
2021/05/13,11.039
2021/05/14,6.427
2021/05/15,3.35
2021/05/16,-4.408
2021/05/17,-0.104
2021/05/18,-1.046
2021/05/19,8.061
2021/05/20,-7.335
2021/05/21,-3.37
2021/05/22,-6.325
2021/05/23,-0.536
2021/05/24,0.385
2021/05/25,0.581
2021/05/26,-0.333
2021/05/27,-2.029
2021/05/28,-3.049
2021/05/29,-4.022
2021/05/30,-3.274
2021/05/31,-1.902
2021/06/01,-1.401
2021/06/02,-4.096
2021/06/03,-4.288
2021/06/04,-3.746
2021/06/05,-5.572
2021/06/06,-6.45
2021/06/07,-13.608
2021/06/08,-12.956
2021/06/09,-28.533
2021/06/10,-32.443
2021/06/11,-35.678
2021/06/12,-18.103
2021/06/13,-15.1
2021/06/14,-9.806
2021/06/15,-7.688
2021/06/16,-8.717
2021/06/17,-8.073
2021/06/18,-19.714
2021/06/19,-8.599
2021/06/20,-7.092
2021/06/21,-1.459
2021/06/22,-5.007
2021/06/23,-3.772
2021/06/24,-3.178
2021/06/25,-2.994
2021/06/26,-2.604
2021/06/27,-2.636
2021/06/28,-0.967
2021/06/29,-0.197
2021/06/30,-0.526
2021/07/01,-0.805
2021/07/02,-1.538
2021/07/03,-1.805
2021/07/04,-1.229
2021/07/05,-0.463
2021/07/06,2.961
2021/07/07,1.356
2021/07/08,0.41
2021/07/09,0.032
2021/07/10,-0.571
2021/07/11,-0.907
2021/07/12,0.745
2021/07/13,1.122
2021/07/14,1.263
2021/07/15,1.016
2021/07/16,0.939
2021/07/17,-0.098
2021/07/18,0.12
2021/07/19,0.586
2021/07/20,0.768
2021/07/21,-1.423
2021/07/22,-1.681
2021/07/23,0.148
2021/07/24,0.167
2021/07/25,0.116
2021/07/26,2.202
2021/07/27,1.382
2021/07/28,1.391
2021/07/29,0.942
2021/07/30,1.31
2021/07/31,1.366
2021/08/01,1.988
2021/08/02,2.284
2021/08/03,2.855
2021/08/04,2.775
2021/08/05,2.013
2021/08/06,2.315
2021/08/07,3.349
2021/08/08,3.306
2021/08/09,5.185
2021/08/10,5.747
2021/08/11,5.944
2021/08/12,4.368
2021/08/13,4.208
2021/08/14,3.71
2021/08/15,3.321
2021/08/16,5.55
2021/08/17,4.911
2021/08/18,4.199
2021/08/19,3.051
2021/08/20,4.285
2021/08/21,3.085
2021/08/22,3.538
2021/08/23,7.218
2021/08/24,9.783
2021/08/25,10.038
2021/08/26,9.978
2021/08/27,10.849
2021/08/28,8.172
2021/08/29,7.983
2021/08/30,10.493
2021/08/31,11.704
2021/09/01,13.705
2021/09/02,13.296
2021/09/03,20.431
2021/09/04,13.944
2021/09/05,12.982
2021/09/06,13.235
2021/09/07,15.161
2021/09/08,13.003
2021/09/09,12.352
2021/09/10,5.44
2021/09/11,2.093
2021/09/12,1.697
2021/09/13,4.628
2021/09/14,2.58
2021/09/15,2.043
2021/09/16,4.76
2021/09/17,5.016
2021/09/18,3.058
2021/09/19,2.072
2021/09/20,6.633
2021/09/21,6.532
2021/09/22,-0.134
2021/09/23,-1.928
2021/09/24,-3.758
2021/09/25,-6.134
2021/09/26,-5.368
2021/09/27,0.029
2021/09/28,0.037
2021/09/29,-3.657
2021/09/30,-3.361
2021/10/01,-5.954
2021/10/02,-8.196
2021/10/03,-15.33
2021/10/04,-6.316
2021/10/05,-2.523
2021/10/06,-1.953
2021/10/07,-1.177
2021/10/08,-3.564
2021/10/09,-7.21
2021/10/10,-1.864
2021/10/11,7.264
2021/10/12,4.501
2021/10/13,3.826
2021/10/14,9.513
2021/10/15,10.24
2021/10/16,2.153
2021/10/17,1.19
2021/10/18,5.086
2021/10/19,3.547
2021/10/20,0.811
2021/10/21,2.928
2021/10/22,4.942
2021/10/23,1.18
2021/10/24,2.271
2021/10/25,9.371
2021/10/26,11.496
2021/10/27,14.658
2021/10/28,15.973
2021/10/29,18.043
2021/10/30,15.273
2021/10/31,14.996
2021/11/01,17.94
2021/11/02,20.954
2021/11/03,15.57
2021/11/04,9.923
2021/11/05,6.5
2021/11/06,0.163
2021/11/07,2.174
2021/11/08,10.894
2021/11/09,22.379
2021/11/10,13.537
2021/11/11,15
2021/11/12,11.583
2021/11/13,4.827
2021/11/14,0.237
2021/11/15,14.158
2021/11/16,12.492
2021/11/17,7.217
2021/11/18,12.619
2021/11/19,7.623
2021/11/20,4.403
2021/11/21,4.585
2021/11/22,14.142
2021/11/23,10.906
2021/11/24,6.298
2021/11/25,2.65
2021/11/26,-5.925
2021/11/27,-8.682
2021/11/28,-9.144
2021/11/29,-5.461
2021/11/30,-3.696
2021/12/01,-0.45
2021/12/02,-9.881
2021/12/03,-9.445
2021/12/04,-3.945
2021/12/05,-10.889
2021/12/06,-1.942
2021/12/07,-1.554
2021/12/08,-9.615
2021/12/09,-19.932
2021/12/10,-17.143
2021/12/11,-17.013
2021/12/12,-16.812
2021/12/13,-11.14
2021/12/14,-7.972
2021/12/15,-14.791
2021/12/16,-10.773
2021/12/17,-7.673
2021/12/18,-13.778
2021/12/19,-11.375
2021/12/20,-9.243
2021/12/21,-7.302
2021/12/22,-13.331
2021/12/23,-9.789
2021/12/24,-10.029
2021/12/25,-9.64
2021/12/26,-9.875
2021/12/27,-5.954
2021/12/28,-2.986
2021/12/29,-0.93
2021/12/30,-6.031
2021/12/31,-11.75
2022/01/01,-6.943
2022/01/02,-4.558
2022/01/03,-5.7
2022/01/04,5.626
2022/01/05,3.019
2022/01/06,1.675
2022/01/07,5.535
2022/01/08,0.236
2022/01/09,6.982
2022/01/10,18.307
2022/01/11,14.01
2022/01/12,11.493
2022/01/13,9.736
2022/01/14,11.399
2022/01/15,3.943
2022/01/16,5.058
2022/01/17,7.953
2022/01/18,7.054
2022/01/19,5.258
2022/01/20,5.796
2022/01/21,8.642
2022/01/22,3.651
2022/01/23,0.704
2022/01/24,0.797
2022/01/25,3.525
2022/01/26,2.103
2022/01/27,-0.161
2022/01/28,-6.664
2022/01/29,-4.519
2022/01/30,-3.484
2022/01/31,-1.358
2022/02/01,0.81
2022/02/02,-0.685
2022/02/03,-6.171
2022/02/04,-8.519
2022/02/05,-9.79
2022/02/06,-10.3
2022/02/07,0.094
2022/02/08,-7.908
2022/02/09,-18.752
2022/02/10,-12.72
2022/02/11,-14.493
2022/02/12,-13.972
2022/02/13,-17.926
2022/02/14,-10.851
2022/02/15,-9.705
2022/02/16,-8.448
2022/02/17,-6.629
2022/02/18,-3.369
2022/02/19,-9.135
2022/02/20,-14.163
2022/02/21,-6.376
2022/02/22,-3.388
2022/02/23,-5.315
2022/02/24,-5.016
2022/02/25,-8.659
2022/02/26,-10.722
2022/02/27,-9.17
2022/02/28,-5.053
2022/03/01,-4.518
2022/03/02,-5.801
2022/03/03,-10.878
2022/03/04,-11.088
2022/03/05,-8.957
2022/03/06,-8.552
2022/03/07,-4.834
2022/03/08,-5.009
2022/03/09,-10.632
2022/03/10,-8.162
2022/03/11,-7.996
2022/03/12,-8.955
2022/03/13,-6.034
2022/03/14,-4.515
2022/03/15,-3.135
2022/03/16,-3.295
2022/03/17,-2.38
2022/03/18,-4.451
2022/03/19,-5.534
2022/03/20,-8.846
2022/03/21,-3.817
2022/03/22,-1.556
2022/03/23,-5.766
2022/03/24,-3.451
2022/03/25,-2.677
2022/03/26,-4.322
2022/03/27,-1.722
2022/03/28,1.84
2022/03/29,1.462
2022/03/30,-0.043
2022/03/31,-0.012
2022/04/01,2.379
2022/04/02,2.247
2022/04/03,2.559
2022/04/04,5.554
2022/04/05,6.448
2022/04/06,4.453
2022/04/07,4.483
2022/04/08,3.654
2022/04/09,1.35
2022/04/10,1.611
2022/04/11,3.487
2022/04/12,3.314
2022/04/13,3.091
2022/04/14,2.646
2022/04/15,1.389
2022/04/16,-2.048
2022/04/17,-2.02
2022/04/18,0.752
2022/04/19,1.765
2022/04/20,3.043
2022/04/21,3.614
2022/04/22,1.73
2022/04/23,-1.481
2022/04/24,-1.595
2022/04/25,2.217
2022/04/26,1.341
2022/04/27,-1.133
2022/04/28,-0.472
2022/04/29,-1.292
2022/04/30,-1.672
2022/05/01,0.599
2022/05/02,0.099
2022/05/03,0.113
2022/05/04,-3.425
2022/05/05,-3.647
2022/05/06,-3.208
2022/05/07,-4.313
2022/05/08,-4.841
2022/05/09,0.252
2022/05/10,0.072
2022/05/11,4.699
2022/05/12,6.548
2022/05/13,-0.874
2022/05/14,-3.17
2022/05/15,-3.127
2022/05/16,-1.8
2022/05/17,-0.639
2022/05/18,-2.267
2022/05/19,-2.577
2022/05/20,-4.153
2022/05/21,-6.298
2022/05/22,-4.136
2022/05/23,-1.866
2022/05/24,-1.677
2022/05/25,-3.362
2022/05/26,-1.614
2022/05/27,-2.294
2022/05/28,-4.16
2022/05/29,-4.014
2022/05/30,-2.264
2022/05/31,-5.343
2022/06/01,-3.188
2022/06/02,-2.099
2022/06/03,-0.508
2022/06/04,-2.034
2022/06/05,-0.349
2022/06/06,0.619
2022/06/07,1.634
2022/06/08,1.066
2022/06/09,0.831
2022/06/10,-6.338
2022/06/11,-10.275
2022/06/12,-3.257
2022/06/13,0.977
2022/06/14,0.41
2022/06/15,0.802
2022/06/16,-0.892
2022/06/17,-0.491
2022/06/18,-0.42
2022/06/19,-1.459
2022/06/20,-0.545
2022/06/21,-0.275
2022/06/22,-0.785
2022/06/23,-0.281
2022/06/24,-0.875
2022/06/25,-2.086
2022/06/26,-1.275
2022/06/27,0.848
2022/06/28,0.614
2022/06/29,-0.662
2022/06/30,-1.661
2022/07/01,-3.531
2022/07/02,-4.821
2022/07/03,-4.612
2022/07/04,-3.492
2022/07/05,-3.237
2022/07/06,-3.048
2022/07/07,-2.719
2022/07/08,-4.708
2022/07/09,-4.71
2022/07/10,-3.319
2022/07/11,-1.186
2022/07/12,-1.144
2022/07/13,-2.763
2022/07/14,-1.218
2022/07/15,-1.434
2022/07/16,-1.025
2022/07/17,-0.64
2022/07/18,0.055
2022/07/19,0.763
2022/07/20,0.53
2022/07/21,-0.548
2022/07/22,-0.609
2022/07/23,-1.311
2022/07/24,-1.245
2022/07/25,-0.916
2022/07/26,-1.128
2022/07/27,-1.479
2022/07/28,-0.813
2022/07/29,-1.288
2022/07/30,-1.576
2022/07/31,-0.678
2022/08/01,0.184
2022/08/02,0.04
2022/08/03,-0.314
2022/08/04,-0.663
2022/08/05,-0.412
2022/08/06,-1.105
2022/08/07,-0.807
2022/08/08,0.341
2022/08/09,0.48
2022/08/10,0.55
2022/08/11,0.91
2022/08/12,0.281
2022/08/13,-0.352
2022/08/14,-0.376
2022/08/15,0.749
2022/08/16,0.039
2022/08/17,-0.761
2022/08/18,-0.868
2022/08/19,-0.466
2022/08/20,-0.44
2022/08/21,-0.49
2022/08/22,0.226
2022/08/23,0.255
2022/08/24,-0.081
2022/08/25,0.099
2022/08/26,0.033
2022/08/27,-0.836
2022/08/28,-0.487
2022/08/29,0.441
2022/08/30,0.794
2022/08/31,0.768
2022/09/01,0.561
2022/09/02,0.197
2022/09/03,-0.195
2022/09/04,-0.483
2022/09/05,0.14
2022/09/06,0.44
2022/09/07,0.11
2022/09/08,0.258
2022/09/09,-0.306
2022/09/10,-1.175
2022/09/11,-0.708
2022/09/12,0.273
2022/09/13,0.112
2022/09/14,-0.824
2022/09/15,-0.077
2022/09/16,-0.461
2022/09/17,-0.676
2022/09/18,-0.886
2022/09/19,-0.12
2022/09/20,0.187
2022/09/21,-0.309
2022/09/22,-0.34
2022/09/23,-0.4
