Date,median_transaction_fee14smaUSD
2019/06/23,0.103
2019/06/24,0.097
2019/06/25,0.104
2019/06/26,0.111
2019/06/27,0.117
2019/06/28,0.125
2019/06/29,0.124
2019/06/30,0.13
2019/07/01,0.133
2019/07/02,0.136
2019/07/03,0.135
2019/07/04,0.125
2019/07/05,0.129
2019/07/06,0.131
2019/07/07,0.13
2019/07/08,0.133
2019/07/09,0.125
2019/07/10,0.12
2019/07/11,0.123
2019/07/12,0.114
2019/07/13,0.11
2019/07/14,0.105
2019/07/15,0.096
2019/07/16,0.099
2019/07/17,0.102
2019/07/18,0.102
2019/07/19,0.103
2019/07/20,0.098
2019/07/21,0.097
2019/07/22,0.09
2019/07/23,0.088
2019/07/24,0.095
2019/07/25,0.092
2019/07/26,0.091
2019/07/27,0.09
2019/07/28,0.088
2019/07/29,0.086
2019/07/30,0.077
2019/07/31,0.071
2019/08/01,0.079
2019/08/02,0.075
2019/08/03,0.084
2019/08/04,0.083
2019/08/05,0.084
2019/08/06,0.084
2019/08/07,0.076
2019/08/08,0.068
2019/08/09,0.069
2019/08/10,0.069
2019/08/11,0.069
2019/08/12,0.07
2019/08/13,0.069
2019/08/14,0.069
2019/08/15,0.062
2019/08/16,0.059
2019/08/17,0.049
2019/08/18,0.049
2019/08/19,0.051
2019/08/20,0.052
2019/08/21,0.054
2019/08/22,0.055
2019/08/23,0.057
2019/08/24,0.058
2019/08/25,0.06
2019/08/26,0.063
2019/08/27,0.065
2019/08/28,0.067
2019/08/29,0.067
2019/08/30,0.069
2019/08/31,0.071
2019/09/01,0.073
2019/09/02,0.074
2019/09/03,0.074
2019/09/04,0.074
2019/09/05,0.074
2019/09/06,0.076
2019/09/07,0.077
2019/09/08,0.08
2019/09/09,0.081
2019/09/10,0.085
2019/09/11,0.088
2019/09/12,0.093
2019/09/13,0.097
2019/09/14,0.102
2019/09/15,0.108
2019/09/16,0.113
2019/09/17,0.119
2019/09/18,0.127
2019/09/19,0.135
2019/09/20,0.141
2019/09/21,0.145
2019/09/22,0.147
2019/09/23,0.151
2019/09/24,0.154
2019/09/25,0.157
2019/09/26,0.157
2019/09/27,0.157
2019/09/28,0.155
2019/09/29,0.154
2019/09/30,0.152
2019/10/01,0.145
2019/10/02,0.138
2019/10/03,0.13
2019/10/04,0.122
2019/10/05,0.116
2019/10/06,0.111
2019/10/07,0.104
2019/10/08,0.097
2019/10/09,0.092
2019/10/10,0.088
2019/10/11,0.084
2019/10/12,0.08
2019/10/13,0.076
2019/10/14,0.074
2019/10/15,0.074
2019/10/16,0.073
2019/10/17,0.071
2019/10/18,0.069
2019/10/19,0.069
2019/10/20,0.069
2019/10/21,0.069
2019/10/22,0.07
2019/10/23,0.07
2019/10/24,0.069
2019/10/25,0.07
2019/10/26,0.071
2019/10/27,0.071
2019/10/28,0.071
2019/10/29,0.072
2019/10/30,0.074
2019/10/31,0.075
2019/11/01,0.076
2019/11/02,0.077
2019/11/03,0.077
2019/11/04,0.078
2019/11/05,0.077
2019/11/06,0.076
2019/11/07,0.077
2019/11/08,0.077
2019/11/09,0.076
2019/11/10,0.075
2019/11/11,0.075
2019/11/12,0.074
2019/11/13,0.073
2019/11/14,0.073
2019/11/15,0.072
2019/11/16,0.071
2019/11/17,0.072
2019/11/18,0.071
2019/11/19,0.071
2019/11/20,0.071
2019/11/21,0.071
2019/11/22,0.073
2019/11/23,0.072
2019/11/24,0.072
2019/11/25,0.072
2019/11/26,0.072
2019/11/27,0.071
2019/11/28,0.071
2019/11/29,0.07
2019/11/30,0.07
2019/12/01,0.07
2019/12/02,0.069
2019/12/03,0.068
2019/12/04,0.067
2019/12/05,0.064
2019/12/06,0.061
2019/12/07,0.06
2019/12/08,0.059
2019/12/09,0.055
2019/12/10,0.053
2019/12/11,0.052
2019/12/12,0.051
2019/12/13,0.05
2019/12/14,0.049
2019/12/15,0.048
2019/12/16,0.047
2019/12/17,0.047
2019/12/18,0.047
2019/12/19,0.047
2019/12/20,0.046
2019/12/21,0.046
2019/12/22,0.046
2019/12/23,0.047
2019/12/24,0.047
2019/12/25,0.046
2019/12/26,0.045
2019/12/27,0.045
2019/12/28,0.045
2019/12/29,0.044
2019/12/30,0.043
2019/12/31,0.042
2020/01/01,0.041
2020/01/02,0.04
2020/01/03,0.039
2020/01/04,0.038
2020/01/05,0.037
2020/01/06,0.037
2020/01/07,0.036
2020/01/08,0.037
2020/01/09,0.037
2020/01/10,0.037
2020/01/11,0.037
2020/01/12,0.037
2020/01/13,0.037
2020/01/14,0.038
2020/01/15,0.038
2020/01/16,0.038
2020/01/17,0.039
2020/01/18,0.04
2020/01/19,0.041
2020/01/20,0.041
2020/01/21,0.041
2020/01/22,0.041
2020/01/23,0.04
2020/01/24,0.039
2020/01/25,0.038
2020/01/26,0.037
2020/01/27,0.036
2020/01/28,0.035
2020/01/29,0.034
2020/01/30,0.034
2020/01/31,0.033
2020/02/01,0.032
2020/02/02,0.032
2020/02/03,0.032
2020/02/04,0.033
2020/02/05,0.035
2020/02/06,0.039
2020/02/07,0.042
2020/02/08,0.045
2020/02/09,0.047
2020/02/10,0.049
2020/02/11,0.051
2020/02/12,0.054
2020/02/13,0.058
2020/02/14,0.062
2020/02/15,0.066
2020/02/16,0.07
2020/02/17,0.073
2020/02/18,0.074
2020/02/19,0.075
2020/02/20,0.076
2020/02/21,0.074
2020/02/22,0.074
2020/02/23,0.076
2020/02/24,0.077
2020/02/25,0.078
2020/02/26,0.078
2020/02/27,0.076
2020/02/28,0.074
2020/02/29,0.071
2020/03/01,0.069
2020/03/02,0.067
2020/03/03,0.066
2020/03/04,0.064
2020/03/05,0.064
2020/03/06,0.065
2020/03/07,0.065
2020/03/08,0.064
2020/03/09,0.064
2020/03/10,0.063
2020/03/11,0.062
2020/03/12,0.077
2020/03/13,0.088
2020/03/14,0.088
2020/03/15,0.087
2020/03/16,0.089
2020/03/17,0.088
2020/03/18,0.087
2020/03/19,0.086
2020/03/20,0.084
2020/03/21,0.082
2020/03/22,0.08
2020/03/23,0.077
2020/03/24,0.075
2020/03/25,0.073
2020/03/26,0.056
2020/03/27,0.044
2020/03/28,0.043
2020/03/29,0.042
2020/03/30,0.038
2020/03/31,0.038
2020/04/01,0.038
2020/04/02,0.037
2020/04/03,0.037
2020/04/04,0.037
2020/04/05,0.037
2020/04/06,0.039
2020/04/07,0.04
2020/04/08,0.041
2020/04/09,0.042
2020/04/10,0.043
2020/04/11,0.043
2020/04/12,0.043
2020/04/13,0.044
2020/04/14,0.044
2020/04/15,0.045
2020/04/16,0.046
2020/04/17,0.046
2020/04/18,0.048
2020/04/19,0.049
2020/04/20,0.05
2020/04/21,0.05
2020/04/22,0.051
2020/04/23,0.053
2020/04/24,0.054
2020/04/25,0.056
2020/04/26,0.059
2020/04/27,0.061
2020/04/28,0.062
2020/04/29,0.066
2020/04/30,0.072
2020/05/01,0.074
2020/05/02,0.074
2020/05/03,0.076
2020/05/04,0.077
2020/05/05,0.079
2020/05/06,0.081
2020/05/07,0.085
2020/05/08,0.09
2020/05/09,0.093
2020/05/10,0.098
2020/05/11,0.102
2020/05/12,0.107
2020/05/13,0.113
2020/05/14,0.121
2020/05/15,0.128
2020/05/16,0.133
2020/05/17,0.14
2020/05/18,0.151
2020/05/19,0.16
2020/05/20,0.169
2020/05/21,0.183
2020/05/22,0.19
2020/05/23,0.193
2020/05/24,0.196
2020/05/25,0.206
2020/05/26,0.212
2020/05/27,0.218
2020/05/28,0.219
2020/05/29,0.222
2020/05/30,0.229
2020/05/31,0.233
2020/06/01,0.233
2020/06/02,0.236
2020/06/03,0.236
2020/06/04,0.23
2020/06/05,0.231
2020/06/06,0.242
2020/06/07,0.252
2020/06/08,0.257
2020/06/09,0.26
2020/06/10,0.264
2020/06/11,0.267
2020/06/12,0.269
2020/06/13,0.268
2020/06/14,0.265
2020/06/15,0.269
2020/06/16,0.271
2020/06/17,0.276
2020/06/18,0.277
2020/06/19,0.279
2020/06/20,0.274
2020/06/21,0.265
2020/06/22,0.263
2020/06/23,0.267
2020/06/24,0.269
2020/06/25,0.269
2020/06/26,0.269
2020/06/27,0.271
2020/06/28,0.274
2020/06/29,0.273
2020/06/30,0.279
2020/07/01,0.282
2020/07/02,0.284
2020/07/03,0.286
2020/07/04,0.288
2020/07/05,0.29
2020/07/06,0.289
2020/07/07,0.286
2020/07/08,0.291
2020/07/09,0.295
2020/07/10,0.298
2020/07/11,0.298
2020/07/12,0.299
2020/07/13,0.306
2020/07/14,0.303
2020/07/15,0.305
2020/07/16,0.312
2020/07/17,0.32
2020/07/18,0.33
2020/07/19,0.341
2020/07/20,0.355
2020/07/21,0.374
2020/07/22,0.383
2020/07/23,0.404
2020/07/24,0.427
2020/07/25,0.458
2020/07/26,0.489
2020/07/27,0.529
2020/07/28,0.553
2020/07/29,0.577
2020/07/30,0.598
2020/07/31,0.626
2020/08/01,0.649
2020/08/02,0.686
2020/08/03,0.71
2020/08/04,0.721
2020/08/05,0.73
2020/08/06,0.735
2020/08/07,0.755
2020/08/08,0.765
2020/08/09,0.784
2020/08/10,0.818
2020/08/11,0.883
2020/08/12,1.038
2020/08/13,1.229
2020/08/14,1.382
2020/08/15,1.455
2020/08/16,1.493
2020/08/17,1.547
2020/08/18,1.631
2020/08/19,1.718
2020/08/20,1.783
2020/08/21,1.868
2020/08/22,1.908
2020/08/23,1.914
2020/08/24,1.906
2020/08/25,1.897
2020/08/26,1.774
2020/08/27,1.622
2020/08/28,1.496
2020/08/29,1.473
2020/08/30,1.583
2020/08/31,1.716
2020/09/01,2.086
2020/09/02,2.558
2020/09/03,2.872
2020/09/04,2.953
2020/09/05,3.111
2020/09/06,3.149
2020/09/07,3.156
2020/09/08,3.141
2020/09/09,3.163
2020/09/10,3.244
2020/09/11,3.308
2020/09/12,3.312
2020/09/13,3.216
2020/09/14,3.16
2020/09/15,2.833
2020/09/16,2.379
2020/09/17,2.459
2020/09/18,2.54
2020/09/19,2.455
2020/09/20,2.466
2020/09/21,2.521
2020/09/22,2.571
2020/09/23,2.574
2020/09/24,2.495
2020/09/25,2.438
2020/09/26,2.409
2020/09/27,2.367
2020/09/28,2.281
2020/09/29,2.237
2020/09/30,2.187
2020/10/01,1.764
2020/10/02,1.533
2020/10/03,1.42
2020/10/04,1.361
2020/10/05,1.284
2020/10/06,1.233
2020/10/07,1.193
2020/10/08,1.169
2020/10/09,1.144
2020/10/10,1.123
2020/10/11,1.09
2020/10/12,1.05
2020/10/13,0.98
2020/10/14,0.941
2020/10/15,0.913
2020/10/16,0.885
2020/10/17,0.854
2020/10/18,0.817
2020/10/19,0.784
2020/10/20,0.745
2020/10/21,0.743
2020/10/22,0.738
2020/10/23,0.722
2020/10/24,0.696
2020/10/25,0.687
2020/10/26,0.673
2020/10/27,0.648
2020/10/28,0.639
2020/10/29,0.641
2020/10/30,0.644
2020/10/31,0.649
2020/11/01,0.65
2020/11/02,0.661
2020/11/03,0.654
2020/11/04,0.621
2020/11/05,0.606
2020/11/06,0.618
2020/11/07,0.646
2020/11/08,0.646
2020/11/09,0.64
2020/11/10,0.655
2020/11/11,0.656
2020/11/12,0.652
2020/11/13,0.656
2020/11/14,0.657
2020/11/15,0.663
2020/11/16,0.657
2020/11/17,0.699
2020/11/18,0.757
2020/11/19,0.765
2020/11/20,0.784
2020/11/21,0.806
2020/11/22,0.859
2020/11/23,0.924
2020/11/24,1.006
2020/11/25,1.036
2020/11/26,1.124
2020/11/27,1.111
2020/11/28,1.11
2020/11/29,1.108
2020/11/30,1.168
2020/12/01,1.203
2020/12/02,1.173
2020/12/03,1.188
2020/12/04,1.181
2020/12/05,1.149
2020/12/06,1.113
2020/12/07,1.069
2020/12/08,1.018
2020/12/09,1.019
2020/12/10,0.949
2020/12/11,0.983
2020/12/12,1.004
2020/12/13,1.03
2020/12/14,1.008
2020/12/15,1.004
2020/12/16,1.058
2020/12/17,1.191
2020/12/18,1.225
2020/12/19,1.278
2020/12/20,1.3
2020/12/21,1.354
2020/12/22,1.369
2020/12/23,1.435
2020/12/24,1.487
2020/12/25,1.544
2020/12/26,1.594
2020/12/27,1.683
2020/12/28,1.779
2020/12/29,1.832
2020/12/30,1.926
2020/12/31,1.912
2021/01/01,1.924
2021/01/02,2.006
2021/01/03,2.237
2021/01/04,2.724
2021/01/05,2.963
2021/01/06,3.136
2021/01/07,3.358
2021/01/08,3.596
2021/01/09,3.749
2021/01/10,3.86
2021/01/11,4.205
2021/01/12,4.261
2021/01/13,4.227
2021/01/14,4.273
2021/01/15,4.386
2021/01/16,4.426
2021/01/17,4.315
2021/01/18,3.921
2021/01/19,3.892
2021/01/20,3.819
2021/01/21,3.815
2021/01/22,3.787
2021/01/23,3.766
2021/01/24,3.761
2021/01/25,3.588
2021/01/26,3.622
2021/01/27,3.744
2021/01/28,3.8
2021/01/29,3.995
2021/01/30,4.121
2021/01/31,4.335
2021/02/01,4.578
2021/02/02,4.851
2021/02/03,5.231
2021/02/04,5.761
2021/02/05,6.408
2021/02/06,6.868
2021/02/07,7.194
2021/02/08,7.627
2021/02/09,8.293
2021/02/10,8.865
2021/02/11,9.301
2021/02/12,9.619
2021/02/13,10.09
2021/02/14,10.369
2021/02/15,10.636
2021/02/16,10.787
2021/02/17,10.889
2021/02/18,10.808
2021/02/19,10.644
2021/02/20,10.872
2021/02/21,10.965
2021/02/22,11.205
2021/02/23,11.65
2021/02/24,11.518
2021/02/25,11.413
2021/02/26,11.219
2021/02/27,10.797
2021/02/28,10.489
2021/03/01,10.17
2021/03/02,9.87
2021/03/03,9.608
2021/03/04,9.217
2021/03/05,8.865
2021/03/06,8.302
2021/03/07,8.181
2021/03/08,7.707
2021/03/09,6.94
2021/03/10,6.765
2021/03/11,6.687
2021/03/12,6.831
2021/03/13,7.119
2021/03/14,7.392
2021/03/15,7.776
2021/03/16,8.123
2021/03/17,8.439
2021/03/18,8.792
2021/03/19,8.969
2021/03/20,9.217
2021/03/21,9.253
2021/03/22,9.482
2021/03/23,9.521
2021/03/24,9.655
2021/03/25,9.783
2021/03/26,9.635
2021/03/27,9.425
2021/03/28,9.276
2021/03/29,9.118
2021/03/30,9.061
2021/03/31,9.181
2021/04/01,9.251
2021/04/02,9.441
2021/04/03,9.538
2021/04/04,9.496
2021/04/05,9.425
2021/04/06,9.517
2021/04/07,9.53
2021/04/08,9.438
2021/04/09,9.453
2021/04/10,9.442
2021/04/11,9.364
2021/04/12,9.257
2021/04/13,9.155
2021/04/14,8.964
2021/04/15,8.74
2021/04/16,8.909
2021/04/17,8.971
2021/04/18,9.228
2021/04/19,9.484
2021/04/20,9.99
2021/04/21,10.132
2021/04/22,10.334
2021/04/23,10.434
2021/04/24,10.329
2021/04/25,10.198
2021/04/26,10.032
2021/04/27,9.819
2021/04/28,9.582
2021/04/29,9.445
2021/04/30,8.81
2021/05/01,8.352
2021/05/02,7.835
2021/05/03,7.372
2021/05/04,6.66
2021/05/05,6.259
2021/05/06,6.011
2021/05/07,5.92
2021/05/08,6.697
2021/05/09,7.528
2021/05/10,9.379
2021/05/11,11.433
2021/05/12,13.658
2021/05/13,14.604
2021/05/14,15.402
2021/05/15,15.93
2021/05/16,16.348
2021/05/17,16.605
2021/05/18,16.802
2021/05/19,17.898
2021/05/20,18.08
2021/05/21,18.117
2021/05/22,17.309
2021/05/23,16.815
2021/05/24,14.995
2021/05/25,12.861
2021/05/26,10.488
2021/05/27,9.342
2021/05/28,8.428
2021/05/29,7.764
2021/05/30,7.21
2021/05/31,6.624
2021/06/01,6.082
2021/06/02,4.75
2021/06/03,4.256
2021/06/04,3.828
2021/06/05,3.633
2021/06/06,3.12
2021/06/07,2.897
2021/06/08,2.761
2021/06/09,2.598
2021/06/10,2.48
2021/06/11,2.374
2021/06/12,2.315
2021/06/13,2.268
2021/06/14,2.231
2021/06/15,2.2
2021/06/16,2.127
2021/06/17,2.054
2021/06/18,2.01
2021/06/19,1.975
2021/06/20,1.966
2021/06/21,2.026
2021/06/22,2.1
2021/06/23,2.049
2021/06/24,2.005
2021/06/25,1.967
2021/06/26,1.927
2021/06/27,1.904
2021/06/28,1.871
2021/06/29,1.853
2021/06/30,1.852
2021/07/01,1.828
2021/07/02,1.795
2021/07/03,1.786
2021/07/04,1.777
2021/07/05,1.653
2021/07/06,1.709
2021/07/07,1.852
2021/07/08,1.973
2021/07/09,2.026
2021/07/10,2.053
2021/07/11,2.071
2021/07/12,2.133
2021/07/13,2.18
2021/07/14,2.272
2021/07/15,2.371
2021/07/16,2.475
2021/07/17,2.524
2021/07/18,2.576
2021/07/19,2.616
2021/07/20,2.45
2021/07/21,2.312
2021/07/22,2.236
2021/07/23,2.193
2021/07/24,2.203
2021/07/25,2.237
2021/07/26,2.302
2021/07/27,2.297
2021/07/28,2.274
2021/07/29,2.25
2021/07/30,2.275
2021/07/31,2.356
2021/08/01,2.456
2021/08/02,2.569
2021/08/03,2.709
2021/08/04,2.885
2021/08/05,3.205
2021/08/06,3.503
2021/08/07,3.851
2021/08/08,4.131
2021/08/09,4.372
2021/08/10,4.701
2021/08/11,5.089
2021/08/12,5.381
2021/08/13,5.679
2021/08/14,5.946
2021/08/15,6.145
2021/08/16,6.427
2021/08/17,6.626
2021/08/18,6.768
2021/08/19,6.676
2021/08/20,6.679
2021/08/21,6.584
2021/08/22,6.558
2021/08/23,6.712
2021/08/24,7.035
2021/08/25,7.392
2021/08/26,7.788
2021/08/27,8.239
2021/08/28,8.534
2021/08/29,8.892
2021/08/30,9.327
2021/08/31,9.912
2021/09/01,10.703
2021/09/02,11.575
2021/09/03,12.904
2021/09/04,14
2021/09/05,14.973
2021/09/06,15.75
2021/09/07,16.415
2021/09/08,16.867
2021/09/09,17.366
2021/09/10,17.368
2021/09/11,17.225
2021/09/12,17.075
2021/09/13,16.922
2021/09/14,16.469
2021/09/15,15.918
2021/09/16,15.508
2021/09/17,14.549
2021/09/18,13.68
2021/09/19,12.903
2021/09/20,12.336
2021/09/21,11.694
2021/09/22,10.91
2021/09/23,10.213
2021/09/24,9.913
2021/09/25,9.721
2021/09/26,9.667
2021/09/27,9.634
2021/09/28,9.811
2021/09/29,9.838
2021/09/30,9.843
2021/10/01,9.851
2021/10/02,9.919
2021/10/03,10.005
2021/10/04,10.176
2021/10/05,10.502
2021/10/06,11.149
2021/10/07,11.868
2021/10/08,12.334
2021/10/09,12.756
2021/10/10,13.008
2021/10/11,13.382
2021/10/12,13.55
2021/10/13,13.933
2021/10/14,14.399
2021/10/15,15.005
2021/10/16,15.333
2021/10/17,15.555
2021/10/18,15.5
2021/10/19,15.156
2021/10/20,14.788
2021/10/21,14.438
2021/10/22,14.262
2021/10/23,14.164
2021/10/24,14.16
2021/10/25,14.118
2021/10/26,14.564
2021/10/27,15.304
2021/10/28,15.942
2021/10/29,16.527
2021/10/30,17.469
2021/10/31,18.463
2021/11/01,19.449
2021/11/02,20.779
2021/11/03,22.004
2021/11/04,22.83
2021/11/05,23.588
2021/11/06,24.235
2021/11/07,24.694
2021/11/08,25.224
2021/11/09,26.254
2021/11/10,26.548
2021/11/11,26.647
2021/11/12,26.567
2021/11/13,26.288
2021/11/14,25.839
2021/11/15,25.898
2021/11/16,25.515
2021/11/17,24.863
2021/11/18,24.712
2021/11/19,24.423
2021/11/20,24.377
2021/11/21,24.373
2021/11/22,24.507
2021/11/23,23.683
2021/11/24,23.124
2021/11/25,22.688
2021/11/26,22.178
2021/11/27,21.851
2021/11/28,21.765
2021/11/29,21.306
2021/11/30,21.144
2021/12/01,21.583
2021/12/02,21.305
2021/12/03,21.311
2021/12/04,21.54
2021/12/05,21.194
2021/12/06,20.691
2021/12/07,20.26
2021/12/08,19.654
2021/12/09,19.07
2021/12/10,18.564
2021/12/11,18.067
2021/12/12,17.44
2021/12/13,16.755
2021/12/14,16.001
2021/12/15,15.035
2021/12/16,14.588
2021/12/17,14.063
2021/12/18,13.21
2021/12/19,12.887
2021/12/20,12.319
2021/12/21,11.904
2021/12/22,11.773
2021/12/23,11.673
2021/12/24,11.623
2021/12/25,11.713
2021/12/26,11.698
2021/12/27,11.742
2021/12/28,12.013
2021/12/29,12.543
2021/12/30,12.72
2021/12/31,12.867
2022/01/01,13.078
2022/01/02,13.571
2022/01/03,14.053
2022/01/04,14.63
2022/01/05,15.295
2022/01/06,15.683
2022/01/07,16.189
2022/01/08,16.311
2022/01/09,17.008
2022/01/10,18.245
2022/01/11,18.832
2022/01/12,19.034
2022/01/13,19.406
2022/01/14,20.094
2022/01/15,20.424
2022/01/16,20.586
2022/01/17,20.708
2022/01/18,20.487
2022/01/19,20.079
2022/01/20,19.958
2022/01/21,20.049
2022/01/22,20.194
2022/01/23,19.695
2022/01/24,18.534
2022/01/25,17.77
2022/01/26,17.143
2022/01/27,16.707
2022/01/28,15.948
2022/01/29,15.52
2022/01/30,15.057
2022/01/31,14.603
2022/02/01,14.65
2022/02/02,14.707
2022/02/03,14.43
2022/02/04,13.869
2022/02/05,13.297
2022/02/06,13.017
2022/02/07,13.088
2022/02/08,12.969
2022/02/09,12.716
2022/02/10,12.406
2022/02/11,12.048
2022/02/12,11.746
2022/02/13,11.402
2022/02/14,11.054
2022/02/15,10.465
2022/02/16,10.032
2022/02/17,9.778
2022/02/18,9.738
2022/02/19,9.665
2022/02/20,9.479
2022/02/21,9.162
2022/02/22,8.986
2022/02/23,8.785
2022/02/24,8.572
2022/02/25,8.361
2022/02/26,8.157
2022/02/27,8.023
2022/02/28,8.009
2022/03/01,7.917
2022/03/02,7.652
2022/03/03,7.395
2022/03/04,6.901
2022/03/05,6.636
2022/03/06,6.477
2022/03/07,6.015
2022/03/08,5.619
2022/03/09,5.31
2022/03/10,4.966
2022/03/11,4.76
2022/03/12,4.577
2022/03/13,4.443
2022/03/14,4.179
2022/03/15,3.934
2022/03/16,3.765
2022/03/17,3.783
2022/03/18,3.825
2022/03/19,3.815
2022/03/20,3.754
2022/03/21,3.753
2022/03/22,3.814
2022/03/23,3.844
2022/03/24,4.005
2022/03/25,4.184
2022/03/26,4.302
2022/03/27,4.399
2022/03/28,4.649
2022/03/29,4.844
2022/03/30,5.062
2022/03/31,5.139
2022/04/01,5.362
2022/04/02,5.661
2022/04/03,5.981
2022/04/04,6.386
2022/04/05,6.798
2022/04/06,7.066
2022/04/07,7.236
2022/04/08,7.38
2022/04/09,7.441
2022/04/10,7.473
2022/04/11,7.407
2022/04/12,7.406
2022/04/13,7.366
2022/04/14,7.31
2022/04/15,7.072
2022/04/16,6.782
2022/04/17,6.497
2022/04/18,6.144
2022/04/19,5.749
2022/04/20,5.647
2022/04/21,5.646
2022/04/22,5.539
2022/04/23,5.497
2022/04/24,5.448
2022/04/25,5.474
2022/04/26,5.431
2022/04/27,5.379
2022/04/28,5.351
2022/04/29,5.378
2022/04/30,5.481
2022/05/01,5.891
2022/05/02,6.144
2022/05/03,6.346
2022/05/04,6.289
2022/05/05,6.182
2022/05/06,6.097
2022/05/07,6.065
2022/05/08,5.977
2022/05/09,5.898
2022/05/10,5.84
2022/05/11,6.19
2022/05/12,6.691
2022/05/13,6.68
2022/05/14,6.518
2022/05/15,6.013
2022/05/16,5.588
2022/05/17,5.249
2022/05/18,4.979
2022/05/19,4.66
2022/05/20,4.491
2022/05/21,4.348
2022/05/22,4.291
2022/05/23,4.098
2022/05/24,3.924
2022/05/25,3.374
2022/05/26,2.748
2022/05/27,2.595
2022/05/28,2.496
2022/05/29,2.459
2022/05/30,2.53
2022/05/31,2.604
2022/06/01,2.79
2022/06/02,3.027
2022/06/03,3.23
2022/06/04,3.428
2022/06/05,3.613
2022/06/06,3.759
2022/06/07,3.908
2022/06/08,4.144
2022/06/09,4.261
2022/06/10,4.323
2022/06/11,4.386
2022/06/12,4.43
2022/06/13,4.499
2022/06/14,4.405
2022/06/15,4.265
2022/06/16,4.012
2022/06/17,3.743
2022/06/18,3.54
2022/06/19,3.291
2022/06/20,3.065
2022/06/21,2.872
2022/06/22,2.547
2022/06/23,2.293
2022/06/24,2.134
2022/06/25,2.093
2022/06/26,2.081
2022/06/27,1.973
2022/06/28,1.951
2022/06/29,1.917
2022/06/30,1.935
2022/07/01,1.905
2022/07/02,1.828
2022/07/03,1.805
2022/07/04,1.792
2022/07/05,1.766
2022/07/06,1.751
2022/07/07,1.725
2022/07/08,1.688
2022/07/09,1.617
2022/07/10,1.533
2022/07/11,1.451
2022/07/12,1.369
2022/07/13,1.288
2022/07/14,1.226
2022/07/15,1.235
2022/07/16,1.254
2022/07/17,1.269
2022/07/18,1.318
2022/07/19,1.356
2022/07/20,1.385
2022/07/21,1.347
2022/07/22,1.315
2022/07/23,1.304
2022/07/24,1.293
2022/07/25,1.271
2022/07/26,1.26
2022/07/27,1.243
2022/07/28,1.251
2022/07/29,1.227
2022/07/30,1.206
2022/07/31,1.173
2022/08/01,1.105
2022/08/02,1.031
2022/08/03,0.958
2022/08/04,0.924
2022/08/05,0.922
2022/08/06,0.911
2022/08/07,0.906
2022/08/08,0.924
2022/08/09,0.955
2022/08/10,1.018
2022/08/11,1.059
2022/08/12,1.09
2022/08/13,1.115
2022/08/14,1.147
2022/08/15,1.205
2022/08/16,1.22
2022/08/17,1.238
2022/08/18,1.26
2022/08/19,1.286
2022/08/20,1.296
2022/08/21,1.286
2022/08/22,1.267
2022/08/23,1.24
2022/08/24,1.173
2022/08/25,1.104
2022/08/26,1.07
2022/08/27,1.042
2022/08/28,1.011
2022/08/29,0.968
2022/08/30,0.989
2022/08/31,1.03
2022/09/01,1.058
2022/09/02,1.032
2022/09/03,1.016
2022/09/04,1.014
2022/09/05,0.997
2022/09/06,1.005
2022/09/07,1.038
2022/09/08,1.079
2022/09/09,1.119
2022/09/10,1.135
2022/09/11,1.151
2022/09/12,1.163
2022/09/13,1.146
2022/09/14,1.091
2022/09/15,1.061
2022/09/16,1.031
2022/09/17,1.019
2022/09/18,1.016
2022/09/19,1.007
2022/09/20,0.979
2022/09/21,0.93
2022/09/22,0.86
2022/09/23,0.787
2022/09/24,0.754
2022/09/25,0.732
2022/09/26,0.693
2022/09/27,0.696
2022/09/28,0.703
2022/09/29,0.697
2022/09/30,0.72
2022/10/01,0.733
2022/10/02,0.725
2022/10/03,0.739
2022/10/04,0.753
2022/10/05,0.766
2022/10/06,0.767
2022/10/07,0.771
2022/10/08,0.798
2022/10/09,0.915
2022/10/10,1.038
2022/10/11,1.086
2022/10/12,1.114
2022/10/13,1.147
2022/10/14,1.171
2022/10/15,1.221
2022/10/16,1.279
2022/10/17,1.331
2022/10/18,1.393
2022/10/19,1.474
2022/10/20,1.56
2022/10/21,1.654
2022/10/22,1.694
2022/10/23,1.616
2022/10/24,1.533
2022/10/25,1.508
2022/10/26,1.514
2022/10/27,1.505
2022/10/28,1.51
2022/10/29,1.497
2022/10/30,1.47
2022/10/31,1.467
2022/11/01,1.421
2022/11/02,1.368
2022/11/03,1.349
2022/11/04,1.321
2022/11/05,1.307
2022/11/06,1.314
2022/11/07,1.325
2022/11/08,1.383
2022/11/09,1.459
2022/11/10,1.512
2022/11/11,1.52
2022/11/12,1.515
2022/11/13,1.53
2022/11/14,1.502
2022/11/15,1.503
2022/11/16,1.489
2022/11/17,1.446
2022/11/18,1.398
2022/11/19,1.376
2022/11/20,1.352
2022/11/21,1.304
2022/11/22,1.202
2022/11/23,1.082
2022/11/24,0.989
2022/11/25,0.935
2022/11/26,0.908
2022/11/27,0.884
2022/11/28,0.852
2022/11/29,0.823
