Date,fee_to_reward7wmaUSD
2019/06/23,3.314
2019/06/24,3.225
2019/06/25,3.581
2019/06/26,3.846
2019/06/27,4.172
2019/06/28,4.505
2019/06/29,4.323
2019/06/30,4.097
2019/07/01,4.358
2019/07/02,4.234
2019/07/03,3.868
2019/07/04,3.495
2019/07/05,3.447
2019/07/06,3.328
2019/07/07,2.956
2019/07/08,3.023
2019/07/09,2.996
2019/07/10,2.901
2019/07/11,3.391
2019/07/12,3.284
2019/07/13,3.038
2019/07/14,2.937
2019/07/15,3.021
2019/07/16,3.938
2019/07/17,4.271
2019/07/18,3.935
2019/07/19,4.05
2019/07/20,3.6
2019/07/21,3.139
2019/07/22,2.77
2019/07/23,2.493
2019/07/24,2.999
2019/07/25,3.508
2019/07/26,3.326
2019/07/27,3.161
2019/07/28,2.869
2019/07/29,2.727
2019/07/30,2.605
2019/07/31,2.545
2019/08/01,3.038
2019/08/02,3.184
2019/08/03,3.433
2019/08/04,3.123
2019/08/05,2.987
2019/08/06,2.906
2019/08/07,2.765
2019/08/08,2.673
2019/08/09,2.684
2019/08/10,2.554
2019/08/11,2.432
2019/08/12,2.451
2019/08/13,2.393
2019/08/14,2.492
2019/08/15,2.718
2019/08/16,2.722
2019/08/17,2.577
2019/08/18,2.454
2019/08/19,2.607
2019/08/20,2.756
2019/08/21,3.007
2019/08/22,3.136
2019/08/23,3.195
2019/08/24,3.148
2019/08/25,3.247
2019/08/26,3.492
2019/08/27,3.493
2019/08/28,3.493
2019/08/29,3.509
2019/08/30,3.508
2019/08/31,3.411
2019/09/01,3.298
2019/09/02,3.384
2019/09/03,3.494
2019/09/04,3.565
2019/09/05,3.819
2019/09/06,4.138
2019/09/07,4.331
2019/09/08,4.558
2019/09/09,4.879
2019/09/10,5.282
2019/09/11,5.519
2019/09/12,5.812
2019/09/13,5.922
2019/09/14,6.101
2019/09/15,6.252
2019/09/16,6.386
2019/09/17,6.827
2019/09/18,7.278
2019/09/19,7.927
2019/09/20,8.447
2019/09/21,8.391
2019/09/22,7.902
2019/09/23,8.031
2019/09/24,8.444
2019/09/25,8.807
2019/09/26,8.634
2019/09/27,8.561
2019/09/28,8.491
2019/09/29,8.272
2019/09/30,7.824
2019/10/01,6.613
2019/10/02,5.6
2019/10/03,5.077
2019/10/04,4.424
2019/10/05,3.833
2019/10/06,3.372
2019/10/07,3.172
2019/10/08,3.154
2019/10/09,3.303
2019/10/10,3.319
2019/10/11,3.318
2019/10/12,3.201
2019/10/13,3.064
2019/10/14,3.044
2019/10/15,3.041
2019/10/16,3.042
2019/10/17,3.032
2019/10/18,3.087
2019/10/19,3.06
2019/10/20,3.074
2019/10/21,3.115
2019/10/22,3.255
2019/10/23,3.547
2019/10/24,3.644
2019/10/25,3.777
2019/10/26,3.857
2019/10/27,3.728
2019/10/28,3.731
2019/10/29,3.754
2019/10/30,3.78
2019/10/31,3.779
2019/11/01,3.695
2019/11/02,3.475
2019/11/03,3.322
2019/11/04,3.301
2019/11/05,3.333
2019/11/06,3.304
2019/11/07,3.624
2019/11/08,3.656
2019/11/09,3.543
2019/11/10,3.419
2019/11/11,3.457
2019/11/12,3.455
2019/11/13,3.475
2019/11/14,3.468
2019/11/15,3.498
2019/11/16,3.353
2019/11/17,3.241
2019/11/18,3.304
2019/11/19,3.416
2019/11/20,3.497
2019/11/21,3.919
2019/11/22,4.939
2019/11/23,4.662
2019/11/24,4.367
2019/11/25,4.976
2019/11/26,5.113
2019/11/27,4.938
2019/11/28,4.748
2019/11/29,4.434
2019/11/30,4.133
2019/12/01,4.011
2019/12/02,3.866
2019/12/03,3.701
2019/12/04,3.708
2019/12/05,3.599
2019/12/06,3.441
2019/12/07,3.184
2019/12/08,2.874
2019/12/09,2.84
2019/12/10,2.887
2019/12/11,2.956
2019/12/12,3.043
2019/12/13,3.133
2019/12/14,3.151
2019/12/15,3.165
2019/12/16,3.398
2019/12/17,3.927
2019/12/18,4.199
2019/12/19,4.205
2019/12/20,4.207
2019/12/21,3.967
2019/12/22,3.693
2019/12/23,3.66
2019/12/24,3.498
2019/12/25,3.384
2019/12/26,3.343
2019/12/27,3.287
2019/12/28,3.154
2019/12/29,3.011
2019/12/30,3.008
2019/12/31,3.029
2020/01/01,2.945
2020/01/02,2.774
2020/01/03,2.649
2020/01/04,2.443
2020/01/05,2.26
2020/01/06,2.252
2020/01/07,2.262
2020/01/08,2.419
2020/01/09,2.438
2020/01/10,2.55
2020/01/11,2.495
2020/01/12,2.388
2020/01/13,2.37
2020/01/14,2.51
2020/01/15,2.582
2020/01/16,2.552
2020/01/17,2.558
2020/01/18,2.533
2020/01/19,2.465
2020/01/20,2.351
2020/01/21,2.206
2020/01/22,2.069
2020/01/23,1.967
2020/01/24,1.881
2020/01/25,1.721
2020/01/26,1.605
2020/01/27,1.586
2020/01/28,1.631
2020/01/29,1.691
2020/01/30,1.818
2020/01/31,1.922
2020/02/01,1.963
2020/02/02,1.974
2020/02/03,2.052
2020/02/04,2.159
2020/02/05,2.381
2020/02/06,2.626
2020/02/07,2.857
2020/02/08,2.895
2020/02/09,2.846
2020/02/10,2.82
2020/02/11,2.833
2020/02/12,3.079
2020/02/13,3.244
2020/02/14,3.355
2020/02/15,3.416
2020/02/16,3.509
2020/02/17,3.488
2020/02/18,3.39
2020/02/19,3.334
2020/02/20,3.313
2020/02/21,3.071
2020/02/22,2.805
2020/02/23,2.675
2020/02/24,2.672
2020/02/25,2.753
2020/02/26,3.125
2020/02/27,3.237
2020/02/28,3.272
2020/02/29,3.077
2020/03/01,2.912
2020/03/02,2.762
2020/03/03,2.655
2020/03/04,2.572
2020/03/05,2.66
2020/03/06,2.687
2020/03/07,2.674
2020/03/08,2.937
2020/03/09,3.416
2020/03/10,3.437
2020/03/11,3.55
2020/03/12,8.268
2020/03/13,11.677
2020/03/14,10.535
2020/03/15,9.232
2020/03/16,9.233
2020/03/17,8.147
2020/03/18,6.787
2020/03/19,5.791
2020/03/20,5.174
2020/03/21,4.768
2020/03/22,4.366
2020/03/23,4.084
2020/03/24,3.952
2020/03/25,3.828
2020/03/26,3.7
2020/03/27,3.58
2020/03/28,3.375
2020/03/29,3.107
2020/03/30,3.053
2020/03/31,3.097
2020/04/01,3.081
2020/04/02,3.184
2020/04/03,3.238
2020/04/04,3.097
2020/04/05,2.944
2020/04/06,3.232
2020/04/07,3.409
2020/04/08,3.464
2020/04/09,3.464
2020/04/10,3.516
2020/04/11,3.359
2020/04/12,3.145
2020/04/13,3.137
2020/04/14,3.217
2020/04/15,3.252
2020/04/16,3.6
2020/04/17,3.66
2020/04/18,3.786
2020/04/19,3.771
2020/04/20,3.951
2020/04/21,4.096
2020/04/22,4.2
2020/04/23,4.321
2020/04/24,4.409
2020/04/25,4.313
2020/04/26,4.314
2020/04/27,4.323
2020/04/28,4.254
2020/04/29,4.757
2020/04/30,5.631
2020/05/01,5.504
2020/05/02,5.123
2020/05/03,4.884
2020/05/04,4.858
2020/05/05,4.898
2020/05/06,5.167
2020/05/07,5.761
2020/05/08,6.322
2020/05/09,6.496
2020/05/10,7.533
2020/05/11,7.901
2020/05/12,8.39
2020/05/13,9.268
2020/05/14,10.454
2020/05/15,10.767
2020/05/16,10.514
2020/05/17,10.284
2020/05/18,10.809
2020/05/19,10.909
2020/05/20,11.286
2020/05/21,12.524
2020/05/22,12.638
2020/05/23,11.668
2020/05/24,11.317
2020/05/25,11.583
2020/05/26,11.875
2020/05/27,12.306
2020/05/28,12.679
2020/05/29,12.708
2020/05/30,12.65
2020/05/31,12.015
2020/06/01,11.711
2020/06/02,11.795
2020/06/03,11.338
2020/06/04,11.156
2020/06/05,11.152
2020/06/06,11.476
2020/06/07,12.04
2020/06/08,12.53
2020/06/09,12.772
2020/06/10,13.304
2020/06/11,13.684
2020/06/12,13.51
2020/06/13,12.661
2020/06/14,11.549
2020/06/15,12.091
2020/06/16,12.468
2020/06/17,12.972
2020/06/18,13.187
2020/06/19,13.716
2020/06/20,13.508
2020/06/21,13.238
2020/06/22,13.941
2020/06/23,14.982
2020/06/24,16.004
2020/06/25,16.471
2020/06/26,16.498
2020/06/27,16.343
2020/06/28,15.911
2020/06/29,15.789
2020/06/30,16.592
2020/07/01,17.006
2020/07/02,17.097
2020/07/03,17.281
2020/07/04,16.527
2020/07/05,15.615
2020/07/06,15.5
2020/07/07,15.423
2020/07/08,16.365
2020/07/09,16.898
2020/07/10,16.656
2020/07/11,16.051
2020/07/12,15.269
2020/07/13,16.149
2020/07/14,16.342
2020/07/15,17.089
2020/07/16,18.208
2020/07/17,19.338
2020/07/18,19.85
2020/07/19,20.544
2020/07/20,21.932
2020/07/21,23.314
2020/07/22,24.297
2020/07/23,25.624
2020/07/24,26.481
2020/07/25,27.621
2020/07/26,27.709
2020/07/27,29.085
2020/07/28,28.709
2020/07/29,28.499
2020/07/30,27.991
2020/07/31,28.041
2020/08/01,27.119
2020/08/02,27.089
2020/08/03,26.624
2020/08/04,25.709
2020/08/05,24.633
2020/08/06,24.083
2020/08/07,24.774
2020/08/08,25.037
2020/08/09,26.056
2020/08/10,29.103
2020/08/11,32.291
2020/08/12,38.068
2020/08/13,43.294
2020/08/14,46.332
2020/08/15,45.506
2020/08/16,43.483
2020/08/17,41.725
2020/08/18,40.815
2020/08/19,40.108
2020/08/20,39.078
2020/08/21,40.259
2020/08/22,39.216
2020/08/23,37.212
2020/08/24,36.211
2020/08/25,35.634
2020/08/26,34.425
2020/08/27,33.744
2020/08/28,33.045
2020/08/29,33.378
2020/08/30,37.69
2020/08/31,42.188
2020/09/01,49.279
2020/09/02,55.568
2020/09/03,59.538
2020/09/04,59.151
2020/09/05,58.923
2020/09/06,54.201
2020/09/07,49.175
2020/09/08,44.208
2020/09/09,41.205
2020/09/10,41.436
2020/09/11,41.389
2020/09/12,39.776
2020/09/13,39.468
2020/09/14,41.891
2020/09/15,43.513
2020/09/16,43.7
2020/09/17,50.097
2020/09/18,53.458
2020/09/19,52.835
2020/09/20,50.24
2020/09/21,48.714
2020/09/22,47.096
2020/09/23,44.591
2020/09/24,41.355
2020/09/25,38.899
2020/09/26,36.301
2020/09/27,34.339
2020/09/28,34.501
2020/09/29,36.046
2020/09/30,36.44
2020/10/01,35.814
2020/10/02,34.967
2020/10/03,33.051
2020/10/04,31.71
2020/10/05,30.819
2020/10/06,31.18
2020/10/07,30.629
2020/10/08,30.114
2020/10/09,29.559
2020/10/10,28.042
2020/10/11,25.69
2020/10/12,25.46
2020/10/13,25.438
2020/10/14,25.73
2020/10/15,26.141
2020/10/16,25.84
2020/10/17,23.375
2020/10/18,21.319
2020/10/19,20.748
2020/10/20,20.729
2020/10/21,22.073
2020/10/22,22.788
2020/10/23,23.017
2020/10/24,21.075
2020/10/25,19.304
2020/10/26,19.496
2020/10/27,18.685
2020/10/28,19.471
2020/10/29,20.757
2020/10/30,21.728
2020/10/31,20.89
2020/11/01,19.399
2020/11/02,20.126
2020/11/03,19.706
2020/11/04,18.544
2020/11/05,18.553
2020/11/06,19.637
2020/11/07,20.423
2020/11/08,18.805
2020/11/09,18.42
2020/11/10,18.848
2020/11/11,19.181
2020/11/12,19.688
2020/11/13,20.157
2020/11/14,18.799
2020/11/15,17.803
2020/11/16,17.963
2020/11/17,20.323
2020/11/18,22.712
2020/11/19,22.438
2020/11/20,23.64
2020/11/21,24.478
2020/11/22,24.932
2020/11/23,25.811
2020/11/24,27.263
2020/11/25,26.632
2020/11/26,29.328
2020/11/27,26.81
2020/11/28,23.321
2020/11/29,19.931
2020/11/30,20.996
2020/12/01,22.449
2020/12/02,21.273
2020/12/03,20.593
2020/12/04,21.065
2020/12/05,19.946
2020/12/06,18.685
2020/12/07,18.426
2020/12/08,19.644
2020/12/09,21.129
2020/12/10,21.698
2020/12/11,22.664
2020/12/12,21.803
2020/12/13,21.089
2020/12/14,21.779
2020/12/15,23.846
2020/12/16,25.511
2020/12/17,29.8
2020/12/18,30.02
2020/12/19,29.327
2020/12/20,27.08
2020/12/21,27.249
2020/12/22,26.643
2020/12/23,28.409
2020/12/24,28.757
2020/12/25,29.807
2020/12/26,29.315
2020/12/27,30.385
2020/12/28,31.713
2020/12/29,32.402
2020/12/30,33.724
2020/12/31,34.172
2021/01/01,32.472
2021/01/02,32.655
2021/01/03,34.909
2021/01/04,39.455
2021/01/05,40.552
2021/01/06,40.899
2021/01/07,41.481
2021/01/08,41.98
2021/01/09,39.843
2021/01/10,37.345
2021/01/11,39.991
2021/01/12,37.887
2021/01/13,35.009
2021/01/14,33.492
2021/01/15,32.592
2021/01/16,31.592
2021/01/17,29.62
2021/01/18,28.601
2021/01/19,30.029
2021/01/20,30.334
2021/01/21,32.252
2021/01/22,34.231
2021/01/23,33.75
2021/01/24,33.241
2021/01/25,34.058
2021/01/26,33.332
2021/01/27,33.372
2021/01/28,33.12
2021/01/29,35.159
2021/01/30,35.851
2021/01/31,37.257
2021/02/01,39.375
2021/02/02,41.862
2021/02/03,43.778
2021/02/04,46.896
2021/02/05,49.554
2021/02/06,49.848
2021/02/07,48.976
2021/02/08,49.196
2021/02/09,50.266
2021/02/10,50.767
2021/02/11,49.691
2021/02/12,49.088
2021/02/13,49.176
2021/02/14,47.853
2021/02/15,47.33
2021/02/16,47.022
2021/02/17,46.863
2021/02/18,47.421
2021/02/19,47.954
2021/02/20,48.814
2021/02/21,47.727
2021/02/22,49.255
2021/02/23,52.591
2021/02/24,52.441
2021/02/25,51.293
2021/02/26,49.947
2021/02/27,47.157
2021/02/28,44.594
2021/03/01,42.171
2021/03/02,40.578
2021/03/03,40.07
2021/03/04,39.172
2021/03/05,39.813
2021/03/06,38.627
2021/03/07,39.254
2021/03/08,39.963
2021/03/09,40.739
2021/03/10,41.096
2021/03/11,41.397
2021/03/12,43.045
2021/03/13,44.283
2021/03/14,44.541
2021/03/15,46.089
2021/03/16,47.188
2021/03/17,48.311
2021/03/18,48.72
2021/03/19,48.239
2021/03/20,47.031
2021/03/21,45.798
2021/03/22,46.326
2021/03/23,46.2
2021/03/24,46.52
2021/03/25,47.174
2021/03/26,46.553
2021/03/27,44.883
2021/03/28,43.492
2021/03/29,43.165
2021/03/30,43.679
2021/03/31,45.563
2021/04/01,47.099
2021/04/02,48.125
2021/04/03,47.649
2021/04/04,45.461
2021/04/05,44.764
2021/04/06,44.408
2021/04/07,44.126
2021/04/08,42.789
2021/04/09,41.708
2021/04/10,40.109
2021/04/11,37.874
2021/04/12,37.044
2021/04/13,36.912
2021/04/14,38.006
2021/04/15,37.405
2021/04/16,40.159
2021/04/17,41.713
2021/04/18,43.438
2021/04/19,45.521
2021/04/20,49.081
2021/04/21,49.925
2021/04/22,49.766
2021/04/23,48.286
2021/04/24,43.884
2021/04/25,38.923
2021/04/26,35.156
2021/04/27,32.417
2021/04/28,31.382
2021/04/29,30.735
2021/04/30,29.476
2021/05/01,28.304
2021/05/02,26.504
2021/05/03,26.752
2021/05/04,27.323
2021/05/05,27.228
2021/05/06,27.879
2021/05/07,28.694
2021/05/08,32.754
2021/05/09,36.308
2021/05/10,42.111
2021/05/11,48.679
2021/05/12,53.561
2021/05/13,54.442
2021/05/14,53.131
2021/05/15,49.496
2021/05/16,45.071
2021/05/17,41.949
2021/05/18,39.105
2021/05/19,42.412
2021/05/20,42.361
2021/05/21,41.567
2021/05/22,38.196
2021/05/23,38.564
2021/05/24,36.181
2021/05/25,32.898
2021/05/26,29.703
2021/05/27,26.74
2021/05/28,24.662
2021/05/29,22.333
2021/05/30,19.885
2021/05/31,18.728
2021/06/01,17.835
2021/06/02,17.374
2021/06/03,17.341
2021/06/04,16.792
2021/06/05,15.526
2021/06/06,14.012
2021/06/07,13.446
2021/06/08,13.855
2021/06/09,13.733
2021/06/10,13.332
2021/06/11,13.453
2021/06/12,13.066
2021/06/13,12.145
2021/06/14,11.893
2021/06/15,11.831
2021/06/16,11.819
2021/06/17,12.039
2021/06/18,12.248
2021/06/19,11.669
2021/06/20,11.382
2021/06/21,13.921
2021/06/22,17.393
2021/06/23,16.871
2021/06/24,16.007
2021/06/25,15.831
2021/06/26,14.333
2021/06/27,13.255
2021/06/28,12.711
2021/06/29,12.548
2021/06/30,13.442
2021/07/01,13.562
2021/07/02,12.916
2021/07/03,12.106
2021/07/04,11.057
2021/07/05,10.664
2021/07/06,13.731
2021/07/07,15.645
2021/07/08,17.088
2021/07/09,17.374
2021/07/10,16.092
2021/07/11,14.267
2021/07/12,14.295
2021/07/13,14.58
2021/07/14,16.403
2021/07/15,18.083
2021/07/16,19.396
2021/07/17,19.166
2021/07/18,18.555
2021/07/19,17.856
2021/07/20,17.645
2021/07/21,16.509
2021/07/22,16.408
2021/07/23,16.252
2021/07/24,15.399
2021/07/25,14.617
2021/07/26,16.108
2021/07/27,17.006
2021/07/28,18.295
2021/07/29,18.452
2021/07/30,19.215
2021/07/31,19.619
2021/08/01,19.898
2021/08/02,20.315
2021/08/03,21.219
2021/08/04,21.707
2021/08/05,23.262
2021/08/06,23.78
2021/08/07,24.302
2021/08/08,24.163
2021/08/09,24.48
2021/08/10,24.952
2021/08/11,25.862
2021/08/12,26.016
2021/08/13,26.184
2021/08/14,25.762
2021/08/15,25.268
2021/08/16,25.462
2021/08/17,25.368
2021/08/18,24.908
2021/08/19,24.14
2021/08/20,19.756
2021/08/21,15.779
2021/08/22,12.392
2021/08/23,10.112
2021/08/24,8.787
2021/08/25,8.163
2021/08/26,8.053
2021/08/27,8.498
2021/08/28,8.509
2021/08/29,8.607
2021/08/30,8.998
2021/08/31,9.273
2021/09/01,9.44
2021/09/02,9.329
2021/09/03,9.86
2021/09/04,10.024
2021/09/05,9.972
2021/09/06,9.844
2021/09/07,10.702
2021/09/08,11.056
2021/09/09,11.264
2021/09/10,10.821
2021/09/11,9.675
2021/09/12,8.5
2021/09/13,8.224
2021/09/14,7.619
2021/09/15,7.171
2021/09/16,7.146
2021/09/17,6.915
2021/09/18,6.432
2021/09/19,6.246
2021/09/20,6.634
2021/09/21,7.028
2021/09/22,6.903
2021/09/23,6.932
2021/09/24,6.894
2021/09/25,6.336
2021/09/26,6.432
2021/09/27,6.534
2021/09/28,6.608
2021/09/29,6.549
2021/09/30,6.914
2021/10/01,6.91
2021/10/02,6.577
2021/10/03,6.182
2021/10/04,6.389
2021/10/05,7.1
2021/10/06,7.784
2021/10/07,8.735
2021/10/08,8.856
2021/10/09,8.221
2021/10/10,7.798
2021/10/11,7.73
2021/10/12,7.435
2021/10/13,7.267
2021/10/14,7.594
2021/10/15,8.352
2021/10/16,7.907
2021/10/17,7.405
2021/10/18,7.341
2021/10/19,7.077
2021/10/20,6.83
2021/10/21,6.969
2021/10/22,6.907
2021/10/23,6.703
2021/10/24,6.673
2021/10/25,6.896
2021/10/26,7.41
2021/10/27,8.6
2021/10/28,9.606
2021/10/29,10.228
2021/10/30,10.669
2021/10/31,10.64
2021/11/01,10.509
2021/11/02,10.585
2021/11/03,10.568
2021/11/04,10.354
2021/11/05,10.042
2021/11/06,9.541
2021/11/07,8.834
2021/11/08,8.774
2021/11/09,9.014
2021/11/10,9.381
2021/11/11,9.694
2021/11/12,9.756
2021/11/13,9.546
2021/11/14,9.034
2021/11/15,9.101
2021/11/16,9.148
2021/11/17,8.892
2021/11/18,8.929
2021/11/19,8.677
2021/11/20,8.21
2021/11/21,7.906
2021/11/22,8
2021/11/23,8.178
2021/11/24,8.406
2021/11/25,8.532
2021/11/26,8.732
2021/11/27,8.673
2021/11/28,8.307
2021/11/29,8.179
2021/11/30,8.279
2021/12/01,8.239
2021/12/02,8.143
2021/12/03,7.953
2021/12/04,8.481
2021/12/05,8.059
2021/12/06,8.011
2021/12/07,7.714
2021/12/08,7.351
2021/12/09,7.081
2021/12/10,7.133
2021/12/11,6.621
2021/12/12,6.175
2021/12/13,6.234
2021/12/14,6.11
2021/12/15,6.152
2021/12/16,6.094
2021/12/17,6.122
2021/12/18,5.78
2021/12/19,5.646
2021/12/20,5.589
2021/12/21,5.435
2021/12/22,5.413
2021/12/23,5.475
2021/12/24,5.482
2021/12/25,5.377
2021/12/26,5.048
2021/12/27,5.057
2021/12/28,5.306
2021/12/29,5.699
2021/12/30,5.854
2021/12/31,5.816
2022/01/01,5.562
2022/01/02,5.515
2022/01/03,5.465
2022/01/04,5.68
2022/01/05,6.11
2022/01/06,6.336
2022/01/07,6.728
2022/01/08,6.608
2022/01/09,6.46
2022/01/10,6.827
2022/01/11,6.939
2022/01/12,7.19
2022/01/13,7.079
2022/01/14,7.028
2022/01/15,6.628
2022/01/16,6.251
2022/01/17,6.197
2022/01/18,6.062
2022/01/19,6.105
2022/01/20,6.234
2022/01/21,6.896
2022/01/22,7.399
2022/01/23,7.031
2022/01/24,7.14
2022/01/25,6.896
2022/01/26,6.789
2022/01/27,6.722
2022/01/28,6.487
2022/01/29,6.235
2022/01/30,6.122
2022/01/31,5.924
2022/02/01,5.959
2022/02/02,6.02
2022/02/03,5.972
2022/02/04,5.877
2022/02/05,5.856
2022/02/06,5.447
2022/02/07,5.52
2022/02/08,5.404
2022/02/09,5.385
2022/02/10,5.445
2022/02/11,5.355
2022/02/12,5.139
2022/02/13,4.847
2022/02/14,4.682
2022/02/15,4.729
2022/02/16,4.802
2022/02/17,4.88
2022/02/18,4.799
2022/02/19,4.708
2022/02/20,4.678
2022/02/21,4.639
2022/02/22,4.694
2022/02/23,4.738
2022/02/24,4.962
2022/02/25,4.855
2022/02/26,4.602
2022/02/27,4.327
2022/02/28,4.216
2022/03/01,4.155
2022/03/02,4.139
2022/03/03,4.148
2022/03/04,4.081
2022/03/05,3.911
2022/03/06,3.852
2022/03/07,3.921
2022/03/08,4.063
2022/03/09,3.966
2022/03/10,3.9
2022/03/11,3.827
2022/03/12,3.609
2022/03/13,3.477
2022/03/14,3.471
2022/03/15,3.47
2022/03/16,3.611
2022/03/17,3.95
2022/03/18,4.277
2022/03/19,4.171
2022/03/20,4.06
2022/03/21,3.994
2022/03/22,3.947
2022/03/23,3.803
2022/03/24,3.807
2022/03/25,3.758
2022/03/26,3.626
2022/03/27,3.842
2022/03/28,4.203
2022/03/29,4.33
2022/03/30,4.354
2022/03/31,4.355
2022/04/01,4.392
2022/04/02,4.466
2022/04/03,4.379
2022/04/04,4.489
2022/04/05,4.649
2022/04/06,4.633
2022/04/07,4.624
2022/04/08,4.493
2022/04/09,4.142
2022/04/10,3.964
2022/04/11,3.914
2022/04/12,3.829
2022/04/13,3.782
2022/04/14,3.932
2022/04/15,3.759
2022/04/16,3.746
2022/04/17,3.628
2022/04/18,3.68
2022/04/19,3.73
2022/04/20,3.929
2022/04/21,4.024
2022/04/22,4.096
2022/04/23,3.844
2022/04/24,3.654
2022/04/25,3.817
2022/04/26,3.742
2022/04/27,3.742
2022/04/28,3.791
2022/04/29,3.914
2022/04/30,3.971
2022/05/01,5.955
2022/05/02,5.626
2022/05/03,5.243
2022/05/04,4.944
2022/05/05,4.893
2022/05/06,4.592
2022/05/07,3.991
2022/05/08,3.514
2022/05/09,3.971
2022/05/10,4.397
2022/05/11,5.797
2022/05/12,7.484
2022/05/13,7.359
2022/05/14,6.946
2022/05/15,6.184
2022/05/16,5.441
2022/05/17,4.784
2022/05/18,4.134
2022/05/19,3.768
2022/05/20,3.623
2022/05/21,3.486
2022/05/22,3.306
2022/05/23,3.288
2022/05/24,3.277
2022/05/25,3.281
2022/05/26,3.497
2022/05/27,3.646
2022/05/28,3.465
2022/05/29,3.285
2022/05/30,3.334
2022/05/31,3.529
2022/06/01,3.57
2022/06/02,3.498
2022/06/03,3.54
2022/06/04,3.647
2022/06/05,3.63
2022/06/06,3.675
2022/06/07,3.83
2022/06/08,3.998
2022/06/09,4.05
2022/06/10,4.04
2022/06/11,4.009
2022/06/12,4.008
2022/06/13,5.18
2022/06/14,5.64
2022/06/15,6.037
2022/06/16,5.797
2022/06/17,5.516
2022/06/18,5.567
2022/06/19,5.313
2022/06/20,4.876
2022/06/21,4.689
2022/06/22,4.501
2022/06/23,4.475
2022/06/24,4.475
2022/06/25,4.199
2022/06/26,4.003
2022/06/27,3.957
2022/06/28,4.056
2022/06/29,4.364
2022/06/30,4.561
2022/07/01,4.428
2022/07/02,4.109
2022/07/03,3.82
2022/07/04,3.65
2022/07/05,3.554
2022/07/06,3.536
2022/07/07,3.567
2022/07/08,3.569
2022/07/09,3.564
2022/07/10,3.44
2022/07/11,3.497
2022/07/12,3.524
2022/07/13,3.647
2022/07/14,3.71
2022/07/15,3.736
2022/07/16,3.805
2022/07/17,3.717
2022/07/18,3.806
2022/07/19,3.942
2022/07/20,3.96
2022/07/21,3.914
2022/07/22,3.779
2022/07/23,3.55
2022/07/24,3.363
2022/07/25,3.36
2022/07/26,3.319
2022/07/27,3.474
2022/07/28,3.615
2022/07/29,3.665
2022/07/30,3.527
2022/07/31,3.365
2022/08/01,3.464
2022/08/02,3.437
2022/08/03,3.328
2022/08/04,3.21
2022/08/05,3.12
2022/08/06,2.957
2022/08/07,2.841
2022/08/08,2.915
2022/08/09,3.013
2022/08/10,3.285
2022/08/11,3.38
2022/08/12,3.369
2022/08/13,3.258
2022/08/14,3.166
2022/08/15,3.221
2022/08/16,3.078
2022/08/17,3.015
2022/08/18,2.92
2022/08/19,3.086
2022/08/20,3
2022/08/21,2.883
2022/08/22,2.94
2022/08/23,2.945
2022/08/24,2.945
2022/08/25,2.991
2022/08/26,3.077
2022/08/27,2.961
2022/08/28,2.849
2022/08/29,2.891
2022/08/30,3.05
2022/08/31,3.172
2022/09/01,3.157
2022/09/02,3.093
2022/09/03,2.882
2022/09/04,2.725
2022/09/05,2.676
2022/09/06,2.717
2022/09/07,2.92
2022/09/08,3.171
2022/09/09,3.247
2022/09/10,3.174
2022/09/11,3.102
2022/09/12,3.167
2022/09/13,3.409
2022/09/14,3.372
2022/09/15,3.527
2022/09/16,3.463
2022/09/17,3.217
2022/09/18,3.083
2022/09/19,3.039
2022/09/20,3.012
2022/09/21,3.181
2022/09/22,3.127
2022/09/23,3.138
2022/09/24,2.996
2022/09/25,2.887
2022/09/26,2.959
2022/09/27,3.001
2022/09/28,3.062
2022/09/29,3.099
2022/09/30,3.121
2022/10/01,2.978
2022/10/02,2.831
2022/10/03,2.779
2022/10/04,2.778
2022/10/05,2.875
2022/10/06,2.881
2022/10/07,2.896
2022/10/08,2.785
2022/10/09,2.688
2022/10/10,2.729
2022/10/11,2.695
2022/10/12,2.685
2022/10/13,2.82
2022/10/14,2.827
2022/10/15,2.729
2022/10/16,2.709
2022/10/17,2.902
2022/10/18,3.07
2022/10/19,3.16
2022/10/20,3.363
2022/10/21,3.56
2022/10/22,3.411
2022/10/23,3.28
2022/10/24,3.202
2022/10/25,3.218
2022/10/26,3.257
2022/10/27,3.198
2022/10/28,3.192
2022/10/29,3.2
2022/10/30,3.009
2022/10/31,3.083
2022/11/01,3.042
2022/11/02,3.143
2022/11/03,3.186
2022/11/04,3.275
2022/11/05,3.065
2022/11/06,2.936
2022/11/07,2.917
2022/11/08,3.7
2022/11/09,4.634
2022/11/10,5.232
2022/11/11,5.312
2022/11/12,4.983
2022/11/13,4.623
2022/11/14,4.369
2022/11/15,3.959
2022/11/16,3.555
2022/11/17,3.292
2022/11/18,3.043
2022/11/19,2.772
2022/11/20,2.661
2022/11/21,2.701
2022/11/22,2.806
2022/11/23,2.732
2022/11/24,2.645
2022/11/25,2.522
2022/11/26,2.39
2022/11/27,2.233
2022/11/28,2.258
2022/11/29,2.263
