Date,sentinusd90trxUSD
2019/05/29,0.06
2019/05/30,0.076
2019/05/31,0.092
2019/06/01,0.108
2019/06/02,0.122
2019/06/03,0.136
2019/06/04,0.15
2019/06/05,0.164
2019/06/06,0.177
2019/06/07,0.189
2019/06/08,0.2
2019/06/09,0.21
2019/06/10,0.219
2019/06/11,0.228
2019/06/12,0.236
2019/06/13,0.244
2019/06/14,0.252
2019/06/15,0.261
2019/06/16,0.269
2019/06/17,0.277
2019/06/18,0.285
2019/06/19,0.293
2019/06/20,0.301
2019/06/21,0.309
2019/06/22,0.316
2019/06/23,0.324
2019/06/24,0.331
2019/06/25,0.338
2019/06/26,0.347
2019/06/27,0.356
2019/06/28,0.365
2019/06/29,0.373
2019/06/30,0.381
2019/07/01,0.388
2019/07/02,0.395
2019/07/03,0.401
2019/07/04,0.406
2019/07/05,0.41
2019/07/06,0.412
2019/07/07,0.414
2019/07/08,0.415
2019/07/09,0.418
2019/07/10,0.42
2019/07/11,0.423
2019/07/12,0.426
2019/07/13,0.426
2019/07/14,0.427
2019/07/15,0.427
2019/07/16,0.426
2019/07/17,0.426
2019/07/18,0.425
2019/07/19,0.423
2019/07/20,0.42
2019/07/21,0.416
2019/07/22,0.412
2019/07/23,0.406
2019/07/24,0.401
2019/07/25,0.395
2019/07/26,0.388
2019/07/27,0.381
2019/07/28,0.374
2019/07/29,0.366
2019/07/30,0.358
2019/07/31,0.349
2019/08/01,0.341
2019/08/02,0.333
2019/08/03,0.324
2019/08/04,0.315
2019/08/05,0.307
2019/08/06,0.298
2019/08/07,0.29
2019/08/08,0.282
2019/08/09,0.273
2019/08/10,0.265
2019/08/11,0.256
2019/08/12,0.247
2019/08/13,0.238
2019/08/14,0.229
2019/08/15,0.22
2019/08/16,0.211
2019/08/17,0.202
2019/08/18,0.193
2019/08/19,0.184
2019/08/20,0.175
2019/08/21,0.166
2019/08/22,0.157
2019/08/23,0.148
2019/08/24,0.139
2019/08/25,0.13
2019/08/26,0.121
2019/08/27,0.112
2019/08/28,0.103
2019/08/29,0.094
2019/08/30,0.085
2019/08/31,0.076
2019/09/01,0.068
2019/09/02,0.059
2019/09/03,0.051
2019/09/04,0.043
2019/09/05,0.035
2019/09/06,0.027
2019/09/07,0.019
2019/09/08,0.011
2019/09/09,0.003
2019/09/10,-0.005
2019/09/11,-0.013
2019/09/12,-0.02
2019/09/13,-0.028
2019/09/14,-0.035
2019/09/15,-0.043
2019/09/16,-0.05
2019/09/17,-0.056
2019/09/18,-0.062
2019/09/19,-0.068
2019/09/20,-0.074
2019/09/21,-0.08
2019/09/22,-0.085
2019/09/23,-0.091
2019/09/24,-0.096
2019/09/25,-0.101
2019/09/26,-0.105
2019/09/27,-0.109
2019/09/28,-0.113
2019/09/29,-0.117
2019/09/30,-0.122
2019/10/01,-0.126
2019/10/02,-0.13
2019/10/03,-0.134
2019/10/04,-0.139
2019/10/05,-0.144
2019/10/06,-0.149
2019/10/07,-0.155
2019/10/08,-0.16
2019/10/09,-0.165
2019/10/10,-0.17
2019/10/11,-0.174
2019/10/12,-0.179
2019/10/13,-0.184
2019/10/14,-0.189
2019/10/15,-0.194
2019/10/16,-0.199
2019/10/17,-0.204
2019/10/18,-0.209
2019/10/19,-0.213
2019/10/20,-0.218
2019/10/21,-0.223
2019/10/22,-0.228
2019/10/23,-0.233
2019/10/24,-0.237
2019/10/25,-0.241
2019/10/26,-0.244
2019/10/27,-0.248
2019/10/28,-0.251
2019/10/29,-0.253
2019/10/30,-0.256
2019/10/31,-0.258
2019/11/01,-0.26
2019/11/02,-0.263
2019/11/03,-0.266
2019/11/04,-0.268
2019/11/05,-0.27
2019/11/06,-0.273
2019/11/07,-0.275
2019/11/08,-0.277
2019/11/09,-0.28
2019/11/10,-0.282
2019/11/11,-0.285
2019/11/12,-0.288
2019/11/13,-0.29
2019/11/14,-0.293
2019/11/15,-0.295
2019/11/16,-0.298
2019/11/17,-0.301
2019/11/18,-0.304
2019/11/19,-0.306
2019/11/20,-0.309
2019/11/21,-0.312
2019/11/22,-0.313
2019/11/23,-0.315
2019/11/24,-0.317
2019/11/25,-0.319
2019/11/26,-0.321
2019/11/27,-0.322
2019/11/28,-0.324
2019/11/29,-0.325
2019/11/30,-0.327
2019/12/01,-0.328
2019/12/02,-0.33
2019/12/03,-0.332
2019/12/04,-0.334
2019/12/05,-0.336
2019/12/06,-0.338
2019/12/07,-0.34
2019/12/08,-0.342
2019/12/09,-0.345
2019/12/10,-0.347
2019/12/11,-0.35
2019/12/12,-0.353
2019/12/13,-0.356
2019/12/14,-0.358
2019/12/15,-0.362
2019/12/16,-0.365
2019/12/17,-0.367
2019/12/18,-0.37
2019/12/19,-0.371
2019/12/20,-0.373
2019/12/21,-0.375
2019/12/22,-0.377
2019/12/23,-0.379
2019/12/24,-0.381
2019/12/25,-0.383
2019/12/26,-0.385
2019/12/27,-0.387
2019/12/28,-0.389
2019/12/29,-0.392
2019/12/30,-0.394
2019/12/31,-0.396
2020/01/01,-0.399
2020/01/02,-0.401
2020/01/03,-0.403
2020/01/04,-0.406
2020/01/05,-0.408
2020/01/06,-0.41
2020/01/07,-0.412
2020/01/08,-0.414
2020/01/09,-0.416
2020/01/10,-0.417
2020/01/11,-0.419
2020/01/12,-0.421
2020/01/13,-0.422
2020/01/14,-0.423
2020/01/15,-0.423
2020/01/16,-0.423
2020/01/17,-0.423
2020/01/18,-0.423
2020/01/19,-0.423
2020/01/20,-0.422
2020/01/21,-0.422
2020/01/22,-0.422
2020/01/23,-0.422
2020/01/24,-0.421
2020/01/25,-0.421
2020/01/26,-0.422
2020/01/27,-0.422
2020/01/28,-0.422
2020/01/29,-0.422
2020/01/30,-0.422
2020/01/31,-0.422
2020/02/01,-0.421
2020/02/02,-0.421
2020/02/03,-0.42
2020/02/04,-0.419
2020/02/05,-0.417
2020/02/06,-0.415
2020/02/07,-0.411
2020/02/08,-0.408
2020/02/09,-0.404
2020/02/10,-0.4
2020/02/11,-0.395
2020/02/12,-0.389
2020/02/13,-0.382
2020/02/14,-0.374
2020/02/15,-0.366
2020/02/16,-0.357
2020/02/17,-0.347
2020/02/18,-0.336
2020/02/19,-0.324
2020/02/20,-0.312
2020/02/21,-0.3
2020/02/22,-0.289
2020/02/23,-0.277
2020/02/24,-0.266
2020/02/25,-0.254
2020/02/26,-0.241
2020/02/27,-0.228
2020/02/28,-0.215
2020/02/29,-0.202
2020/03/01,-0.19
2020/03/02,-0.177
2020/03/03,-0.165
2020/03/04,-0.153
2020/03/05,-0.141
2020/03/06,-0.129
2020/03/07,-0.118
2020/03/08,-0.107
2020/03/09,-0.095
2020/03/10,-0.083
2020/03/11,-0.07
2020/03/12,-0.055
2020/03/13,-0.038
2020/03/14,-0.021
2020/03/15,-0.006
2020/03/16,0.011
2020/03/17,0.026
2020/03/18,0.04
2020/03/19,0.054
2020/03/20,0.068
2020/03/21,0.081
2020/03/22,0.092
2020/03/23,0.102
2020/03/24,0.113
2020/03/25,0.123
2020/03/26,0.131
2020/03/27,0.139
2020/03/28,0.146
2020/03/29,0.152
2020/03/30,0.156
2020/03/31,0.16
2020/04/01,0.163
2020/04/02,0.166
2020/04/03,0.168
2020/04/04,0.17
2020/04/05,0.17
2020/04/06,0.17
2020/04/07,0.171
2020/04/08,0.171
2020/04/09,0.171
2020/04/10,0.172
2020/04/11,0.171
2020/04/12,0.17
2020/04/13,0.169
2020/04/14,0.167
2020/04/15,0.164
2020/04/16,0.162
2020/04/17,0.16
2020/04/18,0.158
2020/04/19,0.155
2020/04/20,0.153
2020/04/21,0.151
2020/04/22,0.149
2020/04/23,0.147
2020/04/24,0.146
2020/04/25,0.145
2020/04/26,0.143
2020/04/27,0.142
2020/04/28,0.14
2020/04/29,0.139
2020/04/30,0.139
2020/05/01,0.139
2020/05/02,0.138
2020/05/03,0.137
2020/05/04,0.136
2020/05/05,0.135
2020/05/06,0.134
2020/05/07,0.134
2020/05/08,0.134
2020/05/09,0.134
2020/05/10,0.134
2020/05/11,0.135
2020/05/12,0.136
2020/05/13,0.137
2020/05/14,0.138
2020/05/15,0.139
2020/05/16,0.14
2020/05/17,0.14
2020/05/18,0.141
2020/05/19,0.141
2020/05/20,0.141
2020/05/21,0.141
2020/05/22,0.141
2020/05/23,0.14
2020/05/24,0.14
2020/05/25,0.139
2020/05/26,0.138
2020/05/27,0.137
2020/05/28,0.136
2020/05/29,0.135
2020/05/30,0.136
2020/05/31,0.136
2020/06/01,0.137
2020/06/02,0.139
2020/06/03,0.142
2020/06/04,0.143
2020/06/05,0.145
2020/06/06,0.146
2020/06/07,0.147
2020/06/08,0.148
2020/06/09,0.148
2020/06/10,0.149
2020/06/11,0.15
2020/06/12,0.151
2020/06/13,0.151
2020/06/14,0.15
2020/06/15,0.15
2020/06/16,0.15
2020/06/17,0.15
2020/06/18,0.15
2020/06/19,0.15
2020/06/20,0.15
2020/06/21,0.149
2020/06/22,0.149
2020/06/23,0.149
2020/06/24,0.151
2020/06/25,0.156
2020/06/26,0.161
2020/06/27,0.165
2020/06/28,0.169
2020/06/29,0.173
2020/06/30,0.176
2020/07/01,0.179
2020/07/02,0.181
2020/07/03,0.184
2020/07/04,0.185
2020/07/05,0.186
2020/07/06,0.187
2020/07/07,0.188
2020/07/08,0.19
2020/07/09,0.193
2020/07/10,0.195
2020/07/11,0.197
2020/07/12,0.198
2020/07/13,0.2
2020/07/14,0.202
2020/07/15,0.205
2020/07/16,0.207
2020/07/17,0.209
2020/07/18,0.21
2020/07/19,0.211
2020/07/20,0.212
2020/07/21,0.213
2020/07/22,0.215
2020/07/23,0.22
2020/07/24,0.225
2020/07/25,0.23
2020/07/26,0.237
2020/07/27,0.246
2020/07/28,0.256
2020/07/29,0.267
2020/07/30,0.279
2020/07/31,0.291
2020/08/01,0.305
2020/08/02,0.319
2020/08/03,0.334
2020/08/04,0.35
2020/08/05,0.366
2020/08/06,0.382
2020/08/07,0.398
2020/08/08,0.412
2020/08/09,0.426
2020/08/10,0.441
2020/08/11,0.456
2020/08/12,0.472
2020/08/13,0.489
2020/08/14,0.508
2020/08/15,0.527
2020/08/16,0.544
2020/08/17,0.561
2020/08/18,0.578
2020/08/19,0.595
2020/08/20,0.611
2020/08/21,0.628
2020/08/22,0.643
2020/08/23,0.655
2020/08/24,0.668
2020/08/25,0.68
2020/08/26,0.691
2020/08/27,0.701
2020/08/28,0.711
2020/08/29,0.721
2020/08/30,0.731
2020/08/31,0.743
2020/09/01,0.759
2020/09/02,0.779
2020/09/03,0.8
2020/09/04,0.823
2020/09/05,0.847
2020/09/06,0.869
2020/09/07,0.891
2020/09/08,0.91
2020/09/09,0.928
2020/09/10,0.946
2020/09/11,0.964
2020/09/12,0.98
2020/09/13,0.995
2020/09/14,1.01
2020/09/15,1.024
2020/09/16,1.037
2020/09/17,1.051
2020/09/18,1.065
2020/09/19,1.077
2020/09/20,1.087
2020/09/21,1.096
2020/09/22,1.104
2020/09/23,1.11
2020/09/24,1.114
2020/09/25,1.116
2020/09/26,1.116
2020/09/27,1.115
2020/09/28,1.111
2020/09/29,1.108
2020/09/30,1.103
2020/10/01,1.098
2020/10/02,1.091
2020/10/03,1.083
2020/10/04,1.074
2020/10/05,1.063
2020/10/06,1.051
2020/10/07,1.04
2020/10/08,1.027
2020/10/09,1.015
2020/10/10,1.001
2020/10/11,0.987
2020/10/12,0.973
2020/10/13,0.959
2020/10/14,0.945
2020/10/15,0.931
2020/10/16,0.916
2020/10/17,0.901
2020/10/18,0.885
2020/10/19,0.869
2020/10/20,0.853
2020/10/21,0.837
2020/10/22,0.822
2020/10/23,0.808
2020/10/24,0.793
2020/10/25,0.778
2020/10/26,0.763
2020/10/27,0.748
2020/10/28,0.734
2020/10/29,0.72
2020/10/30,0.707
2020/10/31,0.693
2020/11/01,0.679
2020/11/02,0.665
2020/11/03,0.652
2020/11/04,0.639
2020/11/05,0.627
2020/11/06,0.616
2020/11/07,0.607
2020/11/08,0.596
2020/11/09,0.586
2020/11/10,0.576
2020/11/11,0.566
2020/11/12,0.558
2020/11/13,0.55
2020/11/14,0.541
2020/11/15,0.533
2020/11/16,0.524
2020/11/17,0.516
2020/11/18,0.51
2020/11/19,0.504
2020/11/20,0.498
2020/11/21,0.494
2020/11/22,0.49
2020/11/23,0.488
2020/11/24,0.487
2020/11/25,0.487
2020/11/26,0.488
2020/11/27,0.489
2020/11/28,0.489
2020/11/29,0.488
2020/11/30,0.487
2020/12/01,0.488
2020/12/02,0.488
2020/12/03,0.488
2020/12/04,0.487
2020/12/05,0.486
2020/12/06,0.485
2020/12/07,0.483
2020/12/08,0.481
2020/12/09,0.479
2020/12/10,0.478
2020/12/11,0.476
2020/12/12,0.474
2020/12/13,0.471
2020/12/14,0.467
2020/12/15,0.464
2020/12/16,0.461
2020/12/17,0.46
2020/12/18,0.459
2020/12/19,0.458
2020/12/20,0.457
2020/12/21,0.456
2020/12/22,0.455
2020/12/23,0.454
2020/12/24,0.454
2020/12/25,0.452
2020/12/26,0.45
2020/12/27,0.449
2020/12/28,0.448
2020/12/29,0.449
2020/12/30,0.451
2020/12/31,0.452
2021/01/01,0.454
2021/01/02,0.455
2021/01/03,0.46
2021/01/04,0.469
2021/01/05,0.481
2021/01/06,0.496
2021/01/07,0.515
2021/01/08,0.537
2021/01/09,0.559
2021/01/10,0.581
2021/01/11,0.607
2021/01/12,0.631
2021/01/13,0.655
2021/01/14,0.683
2021/01/15,0.709
2021/01/16,0.734
2021/01/17,0.757
2021/01/18,0.779
2021/01/19,0.803
2021/01/20,0.829
2021/01/21,0.855
2021/01/22,0.88
2021/01/23,0.903
2021/01/24,0.925
2021/01/25,0.946
2021/01/26,0.967
2021/01/27,0.987
2021/01/28,1.006
2021/01/29,1.025
2021/01/30,1.043
2021/01/31,1.059
2021/02/01,1.074
2021/02/02,1.089
2021/02/03,1.105
2021/02/04,1.122
2021/02/05,1.14
2021/02/06,1.156
2021/02/07,1.171
2021/02/08,1.185
2021/02/09,1.199
2021/02/10,1.212
2021/02/11,1.224
2021/02/12,1.234
2021/02/13,1.243
2021/02/14,1.249
2021/02/15,1.254
2021/02/16,1.258
2021/02/17,1.261
2021/02/18,1.264
2021/02/19,1.267
2021/02/20,1.269
2021/02/21,1.271
2021/02/22,1.272
2021/02/23,1.276
2021/02/24,1.28
2021/02/25,1.282
2021/02/26,1.283
2021/02/27,1.282
2021/02/28,1.28
2021/03/01,1.277
2021/03/02,1.273
2021/03/03,1.267
2021/03/04,1.26
2021/03/05,1.253
2021/03/06,1.244
2021/03/07,1.237
2021/03/08,1.229
2021/03/09,1.221
2021/03/10,1.213
2021/03/11,1.204
2021/03/12,1.196
2021/03/13,1.187
2021/03/14,1.176
2021/03/15,1.166
2021/03/16,1.156
2021/03/17,1.145
2021/03/18,1.134
2021/03/19,1.122
2021/03/20,1.109
2021/03/21,1.096
2021/03/22,1.082
2021/03/23,1.068
2021/03/24,1.053
2021/03/25,1.04
2021/03/26,1.026
2021/03/27,1.012
2021/03/28,0.997
2021/03/29,0.982
2021/03/30,0.968
2021/03/31,0.954
2021/04/01,0.941
2021/04/02,0.93
2021/04/03,0.92
2021/04/04,0.909
2021/04/05,0.9
2021/04/06,0.89
2021/04/07,0.881
2021/04/08,0.872
2021/04/09,0.862
2021/04/10,0.853
2021/04/11,0.843
2021/04/12,0.833
2021/04/13,0.824
2021/04/14,0.816
2021/04/15,0.808
2021/04/16,0.802
2021/04/17,0.795
2021/04/18,0.791
2021/04/19,0.786
2021/04/20,0.782
2021/04/21,0.778
2021/04/22,0.776
2021/04/23,0.774
2021/04/24,0.772
2021/04/25,0.769
2021/04/26,0.766
2021/04/27,0.763
2021/04/28,0.761
2021/04/29,0.759
2021/04/30,0.757
2021/05/01,0.755
2021/05/02,0.753
2021/05/03,0.751
2021/05/04,0.753
2021/05/05,0.755
2021/05/06,0.758
2021/05/07,0.761
2021/05/08,0.765
2021/05/09,0.77
2021/05/10,0.777
2021/05/11,0.786
2021/05/12,0.797
2021/05/13,0.811
2021/05/14,0.824
2021/05/15,0.836
2021/05/16,0.847
2021/05/17,0.858
2021/05/18,0.869
2021/05/19,0.883
2021/05/20,0.899
2021/05/21,0.914
2021/05/22,0.927
2021/05/23,0.94
2021/05/24,0.952
2021/05/25,0.963
2021/05/26,0.973
2021/05/27,0.983
2021/05/28,0.99
2021/05/29,0.996
2021/05/30,1
2021/05/31,1.001
2021/06/01,1.002
2021/06/02,1
2021/06/03,0.997
2021/06/04,0.993
2021/06/05,0.988
2021/06/06,0.98
2021/06/07,0.971
2021/06/08,0.962
2021/06/09,0.952
2021/06/10,0.942
2021/06/11,0.93
2021/06/12,0.917
2021/06/13,0.903
2021/06/14,0.888
2021/06/15,0.873
2021/06/16,0.858
2021/06/17,0.842
2021/06/18,0.826
2021/06/19,0.81
2021/06/20,0.792
2021/06/21,0.776
2021/06/22,0.76
2021/06/23,0.743
2021/06/24,0.727
2021/06/25,0.71
2021/06/26,0.693
2021/06/27,0.676
2021/06/28,0.659
2021/06/29,0.641
2021/06/30,0.624
2021/07/01,0.607
2021/07/02,0.591
2021/07/03,0.573
2021/07/04,0.556
2021/07/05,0.539
2021/07/06,0.522
2021/07/07,0.505
2021/07/08,0.488
2021/07/09,0.472
2021/07/10,0.456
2021/07/11,0.44
2021/07/12,0.424
2021/07/13,0.408
2021/07/14,0.392
2021/07/15,0.377
2021/07/16,0.361
2021/07/17,0.346
2021/07/18,0.331
2021/07/19,0.316
2021/07/20,0.301
2021/07/21,0.286
2021/07/22,0.272
2021/07/23,0.257
2021/07/24,0.243
2021/07/25,0.229
2021/07/26,0.216
2021/07/27,0.203
2021/07/28,0.19
2021/07/29,0.177
2021/07/30,0.165
2021/07/31,0.153
2021/08/01,0.142
2021/08/02,0.131
2021/08/03,0.12
2021/08/04,0.109
2021/08/05,0.1
2021/08/06,0.09
2021/08/07,0.081
2021/08/08,0.073
2021/08/09,0.065
2021/08/10,0.057
2021/08/11,0.05
2021/08/12,0.043
2021/08/13,0.036
2021/08/14,0.03
2021/08/15,0.023
2021/08/16,0.017
2021/08/17,0.012
2021/08/18,0.007
2021/08/19,0.002
2021/08/20,-0.003
2021/08/21,-0.007
2021/08/22,-0.012
2021/08/23,-0.016
2021/08/24,-0.02
2021/08/25,-0.023
2021/08/26,-0.026
2021/08/27,-0.028
2021/08/28,-0.031
2021/08/29,-0.034
2021/08/30,-0.037
2021/08/31,-0.039
2021/09/01,-0.04
2021/09/02,-0.04
2021/09/03,-0.04
2021/09/04,-0.04
2021/09/05,-0.04
2021/09/06,-0.04
2021/09/07,-0.039
2021/09/08,-0.037
2021/09/09,-0.035
2021/09/10,-0.033
2021/09/11,-0.031
2021/09/12,-0.03
2021/09/13,-0.028
2021/09/14,-0.027
2021/09/15,-0.026
2021/09/16,-0.024
2021/09/17,-0.022
2021/09/18,-0.021
2021/09/19,-0.02
2021/09/20,-0.019
2021/09/21,-0.018
2021/09/22,-0.016
2021/09/23,-0.015
2021/09/24,-0.013
2021/09/25,-0.012
2021/09/26,-0.01
2021/09/27,-0.008
2021/09/28,-0.007
2021/09/29,-0.006
2021/09/30,-0.006
2021/10/01,-0.006
2021/10/02,-0.006
2021/10/03,-0.006
2021/10/04,-0.007
2021/10/05,-0.007
2021/10/06,-0.007
2021/10/07,-0.007
2021/10/08,-0.006
2021/10/09,-0.006
2021/10/10,-0.007
2021/10/11,-0.007
2021/10/12,-0.008
2021/10/13,-0.008
2021/10/14,-0.008
2021/10/15,-0.006
2021/10/16,-0.005
2021/10/17,-0.004
2021/10/18,-0.003
2021/10/19,-0.002
2021/10/20,0
2021/10/21,0.002
2021/10/22,0.004
2021/10/23,0.006
2021/10/24,0.008
2021/10/25,0.009
2021/10/26,0.011
2021/10/27,0.013
2021/10/28,0.015
2021/10/29,0.018
2021/10/30,0.02
2021/10/31,0.022
2021/11/01,0.025
2021/11/02,0.027
2021/11/03,0.031
2021/11/04,0.035
2021/11/05,0.039
2021/11/06,0.042
2021/11/07,0.045
2021/11/08,0.048
2021/11/09,0.051
2021/11/10,0.054
2021/11/11,0.057
2021/11/12,0.061
2021/11/13,0.064
2021/11/14,0.067
2021/11/15,0.071
2021/11/16,0.075
2021/11/17,0.079
2021/11/18,0.084
2021/11/19,0.088
2021/11/20,0.091
2021/11/21,0.095
2021/11/22,0.098
2021/11/23,0.101
2021/11/24,0.104
2021/11/25,0.107
2021/11/26,0.111
2021/11/27,0.113
2021/11/28,0.115
2021/11/29,0.117
2021/11/30,0.12
2021/12/01,0.123
2021/12/02,0.126
2021/12/03,0.129
2021/12/04,0.133
2021/12/05,0.137
2021/12/06,0.141
2021/12/07,0.145
2021/12/08,0.149
2021/12/09,0.153
2021/12/10,0.156
2021/12/11,0.159
2021/12/12,0.161
2021/12/13,0.163
2021/12/14,0.165
2021/12/15,0.166
2021/12/16,0.168
2021/12/17,0.169
2021/12/18,0.169
2021/12/19,0.169
2021/12/20,0.168
2021/12/21,0.167
2021/12/22,0.166
2021/12/23,0.164
2021/12/24,0.162
2021/12/25,0.16
2021/12/26,0.157
2021/12/27,0.154
2021/12/28,0.152
2021/12/29,0.149
2021/12/30,0.147
2021/12/31,0.145
2022/01/01,0.142
2022/01/02,0.139
2022/01/03,0.136
2022/01/04,0.132
2022/01/05,0.129
2022/01/06,0.126
2022/01/07,0.123
2022/01/08,0.12
2022/01/09,0.117
2022/01/10,0.113
2022/01/11,0.109
2022/01/12,0.105
2022/01/13,0.101
2022/01/14,0.097
2022/01/15,0.092
2022/01/16,0.087
2022/01/17,0.082
2022/01/18,0.077
2022/01/19,0.072
2022/01/20,0.068
2022/01/21,0.064
2022/01/22,0.06
2022/01/23,0.056
2022/01/24,0.053
2022/01/25,0.05
2022/01/26,0.047
2022/01/27,0.043
2022/01/28,0.04
2022/01/29,0.037
2022/01/30,0.033
2022/01/31,0.029
2022/02/01,0.025
2022/02/02,0.021
2022/02/03,0.017
2022/02/04,0.013
2022/02/05,0.009
2022/02/06,0.004
2022/02/07,0
2022/02/08,-0.005
2022/02/09,-0.009
2022/02/10,-0.013
2022/02/11,-0.016
2022/02/12,-0.02
2022/02/13,-0.024
2022/02/14,-0.029
2022/02/15,-0.033
2022/02/16,-0.037
2022/02/17,-0.041
2022/02/18,-0.045
2022/02/19,-0.05
2022/02/20,-0.055
2022/02/21,-0.06
2022/02/22,-0.065
2022/02/23,-0.07
2022/02/24,-0.074
2022/02/25,-0.079
2022/02/26,-0.083
2022/02/27,-0.088
2022/02/28,-0.092
2022/03/01,-0.096
2022/03/02,-0.101
2022/03/03,-0.105
2022/03/04,-0.109
2022/03/05,-0.113
2022/03/06,-0.118
2022/03/07,-0.123
2022/03/08,-0.127
2022/03/09,-0.132
2022/03/10,-0.136
2022/03/11,-0.141
2022/03/12,-0.146
2022/03/13,-0.152
2022/03/14,-0.157
2022/03/15,-0.162
2022/03/16,-0.167
2022/03/17,-0.171
2022/03/18,-0.176
2022/03/19,-0.18
2022/03/20,-0.184
2022/03/21,-0.188
2022/03/22,-0.192
2022/03/23,-0.196
2022/03/24,-0.199
2022/03/25,-0.203
2022/03/26,-0.206
2022/03/27,-0.209
2022/03/28,-0.213
2022/03/29,-0.215
2022/03/30,-0.217
2022/03/31,-0.219
2022/04/01,-0.22
2022/04/02,-0.222
2022/04/03,-0.223
2022/04/04,-0.225
2022/04/05,-0.226
2022/04/06,-0.227
2022/04/07,-0.228
2022/04/08,-0.229
2022/04/09,-0.23
2022/04/10,-0.232
2022/04/11,-0.233
2022/04/12,-0.234
2022/04/13,-0.235
2022/04/14,-0.236
2022/04/15,-0.237
2022/04/16,-0.239
2022/04/17,-0.24
2022/04/18,-0.242
2022/04/19,-0.243
2022/04/20,-0.244
2022/04/21,-0.245
2022/04/22,-0.246
2022/04/23,-0.247
2022/04/24,-0.248
2022/04/25,-0.249
2022/04/26,-0.25
2022/04/27,-0.251
2022/04/28,-0.252
2022/04/29,-0.252
2022/04/30,-0.252
2022/05/01,-0.252
2022/05/02,-0.252
2022/05/03,-0.252
2022/05/04,-0.251
2022/05/05,-0.25
2022/05/06,-0.249
2022/05/07,-0.248
2022/05/08,-0.248
2022/05/09,-0.246
2022/05/10,-0.244
2022/05/11,-0.241
2022/05/12,-0.236
2022/05/13,-0.23
2022/05/14,-0.225
2022/05/15,-0.221
2022/05/16,-0.216
2022/05/17,-0.212
2022/05/18,-0.208
2022/05/19,-0.204
2022/05/20,-0.2
2022/05/21,-0.197
2022/05/22,-0.195
2022/05/23,-0.192
2022/05/24,-0.19
2022/05/25,-0.189
2022/05/26,-0.187
2022/05/27,-0.186
2022/05/28,-0.185
2022/05/29,-0.184
2022/05/30,-0.184
2022/05/31,-0.184
2022/06/01,-0.183
2022/06/02,-0.183
2022/06/03,-0.184
2022/06/04,-0.184
2022/06/05,-0.186
2022/06/06,-0.187
2022/06/07,-0.189
2022/06/08,-0.191
2022/06/09,-0.193
2022/06/10,-0.195
2022/06/11,-0.196
2022/06/12,-0.198
2022/06/13,-0.198
2022/06/14,-0.199
2022/06/15,-0.198
2022/06/16,-0.198
2022/06/17,-0.198
2022/06/18,-0.198
2022/06/19,-0.198
2022/06/20,-0.199
2022/06/21,-0.2
2022/06/22,-0.201
2022/06/23,-0.202
2022/06/24,-0.204
2022/06/25,-0.206
2022/06/26,-0.208
2022/06/27,-0.211
2022/06/28,-0.213
2022/06/29,-0.216
2022/06/30,-0.219
2022/07/01,-0.221
2022/07/02,-0.225
2022/07/03,-0.228
2022/07/04,-0.232
2022/07/05,-0.236
2022/07/06,-0.24
2022/07/07,-0.243
2022/07/08,-0.247
2022/07/09,-0.251
2022/07/10,-0.255
2022/07/11,-0.26
2022/07/12,-0.264
2022/07/13,-0.268
2022/07/14,-0.273
2022/07/15,-0.277
2022/07/16,-0.281
2022/07/17,-0.285
2022/07/18,-0.289
2022/07/19,-0.292
2022/07/20,-0.295
2022/07/21,-0.297
2022/07/22,-0.299
2022/07/23,-0.301
2022/07/24,-0.303
2022/07/25,-0.306
2022/07/26,-0.309
2022/07/27,-0.311
2022/07/28,-0.313
2022/07/29,-0.315
2022/07/30,-0.317
2022/07/31,-0.32
2022/08/01,-0.322
2022/08/02,-0.324
2022/08/03,-0.327
2022/08/04,-0.329
2022/08/05,-0.332
2022/08/06,-0.335
2022/08/07,-0.337
2022/08/08,-0.34
2022/08/09,-0.343
2022/08/10,-0.345
2022/08/11,-0.347
2022/08/12,-0.349
2022/08/13,-0.351
2022/08/14,-0.353
2022/08/15,-0.354
2022/08/16,-0.356
2022/08/17,-0.357
2022/08/18,-0.358
2022/08/19,-0.359
2022/08/20,-0.36
2022/08/21,-0.362
2022/08/22,-0.363
2022/08/23,-0.365
2022/08/24,-0.366
2022/08/25,-0.368
2022/08/26,-0.37
2022/08/27,-0.371
2022/08/28,-0.373
2022/08/29,-0.374
2022/08/30,-0.375
2022/08/31,-0.376
2022/09/01,-0.377
2022/09/02,-0.378
2022/09/03,-0.378
2022/09/04,-0.379
2022/09/05,-0.38
2022/09/06,-0.381
2022/09/07,-0.381
2022/09/08,-0.38
2022/09/09,-0.38
2022/09/10,-0.38
2022/09/11,-0.38
2022/09/12,-0.379
2022/09/13,-0.378
2022/09/14,-0.374
2022/09/15,-0.368
2022/09/16,-0.362
2022/09/17,-0.356
2022/09/18,-0.351
2022/09/19,-0.346
2022/09/20,-0.34
2022/09/21,-0.335
2022/09/22,-0.33
2022/09/23,-0.325
2022/09/24,-0.32
2022/09/25,-0.317
2022/09/26,-0.313
2022/09/27,-0.309
2022/09/28,-0.306
2022/09/29,-0.303
2022/09/30,-0.3
2022/10/01,-0.297
2022/10/02,-0.295
2022/10/03,-0.293
2022/10/04,-0.292
2022/10/05,-0.291
2022/10/06,-0.29
