Date,transactionfees14stdUSD
2019/06/24,0.056
2019/06/25,0.069
2019/06/26,0.083
2019/06/27,0.098
2019/06/28,0.098
2019/06/29,0.098
2019/06/30,0.088
2019/07/01,0.09
2019/07/02,0.086
2019/07/03,0.087
2019/07/04,0.092
2019/07/05,0.089
2019/07/06,0.086
2019/07/07,0.088
2019/07/08,0.087
2019/07/09,0.086
2019/07/10,0.079
2019/07/11,0.055
2019/07/12,0.052
2019/07/13,0.055
2019/07/14,0.052
2019/07/15,0.038
2019/07/16,0.047
2019/07/17,0.047
2019/07/18,0.052
2019/07/19,0.052
2019/07/20,0.06
2019/07/21,0.064
2019/07/22,0.065
2019/07/23,0.066
2019/07/24,0.067
2019/07/25,0.061
2019/07/26,0.063
2019/07/27,0.064
2019/07/28,0.068
2019/07/29,0.07
2019/07/30,0.054
2019/07/31,0.045
2019/08/01,0.051
2019/08/02,0.048
2019/08/03,0.05
2019/08/04,0.052
2019/08/05,0.051
2019/08/06,0.051
2019/08/07,0.047
2019/08/08,0.041
2019/08/09,0.041
2019/08/10,0.043
2019/08/11,0.041
2019/08/12,0.041
2019/08/13,0.04
2019/08/14,0.04
2019/08/15,0.031
2019/08/16,0.032
2019/08/17,0.027
2019/08/18,0.03
2019/08/19,0.03
2019/08/20,0.03
2019/08/21,0.034
2019/08/22,0.034
2019/08/23,0.034
2019/08/24,0.034
2019/08/25,0.036
2019/08/26,0.042
2019/08/27,0.041
2019/08/28,0.041
2019/08/29,0.041
2019/08/30,0.039
2019/08/31,0.033
2019/09/01,0.027
2019/09/02,0.027
2019/09/03,0.027
2019/09/04,0.026
2019/09/05,0.029
2019/09/06,0.035
2019/09/07,0.038
2019/09/08,0.049
2019/09/09,0.057
2019/09/10,0.075
2019/09/11,0.081
2019/09/12,0.089
2019/09/13,0.094
2019/09/14,0.101
2019/09/15,0.105
2019/09/16,0.102
2019/09/17,0.12
2019/09/18,0.135
2019/09/19,0.16
2019/09/20,0.175
2019/09/21,0.176
2019/09/22,0.165
2019/09/23,0.162
2019/09/24,0.16
2019/09/25,0.148
2019/09/26,0.136
2019/09/27,0.124
2019/09/28,0.115
2019/09/29,0.108
2019/09/30,0.111
2019/10/01,0.163
2019/10/02,0.197
2019/10/03,0.202
2019/10/04,0.207
2019/10/05,0.213
2019/10/06,0.226
2019/10/07,0.217
2019/10/08,0.201
2019/10/09,0.176
2019/10/10,0.168
2019/10/11,0.15
2019/10/12,0.118
2019/10/13,0.072
2019/10/14,0.035
2019/10/15,0.035
2019/10/16,0.035
2019/10/17,0.02
2019/10/18,0.017
2019/10/19,0.019
2019/10/20,0.019
2019/10/21,0.019
2019/10/22,0.019
2019/10/23,0.024
2019/10/24,0.022
2019/10/25,0.023
2019/10/26,0.025
2019/10/27,0.024
2019/10/28,0.025
2019/10/29,0.028
2019/10/30,0.029
2019/10/31,0.026
2019/11/01,0.024
2019/11/02,0.021
2019/11/03,0.021
2019/11/04,0.019
2019/11/05,0.019
2019/11/06,0.016
2019/11/07,0.016
2019/11/08,0.015
2019/11/09,0.015
2019/11/10,0.015
2019/11/11,0.015
2019/11/12,0.013
2019/11/13,0.011
2019/11/14,0.011
2019/11/15,0.011
2019/11/16,0.013
2019/11/17,0.013
2019/11/18,0.018
2019/11/19,0.019
2019/11/20,0.019
2019/11/21,0.027
2019/11/22,0.062
2019/11/23,0.065
2019/11/24,0.067
2019/11/25,0.071
2019/11/26,0.071
2019/11/27,0.071
2019/11/28,0.071
2019/11/29,0.073
2019/11/30,0.074
2019/12/01,0.075
2019/12/02,0.075
2019/12/03,0.077
2019/12/04,0.078
2019/12/05,0.077
2019/12/06,0.045
2019/12/07,0.046
2019/12/08,0.048
2019/12/09,0.032
2019/12/10,0.024
2019/12/11,0.023
2019/12/12,0.016
2019/12/13,0.016
2019/12/14,0.017
2019/12/15,0.013
2019/12/16,0.013
2019/12/17,0.023
2019/12/18,0.023
2019/12/19,0.023
2019/12/20,0.024
2019/12/21,0.025
2019/12/22,0.027
2019/12/23,0.027
2019/12/24,0.028
2019/12/25,0.029
2019/12/26,0.03
2019/12/27,0.031
2019/12/28,0.032
2019/12/29,0.033
2019/12/30,0.03
2019/12/31,0.016
2020/01/01,0.01
2020/01/02,0.01
2020/01/03,0.009
2020/01/04,0.011
2020/01/05,0.012
2020/01/06,0.011
2020/01/07,0.011
2020/01/08,0.013
2020/01/09,0.013
2020/01/10,0.016
2020/01/11,0.015
2020/01/12,0.015
2020/01/13,0.016
2020/01/14,0.024
2020/01/15,0.025
2020/01/16,0.024
2020/01/17,0.024
2020/01/18,0.022
2020/01/19,0.02
2020/01/20,0.02
2020/01/21,0.02
2020/01/22,0.02
2020/01/23,0.02
2020/01/24,0.02
2020/01/25,0.022
2020/01/26,0.022
2020/01/27,0.022
2020/01/28,0.015
2020/01/29,0.013
2020/01/30,0.015
2020/01/31,0.015
2020/02/01,0.015
2020/02/02,0.016
2020/02/03,0.018
2020/02/04,0.028
2020/02/05,0.038
2020/02/06,0.053
2020/02/07,0.063
2020/02/08,0.061
2020/02/09,0.059
2020/02/10,0.056
2020/02/11,0.054
2020/02/12,0.06
2020/02/13,0.065
2020/02/14,0.065
2020/02/15,0.064
2020/02/16,0.071
2020/02/17,0.063
2020/02/18,0.06
2020/02/19,0.059
2020/02/20,0.06
2020/02/21,0.063
2020/02/22,0.064
2020/02/23,0.06
2020/02/24,0.056
2020/02/25,0.052
2020/02/26,0.075
2020/02/27,0.075
2020/02/28,0.076
2020/02/29,0.082
2020/03/01,0.08
2020/03/02,0.083
2020/03/03,0.085
2020/03/04,0.085
2020/03/05,0.082
2020/03/06,0.082
2020/03/07,0.082
2020/03/08,0.091
2020/03/09,0.092
2020/03/10,0.093
2020/03/11,0.062
2020/03/12,0.466
2020/03/13,0.533
2020/03/14,0.533
2020/03/15,0.535
2020/03/16,0.53
2020/03/17,0.531
2020/03/18,0.534
2020/03/19,0.535
2020/03/20,0.536
2020/03/21,0.541
2020/03/22,0.547
2020/03/23,0.551
2020/03/24,0.553
2020/03/25,0.556
2020/03/26,0.32
2020/03/27,0.062
2020/03/28,0.064
2020/03/29,0.066
2020/03/30,0.031
2020/03/31,0.029
2020/04/01,0.029
2020/04/02,0.022
2020/04/03,0.016
2020/04/04,0.015
2020/04/05,0.016
2020/04/06,0.026
2020/04/07,0.031
2020/04/08,0.032
2020/04/09,0.034
2020/04/10,0.034
2020/04/11,0.033
2020/04/12,0.031
2020/04/13,0.029
2020/04/14,0.029
2020/04/15,0.028
2020/04/16,0.035
2020/04/17,0.035
2020/04/18,0.035
2020/04/19,0.032
2020/04/20,0.035
2020/04/21,0.038
2020/04/22,0.041
2020/04/23,0.045
2020/04/24,0.046
2020/04/25,0.043
2020/04/26,0.039
2020/04/27,0.036
2020/04/28,0.031
2020/04/29,0.048
2020/04/30,0.094
2020/05/01,0.091
2020/05/02,0.09
2020/05/03,0.087
2020/05/04,0.087
2020/05/05,0.088
2020/05/06,0.092
2020/05/07,0.102
2020/05/08,0.108
2020/05/09,0.103
2020/05/10,0.128
2020/05/11,0.125
2020/05/12,0.122
2020/05/13,0.153
2020/05/14,0.215
2020/05/15,0.215
2020/05/16,0.2
2020/05/17,0.188
2020/05/18,0.197
2020/05/19,0.191
2020/05/20,0.195
2020/05/21,0.237
2020/05/22,0.226
2020/05/23,0.212
2020/05/24,0.21
2020/05/25,0.196
2020/05/26,0.184
2020/05/27,0.189
2020/05/28,0.185
2020/05/29,0.181
2020/05/30,0.164
2020/05/31,0.156
2020/06/01,0.156
2020/06/02,0.157
2020/06/03,0.157
2020/06/04,0.116
2020/06/05,0.116
2020/06/06,0.075
2020/06/07,0.079
2020/06/08,0.089
2020/06/09,0.095
2020/06/10,1.495
2020/06/11,2.262
2020/06/12,2.257
2020/06/13,2.26
2020/06/14,2.262
2020/06/15,2.253
2020/06/16,2.249
2020/06/17,2.237
2020/06/18,2.23
2020/06/19,2.224
2020/06/20,2.227
2020/06/21,2.234
2020/06/22,2.231
2020/06/23,2.225
2020/06/24,1.788
2020/06/25,0.192
2020/06/26,0.191
2020/06/27,0.178
2020/06/28,0.148
2020/06/29,0.147
2020/06/30,0.164
2020/07/01,0.171
2020/07/02,0.17
2020/07/03,0.172
2020/07/04,0.158
2020/07/05,0.139
2020/07/06,0.139
2020/07/07,0.135
2020/07/08,0.152
2020/07/09,0.163
2020/07/10,0.164
2020/07/11,0.166
2020/07/12,0.172
2020/07/13,0.18
2020/07/14,0.173
2020/07/15,0.184
2020/07/16,0.212
2020/07/17,0.236
2020/07/18,0.233
2020/07/19,0.232
2020/07/20,0.287
2020/07/21,0.346
2020/07/22,0.388
2020/07/23,0.491
2020/07/24,0.53
2020/07/25,0.573
2020/07/26,0.565
2020/07/27,0.69
2020/07/28,0.649
2020/07/29,0.633
2020/07/30,0.604
2020/07/31,0.585
2020/08/01,0.506
2020/08/02,0.502
2020/08/03,0.466
2020/08/04,0.423
2020/08/05,0.373
2020/08/06,0.368
2020/08/07,0.365
2020/08/08,0.366
2020/08/09,0.399
2020/08/10,0.743
2020/08/11,1.009
2020/08/12,2.136
2020/08/13,3.121
2020/08/14,3.533
2020/08/15,3.479
2020/08/16,3.44
2020/08/17,3.367
2020/08/18,3.25
2020/08/19,3.08
2020/08/20,2.892
2020/08/21,2.731
2020/08/22,2.548
2020/08/23,2.483
2020/08/24,2.506
2020/08/25,2.524
2020/08/26,2.421
2020/08/27,1.768
2020/08/28,1.05
2020/08/29,1.004
2020/08/30,1.858
2020/08/31,2.555
2020/09/01,5.672
2020/09/02,7.814
2020/09/03,8.414
2020/09/04,8.382
2020/09/05,8.286
2020/09/06,8.168
2020/09/07,8.147
2020/09/08,8.172
2020/09/09,8.094
2020/09/10,7.899
2020/09/11,7.737
2020/09/12,7.712
2020/09/13,7.865
2020/09/14,7.872
2020/09/15,6.798
2020/09/16,4.564
2020/09/17,4.674
2020/09/18,4.863
2020/09/19,4.625
2020/09/20,4.614
2020/09/21,4.511
2020/09/22,4.393
2020/09/23,4.383
2020/09/24,4.533
2020/09/25,4.653
2020/09/26,4.74
2020/09/27,4.841
2020/09/28,4.873
2020/09/29,4.868
2020/09/30,4.915
2020/10/01,2.698
2020/10/02,1.493
2020/10/03,1.295
2020/10/04,1.325
2020/10/05,1.093
2020/10/06,0.886
2020/10/07,0.886
2020/10/08,0.923
2020/10/09,0.96
2020/10/10,1.047
2020/10/11,1.183
2020/10/12,1.133
2020/10/13,0.81
2020/10/14,0.677
2020/10/15,0.612
2020/10/16,0.627
2020/10/17,0.819
2020/10/18,0.91
2020/10/19,0.896
2020/10/20,0.723
2020/10/21,0.709
2020/10/22,0.677
2020/10/23,0.649
2020/10/24,0.732
2020/10/25,0.778
2020/10/26,0.749
2020/10/27,0.722
2020/10/28,0.65
2020/10/29,0.655
2020/10/30,0.66
2020/10/31,0.629
2020/11/01,0.657
2020/11/02,0.658
2020/11/03,0.67
2020/11/04,0.643
2020/11/05,0.617
2020/11/06,0.63
2020/11/07,0.622
2020/11/08,0.633
2020/11/09,0.618
2020/11/10,0.613
2020/11/11,0.601
2020/11/12,0.593
2020/11/13,0.603
2020/11/14,0.587
2020/11/15,0.547
2020/11/16,0.546
2020/11/17,0.728
2020/11/18,0.916
2020/11/19,0.907
2020/11/20,0.954
2020/11/21,1.006
2020/11/22,0.962
2020/11/23,1.048
2020/11/24,1.306
2020/11/25,1.284
2020/11/26,1.945
2020/11/27,1.967
2020/11/28,1.972
2020/11/29,1.975
2020/11/30,1.948
2020/12/01,2.008
2020/12/02,2.038
2020/12/03,2.015
2020/12/04,2.02
2020/12/05,2.077
2020/12/06,2.122
2020/12/07,2.112
2020/12/08,1.997
2020/12/09,2.002
2020/12/10,1.276
2020/12/11,1.253
2020/12/12,1.189
2020/12/13,1.08
2020/12/14,0.964
2020/12/15,0.884
2020/12/16,1.007
2020/12/17,1.919
2020/12/18,1.935
2020/12/19,1.861
2020/12/20,1.796
2020/12/21,1.797
2020/12/22,1.792
2020/12/23,1.975
2020/12/24,1.959
2020/12/25,1.98
2020/12/26,1.812
2020/12/27,1.701
2020/12/28,1.816
2020/12/29,1.857
2020/12/30,2.034
2020/12/31,1.954
2021/01/01,1.924
2021/01/02,1.95
2021/01/03,3.027
2021/01/04,6.587
2021/01/05,6.699
2021/01/06,6.801
2021/01/07,6.899
2021/01/08,6.984
2021/01/09,6.591
2021/01/10,6.361
2021/01/11,7.673
2021/01/12,7.451
2021/01/13,7.489
2021/01/14,7.325
2021/01/15,6.782
2021/01/16,6.607
2021/01/17,6.879
2021/01/18,5.716
2021/01/19,5.693
2021/01/20,5.687
2021/01/21,5.729
2021/01/22,5.736
2021/01/23,5.747
2021/01/24,5.747
2021/01/25,3.478
2021/01/26,3.424
2021/01/27,3.194
2021/01/28,3.107
2021/01/29,3.586
2021/01/30,3.52
2021/01/31,3.296
2021/02/01,3.321
2021/02/02,4.485
2021/02/03,5.422
2021/02/04,8.695
2021/02/05,11.186
2021/02/06,11.282
2021/02/07,10.916
2021/02/08,11.337
2021/02/09,11.544
2021/02/10,11.279
2021/02/11,10.169
2021/02/12,9.586
2021/02/13,8.38
2021/02/14,7.162
2021/02/15,5.95
2021/02/16,5.289
2021/02/17,4.799
2021/02/18,4.545
2021/02/19,3.884
2021/02/20,4.197
2021/02/21,3.841
2021/02/22,6.485
2021/02/23,10.781
2021/02/24,10.816
2021/02/25,11.014
2021/02/26,11.516
2021/02/27,12.652
2021/02/28,13.567
2021/03/01,14.341
2021/03/02,14.885
2021/03/03,15.255
2021/03/04,15.705
2021/03/05,15.754
2021/03/06,15.778
2021/03/07,15.8
2021/03/08,13.67
2021/03/09,5.415
2021/03/10,4.044
2021/03/11,3.617
2021/03/12,4.331
2021/03/13,4.863
2021/03/14,4.899
2021/03/15,5.521
2021/03/16,5.874
2021/03/17,6.419
2021/03/18,6.005
2021/03/19,5.707
2021/03/20,4.444
2021/03/21,4.251
2021/03/22,4.232
2021/03/23,4.088
2021/03/24,3.827
2021/03/25,3.37
2021/03/26,3.808
2021/03/27,4.691
2021/03/28,5.156
2021/03/29,4.92
2021/03/30,4.7
2021/03/31,5.066
2021/04/01,5.47
2021/04/02,5.911
2021/04/03,5.893
2021/04/04,5.99
2021/04/05,5.867
2021/04/06,5.904
2021/04/07,5.927
2021/04/08,6.092
2021/04/09,6.118
2021/04/10,6.11
2021/04/11,6.66
2021/04/12,6.94
2021/04/13,6.98
2021/04/14,6.275
2021/04/15,5.608
2021/04/16,6.428
2021/04/17,6.482
2021/04/18,6.917
2021/04/19,7.525
2021/04/20,10.042
2021/04/21,10.253
2021/04/22,10.125
2021/04/23,9.938
2021/04/24,10.486
2021/04/25,11.189
2021/04/26,11.875
2021/04/27,12.45
2021/04/28,12.745
2021/04/29,13.077
2021/04/30,12.967
2021/05/01,13.245
2021/05/02,13.318
2021/05/03,12.481
2021/05/04,8.506
2021/05/05,6.64
2021/05/06,4.775
2021/05/07,4.058
2021/05/08,9.393
2021/05/09,11.776
2021/05/10,23.084
2021/05/11,33.608
2021/05/12,41.552
2021/05/13,41.488
2021/05/14,40.42
2021/05/15,39.196
2021/05/16,37.756
2021/05/17,36.93
2021/05/18,36.27
2021/05/19,37.299
2021/05/20,36.148
2021/05/21,35.192
2021/05/22,37.552
2021/05/23,37.893
2021/05/24,38.055
2021/05/25,34.424
2021/05/26,26.102
2021/05/27,25.454
2021/05/28,25.553
2021/05/29,26.28
2021/05/30,27.042
2021/05/31,27.463
2021/06/01,27.79
2021/06/02,12.493
2021/06/03,10.712
2021/06/04,8.782
2021/06/05,9.014
2021/06/06,4.274
2021/06/07,3.489
2021/06/08,2.954
2021/06/09,2.151
2021/06/10,1.896
2021/06/11,1.566
2021/06/12,1.647
2021/06/13,1.93
2021/06/14,1.891
2021/06/15,1.821
2021/06/16,1.68
2021/06/17,1.337
2021/06/18,1.226
2021/06/19,1.36
2021/06/20,1.384
2021/06/21,1.952
2021/06/22,3.296
2021/06/23,3.333
2021/06/24,3.412
2021/06/25,3.424
2021/06/26,3.584
2021/06/27,3.529
2021/06/28,3.57
2021/06/29,3.577
2021/06/30,3.626
2021/07/01,3.636
2021/07/02,3.702
2021/07/03,3.719
2021/07/04,3.79
2021/07/05,3.488
2021/07/06,2.811
2021/07/07,3.175
2021/07/08,3.275
2021/07/09,3.269
2021/07/10,3.163
2021/07/11,3.319
2021/07/12,3.282
2021/07/13,3.284
2021/07/14,3.498
2021/07/15,3.606
2021/07/16,3.548
2021/07/17,3.399
2021/07/18,3.173
2021/07/19,3.073
2021/07/20,2.61
2021/07/21,2.463
2021/07/22,2.387
2021/07/23,2.522
2021/07/24,2.381
2021/07/25,2.052
2021/07/26,2.32
2021/07/27,2.793
2021/07/28,3.315
2021/07/29,3.278
2021/07/30,3.324
2021/07/31,3.917
2021/08/01,3.941
2021/08/02,3.937
2021/08/03,4.205
2021/08/04,3.977
2021/08/05,5.358
2021/08/06,5.732
2021/08/07,5.757
2021/08/08,5.557
2021/08/09,6.23
2021/08/10,7.722
2021/08/11,8.274
2021/08/12,7.859
2021/08/13,7.637
2021/08/14,7.564
2021/08/15,7.771
2021/08/16,6.854
2021/08/17,6.208
2021/08/18,5.085
2021/08/19,5.057
2021/08/20,5.107
2021/08/21,5.614
2021/08/22,6.158
2021/08/23,6.242
2021/08/24,7.019
2021/08/25,9.06
2021/08/26,10.368
2021/08/27,14.937
2021/08/28,15.718
2021/08/29,16.721
2021/08/30,17.731
2021/08/31,19.005
2021/09/01,20.936
2021/09/02,20.603
2021/09/03,22.555
2021/09/04,20.671
2021/09/05,17.41
2021/09/06,15.109
2021/09/07,17.963
2021/09/08,17.586
2021/09/09,16.491
2021/09/10,17.523
2021/09/11,20.291
2021/09/12,22.72
2021/09/13,24.084
2021/09/14,25.234
2021/09/15,26.186
2021/09/16,26.503
2021/09/17,25.361
2021/09/18,26.144
2021/09/19,26.095
2021/09/20,25.599
2021/09/21,19.071
2021/09/22,15.129
2021/09/23,7.408
2021/09/24,6.48
2021/09/25,7.703
2021/09/26,7.538
2021/09/27,14.76
2021/09/28,14.773
2021/09/29,14.746
2021/09/30,15.191
2021/10/01,15.187
2021/10/02,14.894
2021/10/03,15.066
2021/10/04,15.545
2021/10/05,17.083
2021/10/06,18.056
2021/10/07,19.113
2021/10/08,19.071
2021/10/09,17.18
2021/10/10,16.468
2021/10/11,14.035
2021/10/12,13.869
2021/10/13,13.179
2021/10/14,14.345
2021/10/15,15.704
2021/10/16,14.352
2021/10/17,12.825
2021/10/18,13.47
2021/10/19,14.28
2021/10/20,14.295
2021/10/21,13.764
2021/10/22,13.526
2021/10/23,13.856
2021/10/24,14.087
2021/10/25,14.047
2021/10/26,14.624
2021/10/27,17.618
2021/10/28,19.848
2021/10/29,21.344
2021/10/30,22.715
2021/10/31,22.871
2021/11/01,23.881
2021/11/02,23.938
2021/11/03,23.151
2021/11/04,22.605
2021/11/05,21.106
2021/11/06,17.092
2021/11/07,13.553
2021/11/08,10.915
2021/11/09,12.246
2021/11/10,12.911
2021/11/11,13.256
2021/11/12,13.23
2021/11/13,13.348
2021/11/14,14.169
2021/11/15,14.484
2021/11/16,14.121
2021/11/17,14.479
2021/11/18,14.505
2021/11/19,15.099
2021/11/20,15.502
2021/11/21,15.384
2021/11/22,15.415
2021/11/23,13.192
2021/11/24,12.042
2021/11/25,10.699
2021/11/26,10.578
2021/11/27,10.5
2021/11/28,10.495
2021/11/29,7.966
2021/11/30,9.132
2021/12/01,10.36
2021/12/02,10.211
2021/12/03,10.235
2021/12/04,10.071
2021/12/05,11.667
2021/12/06,11.428
2021/12/07,12.075
2021/12/08,14.136
2021/12/09,15.235
2021/12/10,15.766
2021/12/11,17.072
2021/12/12,18.661
2021/12/13,18.821
2021/12/14,16.924
2021/12/15,13.445
2021/12/16,12.544
2021/12/17,11.624
2021/12/18,8.324
2021/12/19,8.951
2021/12/20,8.341
2021/12/21,7.938
2021/12/22,7.953
2021/12/23,7.866
2021/12/24,7.585
2021/12/25,7.784
2021/12/26,8.361
2021/12/27,8.258
2021/12/28,9.038
2021/12/29,10.957
2021/12/30,10.117
2021/12/31,9.899
2022/01/01,9.717
2022/01/02,10.035
2022/01/03,10.186
2022/01/04,11.819
2022/01/05,13.887
2022/01/06,14.233
2022/01/07,14.267
2022/01/08,13.198
2022/01/09,11.601
2022/01/10,13.642
2022/01/11,14.093
2022/01/12,15.475
2022/01/13,15.208
2022/01/14,14.93
2022/01/15,12.551
2022/01/16,11.957
2022/01/17,11.02
2022/01/18,12.044
2022/01/19,12.929
2022/01/20,12.838
2022/01/21,12.876
2022/01/22,12.564
2022/01/23,14.313
2022/01/24,13.73
2022/01/25,14.097
2022/01/26,12.589
2022/01/27,12.129
2022/01/28,9.248
2022/01/29,9.798
2022/01/30,9.752
2022/01/31,9.438
2022/02/01,9.701
2022/02/02,9.915
2022/02/03,9.067
2022/02/04,6.478
2022/02/05,6.459
2022/02/06,8.413
2022/02/07,8.436
2022/02/08,8.937
2022/02/09,9.138
2022/02/10,8.857
2022/02/11,9.884
2022/02/12,11.159
2022/02/13,12.703
2022/02/14,13.73
2022/02/15,12.633
2022/02/16,10.977
2022/02/17,10.613
2022/02/18,10.446
2022/02/19,8.802
2022/02/20,9.355
2022/02/21,7.704
2022/02/22,7.469
2022/02/23,7.205
2022/02/24,5.104
2022/02/25,5.496
2022/02/26,6.226
2022/02/27,7.103
2022/02/28,6.996
2022/03/01,7.086
2022/03/02,7.069
2022/03/03,7.236
2022/03/04,7.165
2022/03/05,7.977
2022/03/06,8.233
2022/03/07,7.986
2022/03/08,7.61
2022/03/09,5.954
2022/03/10,5.594
2022/03/11,5.756
2022/03/12,6.336
2022/03/13,6.441
2022/03/14,5.136
2022/03/15,4.257
2022/03/16,3.493
2022/03/17,5.084
2022/03/18,5.771
2022/03/19,5.81
2022/03/20,5.842
2022/03/21,5.853
2022/03/22,5.885
2022/03/23,5.894
2022/03/24,6.168
2022/03/25,6.217
2022/03/26,5.761
2022/03/27,6.618
2022/03/28,9.864
2022/03/29,9.624
2022/03/30,9.52
2022/03/31,9.38
2022/04/01,9.865
2022/04/02,9.932
2022/04/03,9.418
2022/04/04,9.04
2022/04/05,16.251
2022/04/06,15.605
2022/04/07,15.353
2022/04/08,15.025
2022/04/09,14.692
2022/04/10,15.08
2022/04/11,14.927
2022/04/12,15.015
2022/04/13,15.155
2022/04/14,15.249
2022/04/15,15.653
2022/04/16,15.996
2022/04/17,16.49
2022/04/18,16.576
2022/04/19,6.287
2022/04/20,6.471
2022/04/21,5.498
2022/04/22,5.201
2022/04/23,5.398
2022/04/24,5.655
2022/04/25,5.686
2022/04/26,5.677
2022/04/27,5.651
2022/04/28,5.624
2022/04/29,5.586
2022/04/30,5.534
2022/05/01,94.7
2022/05/02,94.431
2022/05/03,94.224
2022/05/04,94.41
2022/05/05,94.459
2022/05/06,94.528
2022/05/07,94.596
2022/05/08,94.763
2022/05/09,94.8
2022/05/10,94.828
2022/05/11,94.571
2022/05/12,94.299
2022/05/13,94.347
2022/05/14,94.602
2022/05/15,14.334
2022/05/16,14.932
2022/05/17,15.199
2022/05/18,15.684
2022/05/19,15.922
2022/05/20,16.149
2022/05/21,16.455
2022/05/22,16.626
2022/05/23,16.74
2022/05/24,16.827
2022/05/25,13.539
2022/05/26,3.938
2022/05/27,2.229
2022/05/28,2.349
2022/05/29,2.505
2022/05/30,2.521
2022/05/31,3.058
2022/06/01,3.644
2022/06/02,4.145
2022/06/03,4.514
2022/06/04,4.507
2022/06/05,4.419
2022/06/06,4.309
2022/06/07,4.207
2022/06/08,4.526
2022/06/09,4.813
2022/06/10,4.735
2022/06/11,4.199
2022/06/12,3.821
2022/06/13,3.545
2022/06/14,3.796
2022/06/15,3.949
2022/06/16,4.536
2022/06/17,4.99
2022/06/18,5.165
2022/06/19,5.578
2022/06/20,5.873
2022/06/21,5.823
2022/06/22,5.171
2022/06/23,4.085
2022/06/24,3.616
2022/06/25,3.619
2022/06/26,3.63
2022/06/27,2.187
2022/06/28,1.889
2022/06/29,1.524
2022/06/30,1.54
2022/07/01,1.625
2022/07/02,2.072
2022/07/03,2.29
2022/07/04,2.364
2022/07/05,2.399
2022/07/06,2.407
2022/07/07,2.331
2022/07/08,2.327
2022/07/09,2.343
2022/07/10,2.423
2022/07/11,2.202
2022/07/12,2.032
2022/07/13,1.535
2022/07/14,1.251
2022/07/15,1.273
2022/07/16,1.083
2022/07/17,0.931
2022/07/18,1.043
2022/07/19,1.279
2022/07/20,1.4
2022/07/21,1.355
2022/07/22,1.412
2022/07/23,1.52
2022/07/24,1.585
2022/07/25,1.599
2022/07/26,1.651
2022/07/27,1.65
2022/07/28,1.679
2022/07/29,1.675
2022/07/30,1.806
2022/07/31,1.93
2022/08/01,1.797
2022/08/02,1.509
2022/08/03,1.198
2022/08/04,1.198
2022/08/05,1.196
2022/08/06,1.247
2022/08/07,1.264
2022/08/08,1.309
2022/08/09,1.389
2022/08/10,1.828
2022/08/11,1.967
2022/08/12,2.003
2022/08/13,1.945
2022/08/14,1.862
2022/08/15,1.959
2022/08/16,1.945
2022/08/17,1.897
2022/08/18,1.815
2022/08/19,1.794
2022/08/20,1.729
2022/08/21,1.788
2022/08/22,1.806
2022/08/23,1.817
2022/08/24,1.498
2022/08/25,1.156
2022/08/26,1.076
2022/08/27,1.194
2022/08/28,1.288
2022/08/29,0.984
2022/08/30,1.097
2022/08/31,1.302
2022/09/01,1.356
2022/09/02,1.297
2022/09/03,1.381
2022/09/04,1.377
2022/09/05,1.4
2022/09/06,1.419
2022/09/07,1.498
2022/09/08,1.63
2022/09/09,1.72
2022/09/10,1.62
2022/09/11,1.536
2022/09/12,1.548
2022/09/13,1.548
2022/09/14,1.466
2022/09/15,1.439
2022/09/16,1.53
2022/09/17,1.625
2022/09/18,1.632
2022/09/19,1.657
2022/09/20,1.676
2022/09/21,1.603
2022/09/22,1.449
2022/09/23,1.266
2022/09/24,1.349
2022/09/25,1.391
2022/09/26,1.224
2022/09/27,1.025
2022/09/28,1.053
2022/09/29,0.927
2022/09/30,0.948
2022/10/01,0.885
2022/10/02,0.969
2022/10/03,0.969
2022/10/04,0.981
2022/10/05,0.996
2022/10/06,0.99
2022/10/07,0.982
2022/10/08,0.945
2022/10/09,1.398
2022/10/10,1.915
2022/10/11,2.013
2022/10/12,2.026
2022/10/13,2.057
2022/10/14,2.05
2022/10/15,1.937
2022/10/16,1.709
2022/10/17,1.666
2022/10/18,1.667
2022/10/19,1.696
2022/10/20,1.649
2022/10/21,1.465
2022/10/22,1.396
2022/10/23,1.464
2022/10/24,1.256
2022/10/25,1.252
2022/10/26,1.235
2022/10/27,1.256
2022/10/28,1.225
2022/10/29,1.201
2022/10/30,1.334
2022/10/31,1.36
2022/11/01,1.359
2022/11/02,1.298
2022/11/03,1.344
2022/11/04,1.242
2022/11/05,1.258
2022/11/06,1.217
2022/11/07,1.218
2022/11/08,2.537
2022/11/09,3.078
2022/11/10,3.147
2022/11/11,3.119
2022/11/12,3.122
2022/11/13,3.057
2022/11/14,3.136
2022/11/15,3.138
2022/11/16,3.207
2022/11/17,3.261
2022/11/18,3.333
2022/11/19,3.398
2022/11/20,3.449
2022/11/21,3.519
2022/11/22,2.705
2022/11/23,1.695
2022/11/24,0.874
2022/11/25,0.574
2022/11/26,0.573
2022/11/27,0.602
2022/11/28,0.563
2022/11/29,0.471
