Date,transactionfees30emaUSD
2019/06/24,0.16
2019/06/25,0.165
2019/06/26,0.172
2019/06/27,0.18
2019/06/28,0.183
2019/06/29,0.184
2019/06/30,0.186
2019/07/01,0.19
2019/07/02,0.189
2019/07/03,0.188
2019/07/04,0.185
2019/07/05,0.185
2019/07/06,0.184
2019/07/07,0.182
2019/07/08,0.183
2019/07/09,0.183
2019/07/10,0.181
2019/07/11,0.183
2019/07/12,0.181
2019/07/13,0.179
2019/07/14,0.178
2019/07/15,0.176
2019/07/16,0.179
2019/07/17,0.179
2019/07/18,0.176
2019/07/19,0.175
2019/07/20,0.171
2019/07/21,0.167
2019/07/22,0.164
2019/07/23,0.161
2019/07/24,0.162
2019/07/25,0.162
2019/07/26,0.159
2019/07/27,0.157
2019/07/28,0.153
2019/07/29,0.15
2019/07/30,0.148
2019/07/31,0.147
2019/08/01,0.148
2019/08/02,0.148
2019/08/03,0.149
2019/08/04,0.146
2019/08/05,0.144
2019/08/06,0.143
2019/08/07,0.141
2019/08/08,0.14
2019/08/09,0.139
2019/08/10,0.137
2019/08/11,0.134
2019/08/12,0.133
2019/08/13,0.133
2019/08/14,0.132
2019/08/15,0.132
2019/08/16,0.13
2019/08/17,0.127
2019/08/18,0.124
2019/08/19,0.124
2019/08/20,0.125
2019/08/21,0.126
2019/08/22,0.126
2019/08/23,0.125
2019/08/24,0.124
2019/08/25,0.126
2019/08/26,0.128
2019/08/27,0.128
2019/08/28,0.128
2019/08/29,0.127
2019/08/30,0.127
2019/08/31,0.126
2019/09/01,0.125
2019/09/02,0.125
2019/09/03,0.126
2019/09/04,0.126
2019/09/05,0.128
2019/09/06,0.13
2019/09/07,0.133
2019/09/08,0.137
2019/09/09,0.141
2019/09/10,0.147
2019/09/11,0.152
2019/09/12,0.158
2019/09/13,0.164
2019/09/14,0.171
2019/09/15,0.179
2019/09/16,0.184
2019/09/17,0.196
2019/09/18,0.208
2019/09/19,0.224
2019/09/20,0.238
2019/09/21,0.25
2019/09/22,0.255
2019/09/23,0.266
2019/09/24,0.276
2019/09/25,0.284
2019/09/26,0.286
2019/09/27,0.289
2019/09/28,0.292
2019/09/29,0.295
2019/09/30,0.292
2019/10/01,0.282
2019/10/02,0.273
2019/10/03,0.267
2019/10/04,0.26
2019/10/05,0.251
2019/10/06,0.242
2019/10/07,0.235
2019/10/08,0.227
2019/10/09,0.222
2019/10/10,0.216
2019/10/11,0.21
2019/10/12,0.204
2019/10/13,0.199
2019/10/14,0.194
2019/10/15,0.189
2019/10/16,0.185
2019/10/17,0.18
2019/10/18,0.175
2019/10/19,0.171
2019/10/20,0.168
2019/10/21,0.165
2019/10/22,0.162
2019/10/23,0.162
2019/10/24,0.159
2019/10/25,0.157
2019/10/26,0.156
2019/10/27,0.154
2019/10/28,0.153
2019/10/29,0.153
2019/10/30,0.152
2019/10/31,0.151
2019/11/01,0.149
2019/11/02,0.148
2019/11/03,0.147
2019/11/04,0.146
2019/11/05,0.145
2019/11/06,0.143
2019/11/07,0.144
2019/11/08,0.143
2019/11/09,0.142
2019/11/10,0.141
2019/11/11,0.14
2019/11/12,0.139
2019/11/13,0.139
2019/11/14,0.139
2019/11/15,0.138
2019/11/16,0.136
2019/11/17,0.136
2019/11/18,0.137
2019/11/19,0.136
2019/11/20,0.136
2019/11/21,0.138
2019/11/22,0.145
2019/11/23,0.142
2019/11/24,0.14
2019/11/25,0.143
2019/11/26,0.143
2019/11/27,0.142
2019/11/28,0.141
2019/11/29,0.139
2019/11/30,0.137
2019/12/01,0.136
2019/12/02,0.134
2019/12/03,0.132
2019/12/04,0.131
2019/12/05,0.129
2019/12/06,0.127
2019/12/07,0.125
2019/12/08,0.122
2019/12/09,0.12
2019/12/10,0.119
2019/12/11,0.118
2019/12/12,0.116
2019/12/13,0.115
2019/12/14,0.113
2019/12/15,0.112
2019/12/16,0.112
2019/12/17,0.113
2019/12/18,0.113
2019/12/19,0.111
2019/12/20,0.11
2019/12/21,0.108
2019/12/22,0.106
2019/12/23,0.105
2019/12/24,0.104
2019/12/25,0.102
2019/12/26,0.101
2019/12/27,0.099
2019/12/28,0.098
2019/12/29,0.097
2019/12/30,0.096
2019/12/31,0.095
2020/01/01,0.094
2020/01/02,0.093
2020/01/03,0.092
2020/01/04,0.09
2020/01/05,0.089
2020/01/06,0.089
2020/01/07,0.088
2020/01/08,0.088
2020/01/09,0.088
2020/01/10,0.088
2020/01/11,0.088
2020/01/12,0.087
2020/01/13,0.087
2020/01/14,0.089
2020/01/15,0.09
2020/01/16,0.089
2020/01/17,0.089
2020/01/18,0.09
2020/01/19,0.09
2020/01/20,0.089
2020/01/21,0.089
2020/01/22,0.088
2020/01/23,0.088
2020/01/24,0.087
2020/01/25,0.086
2020/01/26,0.085
2020/01/27,0.085
2020/01/28,0.085
2020/01/29,0.085
2020/01/30,0.086
2020/01/31,0.087
2020/02/01,0.087
2020/02/02,0.088
2020/02/03,0.088
2020/02/04,0.091
2020/02/05,0.094
2020/02/06,0.099
2020/02/07,0.104
2020/02/08,0.105
2020/02/09,0.107
2020/02/10,0.109
2020/02/11,0.111
2020/02/12,0.116
2020/02/13,0.12
2020/02/14,0.125
2020/02/15,0.129
2020/02/16,0.136
2020/02/17,0.139
2020/02/18,0.141
2020/02/19,0.144
2020/02/20,0.147
2020/02/21,0.146
2020/02/22,0.146
2020/02/23,0.146
2020/02/24,0.147
2020/02/25,0.15
2020/02/26,0.158
2020/02/27,0.159
2020/02/28,0.159
2020/02/29,0.156
2020/03/01,0.154
2020/03/02,0.152
2020/03/03,0.15
2020/03/04,0.149
2020/03/05,0.148
2020/03/06,0.147
2020/03/07,0.147
2020/03/08,0.152
2020/03/09,0.155
2020/03/10,0.153
2020/03/11,0.154
2020/03/12,0.211
2020/03/13,0.244
2020/03/14,0.235
2020/03/15,0.226
2020/03/16,0.225
2020/03/17,0.218
2020/03/18,0.21
2020/03/19,0.205
2020/03/20,0.199
2020/03/21,0.191
2020/03/22,0.185
2020/03/23,0.179
2020/03/24,0.174
2020/03/25,0.169
2020/03/26,0.164
2020/03/27,0.159
2020/03/28,0.154
2020/03/29,0.149
2020/03/30,0.144
2020/03/31,0.141
2020/04/01,0.138
2020/04/02,0.135
2020/04/03,0.133
2020/04/04,0.129
2020/04/05,0.126
2020/04/06,0.127
2020/04/07,0.127
2020/04/08,0.125
2020/04/09,0.124
2020/04/10,0.124
2020/04/11,0.122
2020/04/12,0.119
2020/04/13,0.118
2020/04/14,0.117
2020/04/15,0.116
2020/04/16,0.118
2020/04/17,0.118
2020/04/18,0.119
2020/04/19,0.119
2020/04/20,0.121
2020/04/21,0.122
2020/04/22,0.124
2020/04/23,0.126
2020/04/24,0.127
2020/04/25,0.128
2020/04/26,0.13
2020/04/27,0.131
2020/04/28,0.132
2020/04/29,0.138
2020/04/30,0.149
2020/05/01,0.15
2020/05/02,0.15
2020/05/03,0.151
2020/05/04,0.154
2020/05/05,0.157
2020/05/06,0.162
2020/05/07,0.169
2020/05/08,0.176
2020/05/09,0.179
2020/05/10,0.191
2020/05/11,0.196
2020/05/12,0.204
2020/05/13,0.218
2020/05/14,0.239
2020/05/15,0.249
2020/05/16,0.253
2020/05/17,0.261
2020/05/18,0.276
2020/05/19,0.287
2020/05/20,0.302
2020/05/21,0.325
2020/05/22,0.332
2020/05/23,0.33
2020/05/24,0.334
2020/05/25,0.344
2020/05/26,0.352
2020/05/27,0.364
2020/05/28,0.374
2020/05/29,0.38
2020/05/30,0.387
2020/05/31,0.391
2020/06/01,0.395
2020/06/02,0.403
2020/06/03,0.405
2020/06/04,0.409
2020/06/05,0.414
2020/06/06,0.421
2020/06/07,0.431
2020/06/08,0.44
2020/06/09,0.448
2020/06/10,0.639
2020/06/11,0.857
2020/06/12,0.837
2020/06/13,0.812
2020/06/14,0.786
2020/06/15,0.776
2020/06/16,0.764
2020/06/17,0.757
2020/06/18,0.744
2020/06/19,0.735
2020/06/20,0.718
2020/06/21,0.702
2020/06/22,0.697
2020/06/23,0.697
2020/06/24,0.7
2020/06/25,0.697
2020/06/26,0.692
2020/06/27,0.684
2020/06/28,0.675
2020/06/29,0.668
2020/06/30,0.673
2020/07/01,0.675
2020/07/02,0.673
2020/07/03,0.673
2020/07/04,0.665
2020/07/05,0.657
2020/07/06,0.655
2020/07/07,0.653
2020/07/08,0.663
2020/07/09,0.668
2020/07/10,0.664
2020/07/11,0.656
2020/07/12,0.647
2020/07/13,0.654
2020/07/14,0.655
2020/07/15,0.662
2020/07/16,0.675
2020/07/17,0.687
2020/07/18,0.694
2020/07/19,0.705
2020/07/20,0.728
2020/07/21,0.756
2020/07/22,0.78
2020/07/23,0.82
2020/07/24,0.855
2020/07/25,0.897
2020/07/26,0.935
2020/07/27,0.997
2020/07/28,1.023
2020/07/29,1.057
2020/07/30,1.083
2020/07/31,1.12
2020/08/01,1.143
2020/08/02,1.197
2020/08/03,1.231
2020/08/04,1.246
2020/08/05,1.253
2020/08/06,1.267
2020/08/07,1.299
2020/08/08,1.324
2020/08/09,1.364
2020/08/10,1.46
2020/08/11,1.565
2020/08/12,1.819
2020/08/13,2.129
2020/08/14,2.37
2020/08/15,2.449
2020/08/16,2.48
2020/08/17,2.522
2020/08/18,2.591
2020/08/19,2.658
2020/08/20,2.692
2020/08/21,2.779
2020/08/22,2.782
2020/08/23,2.75
2020/08/24,2.745
2020/08/25,2.753
2020/08/26,2.729
2020/08/27,2.713
2020/08/28,2.698
2020/08/29,2.703
2020/08/30,2.915
2020/08/31,3.151
2020/09/01,3.801
2020/09/02,4.497
2020/09/03,4.939
2020/09/04,5.016
2020/09/05,5.18
2020/09/06,5.062
2020/09/07,4.919
2020/09/08,4.774
2020/09/09,4.662
2020/09/10,4.655
2020/09/11,4.609
2020/09/12,4.503
2020/09/13,4.428
2020/09/14,4.486
2020/09/15,4.521
2020/09/16,4.494
2020/09/17,4.954
2020/09/18,5.127
2020/09/19,5.103
2020/09/20,5
2020/09/21,4.952
2020/09/22,4.881
2020/09/23,4.768
2020/09/24,4.629
2020/09/25,4.497
2020/09/26,4.352
2020/09/27,4.222
2020/09/28,4.145
2020/09/29,4.115
2020/09/30,4.038
2020/10/01,3.948
2020/10/02,3.844
2020/10/03,3.727
2020/10/04,3.621
2020/10/05,3.53
2020/10/06,3.476
2020/10/07,3.381
2020/10/08,3.293
2020/10/09,3.207
2020/10/10,3.105
2020/10/11,2.99
2020/10/12,2.921
2020/10/13,2.857
2020/10/14,2.806
2020/10/15,2.738
2020/10/16,2.659
2020/10/17,2.546
2020/10/18,2.448
2020/10/19,2.381
2020/10/20,2.326
2020/10/21,2.299
2020/10/22,2.257
2020/10/23,2.215
2020/10/24,2.132
2020/10/25,2.058
2020/10/26,2.031
2020/10/27,1.975
2020/10/28,1.956
2020/10/29,1.945
2020/10/30,1.922
2020/10/31,1.867
2020/11/01,1.804
2020/11/02,1.784
2020/11/03,1.742
2020/11/04,1.691
2020/11/05,1.67
2020/11/06,1.671
2020/11/07,1.674
2020/11/08,1.626
2020/11/09,1.601
2020/11/10,1.592
2020/11/11,1.592
2020/11/12,1.602
2020/11/13,1.606
2020/11/14,1.581
2020/11/15,1.55
2020/11/16,1.545
2020/11/17,1.597
2020/11/18,1.67
2020/11/19,1.668
2020/11/20,1.701
2020/11/21,1.738
2020/11/22,1.775
2020/11/23,1.842
2020/11/24,1.95
2020/11/25,1.97
2020/11/26,2.164
2020/11/27,2.118
2020/11/28,2.058
2020/11/29,1.995
2020/11/30,2.061
2020/12/01,2.146
2020/12/02,2.12
2020/12/03,2.105
2020/12/04,2.103
2020/12/05,2.063
2020/12/06,2.029
2020/12/07,2.022
2020/12/08,2.049
2020/12/09,2.074
2020/12/10,2.082
2020/12/11,2.099
2020/12/12,2.066
2020/12/13,2.042
2020/12/14,2.054
2020/12/15,2.125
2020/12/16,2.186
2020/12/17,2.39
2020/12/18,2.43
2020/12/19,2.452
2020/12/20,2.427
2020/12/21,2.487
2020/12/22,2.507
2020/12/23,2.628
2020/12/24,2.68
2020/12/25,2.755
2020/12/26,2.763
2020/12/27,2.859
2020/12/28,3.005
2020/12/29,3.097
2020/12/30,3.244
2020/12/31,3.354
2021/01/01,3.355
2021/01/02,3.469
2021/01/03,3.829
2021/01/04,4.611
2021/01/05,4.906
2021/01/06,5.149
2021/01/07,5.461
2021/01/08,5.781
2021/01/09,5.869
2021/01/10,5.976
2021/01/11,6.657
2021/01/12,6.634
2021/01/13,6.535
2021/01/14,6.527
2021/01/15,6.572
2021/01/16,6.563
2021/01/17,6.48
2021/01/18,6.438
2021/01/19,6.584
2021/01/20,6.632
2021/01/21,6.872
2021/01/22,7.105
2021/01/23,7.091
2021/01/24,7.121
2021/01/25,7.307
2021/01/26,7.315
2021/01/27,7.403
2021/01/28,7.446
2021/01/29,7.706
2021/01/30,7.831
2021/01/31,8.038
2021/02/01,8.316
2021/02/02,8.761
2021/02/03,9.254
2021/02/04,10.18
2021/02/05,11.143
2021/02/06,11.674
2021/02/07,11.983
2021/02/08,12.597
2021/02/09,13.348
2021/02/10,13.95
2021/02/11,14.268
2021/02/12,14.606
2021/02/13,15.028
2021/02/14,15.198
2021/02/15,15.571
2021/02/16,15.837
2021/02/17,16.095
2021/02/18,16.423
2021/02/19,16.774
2021/02/20,17.221
2021/02/21,17.263
2021/02/22,18.142
2021/02/23,19.437
2021/02/24,19.519
2021/02/25,19.363
2021/02/26,19.097
2021/02/27,18.621
2021/02/28,18.143
2021/03/01,17.727
2021/03/02,17.379
2021/03/03,17.098
2021/03/04,16.724
2021/03/05,16.521
2021/03/06,16.144
2021/03/07,16.055
2021/03/08,16.019
2021/03/09,16.005
2021/03/10,15.977
2021/03/11,15.902
2021/03/12,16.055
2021/03/13,16.211
2021/03/14,16.3
2021/03/15,16.574
2021/03/16,16.816
2021/03/17,17.134
2021/03/18,17.317
2021/03/19,17.336
2021/03/20,17.275
2021/03/21,17.195
2021/03/22,17.392
2021/03/23,17.367
2021/03/24,17.408
2021/03/25,17.392
2021/03/26,17.243
2021/03/27,16.967
2021/03/28,16.76
2021/03/29,16.74
2021/03/30,16.863
2021/03/31,17.257
2021/04/01,17.564
2021/04/02,17.837
2021/04/03,17.913
2021/04/04,17.734
2021/04/05,17.797
2021/04/06,17.897
2021/04/07,17.963
2021/04/08,17.784
2021/04/09,17.598
2021/04/10,17.301
2021/04/11,16.92
2021/04/12,16.716
2021/04/13,16.636
2021/04/14,16.754
2021/04/15,16.718
2021/04/16,17.217
2021/04/17,17.363
2021/04/18,17.653
2021/04/19,18.003
2021/04/20,18.806
2021/04/21,19.035
2021/04/22,19.143
2021/04/23,19.007
2021/04/24,18.447
2021/04/25,17.799
2021/04/26,17.277
2021/04/27,16.855
2021/04/28,16.591
2021/04/29,16.287
2021/04/30,15.879
2021/05/01,15.49
2021/05/02,15.005
2021/05/03,14.882
2021/05/04,14.821
2021/05/05,14.661
2021/05/06,14.616
2021/05/07,14.603
2021/05/08,15.464
2021/05/09,16.24
2021/05/10,18.622
2021/05/11,21.647
2021/05/12,24.762
2021/05/13,25.722
2021/05/14,26.104
2021/05/15,25.943
2021/05/16,25.564
2021/05/17,25.266
2021/05/18,24.915
2021/05/19,27.151
2021/05/20,26.868
2021/05/21,26.494
2021/05/22,25.41
2021/05/23,25.235
2021/05/24,24.343
2021/05/25,23.391
2021/05/26,22.506
2021/05/27,21.556
2021/05/28,20.641
2021/05/29,19.68
2021/05/30,18.727
2021/05/31,17.902
2021/06/01,17.122
2021/06/02,16.409
2021/06/03,15.763
2021/06/04,15.093
2021/06/05,14.39
2021/06/06,13.7
2021/06/07,13.121
2021/06/08,12.65
2021/06/09,12.158
2021/06/10,11.648
2021/06/11,11.199
2021/06/12,10.734
2021/06/13,10.242
2021/06/14,9.846
2021/06/15,9.487
2021/06/16,9.132
2021/06/17,8.81
2021/06/18,8.504
2021/06/19,8.159
2021/06/20,7.859
2021/06/21,7.796
2021/06/22,7.915
2021/06/23,7.633
2021/06/24,7.341
2021/06/25,7.113
2021/06/26,6.803
2021/06/27,6.633
2021/06/28,6.416
2021/06/29,6.251
2021/06/30,6.199
2021/07/01,6.045
2021/07/02,5.846
2021/07/03,5.661
2021/07/04,5.468
2021/07/05,5.337
2021/07/06,5.519
2021/07/07,5.596
2021/07/08,5.621
2021/07/09,5.553
2021/07/10,5.39
2021/07/11,5.198
2021/07/12,5.168
2021/07/13,5.153
2021/07/14,5.267
2021/07/15,5.343
2021/07/16,5.402
2021/07/17,5.332
2021/07/18,5.262
2021/07/19,5.198
2021/07/20,5.162
2021/07/21,5.084
2021/07/22,5.094
2021/07/23,5.173
2021/07/24,5.09
2021/07/25,5.007
2021/07/26,5.144
2021/07/27,5.342
2021/07/28,5.586
2021/07/29,5.582
2021/07/30,5.659
2021/07/31,5.93
2021/08/01,6.067
2021/08/02,6.217
2021/08/03,6.469
2021/08/04,6.622
2021/08/05,7.142
2021/08/06,7.478
2021/08/07,7.873
2021/08/08,8.284
2021/08/09,8.792
2021/08/10,9.499
2021/08/11,10.023
2021/08/12,10.471
2021/08/13,10.98
2021/08/14,11.376
2021/08/15,12.047
2021/08/16,12.287
2021/08/17,12.432
2021/08/18,12.493
2021/08/19,12.658
2021/08/20,12.624
2021/08/21,12.523
2021/08/22,12.416
2021/08/23,12.76
2021/08/24,13.426
2021/08/25,14.316
2021/08/26,15.107
2021/08/27,16.603
2021/08/28,17.385
2021/08/29,18.255
2021/08/30,19.22
2021/08/31,20.399
2021/09/01,21.93
2021/09/02,22.762
2021/09/03,24.641
2021/09/04,25.695
2021/09/05,26.616
2021/09/06,27.47
2021/09/07,29.542
2021/09/08,30.751
2021/09/09,31.875
2021/09/10,31.721
2021/09/11,30.826
2021/09/12,30.025
2021/09/13,29.549
2021/09/14,29.16
2021/09/15,28.635
2021/09/16,28.566
2021/09/17,28.218
2021/09/18,27.506
2021/09/19,27.124
2021/09/20,26.974
2021/09/21,26.954
2021/09/22,26.385
2021/09/23,26.282
2021/09/24,25.856
2021/09/25,25.03
2021/09/26,24.726
2021/09/27,26.119
2021/09/28,26.023
2021/09/29,25.742
2021/09/30,26.116
2021/10/01,25.966
2021/10/02,25.585
2021/10/03,25.167
2021/10/04,25.564
2021/10/05,26.377
2021/10/06,27.216
2021/10/07,27.989
2021/10/08,28.547
2021/10/09,28.271
2021/10/10,28.184
2021/10/11,28.529
2021/10/12,28.421
2021/10/13,28.52
2021/10/14,29.328
2021/10/15,30.388
2021/10/16,30.279
2021/10/17,29.999
2021/10/18,30.764
2021/10/19,30.308
2021/10/20,30.016
2021/10/21,30.19
2021/10/22,30.133
2021/10/23,29.625
2021/10/24,29.308
2021/10/25,29.524
2021/10/26,30.205
2021/10/27,31.55
2021/10/28,32.888
2021/10/29,34.181
2021/10/30,35.29
2021/10/31,36.185
2021/11/01,37.178
2021/11/02,38.392
2021/11/03,39.343
2021/11/04,39.93
2021/11/05,40.323
2021/11/06,40.402
2021/11/07,40.136
2021/11/08,40.511
2021/11/09,41.952
2021/11/10,42.977
2021/11/11,43.844
2021/11/12,44.391
2021/11/13,44.563
2021/11/14,44.339
2021/11/15,45.077
2021/11/16,45.278
2021/11/17,45.058
2021/11/18,45.185
2021/11/19,44.862
2021/11/20,44.471
2021/11/21,43.979
2021/11/22,44.439
2021/11/23,44.515
2021/11/24,44.321
2021/11/25,44.162
2021/11/26,43.704
2021/11/27,43.545
2021/11/28,43.393
2021/11/29,43.341
2021/11/30,43.944
2021/12/01,44.493
2021/12/02,44.323
2021/12/03,44.039
2021/12/04,44.209
2021/12/05,43.334
2021/12/06,42.84
2021/12/07,42.24
2021/12/08,41.262
2021/12/09,40.474
2021/12/10,39.883
2021/12/11,38.979
2021/12/12,37.922
2021/12/13,37.286
2021/12/14,36.49
2021/12/15,35.947
2021/12/16,35.976
2021/12/17,35.65
2021/12/18,34.823
2021/12/19,34.018
2021/12/20,33.333
2021/12/21,32.675
2021/12/22,32.236
2021/12/23,31.93
2021/12/24,31.376
2021/12/25,30.817
2021/12/26,30.069
2021/12/27,29.816
2021/12/28,30.001
2021/12/29,30.524
2021/12/30,30.647
2021/12/31,30.52
2022/01/01,30.215
2022/01/02,30.426
2022/01/03,30.594
2022/01/04,31.275
2022/01/05,32.109
2022/01/06,32.474
2022/01/07,33.009
2022/01/08,32.93
2022/01/09,33.59
2022/01/10,34.808
2022/01/11,35.486
2022/01/12,36.43
2022/01/13,36.832
2022/01/14,37.689
2022/01/15,37.708
2022/01/16,37.693
2022/01/17,37.79
2022/01/18,37.482
2022/01/19,37.142
2022/01/20,37.29
2022/01/21,37.666
2022/01/22,37.388
2022/01/23,36.771
2022/01/24,36.263
2022/01/25,35.768
2022/01/26,35.431
2022/01/27,35.253
2022/01/28,34.882
2022/01/29,34.298
2022/01/30,33.901
2022/01/31,33.396
2022/02/01,33.56
2022/02/02,33.69
2022/02/03,33.366
2022/02/04,32.891
2022/02/05,32.914
2022/02/06,32.035
2022/02/07,31.935
2022/02/08,31.398
2022/02/09,30.971
2022/02/10,30.844
2022/02/11,30.118
2022/02/12,29.303
2022/02/13,28.384
2022/02/14,27.581
2022/02/15,27.085
2022/02/16,26.729
2022/02/17,26.328
2022/02/18,26.042
2022/02/19,25.462
2022/02/20,24.776
2022/02/21,24.564
2022/02/22,24.279
2022/02/23,24.203
2022/02/24,23.844
2022/02/25,23.277
2022/02/26,22.615
2022/02/27,21.874
2022/02/28,21.63
2022/03/01,21.23
2022/03/02,20.764
2022/03/03,20.247
2022/03/04,19.685
2022/03/05,19.01
2022/03/06,18.533
2022/03/07,17.955
2022/03/08,17.46
2022/03/09,16.926
2022/03/10,16.32
2022/03/11,15.758
2022/03/12,15.127
2022/03/13,14.715
2022/03/14,14.292
2022/03/15,13.913
2022/03/16,13.62
2022/03/17,13.845
2022/03/18,13.928
2022/03/19,13.574
2022/03/20,13.172
2022/03/21,12.889
2022/03/22,12.758
2022/03/23,12.595
2022/03/24,12.676
2022/03/25,12.707
2022/03/26,12.489
2022/03/27,12.808
2022/03/28,13.664
2022/03/29,13.703
2022/03/30,13.849
2022/03/31,13.958
2022/04/01,14.311
2022/04/02,14.68
2022/04/03,14.995
2022/04/04,15.36
2022/04/05,17.17
2022/04/06,17.21
2022/04/07,17.44
2022/04/08,17.408
2022/04/09,17.002
2022/04/10,16.744
2022/04/11,16.536
2022/04/12,16.328
2022/04/13,16.173
2022/04/14,16.043
2022/04/15,15.742
2022/04/16,15.425
2022/04/17,14.997
2022/04/18,14.703
2022/04/19,14.471
2022/04/20,14.74
2022/04/21,14.898
2022/04/22,14.905
2022/04/23,14.569
2022/04/24,14.251
2022/04/25,14.241
2022/04/26,14.138
2022/04/27,14.093
2022/04/28,14.07
2022/04/29,14.008
2022/04/30,13.843
2022/05/01,25.639
2022/05/02,25.121
2022/05/03,24.55
2022/05/04,23.809
2022/05/05,23.281
2022/05/06,22.628
2022/05/07,21.71
2022/05/08,20.735
2022/05/09,20.243
2022/05/10,19.709
2022/05/11,20.197
2022/05/12,20.907
2022/05/13,20.338
2022/05/14,19.476
2022/05/15,18.543
2022/05/16,17.668
2022/05/17,16.957
2022/05/18,16.186
2022/05/19,15.472
2022/05/20,14.828
2022/05/21,14.146
2022/05/22,13.525
2022/05/23,12.987
2022/05/24,12.497
2022/05/25,12.105
2022/05/26,11.863
2022/05/27,11.548
2022/05/28,11.041
2022/05/29,10.572
2022/05/30,10.288
2022/05/31,10.204
2022/06/01,10.167
2022/06/02,10.157
2022/06/03,10.148
2022/06/04,10.1
2022/06/05,10.049
2022/06/06,9.98
2022/06/07,9.945
2022/06/08,10.057
2022/06/09,10.15
2022/06/10,10.061
2022/06/11,9.784
2022/06/12,9.472
2022/06/13,9.514
2022/06/14,9.322
2022/06/15,9.156
2022/06/16,8.836
2022/06/17,8.515
2022/06/18,8.275
2022/06/19,7.936
2022/06/20,7.615
2022/06/21,7.384
2022/06/22,7.134
2022/06/23,6.994
2022/06/24,6.828
2022/06/25,6.649
2022/06/26,6.498
2022/06/27,6.421
2022/06/28,6.326
2022/06/29,6.276
2022/06/30,6.176
2022/07/01,5.986
2022/07/02,5.708
2022/07/03,5.464
2022/07/04,5.272
2022/07/05,5.133
2022/07/06,5.018
2022/07/07,4.953
2022/07/08,4.834
2022/07/09,4.718
2022/07/10,4.553
2022/07/11,4.467
2022/07/12,4.347
2022/07/13,4.26
2022/07/14,4.217
2022/07/15,4.168
2022/07/16,4.074
2022/07/17,3.985
2022/07/18,3.998
2022/07/19,4.037
2022/07/20,4.058
2022/07/21,3.995
2022/07/22,3.899
2022/07/23,3.785
2022/07/24,3.66
2022/07/25,3.599
2022/07/26,3.508
2022/07/27,3.476
2022/07/28,3.501
2022/07/29,3.454
2022/07/30,3.341
2022/07/31,3.232
2022/08/01,3.213
2022/08/02,3.155
2022/08/03,3.081
2022/08/04,2.998
2022/08/05,2.959
2022/08/06,2.875
2022/08/07,2.801
2022/08/08,2.819
2022/08/09,2.851
2022/08/10,2.976
2022/08/11,3.071
2022/08/12,3.089
2022/08/13,3.04
2022/08/14,3.003
2022/08/15,3.063
2022/08/16,3.03
2022/08/17,3.002
2022/08/18,2.967
2022/08/19,2.984
2022/08/20,2.921
2022/08/21,2.827
2022/08/22,2.806
2022/08/23,2.779
2022/08/24,2.751
2022/08/25,2.753
2022/08/26,2.743
2022/08/27,2.664
2022/08/28,2.593
2022/08/29,2.59
2022/08/30,2.635
2022/08/31,2.706
2022/09/01,2.738
2022/09/02,2.714
2022/09/03,2.632
2022/09/04,2.558
2022/09/05,2.516
2022/09/06,2.535
2022/09/07,2.587
2022/09/08,2.661
2022/09/09,2.722
2022/09/10,2.701
2022/09/11,2.661
2022/09/12,2.691
2022/09/13,2.729
2022/09/14,2.697
2022/09/15,2.706
2022/09/16,2.634
2022/09/17,2.531
2022/09/18,2.462
2022/09/19,2.413
2022/09/20,2.381
2022/09/21,2.373
2022/09/22,2.327
2022/09/23,2.278
2022/09/24,2.201
2022/09/25,2.144
2022/09/26,2.13
2022/09/27,2.159
2022/09/28,2.176
2022/09/29,2.182
2022/09/30,2.184
2022/10/01,2.132
2022/10/02,2.058
2022/10/03,2.048
2022/10/04,2.054
2022/10/05,2.074
2022/10/06,2.062
2022/10/07,2.038
2022/10/08,2.073
2022/10/09,2.207
2022/10/10,2.371
2022/10/11,2.449
2022/10/12,2.478
2022/10/13,2.527
2022/10/14,2.54
2022/10/15,2.542
2022/10/16,2.534
2022/10/17,2.592
2022/10/18,2.667
2022/10/19,2.751
2022/10/20,2.851
2022/10/21,2.946
2022/10/22,2.957
2022/10/23,2.919
2022/10/24,2.933
2022/10/25,2.971
2022/10/26,2.997
2022/10/27,2.988
2022/10/28,2.995
2022/10/29,2.977
2022/10/30,2.907
2022/10/31,2.965
2022/11/01,2.953
2022/11/02,2.976
2022/11/03,3.073
2022/11/04,3.12
2022/11/05,3.097
2022/11/06,3.069
2022/11/07,3.08
2022/11/08,3.363
2022/11/09,3.588
2022/11/10,3.699
2022/11/11,3.701
2022/11/12,3.635
2022/11/13,3.548
2022/11/14,3.486
2022/11/15,3.439
2022/11/16,3.378
2022/11/17,3.313
2022/11/18,3.247
2022/11/19,3.17
2022/11/20,3.101
2022/11/21,3.036
2022/11/22,2.99
2022/11/23,2.931
2022/11/24,2.866
2022/11/25,2.791
2022/11/26,2.726
2022/11/27,2.668
2022/11/28,2.623
2022/11/29,2.568
