Date,median_transaction_fee30wmaUSD
2019/06/23,0.1
2019/06/24,0.1
2019/06/25,0.107
2019/06/26,0.109
2019/06/27,0.112
2019/06/28,0.117
2019/06/29,0.118
2019/06/30,0.119
2019/07/01,0.126
2019/07/02,0.127
2019/07/03,0.125
2019/07/04,0.122
2019/07/05,0.123
2019/07/06,0.123
2019/07/07,0.119
2019/07/08,0.121
2019/07/09,0.119
2019/07/10,0.116
2019/07/11,0.121
2019/07/12,0.118
2019/07/13,0.114
2019/07/14,0.111
2019/07/15,0.109
2019/07/16,0.112
2019/07/17,0.113
2019/07/18,0.109
2019/07/19,0.111
2019/07/20,0.106
2019/07/21,0.102
2019/07/22,0.098
2019/07/23,0.094
2019/07/24,0.098
2019/07/25,0.101
2019/07/26,0.097
2019/07/27,0.093
2019/07/28,0.089
2019/07/29,0.086
2019/07/30,0.082
2019/07/31,0.08
2019/08/01,0.084
2019/08/02,0.085
2019/08/03,0.09
2019/08/04,0.086
2019/08/05,0.084
2019/08/06,0.082
2019/08/07,0.079
2019/08/08,0.078
2019/08/09,0.076
2019/08/10,0.074
2019/08/11,0.071
2019/08/12,0.07
2019/08/13,0.067
2019/08/14,0.065
2019/08/15,0.065
2019/08/16,0.063
2019/08/17,0.061
2019/08/18,0.059
2019/08/19,0.059
2019/08/20,0.06
2019/08/21,0.061
2019/08/22,0.062
2019/08/23,0.062
2019/08/24,0.062
2019/08/25,0.063
2019/08/26,0.064
2019/08/27,0.065
2019/08/28,0.065
2019/08/29,0.066
2019/08/30,0.066
2019/08/31,0.066
2019/09/01,0.066
2019/09/02,0.066
2019/09/03,0.067
2019/09/04,0.068
2019/09/05,0.07
2019/09/06,0.072
2019/09/07,0.074
2019/09/08,0.076
2019/09/09,0.079
2019/09/10,0.083
2019/09/11,0.085
2019/09/12,0.089
2019/09/13,0.093
2019/09/14,0.096
2019/09/15,0.1
2019/09/16,0.104
2019/09/17,0.109
2019/09/18,0.114
2019/09/19,0.12
2019/09/20,0.126
2019/09/21,0.129
2019/09/22,0.13
2019/09/23,0.134
2019/09/24,0.138
2019/09/25,0.14
2019/09/26,0.141
2019/09/27,0.141
2019/09/28,0.141
2019/09/29,0.141
2019/09/30,0.14
2019/10/01,0.137
2019/10/02,0.133
2019/10/03,0.13
2019/10/04,0.127
2019/10/05,0.124
2019/10/06,0.119
2019/10/07,0.116
2019/10/08,0.112
2019/10/09,0.109
2019/10/10,0.106
2019/10/11,0.103
2019/10/12,0.099
2019/10/13,0.096
2019/10/14,0.094
2019/10/15,0.091
2019/10/16,0.088
2019/10/17,0.085
2019/10/18,0.082
2019/10/19,0.079
2019/10/20,0.077
2019/10/21,0.075
2019/10/22,0.075
2019/10/23,0.074
2019/10/24,0.073
2019/10/25,0.073
2019/10/26,0.073
2019/10/27,0.073
2019/10/28,0.073
2019/10/29,0.073
2019/10/30,0.074
2019/10/31,0.075
2019/11/01,0.075
2019/11/02,0.074
2019/11/03,0.074
2019/11/04,0.074
2019/11/05,0.075
2019/11/06,0.074
2019/11/07,0.075
2019/11/08,0.075
2019/11/09,0.075
2019/11/10,0.074
2019/11/11,0.074
2019/11/12,0.074
2019/11/13,0.074
2019/11/14,0.074
2019/11/15,0.074
2019/11/16,0.073
2019/11/17,0.073
2019/11/18,0.072
2019/11/19,0.072
2019/11/20,0.072
2019/11/21,0.073
2019/11/22,0.074
2019/11/23,0.073
2019/11/24,0.072
2019/11/25,0.073
2019/11/26,0.073
2019/11/27,0.072
2019/11/28,0.071
2019/11/29,0.07
2019/11/30,0.069
2019/12/01,0.069
2019/12/02,0.069
2019/12/03,0.068
2019/12/04,0.067
2019/12/05,0.066
2019/12/06,0.065
2019/12/07,0.063
2019/12/08,0.061
2019/12/09,0.059
2019/12/10,0.058
2019/12/11,0.057
2019/12/12,0.056
2019/12/13,0.055
2019/12/14,0.054
2019/12/15,0.053
2019/12/16,0.053
2019/12/17,0.052
2019/12/18,0.052
2019/12/19,0.051
2019/12/20,0.051
2019/12/21,0.05
2019/12/22,0.049
2019/12/23,0.048
2019/12/24,0.047
2019/12/25,0.047
2019/12/26,0.046
2019/12/27,0.045
2019/12/28,0.044
2019/12/29,0.044
2019/12/30,0.043
2019/12/31,0.043
2020/01/01,0.043
2020/01/02,0.042
2020/01/03,0.041
2020/01/04,0.04
2020/01/05,0.039
2020/01/06,0.039
2020/01/07,0.039
2020/01/08,0.039
2020/01/09,0.038
2020/01/10,0.039
2020/01/11,0.039
2020/01/12,0.039
2020/01/13,0.039
2020/01/14,0.039
2020/01/15,0.039
2020/01/16,0.039
2020/01/17,0.039
2020/01/18,0.04
2020/01/19,0.04
2020/01/20,0.04
2020/01/21,0.04
2020/01/22,0.039
2020/01/23,0.039
2020/01/24,0.038
2020/01/25,0.037
2020/01/26,0.037
2020/01/27,0.036
2020/01/28,0.036
2020/01/29,0.035
2020/01/30,0.035
2020/01/31,0.035
2020/02/01,0.035
2020/02/02,0.035
2020/02/03,0.035
2020/02/04,0.036
2020/02/05,0.038
2020/02/06,0.04
2020/02/07,0.043
2020/02/08,0.044
2020/02/09,0.045
2020/02/10,0.046
2020/02/11,0.047
2020/02/12,0.049
2020/02/13,0.053
2020/02/14,0.055
2020/02/15,0.058
2020/02/16,0.06
2020/02/17,0.062
2020/02/18,0.063
2020/02/19,0.065
2020/02/20,0.067
2020/02/21,0.067
2020/02/22,0.067
2020/02/23,0.069
2020/02/24,0.07
2020/02/25,0.071
2020/02/26,0.072
2020/02/27,0.072
2020/02/28,0.072
2020/02/29,0.071
2020/03/01,0.07
2020/03/02,0.069
2020/03/03,0.068
2020/03/04,0.067
2020/03/05,0.068
2020/03/06,0.067
2020/03/07,0.067
2020/03/08,0.067
2020/03/09,0.068
2020/03/10,0.067
2020/03/11,0.067
2020/03/12,0.08
2020/03/13,0.088
2020/03/14,0.086
2020/03/15,0.084
2020/03/16,0.084
2020/03/17,0.082
2020/03/18,0.079
2020/03/19,0.078
2020/03/20,0.076
2020/03/21,0.074
2020/03/22,0.071
2020/03/23,0.069
2020/03/24,0.067
2020/03/25,0.065
2020/03/26,0.063
2020/03/27,0.061
2020/03/28,0.059
2020/03/29,0.056
2020/03/30,0.054
2020/03/31,0.053
2020/04/01,0.051
2020/04/02,0.05
2020/04/03,0.049
2020/04/04,0.048
2020/04/05,0.046
2020/04/06,0.046
2020/04/07,0.046
2020/04/08,0.045
2020/04/09,0.045
2020/04/10,0.044
2020/04/11,0.043
2020/04/12,0.042
2020/04/13,0.042
2020/04/14,0.042
2020/04/15,0.042
2020/04/16,0.044
2020/04/17,0.044
2020/04/18,0.045
2020/04/19,0.046
2020/04/20,0.047
2020/04/21,0.049
2020/04/22,0.05
2020/04/23,0.052
2020/04/24,0.053
2020/04/25,0.054
2020/04/26,0.055
2020/04/27,0.057
2020/04/28,0.058
2020/04/29,0.061
2020/04/30,0.066
2020/05/01,0.068
2020/05/02,0.068
2020/05/03,0.069
2020/05/04,0.07
2020/05/05,0.072
2020/05/06,0.074
2020/05/07,0.078
2020/05/08,0.082
2020/05/09,0.085
2020/05/10,0.09
2020/05/11,0.092
2020/05/12,0.097
2020/05/13,0.103
2020/05/14,0.113
2020/05/15,0.119
2020/05/16,0.122
2020/05/17,0.126
2020/05/18,0.134
2020/05/19,0.141
2020/05/20,0.149
2020/05/21,0.161
2020/05/22,0.168
2020/05/23,0.169
2020/05/24,0.172
2020/05/25,0.179
2020/05/26,0.185
2020/05/27,0.191
2020/05/28,0.198
2020/05/29,0.202
2020/05/30,0.206
2020/05/31,0.209
2020/06/01,0.213
2020/06/02,0.218
2020/06/03,0.22
2020/06/04,0.223
2020/06/05,0.226
2020/06/06,0.232
2020/06/07,0.24
2020/06/08,0.246
2020/06/09,0.25
2020/06/10,0.255
2020/06/11,0.259
2020/06/12,0.26
2020/06/13,0.259
2020/06/14,0.255
2020/06/15,0.258
2020/06/16,0.261
2020/06/17,0.264
2020/06/18,0.264
2020/06/19,0.266
2020/06/20,0.263
2020/06/21,0.26
2020/06/22,0.263
2020/06/23,0.268
2020/06/24,0.273
2020/06/25,0.274
2020/06/26,0.274
2020/06/27,0.273
2020/06/28,0.271
2020/06/29,0.271
2020/06/30,0.278
2020/07/01,0.282
2020/07/02,0.283
2020/07/03,0.285
2020/07/04,0.282
2020/07/05,0.279
2020/07/06,0.28
2020/07/07,0.281
2020/07/08,0.289
2020/07/09,0.293
2020/07/10,0.294
2020/07/11,0.292
2020/07/12,0.289
2020/07/13,0.295
2020/07/14,0.298
2020/07/15,0.303
2020/07/16,0.31
2020/07/17,0.318
2020/07/18,0.322
2020/07/19,0.327
2020/07/20,0.339
2020/07/21,0.355
2020/07/22,0.367
2020/07/23,0.388
2020/07/24,0.405
2020/07/25,0.426
2020/07/26,0.446
2020/07/27,0.481
2020/07/28,0.498
2020/07/29,0.517
2020/07/30,0.533
2020/07/31,0.556
2020/08/01,0.572
2020/08/02,0.599
2020/08/03,0.621
2020/08/04,0.633
2020/08/05,0.641
2020/08/06,0.653
2020/08/07,0.674
2020/08/08,0.69
2020/08/09,0.713
2020/08/10,0.765
2020/08/11,0.825
2020/08/12,0.966
2020/08/13,1.132
2020/08/14,1.266
2020/08/15,1.315
2020/08/16,1.342
2020/08/17,1.377
2020/08/18,1.429
2020/08/19,1.477
2020/08/20,1.506
2020/08/21,1.562
2020/08/22,1.57
2020/08/23,1.553
2020/08/24,1.552
2020/08/25,1.561
2020/08/26,1.548
2020/08/27,1.539
2020/08/28,1.527
2020/08/29,1.527
2020/08/30,1.627
2020/08/31,1.754
2020/09/01,2.109
2020/09/02,2.54
2020/09/03,2.797
2020/09/04,2.862
2020/09/05,2.945
2020/09/06,2.892
2020/09/07,2.825
2020/09/08,2.747
2020/09/09,2.684
2020/09/10,2.678
2020/09/11,2.652
2020/09/12,2.588
2020/09/13,2.538
2020/09/14,2.56
2020/09/15,2.567
2020/09/16,2.549
2020/09/17,2.852
2020/09/18,2.965
2020/09/19,2.948
2020/09/20,2.884
2020/09/21,2.849
2020/09/22,2.797
2020/09/23,2.717
2020/09/24,2.619
2020/09/25,2.525
2020/09/26,2.413
2020/09/27,2.303
2020/09/28,2.22
2020/09/29,2.163
2020/09/30,2.08
2020/10/01,1.987
2020/10/02,1.901
2020/10/03,1.813
2020/10/04,1.74
2020/10/05,1.682
2020/10/06,1.64
2020/10/07,1.581
2020/10/08,1.521
2020/10/09,1.463
2020/10/10,1.394
2020/10/11,1.317
2020/10/12,1.265
2020/10/13,1.213
2020/10/14,1.162
2020/10/15,1.111
2020/10/16,1.058
2020/10/17,0.986
2020/10/18,0.928
2020/10/19,0.892
2020/10/20,0.865
2020/10/21,0.857
2020/10/22,0.845
2020/10/23,0.828
2020/10/24,0.792
2020/10/25,0.76
2020/10/26,0.748
2020/10/27,0.726
2020/10/28,0.719
2020/10/29,0.719
2020/10/30,0.717
2020/10/31,0.696
2020/11/01,0.672
2020/11/02,0.673
2020/11/03,0.663
2020/11/04,0.645
2020/11/05,0.64
2020/11/06,0.652
2020/11/07,0.66
2020/11/08,0.643
2020/11/09,0.641
2020/11/10,0.647
2020/11/11,0.654
2020/11/12,0.662
2020/11/13,0.673
2020/11/14,0.661
2020/11/15,0.651
2020/11/16,0.653
2020/11/17,0.687
2020/11/18,0.725
2020/11/19,0.728
2020/11/20,0.757
2020/11/21,0.784
2020/11/22,0.813
2020/11/23,0.864
2020/11/24,0.938
2020/11/25,0.963
2020/11/26,1.039
2020/11/27,1.025
2020/11/28,0.997
2020/11/29,0.97
2020/11/30,1.013
2020/12/01,1.064
2020/12/02,1.058
2020/12/03,1.059
2020/12/04,1.066
2020/12/05,1.046
2020/12/06,1.026
2020/12/07,1.023
2020/12/08,1.038
2020/12/09,1.052
2020/12/10,1.054
2020/12/11,1.062
2020/12/12,1.044
2020/12/13,1.029
2020/12/14,1.041
2020/12/15,1.077
2020/12/16,1.111
2020/12/17,1.219
2020/12/18,1.242
2020/12/19,1.256
2020/12/20,1.24
2020/12/21,1.271
2020/12/22,1.282
2020/12/23,1.341
2020/12/24,1.375
2020/12/25,1.42
2020/12/26,1.431
2020/12/27,1.483
2020/12/28,1.564
2020/12/29,1.628
2020/12/30,1.725
2020/12/31,1.798
2021/01/01,1.809
2021/01/02,1.876
2021/01/03,2.044
2021/01/04,2.483
2021/01/05,2.663
2021/01/06,2.822
2021/01/07,2.994
2021/01/08,3.183
2021/01/09,3.255
2021/01/10,3.323
2021/01/11,3.629
2021/01/12,3.647
2021/01/13,3.615
2021/01/14,3.634
2021/01/15,3.648
2021/01/16,3.651
2021/01/17,3.621
2021/01/18,3.611
2021/01/19,3.685
2021/01/20,3.701
2021/01/21,3.795
2021/01/22,3.885
2021/01/23,3.868
2021/01/24,3.863
2021/01/25,3.945
2021/01/26,3.934
2021/01/27,3.954
2021/01/28,3.965
2021/01/29,4.096
2021/01/30,4.149
2021/01/31,4.247
2021/02/01,4.383
2021/02/02,4.626
2021/02/03,4.907
2021/02/04,5.404
2021/02/05,5.995
2021/02/06,6.295
2021/02/07,6.478
2021/02/08,6.843
2021/02/09,7.317
2021/02/10,7.72
2021/02/11,7.984
2021/02/12,8.25
2021/02/13,8.568
2021/02/14,8.741
2021/02/15,8.939
2021/02/16,9.131
2021/02/17,9.309
2021/02/18,9.524
2021/02/19,9.758
2021/02/20,10.058
2021/02/21,10.113
2021/02/22,10.48
2021/02/23,11.13
2021/02/24,11.177
2021/02/25,11.107
2021/02/26,10.964
2021/02/27,10.675
2021/02/28,10.36
2021/03/01,10.074
2021/03/02,9.813
2021/03/03,9.588
2021/03/04,9.298
2021/03/05,9.083
2021/03/06,8.765
2021/03/07,8.633
2021/03/08,8.519
2021/03/09,8.452
2021/03/10,8.347
2021/03/11,8.234
2021/03/12,8.269
2021/03/13,8.302
2021/03/14,8.299
2021/03/15,8.427
2021/03/16,8.549
2021/03/17,8.677
2021/03/18,8.771
2021/03/19,8.776
2021/03/20,8.74
2021/03/21,8.688
2021/03/22,8.824
2021/03/23,8.834
2021/03/24,8.893
2021/03/25,8.941
2021/03/26,8.9
2021/03/27,8.799
2021/03/28,8.722
2021/03/29,8.766
2021/03/30,8.887
2021/03/31,9.166
2021/04/01,9.353
2021/04/02,9.548
2021/04/03,9.606
2021/04/04,9.506
2021/04/05,9.558
2021/04/06,9.617
2021/04/07,9.648
2021/04/08,9.559
2021/04/09,9.456
2021/04/10,9.264
2021/04/11,9.033
2021/04/12,8.904
2021/04/13,8.869
2021/04/14,8.922
2021/04/15,8.872
2021/04/16,9.2
2021/04/17,9.3
2021/04/18,9.427
2021/04/19,9.702
2021/04/20,10.211
2021/04/21,10.348
2021/04/22,10.421
2021/04/23,10.384
2021/04/24,10.074
2021/04/25,9.708
2021/04/26,9.412
2021/04/27,9.166
2021/04/28,8.989
2021/04/29,8.801
2021/04/30,8.544
2021/05/01,8.243
2021/05/02,7.929
2021/05/03,7.834
2021/05/04,7.765
2021/05/05,7.625
2021/05/06,7.57
2021/05/07,7.556
2021/05/08,8.056
2021/05/09,8.523
2021/05/10,9.957
2021/05/11,11.569
2021/05/12,13.339
2021/05/13,13.873
2021/05/14,14.173
2021/05/15,14.154
2021/05/16,14.002
2021/05/17,13.915
2021/05/18,13.794
2021/05/19,14.417
2021/05/20,14.272
2021/05/21,14.047
2021/05/22,13.578
2021/05/23,13.389
2021/05/24,12.987
2021/05/25,12.531
2021/05/26,12.077
2021/05/27,11.562
2021/05/28,11.051
2021/05/29,10.467
2021/05/30,9.865
2021/05/31,9.297
2021/06/01,8.738
2021/06/02,8.211
2021/06/03,7.699
2021/06/04,7.16
2021/06/05,6.588
2021/06/06,6.007
2021/06/07,5.488
2021/06/08,5.024
2021/06/09,4.566
2021/06/10,4.148
2021/06/11,3.811
2021/06/12,3.513
2021/06/13,3.239
2021/06/14,3.033
2021/06/15,2.859
2021/06/16,2.691
2021/06/17,2.549
2021/06/18,2.415
2021/06/19,2.29
2021/06/20,2.185
2021/06/21,2.207
2021/06/22,2.269
2021/06/23,2.209
2021/06/24,2.141
2021/06/25,2.096
2021/06/26,2.02
2021/06/27,1.947
2021/06/28,1.909
2021/06/29,1.895
2021/06/30,1.887
2021/07/01,1.868
2021/07/02,1.831
2021/07/03,1.787
2021/07/04,1.749
2021/07/05,1.72
2021/07/06,1.893
2021/07/07,2.004
2021/07/08,2.077
2021/07/09,2.103
2021/07/10,2.069
2021/07/11,2.025
2021/07/12,2.052
2021/07/13,2.087
2021/07/14,2.164
2021/07/15,2.233
2021/07/16,2.285
2021/07/17,2.275
2021/07/18,2.269
2021/07/19,2.261
2021/07/20,2.264
2021/07/21,2.236
2021/07/22,2.232
2021/07/23,2.215
2021/07/24,2.185
2021/07/25,2.166
2021/07/26,2.244
2021/07/27,2.262
2021/07/28,2.307
2021/07/29,2.342
2021/07/30,2.405
2021/07/31,2.455
2021/08/01,2.524
2021/08/02,2.597
2021/08/03,2.704
2021/08/04,2.806
2021/08/05,3.054
2021/08/06,3.262
2021/08/07,3.496
2021/08/08,3.674
2021/08/09,3.905
2021/08/10,4.151
2021/08/11,4.467
2021/08/12,4.677
2021/08/13,4.913
2021/08/14,5.102
2021/08/15,5.242
2021/08/16,5.46
2021/08/17,5.628
2021/08/18,5.738
2021/08/19,5.777
2021/08/20,5.86
2021/08/21,5.877
2021/08/22,5.901
2021/08/23,6.14
2021/08/24,6.542
2021/08/25,7.036
2021/08/26,7.45
2021/08/27,7.928
2021/08/28,8.204
2021/08/29,8.479
2021/08/30,8.889
2021/08/31,9.377
2021/09/01,9.976
2021/09/02,10.559
2021/09/03,11.575
2021/09/04,12.28
2021/09/05,12.857
2021/09/06,13.454
2021/09/07,14.098
2021/09/08,14.631
2021/09/09,15.119
2021/09/10,15.217
2021/09/11,14.994
2021/09/12,14.776
2021/09/13,14.706
2021/09/14,14.454
2021/09/15,14.245
2021/09/16,14.171
2021/09/17,14.054
2021/09/18,13.739
2021/09/19,13.404
2021/09/20,13.302
2021/09/21,13.192
2021/09/22,12.862
2021/09/23,12.594
2021/09/24,12.326
2021/09/25,11.854
2021/09/26,11.53
2021/09/27,11.386
2021/09/28,11.26
2021/09/29,11.049
2021/09/30,10.963
2021/10/01,10.856
2021/10/02,10.628
2021/10/03,10.42
2021/10/04,10.56
2021/10/05,10.86
2021/10/06,11.249
2021/10/07,11.769
2021/10/08,12.059
2021/10/09,12.104
2021/10/10,12.146
2021/10/11,12.472
2021/10/12,12.614
2021/10/13,12.854
2021/10/14,13.28
2021/10/15,13.782
2021/10/16,13.878
2021/10/17,13.876
2021/10/18,13.935
2021/10/19,13.87
2021/10/20,13.859
2021/10/21,13.989
2021/10/22,14.037
2021/10/23,13.893
2021/10/24,13.812
2021/10/25,13.973
2021/10/26,14.385
2021/10/27,15.146
2021/10/28,15.977
2021/10/29,16.823
2021/10/30,17.569
2021/10/31,18.235
2021/11/01,18.926
2021/11/02,19.775
2021/11/03,20.545
2021/11/04,21.065
2021/11/05,21.427
2021/11/06,21.492
2021/11/07,21.454
2021/11/08,21.721
2021/11/09,22.688
2021/11/10,23.316
2021/11/11,23.84
2021/11/12,24.22
2021/11/13,24.333
2021/11/14,24.236
2021/11/15,24.653
2021/11/16,24.838
2021/11/17,24.72
2021/11/18,24.822
2021/11/19,24.636
2021/11/20,24.368
2021/11/21,24.027
2021/11/22,24.112
2021/11/23,24.023
2021/11/24,23.859
2021/11/25,23.719
2021/11/26,23.392
2021/11/27,23.004
2021/11/28,22.651
2021/11/29,22.496
2021/11/30,22.419
2021/12/01,22.617
2021/12/02,22.404
2021/12/03,22.207
2021/12/04,22.167
2021/12/05,21.552
2021/12/06,21.254
2021/12/07,20.883
2021/12/08,20.306
2021/12/09,19.806
2021/12/10,19.238
2021/12/11,18.641
2021/12/12,17.981
2021/12/13,17.481
2021/12/14,17.01
2021/12/15,16.632
2021/12/16,16.342
2021/12/17,16
2021/12/18,15.515
2021/12/19,14.954
2021/12/20,14.49
2021/12/21,14.108
2021/12/22,13.787
2021/12/23,13.581
2021/12/24,13.329
2021/12/25,13.16
2021/12/26,12.817
2021/12/27,12.672
2021/12/28,12.75
2021/12/29,13.144
2021/12/30,13.278
2021/12/31,13.322
2022/01/01,13.291
2022/01/02,13.422
2022/01/03,13.627
2022/01/04,13.991
2022/01/05,14.469
2022/01/06,14.776
2022/01/07,15.118
2022/01/08,15.164
2022/01/09,15.533
2022/01/10,16.553
2022/01/11,17.155
2022/01/12,17.69
2022/01/13,18.092
2022/01/14,18.655
2022/01/15,18.769
2022/01/16,18.871
2022/01/17,18.99
2022/01/18,18.928
2022/01/19,18.809
2022/01/20,18.773
2022/01/21,18.955
2022/01/22,18.882
2022/01/23,18.544
2022/01/24,18.273
2022/01/25,17.98
2022/01/26,17.766
2022/01/27,17.61
2022/01/28,17.346
2022/01/29,16.972
2022/01/30,16.571
2022/01/31,16.214
2022/02/01,16.149
2022/02/02,16.049
2022/02/03,15.742
2022/02/04,15.424
2022/02/05,14.877
2022/02/06,14.358
2022/02/07,14.247
2022/02/08,13.943
2022/02/09,13.622
2022/02/10,13.353
2022/02/11,12.96
2022/02/12,12.522
2022/02/13,12.042
2022/02/14,11.633
2022/02/15,11.317
2022/02/16,11.131
2022/02/17,10.917
2022/02/18,10.884
2022/02/19,10.582
2022/02/20,10.206
2022/02/21,10.126
2022/02/22,9.995
2022/02/23,9.816
2022/02/24,9.647
2022/02/25,9.341
2022/02/26,8.983
2022/02/27,8.639
2022/02/28,8.456
2022/03/01,8.283
2022/03/02,8.073
2022/03/03,7.836
2022/03/04,7.576
2022/03/05,7.27
2022/03/06,6.983
2022/03/07,6.709
2022/03/08,6.44
2022/03/09,6.204
2022/03/10,5.959
2022/03/11,5.708
2022/03/12,5.424
2022/03/13,5.195
2022/03/14,5.003
2022/03/15,4.836
2022/03/16,4.698
2022/03/17,4.697
2022/03/18,4.675
2022/03/19,4.547
2022/03/20,4.385
2022/03/21,4.29
2022/03/22,4.254
2022/03/23,4.217
2022/03/24,4.277
2022/03/25,4.338
2022/03/26,4.298
2022/03/27,4.286
2022/03/28,4.438
2022/03/29,4.553
2022/03/30,4.708
2022/03/31,4.865
2022/04/01,5.128
2022/04/02,5.339
2022/04/03,5.519
2022/04/04,5.817
2022/04/05,6.161
2022/04/06,6.356
2022/04/07,6.538
2022/04/08,6.68
2022/04/09,6.633
2022/04/10,6.576
2022/04/11,6.587
2022/04/12,6.615
2022/04/13,6.645
2022/04/14,6.655
2022/04/15,6.602
2022/04/16,6.452
2022/04/17,6.284
2022/04/18,6.183
2022/04/19,6.099
2022/04/20,6.142
2022/04/21,6.267
2022/04/22,6.257
2022/04/23,6.121
2022/04/24,5.974
2022/04/25,5.971
2022/04/26,5.925
2022/04/27,5.877
2022/04/28,5.84
2022/04/29,5.795
2022/04/30,5.729
2022/05/01,5.921
2022/05/02,6.032
2022/05/03,6.117
2022/05/04,6.097
2022/05/05,6.128
2022/05/06,6.06
2022/05/07,5.924
2022/05/08,5.734
2022/05/09,5.701
2022/05/10,5.649
2022/05/11,5.966
2022/05/12,6.418
2022/05/13,6.385
2022/05/14,6.193
2022/05/15,5.953
2022/05/16,5.712
2022/05/17,5.526
2022/05/18,5.3
2022/05/19,5.078
2022/05/20,4.89
2022/05/21,4.661
2022/05/22,4.458
2022/05/23,4.288
2022/05/24,4.121
2022/05/25,3.988
2022/05/26,3.937
2022/05/27,3.846
2022/05/28,3.649
2022/05/29,3.462
2022/05/30,3.372
2022/05/31,3.342
2022/06/01,3.384
2022/06/02,3.477
2022/06/03,3.572
2022/06/04,3.613
2022/06/05,3.661
2022/06/06,3.697
2022/06/07,3.734
2022/06/08,3.877
2022/06/09,3.984
2022/06/10,3.997
2022/06/11,3.913
2022/06/12,3.834
2022/06/13,3.875
2022/06/14,3.821
2022/06/15,3.784
2022/06/16,3.689
2022/06/17,3.578
2022/06/18,3.473
2022/06/19,3.33
2022/06/20,3.199
2022/06/21,3.099
2022/06/22,2.991
2022/06/23,2.916
2022/06/24,2.834
2022/06/25,2.751
2022/06/26,2.681
2022/06/27,2.639
2022/06/28,2.581
2022/06/29,2.529
2022/06/30,2.469
2022/07/01,2.351
2022/07/02,2.202
2022/07/03,2.075
2022/07/04,1.975
2022/07/05,1.901
2022/07/06,1.835
2022/07/07,1.797
2022/07/08,1.747
2022/07/09,1.674
2022/07/10,1.607
2022/07/11,1.576
2022/07/12,1.532
2022/07/13,1.499
2022/07/14,1.479
2022/07/15,1.466
2022/07/16,1.425
2022/07/17,1.395
2022/07/18,1.414
2022/07/19,1.441
2022/07/20,1.459
2022/07/21,1.438
2022/07/22,1.405
2022/07/23,1.358
2022/07/24,1.312
2022/07/25,1.286
2022/07/26,1.257
2022/07/27,1.234
2022/07/28,1.242
2022/07/29,1.229
2022/07/30,1.19
2022/07/31,1.151
2022/08/01,1.131
2022/08/02,1.113
2022/08/03,1.089
2022/08/04,1.061
2022/08/05,1.052
2022/08/06,1.021
2022/08/07,0.994
2022/08/08,1.008
2022/08/09,1.028
2022/08/10,1.079
2022/08/11,1.138
2022/08/12,1.162
2022/08/13,1.151
2022/08/14,1.144
2022/08/15,1.18
2022/08/16,1.177
2022/08/17,1.17
2022/08/18,1.165
2022/08/19,1.182
2022/08/20,1.162
2022/08/21,1.128
2022/08/22,1.126
2022/08/23,1.123
2022/08/24,1.115
2022/08/25,1.114
2022/08/26,1.112
2022/08/27,1.082
2022/08/28,1.053
2022/08/29,1.057
2022/08/30,1.079
2022/08/31,1.115
2022/09/01,1.138
2022/09/02,1.131
2022/09/03,1.094
2022/09/04,1.056
2022/09/05,1.036
2022/09/06,1.036
2022/09/07,1.055
2022/09/08,1.089
2022/09/09,1.118
2022/09/10,1.1
2022/09/11,1.083
2022/09/12,1.096
2022/09/13,1.102
2022/09/14,1.088
2022/09/15,1.087
2022/09/16,1.058
2022/09/17,1.016
2022/09/18,0.983
2022/09/19,0.962
2022/09/20,0.947
2022/09/21,0.93
2022/09/22,0.911
2022/09/23,0.885
2022/09/24,0.849
2022/09/25,0.822
2022/09/26,0.811
2022/09/27,0.829
2022/09/28,0.832
2022/09/29,0.833
2022/09/30,0.833
2022/10/01,0.814
2022/10/02,0.782
2022/10/03,0.784
2022/10/04,0.789
2022/10/05,0.792
2022/10/06,0.781
2022/10/07,0.766
2022/10/08,0.763
2022/10/09,0.849
2022/10/10,0.956
2022/10/11,1.02
2022/10/12,1.05
2022/10/13,1.083
2022/10/14,1.104
2022/10/15,1.128
2022/10/16,1.143
2022/10/17,1.184
2022/10/18,1.237
2022/10/19,1.301
2022/10/20,1.354
2022/10/21,1.406
2022/10/22,1.417
2022/10/23,1.408
2022/10/24,1.416
2022/10/25,1.433
2022/10/26,1.445
2022/10/27,1.445
2022/10/28,1.447
2022/10/29,1.434
2022/10/30,1.401
2022/10/31,1.417
2022/11/01,1.406
2022/11/02,1.401
2022/11/03,1.418
2022/11/04,1.427
2022/11/05,1.409
2022/11/06,1.39
2022/11/07,1.391
2022/11/08,1.445
2022/11/09,1.511
2022/11/10,1.546
2022/11/11,1.542
2022/11/12,1.513
2022/11/13,1.483
2022/11/14,1.463
2022/11/15,1.443
2022/11/16,1.42
2022/11/17,1.392
2022/11/18,1.357
2022/11/19,1.321
2022/11/20,1.286
2022/11/21,1.253
2022/11/22,1.227
2022/11/23,1.197
2022/11/24,1.162
2022/11/25,1.124
2022/11/26,1.088
2022/11/27,1.054
2022/11/28,1.025
2022/11/29,0.998
