Date,transactionfees30momUSD
2019/05/14,0.04
2019/05/15,0.088
2019/05/16,0.158
2019/05/17,0.113
2019/05/18,0.069
2019/05/19,0.069
2019/05/20,0.091
2019/05/21,0.061
2019/05/22,0.101
2019/05/23,0.065
2019/05/24,0.073
2019/05/25,0.057
2019/05/26,0.023
2019/05/27,0.102
2019/05/28,0.104
2019/05/29,0.113
2019/05/30,0.14
2019/05/31,0.104
2019/06/01,-0.032
2019/06/02,0.033
2019/06/03,0.075
2019/06/04,0.065
2019/06/05,0.065
2019/06/06,0.019
2019/06/07,0.051
2019/06/08,0.088
2019/06/09,0.016
2019/06/10,0.099
2019/06/11,0.059
2019/06/12,-0.007
2019/06/13,0.004
2019/06/14,-0.023
2019/06/15,-0.077
2019/06/16,-0.1
2019/06/17,0.027
2019/06/18,-0.009
2019/06/19,0.007
2019/06/20,0.067
2019/06/21,-0.035
2019/06/22,-0.002
2019/06/23,-0.002
2019/06/24,0.049
2019/06/25,0.122
2019/06/26,0.103
2019/06/27,0.118
2019/06/28,0.038
2019/06/29,-0.014
2019/06/30,0.027
2019/07/01,0.072
2019/07/02,0.06
2019/07/03,0.006
2019/07/04,0.001
2019/07/05,0.019
2019/07/06,0.032
2019/07/07,-0.001
2019/07/08,0.023
2019/07/09,0.062
2019/07/10,-0.037
2019/07/11,0.049
2019/07/12,0.046
2019/07/13,0.007
2019/07/14,0.007
2019/07/15,-0.033
2019/07/16,0.103
2019/07/17,-0.023
2019/07/18,-0.029
2019/07/19,-0.01
2019/07/20,-0.1
2019/07/21,-0.034
2019/07/22,-0.045
2019/07/23,-0.04
2019/07/24,-0.012
2019/07/25,-0.072
2019/07/26,-0.156
2019/07/27,-0.172
2019/07/28,-0.132
2019/07/29,-0.092
2019/07/30,-0.099
2019/07/31,-0.112
2019/08/01,-0.014
2019/08/02,-0.023
2019/08/03,0.014
2019/08/04,-0.075
2019/08/05,-0.059
2019/08/06,-0.022
2019/08/07,-0.089
2019/08/08,-0.053
2019/08/09,-0.032
2019/08/10,-0.099
2019/08/11,-0.055
2019/08/12,-0.029
2019/08/13,-0.033
2019/08/14,-0.035
2019/08/15,-0.089
2019/08/16,-0.086
2019/08/17,-0.041
2019/08/18,-0.073
2019/08/19,0.014
2019/08/20,0.009
2019/08/21,0.034
2019/08/22,0.003
2019/08/23,-0.049
2019/08/24,-0.06
2019/08/25,0.02
2019/08/26,0.036
2019/08/27,0.029
2019/08/28,0.021
2019/08/29,0.01
2019/08/30,-0.01
2019/08/31,-0.062
2019/09/01,-0.027
2019/09/02,-0.034
2019/09/03,0.03
2019/09/04,0.015
2019/09/05,0.029
2019/09/06,0.052
2019/09/07,0.048
2019/09/08,0.073
2019/09/09,0.092
2019/09/10,0.136
2019/09/11,0.107
2019/09/12,0.106
2019/09/13,0.135
2019/09/14,0.146
2019/09/15,0.19
2019/09/16,0.184
2019/09/17,0.275
2019/09/18,0.263
2019/09/19,0.32
2019/09/20,0.302
2019/09/21,0.294
2019/09/22,0.207
2019/09/23,0.319
2019/09/24,0.273
2019/09/25,0.246
2019/09/26,0.185
2019/09/27,0.202
2019/09/28,0.226
2019/09/29,0.207
2019/09/30,0.146
2019/10/01,0.029
2019/10/02,0.008
2019/10/03,0.053
2019/10/04,0.014
2019/10/05,-0.028
2019/10/06,-0.047
2019/10/07,-0.051
2019/10/08,-0.076
2019/10/09,-0.058
2019/10/10,-0.105
2019/10/11,-0.096
2019/10/12,-0.125
2019/10/13,-0.13
2019/10/14,-0.153
2019/10/15,-0.165
2019/10/16,-0.151
2019/10/17,-0.256
2019/10/18,-0.279
2019/10/19,-0.339
2019/10/20,-0.32
2019/10/21,-0.3
2019/10/22,-0.199
2019/10/23,-0.274
2019/10/24,-0.297
2019/10/25,-0.277
2019/10/26,-0.167
2019/10/27,-0.206
2019/10/28,-0.211
2019/10/29,-0.179
2019/10/30,-0.111
2019/10/31,-0.01
2019/11/01,-0.009
2019/11/02,-0.062
2019/11/03,-0.015
2019/11/04,0.007
2019/11/05,0.01
2019/11/06,0.003
2019/11/07,0.027
2019/11/08,-0.008
2019/11/09,-0.008
2019/11/10,0
2019/11/11,0.019
2019/11/12,0.006
2019/11/13,0.004
2019/11/14,0.013
2019/11/15,0.012
2019/11/16,0.008
2019/11/17,0.014
2019/11/18,0.046
2019/11/19,-0.002
2019/11/20,0.011
2019/11/21,0.042
2019/11/22,0.088
2019/11/23,-0.017
2019/11/24,-0.022
2019/11/25,0.042
2019/11/26,0.022
2019/11/27,-0.015
2019/11/28,-0.012
2019/11/29,-0.038
2019/11/30,-0.025
2019/12/01,-0.008
2019/12/02,-0.012
2019/12/03,-0.025
2019/12/04,-0.024
2019/12/05,-0.029
2019/12/06,-0.028
2019/12/07,-0.051
2019/12/08,-0.042
2019/12/09,-0.037
2019/12/10,-0.027
2019/12/11,-0.032
2019/12/12,-0.032
2019/12/13,-0.037
2019/12/14,-0.048
2019/12/15,-0.033
2019/12/16,-0.005
2019/12/17,0.011
2019/12/18,-0.046
2019/12/19,-0.035
2019/12/20,-0.039
2019/12/21,-0.09
2019/12/22,-0.163
2019/12/23,-0.012
2019/12/24,-0.027
2019/12/25,-0.104
2019/12/26,-0.069
2019/12/27,-0.044
2019/12/28,-0.058
2019/12/29,-0.026
2019/12/30,-0.026
2019/12/31,-0.031
2020/01/01,-0.026
2020/01/02,-0.032
2020/01/03,-0.031
2020/01/04,-0.034
2020/01/05,-0.027
2020/01/06,-0.012
2020/01/07,-0.013
2020/01/08,0.003
2020/01/09,-0.021
2020/01/10,-0.005
2020/01/11,-0.013
2020/01/12,-0.013
2020/01/13,-0.001
2020/01/14,0.021
2020/01/15,-0.015
2020/01/16,-0.054
2020/01/17,-0.016
2020/01/18,0.006
2020/01/19,-0.002
2020/01/20,0.002
2020/01/21,0.003
2020/01/22,-0.007
2020/01/23,-0.004
2020/01/24,0.001
2020/01/25,-0.009
2020/01/26,-0.004
2020/01/27,0.007
2020/01/28,0.005
2020/01/29,0.005
2020/01/30,0.008
2020/01/31,0.01
2020/02/01,0.017
2020/02/02,0.021
2020/02/03,0.032
2020/02/04,0.057
2020/02/05,0.058
2020/02/06,0.09
2020/02/07,0.079
2020/02/08,0.056
2020/02/09,0.038
2020/02/10,0.049
2020/02/11,0.056
2020/02/12,0.102
2020/02/13,0.074
2020/02/14,0.089
2020/02/15,0.117
2020/02/16,0.144
2020/02/17,0.081
2020/02/18,0.077
2020/02/19,0.113
2020/02/20,0.11
2020/02/21,0.051
2020/02/22,0.057
2020/02/23,0.079
2020/02/24,0.089
2020/02/25,0.109
2020/02/26,0.199
2020/02/27,0.088
2020/02/28,0.066
2020/02/29,0.022
2020/03/01,0.026
2020/03/02,0.026
2020/03/03,0.029
2020/03/04,0.029
2020/03/05,0.011
2020/03/06,-0.001
2020/03/07,-0.026
2020/03/08,0.059
2020/03/09,0.058
2020/03/10,-0.008
2020/03/11,0.031
2020/03/12,0.906
2020/03/13,0.53
2020/03/14,-0.079
2020/03/15,-0.086
2020/03/16,0.012
2020/03/17,-0.122
2020/03/18,-0.084
2020/03/19,-0.039
2020/03/20,-0.075
2020/03/21,-0.113
2020/03/22,-0.047
2020/03/23,-0.038
2020/03/24,-0.063
2020/03/25,-0.061
2020/03/26,-0.09
2020/03/27,-0.192
2020/03/28,-0.096
2020/03/29,-0.078
2020/03/30,-0.037
2020/03/31,-0.03
2020/04/01,-0.029
2020/04/02,-0.028
2020/04/03,-0.032
2020/04/04,-0.056
2020/04/05,-0.058
2020/04/06,-0.013
2020/04/07,-0.103
2020/04/08,-0.087
2020/04/09,-0.01
2020/04/10,-0.049
2020/04/11,-0.949
2020/04/12,-0.633
2020/04/13,-0.008
2020/04/14,0.004
2020/04/15,-0.112
2020/04/16,0.03
2020/04/17,0.024
2020/04/18,0.005
2020/04/19,0.006
2020/04/20,0.063
2020/04/21,0.06
2020/04/22,0.053
2020/04/23,0.058
2020/04/24,0.049
2020/04/25,0.046
2020/04/26,0.064
2020/04/27,0.074
2020/04/28,0.065
2020/04/29,0.144
2020/04/30,0.213
2020/05/01,0.086
2020/05/02,0.044
2020/05/03,0.066
2020/05/04,0.113
2020/05/05,0.122
2020/05/06,0.105
2020/05/07,0.148
2020/05/08,0.169
2020/05/09,0.109
2020/05/10,0.255
2020/05/11,0.182
2020/05/12,0.228
2020/05/13,0.317
2020/05/14,0.448
2020/05/15,0.284
2020/05/16,0.171
2020/05/17,0.261
2020/05/18,0.365
2020/05/19,0.322
2020/05/20,0.37
2020/05/21,0.517
2020/05/22,0.282
2020/05/23,0.14
2020/05/24,0.259
2020/05/25,0.347
2020/05/26,0.318
2020/05/27,0.381
2020/05/28,0.384
2020/05/29,0.231
2020/05/30,0.197
2020/05/31,0.265
2020/06/01,0.318
2020/06/02,0.357
2020/06/03,0.236
2020/06/04,0.251
2020/06/05,0.257
2020/06/06,0.253
2020/06/07,0.3
2020/06/08,0.349
2020/06/09,0.202
2020/06/10,3.123
2020/06/11,3.71
2020/06/12,0.124
2020/06/13,-0.097
2020/06/14,0.022
2020/06/15,0.316
2020/06/16,0.22
2020/06/17,0.146
2020/06/18,0.12
2020/06/19,0.089
2020/06/20,-0.188
2020/06/21,0.035
2020/06/22,0.326
2020/06/23,0.289
2020/06/24,0.258
2020/06/25,0.189
2020/06/26,0.081
2020/06/27,0.042
2020/06/28,0.087
2020/06/29,0.076
2020/06/30,0.298
2020/07/01,0.246
2020/07/02,0.123
2020/07/03,0.242
2020/07/04,0.088
2020/07/05,0.054
2020/07/06,0.102
2020/07/07,0.049
2020/07/08,0.233
2020/07/09,0.178
2020/07/10,-2.803
2020/07/11,-3.473
2020/07/12,-0.034
2020/07/13,0.308
2020/07/14,0.252
2020/07/15,0.145
2020/07/16,0.257
2020/07/17,0.22
2020/07/18,0.235
2020/07/19,0.26
2020/07/20,0.589
2020/07/21,0.692
2020/07/22,0.506
2020/07/23,0.707
2020/07/24,0.611
2020/07/25,0.848
2020/07/26,0.873
2020/07/27,1.332
2020/07/28,0.86
2020/07/29,0.972
2020/07/30,0.72
2020/07/31,0.946
2020/08/01,0.836
2020/08/02,1.302
2020/08/03,1.182
2020/08/04,0.922
2020/08/05,0.73
2020/08/06,0.838
2020/08/07,0.965
2020/08/08,0.934
2020/08/09,1.345
2020/08/10,2.307
2020/08/11,2.575
2020/08/12,4.745
2020/08/13,5.967
2020/08/14,5.088
2020/08/15,2.733
2020/08/16,2.066
2020/08/17,2.34
2020/08/18,2.72
2020/08/19,2.575
2020/08/20,2.014
2020/08/21,2.929
2020/08/22,1.42
2020/08/23,0.925
2020/08/24,1.158
2020/08/25,1.394
2020/08/26,0.476
2020/08/27,1.08
2020/08/28,0.937
2020/08/29,1.314
2020/08/30,4.332
2020/08/31,5.094
2020/09/01,11.257
2020/09/02,12.858
2020/09/03,9.881
2020/09/04,4.769
2020/09/05,6.107
2020/09/06,1.583
2020/09/07,1.166
2020/09/08,0.725
2020/09/09,0.178
2020/09/10,1.468
2020/09/11,-1.571
2020/09/12,-3.657
2020/09/13,-2.522
2020/09/14,1.747
2020/09/15,2.102
2020/09/16,0.961
2020/09/17,8.03
2020/09/18,4.001
2020/09/19,1.59
2020/09/20,-0.563
2020/09/21,1.448
2020/09/22,1.57
2020/09/23,0.459
2020/09/24,-0.269
2020/09/25,0.205
2020/09/26,-0.235
2020/09/27,-0.144
2020/09/28,0.251
2020/09/29,-2.3
2020/09/30,-3.65
2020/10/01,-10.598
2020/10/02,-12.234
2020/10/03,-9.328
2020/10/04,-4.041
2020/10/05,-5.349
2020/10/06,-0.669
2020/10/07,-0.838
2020/10/08,-0.647
2020/10/09,-1.08
2020/10/10,-2.933
2020/10/11,-2.604
2020/10/12,-1.052
2020/10/13,-1.41
2020/10/14,-3.27
2020/10/15,-3.275
2020/10/16,-2.593
2020/10/17,-10.707
2020/10/18,-6.612
2020/10/19,-3.362
2020/10/20,-1.959
2020/10/21,-2.367
2020/10/22,-2.192
2020/10/23,-1.523
2020/10/24,-1.69
2020/10/25,-1.583
2020/10/26,-0.614
2020/10/27,-1.175
2020/10/28,-1.345
2020/10/29,-1.897
2020/10/30,-1.332
2020/10/31,-1.571
2020/11/01,-1.454
2020/11/02,-0.534
2020/11/03,-0.945
2020/11/04,-1.271
2020/11/05,-1.326
2020/11/06,-0.319
2020/11/07,-0.305
2020/11/08,-1.023
2020/11/09,-0.374
2020/11/10,0.131
2020/11/11,-0.328
2020/11/12,-0.184
2020/11/13,-0.401
2020/11/14,-0.541
2020/11/15,-0.404
2020/11/16,0.556
2020/11/17,1.333
2020/11/18,1.32
2020/11/19,0.111
2020/11/20,0.28
2020/11/21,0.607
2020/11/22,0.713
2020/11/23,1.898
2020/11/24,2.519
2020/11/25,0.616
2020/11/26,3.808
2020/11/27,-0.221
2020/11/28,-0.601
2020/11/29,-0.504
2020/11/30,1.957
2020/12/01,2.472
2020/12/02,0.26
2020/12/03,0.756
2020/12/04,1.126
2020/12/05,0.124
2020/12/06,-0.165
2020/12/07,0.211
2020/12/08,1.506
2020/12/09,1.197
2020/12/10,0.725
2020/12/11,0.764
2020/12/12,-0.161
2020/12/13,0.028
2020/12/14,1.021
2020/12/15,2.045
2020/12/16,1.605
2020/12/17,2.988
2020/12/18,0.292
2020/12/19,1.117
2020/12/20,-0.12
2020/12/21,1.101
2020/12/22,0.476
2020/12/23,1.562
2020/12/24,-0.078
2020/12/25,1.594
2020/12/26,-2.091
2020/12/27,2.793
2020/12/28,3.928
2020/12/29,3.338
2020/12/30,2.367
2020/12/31,1.579
2021/01/01,1.618
2021/01/02,3.235
2021/01/03,6.964
2021/01/04,14.475
2021/01/05,7.662
2021/01/06,6.741
2021/01/07,7.543
2021/01/08,7.978
2021/01/09,4.967
2021/01/10,5.169
2021/01/11,14.938
2021/01/12,4.623
2021/01/13,2.85
2021/01/14,3.258
2021/01/15,4.167
2021/01/16,1.079
2021/01/17,2.258
2021/01/18,3.081
2021/01/19,6.636
2021/01/20,3.961
2021/01/21,7.553
2021/01/22,6.097
2021/01/23,3.462
2021/01/24,3.707
2021/01/25,7.12
2021/01/26,3.175
2021/01/27,3.573
2021/01/28,3.643
2021/01/29,6.083
2021/01/30,4.707
2021/01/31,7.666
2021/02/01,7.219
2021/02/02,6.18
2021/02/03,0.445
2021/02/04,14.412
2021/02/05,16.441
2021/02/06,9.394
2021/02/07,6.035
2021/02/08,14.35
2021/02/09,16.722
2021/02/10,6.145
2021/02/11,12.576
2021/02/12,14.418
2021/02/13,14.737
2021/02/14,10.424
2021/02/15,14.552
2021/02/16,14.429
2021/02/17,13.99
2021/02/18,12.484
2021/02/19,14.535
2021/02/20,13.354
2021/02/21,7.389
2021/02/22,23.987
2021/02/23,30.663
2021/02/24,10.704
2021/02/25,9.675
2021/02/26,6.554
2021/02/27,3.649
2021/02/28,-0.253
2021/03/01,2.034
2021/03/02,1.312
2021/03/03,0.675
2021/03/04,-3.928
2021/03/05,-2.818
2021/03/06,-12.918
2021/03/07,-10.341
2021/03/08,-3.886
2021/03/09,-0.648
2021/03/10,-5.936
2021/03/11,-9.429
2021/03/12,-4.401
2021/03/13,-0.41
2021/03/14,-1.924
2021/03/15,-0.59
2021/03/16,2.662
2021/03/17,0.765
2021/03/18,0.264
2021/03/19,-2.216
2021/03/20,-4.79
2021/03/21,-5.833
2021/03/22,-3.453
2021/03/23,-0.853
2021/03/24,-12.889
2021/03/25,-21.057
2021/03/26,-5.615
2021/03/27,-4.139
2021/03/28,-1.481
2021/03/29,4.728
2021/03/30,7.424
2021/03/31,11.288
2021/04/01,9.68
2021/04/02,8.77
2021/04/03,7.711
2021/04/04,1.569
2021/04/05,8.017
2021/04/06,4.581
2021/04/07,3.439
2021/04/08,-0.627
2021/04/09,-0.668
2021/04/10,-1.815
2021/04/11,-6.882
2021/04/12,-4.724
2021/04/13,-2.091
2021/04/14,-2.106
2021/04/15,-4.118
2021/04/16,2.704
2021/04/17,-0.479
2021/04/18,4.245
2021/04/19,6.682
2021/04/20,14.424
2021/04/21,2.11
2021/04/22,3.69
2021/04/23,-0.969
2021/04/24,-6.819
2021/04/25,-6.689
2021/04/26,-3.253
2021/04/27,-3.03
2021/04/28,-3.687
2021/04/29,-6.752
2021/04/30,-13.014
2021/05/01,-12.171
2021/05/02,-13.83
2021/05/03,-5.907
2021/05/04,-1.208
2021/05/05,-6.354
2021/05/06,-5.387
2021/05/07,-4.513
2021/05/08,12.768
2021/05/09,12.589
2021/05/10,40.162
2021/05/11,54.124
2021/05/12,56.167
2021/05/13,24.149
2021/05/14,13.196
2021/05/15,7.413
2021/05/16,-4.386
2021/05/17,1.461
2021/05/18,-2.036
2021/05/19,36.49
2021/05/20,-7.682
2021/05/21,-1.294
2021/05/22,-11.001
2021/05/23,5.661
2021/05/24,1.079
2021/05/25,1.181
2021/05/26,-0.043
2021/05/27,-2.947
2021/05/28,-5.387
2021/05/29,-6.145
2021/05/30,-5.045
2021/05/31,-3.921
2021/06/01,-2.156
2021/06/02,-7.015
2021/06/03,-7.548
2021/06/04,-6.971
2021/06/05,-9.758
2021/06/06,-10.717
2021/06/07,-23.234
2021/06/08,-21.662
2021/06/09,-48.144
2021/06/10,-61.261
2021/06/11,-65.236
2021/06/12,-35.646
2021/06/13,-28.531
2021/06/14,-19.522
2021/06/15,-15.778
2021/06/16,-16.961
2021/06/17,-15.678
2021/06/18,-55.501
2021/06/19,-19.622
2021/06/20,-17.555
2021/06/21,-2.813
2021/06/22,-13.051
2021/06/23,-7.868
2021/06/24,-6.483
2021/06/25,-5.861
2021/06/26,-5.473
2021/06/27,-3.198
2021/06/28,-2.476
2021/06/29,-1.064
2021/06/30,-0.477
2021/07/01,-2.002
2021/07/02,-3.116
2021/07/03,-3.426
2021/07/04,-2.706
2021/07/05,-0.758
2021/07/06,4.452
2021/07/07,2.006
2021/07/08,0.159
2021/07/09,-0.45
2021/07/10,-1.23
2021/07/11,-2.272
2021/07/12,0.73
2021/07/13,1.82
2021/07/14,2.838
2021/07/15,2.159
2021/07/16,2.265
2021/07/17,0.168
2021/07/18,0.187
2021/07/19,1.119
2021/07/20,1.136
2021/07/21,-2.946
2021/07/22,-4.393
2021/07/23,2.767
2021/07/24,0.781
2021/07/25,-0.004
2021/07/26,4.828
2021/07/27,4.045
2021/07/28,5.855
2021/07/29,1.666
2021/07/30,1.323
2021/07/31,6.049
2021/08/01,5.088
2021/08/02,5.425
2021/08/03,7.458
2021/08/04,5.404
2021/08/05,6.526
2021/08/06,5.623
2021/08/07,7.608
2021/08/08,9.688
2021/08/09,13.123
2021/08/10,17.348
2021/08/11,12.897
2021/08/12,12.026
2021/08/13,11.425
2021/08/14,10.679
2021/08/15,15.527
2021/08/16,11.446
2021/08/17,10.287
2021/08/18,9.114
2021/08/19,10.406
2021/08/20,8.179
2021/08/21,5.813
2021/08/22,4.558
2021/08/23,13.861
2021/08/24,19.281
2021/08/25,20.086
2021/08/26,18.348
2021/08/27,29.184
2021/08/28,23.208
2021/08/29,24.087
2021/08/30,23.36
2021/08/31,29.438
2021/09/01,35.728
2021/09/02,24.71
2021/09/03,43.035
2021/09/04,26.299
2021/09/05,27.631
2021/09/06,26.253
2021/09/07,45.338
2021/09/08,32.129
2021/09/09,28.415
2021/09/10,11.857
2021/09/11,0.897
2021/09/12,0.049
2021/09/13,5.517
2021/09/14,1.744
2021/09/15,5.271
2021/09/16,13.015
2021/09/17,9.799
2021/09/18,2.125
2021/09/19,9.467
2021/09/20,13.734
2021/09/21,15.794
2021/09/22,0.391
2021/09/23,1.699
2021/09/24,-7.534
2021/09/25,-13.52
2021/09/26,-17.98
2021/09/27,17.584
2021/09/28,-6.233
2021/09/29,-11.549
2021/09/30,-5.957
2021/10/01,-20.333
2021/10/02,-14.772
2021/10/03,-32.773
2021/10/04,-9.651
2021/10/05,-1.814
2021/10/06,-0.465
2021/10/07,-20.4
2021/10/08,-11.635
2021/10/09,-23.909
2021/10/10,-2.55
2021/10/11,15.669
2021/10/12,8.45
2021/10/13,7.308
2021/10/14,17.531
2021/10/15,24.718
2021/10/16,1.152
2021/10/17,2.752
2021/10/18,24.691
2021/10/19,2.092
2021/10/20,0.987
2021/10/21,6.06
2021/10/22,11.171
2021/10/23,-2.53
2021/10/24,5.025
2021/10/25,19.61
2021/10/26,19.745
2021/10/27,4.747
2021/10/28,27.654
2021/10/29,31.258
2021/10/30,19.849
2021/10/31,25.377
2021/11/01,31.503
2021/11/02,36.898
2021/11/03,21.8
2021/11/04,10.272
2021/11/05,6.652
2021/11/06,2.34
2021/11/07,-0.358
2021/11/08,21.685
2021/11/09,35.914
2021/11/10,24.319
2021/11/11,29.565
2021/11/12,22.366
2021/11/13,5.997
2021/11/14,-4.644
2021/11/15,27.06
2021/11/16,22.263
2021/11/17,0.002
2021/11/18,23.336
2021/11/19,14.41
2021/11/20,6.075
2021/11/21,7.541
2021/11/22,28.846
2021/11/23,20.901
2021/11/24,8.851
2021/11/25,1.785
2021/11/26,-13.983
2021/11/27,-11.049
2021/11/28,-11.735
2021/11/29,-8.792
2021/11/30,3.517
2021/12/01,0.888
2021/12/02,-14.151
2021/12/03,-13.209
2021/12/04,-1.754
2021/12/05,-15.389
2021/12/06,-5.851
2021/12/07,-2.743
2021/12/08,-18.886
2021/12/09,-33.792
2021/12/10,-26.532
2021/12/11,-30.537
2021/12/12,-29.73
2021/12/13,-18.979
2021/12/14,-16.155
2021/12/15,-27.698
2021/12/16,-11.796
2021/12/17,-10.947
2021/12/18,-24.189
2021/12/19,-17.851
2021/12/20,-15.392
2021/12/21,-13.719
2021/12/22,-25.222
2021/12/23,-18.124
2021/12/24,-18.163
2021/12/25,-19.146
2021/12/26,-17.854
2021/12/27,-15.085
2021/12/28,-8.507
2021/12/29,-4.481
2021/12/30,-20.251
2021/12/31,-23.785
2022/01/01,-16.057
2022/01/02,-6.433
2022/01/03,-13.65
2022/01/04,10.509
2022/01/05,8.507
2022/01/06,4.226
2022/01/07,13.701
2022/01/08,2.734
2022/01/09,11.85
2022/01/10,26.581
2022/01/11,22.735
2022/01/12,22.043
2022/01/13,17.711
2022/01/14,22.049
2022/01/15,1.58
2022/01/16,6.558
2022/01/17,16.376
2022/01/18,10.664
2022/01/19,8.802
2022/01/20,16.317
2022/01/21,17.234
2022/01/22,5.874
2022/01/23,4.478
2022/01/24,6.185
2022/01/25,9.373
2022/01/26,4.393
2022/01/27,-0.01
2022/01/28,-8.606
2022/01/29,-6.607
2022/01/30,-0.53
2022/01/31,0.286
2022/02/01,2.453
2022/02/02,2.545
2022/02/03,-12.497
2022/02/04,-18.177
2022/02/05,-4.52
2022/02/06,-21.479
2022/02/07,-1.29
2022/02/08,-19.563
2022/02/09,-27.685
2022/02/10,-16.318
2022/02/11,-30.524
2022/02/12,-25.172
2022/02/13,-35.064
2022/02/14,-22.042
2022/02/15,-17.584
2022/02/16,-17.641
2022/02/17,-12.483
2022/02/18,-10.324
2022/02/19,-22.384
2022/02/20,-28.283
2022/02/21,-11.875
2022/02/22,-7.677
2022/02/23,-5.791
2022/02/24,-9.958
2022/02/25,-15.493
2022/02/26,-19.658
2022/02/27,-18.373
2022/02/28,-7.724
2022/03/01,-12.709
2022/03/02,-12.083
2022/03/03,-23.181
2022/03/04,-24.048
2022/03/05,-19.439
2022/03/06,-14.391
2022/03/07,-23.667
2022/03/08,-9.015
2022/03/09,-21.308
2022/03/10,-16.074
2022/03/11,-17.164
2022/03/12,-23.018
2022/03/13,-10.854
2022/03/14,-9.331
2022/03/15,-6.632
2022/03/16,-6.576
2022/03/17,-2.791
2022/03/18,-6.423
2022/03/19,-12.089
2022/03/20,-14.532
2022/03/21,-8.274
2022/03/22,-3.973
2022/03/23,-11.27
2022/03/24,-6.292
2022/03/25,-9.935
2022/03/26,-9.312
2022/03/27,2.378
2022/03/28,13.069
2022/03/29,3.136
2022/03/30,-2.136
2022/03/31,0.104
2022/04/01,5.426
2022/04/02,7.281
2022/04/03,8.038
2022/04/04,11.432
2022/04/05,31.794
2022/04/06,8.212
2022/04/07,10.493
2022/04/08,7.759
2022/04/09,3.593
2022/04/10,5.379
2022/04/11,7.54
2022/04/12,4.582
2022/04/13,5.77
2022/04/14,5.732
2022/04/15,2.014
2022/04/16,-6.275
2022/04/17,-6.353
2022/04/18,2.014
2022/04/19,3.745
2022/04/20,9.86
2022/04/21,6.325
2022/04/22,4.786
2022/04/23,-4.154
2022/04/24,-3.52
2022/04/25,4.762
2022/04/26,-4.775
2022/04/27,-12.658
2022/04/28,-0.517
2022/04/29,-2.858
2022/04/30,-4.083
2022/05/01,177.257
2022/05/02,-2.439
2022/05/03,-3.291
2022/05/04,-7.591
2022/05/05,-27.791
2022/05/06,-4.618
2022/05/07,-12.381
2022/05/08,-10.339
2022/05/09,1.983
2022/05/10,-1.032
2022/05/11,13.761
2022/05/12,17.881
2022/05/13,-1.841
2022/05/14,-7.179
2022/05/15,-6.363
2022/05/16,-5.85
2022/05/17,-2.14
2022/05/18,-5.439
2022/05/19,-5.975
2022/05/20,-13.165
2022/05/21,-12.915
2022/05/22,-10.486
2022/05/23,-4.518
2022/05/24,-4.252
2022/05/25,-7.668
2022/05/26,-4.295
2022/05/27,-6.447
2022/05/28,-10.065
2022/05/29,-9.336
2022/05/30,-5.284
2022/05/31,-187.691
2022/06/01,-7.969
2022/06/02,-6.259
2022/06/03,-3.052
2022/06/04,-6.219
2022/06/05,-3.859
2022/06/06,0.585
2022/06/07,2.83
2022/06/08,-1.414
2022/06/09,-0.469
2022/06/10,-18.513
2022/06/11,-25.425
2022/06/12,-7.138
2022/06/13,3.134
2022/06/14,1.536
2022/06/15,1.769
2022/06/16,-2.463
2022/06/17,-1.147
2022/06/18,-0.319
2022/06/19,-2.469
2022/06/20,-1.299
2022/06/21,-0.483
2022/06/22,-1.685
2022/06/23,-0.433
2022/06/24,-1.99
2022/06/25,-4.308
2022/06/26,-2.664
2022/06/27,1.617
2022/06/28,1.176
2022/06/29,-0.609
2022/06/30,-4.268
2022/07/01,-6.399
2022/07/02,-8.342
2022/07/03,-8.077
2022/07/04,-6.924
2022/07/05,-6.189
2022/07/06,-5.627
2022/07/07,-5.432
2022/07/08,-8.571
2022/07/09,-8.467
2022/07/10,-6.611
2022/07/11,-2.551
2022/07/12,-2.341
2022/07/13,-7.111
2022/07/14,-2.958
2022/07/15,-3.295
2022/07/16,-1.476
2022/07/17,-1.154
2022/07/18,-0.628
2022/07/19,1.591
2022/07/20,1.404
2022/07/21,-0.961
2022/07/22,-0.994
2022/07/23,-2.832
2022/07/24,-2.573
2022/07/25,-1.334
2022/07/26,-2.131
2022/07/27,-2.289
2022/07/28,-1.092
2022/07/29,-2.785
2022/07/30,-3.016
2022/07/31,-1.584
2022/08/01,1.269
2022/08/02,0.385
2022/08/03,-0.467
2022/08/04,-1.334
2022/08/05,-0.958
2022/08/06,-2.339
2022/08/07,-1.392
2022/08/08,0.059
2022/08/09,1.139
2022/08/10,1.565
2022/08/11,1.839
2022/08/12,0.362
2022/08/13,-1.274
2022/08/14,-0.987
2022/08/15,1.233
2022/08/16,-0.156
2022/08/17,-1.588
2022/08/18,-2.133
2022/08/19,-1.139
2022/08/20,-1.073
2022/08/21,-1.033
2022/08/22,0.364
2022/08/23,0.537
2022/08/24,-0.373
2022/08/25,0.588
2022/08/26,-0.414
2022/08/27,-2.327
2022/08/28,-1.22
2022/08/29,0.844
2022/08/30,1.635
2022/08/31,0.799
2022/09/01,0.882
2022/09/02,0.356
2022/09/03,-0.345
2022/09/04,-0.899
2022/09/05,0.241
2022/09/06,1.085
2022/09/07,0.253
2022/09/08,0.434
2022/09/09,-1.185
2022/09/10,-2.058
2022/09/11,-1.28
2022/09/12,0.808
2022/09/13,0.822
2022/09/14,-1.715
